# _root_ The cold guys in the set were Will Clark , Kevin Mitchell and Matt Williams , the Giants ' 3-4-5 hitters .
#goldHeads=3,3,7,3,6,4,0,9,7,9,12,9,12,15,13,9,18,21,18,21,9,7,
#predictedHeads=3,3,7,3,6,4,0,9,7,9,12,9,12,15,13,15,18,21,18,21,12,7,
(12,20),(20,19),-0.356017 # DEPENDENCYPART_GRANDPAR
(12,21),(21,3),-0.949964 # DEPENDENCYPART_GRANDPAR
(12,21),(21,4),-0.779626 # DEPENDENCYPART_GRANDPAR
(12,21),(21,5),-0.963159 # DEPENDENCYPART_GRANDPAR
(12,21),(21,9),-0.698421 # DEPENDENCYPART_GRANDPAR
(12,21),(21,11),-0.975951 # DEPENDENCYPART_GRANDPAR
(12,21),(21,12),-0.727978 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,21),(21,14),-0.197017 # DEPENDENCYPART_GRANDPAR
(12,21),(21,15),0.149602 # DEPENDENCYPART_GRANDPAR
(12,21),(21,17),0.965257 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),0.205956 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),0.127386 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),0.203504 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.405608 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),0.221848 # DEPENDENCYPART_GRANDPAR
(13,12),(12,1),-0.5193 # DEPENDENCYPART_GRANDPAR
(13,12),(12,2),-0.370132 # DEPENDENCYPART_GRANDPAR
(13,12),(12,3),-0.37103 # DEPENDENCYPART_GRANDPAR
(13,12),(12,4),-0.524501 # DEPENDENCYPART_GRANDPAR
(13,12),(12,5),-0.591013 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),0.0426852 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.132702 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.107912 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.468215 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),0.0307427 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.08295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),0.438341 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),0.457049 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.666216 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-1.00547 # DEPENDENCYPART_GRANDPAR
(13,12),(12,18),-0.684491 # DEPENDENCYPART_GRANDPAR
(13,12),(12,19),-1.19649 # DEPENDENCYPART_GRANDPAR
(13,12),(12,20),-0.701145 # DEPENDENCYPART_GRANDPAR
(13,12),(12,21),-0.351046 # DEPENDENCYPART_GRANDPAR
(13,12),(12,22),-1.12274 # DEPENDENCYPART_GRANDPAR
(13,14),(14,15),1.13927 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),0.0283062 # DEPENDENCYPART_GRANDPAR
(13,14),(14,18),0.0064129 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.82507 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),0.185724 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.498889 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-0.982785 # DEPENDENCYPART_GRANDPAR
(13,15),(15,3),-0.858585 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-1.0545 # DEPENDENCYPART_GRANDPAR
(13,15),(15,6),-0.727394 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-0.876369 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-0.800294 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-1.159 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.669501 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.478995 # DEPENDENCYPART_GRANDPAR
(13,15),(15,14),1.55344 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),0.0125454 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.548586 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.00244303 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.835033 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.163471 # DEPENDENCYPART_GRANDPAR
(13,15),(15,21),0.17576 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.508853 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.686999 # DEPENDENCYPART_GRANDPAR
(13,18),(18,9),-0.80033 # DEPENDENCYPART_GRANDPAR
(13,18),(18,11),-0.669537 # DEPENDENCYPART_GRANDPAR
(13,18),(18,14),1.5504 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),1.56743 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),0.140281 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.218368 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.823003 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.148028 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.49799 # DEPENDENCYPART_GRANDPAR
(13,21),(21,3),-0.946145 # DEPENDENCYPART_GRANDPAR
(13,21),(21,4),-1.05312 # DEPENDENCYPART_GRANDPAR
(13,21),(21,5),-1.24431 # DEPENDENCYPART_GRANDPAR
(13,21),(21,9),-0.853272 # DEPENDENCYPART_GRANDPAR
(13,21),(21,11),-0.722479 # DEPENDENCYPART_GRANDPAR
(13,21),(21,12),-0.531972 # DEPENDENCYPART_GRANDPAR
(13,21),(21,14),1.26896 # DEPENDENCYPART_GRANDPAR
(13,21),(21,15),1.28765 # DEPENDENCYPART_GRANDPAR
(13,21),(21,17),-0.502958 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),0.141803 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),-0.269028 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.199795 # DEPENDENCYPART_GRANDPAR
(13,21),(21,22),-0.749684 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-1.87614 # DEPENDENCYPART_GRANDPAR
(14,15),(15,3),-1.86665 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-1.79696 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-1.91186 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-1.79965 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-1.65958 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-1.7311 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-1.7961 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-1.92588 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.921324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.531626 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.0573269 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),0.115897 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.893401 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.332373 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),-0.349107 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.469803 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-1.65964 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-1.79617 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.919345 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),0.0917533 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.736336 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),0.394533 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.894142 # DEPENDENCYPART_GRANDPAR
(14,18),(18,20),-0.32961 # DEPENDENCYPART_GRANDPAR
(14,18),(18,22),-0.47162 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),0.206468 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.09763 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.467885 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.401233 # DEPENDENCYPART_GRANDPAR
(14,21),(21,3),-1.80499 # DEPENDENCYPART_GRANDPAR
(14,21),(21,4),-1.60308 # DEPENDENCYPART_GRANDPAR
(14,21),(21,5),-1.84883 # DEPENDENCYPART_GRANDPAR
(14,21),(21,9),-1.54795 # DEPENDENCYPART_GRANDPAR
(14,21),(21,11),-1.68448 # DEPENDENCYPART_GRANDPAR
(14,21),(21,12),-1.81426 # DEPENDENCYPART_GRANDPAR
(14,21),(21,14),-1.16306 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,21),(21,15),-0.147282 # DEPENDENCYPART_GRANDPAR
(14,21),(21,17),0.354611 # DEPENDENCYPART_GRANDPAR
(14,21),(21,18),-0.0635117 # DEPENDENCYPART_GRANDPAR
(14,21),(21,19),-0.241278 # DEPENDENCYPART_GRANDPAR
(14,21),(21,20),-0.257435 # DEPENDENCYPART_GRANDPAR
(14,21),(21,22),-0.569044 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.361832 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.340104 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-0.575697 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.450304 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.325276 # DEPENDENCYPART_GRANDPAR
(15,3),(3,5),-0.25854 # DEPENDENCYPART_GRANDPAR
(15,3),(3,6),-0.548823 # DEPENDENCYPART_GRANDPAR
(15,3),(3,7),-0.125897 # DEPENDENCYPART_GRANDPAR
(15,3),(3,8),-0.501245 # DEPENDENCYPART_GRANDPAR
(15,3),(3,9),-0.415729 # DEPENDENCYPART_GRANDPAR
(15,3),(3,10),-0.286618 # DEPENDENCYPART_GRANDPAR
(15,3),(3,12),-0.47626 # DEPENDENCYPART_GRANDPAR
(15,3),(3,13),-0.141877 # DEPENDENCYPART_GRANDPAR
(15,3),(3,15),-1.27792 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,3),(3,16),-0.933518 # DEPENDENCYPART_GRANDPAR
(15,3),(3,18),-0.281364 # DEPENDENCYPART_GRANDPAR
(15,3),(3,19),-0.977673 # DEPENDENCYPART_GRANDPAR
(15,3),(3,21),-0.576601 # DEPENDENCYPART_GRANDPAR
(15,3),(3,22),-0.892857 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.449444 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),-0.677556 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),-0.496525 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),-0.451214 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.355782 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.541548 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.0416673 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.3475 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.253325 # DEPENDENCYPART_GRANDPAR
(15,6),(6,10),-0.260304 # DEPENDENCYPART_GRANDPAR
(15,6),(6,12),-0.323203 # DEPENDENCYPART_GRANDPAR
(15,6),(6,13),-0.022852 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.581629 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.588814 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.692442 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.216336 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.390396 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.329892 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),-0.2734 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.132807 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-1.38653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,16),-1.0438 # DEPENDENCYPART_GRANDPAR
(15,8),(8,21),-0.640075 # DEPENDENCYPART_GRANDPAR
(15,8),(8,22),-0.935451 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),-0.72028 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.651242 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.586849 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.464981 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.584272 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.676558 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.320469 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.361257 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.320094 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),-0.263603 # DEPENDENCYPART_GRANDPAR
(15,9),(9,13),-0.0614058 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),-0.171628 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-1.38955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,16),-1.05523 # DEPENDENCYPART_GRANDPAR
(15,9),(9,17),-0.291209 # DEPENDENCYPART_GRANDPAR
(15,9),(9,18),-0.392985 # DEPENDENCYPART_GRANDPAR
(15,9),(9,19),-1.05135 # DEPENDENCYPART_GRANDPAR
(15,9),(9,20),-0.637099 # DEPENDENCYPART_GRANDPAR
(15,9),(9,21),-0.638269 # DEPENDENCYPART_GRANDPAR
(15,9),(9,22),-0.964492 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.344056 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.240792 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.157006 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.257729 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.0594503 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.38955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-1.05523 # DEPENDENCYPART_GRANDPAR
(15,12),(12,1),-0.723224 # DEPENDENCYPART_GRANDPAR
(15,12),(12,2),-0.650698 # DEPENDENCYPART_GRANDPAR
(15,12),(12,3),-0.589773 # DEPENDENCYPART_GRANDPAR
(15,12),(12,4),-0.463477 # DEPENDENCYPART_GRANDPAR
(15,12),(12,5),-0.587216 # DEPENDENCYPART_GRANDPAR
(15,12),(12,6),-0.681916 # DEPENDENCYPART_GRANDPAR
(15,12),(12,8),-0.339533 # DEPENDENCYPART_GRANDPAR
(15,12),(12,9),-0.236269 # DEPENDENCYPART_GRANDPAR
(15,12),(12,10),-0.159615 # DEPENDENCYPART_GRANDPAR
(15,12),(12,11),-0.372696 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.0534146 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.163359 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.38972 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-1.05524 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-0.291209 # DEPENDENCYPART_GRANDPAR
(15,12),(12,18),-0.393151 # DEPENDENCYPART_GRANDPAR
(15,12),(12,19),-1.05135 # DEPENDENCYPART_GRANDPAR
(15,12),(12,20),-0.637099 # DEPENDENCYPART_GRANDPAR
(15,12),(12,21),-0.638271 # DEPENDENCYPART_GRANDPAR
(15,12),(12,22),-0.964492 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.38955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-1.05523 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.392984 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-1.05135 # DEPENDENCYPART_GRANDPAR
(15,14),(14,21),-0.638269 # DEPENDENCYPART_GRANDPAR
(15,14),(14,22),-0.964492 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.520676 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-1.01672 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-1.14264 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.996332 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.553892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.40708 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),0.504455 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.608446 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.017646 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.160047 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),0.316516 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),0.166989 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.155912 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.150089 # DEPENDENCYPART_GRANDPAR
(15,20),(20,17),0.374144 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),0.147579 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),-0.43919 # DEPENDENCYPART_GRANDPAR
(15,21),(21,3),-1.06542 # DEPENDENCYPART_GRANDPAR
(15,21),(21,4),-0.860321 # DEPENDENCYPART_GRANDPAR
(15,21),(21,5),-1.09337 # DEPENDENCYPART_GRANDPAR
(15,21),(21,9),-0.905027 # DEPENDENCYPART_GRANDPAR
(15,21),(21,11),-1.03095 # DEPENDENCYPART_GRANDPAR
(15,21),(21,12),-0.967449 # DEPENDENCYPART_GRANDPAR
(15,21),(21,14),-0.88464 # DEPENDENCYPART_GRANDPAR
(15,21),(21,15),-0.792802 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,21),(21,17),0.464659 # DEPENDENCYPART_GRANDPAR
(15,21),(21,18),0.201107 # DEPENDENCYPART_GRANDPAR
(15,21),(21,19),0.0442241 # DEPENDENCYPART_GRANDPAR
(15,21),(21,20),0.0545377 # DEPENDENCYPART_GRANDPAR
(15,21),(21,22),-0.257462 # DEPENDENCYPART_GRANDPAR
(15,22),(22,21),-0.110364 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-1.10048 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.409641 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.226121 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.154982 # DEPENDENCYPART_GRANDPAR
(18,9),(9,1),-0.797927 # DEPENDENCYPART_GRANDPAR
(18,9),(9,2),-0.7476 # DEPENDENCYPART_GRANDPAR
(18,9),(9,3),-0.719097 # DEPENDENCYPART_GRANDPAR
(18,9),(9,4),-0.568364 # DEPENDENCYPART_GRANDPAR
(18,9),(9,5),-0.628995 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),-0.826032 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.320485 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.534434 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.408312 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),-0.355829 # DEPENDENCYPART_GRANDPAR
(18,9),(9,13),-0.48174 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.152864 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),-0.0878484 # DEPENDENCYPART_GRANDPAR
(18,9),(9,16),-0.354375 # DEPENDENCYPART_GRANDPAR
(18,9),(9,17),-0.323796 # DEPENDENCYPART_GRANDPAR
(18,9),(9,18),-1.31281 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,19),-1.05967 # DEPENDENCYPART_GRANDPAR
(18,9),(9,20),-0.882176 # DEPENDENCYPART_GRANDPAR
(18,9),(9,21),-0.611476 # DEPENDENCYPART_GRANDPAR
(18,9),(9,22),-0.913834 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.344072 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.256421 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.318655 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.349954 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.479784 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.081985 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.351295 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.083241 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.352551 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-1.31281 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,19),-1.05967 # DEPENDENCYPART_GRANDPAR
(18,14),(14,21),-0.611476 # DEPENDENCYPART_GRANDPAR
(18,14),(14,22),-0.913834 # DEPENDENCYPART_GRANDPAR
(18,15),(15,1),-0.797884 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),-0.719035 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.628952 # DEPENDENCYPART_GRANDPAR
(18,15),(15,6),-0.830492 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.342683 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.255032 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.315022 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.437444 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.375329 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.181682 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.349028 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.32193 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.31281 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-1.05967 # DEPENDENCYPART_GRANDPAR
(18,15),(15,20),-0.882176 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.611476 # DEPENDENCYPART_GRANDPAR
(18,15),(15,22),-0.913834 # DEPENDENCYPART_GRANDPAR
(18,17),(17,19),-0.980971 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-1.0116 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.753364 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.402613 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),-0.123103 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-1.01419 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.772774 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.446698 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.0835965 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.74797 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,9),0.150943 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),0.176373 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),0.148419 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),0.0892314 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.117936 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.237813 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-1.75035 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.420591 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.797694 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.302888 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.461818 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-1.26007 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,3),-0.723037 # DEPENDENCYPART_GRANDPAR
(19,21),(21,4),-0.21127 # DEPENDENCYPART_GRANDPAR
(19,21),(21,5),0.0610195 # DEPENDENCYPART_GRANDPAR
(19,21),(21,9),-0.488066 # DEPENDENCYPART_GRANDPAR
(19,21),(21,11),-0.460202 # DEPENDENCYPART_GRANDPAR
(19,21),(21,12),-0.518907 # DEPENDENCYPART_GRANDPAR
(19,21),(21,14),-0.488962 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.543869 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.43852 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.493982 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.877268 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),0.0844237 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.353988 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),-0.0139293 # DEPENDENCYPART_GRANDPAR
(20,18),(18,9),-0.173748 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.203972 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.179159 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.235327 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.318789 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.342054 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.0487607 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-1.52667 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,22),-0.995349 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.296565 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.268875 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-1.50354 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,19),(19,21),-0.485757 # DEPENDENCYPART_GRANDPAR
(21,3),(3,1),-0.27454 # DEPENDENCYPART_GRANDPAR
(21,3),(3,2),-0.660393 # DEPENDENCYPART_GRANDPAR
(21,3),(3,4),-0.667239 # DEPENDENCYPART_GRANDPAR
(21,3),(3,5),0.160466 # DEPENDENCYPART_GRANDPAR
(21,3),(3,6),-0.0413744 # DEPENDENCYPART_GRANDPAR
(21,3),(3,7),-0.302281 # DEPENDENCYPART_GRANDPAR
(21,3),(3,8),-0.083974 # DEPENDENCYPART_GRANDPAR
(21,3),(3,9),-0.162441 # DEPENDENCYPART_GRANDPAR
(21,3),(3,10),0.0214759 # DEPENDENCYPART_GRANDPAR
(21,3),(3,12),-0.173745 # DEPENDENCYPART_GRANDPAR
(21,3),(3,13),-0.074976 # DEPENDENCYPART_GRANDPAR
(21,3),(3,15),-0.103825 # DEPENDENCYPART_GRANDPAR
(21,3),(3,16),-0.255813 # DEPENDENCYPART_GRANDPAR
(21,3),(3,18),-0.0166827 # DEPENDENCYPART_GRANDPAR
(21,3),(3,19),1.45018 # DEPENDENCYPART_GRANDPAR
(21,3),(3,21),-1.39342 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,3),(3,22),-0.843105 # DEPENDENCYPART_GRANDPAR
(21,4),(4,3),-0.0483918 # DEPENDENCYPART_GRANDPAR
(21,4),(4,5),-0.1033 # DEPENDENCYPART_GRANDPAR
(21,4),(4,6),-0.0561909 # DEPENDENCYPART_GRANDPAR
(21,4),(4,7),-0.443392 # DEPENDENCYPART_GRANDPAR
(21,4),(4,8),-0.192411 # DEPENDENCYPART_GRANDPAR
