# _root_ Commodities : Dow Jones futures index 129.38 , off 0.11 ; spot index 130.09 , off 0.71 .
#goldHeads=0,1,6,6,6,1,6,6,6,9,6,13,6,13,13,13,16,1,
#predictedHeads=0,1,6,6,6,1,6,7,7,9,6,13,6,13,14,14,16,1,
(13,4),(4,11),(4,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,11),(4,19),-0.0926522 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,13),(4,18),-0.125194 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,13),(4,19),-0.141104 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,18),(4,19),-0.144995 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,4),(4,3),-0.17974 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,2),0.00702848 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,1),-0.179503 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,4),(4,4),(4,-1),0.122092 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,4),(4,3),(4,2),-0.0429271 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,3),(4,1),-0.0154211 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,3),(4,-1),0.00394273 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,2),(4,1),-0.0100282 # DEPENDENCYPART_GRANDSIBL
(13,4),(4,2),(4,-1),0.010102 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,4),(4,1),(4,-1),0.00488933 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,5),(5,6),0.152299 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,7),0.19921 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,8),0.165791 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,9),0.103543 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,10),0.19921 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,11),0.124657 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,13),-0.141313 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,5),(5,14),-0.125914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,15),-0.129725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,16),-0.124906 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,18),-0.125132 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,19),0.0405063 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,6),(5,7),0.105099 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,8),0.122606 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,9),0.111072 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,10),0.105099 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,11),0.116568 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,13),-0.125449 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,6),(5,14),-0.125238 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,15),-0.126785 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,18),-0.125194 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,6),(5,19),-0.142384 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,7),(5,8),0.141672 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,9),0.126634 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,10),0.107879 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,11),0.108501 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,13),-0.12492 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,7),(5,14),-0.125415 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,15),-0.125133 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,7),(5,19),-0.123601 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,8),(5,9),0.112212 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,10),0.117985 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,11),0.116759 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,13),-0.129532 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,8),(5,14),-0.124905 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,15),-0.125325 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,16),-0.126135 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,18),-0.124886 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,8),(5,19),-0.00337638 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,9),(5,10),0.122613 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,11),0.121083 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,13),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,9),(5,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,9),(5,19),-0.122356 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,10),(5,11),0.108501 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,10),(5,13),-0.12492 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,10),(5,14),-0.125415 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,10),(5,15),-0.125133 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,10),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,10),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,10),(5,19),-0.123601 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,11),(5,13),-0.12582 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,11),(5,14),-0.124886 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,11),(5,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,11),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,11),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,11),(5,19),-0.0926522 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,13),(5,14),-0.125238 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,13),(5,15),-0.126785 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,13),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,13),(5,18),-0.125194 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,13),(5,19),-0.142384 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,14),(5,15),-0.125133 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,14),(5,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,14),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,14),(5,19),-0.123601 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,15),(5,16),-0.126135 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,15),(5,18),-0.124886 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,15),(5,19),-0.00337638 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,16),(5,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,16),(5,19),-0.122356 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,18),(5,19),-0.144995 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,5),(5,4),-0.187945 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,3),-0.187406 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,2),0.00702848 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,1),-0.187169 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,5),(5,5),(5,-1),0.122542 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,5),(5,4),(5,3),-0.0171959 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,4),(5,2),-0.0429296 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,4),(5,1),-0.0164539 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,4),(5,-1),-0.00237686 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,3),(5,2),-0.0429296 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,3),(5,1),-0.0156457 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,3),(5,-1),-0.00332346 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,2),(5,1),-0.010035 # DEPENDENCYPART_GRANDSIBL
(13,5),(5,2),(5,-1),0.0099836 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,5),(5,1),(5,-1),-0.00237686 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,7),(7,8),0.128039 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,9),0.113407 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,10),0.105005 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,11),0.108179 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,12),0.193763 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,14),-0.124888 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,17),-0.124888 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,19),-0.0491491 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,7),(7,8),(7,9),0.118379 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,10),0.1174 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,11),0.119164 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,12),0.146123 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,8),(7,19),-0.150512 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,9),(7,10),0.119126 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,9),(7,11),0.118958 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,9),(7,12),0.11808 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,9),(7,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,9),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,9),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,9),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,9),(7,19),-0.133237 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,10),(7,11),0.118841 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,10),(7,12),0.118942 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,10),(7,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,10),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,10),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,10),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,10),(7,19),-0.153109 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,11),(7,12),0.119074 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,11),(7,14),-0.124887 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,11),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,11),(7,17),-0.124887 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,11),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,11),(7,19),-0.138072 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,12),(7,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,12),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,12),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,12),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,12),(7,19),-0.058678 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,14),(7,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,14),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,14),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,14),(7,19),-0.153109 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,15),(7,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,15),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,15),(7,19),-0.150512 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,17),(7,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,17),(7,19),-0.153109 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,18),(7,19),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,7),(7,6),-0.0504758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,4),-0.0504758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,7),(7,7),(7,-1),0.138953 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,7),(7,6),(7,4),-0.0428603 # DEPENDENCYPART_GRANDSIBL
(13,7),(7,6),(7,-1),-0.0611712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,7),(7,4),(7,-1),-0.0611712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,8),(8,9),0.0976778 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,8),(8,8),(8,19),-0.0878346 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,8),(8,9),(8,19),-0.146079 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,8),(8,8),(8,-1),-0.00296256 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,9),(9,10),0.154056 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,11),0.125905 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,12),0.108341 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,13),-0.128362 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,9),(9,14),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,16),-0.1262 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,19),-0.209447 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,10),(9,11),0.119163 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,12),0.124689 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,13),-0.124886 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,10),(9,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,16),-0.12557 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,10),(9,19),-0.0916445 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,11),(9,12),0.118554 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,13),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,11),(9,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,11),(9,19),-0.125209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,12),(9,13),-0.124885 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,12),(9,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,12),(9,19),-0.136096 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,13),(9,14),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,16),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,13),(9,19),-0.136992 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,14),(9,15),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,14),(9,16),-0.12557 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,14),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,14),(9,19),-0.0916445 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,15),(9,16),-0.124894 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,15),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,15),(9,19),-0.11502 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,16),(9,18),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,16),(9,19),-0.158723 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,18),(9,19),-0.12504 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,9),(9,8),-0.0467812 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,6),0.00863725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,5),0.00844863 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,4),0.00868595 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,3),0.00868595 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,1),0.00868595 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,9),(9,9),(9,-1),-0.0288359 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,9),(9,8),(9,6),-0.0383857 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,8),(9,5),-0.0383857 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,8),(9,4),-0.0383857 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,8),(9,3),-0.0383857 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,8),(9,1),-0.0383857 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,8),(9,-1),-0.00855919 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,6),(9,5),-0.0434462 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,6),(9,4),-0.0434462 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,6),(9,3),-0.0434462 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,6),(9,1),-0.0434462 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,6),(9,-1),-0.096676 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,5),(9,4),-0.0434462 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,5),(9,3),-0.0434462 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,5),(9,1),-0.0434462 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,5),(9,-1),-0.0955992 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,4),(9,3),-0.0434462 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,4),(9,1),-0.0434462 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,4),(9,-1),-0.0953619 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,3),(9,1),-0.0434462 # DEPENDENCYPART_GRANDSIBL
(13,9),(9,3),(9,-1),-0.0953619 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,9),(9,1),(9,-1),-0.0953619 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,10),(10,11),0.108179 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,12),0.193763 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,14),-0.124888 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,16),-0.125557 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,17),-0.124888 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,19),-0.0491491 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,10),(10,11),(10,12),0.119074 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,11),(10,14),-0.124887 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,11),(10,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,11),(10,17),-0.124887 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,11),(10,19),-0.138072 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,12),(10,14),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,12),(10,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,12),(10,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,12),(10,19),-0.058678 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,14),(10,16),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,14),(10,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,14),(10,19),-0.153109 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,16),(10,17),-0.124885 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,16),(10,19),-0.133237 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,17),(10,19),-0.153109 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,10),(10,9),-0.0885143 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,7),-0.023416 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,6),-0.0504758 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,10),(10,10),(10,-1),0.138953 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,10),(10,9),(10,7),-0.0420159 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,9),(10,6),-0.0420827 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,9),(10,-1),-0.0595624 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,7),(10,6),-0.0420016 # DEPENDENCYPART_GRANDSIBL
(13,10),(10,7),(10,-1),0.0942501 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,10),(10,6),(10,-1),-0.0611712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,11),(11,12),0.0973098 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,13),-0.124942 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,11),(11,11),(11,19),-0.127634 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,11),(11,12),(11,13),-0.124923 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,12),(11,19),-0.145834 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,13),(11,19),-0.145834 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,11),(11,11),(11,8),-0.0419988 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,4),-0.0666834 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,11),(11,11),(11,-1),-0.0428933 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,11),(11,8),(11,4),-0.0419989 # DEPENDENCYPART_GRANDSIBL
(13,11),(11,8),(11,-1),-0.0419988 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,11),(11,4),(11,-1),-0.0663318 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(13,12),(12,12),(12,13),-0.141313 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,12),(12,14),-0.125914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,15),-0.129725 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,16),-0.124906 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,17),-0.125914 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(13,12),(12,12),(12,19),0.0423123 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(13,12),(12,13),(12,14),-0.125238 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
