# _root_ Jack W. Forrest , Environmental Systems president and chief executive officer , said the change increases the company 's effective tax rate to about 35 % from 20 % .
#goldHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
#predictedHeads=3,3,13,3,7,7,3,7,11,11,8,3,0,15,16,13,18,22,18,22,22,16,16,26,24,23,16,29,27,13,
(7,11),(11,6),-1.06572 # DEPENDENCYPART_GRANDPAR
(7,11),(11,7),-0.630734 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,11),(11,8),0.404648 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.116556 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),0.210914 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),-0.106132 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.432529 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),-0.0325951 # DEPENDENCYPART_GRANDPAR
(7,11),(11,16),-0.424602 # DEPENDENCYPART_GRANDPAR
(7,11),(11,19),-1.21522 # DEPENDENCYPART_GRANDPAR
(7,15),(15,10),0.190837 # DEPENDENCYPART_GRANDPAR
(7,15),(15,11),0.672709 # DEPENDENCYPART_GRANDPAR
(7,15),(15,13),-0.296657 # DEPENDENCYPART_GRANDPAR
(7,15),(15,14),-0.186166 # DEPENDENCYPART_GRANDPAR
(7,15),(15,16),-0.415615 # DEPENDENCYPART_GRANDPAR
(7,15),(15,18),-0.806335 # DEPENDENCYPART_GRANDPAR
(7,15),(15,19),-1.22078 # DEPENDENCYPART_GRANDPAR
(7,15),(15,22),-0.415658 # DEPENDENCYPART_GRANDPAR
(7,15),(15,23),-0.179386 # DEPENDENCYPART_GRANDPAR
(7,16),(16,1),-1.34416 # DEPENDENCYPART_GRANDPAR
(7,16),(16,2),-1.06251 # DEPENDENCYPART_GRANDPAR
(7,16),(16,3),-0.802323 # DEPENDENCYPART_GRANDPAR
(7,16),(16,4),-0.915724 # DEPENDENCYPART_GRANDPAR
(7,16),(16,5),-1.10418 # DEPENDENCYPART_GRANDPAR
(7,16),(16,6),-0.908902 # DEPENDENCYPART_GRANDPAR
(7,16),(16,7),-0.704477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,16),(16,8),0.180472 # DEPENDENCYPART_GRANDPAR
(7,16),(16,9),-0.115508 # DEPENDENCYPART_GRANDPAR
(7,16),(16,10),0.0461079 # DEPENDENCYPART_GRANDPAR
(7,16),(16,11),0.566422 # DEPENDENCYPART_GRANDPAR
(7,16),(16,12),-0.215828 # DEPENDENCYPART_GRANDPAR
(7,16),(16,13),-0.392036 # DEPENDENCYPART_GRANDPAR
(7,16),(16,14),-0.357106 # DEPENDENCYPART_GRANDPAR
(7,16),(16,15),-0.0339579 # DEPENDENCYPART_GRANDPAR
(7,16),(16,17),-0.347541 # DEPENDENCYPART_GRANDPAR
(7,16),(16,18),-0.704028 # DEPENDENCYPART_GRANDPAR
(7,16),(16,19),-0.997686 # DEPENDENCYPART_GRANDPAR
(7,16),(16,20),-0.225326 # DEPENDENCYPART_GRANDPAR
(7,16),(16,21),-0.53221 # DEPENDENCYPART_GRANDPAR
(7,16),(16,22),-0.283862 # DEPENDENCYPART_GRANDPAR
(7,16),(16,23),-0.0639322 # DEPENDENCYPART_GRANDPAR
(7,16),(16,24),-0.0942336 # DEPENDENCYPART_GRANDPAR
(7,16),(16,26),-0.723751 # DEPENDENCYPART_GRANDPAR
(7,16),(16,27),-0.886216 # DEPENDENCYPART_GRANDPAR
(7,16),(16,29),-0.574488 # DEPENDENCYPART_GRANDPAR
(7,16),(16,30),-1.64377 # DEPENDENCYPART_GRANDPAR
(7,19),(19,20),-0.163563 # DEPENDENCYPART_GRANDPAR
(7,22),(22,2),-1.21811 # DEPENDENCYPART_GRANDPAR
(7,22),(22,7),-0.670474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,22),(22,9),0.0799887 # DEPENDENCYPART_GRANDPAR
(7,22),(22,14),-0.163132 # DEPENDENCYPART_GRANDPAR
(7,22),(22,15),0.0553638 # DEPENDENCYPART_GRANDPAR
(7,22),(22,17),-0.155134 # DEPENDENCYPART_GRANDPAR
(7,22),(22,18),-0.687471 # DEPENDENCYPART_GRANDPAR
(7,22),(22,19),-0.0894196 # DEPENDENCYPART_GRANDPAR
(7,22),(22,20),-0.150807 # DEPENDENCYPART_GRANDPAR
(7,22),(22,21),-0.489055 # DEPENDENCYPART_GRANDPAR
(7,22),(22,23),-0.200546 # DEPENDENCYPART_GRANDPAR
(7,22),(22,24),-0.102451 # DEPENDENCYPART_GRANDPAR
(7,22),(22,25),-0.13663 # DEPENDENCYPART_GRANDPAR
(7,22),(22,26),-0.781855 # DEPENDENCYPART_GRANDPAR
(7,22),(22,27),-0.945137 # DEPENDENCYPART_GRANDPAR
(7,22),(22,28),-0.16705 # DEPENDENCYPART_GRANDPAR
(7,22),(22,29),-0.632591 # DEPENDENCYPART_GRANDPAR
(7,24),(24,25),-0.0654703 # DEPENDENCYPART_GRANDPAR
(7,24),(24,26),-0.512547 # DEPENDENCYPART_GRANDPAR
(7,24),(24,27),-0.754712 # DEPENDENCYPART_GRANDPAR
(7,24),(24,28),-0.0868286 # DEPENDENCYPART_GRANDPAR
(7,24),(24,29),-0.363283 # DEPENDENCYPART_GRANDPAR
(7,27),(27,26),-0.886316 # DEPENDENCYPART_GRANDPAR
(7,27),(27,28),0.0418902 # DEPENDENCYPART_GRANDPAR
(7,27),(27,29),-0.494594 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.194121 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.10144 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.0833812 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.512999 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),0.0591463 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),0.351 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.41996 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),0.309345 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.469899 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.756403 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.451762 # DEPENDENCYPART_GRANDPAR
(8,9),(9,10),0.801337 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),-0.0339894 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.633818 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.594933 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.688869 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),1.11475 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-1.01247 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.943129 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.924333 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-1.18587 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.781019 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.825155 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.770527 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.718219 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),1.51981 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),1.34969 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.195568 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),0.001558 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.336279 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.0691327 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.741984 # DEPENDENCYPART_GRANDPAR
(8,13),(13,1),-0.841973 # DEPENDENCYPART_GRANDPAR
(8,13),(13,2),-0.772638 # DEPENDENCYPART_GRANDPAR
(8,13),(13,3),-0.753842 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-0.995491 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.610528 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-0.65456 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.587754 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-1.10532 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),0.775937 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.704508 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),0.234182 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),-0.230896 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),-0.353745 # DEPENDENCYPART_GRANDPAR
(8,13),(13,15),0.00135841 # DEPENDENCYPART_GRANDPAR
(8,13),(13,16),0.501525 # DEPENDENCYPART_GRANDPAR
(8,13),(13,18),-0.452289 # DEPENDENCYPART_GRANDPAR
(8,13),(13,19),-0.307884 # DEPENDENCYPART_GRANDPAR
(8,13),(13,20),0.476121 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),0.231594 # DEPENDENCYPART_GRANDPAR
(8,13),(13,23),-0.0424412 # DEPENDENCYPART_GRANDPAR
(8,13),(13,24),-0.488374 # DEPENDENCYPART_GRANDPAR
(8,13),(13,27),-0.115672 # DEPENDENCYPART_GRANDPAR
(8,13),(13,30),-1.99309 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),1.12771 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),0.413807 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),0.584537 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.325548 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),0.0368779 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.631415 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.652985 # DEPENDENCYPART_GRANDPAR
(8,15),(15,22),-0.0128055 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),-0.285141 # DEPENDENCYPART_GRANDPAR
(8,16),(16,1),-0.823073 # DEPENDENCYPART_GRANDPAR
(8,16),(16,2),-0.753773 # DEPENDENCYPART_GRANDPAR
(8,16),(16,3),-0.734932 # DEPENDENCYPART_GRANDPAR
(8,16),(16,4),-0.98304 # DEPENDENCYPART_GRANDPAR
(8,16),(16,5),-0.591618 # DEPENDENCYPART_GRANDPAR
(8,16),(16,6),-0.636652 # DEPENDENCYPART_GRANDPAR
(8,16),(16,7),-0.555304 # DEPENDENCYPART_GRANDPAR
(8,16),(16,8),-1.05656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,16),(16,9),0.897391 # DEPENDENCYPART_GRANDPAR
(8,16),(16,10),0.782213 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),0.280074 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),-0.179741 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),0.391392 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),-0.593357 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.161074 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.45102 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.311544 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.372176 # DEPENDENCYPART_GRANDPAR
(8,16),(16,20),0.405404 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.00282436 # DEPENDENCYPART_GRANDPAR
(8,16),(16,22),0.357751 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),-0.0549621 # DEPENDENCYPART_GRANDPAR
(8,16),(16,24),-0.7388 # DEPENDENCYPART_GRANDPAR
(8,16),(16,26),0.399171 # DEPENDENCYPART_GRANDPAR
(8,16),(16,27),-0.145945 # DEPENDENCYPART_GRANDPAR
(8,16),(16,29),0.284874 # DEPENDENCYPART_GRANDPAR
(8,16),(16,30),-2.17679 # DEPENDENCYPART_GRANDPAR
(8,18),(18,14),-0.220097 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),0.0252132 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),0.464059 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),-0.307762 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.739091 # DEPENDENCYPART_GRANDPAR
(8,18),(18,20),0.0933314 # DEPENDENCYPART_GRANDPAR
(8,18),(18,21),-0.391252 # DEPENDENCYPART_GRANDPAR
(8,18),(18,23),-0.483423 # DEPENDENCYPART_GRANDPAR
(8,18),(18,24),-0.779645 # DEPENDENCYPART_GRANDPAR
(8,18),(18,26),-0.0503682 # DEPENDENCYPART_GRANDPAR
(8,18),(18,27),-0.511671 # DEPENDENCYPART_GRANDPAR
(8,18),(18,29),-0.164666 # DEPENDENCYPART_GRANDPAR
(8,22),(22,2),-0.931604 # DEPENDENCYPART_GRANDPAR
(8,22),(22,7),-0.764073 # DEPENDENCYPART_GRANDPAR
(8,22),(22,9),1.24008 # DEPENDENCYPART_GRANDPAR
(8,22),(22,14),-0.38101 # DEPENDENCYPART_GRANDPAR
(8,22),(22,15),-0.0800884 # DEPENDENCYPART_GRANDPAR
(8,22),(22,17),-0.468675 # DEPENDENCYPART_GRANDPAR
(8,22),(22,18),-0.476187 # DEPENDENCYPART_GRANDPAR
(8,22),(22,19),-0.198577 # DEPENDENCYPART_GRANDPAR
(8,22),(22,20),0.264894 # DEPENDENCYPART_GRANDPAR
(8,22),(22,21),-0.0531058 # DEPENDENCYPART_GRANDPAR
(8,22),(22,23),-0.374173 # DEPENDENCYPART_GRANDPAR
(8,22),(22,24),-0.726109 # DEPENDENCYPART_GRANDPAR
(8,22),(22,25),-0.512347 # DEPENDENCYPART_GRANDPAR
(8,22),(22,26),0.0167474 # DEPENDENCYPART_GRANDPAR
(8,22),(22,27),-0.438188 # DEPENDENCYPART_GRANDPAR
(8,22),(22,28),-0.413043 # DEPENDENCYPART_GRANDPAR
(8,22),(22,29),-0.0975502 # DEPENDENCYPART_GRANDPAR
(8,23),(23,3),-0.705023 # DEPENDENCYPART_GRANDPAR
(8,23),(23,20),0.056519 # DEPENDENCYPART_GRANDPAR
(8,23),(23,21),-0.234016 # DEPENDENCYPART_GRANDPAR
(8,23),(23,22),0.0471181 # DEPENDENCYPART_GRANDPAR
(8,23),(23,24),-0.640164 # DEPENDENCYPART_GRANDPAR
(8,23),(23,25),-0.332371 # DEPENDENCYPART_GRANDPAR
(8,23),(23,26),0.325012 # DEPENDENCYPART_GRANDPAR
(8,23),(23,27),-0.350605 # DEPENDENCYPART_GRANDPAR
(8,23),(23,28),-0.207454 # DEPENDENCYPART_GRANDPAR
(8,23),(23,29),0.210715 # DEPENDENCYPART_GRANDPAR
(8,26),(26,15),-0.121311 # DEPENDENCYPART_GRANDPAR
(8,26),(26,18),-0.518393 # DEPENDENCYPART_GRANDPAR
(8,26),(26,20),0.220422 # DEPENDENCYPART_GRANDPAR
(8,26),(26,21),-0.100219 # DEPENDENCYPART_GRANDPAR
(8,26),(26,22),0.124898 # DEPENDENCYPART_GRANDPAR
(8,26),(26,23),-0.432365 # DEPENDENCYPART_GRANDPAR
(8,26),(26,24),-0.678801 # DEPENDENCYPART_GRANDPAR
(8,26),(26,25),-0.39985 # DEPENDENCYPART_GRANDPAR
(8,26),(26,27),-0.414853 # DEPENDENCYPART_GRANDPAR
(8,26),(26,28),-0.265488 # DEPENDENCYPART_GRANDPAR
(8,26),(26,29),-0.0322018 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-1.41607 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-1.43132 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-1.46618 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-1.00475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,1),-1.71593 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-1.64478 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-1.56736 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-1.63971 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-1.58576 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-1.47868 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-1.49127 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-1.46565 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.993134 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.256818 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.162027 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.341837 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.425361 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.580655 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-1.02056 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.673567 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.56787 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.504696 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.564084 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.542879 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.404976 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.319776 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.401011 # DEPENDENCYPART_GRANDPAR
(10,6),(6,11),-0.568405 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-1.27927 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-1.21191 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.749323 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.667774 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.603645 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.536199 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.643809 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.548611 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.423026 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.524407 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.60653 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.601854 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-1.24794 # DEPENDENCYPART_GRANDPAR
(10,7),(7,15),-1.05911 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-1.21056 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-1.43186 # DEPENDENCYPART_GRANDPAR
(10,7),(7,22),-1.09485 # DEPENDENCYPART_GRANDPAR
(10,7),(7,24),-1.21722 # DEPENDENCYPART_GRANDPAR
(10,7),(7,27),-1.10871 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),-0.409132 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.68427 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.57904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.545395 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-1.13602 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.950633 # DEPENDENCYPART_GRANDPAR
(10,8),(8,15),-1.0027 # DEPENDENCYPART_GRANDPAR
(10,8),(8,16),-1.2222 # DEPENDENCYPART_GRANDPAR
(10,8),(8,18),-1.06492 # DEPENDENCYPART_GRANDPAR
(10,8),(8,22),-1.03826 # DEPENDENCYPART_GRANDPAR
(10,8),(8,23),-0.860926 # DEPENDENCYPART_GRANDPAR
(10,8),(8,26),-1.30179 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.5829 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.538515 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.50037 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.241307 # DEPENDENCYPART_GRANDPAR
(11,1),(1,4),-0.179085 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),-0.570072 # DEPENDENCYPART_GRANDPAR
(11,1),(1,6),-0.334951 # DEPENDENCYPART_GRANDPAR
(11,1),(1,7),-0.109295 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),-0.270948 # DEPENDENCYPART_GRANDPAR
(11,1),(1,11),-1.22544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,1),(1,12),-1.10013 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.659337 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.25271 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.163634 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.581474 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.346353 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.113544 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),-0.270912 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-1.22544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,12),-1.10013 # DEPENDENCYPART_GRANDPAR
(11,2),(2,15),-0.808278 # DEPENDENCYPART_GRANDPAR
(11,2),(2,16),-0.862117 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.642055 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.553259 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.149266 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.563482 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.328361 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.107944 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),-0.27003 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),-0.0138464 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),-0.0527305 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-1.22544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,12),-1.10013 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.808277 # DEPENDENCYPART_GRANDPAR
(11,3),(3,16),-0.862117 # DEPENDENCYPART_GRANDPAR
(11,3),(3,18),-1.05143 # DEPENDENCYPART_GRANDPAR
(11,3),(3,19),-1.29866 # DEPENDENCYPART_GRANDPAR
(11,3),(3,22),-0.84464 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.627703 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.538907 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.248163 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),0.0408616 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.326854 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.113725 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.264799 # DEPENDENCYPART_GRANDPAR
(11,5),(5,12),-1.10013 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.568301 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.479505 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.188762 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.0232987 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.509627 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.108072 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.261193 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),0.00691256 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.22589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-1.10015 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-0.862127 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.844527 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.787175 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.497696 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),0.00594355 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.820764 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.538307 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.144585 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),0.0546222 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),0.00985265 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.31669 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-1.11568 # DEPENDENCYPART_GRANDPAR
(11,7),(7,15),-0.900165 # DEPENDENCYPART_GRANDPAR
(11,7),(7,16),-0.919476 # DEPENDENCYPART_GRANDPAR
(11,7),(7,19),-1.36308 # DEPENDENCYPART_GRANDPAR
(11,7),(7,22),-0.936551 # DEPENDENCYPART_GRANDPAR
(11,7),(7,24),-0.944779 # DEPENDENCYPART_GRANDPAR
(11,7),(7,27),-1.53259 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.391534 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.341263 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.362169 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-1.1806 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.926493 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.987476 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.764145 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.852344 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-1.0056 # DEPENDENCYPART_GRANDPAR
(11,8),(8,22),-0.800243 # DEPENDENCYPART_GRANDPAR
(11,8),(8,23),-0.886534 # DEPENDENCYPART_GRANDPAR
(11,8),(8,26),-1.21147 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.151305 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.1986 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,6),-0.235993 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.000432604 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.319722 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.0329469 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-1.22391 # DEPENDENCYPART_GRANDPAR
(11,13),(13,2),-1.17226 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-0.886036 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-0.690946 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-1.22004 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.932267 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.584398 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.859244 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.639013 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.653139 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.566547 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),-0.42543 # DEPENDENCYPART_GRANDPAR
