# _root_ Many employers have already begun moving to southern countries such as Spain and Italy , where wages are low and unions are weaker ; demand for trained labor and managers will rise there , FMC says .
#goldHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,9,18,18,9,18,18,22,20,22,3,31,25,28,26,28,29,3,31,32,3,36,0,36,
#predictedHeads=2,3,36,3,3,5,6,9,7,11,9,11,12,13,12,18,18,12,18,18,22,20,22,22,31,25,28,26,28,29,22,31,32,36,36,0,36,
(5,9),(9,20),-0.269235 # DEPENDENCYPART_GRANDPAR
(5,9),(9,24),0.0356732 # DEPENDENCYPART_GRANDPAR
(5,10),(10,4),-0.680847 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),-0.116362 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),-0.234535 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.23027 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.0505047 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.201662 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.182345 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),-0.208195 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.191334 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.055749 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),-0.0184288 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.078043 # DEPENDENCYPART_GRANDPAR
(5,11),(11,14),-0.0466099 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.240014 # DEPENDENCYPART_GRANDPAR
(5,11),(11,18),0.24173 # DEPENDENCYPART_GRANDPAR
(5,11),(11,22),0.195702 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.262656 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.245743 # DEPENDENCYPART_GRANDPAR
(5,13),(13,17),-0.372516 # DEPENDENCYPART_GRANDPAR
(5,13),(13,18),0.141586 # DEPENDENCYPART_GRANDPAR
(5,13),(13,21),-0.554105 # DEPENDENCYPART_GRANDPAR
(5,13),(13,22),0.0955592 # DEPENDENCYPART_GRANDPAR
(6,2),(2,1),0.0109057 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),0.0613097 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.196704 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),0.165119 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.20657 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,11),-0.432916 # DEPENDENCYPART_GRANDPAR
(6,3),(3,1),-0.146823 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),-0.134306 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.244445 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.139598 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.24744 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,3),(3,7),-0.388299 # DEPENDENCYPART_GRANDPAR
(6,3),(3,8),-0.516897 # DEPENDENCYPART_GRANDPAR
(6,3),(3,9),-0.137917 # DEPENDENCYPART_GRANDPAR
(6,3),(3,10),-0.832978 # DEPENDENCYPART_GRANDPAR
(6,3),(3,11),-0.556744 # DEPENDENCYPART_GRANDPAR
(6,3),(3,13),-0.557652 # DEPENDENCYPART_GRANDPAR
(6,3),(3,15),-0.544608 # DEPENDENCYPART_GRANDPAR
(6,3),(3,18),-0.832601 # DEPENDENCYPART_GRANDPAR
(6,3),(3,20),-0.604613 # DEPENDENCYPART_GRANDPAR
(6,3),(3,22),-0.90442 # DEPENDENCYPART_GRANDPAR
(6,3),(3,24),-0.802379 # DEPENDENCYPART_GRANDPAR
(6,3),(3,29),-1.03467 # DEPENDENCYPART_GRANDPAR
(6,3),(3,37),-1.46252 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.141855 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.0798757 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.0725882 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.24761 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.335387 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.167409 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.0993537 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.207837 # DEPENDENCYPART_GRANDPAR
(6,5),(5,3),-0.215508 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.159268 # DEPENDENCYPART_GRANDPAR
(6,5),(5,6),-1.20185 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,5),(5,7),-0.311819 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.472526 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.156895 # DEPENDENCYPART_GRANDPAR
(6,5),(5,10),-0.788795 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-0.508099 # DEPENDENCYPART_GRANDPAR
(6,5),(5,13),-0.568371 # DEPENDENCYPART_GRANDPAR
(6,5),(5,15),-0.587607 # DEPENDENCYPART_GRANDPAR
(6,5),(5,37),-1.50977 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.628799 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.949819 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),0.174901 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.6212 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.144743 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.0167312 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.0777083 # DEPENDENCYPART_GRANDPAR
(6,7),(7,13),-0.15509 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.049782 # DEPENDENCYPART_GRANDPAR
(6,7),(7,17),0.109446 # DEPENDENCYPART_GRANDPAR
(6,7),(7,20),-0.202051 # DEPENDENCYPART_GRANDPAR
(6,7),(7,21),-0.0967962 # DEPENDENCYPART_GRANDPAR
(6,8),(8,7),-0.0792438 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.292025 # DEPENDENCYPART_GRANDPAR
(6,9),(9,1),-0.70941 # DEPENDENCYPART_GRANDPAR
(6,9),(9,2),-0.756471 # DEPENDENCYPART_GRANDPAR
(6,9),(9,4),-0.696278 # DEPENDENCYPART_GRANDPAR
(6,9),(9,5),-0.656682 # DEPENDENCYPART_GRANDPAR
(6,9),(9,6),-0.77199 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,9),(9,7),0.128266 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),0.0735433 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.35085 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),-0.148437 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.344862 # DEPENDENCYPART_GRANDPAR
(6,9),(9,13),-0.311556 # DEPENDENCYPART_GRANDPAR
(6,9),(9,14),-0.317068 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.100972 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.0384479 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),-0.379744 # DEPENDENCYPART_GRANDPAR
(6,9),(9,20),-0.358517 # DEPENDENCYPART_GRANDPAR
(6,9),(9,24),-0.325176 # DEPENDENCYPART_GRANDPAR
(6,10),(10,4),-0.650012 # DEPENDENCYPART_GRANDPAR
(6,10),(10,7),-0.080406 # DEPENDENCYPART_GRANDPAR
(6,10),(10,8),-0.14469 # DEPENDENCYPART_GRANDPAR
(6,10),(10,9),0.262637 # DEPENDENCYPART_GRANDPAR
(6,10),(10,11),-0.132827 # DEPENDENCYPART_GRANDPAR
(6,10),(10,12),-0.300701 # DEPENDENCYPART_GRANDPAR
(6,10),(10,13),-0.135738 # DEPENDENCYPART_GRANDPAR
(6,11),(11,8),-0.195411 # DEPENDENCYPART_GRANDPAR
(6,11),(11,9),0.196356 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.201592 # DEPENDENCYPART_GRANDPAR
(6,11),(11,12),-0.213766 # DEPENDENCYPART_GRANDPAR
(6,11),(11,13),-0.195683 # DEPENDENCYPART_GRANDPAR
(6,11),(11,14),-0.1674 # DEPENDENCYPART_GRANDPAR
(6,11),(11,15),-8.65141e-05 # DEPENDENCYPART_GRANDPAR
(6,11),(11,18),-0.0813946 # DEPENDENCYPART_GRANDPAR
(6,11),(11,22),-0.153214 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.348881 # DEPENDENCYPART_GRANDPAR
(6,13),(13,15),-0.119278 # DEPENDENCYPART_GRANDPAR
(6,13),(13,17),-0.237879 # DEPENDENCYPART_GRANDPAR
(6,13),(13,18),-0.422983 # DEPENDENCYPART_GRANDPAR
(6,13),(13,21),-0.439097 # DEPENDENCYPART_GRANDPAR
(6,13),(13,22),-0.494802 # DEPENDENCYPART_GRANDPAR
(6,18),(18,1),-0.612537 # DEPENDENCYPART_GRANDPAR
(6,18),(18,2),-0.668276 # DEPENDENCYPART_GRANDPAR
(6,18),(18,3),-0.582258 # DEPENDENCYPART_GRANDPAR
(6,18),(18,4),-0.631812 # DEPENDENCYPART_GRANDPAR
(6,18),(18,5),-0.628139 # DEPENDENCYPART_GRANDPAR
(6,18),(18,6),-0.882741 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,18),(18,7),0.0671757 # DEPENDENCYPART_GRANDPAR
(6,18),(18,8),-0.0838072 # DEPENDENCYPART_GRANDPAR
(6,18),(18,9),0.347945 # DEPENDENCYPART_GRANDPAR
(6,18),(18,10),-0.405284 # DEPENDENCYPART_GRANDPAR
(6,18),(18,11),-0.0187724 # DEPENDENCYPART_GRANDPAR
(6,18),(18,12),-0.516039 # DEPENDENCYPART_GRANDPAR
(6,18),(18,13),-0.107567 # DEPENDENCYPART_GRANDPAR
(6,18),(18,14),-0.483303 # DEPENDENCYPART_GRANDPAR
(6,18),(18,15),-0.364974 # DEPENDENCYPART_GRANDPAR
(6,18),(18,16),-0.301954 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),-0.0870453 # DEPENDENCYPART_GRANDPAR
(6,18),(18,19),-0.392533 # DEPENDENCYPART_GRANDPAR
(6,18),(18,20),-0.260283 # DEPENDENCYPART_GRANDPAR
(6,18),(18,21),-0.294334 # DEPENDENCYPART_GRANDPAR
(6,18),(18,22),-0.600955 # DEPENDENCYPART_GRANDPAR
(6,18),(18,23),-0.477724 # DEPENDENCYPART_GRANDPAR
(6,18),(18,24),-0.393954 # DEPENDENCYPART_GRANDPAR
(6,18),(18,25),-0.309879 # DEPENDENCYPART_GRANDPAR
(6,18),(18,26),-0.51902 # DEPENDENCYPART_GRANDPAR
(6,18),(18,27),-0.495535 # DEPENDENCYPART_GRANDPAR
(6,18),(18,28),-0.344471 # DEPENDENCYPART_GRANDPAR
(6,18),(18,29),-0.690338 # DEPENDENCYPART_GRANDPAR
(6,18),(18,30),-0.552417 # DEPENDENCYPART_GRANDPAR
(6,18),(18,31),-0.802353 # DEPENDENCYPART_GRANDPAR
(6,18),(18,32),-0.540042 # DEPENDENCYPART_GRANDPAR
(6,18),(18,33),-0.54777 # DEPENDENCYPART_GRANDPAR
(6,18),(18,34),-0.392866 # DEPENDENCYPART_GRANDPAR
(6,18),(18,36),-0.544525 # DEPENDENCYPART_GRANDPAR
(6,18),(18,37),-1.21821 # DEPENDENCYPART_GRANDPAR
(6,20),(20,21),-0.439097 # DEPENDENCYPART_GRANDPAR
(6,20),(20,22),-0.494802 # DEPENDENCYPART_GRANDPAR
(6,20),(20,23),-0.422469 # DEPENDENCYPART_GRANDPAR
(6,20),(20,25),-0.444675 # DEPENDENCYPART_GRANDPAR
(6,20),(20,27),-0.433486 # DEPENDENCYPART_GRANDPAR
(6,20),(20,28),-0.514568 # DEPENDENCYPART_GRANDPAR
(6,20),(20,31),-0.747725 # DEPENDENCYPART_GRANDPAR
(6,20),(20,36),-0.439088 # DEPENDENCYPART_GRANDPAR
(6,26),(26,23),-0.539398 # DEPENDENCYPART_GRANDPAR
(6,26),(26,27),-0.528311 # DEPENDENCYPART_GRANDPAR
(6,26),(26,28),-0.113814 # DEPENDENCYPART_GRANDPAR
(6,26),(26,29),-0.721465 # DEPENDENCYPART_GRANDPAR
(6,26),(26,30),-0.359203 # DEPENDENCYPART_GRANDPAR
(6,26),(26,31),-0.907978 # DEPENDENCYPART_GRANDPAR
(6,26),(26,32),-0.374609 # DEPENDENCYPART_GRANDPAR
(7,4),(4,2),-0.396931 # DEPENDENCYPART_GRANDPAR
(7,4),(4,3),-0.233398 # DEPENDENCYPART_GRANDPAR
(7,4),(4,5),-0.445854 # DEPENDENCYPART_GRANDPAR
(7,4),(4,6),-0.305621 # DEPENDENCYPART_GRANDPAR
(7,4),(4,7),-1.27307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,4),(4,9),-0.163296 # DEPENDENCYPART_GRANDPAR
(7,6),(6,2),-0.107483 # DEPENDENCYPART_GRANDPAR
(7,6),(6,3),-0.152468 # DEPENDENCYPART_GRANDPAR
(7,6),(6,4),-0.0470469 # DEPENDENCYPART_GRANDPAR
(7,6),(6,5),-0.389194 # DEPENDENCYPART_GRANDPAR
(7,6),(6,7),-1.36564 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,6),(6,8),0.206929 # DEPENDENCYPART_GRANDPAR
(7,6),(6,9),-0.179836 # DEPENDENCYPART_GRANDPAR
(7,6),(6,10),-0.730568 # DEPENDENCYPART_GRANDPAR
(7,6),(6,11),-0.0116147 # DEPENDENCYPART_GRANDPAR
(7,6),(6,13),-0.594999 # DEPENDENCYPART_GRANDPAR
(7,6),(6,15),-0.497326 # DEPENDENCYPART_GRANDPAR
(7,6),(6,18),-0.61147 # DEPENDENCYPART_GRANDPAR
(7,6),(6,20),-0.948511 # DEPENDENCYPART_GRANDPAR
(7,6),(6,26),-0.592114 # DEPENDENCYPART_GRANDPAR
(7,8),(8,7),-1.08244 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,8),(8,10),-0.260462 # DEPENDENCYPART_GRANDPAR
(7,9),(9,1),-0.894831 # DEPENDENCYPART_GRANDPAR
(7,9),(9,2),-0.880442 # DEPENDENCYPART_GRANDPAR
(7,9),(9,4),-0.736501 # DEPENDENCYPART_GRANDPAR
(7,9),(9,5),-1.07072 # DEPENDENCYPART_GRANDPAR
(7,9),(9,6),-0.752362 # DEPENDENCYPART_GRANDPAR
(7,9),(9,7),-0.877764 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,9),(9,8),0.884319 # DEPENDENCYPART_GRANDPAR
(7,9),(9,10),-0.311437 # DEPENDENCYPART_GRANDPAR
(7,9),(9,11),0.031511 # DEPENDENCYPART_GRANDPAR
(7,9),(9,12),0.00504498 # DEPENDENCYPART_GRANDPAR
(7,9),(9,13),-0.231022 # DEPENDENCYPART_GRANDPAR
(7,9),(9,14),-0.207903 # DEPENDENCYPART_GRANDPAR
(7,9),(9,15),-0.110719 # DEPENDENCYPART_GRANDPAR
(7,9),(9,17),-0.446528 # DEPENDENCYPART_GRANDPAR
(7,9),(9,18),-0.109644 # DEPENDENCYPART_GRANDPAR
(7,9),(9,20),-0.584534 # DEPENDENCYPART_GRANDPAR
(7,9),(9,24),-0.597052 # DEPENDENCYPART_GRANDPAR
(7,10),(10,4),-0.65632 # DEPENDENCYPART_GRANDPAR
(7,10),(10,7),-1.07774 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,10),(10,8),0.656864 # DEPENDENCYPART_GRANDPAR
(7,10),(10,9),0.22254 # DEPENDENCYPART_GRANDPAR
(7,10),(10,11),0.219609 # DEPENDENCYPART_GRANDPAR
(7,10),(10,12),0.0295673 # DEPENDENCYPART_GRANDPAR
(7,10),(10,13),-0.00987838 # DEPENDENCYPART_GRANDPAR
(7,11),(11,8),0.764889 # DEPENDENCYPART_GRANDPAR
(7,11),(11,9),0.313047 # DEPENDENCYPART_GRANDPAR
(7,11),(11,10),0.144654 # DEPENDENCYPART_GRANDPAR
(7,11),(11,12),0.0414246 # DEPENDENCYPART_GRANDPAR
(7,11),(11,13),-0.157346 # DEPENDENCYPART_GRANDPAR
(7,11),(11,14),-0.146941 # DEPENDENCYPART_GRANDPAR
(7,11),(11,15),0.0520093 # DEPENDENCYPART_GRANDPAR
(7,11),(11,18),-0.0500289 # DEPENDENCYPART_GRANDPAR
(7,11),(11,22),-0.196363 # DEPENDENCYPART_GRANDPAR
(7,12),(12,8),0.994423 # DEPENDENCYPART_GRANDPAR
(7,12),(12,10),0.0162615 # DEPENDENCYPART_GRANDPAR
(7,12),(12,11),0.4913 # DEPENDENCYPART_GRANDPAR
(7,12),(12,13),-0.124595 # DEPENDENCYPART_GRANDPAR
(7,12),(12,14),-0.16998 # DEPENDENCYPART_GRANDPAR
(7,12),(12,15),0.0342067 # DEPENDENCYPART_GRANDPAR
(7,12),(12,17),-0.45239 # DEPENDENCYPART_GRANDPAR
(7,12),(12,18),-0.156123 # DEPENDENCYPART_GRANDPAR
(7,12),(12,19),-0.862051 # DEPENDENCYPART_GRANDPAR
(7,12),(12,21),-0.581008 # DEPENDENCYPART_GRANDPAR
(7,12),(12,22),-0.302457 # DEPENDENCYPART_GRANDPAR
(7,12),(12,24),-0.517751 # DEPENDENCYPART_GRANDPAR
(7,13),(13,14),-0.355894 # DEPENDENCYPART_GRANDPAR
(7,13),(13,15),-0.0413304 # DEPENDENCYPART_GRANDPAR
(7,13),(13,17),-0.764397 # DEPENDENCYPART_GRANDPAR
(7,13),(13,18),-0.196986 # DEPENDENCYPART_GRANDPAR
(7,13),(13,21),-0.88804 # DEPENDENCYPART_GRANDPAR
(7,13),(13,22),-0.34332 # DEPENDENCYPART_GRANDPAR
(7,14),(14,12),0.184117 # DEPENDENCYPART_GRANDPAR
(7,14),(14,15),0.0157816 # DEPENDENCYPART_GRANDPAR
(7,14),(14,16),-0.564851 # DEPENDENCYPART_GRANDPAR
(7,14),(14,17),-0.452803 # DEPENDENCYPART_GRANDPAR
(7,14),(14,18),-0.156819 # DEPENDENCYPART_GRANDPAR
(7,14),(14,19),-0.861505 # DEPENDENCYPART_GRANDPAR
(7,14),(14,20),-0.474893 # DEPENDENCYPART_GRANDPAR
(7,14),(14,24),-0.518187 # DEPENDENCYPART_GRANDPAR
(7,14),(14,25),-0.661897 # DEPENDENCYPART_GRANDPAR
(7,17),(17,12),-0.0858717 # DEPENDENCYPART_GRANDPAR
(7,17),(17,14),-0.302993 # DEPENDENCYPART_GRANDPAR
(7,17),(17,16),-0.504698 # DEPENDENCYPART_GRANDPAR
(7,17),(17,20),-0.567041 # DEPENDENCYPART_GRANDPAR
(7,20),(20,21),-0.88804 # DEPENDENCYPART_GRANDPAR
(7,20),(20,22),-0.34332 # DEPENDENCYPART_GRANDPAR
(7,20),(20,23),-0.542953 # DEPENDENCYPART_GRANDPAR
(7,20),(20,25),-0.864326 # DEPENDENCYPART_GRANDPAR
(7,20),(20,27),-0.454337 # DEPENDENCYPART_GRANDPAR
(7,20),(20,28),-1.03487 # DEPENDENCYPART_GRANDPAR
(7,20),(20,31),-0.501695 # DEPENDENCYPART_GRANDPAR
(7,20),(20,36),-0.945515 # DEPENDENCYPART_GRANDPAR
(7,21),(21,19),-0.592471 # DEPENDENCYPART_GRANDPAR
(7,21),(21,22),-0.23312 # DEPENDENCYPART_GRANDPAR
(8,7),(7,4),-0.298648 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.435727 # DEPENDENCYPART_GRANDPAR
(8,7),(7,8),-1.65284 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,7),(7,9),-0.422794 # DEPENDENCYPART_GRANDPAR
(8,7),(7,10),-0.638087 # DEPENDENCYPART_GRANDPAR
(8,7),(7,11),-0.705714 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.774241 # DEPENDENCYPART_GRANDPAR
(8,7),(7,13),-0.915695 # DEPENDENCYPART_GRANDPAR
(8,7),(7,14),-0.880356 # DEPENDENCYPART_GRANDPAR
(8,7),(7,17),-0.889144 # DEPENDENCYPART_GRANDPAR
(8,7),(7,20),-1.45527 # DEPENDENCYPART_GRANDPAR
(8,7),(7,21),-0.935203 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-0.839899 # DEPENDENCYPART_GRANDPAR
(8,10),(10,7),-0.761455 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-1.27784 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.117602 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.250086 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.108126 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.0987769 # DEPENDENCYPART_GRANDPAR
(9,1),(1,2),-0.240891 # DEPENDENCYPART_GRANDPAR
(9,1),(1,3),-0.179041 # DEPENDENCYPART_GRANDPAR
(9,1),(1,5),0.231627 # DEPENDENCYPART_GRANDPAR
(9,1),(1,7),-0.0270781 # DEPENDENCYPART_GRANDPAR
(9,2),(2,1),0.0373062 # DEPENDENCYPART_GRANDPAR
(9,2),(2,3),-0.166565 # DEPENDENCYPART_GRANDPAR
(9,2),(2,4),0.0697414 # DEPENDENCYPART_GRANDPAR
(9,2),(2,5),0.248175 # DEPENDENCYPART_GRANDPAR
(9,2),(2,6),0.0849597 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),-0.707126 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-0.192018 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.269421 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),0.256583 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),0.0541153 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),0.122632 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-1.18279 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,1),-0.0821092 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.375699 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.429413 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),0.0544804 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.0823488 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.160268 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),-0.0431206 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-1.23642 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),0.0154037 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.859674 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.554205 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-0.815037 # DEPENDENCYPART_GRANDPAR
(9,5),(5,37),-1.69288 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.256266 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.37228 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),0.0769835 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),0.0773635 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.072994 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.0315171 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-1.26603 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,10),-0.042981 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.888517 # DEPENDENCYPART_GRANDPAR
(9,6),(6,13),-0.606532 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.830359 # DEPENDENCYPART_GRANDPAR
(9,6),(6,18),-0.788692 # DEPENDENCYPART_GRANDPAR
(9,6),(6,20),-1.07613 # DEPENDENCYPART_GRANDPAR
(9,6),(6,26),-1.17621 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),0.00903207 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.00536836 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.0535999 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-1.19768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),0.046115 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.754962 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.551655 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),-0.507923 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.553446 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-0.460687 # DEPENDENCYPART_GRANDPAR
(9,7),(7,20),-0.977518 # DEPENDENCYPART_GRANDPAR
(9,7),(7,21),-0.834805 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.45211 # DEPENDENCYPART_GRANDPAR
(9,8),(8,10),0.0110024 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-0.508155 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.531155 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.456673 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.623401 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.0421579 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),0.0719796 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),-0.0331394 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.439692 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.669472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),1.71509 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),0.136733 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.154579 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),0.200868 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.279839 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.319865 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),-0.357469 # DEPENDENCYPART_GRANDPAR
(9,12),(12,8),-0.432579 # DEPENDENCYPART_GRANDPAR
(9,12),(12,10),0.782015 # DEPENDENCYPART_GRANDPAR
(9,12),(12,11),-0.0508532 # DEPENDENCYPART_GRANDPAR
(9,12),(12,13),0.186597 # DEPENDENCYPART_GRANDPAR
(9,12),(12,14),0.0704798 # DEPENDENCYPART_GRANDPAR
(9,12),(12,15),-0.0723152 # DEPENDENCYPART_GRANDPAR
(9,12),(12,17),0.170634 # DEPENDENCYPART_GRANDPAR
(9,12),(12,18),-0.257125 # DEPENDENCYPART_GRANDPAR
(9,12),(12,19),-0.5827 # DEPENDENCYPART_GRANDPAR
(9,12),(12,21),-0.196074 # DEPENDENCYPART_GRANDPAR
(9,12),(12,22),-0.29473 # DEPENDENCYPART_GRANDPAR
(9,12),(12,24),-0.185565 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.0719728 # DEPENDENCYPART_GRANDPAR
(9,13),(13,15),-0.177225 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),0.483059 # DEPENDENCYPART_GRANDPAR
(9,13),(13,18),-0.429045 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),0.127068 # DEPENDENCYPART_GRANDPAR
