# _root_ Hertz Corp. of Park Ridge , N.J. , said it retained Merrill Lynch Capital Markets to sell its Hertz Equipment Rental Corp. unit .
#goldHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,11,16,23,23,23,23,23,17,9,
#predictedHeads=9,1,1,5,3,5,5,5,0,11,9,15,15,15,11,15,16,23,23,23,23,23,17,9,
(11,20),(20,22),-0.282631 # DEPENDENCYPART_GRANDPAR
(11,21),(21,1),-0.826039 # DEPENDENCYPART_GRANDPAR
(11,21),(21,4),-1.22655 # DEPENDENCYPART_GRANDPAR
(11,21),(21,12),0.733022 # DEPENDENCYPART_GRANDPAR
(11,21),(21,13),0.636175 # DEPENDENCYPART_GRANDPAR
(11,21),(21,14),0.29858 # DEPENDENCYPART_GRANDPAR
(11,21),(21,15),0.121785 # DEPENDENCYPART_GRANDPAR
(11,21),(21,18),-0.345862 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),-0.129252 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.088907 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),-0.282061 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),-0.272613 # DEPENDENCYPART_GRANDPAR
(11,23),(23,1),-0.817724 # DEPENDENCYPART_GRANDPAR
(11,23),(23,2),-0.940871 # DEPENDENCYPART_GRANDPAR
(11,23),(23,3),-0.653625 # DEPENDENCYPART_GRANDPAR
(11,23),(23,4),-1.21827 # DEPENDENCYPART_GRANDPAR
(11,23),(23,5),-1.10619 # DEPENDENCYPART_GRANDPAR
(11,23),(23,7),-1.11988 # DEPENDENCYPART_GRANDPAR
(11,23),(23,12),0.745974 # DEPENDENCYPART_GRANDPAR
(11,23),(23,13),0.623603 # DEPENDENCYPART_GRANDPAR
(11,23),(23,14),0.312051 # DEPENDENCYPART_GRANDPAR
(11,23),(23,15),0.127738 # DEPENDENCYPART_GRANDPAR
(11,23),(23,16),0.742972 # DEPENDENCYPART_GRANDPAR
(11,23),(23,18),-0.235212 # DEPENDENCYPART_GRANDPAR
(11,23),(23,19),-0.124318 # DEPENDENCYPART_GRANDPAR
(11,23),(23,20),-0.0536968 # DEPENDENCYPART_GRANDPAR
(11,23),(23,21),-0.0961474 # DEPENDENCYPART_GRANDPAR
(11,23),(23,22),-0.285795 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.99056 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.144816 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),-0.711164 # DEPENDENCYPART_GRANDPAR
(12,13),(13,23),-0.826969 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.982988 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.291561 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.184161 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.713666 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.812636 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.63075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.461295 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-1.08853 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.753651 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.177381 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.670134 # DEPENDENCYPART_GRANDPAR
(13,14),(14,23),-0.674138 # DEPENDENCYPART_GRANDPAR
(13,16),(16,3),-0.662754 # DEPENDENCYPART_GRANDPAR
(13,16),(16,5),-0.739841 # DEPENDENCYPART_GRANDPAR
(13,16),(16,6),-0.72837 # DEPENDENCYPART_GRANDPAR
(13,16),(16,12),-0.950854 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-1.07502 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),0.0885749 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),-0.402867 # DEPENDENCYPART_GRANDPAR
(13,16),(16,17),-0.390253 # DEPENDENCYPART_GRANDPAR
(13,16),(16,18),-0.855797 # DEPENDENCYPART_GRANDPAR
(13,16),(16,19),-0.374659 # DEPENDENCYPART_GRANDPAR
(13,16),(16,20),-0.223526 # DEPENDENCYPART_GRANDPAR
(13,16),(16,21),-0.248661 # DEPENDENCYPART_GRANDPAR
(13,16),(16,23),-0.5706 # DEPENDENCYPART_GRANDPAR
(13,23),(23,1),-0.98322 # DEPENDENCYPART_GRANDPAR
(13,23),(23,2),-1.05929 # DEPENDENCYPART_GRANDPAR
(13,23),(23,3),-0.688604 # DEPENDENCYPART_GRANDPAR
(13,23),(23,4),-0.912152 # DEPENDENCYPART_GRANDPAR
(13,23),(23,5),-0.845092 # DEPENDENCYPART_GRANDPAR
(13,23),(23,7),-0.954513 # DEPENDENCYPART_GRANDPAR
(13,23),(23,12),-1.0561 # DEPENDENCYPART_GRANDPAR
(13,23),(23,13),-0.822324 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,23),(23,14),0.363511 # DEPENDENCYPART_GRANDPAR
(13,23),(23,15),-0.141594 # DEPENDENCYPART_GRANDPAR
(13,23),(23,16),-0.496014 # DEPENDENCYPART_GRANDPAR
(13,23),(23,18),-0.552115 # DEPENDENCYPART_GRANDPAR
(13,23),(23,19),-0.363332 # DEPENDENCYPART_GRANDPAR
(13,23),(23,20),-0.205838 # DEPENDENCYPART_GRANDPAR
(13,23),(23,21),-0.23725 # DEPENDENCYPART_GRANDPAR
(13,23),(23,22),-0.679926 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.330401 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.66498 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,12),-0.379121 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.64833 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,16),-1.25058 # DEPENDENCYPART_GRANDPAR
(14,13),(13,23),-1.20421 # DEPENDENCYPART_GRANDPAR
(14,15),(15,1),-1.07072 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-1.17402 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-1.00181 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-0.968573 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-1.00123 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-1.05211 # DEPENDENCYPART_GRANDPAR
(14,15),(15,8),-1.02212 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.942727 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.81164 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),-1.17099 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-1.16982 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.716369 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.758986 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.520321 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.341587 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.329949 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.715501 # DEPENDENCYPART_GRANDPAR
(14,16),(16,3),-0.580527 # DEPENDENCYPART_GRANDPAR
(14,16),(16,5),-0.829761 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-0.779491 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-1.03217 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-1.031 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-1.13513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.252663 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.328307 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.799863 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.351708 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.325709 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.381481 # DEPENDENCYPART_GRANDPAR
(14,16),(16,23),-0.623305 # DEPENDENCYPART_GRANDPAR
(14,23),(23,1),-1.03763 # DEPENDENCYPART_GRANDPAR
(14,23),(23,2),-1.14618 # DEPENDENCYPART_GRANDPAR
(14,23),(23,3),-0.607806 # DEPENDENCYPART_GRANDPAR
(14,23),(23,4),-0.968755 # DEPENDENCYPART_GRANDPAR
(14,23),(23,5),-0.935488 # DEPENDENCYPART_GRANDPAR
(14,23),(23,7),-1.01889 # DEPENDENCYPART_GRANDPAR
(14,23),(23,12),-1.1379 # DEPENDENCYPART_GRANDPAR
(14,23),(23,13),-1.13713 # DEPENDENCYPART_GRANDPAR
(14,23),(23,14),-0.82864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,23),(23,15),0.0401596 # DEPENDENCYPART_GRANDPAR
(14,23),(23,16),-0.612481 # DEPENDENCYPART_GRANDPAR
(14,23),(23,18),-0.472489 # DEPENDENCYPART_GRANDPAR
(14,23),(23,19),-0.308089 # DEPENDENCYPART_GRANDPAR
(14,23),(23,20),-0.27573 # DEPENDENCYPART_GRANDPAR
(14,23),(23,21),-0.337778 # DEPENDENCYPART_GRANDPAR
(14,23),(23,22),-0.749665 # DEPENDENCYPART_GRANDPAR
(15,1),(1,2),-0.351944 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),0.666147 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.122468 # DEPENDENCYPART_GRANDPAR
(15,1),(1,5),-0.0494647 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),-0.268737 # DEPENDENCYPART_GRANDPAR
(15,1),(1,7),-0.135442 # DEPENDENCYPART_GRANDPAR
(15,1),(1,8),-0.298888 # DEPENDENCYPART_GRANDPAR
(15,1),(1,9),-0.125918 # DEPENDENCYPART_GRANDPAR
(15,1),(1,10),-0.210465 # DEPENDENCYPART_GRANDPAR
(15,1),(1,11),-0.0280329 # DEPENDENCYPART_GRANDPAR
(15,1),(1,15),-1.50457 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,1),(1,16),-0.635998 # DEPENDENCYPART_GRANDPAR
(15,1),(1,23),-0.838821 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.506506 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),0.612721 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.467542 # DEPENDENCYPART_GRANDPAR
(15,2),(2,5),-0.394539 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.394071 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.480516 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.424222 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.181864 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),-0.266177 # DEPENDENCYPART_GRANDPAR
(15,2),(2,11),-0.083884 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-0.388492 # DEPENDENCYPART_GRANDPAR
(15,4),(4,2),-0.208136 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),0.171273 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.0528324 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),-0.312409 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),-0.138809 # DEPENDENCYPART_GRANDPAR
(15,4),(4,8),-0.34256 # DEPENDENCYPART_GRANDPAR
(15,4),(4,11),-0.0379939 # DEPENDENCYPART_GRANDPAR
(15,5),(5,1),-0.347404 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-0.167046 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),0.196505 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.189028 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.26847 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.125037 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.298621 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.12253 # DEPENDENCYPART_GRANDPAR
(15,5),(5,10),-0.207076 # DEPENDENCYPART_GRANDPAR
(15,5),(5,11),-0.0246445 # DEPENDENCYPART_GRANDPAR
(15,5),(5,12),-0.0691914 # DEPENDENCYPART_GRANDPAR
(15,5),(5,13),-0.217529 # DEPENDENCYPART_GRANDPAR
(15,5),(5,14),-0.125038 # DEPENDENCYPART_GRANDPAR
(15,5),(5,15),-1.50447 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,5),(5,16),-0.635903 # DEPENDENCYPART_GRANDPAR
(15,5),(5,23),-0.838726 # DEPENDENCYPART_GRANDPAR
(15,7),(7,1),-0.313024 # DEPENDENCYPART_GRANDPAR
(15,7),(7,2),-0.133457 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),0.189002 # DEPENDENCYPART_GRANDPAR
(15,7),(7,4),-0.154733 # DEPENDENCYPART_GRANDPAR
(15,7),(7,5),-0.0937515 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.13037 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.349339 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-0.13873 # DEPENDENCYPART_GRANDPAR
(15,7),(7,10),-0.223275 # DEPENDENCYPART_GRANDPAR
(15,7),(7,11),-0.0408442 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.406504 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.106834 # DEPENDENCYPART_GRANDPAR
(15,10),(10,16),-0.358808 # DEPENDENCYPART_GRANDPAR
(15,11),(11,1),-0.294762 # DEPENDENCYPART_GRANDPAR
(15,11),(11,2),-0.357396 # DEPENDENCYPART_GRANDPAR
(15,11),(11,3),0.429331 # DEPENDENCYPART_GRANDPAR
(15,11),(11,4),-0.139165 # DEPENDENCYPART_GRANDPAR
(15,11),(11,5),-0.0791323 # DEPENDENCYPART_GRANDPAR
(15,11),(11,6),-0.178361 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.155975 # DEPENDENCYPART_GRANDPAR
(15,11),(11,8),-0.208512 # DEPENDENCYPART_GRANDPAR
(15,11),(11,9),-0.231044 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.059922 # DEPENDENCYPART_GRANDPAR
(15,11),(11,12),-0.320621 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.48228 # DEPENDENCYPART_GRANDPAR
(15,11),(11,14),-0.397496 # DEPENDENCYPART_GRANDPAR
(15,11),(11,15),-1.3567 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,11),(11,16),-0.564736 # DEPENDENCYPART_GRANDPAR
(15,11),(11,17),-0.76592 # DEPENDENCYPART_GRANDPAR
(15,11),(11,19),-0.499507 # DEPENDENCYPART_GRANDPAR
(15,11),(11,20),-0.519316 # DEPENDENCYPART_GRANDPAR
(15,11),(11,21),-0.621469 # DEPENDENCYPART_GRANDPAR
(15,11),(11,23),-0.665918 # DEPENDENCYPART_GRANDPAR
(15,11),(11,24),-1.04154 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.235899 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.139144 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),-0.172641 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),-0.148565 # DEPENDENCYPART_GRANDPAR
(15,13),(13,16),-0.635903 # DEPENDENCYPART_GRANDPAR
(15,13),(13,23),-0.838726 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),-0.185726 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.387931 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.50461 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.636039 # DEPENDENCYPART_GRANDPAR
(15,14),(14,23),-0.838908 # DEPENDENCYPART_GRANDPAR
(15,16),(16,3),-0.186174 # DEPENDENCYPART_GRANDPAR
(15,16),(16,5),-0.770786 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-0.697149 # DEPENDENCYPART_GRANDPAR
(15,16),(16,12),-0.803205 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.974293 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.885993 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.958772 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.141679 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.37225 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),0.142919 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),0.131169 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),0.0209582 # DEPENDENCYPART_GRANDPAR
(15,16),(16,23),-0.216224 # DEPENDENCYPART_GRANDPAR
(15,17),(17,3),-0.226956 # DEPENDENCYPART_GRANDPAR
(15,17),(17,8),-0.719266 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.975933 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.888129 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.916468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,18),-0.436541 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),0.0401322 # DEPENDENCYPART_GRANDPAR
(15,17),(17,20),0.0193024 # DEPENDENCYPART_GRANDPAR
(15,17),(17,21),-0.0818282 # DEPENDENCYPART_GRANDPAR
(15,17),(17,22),-0.337166 # DEPENDENCYPART_GRANDPAR
(15,17),(17,23),-0.265122 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.261165 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),0.0949643 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),7.64086e-06 # DEPENDENCYPART_GRANDPAR
(15,20),(20,12),-0.941338 # DEPENDENCYPART_GRANDPAR
(15,20),(20,18),-0.263067 # DEPENDENCYPART_GRANDPAR
(15,20),(20,19),0.218157 # DEPENDENCYPART_GRANDPAR
(15,20),(20,21),-0.00612256 # DEPENDENCYPART_GRANDPAR
(15,20),(20,22),-0.0225344 # DEPENDENCYPART_GRANDPAR
(15,23),(23,1),-1.09356 # DEPENDENCYPART_GRANDPAR
(15,23),(23,2),-1.13358 # DEPENDENCYPART_GRANDPAR
(15,23),(23,3),-0.214852 # DEPENDENCYPART_GRANDPAR
(15,23),(23,4),-0.94538 # DEPENDENCYPART_GRANDPAR
(15,23),(23,5),-0.878642 # DEPENDENCYPART_GRANDPAR
(15,23),(23,7),-0.951985 # DEPENDENCYPART_GRANDPAR
(15,23),(23,12),-0.911059 # DEPENDENCYPART_GRANDPAR
(15,23),(23,13),-1.08255 # DEPENDENCYPART_GRANDPAR
(15,23),(23,14),-0.993886 # DEPENDENCYPART_GRANDPAR
(15,23),(23,15),-0.643997 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,23),(23,16),0.0124451 # DEPENDENCYPART_GRANDPAR
(15,23),(23,18),-0.0458968 # DEPENDENCYPART_GRANDPAR
(15,23),(23,19),0.210229 # DEPENDENCYPART_GRANDPAR
(15,23),(23,20),0.20484 # DEPENDENCYPART_GRANDPAR
(15,23),(23,21),0.0883528 # DEPENDENCYPART_GRANDPAR
(15,23),(23,22),-0.237308 # DEPENDENCYPART_GRANDPAR
(16,3),(3,4),0.025843 # DEPENDENCYPART_GRANDPAR
(16,3),(3,5),-0.248199 # DEPENDENCYPART_GRANDPAR
(16,3),(3,6),-0.298283 # DEPENDENCYPART_GRANDPAR
(16,3),(3,7),-0.285104 # DEPENDENCYPART_GRANDPAR
(16,3),(3,8),-0.290801 # DEPENDENCYPART_GRANDPAR
(16,3),(3,10),-0.24096 # DEPENDENCYPART_GRANDPAR
(16,3),(3,11),-0.160458 # DEPENDENCYPART_GRANDPAR
(16,3),(3,15),-0.37019 # DEPENDENCYPART_GRANDPAR
(16,3),(3,23),-0.563409 # DEPENDENCYPART_GRANDPAR
(16,5),(5,1),0.260696 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),0.328092 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),0.102924 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),0.271132 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),-0.105661 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),0.0773378 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.098179 # DEPENDENCYPART_GRANDPAR
(16,5),(5,9),-0.11016 # DEPENDENCYPART_GRANDPAR
(16,5),(5,10),-0.0272521 # DEPENDENCYPART_GRANDPAR
(16,5),(5,11),-0.0393676 # DEPENDENCYPART_GRANDPAR
(16,5),(5,12),0.186715 # DEPENDENCYPART_GRANDPAR
(16,5),(5,13),0.166743 # DEPENDENCYPART_GRANDPAR
(16,5),(5,14),0.0751922 # DEPENDENCYPART_GRANDPAR
(16,5),(5,15),0.01646 # DEPENDENCYPART_GRANDPAR
(16,5),(5,16),-1.04628 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,5),(5,23),-0.510088 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),0.157749 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),0.0697099 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),0.0630308 # DEPENDENCYPART_GRANDPAR
(16,13),(13,14),0.0798503 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-1.04628 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,23),-0.510089 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),0.00867697 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.058906 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.0108569 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.04629 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,23),-0.510147 # DEPENDENCYPART_GRANDPAR
(16,15),(15,1),0.296125 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),0.363521 # DEPENDENCYPART_GRANDPAR
(16,15),(15,4),0.306562 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),0.0377921 # DEPENDENCYPART_GRANDPAR
(16,15),(15,6),-0.070893 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),0.0301792 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.0634111 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.0960532 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.138913 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),0.092012 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),0.0247864 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.0714883 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-1.04644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.231928 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-1.07729 # DEPENDENCYPART_GRANDPAR
(16,15),(15,20),-1.12546 # DEPENDENCYPART_GRANDPAR
(16,15),(15,23),-0.510393 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),0.110406 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.391414 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.303219 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.409599 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.437944 # DEPENDENCYPART_GRANDPAR
(16,17),(17,18),-0.117784 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.111055 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.1699 # DEPENDENCYPART_GRANDPAR
(16,17),(17,21),-0.142861 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.299972 # DEPENDENCYPART_GRANDPAR
(16,17),(17,23),0.423607 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.637565 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,19),-0.518977 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),-0.572 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),-0.052488 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.443039 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.415621 # DEPENDENCYPART_GRANDPAR
(16,20),(20,12),-0.639866 # DEPENDENCYPART_GRANDPAR
(16,20),(20,18),-0.0367729 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.231987 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.399978 # DEPENDENCYPART_GRANDPAR
(16,20),(20,22),-0.310017 # DEPENDENCYPART_GRANDPAR
(16,21),(21,1),-0.428868 # DEPENDENCYPART_GRANDPAR
(16,21),(21,4),-0.415174 # DEPENDENCYPART_GRANDPAR
(16,21),(21,12),-0.639412 # DEPENDENCYPART_GRANDPAR
(16,21),(21,13),-0.665803 # DEPENDENCYPART_GRANDPAR
(16,21),(21,14),-0.771682 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.800474 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),-0.052488 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.259555 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.327737 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.328899 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),0.139594 # DEPENDENCYPART_GRANDPAR
(16,23),(23,1),-0.530003 # DEPENDENCYPART_GRANDPAR
(16,23),(23,2),-0.668772 # DEPENDENCYPART_GRANDPAR
(16,23),(23,3),-0.303086 # DEPENDENCYPART_GRANDPAR
(16,23),(23,4),-0.51634 # DEPENDENCYPART_GRANDPAR
(16,23),(23,5),-0.792123 # DEPENDENCYPART_GRANDPAR
(16,23),(23,7),-0.828658 # DEPENDENCYPART_GRANDPAR
(16,23),(23,12),-0.740541 # DEPENDENCYPART_GRANDPAR
(16,23),(23,13),-0.767137 # DEPENDENCYPART_GRANDPAR
(16,23),(23,14),-0.872858 # DEPENDENCYPART_GRANDPAR
(16,23),(23,15),-0.901617 # DEPENDENCYPART_GRANDPAR
(16,23),(23,16),-0.624201 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,23),(23,18),0.0528503 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),-0.363816 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),-0.39549 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.39471 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.490657 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.515146 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.532956 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.47163 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),-0.512116 # DEPENDENCYPART_GRANDPAR
(17,3),(3,8),-0.487602 # DEPENDENCYPART_GRANDPAR
(17,3),(3,10),-0.575349 # DEPENDENCYPART_GRANDPAR
(17,3),(3,11),-0.253888 # DEPENDENCYPART_GRANDPAR
(17,3),(3,15),-0.619175 # DEPENDENCYPART_GRANDPAR
(17,3),(3,23),-0.407403 # DEPENDENCYPART_GRANDPAR
