# _root_ Mercury shares closed yesterday at $ 4.625 , up 50 cents , in New York Stock Exchange composite trading .
#goldHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
#predictedHeads=2,3,0,3,3,7,5,3,3,11,9,3,3,19,19,19,19,19,13,3,
(6,19),(19,12),(19,-1),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,10),(19,8),0.10954 # DEPENDENCYPART_GRANDSIBL
(6,19),(19,10),(19,-1),-0.157082 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,19),(19,8),(19,-1),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(6,20),(20,20),(20,21),-0.0592595 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,20),(20,20),(20,19),0.109527 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(6,20),(20,20),(20,-1),-0.18438 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(6,20),(20,19),(20,-1),-0.144714 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,4),(4,5),0.107129 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,6),0.109299 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,7),-0.145883 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,8),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,9),-0.14471 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,10),-0.145883 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,11),-0.144865 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,12),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,13),-0.145481 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,19),-0.144865 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,21),-0.281886 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,4),(4,5),(4,6),0.10954 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,7),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,8),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,9),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,10),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,11),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,12),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,5),(4,21),-0.152275 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,6),(4,7),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,6),(4,8),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,6),(4,9),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,6),(4,10),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,6),(4,11),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,6),(4,12),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,6),(4,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,6),(4,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,6),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,6),(4,21),-0.144909 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,7),(4,8),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,7),(4,9),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,7),(4,10),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,7),(4,11),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,7),(4,12),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,7),(4,13),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,7),(4,19),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,7),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,7),(4,21),-0.0918177 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,4),(4,8),(4,9),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,8),(4,10),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,8),(4,11),-0.145604 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,8),(4,12),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,8),(4,13),-0.144761 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,8),(4,19),-0.145604 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,8),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,8),(4,21),-0.151116 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,9),(4,10),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,9),(4,11),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,9),(4,12),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,9),(4,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,9),(4,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,9),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,9),(4,21),-0.145373 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,10),(4,11),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,10),(4,12),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,10),(4,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,10),(4,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,10),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,10),(4,21),-0.0920052 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,11),(4,12),-0.14471 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,11),(4,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,11),(4,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,11),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,11),(4,21),-0.139651 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,12),(4,13),-0.144761 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,12),(4,19),-0.145604 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,12),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,12),(4,21),-0.151116 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,13),(4,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,13),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,13),(4,21),-0.152079 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,19),(4,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,19),(4,21),-0.140136 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,20),(4,21),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,4),(4,3),-0.038706 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,2),-0.015011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,1),-0.015011 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,4),(4,4),(4,-1),0.0014078 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,4),(4,3),(4,2),-0.0199287 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,3),(4,1),-0.0199287 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,3),(4,-1),-0.0459425 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,2),(4,1),-0.0143382 # DEPENDENCYPART_GRANDSIBL
(7,4),(4,2),(4,-1),-0.0129229 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,4),(4,1),(4,-1),-0.0129228 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,5),(5,6),0.109377 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,7),-0.144702 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,8),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,9),-0.144703 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,10),-0.144702 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,11),-0.14549 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,13),-0.145104 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,17),-0.14549 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,19),-0.14549 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,21),-0.211643 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,6),(5,7),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,8),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,9),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,10),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,11),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,17),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,6),(5,21),-0.144865 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,7),(5,8),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,9),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,10),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,11),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,13),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,17),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,19),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,7),(5,21),-0.15712 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,8),(5,9),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,10),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,11),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,17),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,8),(5,21),-0.145911 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,9),(5,10),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,11),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,17),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,9),(5,21),-0.144996 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,10),(5,11),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,17),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,10),(5,21),-0.15712 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,11),(5,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,17),-0.144702 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,19),-0.144702 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,11),(5,21),-0.144842 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,13),(5,17),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,13),(5,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,13),(5,21),-0.147224 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,17),(5,19),-0.144702 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,17),(5,21),-0.144841 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,19),(5,21),-0.144842 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,5),(5,4),0.0363409 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,2),0.0352658 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,5),(5,5),(5,-1),-0.0999567 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,5),(5,4),(5,2),-0.0225165 # DEPENDENCYPART_GRANDSIBL
(7,5),(5,4),(5,-1),0.0257044 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,5),(5,2),(5,-1),0.0250083 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,6),(6,7),-0.14964 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,8),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,9),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,11),-0.144891 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,12),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,13),-0.149089 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,18),-0.144814 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,19),-0.144891 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,20),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,21),-0.00712077 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,7),(6,8),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,9),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,11),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,12),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,13),-0.145824 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,18),-0.144733 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,19),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,20),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,7),(6,21),-0.17805 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,8),(6,9),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,11),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,12),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,18),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,8),(6,21),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,9),(6,11),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,12),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,18),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,9),(6,21),-0.152534 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,11),(6,12),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,18),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,11),(6,21),-0.144949 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,12),(6,13),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,18),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,12),(6,21),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,13),(6,18),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,13),(6,21),-0.15086 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,18),(6,19),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,18),(6,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,18),(6,21),-0.147953 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,19),(6,20),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,19),(6,21),-0.144949 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,20),(6,21),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,6),(6,5),-0.0276486 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,4),-0.0201405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,6),(6,6),(6,-1),0.161894 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,6),(6,5),(6,4),-0.0195102 # DEPENDENCYPART_GRANDSIBL
(7,6),(6,5),(6,-1),-0.0291849 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,6),(6,4),(6,-1),-0.0201921 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,8),(8,8),(8,21),0.0224575 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,8),(8,8),(8,-1),-0.102683 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,9),(9,9),(9,10),0.0149103 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,11),-0.0105163 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,12),-0.0194843 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,13),-0.014997 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,14),-0.012268 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,21),-0.0487463 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,9),(9,10),(9,11),-0.022824 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,12),-0.0201349 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,13),-0.0248725 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,14),-0.0228168 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,10),(9,21),0.0282374 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,11),(9,12),-0.0222905 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,13),-0.0140464 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,14),-0.0196508 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,11),(9,21),-0.0215209 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,12),(9,13),-0.019441 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,12),(9,14),-0.0194819 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,12),(9,21),-0.020794 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,13),(9,14),-0.0194491 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,13),(9,21),-0.0153901 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,14),(9,21),-0.0237207 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,9),(9,8),0.105151 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,6),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,5),-0.144721 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,4),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,2),-0.144701 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,9),(9,9),(9,-1),-0.14888 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,9),(9,8),(9,6),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,8),(9,5),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,8),(9,4),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,8),(9,2),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,8),(9,-1),-0.148945 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,6),(9,5),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,6),(9,4),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,6),(9,2),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,6),(9,-1),-0.144701 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,5),(9,4),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,5),(9,2),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,5),(9,-1),-0.145556 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,4),(9,2),-0.144701 # DEPENDENCYPART_GRANDSIBL
(7,9),(9,4),(9,-1),-0.136394 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,9),(9,2),(9,-1),-0.136394 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,10),(10,13),-0.0227721 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,10),(10,10),(10,19),-0.0280064 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,10),(10,10),(10,21),0.0354487 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,10),(10,13),(10,19),-0.0195212 # DEPENDENCYPART_GRANDSIBL
(7,10),(10,13),(10,21),-0.022609 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,19),(10,21),-0.0316339 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,10),(10,9),0.10592 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,10),(10,10),(10,7),0.102751 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,10),(10,10),(10,-1),-0.163989 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,10),(10,9),(10,7),0.10954 # DEPENDENCYPART_GRANDSIBL
(7,10),(10,9),(10,-1),-0.150272 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,10),(10,7),(10,-1),-0.150728 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,12),(12,12),(12,13),-0.0194405 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,12),(12,12),(12,21),0.0224575 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,12),(12,13),(12,21),-0.0194405 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,12),(12,12),(12,-1),-0.102683 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,13),(13,13),(13,14),0.0386638 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,13),(13,13),(13,15),0.0373152 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,13),(13,13),(13,16),0.0397209 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,13),(13,13),(13,17),0.0374603 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,13),(13,13),(13,18),-0.0110523 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,13),(13,13),(13,19),0.0405445 # DEPENDENCYPART_GRANDSIBL_FIRST_SIB
(7,13),(13,13),(13,21),-0.108738 # DEPENDENCYPART_GRANDSIBL_NO_CHILDREN
(7,13),(13,14),(13,15),-0.0227561 # DEPENDENCYPART_GRANDSIBL
(7,13),(13,14),(13,16),-0.0227561 # DEPENDENCYPART_GRANDSIBL
(7,13),(13,14),(13,17),-0.0227561 # DEPENDENCYPART_GRANDSIBL
(7,13),(13,14),(13,18),-0.019534 # DEPENDENCYPART_GRANDSIBL
(7,13),(13,14),(13,19),-0.0227561 # DEPENDENCYPART_GRANDSIBL
(7,13),(13,14),(13,21),0.0288774 # DEPENDENCYPART_GRANDSIBL_LAST_SIB
(7,13),(13,15),(13,16),-0.0227561 # DEPENDENCYPART_GRANDSIBL
(7,13),(13,15),(13,17),-0.0227561 # DEPENDENCYPART_GRANDSIBL
(7,13),(13,15),(13,18),-0.019534 # DEPENDENCYPART_GRANDSIBL
(7,13),(13,15),(13,19),-0.0227561 # DEPENDENCYPART_GRANDSIBL
