# _root_ Slated for market by the end of the year , the paper `` could have been introduced a long time ago but the market was n't there then , '' says an Agfa spokesman .
#goldHeads=14,1,2,1,6,4,6,9,7,1,12,14,14,31,14,15,16,20,20,21,17,14,24,25,22,25,25,25,14,14,0,34,34,31,31,
#predictedHeads=31,1,2,1,6,4,6,9,7,14,12,14,14,31,14,15,16,20,20,17,17,14,24,25,22,25,25,27,31,31,0,34,34,31,31,
(9,17),(17,19),-0.365988 # DEPENDENCYPART_GRANDPAR
(9,17),(17,20),-0.634203 # DEPENDENCYPART_GRANDPAR
(9,17),(17,21),-0.0131252 # DEPENDENCYPART_GRANDPAR
(9,17),(17,22),-0.149267 # DEPENDENCYPART_GRANDPAR
(9,17),(17,24),-0.170296 # DEPENDENCYPART_GRANDPAR
(9,17),(17,25),-0.801076 # DEPENDENCYPART_GRANDPAR
(9,17),(17,26),-0.404331 # DEPENDENCYPART_GRANDPAR
(9,17),(17,27),-0.542065 # DEPENDENCYPART_GRANDPAR
(9,17),(17,28),-0.792216 # DEPENDENCYPART_GRANDPAR
(9,17),(17,29),-0.867672 # DEPENDENCYPART_GRANDPAR
(9,17),(17,30),-0.421214 # DEPENDENCYPART_GRANDPAR
(9,17),(17,31),-0.736053 # DEPENDENCYPART_GRANDPAR
(9,17),(17,34),-1.03527 # DEPENDENCYPART_GRANDPAR
(9,17),(17,35),-1.58878 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-1.03926 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.748016 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.591991 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.123783 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.45696 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.673326 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.988963 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.893197 # DEPENDENCYPART_GRANDPAR
(12,9),(9,17),-0.82108 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.638423 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.833269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),-0.465512 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.683699 # DEPENDENCYPART_GRANDPAR
(12,14),(14,2),-1.36455 # DEPENDENCYPART_GRANDPAR
(12,14),(14,3),-0.91156 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-1.38746 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-0.734913 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.995356 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.879574 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.692794 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.984774 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.602746 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.779245 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.155016 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.347309 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.399932 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.269131 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),-0.329628 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.460997 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.1852 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.186799 # DEPENDENCYPART_GRANDPAR
(12,14),(14,25),-0.677592 # DEPENDENCYPART_GRANDPAR
(12,14),(14,26),-0.2158 # DEPENDENCYPART_GRANDPAR
(12,14),(14,27),-0.45633 # DEPENDENCYPART_GRANDPAR
(12,14),(14,28),-0.715791 # DEPENDENCYPART_GRANDPAR
(12,14),(14,29),-0.644528 # DEPENDENCYPART_GRANDPAR
(12,14),(14,30),-0.502364 # DEPENDENCYPART_GRANDPAR
(12,14),(14,31),-0.82313 # DEPENDENCYPART_GRANDPAR
(12,14),(14,35),-1.31828 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-0.708924 # DEPENDENCYPART_GRANDPAR
(12,15),(15,2),-1.42435 # DEPENDENCYPART_GRANDPAR
(12,15),(15,3),-0.989694 # DEPENDENCYPART_GRANDPAR
(12,15),(15,4),-1.42992 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),-0.82422 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-1.06536 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.770782 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-1.0285 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.632926 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.809302 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),-0.0676224 # DEPENDENCYPART_GRANDPAR
(12,15),(15,16),-0.201562 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.155249 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.383413 # DEPENDENCYPART_GRANDPAR
(12,15),(15,20),-0.474501 # DEPENDENCYPART_GRANDPAR
(12,15),(15,21),-0.257257 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.38807 # DEPENDENCYPART_GRANDPAR
(12,15),(15,24),0.022561 # DEPENDENCYPART_GRANDPAR
(12,15),(15,25),-0.632977 # DEPENDENCYPART_GRANDPAR
(12,15),(15,30),-0.512419 # DEPENDENCYPART_GRANDPAR
(12,15),(15,35),-1.30352 # DEPENDENCYPART_GRANDPAR
(12,16),(16,1),-0.75225 # DEPENDENCYPART_GRANDPAR
(12,16),(16,2),-1.48862 # DEPENDENCYPART_GRANDPAR
(12,16),(16,4),-1.51507 # DEPENDENCYPART_GRANDPAR
(12,16),(16,6),-0.872152 # DEPENDENCYPART_GRANDPAR
(12,16),(16,7),-1.1821 # DEPENDENCYPART_GRANDPAR
(12,16),(16,12),-0.719673 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,16),(16,13),-0.0808136 # DEPENDENCYPART_GRANDPAR
(12,16),(16,17),-0.11189 # DEPENDENCYPART_GRANDPAR
(12,16),(16,18),-0.270908 # DEPENDENCYPART_GRANDPAR
(12,16),(16,19),-0.201534 # DEPENDENCYPART_GRANDPAR
(12,16),(16,20),-0.445621 # DEPENDENCYPART_GRANDPAR
(12,16),(16,21),-0.0785488 # DEPENDENCYPART_GRANDPAR
(12,16),(16,22),-0.258374 # DEPENDENCYPART_GRANDPAR
(12,16),(16,24),0.103749 # DEPENDENCYPART_GRANDPAR
(12,16),(16,25),-0.651053 # DEPENDENCYPART_GRANDPAR
(12,16),(16,26),-0.262184 # DEPENDENCYPART_GRANDPAR
(12,16),(16,27),-0.382428 # DEPENDENCYPART_GRANDPAR
(12,16),(16,28),-0.710998 # DEPENDENCYPART_GRANDPAR
(12,16),(16,29),-0.685108 # DEPENDENCYPART_GRANDPAR
(12,16),(16,30),-0.345448 # DEPENDENCYPART_GRANDPAR
(12,16),(16,34),-0.517385 # DEPENDENCYPART_GRANDPAR
(12,16),(16,35),-1.31276 # DEPENDENCYPART_GRANDPAR
(12,17),(17,1),-0.752995 # DEPENDENCYPART_GRANDPAR
(12,17),(17,2),-1.44133 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-1.04311 # DEPENDENCYPART_GRANDPAR
(12,17),(17,4),-1.47218 # DEPENDENCYPART_GRANDPAR
(12,17),(17,6),-0.865175 # DEPENDENCYPART_GRANDPAR
(12,17),(17,7),-1.13554 # DEPENDENCYPART_GRANDPAR
(12,17),(17,9),-0.82215 # DEPENDENCYPART_GRANDPAR
(12,17),(17,12),-0.76197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,17),(17,13),-0.122868 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.374264 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.235256 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.25312 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.385997 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),0.0467 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.198347 # DEPENDENCYPART_GRANDPAR
(12,17),(17,24),0.157385 # DEPENDENCYPART_GRANDPAR
(12,17),(17,25),-0.614177 # DEPENDENCYPART_GRANDPAR
(12,17),(17,26),-0.158272 # DEPENDENCYPART_GRANDPAR
(12,17),(17,27),-0.291209 # DEPENDENCYPART_GRANDPAR
(12,17),(17,28),-0.608109 # DEPENDENCYPART_GRANDPAR
(12,17),(17,29),-0.65889 # DEPENDENCYPART_GRANDPAR
(12,17),(17,30),-0.311548 # DEPENDENCYPART_GRANDPAR
(12,17),(17,31),-0.781441 # DEPENDENCYPART_GRANDPAR
(12,17),(17,34),-0.456206 # DEPENDENCYPART_GRANDPAR
(12,17),(17,35),-1.31624 # DEPENDENCYPART_GRANDPAR
(12,20),(20,11),-0.891759 # DEPENDENCYPART_GRANDPAR
(12,20),(20,13),-0.107035 # DEPENDENCYPART_GRANDPAR
(12,20),(20,16),-0.205982 # DEPENDENCYPART_GRANDPAR
(12,20),(20,17),-0.10967 # DEPENDENCYPART_GRANDPAR
(12,20),(20,18),0.332255 # DEPENDENCYPART_GRANDPAR
(12,20),(20,19),-0.101157 # DEPENDENCYPART_GRANDPAR
(12,20),(20,21),-0.219054 # DEPENDENCYPART_GRANDPAR
(12,20),(20,22),-0.0605421 # DEPENDENCYPART_GRANDPAR
(12,20),(20,24),0.223471 # DEPENDENCYPART_GRANDPAR
(12,20),(20,25),-0.542409 # DEPENDENCYPART_GRANDPAR
(12,20),(20,26),-0.347329 # DEPENDENCYPART_GRANDPAR
(12,20),(20,27),-0.520947 # DEPENDENCYPART_GRANDPAR
(12,20),(20,28),-0.81484 # DEPENDENCYPART_GRANDPAR
(12,20),(20,30),-0.375951 # DEPENDENCYPART_GRANDPAR
(12,20),(20,31),-0.611588 # DEPENDENCYPART_GRANDPAR
(12,20),(20,34),-0.377366 # DEPENDENCYPART_GRANDPAR
(12,20),(20,35),-1.22157 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),0.158469 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),0.0925509 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.155982 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.255499 # DEPENDENCYPART_GRANDPAR
(12,21),(21,24),0.263068 # DEPENDENCYPART_GRANDPAR
(12,21),(21,25),-0.601 # DEPENDENCYPART_GRANDPAR
(12,21),(21,26),-0.148559 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.366059 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.0768453 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),0.662972 # DEPENDENCYPART_GRANDPAR
(12,22),(22,25),-0.625116 # DEPENDENCYPART_GRANDPAR
(12,22),(22,26),-0.081678 # DEPENDENCYPART_GRANDPAR
(12,22),(22,27),-0.274526 # DEPENDENCYPART_GRANDPAR
(12,22),(22,28),-0.539561 # DEPENDENCYPART_GRANDPAR
(12,22),(22,31),-0.643316 # DEPENDENCYPART_GRANDPAR
(12,22),(22,34),0.0867417 # DEPENDENCYPART_GRANDPAR
(12,24),(24,18),0.383029 # DEPENDENCYPART_GRANDPAR
(12,24),(24,19),-0.137578 # DEPENDENCYPART_GRANDPAR
(12,24),(24,20),-0.372346 # DEPENDENCYPART_GRANDPAR
(12,24),(24,21),-0.0803952 # DEPENDENCYPART_GRANDPAR
(12,24),(24,23),0.120439 # DEPENDENCYPART_GRANDPAR
(12,25),(25,1),-0.709159 # DEPENDENCYPART_GRANDPAR
(12,25),(25,2),-1.40331 # DEPENDENCYPART_GRANDPAR
(12,25),(25,3),-0.955086 # DEPENDENCYPART_GRANDPAR
(12,25),(25,4),-1.4232 # DEPENDENCYPART_GRANDPAR
(12,25),(25,6),-0.778409 # DEPENDENCYPART_GRANDPAR
(12,25),(25,7),-1.02363 # DEPENDENCYPART_GRANDPAR
(12,25),(25,9),-0.732532 # DEPENDENCYPART_GRANDPAR
(12,25),(25,10),-1.03568 # DEPENDENCYPART_GRANDPAR
(12,25),(25,12),-0.673691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,25),(25,13),-0.163046 # DEPENDENCYPART_GRANDPAR
(12,25),(25,14),-0.391823 # DEPENDENCYPART_GRANDPAR
(12,25),(25,15),0.0608001 # DEPENDENCYPART_GRANDPAR
(12,25),(25,16),-0.250135 # DEPENDENCYPART_GRANDPAR
(12,25),(25,17),-0.205204 # DEPENDENCYPART_GRANDPAR
(12,25),(25,18),0.007708 # DEPENDENCYPART_GRANDPAR
(12,25),(25,19),-0.235947 # DEPENDENCYPART_GRANDPAR
(12,25),(25,20),-0.334702 # DEPENDENCYPART_GRANDPAR
(12,25),(25,21),-0.199203 # DEPENDENCYPART_GRANDPAR
(12,25),(25,22),-0.161549 # DEPENDENCYPART_GRANDPAR
(12,25),(25,23),-0.095248 # DEPENDENCYPART_GRANDPAR
(12,25),(25,24),0.14286 # DEPENDENCYPART_GRANDPAR
(12,25),(25,26),-0.0309332 # DEPENDENCYPART_GRANDPAR
(12,25),(25,27),-0.293041 # DEPENDENCYPART_GRANDPAR
(12,25),(25,28),-0.601292 # DEPENDENCYPART_GRANDPAR
(12,25),(25,29),-0.588371 # DEPENDENCYPART_GRANDPAR
(12,25),(25,30),-0.421086 # DEPENDENCYPART_GRANDPAR
(12,25),(25,31),-0.812307 # DEPENDENCYPART_GRANDPAR
(12,25),(25,34),-0.39512 # DEPENDENCYPART_GRANDPAR
(12,25),(25,35),-1.3851 # DEPENDENCYPART_GRANDPAR
(12,34),(34,27),-0.413417 # DEPENDENCYPART_GRANDPAR
(12,34),(34,28),-0.69392 # DEPENDENCYPART_GRANDPAR
(12,34),(34,29),-0.705912 # DEPENDENCYPART_GRANDPAR
(12,34),(34,30),-0.430025 # DEPENDENCYPART_GRANDPAR
(12,34),(34,31),-0.541564 # DEPENDENCYPART_GRANDPAR
(12,34),(34,32),-0.046528 # DEPENDENCYPART_GRANDPAR
(12,34),(34,33),-0.693817 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.687342 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.397038 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.457855 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.580106 # DEPENDENCYPART_GRANDPAR
(13,12),(12,13),-1.54491 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,12),(12,14),-0.459438 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.821569 # DEPENDENCYPART_GRANDPAR
(13,12),(12,16),-0.684744 # DEPENDENCYPART_GRANDPAR
(13,12),(12,17),-0.74212 # DEPENDENCYPART_GRANDPAR
(13,12),(12,20),-0.724954 # DEPENDENCYPART_GRANDPAR
(13,12),(12,21),-0.936649 # DEPENDENCYPART_GRANDPAR
(13,12),(12,22),-0.571175 # DEPENDENCYPART_GRANDPAR
(13,12),(12,24),-0.763586 # DEPENDENCYPART_GRANDPAR
(13,12),(12,25),-0.836327 # DEPENDENCYPART_GRANDPAR
(13,12),(12,29),-0.902376 # DEPENDENCYPART_GRANDPAR
(13,12),(12,30),-0.882507 # DEPENDENCYPART_GRANDPAR
(13,12),(12,34),-0.754386 # DEPENDENCYPART_GRANDPAR
(13,12),(12,35),-1.11209 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.8305 # DEPENDENCYPART_GRANDPAR
(13,14),(14,2),-0.505443 # DEPENDENCYPART_GRANDPAR
(13,14),(14,3),-0.821954 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-0.506223 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-0.801288 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.373052 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-1.03015 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.766334 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.841877 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.922918 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.650907 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-1.10354 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.193376 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.23791 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.294576 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.590014 # DEPENDENCYPART_GRANDPAR
(13,14),(14,20),-0.199819 # DEPENDENCYPART_GRANDPAR
(13,14),(14,21),-0.430259 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),0.0401391 # DEPENDENCYPART_GRANDPAR
(13,14),(14,25),-0.400291 # DEPENDENCYPART_GRANDPAR
(13,14),(14,26),-0.469226 # DEPENDENCYPART_GRANDPAR
(13,14),(14,27),-0.528345 # DEPENDENCYPART_GRANDPAR
(13,14),(14,28),-0.530904 # DEPENDENCYPART_GRANDPAR
(13,14),(14,29),-0.361466 # DEPENDENCYPART_GRANDPAR
(13,14),(14,30),-0.454724 # DEPENDENCYPART_GRANDPAR
(13,14),(14,31),-0.53319 # DEPENDENCYPART_GRANDPAR
(13,14),(14,35),-0.616764 # DEPENDENCYPART_GRANDPAR
(14,1),(1,2),-0.356031 # DEPENDENCYPART_GRANDPAR
(14,1),(1,3),-0.201481 # DEPENDENCYPART_GRANDPAR
(14,1),(1,4),0.168916 # DEPENDENCYPART_GRANDPAR
(14,1),(1,6),0.383247 # DEPENDENCYPART_GRANDPAR
(14,1),(1,7),0.214251 # DEPENDENCYPART_GRANDPAR
(14,1),(1,9),0.21971 # DEPENDENCYPART_GRANDPAR
(14,1),(1,10),-0.176924 # DEPENDENCYPART_GRANDPAR
(14,1),(1,16),-0.196422 # DEPENDENCYPART_GRANDPAR
(14,1),(1,35),-1.1688 # DEPENDENCYPART_GRANDPAR
(14,2),(2,1),-0.142424 # DEPENDENCYPART_GRANDPAR
(14,2),(2,3),-0.19342 # DEPENDENCYPART_GRANDPAR
(14,2),(2,4),0.191495 # DEPENDENCYPART_GRANDPAR
(14,2),(2,6),0.500875 # DEPENDENCYPART_GRANDPAR
(14,2),(2,7),0.175769 # DEPENDENCYPART_GRANDPAR
(14,3),(3,1),-0.0607933 # DEPENDENCYPART_GRANDPAR
(14,3),(3,2),-0.494753 # DEPENDENCYPART_GRANDPAR
(14,3),(3,4),0.394331 # DEPENDENCYPART_GRANDPAR
(14,3),(3,6),0.429303 # DEPENDENCYPART_GRANDPAR
(14,3),(3,7),0.371546 # DEPENDENCYPART_GRANDPAR
(14,3),(3,9),0.370419 # DEPENDENCYPART_GRANDPAR
(14,3),(3,10),-0.0315151 # DEPENDENCYPART_GRANDPAR
(14,3),(3,14),-0.973444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,4),(4,2),-0.548365 # DEPENDENCYPART_GRANDPAR
(14,4),(4,3),-0.255732 # DEPENDENCYPART_GRANDPAR
(14,4),(4,5),0.0927298 # DEPENDENCYPART_GRANDPAR
(14,4),(4,6),0.578716 # DEPENDENCYPART_GRANDPAR
(14,4),(4,7),0.229776 # DEPENDENCYPART_GRANDPAR
(14,4),(4,9),0.359961 # DEPENDENCYPART_GRANDPAR
(14,4),(4,10),-0.0991662 # DEPENDENCYPART_GRANDPAR
(14,4),(4,14),-1.12475 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,1),-0.122569 # DEPENDENCYPART_GRANDPAR
(14,6),(6,2),-0.606361 # DEPENDENCYPART_GRANDPAR
(14,6),(6,3),-0.330941 # DEPENDENCYPART_GRANDPAR
(14,6),(6,4),-0.0617561 # DEPENDENCYPART_GRANDPAR
(14,6),(6,5),0.0630378 # DEPENDENCYPART_GRANDPAR
(14,6),(6,7),0.295931 # DEPENDENCYPART_GRANDPAR
(14,6),(6,9),0.334657 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),-0.0544291 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),0.302167 # DEPENDENCYPART_GRANDPAR
(14,6),(6,13),-0.154407 # DEPENDENCYPART_GRANDPAR
(14,6),(6,14),-0.976335 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,6),(6,16),-0.133052 # DEPENDENCYPART_GRANDPAR
(14,6),(6,17),-0.314158 # DEPENDENCYPART_GRANDPAR
(14,6),(6,20),-0.432748 # DEPENDENCYPART_GRANDPAR
(14,6),(6,22),-0.460156 # DEPENDENCYPART_GRANDPAR
(14,6),(6,35),-1.1133 # DEPENDENCYPART_GRANDPAR
(14,7),(7,8),-0.127965 # DEPENDENCYPART_GRANDPAR
(14,7),(7,9),0.2789 # DEPENDENCYPART_GRANDPAR
(14,7),(7,10),-0.205535 # DEPENDENCYPART_GRANDPAR
(14,7),(7,12),0.314575 # DEPENDENCYPART_GRANDPAR
(14,7),(7,14),-1.12497 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,5),0.0930283 # DEPENDENCYPART_GRANDPAR
(14,9),(9,8),0.0277832 # DEPENDENCYPART_GRANDPAR
(14,9),(9,10),-0.0954089 # DEPENDENCYPART_GRANDPAR
(14,9),(9,11),0.716822 # DEPENDENCYPART_GRANDPAR
(14,9),(9,12),0.233141 # DEPENDENCYPART_GRANDPAR
(14,9),(9,13),-0.18414 # DEPENDENCYPART_GRANDPAR
(14,9),(9,14),-0.973391 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,9),(9,16),-0.130132 # DEPENDENCYPART_GRANDPAR
(14,9),(9,17),-0.311238 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),0.17563 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),0.110141 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.12164 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),0.636619 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.158272 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-0.97339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.0261562 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.130117 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.311222 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.430205 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.447829 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-0.457245 # DEPENDENCYPART_GRANDPAR
(14,12),(12,24),-0.556386 # DEPENDENCYPART_GRANDPAR
(14,12),(12,25),0.0123219 # DEPENDENCYPART_GRANDPAR
(14,12),(12,29),-0.663571 # DEPENDENCYPART_GRANDPAR
(14,12),(12,30),-0.148459 # DEPENDENCYPART_GRANDPAR
(14,12),(12,34),-0.631955 # DEPENDENCYPART_GRANDPAR
(14,12),(12,35),-1.11031 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),0.522388 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),0.123805 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-1.05924 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,1),-0.301527 # DEPENDENCYPART_GRANDPAR
(14,15),(15,2),-0.717205 # DEPENDENCYPART_GRANDPAR
(14,15),(15,3),-0.483798 # DEPENDENCYPART_GRANDPAR
(14,15),(15,4),-0.160221 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),0.0664445 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-0.29986 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-0.08794 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.488569 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),0.187691 # DEPENDENCYPART_GRANDPAR
(14,15),(15,12),0.0111159 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.489057 # DEPENDENCYPART_GRANDPAR
(14,15),(15,16),0.656317 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),0.429229 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.161197 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),0.217375 # DEPENDENCYPART_GRANDPAR
(14,15),(15,21),0.130004 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.132291 # DEPENDENCYPART_GRANDPAR
(14,15),(15,24),0.0222821 # DEPENDENCYPART_GRANDPAR
(14,15),(15,25),0.639639 # DEPENDENCYPART_GRANDPAR
(14,15),(15,30),0.48989 # DEPENDENCYPART_GRANDPAR
(14,15),(15,35),-0.589433 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-0.452978 # DEPENDENCYPART_GRANDPAR
(14,16),(16,2),-0.804879 # DEPENDENCYPART_GRANDPAR
(14,16),(16,4),-0.28477 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-0.125539 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-0.418301 # DEPENDENCYPART_GRANDPAR
(14,16),(16,12),-0.203753 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.615811 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.152652 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),-0.423846 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),-0.166375 # DEPENDENCYPART_GRANDPAR
(14,16),(16,20),-0.147175 # DEPENDENCYPART_GRANDPAR
(14,16),(16,21),-0.0335879 # DEPENDENCYPART_GRANDPAR
(14,16),(16,22),-0.166961 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),-0.266076 # DEPENDENCYPART_GRANDPAR
(14,16),(16,25),0.348407 # DEPENDENCYPART_GRANDPAR
(14,16),(16,26),-0.251175 # DEPENDENCYPART_GRANDPAR
(14,16),(16,27),-0.0573938 # DEPENDENCYPART_GRANDPAR
(14,16),(16,28),0.252969 # DEPENDENCYPART_GRANDPAR
(14,16),(16,29),-0.1823 # DEPENDENCYPART_GRANDPAR
(14,16),(16,30),0.259222 # DEPENDENCYPART_GRANDPAR
(14,16),(16,34),-0.356236 # DEPENDENCYPART_GRANDPAR
(14,16),(16,35),-0.803075 # DEPENDENCYPART_GRANDPAR
(14,17),(17,1),-0.452826 # DEPENDENCYPART_GRANDPAR
(14,17),(17,2),-0.756697 # DEPENDENCYPART_GRANDPAR
(14,17),(17,3),-0.691537 # DEPENDENCYPART_GRANDPAR
(14,17),(17,4),-0.240988 # DEPENDENCYPART_GRANDPAR
(14,17),(17,6),-0.117665 # DEPENDENCYPART_GRANDPAR
(14,17),(17,7),-0.370854 # DEPENDENCYPART_GRANDPAR
(14,17),(17,9),-0.292257 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.195879 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.615451 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),0.262491 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.404285 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.240029 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.104382 # DEPENDENCYPART_GRANDPAR
(14,17),(17,21),0.0526757 # DEPENDENCYPART_GRANDPAR
