# _root_ Budapesten és a vidéki nagyvárosokban túlzsúfoltak a temetők , nem érik el az ideális 30-40 hektáros nagyságot , kihasználtságuk így gyakran 90 százalék feletti .
#goldHeads=6,6,5,5,6,0,8,6,6,11,6,11,17,17,16,17,11,6,21,21,6,23,24,21,6,
#predictedHeads=11,11,5,5,6,11,8,11,11,11,0,11,17,17,16,17,11,11,20,11,23,23,24,11,11,
(10,20),(20,16),-0.204179 # DEPENDENCYPART_GRANDPAR
(10,20),(20,17),-0.047586 # DEPENDENCYPART_GRANDPAR
(10,20),(20,18),0.00550509 # DEPENDENCYPART_GRANDPAR
(10,20),(20,19),-0.176558 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),-0.205458 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),-0.290434 # DEPENDENCYPART_GRANDPAR
(10,20),(20,23),-0.406151 # DEPENDENCYPART_GRANDPAR
(10,20),(20,24),-0.249557 # DEPENDENCYPART_GRANDPAR
(10,20),(20,25),-0.35809 # DEPENDENCYPART_GRANDPAR
(11,1),(1,5),0.0530723 # DEPENDENCYPART_GRANDPAR
(11,1),(1,8),0.118423 # DEPENDENCYPART_GRANDPAR
(11,1),(1,11),-1.45932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,1),-0.0546526 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),0.167284 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.180523 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.0629521 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.397652 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),0.00239858 # DEPENDENCYPART_GRANDPAR
(11,2),(2,9),-0.140505 # DEPENDENCYPART_GRANDPAR
(11,2),(2,10),0.0670243 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-1.53718 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,2),(2,15),-0.523169 # DEPENDENCYPART_GRANDPAR
(11,2),(2,17),-0.29292 # DEPENDENCYPART_GRANDPAR
(11,2),(2,18),-0.400775 # DEPENDENCYPART_GRANDPAR
(11,2),(2,20),-0.569355 # DEPENDENCYPART_GRANDPAR
(11,2),(2,21),-0.335418 # DEPENDENCYPART_GRANDPAR
(11,2),(2,22),-0.562289 # DEPENDENCYPART_GRANDPAR
(11,2),(2,24),-0.53601 # DEPENDENCYPART_GRANDPAR
(11,2),(2,25),-1.09161 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),0.11297 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),0.186548 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),0.143986 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.0120058 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),0.00354974 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),0.435418 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),0.147164 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),0.0730809 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),0.283321 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),0.0736785 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.131506 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),0.127385 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),0.0141836 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.45932 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,1),-0.0112368 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),0.00355151 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),0.435966 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.0282006 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.0913815 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),0.00172962 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.087014 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),0.173171 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-1.35903 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,14),-0.308212 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.438199 # DEPENDENCYPART_GRANDPAR
(11,6),(6,17),-0.176456 # DEPENDENCYPART_GRANDPAR
(11,6),(6,23),-0.563788 # DEPENDENCYPART_GRANDPAR
(11,6),(6,25),-1.00698 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.138575 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),0.147173 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),0.0730896 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),0.283365 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),0.0736872 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),0.0705799 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.141172 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),0.163541 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.0141932 # DEPENDENCYPART_GRANDPAR
(11,8),(8,21),-0.321692 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.142752 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.327282 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.0789821 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.164053 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.0267729 # DEPENDENCYPART_GRANDPAR
(11,10),(10,20),-0.394109 # DEPENDENCYPART_GRANDPAR
(11,10),(10,25),-0.923292 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.260715 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-0.21991 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-0.475395 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.15512 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.309886 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.0127388 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),0.195587 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.0260824 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),0.33735 # DEPENDENCYPART_GRANDPAR
(11,12),(12,23),-0.194199 # DEPENDENCYPART_GRANDPAR
(11,12),(12,25),-0.712834 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),0.154231 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),0.133055 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.140576 # DEPENDENCYPART_GRANDPAR
(11,14),(14,12),0.010708 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.369883 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.134589 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),0.00263143 # DEPENDENCYPART_GRANDPAR
(11,14),(14,19),0.246736 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.178523 # DEPENDENCYPART_GRANDPAR
(11,14),(14,24),-0.0979809 # DEPENDENCYPART_GRANDPAR
(11,15),(15,9),-0.369456 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.974131 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,13),0.456455 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),0.0656923 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),0.0505067 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),0.0178783 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),0.349592 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.0842526 # DEPENDENCYPART_GRANDPAR
(11,15),(15,22),-0.126123 # DEPENDENCYPART_GRANDPAR
(11,15),(15,23),-0.18336 # DEPENDENCYPART_GRANDPAR
(11,15),(15,24),-0.0484092 # DEPENDENCYPART_GRANDPAR
(11,15),(15,25),-0.664295 # DEPENDENCYPART_GRANDPAR
(11,16),(16,1),-0.289192 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),-0.140576 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.369883 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),-0.00342854 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.18952 # DEPENDENCYPART_GRANDPAR
(11,16),(16,24),-0.0979809 # DEPENDENCYPART_GRANDPAR
(11,17),(17,1),-0.45775 # DEPENDENCYPART_GRANDPAR
(11,17),(17,3),-0.326486 # DEPENDENCYPART_GRANDPAR
(11,17),(17,4),-0.504416 # DEPENDENCYPART_GRANDPAR
(11,17),(17,6),-0.720454 # DEPENDENCYPART_GRANDPAR
(11,17),(17,7),-0.44631 # DEPENDENCYPART_GRANDPAR
(11,17),(17,10),-0.227596 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.394726 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),0.13606 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.0991499 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),0.114882 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),0.0466645 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),0.408697 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),0.0232758 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.15017 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),-0.103676 # DEPENDENCYPART_GRANDPAR
(11,17),(17,24),0.012791 # DEPENDENCYPART_GRANDPAR
(11,19),(19,1),-0.45775 # DEPENDENCYPART_GRANDPAR
(11,19),(19,7),-0.44631 # DEPENDENCYPART_GRANDPAR
(11,19),(19,10),-0.227596 # DEPENDENCYPART_GRANDPAR
(11,19),(19,11),-0.955337 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,19),(19,13),0.394726 # DEPENDENCYPART_GRANDPAR
(11,19),(19,14),0.13606 # DEPENDENCYPART_GRANDPAR
(11,19),(19,15),-0.0991499 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),0.114882 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),0.259979 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),0.0952117 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.111568 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),0.0232758 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.15017 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),-0.103676 # DEPENDENCYPART_GRANDPAR
(11,19),(19,24),0.012791 # DEPENDENCYPART_GRANDPAR
(11,20),(20,2),-0.427613 # DEPENDENCYPART_GRANDPAR
(11,20),(20,5),-0.475825 # DEPENDENCYPART_GRANDPAR
(11,20),(20,6),-0.667263 # DEPENDENCYPART_GRANDPAR
(11,20),(20,8),-0.411035 # DEPENDENCYPART_GRANDPAR
(11,20),(20,9),-0.47182 # DEPENDENCYPART_GRANDPAR
(11,20),(20,10),-0.233981 # DEPENDENCYPART_GRANDPAR
(11,20),(20,11),-1.13733 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,20),(20,14),-0.156637 # DEPENDENCYPART_GRANDPAR
(11,20),(20,15),-0.248886 # DEPENDENCYPART_GRANDPAR
(11,20),(20,16),-0.177804 # DEPENDENCYPART_GRANDPAR
(11,20),(20,17),0.000993793 # DEPENDENCYPART_GRANDPAR
(11,20),(20,18),-0.159572 # DEPENDENCYPART_GRANDPAR
(11,20),(20,19),0.142756 # DEPENDENCYPART_GRANDPAR
(11,20),(20,21),-0.240685 # DEPENDENCYPART_GRANDPAR
(11,20),(20,22),-0.393761 # DEPENDENCYPART_GRANDPAR
(11,20),(20,23),-0.445605 # DEPENDENCYPART_GRANDPAR
(11,20),(20,24),-0.342564 # DEPENDENCYPART_GRANDPAR
(11,20),(20,25),-0.811552 # DEPENDENCYPART_GRANDPAR
(11,21),(21,11),-0.995447 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,21),(21,16),-0.0273271 # DEPENDENCYPART_GRANDPAR
(11,21),(21,17),0.144313 # DEPENDENCYPART_GRANDPAR
(11,21),(21,18),-0.0167697 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),0.286076 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.120618 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),-0.161278 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),-0.180568 # DEPENDENCYPART_GRANDPAR
(11,21),(21,24),-0.0989929 # DEPENDENCYPART_GRANDPAR
(11,21),(21,25),-0.700446 # DEPENDENCYPART_GRANDPAR
(11,22),(22,19),0.35035 # DEPENDENCYPART_GRANDPAR
(11,22),(22,20),-0.0849933 # DEPENDENCYPART_GRANDPAR
(11,22),(22,21),0.0743538 # DEPENDENCYPART_GRANDPAR
(11,22),(22,23),-0.183354 # DEPENDENCYPART_GRANDPAR
(11,22),(22,25),-0.664293 # DEPENDENCYPART_GRANDPAR
(11,23),(23,13),0.388393 # DEPENDENCYPART_GRANDPAR
(11,23),(23,14),0.129405 # DEPENDENCYPART_GRANDPAR
(11,23),(23,15),-0.0976187 # DEPENDENCYPART_GRANDPAR
(11,23),(23,16),0.108228 # DEPENDENCYPART_GRANDPAR
(11,23),(23,17),0.248158 # DEPENDENCYPART_GRANDPAR
(11,23),(23,18),0.0924119 # DEPENDENCYPART_GRANDPAR
(11,23),(23,19),0.38992 # DEPENDENCYPART_GRANDPAR
(11,23),(23,20),-0.0637787 # DEPENDENCYPART_GRANDPAR
(11,23),(23,21),0.0140724 # DEPENDENCYPART_GRANDPAR
(11,23),(23,22),-0.136836 # DEPENDENCYPART_GRANDPAR
(11,24),(24,2),-0.341294 # DEPENDENCYPART_GRANDPAR
(11,24),(24,5),-0.373832 # DEPENDENCYPART_GRANDPAR
(11,24),(24,8),-0.309042 # DEPENDENCYPART_GRANDPAR
(11,24),(24,9),-0.38468 # DEPENDENCYPART_GRANDPAR
(11,24),(24,11),-1.01177 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,24),(24,14),-0.00115324 # DEPENDENCYPART_GRANDPAR
(11,24),(24,15),-0.187243 # DEPENDENCYPART_GRANDPAR
(11,24),(24,16),-0.0223203 # DEPENDENCYPART_GRANDPAR
(11,24),(24,17),0.141145 # DEPENDENCYPART_GRANDPAR
(11,24),(24,18),-0.0037195 # DEPENDENCYPART_GRANDPAR
(11,24),(24,19),0.282907 # DEPENDENCYPART_GRANDPAR
(11,24),(24,20),-0.149211 # DEPENDENCYPART_GRANDPAR
(11,24),(24,21),0.0378408 # DEPENDENCYPART_GRANDPAR
(11,24),(24,22),-0.226342 # DEPENDENCYPART_GRANDPAR
(11,24),(24,23),-0.251793 # DEPENDENCYPART_GRANDPAR
(11,24),(24,25),-0.74118 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.279428 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.221048 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.424081 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.208989 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.420688 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.105369 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),-0.153525 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),-0.343587 # DEPENDENCYPART_GRANDPAR
(12,2),(2,11),-0.230165 # DEPENDENCYPART_GRANDPAR
(12,2),(2,15),-0.447252 # DEPENDENCYPART_GRANDPAR
(12,2),(2,17),-0.536376 # DEPENDENCYPART_GRANDPAR
(12,2),(2,18),-0.550912 # DEPENDENCYPART_GRANDPAR
(12,2),(2,20),-0.512952 # DEPENDENCYPART_GRANDPAR
(12,2),(2,21),-0.523351 # DEPENDENCYPART_GRANDPAR
(12,2),(2,22),-0.583075 # DEPENDENCYPART_GRANDPAR
(12,2),(2,24),-0.653202 # DEPENDENCYPART_GRANDPAR
(12,2),(2,25),-0.794472 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.370543 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.368785 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.251286 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.39763 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.352556 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.114696 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),-0.156097 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),-0.255229 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.396028 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.344859 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.134802 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.405256 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.381531 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.138991 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),-0.194209 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.217307 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),-0.224048 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),-0.419901 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),-0.446803 # DEPENDENCYPART_GRANDPAR
(12,6),(6,17),-0.519025 # DEPENDENCYPART_GRANDPAR
(12,6),(6,23),-0.728639 # DEPENDENCYPART_GRANDPAR
(12,6),(6,25),-0.793919 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.370543 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.368785 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.251269 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.39763 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.353103 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.394038 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.224681 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.156097 # DEPENDENCYPART_GRANDPAR
(12,8),(8,21),-0.517905 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.392802 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.437897 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.289183 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.266419 # DEPENDENCYPART_GRANDPAR
(12,10),(10,17),-0.49025 # DEPENDENCYPART_GRANDPAR
(12,10),(10,20),-0.508185 # DEPENDENCYPART_GRANDPAR
(12,10),(10,25),-0.795835 # DEPENDENCYPART_GRANDPAR
(12,17),(17,1),-0.758987 # DEPENDENCYPART_GRANDPAR
(12,17),(17,3),-0.618767 # DEPENDENCYPART_GRANDPAR
(12,17),(17,4),-0.769121 # DEPENDENCYPART_GRANDPAR
(12,17),(17,6),-0.765729 # DEPENDENCYPART_GRANDPAR
(12,17),(17,7),-0.592179 # DEPENDENCYPART_GRANDPAR
(12,17),(17,10),-0.673224 # DEPENDENCYPART_GRANDPAR
(12,17),(17,13),-0.085 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),-0.0471035 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.0672881 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.116749 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.248444 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.235581 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.248137 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.253748 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.374748 # DEPENDENCYPART_GRANDPAR
(12,17),(17,24),-0.31269 # DEPENDENCYPART_GRANDPAR
(12,19),(19,1),-0.758987 # DEPENDENCYPART_GRANDPAR
(12,19),(19,7),-0.592179 # DEPENDENCYPART_GRANDPAR
(12,19),(19,10),-0.673224 # DEPENDENCYPART_GRANDPAR
(12,19),(19,11),-0.650604 # DEPENDENCYPART_GRANDPAR
(12,19),(19,13),-0.085 # DEPENDENCYPART_GRANDPAR
(12,19),(19,14),-0.0471035 # DEPENDENCYPART_GRANDPAR
(12,19),(19,15),-0.0672881 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),-0.116749 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.050378 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),-0.133706 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.23404 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.248137 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.253748 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),-0.374748 # DEPENDENCYPART_GRANDPAR
(12,19),(19,24),-0.31269 # DEPENDENCYPART_GRANDPAR
(12,23),(23,13),-0.0985082 # DEPENDENCYPART_GRANDPAR
(12,23),(23,14),-0.0583517 # DEPENDENCYPART_GRANDPAR
(12,23),(23,15),-0.0648463 # DEPENDENCYPART_GRANDPAR
(12,23),(23,16),-0.127997 # DEPENDENCYPART_GRANDPAR
(12,23),(23,17),-0.0637359 # DEPENDENCYPART_GRANDPAR
(12,23),(23,18),-0.139261 # DEPENDENCYPART_GRANDPAR
(12,23),(23,19),-0.114152 # DEPENDENCYPART_GRANDPAR
(12,23),(23,20),-0.127386 # DEPENDENCYPART_GRANDPAR
(12,23),(23,21),-0.15838 # DEPENDENCYPART_GRANDPAR
(12,23),(23,22),-0.200796 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.475511 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.487395 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.614813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.0306302 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.161063 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),-0.261632 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.153347 # DEPENDENCYPART_GRANDPAR
(13,14),(14,24),-0.278302 # DEPENDENCYPART_GRANDPAR
(13,16),(16,1),-0.812408 # DEPENDENCYPART_GRANDPAR
(13,16),(16,10),-0.475511 # DEPENDENCYPART_GRANDPAR
(13,16),(16,13),-0.614813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,16),(16,14),-0.0355618 # DEPENDENCYPART_GRANDPAR
(13,16),(16,15),0.0115624 # DEPENDENCYPART_GRANDPAR
(13,16),(16,24),-0.278302 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.756576 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.722013 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.54493 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.419524 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.398351 # DEPENDENCYPART_GRANDPAR
(14,10),(10,20),-0.430859 # DEPENDENCYPART_GRANDPAR
(14,10),(10,25),-0.749491 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.437772 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.700263 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.714856 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.488616 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.422327 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.35367 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.394551 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.572102 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-0.422091 # DEPENDENCYPART_GRANDPAR
(14,12),(12,23),-0.592713 # DEPENDENCYPART_GRANDPAR
(14,12),(12,25),-0.748769 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-0.833207 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,16),-0.394455 # DEPENDENCYPART_GRANDPAR
(14,15),(15,9),-0.699111 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.865857 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.570934 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.427831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.0567186 # DEPENDENCYPART_GRANDPAR
(14,15),(15,18),-0.234038 # DEPENDENCYPART_GRANDPAR
(14,15),(15,19),-0.0381734 # DEPENDENCYPART_GRANDPAR
(14,15),(15,20),-0.0752121 # DEPENDENCYPART_GRANDPAR
(14,15),(15,22),-0.456069 # DEPENDENCYPART_GRANDPAR
(14,15),(15,23),-0.199067 # DEPENDENCYPART_GRANDPAR
(14,15),(15,24),-0.218262 # DEPENDENCYPART_GRANDPAR
(14,15),(15,25),-0.414565 # DEPENDENCYPART_GRANDPAR
(14,16),(16,1),-1.12361 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-0.631028 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.575999 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.417103 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.215641 # DEPENDENCYPART_GRANDPAR
(14,16),(16,24),-0.253789 # DEPENDENCYPART_GRANDPAR
(14,19),(19,1),-1.18583 # DEPENDENCYPART_GRANDPAR
(14,19),(19,7),-0.971147 # DEPENDENCYPART_GRANDPAR
(14,19),(19,10),-0.637131 # DEPENDENCYPART_GRANDPAR
(14,19),(19,11),-0.890133 # DEPENDENCYPART_GRANDPAR
(14,19),(19,13),-0.629706 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-0.424612 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,15),-0.235443 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),0.014134 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),0.050392 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.229996 # DEPENDENCYPART_GRANDPAR
(14,19),(19,20),-0.0123502 # DEPENDENCYPART_GRANDPAR
(14,19),(19,21),-0.0662492 # DEPENDENCYPART_GRANDPAR
(14,19),(19,22),-0.352312 # DEPENDENCYPART_GRANDPAR
(14,19),(19,23),-0.0497787 # DEPENDENCYPART_GRANDPAR
(14,19),(19,24),-0.123857 # DEPENDENCYPART_GRANDPAR
(14,22),(22,19),0.010046 # DEPENDENCYPART_GRANDPAR
(14,22),(22,20),-0.061798 # DEPENDENCYPART_GRANDPAR
(14,22),(22,21),-0.114129 # DEPENDENCYPART_GRANDPAR
(14,22),(22,23),-0.199062 # DEPENDENCYPART_GRANDPAR
(14,22),(22,25),-0.414565 # DEPENDENCYPART_GRANDPAR
(14,24),(24,2),-0.785018 # DEPENDENCYPART_GRANDPAR
(14,24),(24,5),-1.07944 # DEPENDENCYPART_GRANDPAR
(14,24),(24,8),-0.86779 # DEPENDENCYPART_GRANDPAR
(14,24),(24,9),-0.704971 # DEPENDENCYPART_GRANDPAR
(14,24),(24,11),-0.87549 # DEPENDENCYPART_GRANDPAR
(14,24),(24,14),-0.417104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,24),(24,15),-0.215641 # DEPENDENCYPART_GRANDPAR
