# _root_ — 1997 telén a szponzorokkal megállapodtunk , hogy a ' 98-as szezonra egy F2-es Opel_Astrát vásárolunk , amit egy jó nevű német cég készít fel a versenyekre — nyilatkozta az újdonsült bronzérmes .
#goldHeads=29,3,6,5,6,29,6,6,12,12,12,16,15,15,16,6,16,24,23,21,23,23,24,16,24,27,24,29,0,32,32,29,29,
#predictedHeads=29,3,6,5,6,29,29,6,12,29,12,16,14,15,16,29,29,24,23,23,23,23,24,29,24,27,24,29,0,32,32,29,29,
(8,6),(6,17),-0.757129 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-0.929691 # DEPENDENCYPART_GRANDPAR
(8,6),(6,20),-1.08761 # DEPENDENCYPART_GRANDPAR
(8,6),(6,21),-0.91793 # DEPENDENCYPART_GRANDPAR
(8,6),(6,23),-1.33142 # DEPENDENCYPART_GRANDPAR
(8,6),(6,24),-1.11295 # DEPENDENCYPART_GRANDPAR
(8,6),(6,25),-0.707415 # DEPENDENCYPART_GRANDPAR
(8,6),(6,27),-1.42475 # DEPENDENCYPART_GRANDPAR
(8,6),(6,28),-0.881723 # DEPENDENCYPART_GRANDPAR
(8,6),(6,29),-1.34334 # DEPENDENCYPART_GRANDPAR
(8,6),(6,32),-1.25705 # DEPENDENCYPART_GRANDPAR
(8,6),(6,33),-1.55455 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.668787 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.804028 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.627237 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.781648 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.839403 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.827411 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.245638 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.0773498 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.0540199 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.0855268 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-0.567718 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-0.6924 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-0.863022 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.680807 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.840642 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.849395 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.847614 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.337851 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.257549 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.0859328 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.144463 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),-0.0302708 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.00553652 # DEPENDENCYPART_GRANDPAR
(8,12),(12,17),0.0143799 # DEPENDENCYPART_GRANDPAR
(8,12),(12,23),-0.253325 # DEPENDENCYPART_GRANDPAR
(8,12),(12,24),-0.108379 # DEPENDENCYPART_GRANDPAR
(8,12),(12,27),-0.338746 # DEPENDENCYPART_GRANDPAR
(8,12),(12,28),-0.174419 # DEPENDENCYPART_GRANDPAR
(8,12),(12,29),-0.340617 # DEPENDENCYPART_GRANDPAR
(8,12),(12,33),-0.928616 # DEPENDENCYPART_GRANDPAR
(8,15),(15,9),-0.257549 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),-0.0859328 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),-0.144463 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),0.284744 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),-0.384156 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.088243 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),0.0143799 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),-0.253325 # DEPENDENCYPART_GRANDPAR
(8,15),(15,24),-0.108379 # DEPENDENCYPART_GRANDPAR
(8,15),(15,32),-0.171047 # DEPENDENCYPART_GRANDPAR
(8,15),(15,33),-0.928616 # DEPENDENCYPART_GRANDPAR
(8,16),(16,1),-0.904827 # DEPENDENCYPART_GRANDPAR
(8,16),(16,2),-0.902572 # DEPENDENCYPART_GRANDPAR
(8,16),(16,3),-1.18251 # DEPENDENCYPART_GRANDPAR
(8,16),(16,4),-0.904995 # DEPENDENCYPART_GRANDPAR
(8,16),(16,5),-1.15812 # DEPENDENCYPART_GRANDPAR
(8,16),(16,6),-1.18161 # DEPENDENCYPART_GRANDPAR
(8,16),(16,7),-1.15916 # DEPENDENCYPART_GRANDPAR
(8,16),(16,8),-0.285541 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,16),(16,9),-0.192467 # DEPENDENCYPART_GRANDPAR
(8,16),(16,10),-0.010478 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),-0.0404828 # DEPENDENCYPART_GRANDPAR
(8,16),(16,12),0.303427 # DEPENDENCYPART_GRANDPAR
(8,16),(16,13),-0.310119 # DEPENDENCYPART_GRANDPAR
(8,16),(16,14),-0.0766938 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.0897206 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),-0.0658057 # DEPENDENCYPART_GRANDPAR
(8,16),(16,18),-0.190613 # DEPENDENCYPART_GRANDPAR
(8,16),(16,20),-0.354474 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.190662 # DEPENDENCYPART_GRANDPAR
(8,16),(16,22),-0.267956 # DEPENDENCYPART_GRANDPAR
(8,16),(16,23),-0.249726 # DEPENDENCYPART_GRANDPAR
(8,16),(16,24),-0.124627 # DEPENDENCYPART_GRANDPAR
(8,16),(16,25),0.12208 # DEPENDENCYPART_GRANDPAR
(8,16),(16,27),-0.349105 # DEPENDENCYPART_GRANDPAR
(8,16),(16,28),-0.175491 # DEPENDENCYPART_GRANDPAR
(8,16),(16,29),-0.359622 # DEPENDENCYPART_GRANDPAR
(8,16),(16,32),-0.181406 # DEPENDENCYPART_GRANDPAR
(8,16),(16,33),-0.907511 # DEPENDENCYPART_GRANDPAR
(8,24),(24,1),-0.90184 # DEPENDENCYPART_GRANDPAR
(8,24),(24,2),-0.899585 # DEPENDENCYPART_GRANDPAR
(8,24),(24,3),-1.17953 # DEPENDENCYPART_GRANDPAR
(8,24),(24,5),-1.15513 # DEPENDENCYPART_GRANDPAR
(8,24),(24,6),-1.17863 # DEPENDENCYPART_GRANDPAR
(8,24),(24,7),-1.15617 # DEPENDENCYPART_GRANDPAR
(8,24),(24,8),-0.281635 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,24),(24,9),-0.188955 # DEPENDENCYPART_GRANDPAR
(8,24),(24,10),-0.00696614 # DEPENDENCYPART_GRANDPAR
(8,24),(24,11),-0.0409075 # DEPENDENCYPART_GRANDPAR
(8,24),(24,12),0.310434 # DEPENDENCYPART_GRANDPAR
(8,24),(24,13),-0.306607 # DEPENDENCYPART_GRANDPAR
(8,24),(24,14),-0.073182 # DEPENDENCYPART_GRANDPAR
(8,24),(24,15),-0.0827135 # DEPENDENCYPART_GRANDPAR
(8,24),(24,16),-0.0145519 # DEPENDENCYPART_GRANDPAR
(8,24),(24,17),0.055004 # DEPENDENCYPART_GRANDPAR
(8,24),(24,18),-0.387251 # DEPENDENCYPART_GRANDPAR
(8,24),(24,19),-0.489896 # DEPENDENCYPART_GRANDPAR
(8,24),(24,20),-0.414597 # DEPENDENCYPART_GRANDPAR
(8,24),(24,21),-0.202241 # DEPENDENCYPART_GRANDPAR
(8,24),(24,22),-0.282141 # DEPENDENCYPART_GRANDPAR
(8,24),(24,23),-0.311405 # DEPENDENCYPART_GRANDPAR
(8,24),(24,25),0.123037 # DEPENDENCYPART_GRANDPAR
(8,24),(24,26),-0.40628 # DEPENDENCYPART_GRANDPAR
(8,24),(24,27),-0.348294 # DEPENDENCYPART_GRANDPAR
(8,24),(24,28),-0.179058 # DEPENDENCYPART_GRANDPAR
(8,24),(24,29),-0.359253 # DEPENDENCYPART_GRANDPAR
(8,24),(24,30),-0.713365 # DEPENDENCYPART_GRANDPAR
(8,24),(24,31),-0.388485 # DEPENDENCYPART_GRANDPAR
(8,24),(24,32),-0.180595 # DEPENDENCYPART_GRANDPAR
(8,24),(24,33),-0.915014 # DEPENDENCYPART_GRANDPAR
(8,29),(29,1),-0.901847 # DEPENDENCYPART_GRANDPAR
(8,29),(29,3),-1.18042 # DEPENDENCYPART_GRANDPAR
(8,29),(29,5),-1.15602 # DEPENDENCYPART_GRANDPAR
(8,29),(29,6),-1.17927 # DEPENDENCYPART_GRANDPAR
(8,29),(29,7),-1.15619 # DEPENDENCYPART_GRANDPAR
(8,29),(29,8),-0.293585 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,29),(29,9),-0.205625 # DEPENDENCYPART_GRANDPAR
(8,29),(29,10),-0.0186056 # DEPENDENCYPART_GRANDPAR
(8,29),(29,11),-0.05948 # DEPENDENCYPART_GRANDPAR
(8,29),(29,12),0.291305 # DEPENDENCYPART_GRANDPAR
(8,29),(29,14),-0.0909737 # DEPENDENCYPART_GRANDPAR
(8,29),(29,15),-0.101843 # DEPENDENCYPART_GRANDPAR
(8,29),(29,16),-0.0282928 # DEPENDENCYPART_GRANDPAR
(8,29),(29,17),0.045194 # DEPENDENCYPART_GRANDPAR
(8,29),(29,18),-0.403437 # DEPENDENCYPART_GRANDPAR
(8,29),(29,19),-0.506567 # DEPENDENCYPART_GRANDPAR
(8,29),(29,20),-0.43317 # DEPENDENCYPART_GRANDPAR
(8,29),(29,21),-0.220813 # DEPENDENCYPART_GRANDPAR
(8,29),(29,22),-0.300713 # DEPENDENCYPART_GRANDPAR
(8,29),(29,23),-0.330534 # DEPENDENCYPART_GRANDPAR
(8,29),(29,24),-0.20225 # DEPENDENCYPART_GRANDPAR
(8,29),(29,25),-0.10376 # DEPENDENCYPART_GRANDPAR
(8,29),(29,26),-0.65104 # DEPENDENCYPART_GRANDPAR
(8,29),(29,27),-0.435052 # DEPENDENCYPART_GRANDPAR
(8,29),(29,28),-0.0687543 # DEPENDENCYPART_GRANDPAR
(8,29),(29,30),-0.719679 # DEPENDENCYPART_GRANDPAR
(8,29),(29,31),-0.3948 # DEPENDENCYPART_GRANDPAR
(8,29),(29,32),-0.192056 # DEPENDENCYPART_GRANDPAR
(8,29),(29,33),-0.908842 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.782628 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.981787 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-0.741603 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.877476 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.646269 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.73261 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.672939 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.564583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),-0.0189122 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.113107 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.221207 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.749372 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.0815089 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.463952 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.0833471 # DEPENDENCYPART_GRANDPAR
(11,2),(2,12),-0.675495 # DEPENDENCYPART_GRANDPAR
(11,2),(2,16),-0.965681 # DEPENDENCYPART_GRANDPAR
(11,2),(2,24),-0.624888 # DEPENDENCYPART_GRANDPAR
(11,2),(2,28),-0.720097 # DEPENDENCYPART_GRANDPAR
(11,2),(2,29),-0.398 # DEPENDENCYPART_GRANDPAR
(11,2),(2,33),-1.03021 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.200099 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.204682 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.394464 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.0687022 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.0662294 # DEPENDENCYPART_GRANDPAR
(11,3),(3,12),-0.770245 # DEPENDENCYPART_GRANDPAR
(11,3),(3,14),-0.474507 # DEPENDENCYPART_GRANDPAR
(11,3),(3,24),-0.649164 # DEPENDENCYPART_GRANDPAR
(11,3),(3,29),-0.422276 # DEPENDENCYPART_GRANDPAR
(11,3),(3,33),-1.04722 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.200099 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.204682 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.68395 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.286767 # DEPENDENCYPART_GRANDPAR
(11,5),(5,33),-1.04722 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.277247 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.262241 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.729984 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.332647 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.0622066 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.199577 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.121469 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.382214 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),-0.12784 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-0.851584 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.731548 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.460054 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.696288 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-1.02726 # DEPENDENCYPART_GRANDPAR
(11,6),(6,17),-0.580604 # DEPENDENCYPART_GRANDPAR
(11,6),(6,18),-0.756922 # DEPENDENCYPART_GRANDPAR
(11,6),(6,20),-0.61991 # DEPENDENCYPART_GRANDPAR
(11,6),(6,21),-0.606368 # DEPENDENCYPART_GRANDPAR
(11,6),(6,23),-0.900102 # DEPENDENCYPART_GRANDPAR
(11,6),(6,24),-0.686463 # DEPENDENCYPART_GRANDPAR
(11,6),(6,25),-0.556032 # DEPENDENCYPART_GRANDPAR
(11,6),(6,27),-0.962487 # DEPENDENCYPART_GRANDPAR
(11,6),(6,28),-0.806209 # DEPENDENCYPART_GRANDPAR
(11,6),(6,29),-0.459575 # DEPENDENCYPART_GRANDPAR
(11,6),(6,32),-0.934954 # DEPENDENCYPART_GRANDPAR
(11,6),(6,33),-1.03975 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.313313 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.851616 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.185135 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.617204 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.210279 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),0.00288377 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-0.867026 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.733868 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.698608 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-1.03034 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.544292 # DEPENDENCYPART_GRANDPAR
(11,8),(8,24),-0.689549 # DEPENDENCYPART_GRANDPAR
(11,8),(8,28),-0.734401 # DEPENDENCYPART_GRANDPAR
(11,8),(8,29),-0.462661 # DEPENDENCYPART_GRANDPAR
(11,8),(8,33),-1.0368 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.00234582 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.8622 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,9),-0.702903 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.391773 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.446521 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),-0.238002 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.189085 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.109333 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.16252 # DEPENDENCYPART_GRANDPAR
(11,15),(15,23),-0.361777 # DEPENDENCYPART_GRANDPAR
(11,15),(15,24),-0.190157 # DEPENDENCYPART_GRANDPAR
(11,15),(15,32),-0.388091 # DEPENDENCYPART_GRANDPAR
(11,15),(15,33),-0.647095 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.483916 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.779065 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.606304 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.081607 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),-0.292436 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),-0.876271 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,2),(2,16),-0.426274 # DEPENDENCYPART_GRANDPAR
(12,2),(2,24),-0.118729 # DEPENDENCYPART_GRANDPAR
(12,2),(2,28),-0.445795 # DEPENDENCYPART_GRANDPAR
(12,2),(2,29),-0.125389 # DEPENDENCYPART_GRANDPAR
(12,2),(2,33),-0.927796 # DEPENDENCYPART_GRANDPAR
(12,3),(3,1),-0.431126 # DEPENDENCYPART_GRANDPAR
(12,3),(3,2),-0.15428 # DEPENDENCYPART_GRANDPAR
(12,3),(3,4),-0.565218 # DEPENDENCYPART_GRANDPAR
(12,3),(3,5),-0.537111 # DEPENDENCYPART_GRANDPAR
(12,3),(3,7),-0.280752 # DEPENDENCYPART_GRANDPAR
(12,3),(3,12),-0.997316 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,3),(3,14),-0.433854 # DEPENDENCYPART_GRANDPAR
(12,3),(3,24),-0.162792 # DEPENDENCYPART_GRANDPAR
(12,3),(3,29),-0.169451 # DEPENDENCYPART_GRANDPAR
(12,3),(3,33),-0.969278 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.431146 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.154299 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.831534 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.412329 # DEPENDENCYPART_GRANDPAR
(12,5),(5,33),-0.969278 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-0.498183 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.235457 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.809272 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.578101 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.636597 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.409281 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.279151 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),-0.576484 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.22646 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),0.0471756 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-0.935761 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,14),-0.398327 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),-0.547287 # DEPENDENCYPART_GRANDPAR
(12,6),(6,16),-0.485554 # DEPENDENCYPART_GRANDPAR
(12,6),(6,17),-0.528507 # DEPENDENCYPART_GRANDPAR
(12,6),(6,18),-0.28353 # DEPENDENCYPART_GRANDPAR
(12,6),(6,20),-0.671549 # DEPENDENCYPART_GRANDPAR
(12,6),(6,21),-0.602583 # DEPENDENCYPART_GRANDPAR
(12,6),(6,23),-0.561454 # DEPENDENCYPART_GRANDPAR
(12,6),(6,24),-0.178009 # DEPENDENCYPART_GRANDPAR
(12,6),(6,25),-0.57202 # DEPENDENCYPART_GRANDPAR
(12,6),(6,27),-0.702276 # DEPENDENCYPART_GRANDPAR
(12,6),(6,28),-0.534406 # DEPENDENCYPART_GRANDPAR
(12,6),(6,29),-0.184669 # DEPENDENCYPART_GRANDPAR
(12,6),(6,32),-0.738271 # DEPENDENCYPART_GRANDPAR
(12,6),(6,33),-0.939479 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.495042 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.883676 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.712297 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.279942 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.436128 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.159577 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.0559015 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-0.940403 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,15),-0.551929 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.501222 # DEPENDENCYPART_GRANDPAR
(12,8),(8,17),-0.49337 # DEPENDENCYPART_GRANDPAR
(12,8),(8,24),-0.193678 # DEPENDENCYPART_GRANDPAR
(12,8),(8,28),-0.464576 # DEPENDENCYPART_GRANDPAR
(12,8),(8,29),-0.200337 # DEPENDENCYPART_GRANDPAR
(12,8),(8,33),-0.940652 # DEPENDENCYPART_GRANDPAR
(12,9),(9,10),-0.202578 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.077644 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.0878802 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.694619 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.43495 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.521858 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.0915232 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.241614 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.219969 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.420591 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.116433 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.546307 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.745962 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.898016 # DEPENDENCYPART_GRANDPAR
(12,14),(14,6),-0.438821 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.620331 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.589466 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.883657 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.516472 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.452085 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.498773 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),0.230244 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),-0.0905484 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),-0.11039 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.151355 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.100984 # DEPENDENCYPART_GRANDPAR
(12,14),(14,27),-0.245537 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.982584 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.573284 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.551632 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.399385 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),0.167018 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.0229359 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.146669 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.146082 # DEPENDENCYPART_GRANDPAR
(12,15),(15,24),0.241691 # DEPENDENCYPART_GRANDPAR
(12,15),(15,32),-0.322836 # DEPENDENCYPART_GRANDPAR
(12,15),(15,33),-0.573507 # DEPENDENCYPART_GRANDPAR
(12,23),(23,2),-0.618043 # DEPENDENCYPART_GRANDPAR
(12,23),(23,4),-0.996946 # DEPENDENCYPART_GRANDPAR
(12,23),(23,9),-0.982587 # DEPENDENCYPART_GRANDPAR
(12,23),(23,11),-0.551633 # DEPENDENCYPART_GRANDPAR
(12,23),(23,13),0.158287 # DEPENDENCYPART_GRANDPAR
(12,23),(23,14),-0.028394 # DEPENDENCYPART_GRANDPAR
(12,23),(23,15),-0.0168488 # DEPENDENCYPART_GRANDPAR
(12,23),(23,16),-0.0526612 # DEPENDENCYPART_GRANDPAR
(12,23),(23,17),-0.119496 # DEPENDENCYPART_GRANDPAR
(12,23),(23,18),0.0867965 # DEPENDENCYPART_GRANDPAR
(12,23),(23,19),-0.152689 # DEPENDENCYPART_GRANDPAR
(12,23),(23,20),-0.186158 # DEPENDENCYPART_GRANDPAR
(12,23),(23,21),-0.10962 # DEPENDENCYPART_GRANDPAR
(12,23),(23,22),-0.113633 # DEPENDENCYPART_GRANDPAR
(12,23),(23,27),-0.242902 # DEPENDENCYPART_GRANDPAR
(12,23),(23,32),-0.278897 # DEPENDENCYPART_GRANDPAR
(12,24),(24,1),-0.845865 # DEPENDENCYPART_GRANDPAR
(12,24),(24,2),-0.547882 # DEPENDENCYPART_GRANDPAR
(12,24),(24,3),-1.24625 # DEPENDENCYPART_GRANDPAR
(12,24),(24,5),-1.07147 # DEPENDENCYPART_GRANDPAR
(12,24),(24,6),-0.524631 # DEPENDENCYPART_GRANDPAR
(12,24),(24,7),-0.689596 # DEPENDENCYPART_GRANDPAR
(12,24),(24,8),-0.690261 # DEPENDENCYPART_GRANDPAR
(12,24),(24,9),-0.919862 # DEPENDENCYPART_GRANDPAR
(12,24),(24,10),-0.585326 # DEPENDENCYPART_GRANDPAR
(12,24),(24,11),-0.477661 # DEPENDENCYPART_GRANDPAR
(12,24),(24,12),-0.557064 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,24),(24,13),0.182807 # DEPENDENCYPART_GRANDPAR
(12,24),(24,14),-0.0411587 # DEPENDENCYPART_GRANDPAR
(12,24),(24,15),-0.168591 # DEPENDENCYPART_GRANDPAR
(12,24),(24,16),-0.0680819 # DEPENDENCYPART_GRANDPAR
(12,24),(24,17),-0.248192 # DEPENDENCYPART_GRANDPAR
(12,24),(24,18),0.121377 # DEPENDENCYPART_GRANDPAR
(12,24),(24,19),-0.12817 # DEPENDENCYPART_GRANDPAR
(12,24),(24,20),-0.176542 # DEPENDENCYPART_GRANDPAR
(12,24),(24,21),-0.0779493 # DEPENDENCYPART_GRANDPAR
(12,24),(24,22),-0.0818164 # DEPENDENCYPART_GRANDPAR
(12,24),(24,23),-0.155489 # DEPENDENCYPART_GRANDPAR
(12,24),(24,25),-0.269017 # DEPENDENCYPART_GRANDPAR
