# _root_ Egyértelmű sikernek könyvelheti el , hogy a sokáig kizárólag klasszikusokhoz szoktatott , jómódú salzburgi publikum idővel hajlandónak mutatkozott befogadni a kortárs zenét is .
#goldHeads=2,3,0,3,3,3,15,11,11,11,15,15,15,15,18,18,18,3,18,22,22,19,18,3,
#predictedHeads=2,3,0,3,3,3,15,11,11,11,15,15,15,15,18,17,19,3,18,22,22,19,18,3,
(9,11),(11,1),-0.544191 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.501953 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.462124 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.456942 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.323943 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.434048 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.447278 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.381673 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.126589 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.123316 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.0906867 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.114662 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.155249 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.267446 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.29217 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.451332 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),-0.456831 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.429018 # DEPENDENCYPART_GRANDPAR
(9,11),(11,24),-0.577672 # DEPENDENCYPART_GRANDPAR
(9,13),(13,3),-0.462124 # DEPENDENCYPART_GRANDPAR
(9,13),(13,5),-0.456942 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-0.323943 # DEPENDENCYPART_GRANDPAR
(9,13),(13,7),-0.434048 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-0.381673 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,10),0.126589 # DEPENDENCYPART_GRANDPAR
(9,13),(13,11),0.0348806 # DEPENDENCYPART_GRANDPAR
(9,13),(13,12),-0.0428462 # DEPENDENCYPART_GRANDPAR
(9,13),(13,14),-0.114662 # DEPENDENCYPART_GRANDPAR
(9,13),(13,17),-0.155249 # DEPENDENCYPART_GRANDPAR
(9,13),(13,21),-0.451332 # DEPENDENCYPART_GRANDPAR
(9,13),(13,22),-0.456831 # DEPENDENCYPART_GRANDPAR
(9,13),(13,23),-0.429018 # DEPENDENCYPART_GRANDPAR
(9,13),(13,24),-0.577672 # DEPENDENCYPART_GRANDPAR
(9,15),(15,1),-0.584567 # DEPENDENCYPART_GRANDPAR
(9,15),(15,3),-0.47299 # DEPENDENCYPART_GRANDPAR
(9,15),(15,5),-0.475688 # DEPENDENCYPART_GRANDPAR
(9,15),(15,7),-0.486049 # DEPENDENCYPART_GRANDPAR
(9,15),(15,9),-0.485337 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,15),(15,10),0.158387 # DEPENDENCYPART_GRANDPAR
(9,15),(15,11),0.0181541 # DEPENDENCYPART_GRANDPAR
(9,15),(15,12),0.0058651 # DEPENDENCYPART_GRANDPAR
(9,15),(15,13),-0.0336035 # DEPENDENCYPART_GRANDPAR
(9,15),(15,14),-0.0609749 # DEPENDENCYPART_GRANDPAR
(9,15),(15,16),-0.127372 # DEPENDENCYPART_GRANDPAR
(9,15),(15,17),-0.155871 # DEPENDENCYPART_GRANDPAR
(9,15),(15,22),-0.437623 # DEPENDENCYPART_GRANDPAR
(9,16),(16,3),-0.472919 # DEPENDENCYPART_GRANDPAR
(9,16),(16,5),-0.463232 # DEPENDENCYPART_GRANDPAR
(9,16),(16,6),-0.32852 # DEPENDENCYPART_GRANDPAR
(9,16),(16,9),-0.423097 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,16),(16,10),0.0880103 # DEPENDENCYPART_GRANDPAR
(9,16),(16,11),0.000354651 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.051403 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),-0.0751835 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.0968159 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.191579 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.271334 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.296039 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.41262 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),-0.418498 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),-0.460774 # DEPENDENCYPART_GRANDPAR
(9,18),(18,1),-0.556829 # DEPENDENCYPART_GRANDPAR
(9,18),(18,2),-0.544549 # DEPENDENCYPART_GRANDPAR
(9,18),(18,3),-0.528577 # DEPENDENCYPART_GRANDPAR
(9,18),(18,5),-0.522635 # DEPENDENCYPART_GRANDPAR
(9,18),(18,6),-0.420634 # DEPENDENCYPART_GRANDPAR
(9,18),(18,7),-0.466276 # DEPENDENCYPART_GRANDPAR
(9,18),(18,8),-0.45486 # DEPENDENCYPART_GRANDPAR
(9,18),(18,9),-0.45159 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,18),(18,10),0.0735715 # DEPENDENCYPART_GRANDPAR
(9,18),(18,11),-0.00395172 # DEPENDENCYPART_GRANDPAR
(9,18),(18,12),-0.157327 # DEPENDENCYPART_GRANDPAR
(9,18),(18,13),-0.0557093 # DEPENDENCYPART_GRANDPAR
(9,18),(18,14),-0.0794979 # DEPENDENCYPART_GRANDPAR
(9,18),(18,15),-0.111255 # DEPENDENCYPART_GRANDPAR
(9,18),(18,16),-0.00498307 # DEPENDENCYPART_GRANDPAR
(9,18),(18,17),-0.120273 # DEPENDENCYPART_GRANDPAR
(9,18),(18,19),-0.24414 # DEPENDENCYPART_GRANDPAR
(9,18),(18,20),-0.0429293 # DEPENDENCYPART_GRANDPAR
(9,18),(18,21),-0.371083 # DEPENDENCYPART_GRANDPAR
(9,18),(18,22),-0.376908 # DEPENDENCYPART_GRANDPAR
(9,18),(18,23),-0.343263 # DEPENDENCYPART_GRANDPAR
(9,18),(18,24),-0.503035 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-0.929402 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,16),-0.32161 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.0160596 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.326807 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.282586 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.0722887 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-0.932172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.317969 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.530962 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-0.457706 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.322535 # DEPENDENCYPART_GRANDPAR
(10,9),(9,18),-0.253633 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-1.10674 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-0.321128 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.665647 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-0.831997 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.509457 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.460223 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),0.161916 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),-0.0919631 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.0510768 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.109643 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.00708385 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.271383 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.417569 # DEPENDENCYPART_GRANDPAR
(10,22),(22,7),-0.831997 # DEPENDENCYPART_GRANDPAR
(10,22),(22,15),0.0139347 # DEPENDENCYPART_GRANDPAR
(10,22),(22,17),-0.165065 # DEPENDENCYPART_GRANDPAR
(10,22),(22,19),0.0489713 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),-0.329836 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),-0.218856 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-0.0028589 # DEPENDENCYPART_GRANDPAR
(11,1),(1,18),-0.485188 # DEPENDENCYPART_GRANDPAR
(11,1),(1,19),-0.606021 # DEPENDENCYPART_GRANDPAR
(11,1),(1,24),-0.777591 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.318201 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.377979 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.420891 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.20955 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.297484 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.166993 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.399565 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),-0.00526067 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),-0.139027 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),-0.0204617 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-0.821468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,12),-0.491604 # DEPENDENCYPART_GRANDPAR
(11,3),(3,13),-0.395414 # DEPENDENCYPART_GRANDPAR
(11,3),(3,14),-0.430418 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.450393 # DEPENDENCYPART_GRANDPAR
(11,3),(3,16),-0.337065 # DEPENDENCYPART_GRANDPAR
(11,3),(3,17),-0.686361 # DEPENDENCYPART_GRANDPAR
(11,3),(3,18),-0.537131 # DEPENDENCYPART_GRANDPAR
(11,3),(3,19),-0.657964 # DEPENDENCYPART_GRANDPAR
(11,3),(3,21),-0.640546 # DEPENDENCYPART_GRANDPAR
(11,3),(3,22),-0.545188 # DEPENDENCYPART_GRANDPAR
(11,3),(3,23),-0.353258 # DEPENDENCYPART_GRANDPAR
(11,3),(3,24),-0.781305 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.456162 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.542599 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.481202 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.232766 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.308186 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-0.83691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.455292 # DEPENDENCYPART_GRANDPAR
(11,6),(6,13),-0.410857 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),-0.445861 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.452714 # DEPENDENCYPART_GRANDPAR
(11,6),(6,16),-0.36136 # DEPENDENCYPART_GRANDPAR
(11,6),(6,17),-0.701804 # DEPENDENCYPART_GRANDPAR
(11,6),(6,18),-0.540217 # DEPENDENCYPART_GRANDPAR
(11,6),(6,19),-0.66105 # DEPENDENCYPART_GRANDPAR
(11,6),(6,23),-0.313058 # DEPENDENCYPART_GRANDPAR
(11,6),(6,24),-0.778354 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.00512774 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.327576 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.404372 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.205431 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.150575 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.0216639 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.00529076 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.822161 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,13),-0.396108 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.40233 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.327577 # DEPENDENCYPART_GRANDPAR
(11,9),(9,18),-0.501871 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.248444 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),0.110646 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.0375481 # DEPENDENCYPART_GRANDPAR
(11,10),(10,12),-0.463101 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.489091 # DEPENDENCYPART_GRANDPAR
(11,10),(10,22),-0.583784 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-0.710907 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.494108 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.448914 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.660378 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.44841 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.391872 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.408896 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),-0.118891 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.130965 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.385989 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.268031 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.171774 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),0.0142981 # DEPENDENCYPART_GRANDPAR
(11,13),(13,24),-0.501161 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.660378 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),-0.44841 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.391873 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.408898 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),-0.118892 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),0.0171559 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.00600003 # DEPENDENCYPART_GRANDPAR
(11,17),(17,9),-0.44841 # DEPENDENCYPART_GRANDPAR
(11,17),(17,12),-0.118891 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.0171579 # DEPENDENCYPART_GRANDPAR
(11,17),(17,14),-0.0178486 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),0.0404265 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),0.0338675 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.185555 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.306388 # DEPENDENCYPART_GRANDPAR
(11,17),(17,21),-0.268031 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.171774 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),0.0142981 # DEPENDENCYPART_GRANDPAR
(11,17),(17,24),-0.501161 # DEPENDENCYPART_GRANDPAR
(11,18),(18,1),-0.730183 # DEPENDENCYPART_GRANDPAR
(11,18),(18,2),-0.921091 # DEPENDENCYPART_GRANDPAR
(11,18),(18,3),-0.76285 # DEPENDENCYPART_GRANDPAR
(11,18),(18,5),-0.542716 # DEPENDENCYPART_GRANDPAR
(11,18),(18,6),-0.531697 # DEPENDENCYPART_GRANDPAR
(11,18),(18,7),-0.678899 # DEPENDENCYPART_GRANDPAR
(11,18),(18,8),-0.298334 # DEPENDENCYPART_GRANDPAR
(11,18),(18,9),-0.433337 # DEPENDENCYPART_GRANDPAR
(11,18),(18,10),-0.41549 # DEPENDENCYPART_GRANDPAR
(11,18),(18,11),-0.441075 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,18),(18,12),-0.24058 # DEPENDENCYPART_GRANDPAR
(11,18),(18,13),-0.0150218 # DEPENDENCYPART_GRANDPAR
(11,18),(18,14),-0.0500356 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),-0.0557861 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.0493034 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.30597 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.227262 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.380969 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.14201 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.046079 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),0.119782 # DEPENDENCYPART_GRANDPAR
(11,18),(18,24),-0.394825 # DEPENDENCYPART_GRANDPAR
(11,19),(19,1),-0.730183 # DEPENDENCYPART_GRANDPAR
(11,19),(19,2),-0.921 # DEPENDENCYPART_GRANDPAR
(11,19),(19,3),-0.76285 # DEPENDENCYPART_GRANDPAR
(11,19),(19,5),-0.542716 # DEPENDENCYPART_GRANDPAR
(11,19),(19,6),-0.531697 # DEPENDENCYPART_GRANDPAR
(11,19),(19,7),-0.678899 # DEPENDENCYPART_GRANDPAR
(11,19),(19,8),-0.298292 # DEPENDENCYPART_GRANDPAR
(11,19),(19,9),-0.433295 # DEPENDENCYPART_GRANDPAR
(11,19),(19,10),-0.415398 # DEPENDENCYPART_GRANDPAR
(11,19),(19,11),-0.441639 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,19),(19,12),-0.246371 # DEPENDENCYPART_GRANDPAR
(11,19),(19,13),-0.0155857 # DEPENDENCYPART_GRANDPAR
(11,19),(19,14),-0.0505995 # DEPENDENCYPART_GRANDPAR
(11,19),(19,15),-0.0554569 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.0472723 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.306533 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.159631 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.380969 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-0.141367 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.0454361 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),0.122435 # DEPENDENCYPART_GRANDPAR
(11,19),(19,24),-0.397872 # DEPENDENCYPART_GRANDPAR
(11,21),(21,7),-0.720254 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.446125 # DEPENDENCYPART_GRANDPAR
(11,22),(22,7),-0.720254 # DEPENDENCYPART_GRANDPAR
(11,22),(22,15),0.0431252 # DEPENDENCYPART_GRANDPAR
(11,22),(22,17),-0.2813 # DEPENDENCYPART_GRANDPAR
(11,22),(22,19),-0.235095 # DEPENDENCYPART_GRANDPAR
(11,22),(22,20),-0.442786 # DEPENDENCYPART_GRANDPAR
(11,22),(22,21),-0.150123 # DEPENDENCYPART_GRANDPAR
(11,22),(22,23),0.0574839 # DEPENDENCYPART_GRANDPAR
(11,23),(23,1),-0.740304 # DEPENDENCYPART_GRANDPAR
(11,23),(23,3),-0.759455 # DEPENDENCYPART_GRANDPAR
(11,23),(23,6),-0.460188 # DEPENDENCYPART_GRANDPAR
(11,23),(23,11),-0.417562 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,23),(23,14),-0.0265267 # DEPENDENCYPART_GRANDPAR
(11,23),(23,15),0.0107369 # DEPENDENCYPART_GRANDPAR
(11,23),(23,16),0.00794495 # DEPENDENCYPART_GRANDPAR
(11,23),(23,17),-0.282455 # DEPENDENCYPART_GRANDPAR
(11,23),(23,18),-0.119347 # DEPENDENCYPART_GRANDPAR
(11,23),(23,19),-0.239707 # DEPENDENCYPART_GRANDPAR
(11,23),(23,20),-0.409765 # DEPENDENCYPART_GRANDPAR
(11,23),(23,21),-0.180492 # DEPENDENCYPART_GRANDPAR
(11,23),(23,22),-0.0856735 # DEPENDENCYPART_GRANDPAR
(11,23),(23,24),-0.447673 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.315488 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.520563 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.256508 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.259566 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.234979 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.427767 # DEPENDENCYPART_GRANDPAR
(13,3),(3,8),-0.0859475 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),-0.137669 # DEPENDENCYPART_GRANDPAR
(13,3),(3,10),-0.114996 # DEPENDENCYPART_GRANDPAR
(13,3),(3,11),-0.185082 # DEPENDENCYPART_GRANDPAR
(13,3),(3,12),-0.249171 # DEPENDENCYPART_GRANDPAR
(13,3),(3,13),-0.770038 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,3),(3,14),-0.212934 # DEPENDENCYPART_GRANDPAR
(13,3),(3,15),-0.536817 # DEPENDENCYPART_GRANDPAR
(13,3),(3,16),-0.365601 # DEPENDENCYPART_GRANDPAR
(13,3),(3,17),-0.590046 # DEPENDENCYPART_GRANDPAR
(13,3),(3,18),-0.626893 # DEPENDENCYPART_GRANDPAR
(13,3),(3,19),-0.665011 # DEPENDENCYPART_GRANDPAR
(13,3),(3,21),-0.719713 # DEPENDENCYPART_GRANDPAR
(13,3),(3,22),-0.59861 # DEPENDENCYPART_GRANDPAR
(13,3),(3,23),-0.453006 # DEPENDENCYPART_GRANDPAR
(13,3),(3,24),-0.784713 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.39367 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.642272 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.492808 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.279724 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.270269 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),-0.173876 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),-0.065397 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-0.785481 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),-0.228376 # DEPENDENCYPART_GRANDPAR
(13,6),(6,15),-0.539137 # DEPENDENCYPART_GRANDPAR
(13,6),(6,16),-0.389896 # DEPENDENCYPART_GRANDPAR
(13,6),(6,17),-0.605489 # DEPENDENCYPART_GRANDPAR
(13,6),(6,18),-0.629979 # DEPENDENCYPART_GRANDPAR
(13,6),(6,19),-0.668097 # DEPENDENCYPART_GRANDPAR
(13,6),(6,23),-0.412806 # DEPENDENCYPART_GRANDPAR
(13,6),(6,24),-0.781763 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.415978 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),-0.167514 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.218561 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.102351 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.0998247 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),-0.190593 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-0.770732 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,15),-0.488753 # DEPENDENCYPART_GRANDPAR
(13,9),(9,16),-0.356112 # DEPENDENCYPART_GRANDPAR
(13,9),(9,18),-0.591633 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.276645 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),0.0299596 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.0361898 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.115823 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.575515 # DEPENDENCYPART_GRANDPAR
(13,10),(10,22),-0.637207 # DEPENDENCYPART_GRANDPAR
(13,11),(11,1),-0.367269 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.6485 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.42288 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.171201 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),-0.226163 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.300235 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.0612982 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.118916 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.136996 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.12169 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-0.771776 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.214671 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.591784 # DEPENDENCYPART_GRANDPAR
(13,11),(11,18),-0.57495 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.613069 # DEPENDENCYPART_GRANDPAR
(13,11),(11,21),-0.696126 # DEPENDENCYPART_GRANDPAR
(13,11),(11,22),-0.575234 # DEPENDENCYPART_GRANDPAR
(13,11),(11,23),-0.399259 # DEPENDENCYPART_GRANDPAR
(13,11),(11,24),-0.781 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.68858 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.447052 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.486407 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.566648 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.445795 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.357468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,16),-0.0345353 # DEPENDENCYPART_GRANDPAR
(13,17),(17,9),-0.447052 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.445795 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.357466 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),0.199636 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.0459971 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),0.00533223 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.275317 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.313436 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.347197 # DEPENDENCYPART_GRANDPAR
(13,17),(17,22),-0.225196 # DEPENDENCYPART_GRANDPAR
(13,17),(17,23),-0.0854495 # DEPENDENCYPART_GRANDPAR
(13,17),(17,24),-0.504569 # DEPENDENCYPART_GRANDPAR
(13,21),(21,7),-0.748456 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.37588 # DEPENDENCYPART_GRANDPAR
(13,22),(22,7),-0.748456 # DEPENDENCYPART_GRANDPAR
(13,22),(22,15),-0.0432983 # DEPENDENCYPART_GRANDPAR
(13,22),(22,17),-0.184985 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),-0.242142 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.372541 # DEPENDENCYPART_GRANDPAR
