# _root_ Az ottani gyülekezet alig hetven emberből áll , mégis örök fájdalmuk volt az alsógödieknek , hogy nincs templomuk .
#goldHeads=3,3,7,7,6,7,9,9,0,11,12,9,14,12,12,12,12,17,9,
#predictedHeads=3,3,7,7,6,7,9,9,0,11,12,9,14,12,12,12,12,17,9,
(12,17),(17,16),-0.0751823 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.0370686 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),-0.585684 # DEPENDENCYPART_GRANDPAR
(12,18),(18,9),-0.464707 # DEPENDENCYPART_GRANDPAR
(12,18),(18,12),-0.904983 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,18),(18,13),0.215829 # DEPENDENCYPART_GRANDPAR
(12,18),(18,14),0.15219 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),0.0763853 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),-0.0237522 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.11128 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),-0.597073 # DEPENDENCYPART_GRANDPAR
(13,18),(18,9),-0.555108 # DEPENDENCYPART_GRANDPAR
(13,18),(18,12),-0.557364 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-0.649217 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),0.0699228 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),-0.108372 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),-0.0475547 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.169095 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.216392 # DEPENDENCYPART_GRANDPAR
(14,10),(10,3),-0.445005 # DEPENDENCYPART_GRANDPAR
(14,10),(10,4),-0.306848 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.425136 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.134772 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.1594 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.144413 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.0342436 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-1.2957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,16),-0.496401 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.497717 # DEPENDENCYPART_GRANDPAR
(14,10),(10,18),-0.725349 # DEPENDENCYPART_GRANDPAR
(14,10),(10,19),-0.762189 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.660333 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.552862 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.579687 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.411596 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.489347 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.270469 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.170757 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.209098 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.113421 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.31146 # DEPENDENCYPART_GRANDPAR
(14,11),(11,14),-1.35824 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,11),(11,15),-0.582521 # DEPENDENCYPART_GRANDPAR
(14,11),(11,18),-0.787885 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-0.648786 # DEPENDENCYPART_GRANDPAR
(14,17),(17,3),-0.997244 # DEPENDENCYPART_GRANDPAR
(14,17),(17,5),-0.879469 # DEPENDENCYPART_GRANDPAR
(14,17),(17,6),-0.68701 # DEPENDENCYPART_GRANDPAR
(14,17),(17,7),-0.597412 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.591466 # DEPENDENCYPART_GRANDPAR
(14,17),(17,9),-0.509985 # DEPENDENCYPART_GRANDPAR
(14,17),(17,10),-0.700582 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-0.5726 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.443087 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.313033 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.926237 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),-0.301426 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.138285 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.274942 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.395923 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-0.477651 # DEPENDENCYPART_GRANDPAR
(14,18),(18,12),-0.426516 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.37281 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.760307 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),-0.181487 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.115496 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.0935296 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.379559 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.0154273 # DEPENDENCYPART_GRANDPAR
(16,3),(3,1),-0.0143476 # DEPENDENCYPART_GRANDPAR
(16,3),(3,2),-0.120399 # DEPENDENCYPART_GRANDPAR
(16,3),(3,4),-0.260364 # DEPENDENCYPART_GRANDPAR
(16,3),(3,5),-0.4037 # DEPENDENCYPART_GRANDPAR
(16,3),(3,6),-0.38468 # DEPENDENCYPART_GRANDPAR
(16,3),(3,7),-0.617383 # DEPENDENCYPART_GRANDPAR
(16,3),(3,12),-0.445658 # DEPENDENCYPART_GRANDPAR
(16,3),(3,19),-0.742358 # DEPENDENCYPART_GRANDPAR
(16,4),(4,2),-0.129919 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),-0.121115 # DEPENDENCYPART_GRANDPAR
(16,4),(4,5),-0.342141 # DEPENDENCYPART_GRANDPAR
(16,4),(4,6),-0.348741 # DEPENDENCYPART_GRANDPAR
(16,4),(4,7),-0.490461 # DEPENDENCYPART_GRANDPAR
(16,4),(4,8),-0.122452 # DEPENDENCYPART_GRANDPAR
(16,4),(4,9),-0.161841 # DEPENDENCYPART_GRANDPAR
(16,4),(4,11),-0.222431 # DEPENDENCYPART_GRANDPAR
(16,4),(4,12),-0.320311 # DEPENDENCYPART_GRANDPAR
(16,4),(4,14),0.0906768 # DEPENDENCYPART_GRANDPAR
(16,4),(4,15),-0.289889 # DEPENDENCYPART_GRANDPAR
(16,4),(4,16),-0.82955 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,4),(4,17),-0.577954 # DEPENDENCYPART_GRANDPAR
(16,4),(4,18),-0.376744 # DEPENDENCYPART_GRANDPAR
(16,4),(4,19),-0.732152 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.0129296 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.120399 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.170451 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.0992804 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.353211 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.194445 # DEPENDENCYPART_GRANDPAR
(16,6),(6,11),-0.25837 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),-0.445658 # DEPENDENCYPART_GRANDPAR
(16,7),(7,1),-0.0302578 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),-0.146386 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),-0.160327 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.0681447 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),-0.376354 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.265912 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.146192 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.195039 # DEPENDENCYPART_GRANDPAR
(16,7),(7,10),-0.0144395 # DEPENDENCYPART_GRANDPAR
(16,7),(7,11),-0.248258 # DEPENDENCYPART_GRANDPAR
(16,7),(7,12),-0.415353 # DEPENDENCYPART_GRANDPAR
(16,7),(7,13),-0.299457 # DEPENDENCYPART_GRANDPAR
(16,7),(7,14),0.0648504 # DEPENDENCYPART_GRANDPAR
(16,7),(7,15),-0.313629 # DEPENDENCYPART_GRANDPAR
(16,7),(7,16),-1.20395 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,7),(7,17),-0.913787 # DEPENDENCYPART_GRANDPAR
(16,7),(7,18),-0.791458 # DEPENDENCYPART_GRANDPAR
(16,7),(7,19),-0.994213 # DEPENDENCYPART_GRANDPAR
(16,9),(9,2),-0.188155 # DEPENDENCYPART_GRANDPAR
(16,9),(9,3),-0.226536 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.117229 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.424373 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.337898 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.622335 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.301721 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.0127964 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),-0.244044 # DEPENDENCYPART_GRANDPAR
(16,9),(9,12),-0.338269 # DEPENDENCYPART_GRANDPAR
(16,9),(9,14),0.0690636 # DEPENDENCYPART_GRANDPAR
(16,9),(9,15),-0.252632 # DEPENDENCYPART_GRANDPAR
(16,9),(9,16),-0.869533 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,9),(9,17),-0.658051 # DEPENDENCYPART_GRANDPAR
(16,9),(9,18),-0.451742 # DEPENDENCYPART_GRANDPAR
(16,9),(9,19),-0.760584 # DEPENDENCYPART_GRANDPAR
(16,10),(10,3),-0.250467 # DEPENDENCYPART_GRANDPAR
(16,10),(10,4),-0.115426 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.410059 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.361829 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.611818 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.221788 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.252892 # DEPENDENCYPART_GRANDPAR
(16,10),(10,14),0.13237 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-0.824656 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,17),-0.572287 # DEPENDENCYPART_GRANDPAR
(16,10),(10,18),-0.411572 # DEPENDENCYPART_GRANDPAR
(16,10),(10,19),-0.732226 # DEPENDENCYPART_GRANDPAR
(16,11),(11,1),-0.0129296 # DEPENDENCYPART_GRANDPAR
(16,11),(11,2),-0.120399 # DEPENDENCYPART_GRANDPAR
(16,11),(11,3),-0.170451 # DEPENDENCYPART_GRANDPAR
(16,11),(11,4),-0.0992804 # DEPENDENCYPART_GRANDPAR
(16,11),(11,5),-0.353211 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-0.282827 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.510534 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.172224 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.201585 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),0.0269498 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),0.0547383 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),-0.361882 # DEPENDENCYPART_GRANDPAR
(16,11),(11,18),-0.470566 # DEPENDENCYPART_GRANDPAR
(16,12),(12,1),-0.0724607 # DEPENDENCYPART_GRANDPAR
(16,12),(12,2),-0.116445 # DEPENDENCYPART_GRANDPAR
(16,12),(12,3),-0.224541 # DEPENDENCYPART_GRANDPAR
(16,12),(12,4),-0.0855109 # DEPENDENCYPART_GRANDPAR
(16,12),(12,5),-0.41551 # DEPENDENCYPART_GRANDPAR
(16,12),(12,6),-0.330125 # DEPENDENCYPART_GRANDPAR
(16,12),(12,7),-0.572294 # DEPENDENCYPART_GRANDPAR
(16,12),(12,8),-0.320702 # DEPENDENCYPART_GRANDPAR
(16,12),(12,9),-0.284812 # DEPENDENCYPART_GRANDPAR
(16,12),(12,10),0.0315546 # DEPENDENCYPART_GRANDPAR
(16,12),(12,11),-0.203815 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.2216 # DEPENDENCYPART_GRANDPAR
(16,12),(12,14),0.178196 # DEPENDENCYPART_GRANDPAR
(16,12),(12,15),-0.166193 # DEPENDENCYPART_GRANDPAR
(16,12),(12,16),-1.20902 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,12),(12,17),-0.922782 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.804714 # DEPENDENCYPART_GRANDPAR
(16,12),(12,19),-0.996629 # DEPENDENCYPART_GRANDPAR
(16,13),(13,18),-0.386419 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),0.0269498 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.155503 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.162476 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.361882 # DEPENDENCYPART_GRANDPAR
(16,14),(14,17),-0.581341 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.470566 # DEPENDENCYPART_GRANDPAR
(16,17),(17,3),-1.25783 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-1.02004 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-1.37231 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-1.51354 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-0.945511 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-1.00919 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.725079 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-1.246 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-1.35519 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.856004 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.932893 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-1.11295 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.366308 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.322909 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.342723 # DEPENDENCYPART_GRANDPAR
(16,18),(18,9),-0.667575 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-1.02302 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.631396 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.611893 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.80261 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.453285 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.0141321 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.366575 # DEPENDENCYPART_GRANDPAR
(17,3),(3,1),-0.174885 # DEPENDENCYPART_GRANDPAR
(17,3),(3,2),-0.408222 # DEPENDENCYPART_GRANDPAR
(17,3),(3,4),-0.341402 # DEPENDENCYPART_GRANDPAR
(17,3),(3,5),-0.128255 # DEPENDENCYPART_GRANDPAR
(17,3),(3,6),-0.238807 # DEPENDENCYPART_GRANDPAR
(17,3),(3,7),-0.480292 # DEPENDENCYPART_GRANDPAR
(17,3),(3,12),-0.137235 # DEPENDENCYPART_GRANDPAR
(17,3),(3,19),-0.699455 # DEPENDENCYPART_GRANDPAR
(17,5),(5,1),-0.142213 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.514552 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.336965 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.512033 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),-0.300422 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),-0.26715 # DEPENDENCYPART_GRANDPAR
(17,5),(5,12),-0.160965 # DEPENDENCYPART_GRANDPAR
(17,5),(5,14),-0.237122 # DEPENDENCYPART_GRANDPAR
(17,5),(5,15),-0.377497 # DEPENDENCYPART_GRANDPAR
(17,5),(5,17),-1.15911 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,5),(5,19),-0.59152 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),-0.171275 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.407447 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.480683 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.333881 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.175768 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),-0.173647 # DEPENDENCYPART_GRANDPAR
(17,6),(6,11),-0.402768 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),-0.137523 # DEPENDENCYPART_GRANDPAR
(17,7),(7,1),-0.194454 # DEPENDENCYPART_GRANDPAR
(17,7),(7,2),-0.485254 # DEPENDENCYPART_GRANDPAR
(17,7),(7,3),-0.474263 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),-0.308629 # DEPENDENCYPART_GRANDPAR
(17,7),(7,5),-0.117854 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),-0.256972 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),-0.337694 # DEPENDENCYPART_GRANDPAR
(17,7),(7,9),-0.258864 # DEPENDENCYPART_GRANDPAR
(17,7),(7,10),-0.366305 # DEPENDENCYPART_GRANDPAR
(17,7),(7,11),-0.467642 # DEPENDENCYPART_GRANDPAR
(17,7),(7,12),-0.166952 # DEPENDENCYPART_GRANDPAR
(17,7),(7,13),-0.485147 # DEPENDENCYPART_GRANDPAR
(17,7),(7,14),-0.235911 # DEPENDENCYPART_GRANDPAR
(17,7),(7,15),-0.414768 # DEPENDENCYPART_GRANDPAR
(17,7),(7,16),-0.418244 # DEPENDENCYPART_GRANDPAR
(17,7),(7,17),-1.04978 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,7),(7,18),0.145515 # DEPENDENCYPART_GRANDPAR
(17,7),(7,19),-0.405533 # DEPENDENCYPART_GRANDPAR
(17,9),(9,2),-0.710593 # DEPENDENCYPART_GRANDPAR
(17,9),(9,3),-0.742885 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.564712 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),-0.386008 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.529105 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.951155 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),-0.529116 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.551434 # DEPENDENCYPART_GRANDPAR
(17,9),(9,11),-0.667333 # DEPENDENCYPART_GRANDPAR
(17,9),(9,12),-0.348165 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),-0.435602 # DEPENDENCYPART_GRANDPAR
(17,9),(9,15),-0.538875 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),-0.574151 # DEPENDENCYPART_GRANDPAR
(17,9),(9,17),-1.32765 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,9),(9,18),-0.232385 # DEPENDENCYPART_GRANDPAR
(17,9),(9,19),-0.680523 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.617719 # DEPENDENCYPART_GRANDPAR
(17,10),(10,4),-0.386338 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-0.193626 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.403939 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.612499 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.32866 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.35489 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),-0.314335 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),-0.430404 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-1.17846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),-0.132269 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),-0.605539 # DEPENDENCYPART_GRANDPAR
(17,11),(11,1),-0.170631 # DEPENDENCYPART_GRANDPAR
(17,11),(11,2),-0.406804 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),-0.480039 # DEPENDENCYPART_GRANDPAR
(17,11),(11,4),-0.333238 # DEPENDENCYPART_GRANDPAR
(17,11),(11,5),-0.175125 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),-0.268288 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.515788 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.264926 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),-0.315318 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.304488 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),-0.171037 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),-0.250721 # DEPENDENCYPART_GRANDPAR
(17,11),(11,18),-0.30175 # DEPENDENCYPART_GRANDPAR
(17,12),(12,1),-0.187613 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),-0.421486 # DEPENDENCYPART_GRANDPAR
(17,12),(12,3),-0.464065 # DEPENDENCYPART_GRANDPAR
(17,12),(12,4),-0.284483 # DEPENDENCYPART_GRANDPAR
(17,12),(12,5),-0.10097 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),-0.246774 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.500839 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.285572 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.264271 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.317187 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.409582 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.514248 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.293272 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),-0.438084 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),-0.425651 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-1.08647 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,12),(12,18),0.0985314 # DEPENDENCYPART_GRANDPAR
(17,12),(12,19),-0.433216 # DEPENDENCYPART_GRANDPAR
(17,13),(13,18),-0.0239058 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.304488 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.429068 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.414087 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.250721 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-1.27909 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.30175 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.792961 # DEPENDENCYPART_GRANDPAR
(17,16),(16,3),-0.843806 # DEPENDENCYPART_GRANDPAR
(17,16),(16,4),-0.624232 # DEPENDENCYPART_GRANDPAR
(17,16),(16,6),-0.630025 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-1.08979 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),-0.587485 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),-0.577721 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.688917 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.792833 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.719411 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.721908 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.561103 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.66456 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-1.37381 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.290195 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.716043 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.748902 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.641756 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.989382 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.775242 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.765447 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.844765 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.76624 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.288668 # DEPENDENCYPART_GRANDPAR
(18,9),(9,2),-1.1672 # DEPENDENCYPART_GRANDPAR
(18,9),(9,3),-0.73225 # DEPENDENCYPART_GRANDPAR
(18,9),(9,4),-0.62782 # DEPENDENCYPART_GRANDPAR
(18,9),(9,5),-0.51136 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),-0.368146 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),-0.773751 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.395907 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.888424 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.300048 # DEPENDENCYPART_GRANDPAR
(18,9),(9,12),-0.401614 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.847219 # DEPENDENCYPART_GRANDPAR
(18,9),(9,15),-0.136525 # DEPENDENCYPART_GRANDPAR
(18,9),(9,16),-0.258815 # DEPENDENCYPART_GRANDPAR
(18,9),(9,17),-0.320559 # DEPENDENCYPART_GRANDPAR
(18,9),(9,18),-1.21544 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,19),-0.665533 # DEPENDENCYPART_GRANDPAR
(18,12),(12,1),-1.02508 # DEPENDENCYPART_GRANDPAR
(18,12),(12,2),-1.14637 # DEPENDENCYPART_GRANDPAR
(18,12),(12,3),-0.688886 # DEPENDENCYPART_GRANDPAR
(18,12),(12,4),-0.582715 # DEPENDENCYPART_GRANDPAR
(18,12),(12,5),-0.497757 # DEPENDENCYPART_GRANDPAR
(18,12),(12,6),-0.322125 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.711665 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.358218 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.451378 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.974898 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.316457 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.37167 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.91959 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),-0.281696 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),-0.253184 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.345728 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-1.23892 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,12),(12,19),-0.667269 # DEPENDENCYPART_GRANDPAR
