# _root_ A szaktudás mellett a jövőben fontos lesz az önvédelmi oktatás is , mert a szórólapterjesztőket egyre kevésbé szeretik Budapesten , a kutyák például kimondottan eszik a szerencsétleneket .
#goldHeads=2,3,7,5,7,7,0,10,10,7,7,7,7,15,18,17,18,7,18,7,22,25,25,25,7,27,25,7,
#predictedHeads=2,3,7,5,7,7,0,10,10,7,7,7,7,15,18,17,18,13,18,18,22,25,25,25,18,27,25,7,
(7,17),(17,23),-0.190878 # DEPENDENCYPART_GRANDPAR
(7,17),(17,25),-0.498495 # DEPENDENCYPART_GRANDPAR
(7,17),(17,27),-0.134748 # DEPENDENCYPART_GRANDPAR
(7,17),(17,28),-1.11234 # DEPENDENCYPART_GRANDPAR
(7,18),(18,2),-0.0379649 # DEPENDENCYPART_GRANDPAR
(7,18),(18,3),0.057479 # DEPENDENCYPART_GRANDPAR
(7,18),(18,5),-0.056693 # DEPENDENCYPART_GRANDPAR
(7,18),(18,6),-0.129029 # DEPENDENCYPART_GRANDPAR
(7,18),(18,7),-0.99003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,18),(18,8),0.0127791 # DEPENDENCYPART_GRANDPAR
(7,18),(18,9),-0.0468183 # DEPENDENCYPART_GRANDPAR
(7,18),(18,10),0.189625 # DEPENDENCYPART_GRANDPAR
(7,18),(18,11),-0.175468 # DEPENDENCYPART_GRANDPAR
(7,18),(18,12),-0.266343 # DEPENDENCYPART_GRANDPAR
(7,18),(18,13),-0.085409 # DEPENDENCYPART_GRANDPAR
(7,18),(18,14),-0.195894 # DEPENDENCYPART_GRANDPAR
(7,18),(18,15),0.101063 # DEPENDENCYPART_GRANDPAR
(7,18),(18,16),-0.439693 # DEPENDENCYPART_GRANDPAR
(7,18),(18,17),-0.232194 # DEPENDENCYPART_GRANDPAR
(7,18),(18,19),-0.251364 # DEPENDENCYPART_GRANDPAR
(7,18),(18,20),-0.31309 # DEPENDENCYPART_GRANDPAR
(7,18),(18,21),-0.314388 # DEPENDENCYPART_GRANDPAR
(7,18),(18,22),-0.085363 # DEPENDENCYPART_GRANDPAR
(7,18),(18,23),-0.289995 # DEPENDENCYPART_GRANDPAR
(7,18),(18,24),-0.455547 # DEPENDENCYPART_GRANDPAR
(7,18),(18,25),-0.535744 # DEPENDENCYPART_GRANDPAR
(7,18),(18,26),-0.351697 # DEPENDENCYPART_GRANDPAR
(7,18),(18,27),-0.184555 # DEPENDENCYPART_GRANDPAR
(7,18),(18,28),-1.15821 # DEPENDENCYPART_GRANDPAR
(7,19),(19,14),-0.0904029 # DEPENDENCYPART_GRANDPAR
(7,19),(19,16),-0.345 # DEPENDENCYPART_GRANDPAR
(7,19),(19,17),-0.179216 # DEPENDENCYPART_GRANDPAR
(7,19),(19,20),-0.209677 # DEPENDENCYPART_GRANDPAR
(7,19),(19,22),-0.0153007 # DEPENDENCYPART_GRANDPAR
(7,19),(19,24),-0.323075 # DEPENDENCYPART_GRANDPAR
(7,19),(19,25),-0.478872 # DEPENDENCYPART_GRANDPAR
(7,19),(19,27),-0.114493 # DEPENDENCYPART_GRANDPAR
(7,22),(22,14),-0.082578 # DEPENDENCYPART_GRANDPAR
(7,22),(22,19),-0.193093 # DEPENDENCYPART_GRANDPAR
(7,22),(22,21),-0.328699 # DEPENDENCYPART_GRANDPAR
(7,22),(22,23),-0.245061 # DEPENDENCYPART_GRANDPAR
(7,22),(22,24),-0.320277 # DEPENDENCYPART_GRANDPAR
(7,22),(22,27),-0.114955 # DEPENDENCYPART_GRANDPAR
(7,23),(23,7),-0.923333 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,23),(23,13),-0.0533856 # DEPENDENCYPART_GRANDPAR
(7,23),(23,15),0.108012 # DEPENDENCYPART_GRANDPAR
(7,23),(23,16),-0.335778 # DEPENDENCYPART_GRANDPAR
(7,23),(23,17),-0.163024 # DEPENDENCYPART_GRANDPAR
(7,23),(23,18),-0.227114 # DEPENDENCYPART_GRANDPAR
(7,23),(23,19),-0.304023 # DEPENDENCYPART_GRANDPAR
(7,23),(23,20),-0.248453 # DEPENDENCYPART_GRANDPAR
(7,23),(23,22),-0.136773 # DEPENDENCYPART_GRANDPAR
(7,23),(23,24),-0.423249 # DEPENDENCYPART_GRANDPAR
(7,23),(23,27),-0.15386 # DEPENDENCYPART_GRANDPAR
(7,24),(24,13),-0.0826712 # DEPENDENCYPART_GRANDPAR
(7,24),(24,15),0.0730244 # DEPENDENCYPART_GRANDPAR
(7,24),(24,16),-0.319451 # DEPENDENCYPART_GRANDPAR
(7,24),(24,17),-0.156869 # DEPENDENCYPART_GRANDPAR
(7,24),(24,18),-0.273519 # DEPENDENCYPART_GRANDPAR
(7,24),(24,19),-0.339008 # DEPENDENCYPART_GRANDPAR
(7,24),(24,20),-0.279991 # DEPENDENCYPART_GRANDPAR
(7,24),(24,21),-0.362252 # DEPENDENCYPART_GRANDPAR
(7,24),(24,22),-0.17176 # DEPENDENCYPART_GRANDPAR
(7,24),(24,23),-0.208177 # DEPENDENCYPART_GRANDPAR
(7,24),(24,27),-0.287553 # DEPENDENCYPART_GRANDPAR
(7,24),(24,28),-1.19096 # DEPENDENCYPART_GRANDPAR
(7,25),(25,2),-0.0379649 # DEPENDENCYPART_GRANDPAR
(7,25),(25,3),0.057479 # DEPENDENCYPART_GRANDPAR
(7,25),(25,5),-0.056693 # DEPENDENCYPART_GRANDPAR
(7,25),(25,6),-0.129029 # DEPENDENCYPART_GRANDPAR
(7,25),(25,7),-0.99003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(7,25),(25,8),0.0127791 # DEPENDENCYPART_GRANDPAR
(7,25),(25,9),-0.0468183 # DEPENDENCYPART_GRANDPAR
(7,25),(25,10),0.189625 # DEPENDENCYPART_GRANDPAR
(7,25),(25,11),-0.175468 # DEPENDENCYPART_GRANDPAR
(7,25),(25,12),-0.266343 # DEPENDENCYPART_GRANDPAR
(7,25),(25,13),-0.085409 # DEPENDENCYPART_GRANDPAR
(7,25),(25,15),0.101063 # DEPENDENCYPART_GRANDPAR
(7,25),(25,16),-0.439693 # DEPENDENCYPART_GRANDPAR
(7,25),(25,17),-0.232194 # DEPENDENCYPART_GRANDPAR
(7,25),(25,18),-0.287437 # DEPENDENCYPART_GRANDPAR
(7,25),(25,19),-0.315032 # DEPENDENCYPART_GRANDPAR
(7,25),(25,20),-0.34168 # DEPENDENCYPART_GRANDPAR
(7,25),(25,21),-0.442015 # DEPENDENCYPART_GRANDPAR
(7,25),(25,22),-0.143721 # DEPENDENCYPART_GRANDPAR
(7,25),(25,23),-0.266488 # DEPENDENCYPART_GRANDPAR
(7,25),(25,24),-0.46509 # DEPENDENCYPART_GRANDPAR
(7,25),(25,26),-0.351697 # DEPENDENCYPART_GRANDPAR
(7,25),(25,27),-0.184555 # DEPENDENCYPART_GRANDPAR
(7,25),(25,28),-1.15821 # DEPENDENCYPART_GRANDPAR
(7,27),(27,21),-0.328699 # DEPENDENCYPART_GRANDPAR
(7,27),(27,22),-0.0236285 # DEPENDENCYPART_GRANDPAR
(7,27),(27,24),-0.312335 # DEPENDENCYPART_GRANDPAR
(7,27),(27,26),-0.366008 # DEPENDENCYPART_GRANDPAR
(8,9),(9,3),-0.648691 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.764326 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.580111 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,1),-0.516072 # DEPENDENCYPART_GRANDPAR
(9,3),(3,2),-0.340135 # DEPENDENCYPART_GRANDPAR
(9,3),(3,5),-0.435874 # DEPENDENCYPART_GRANDPAR
(9,3),(3,6),-0.51256 # DEPENDENCYPART_GRANDPAR
(9,3),(3,7),-0.506785 # DEPENDENCYPART_GRANDPAR
(9,3),(3,9),-0.890826 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,3),(3,10),-0.55811 # DEPENDENCYPART_GRANDPAR
(9,3),(3,12),-0.547505 # DEPENDENCYPART_GRANDPAR
(9,3),(3,15),-0.582127 # DEPENDENCYPART_GRANDPAR
(9,3),(3,18),-0.458995 # DEPENDENCYPART_GRANDPAR
(9,3),(3,25),-0.511961 # DEPENDENCYPART_GRANDPAR
(9,3),(3,28),-1.00186 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.419132 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.329593 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.433129 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.278911 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),-0.454442 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-0.900589 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,1),-0.892104 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),-0.562066 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),0.0583865 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),-0.609344 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),-0.118457 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),-0.00626214 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-0.978432 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,12),-0.531935 # DEPENDENCYPART_GRANDPAR
(10,3),(3,15),-0.474064 # DEPENDENCYPART_GRANDPAR
(10,3),(3,18),-0.496824 # DEPENDENCYPART_GRANDPAR
(10,3),(3,25),-0.474068 # DEPENDENCYPART_GRANDPAR
(10,3),(3,28),-0.96388 # DEPENDENCYPART_GRANDPAR
(10,4),(4,6),-0.638007 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),-0.693 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),-0.585925 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),-0.423836 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.528942 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),-0.532523 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.735955 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.478147 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.326325 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.571897 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),0.107852 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-1.03552 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.526175 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.568074 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-0.550815 # DEPENDENCYPART_GRANDPAR
(10,6),(6,25),-0.528058 # DEPENDENCYPART_GRANDPAR
(10,6),(6,28),-1.00112 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.871564 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),-0.553292 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),-0.422499 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.707505 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),0.0429536 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),-0.713854 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),-0.350038 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.105312 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.03967 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.561596 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.600282 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.544434 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.727491 # DEPENDENCYPART_GRANDPAR
(10,7),(7,15),-0.5353 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.614284 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.557414 # DEPENDENCYPART_GRANDPAR
(10,7),(7,18),-0.581366 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-0.773779 # DEPENDENCYPART_GRANDPAR
(10,7),(7,20),-0.56281 # DEPENDENCYPART_GRANDPAR
(10,7),(7,22),-0.763813 # DEPENDENCYPART_GRANDPAR
(10,7),(7,23),-0.616745 # DEPENDENCYPART_GRANDPAR
(10,7),(7,24),-0.952518 # DEPENDENCYPART_GRANDPAR
(10,7),(7,25),-0.558609 # DEPENDENCYPART_GRANDPAR
(10,7),(7,27),-0.778728 # DEPENDENCYPART_GRANDPAR
(10,7),(7,28),-0.984254 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.0283379 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.321793 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),0.136071 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.283938 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-0.773497 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.405521 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-1.05431 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.550684 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.731075 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.445262 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.629367 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.354195 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.20123 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.168103 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.411842 # DEPENDENCYPART_GRANDPAR
(10,11),(11,17),-0.349374 # DEPENDENCYPART_GRANDPAR
(10,11),(11,18),-0.338943 # DEPENDENCYPART_GRANDPAR
(10,11),(11,19),-0.404953 # DEPENDENCYPART_GRANDPAR
(10,11),(11,20),-0.316723 # DEPENDENCYPART_GRANDPAR
(10,11),(11,23),-0.418752 # DEPENDENCYPART_GRANDPAR
(10,11),(11,25),-0.316187 # DEPENDENCYPART_GRANDPAR
(10,11),(11,28),-0.636991 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.00045733 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.29054 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.326207 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.333226 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.304589 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),-0.183473 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),-0.138823 # DEPENDENCYPART_GRANDPAR
(11,3),(3,12),-0.398791 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.732972 # DEPENDENCYPART_GRANDPAR
(11,3),(3,18),-0.410236 # DEPENDENCYPART_GRANDPAR
(11,3),(3,25),-0.685884 # DEPENDENCYPART_GRANDPAR
(11,3),(3,28),-0.923347 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),0.106978 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.250905 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.338156 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),0.0598878 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.250054 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),0.14617 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.329079 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.331752 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),0.0990801 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.308052 # DEPENDENCYPART_GRANDPAR
(11,6),(6,10),-0.0650062 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-0.851982 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.409414 # DEPENDENCYPART_GRANDPAR
(11,6),(6,18),-0.433096 # DEPENDENCYPART_GRANDPAR
(11,6),(6,25),-0.708744 # DEPENDENCYPART_GRANDPAR
(11,6),(6,28),-0.931875 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),0.0626713 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.330102 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.314363 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),0.0155812 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.301261 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.248251 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.270911 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),-0.178913 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),-0.197286 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.19136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.735336 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),-0.7778 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),-0.691157 # DEPENDENCYPART_GRANDPAR
(11,7),(7,15),-1.13321 # DEPENDENCYPART_GRANDPAR
(11,7),(7,16),-0.779143 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),-0.712533 # DEPENDENCYPART_GRANDPAR
(11,7),(7,18),-0.769939 # DEPENDENCYPART_GRANDPAR
(11,7),(7,19),-1.2967 # DEPENDENCYPART_GRANDPAR
(11,7),(7,20),-0.930977 # DEPENDENCYPART_GRANDPAR
(11,7),(7,22),-1.38901 # DEPENDENCYPART_GRANDPAR
(11,7),(7,23),-0.714723 # DEPENDENCYPART_GRANDPAR
(11,7),(7,24),-0.879565 # DEPENDENCYPART_GRANDPAR
(11,7),(7,25),-1.04559 # DEPENDENCYPART_GRANDPAR
(11,7),(7,27),-1.30191 # DEPENDENCYPART_GRANDPAR
(11,7),(7,28),-1.19005 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),-0.0692525 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.331673 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.296 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.0817611 # DEPENDENCYPART_GRANDPAR
(11,10),(10,1),0.0944415 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.338155 # DEPENDENCYPART_GRANDPAR
(11,10),(10,4),0.0473513 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.226825 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.283105 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.262214 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.106385 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.130366 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.861515 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,2),-0.972975 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-0.755471 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.947386 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.736632 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.928053 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.585402 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.759075 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.345665 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.0583026 # DEPENDENCYPART_GRANDPAR
(11,13),(13,15),-0.0684555 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.0504539 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),0.0344097 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),0.107722 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.230318 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.213882 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.324255 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),0.0712153 # DEPENDENCYPART_GRANDPAR
(11,13),(13,24),-0.154838 # DEPENDENCYPART_GRANDPAR
(11,13),(13,25),-0.167926 # DEPENDENCYPART_GRANDPAR
(11,13),(13,27),-0.237153 # DEPENDENCYPART_GRANDPAR
(11,13),(13,28),-0.495553 # DEPENDENCYPART_GRANDPAR
(11,15),(15,8),-0.569216 # DEPENDENCYPART_GRANDPAR
(11,15),(15,9),-0.589945 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.776901 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.382477 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),0.0868461 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),0.0305817 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.0822173 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.0853667 # DEPENDENCYPART_GRANDPAR
(11,16),(16,7),-0.848363 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),-0.680541 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-0.286287 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,12),0.0448992 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),0.0565206 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.153916 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),0.0206903 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),0.135425 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.250627 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.145204 # DEPENDENCYPART_GRANDPAR
(11,16),(16,22),-0.33964 # DEPENDENCYPART_GRANDPAR
(11,16),(16,23),0.041155 # DEPENDENCYPART_GRANDPAR
(11,16),(16,25),-0.140223 # DEPENDENCYPART_GRANDPAR
(11,16),(16,27),-0.252538 # DEPENDENCYPART_GRANDPAR
(11,16),(16,28),-0.569734 # DEPENDENCYPART_GRANDPAR
(11,17),(17,7),-0.848052 # DEPENDENCYPART_GRANDPAR
(11,17),(17,10),-0.680101 # DEPENDENCYPART_GRANDPAR
(11,17),(17,11),-0.284749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,17),(17,12),0.0408635 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),0.0580636 # DEPENDENCYPART_GRANDPAR
(11,17),(17,15),-0.148811 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.0480127 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.226527 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.131193 # DEPENDENCYPART_GRANDPAR
(11,17),(17,22),-0.315539 # DEPENDENCYPART_GRANDPAR
(11,17),(17,23),0.105296 # DEPENDENCYPART_GRANDPAR
(11,17),(17,25),-0.123939 # DEPENDENCYPART_GRANDPAR
(11,17),(17,27),-0.228438 # DEPENDENCYPART_GRANDPAR
(11,17),(17,28),-0.554935 # DEPENDENCYPART_GRANDPAR
(11,18),(18,2),-1.29979 # DEPENDENCYPART_GRANDPAR
(11,18),(18,3),-0.971973 # DEPENDENCYPART_GRANDPAR
(11,18),(18,5),-1.27364 # DEPENDENCYPART_GRANDPAR
(11,18),(18,6),-0.958397 # DEPENDENCYPART_GRANDPAR
(11,18),(18,7),-1.1716 # DEPENDENCYPART_GRANDPAR
(11,18),(18,8),-0.78667 # DEPENDENCYPART_GRANDPAR
(11,18),(18,9),-0.807163 # DEPENDENCYPART_GRANDPAR
(11,18),(18,10),-1.08589 # DEPENDENCYPART_GRANDPAR
(11,18),(18,11),-0.314098 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,18),(18,12),-0.0569997 # DEPENDENCYPART_GRANDPAR
(11,18),(18,13),-0.0542281 # DEPENDENCYPART_GRANDPAR
(11,18),(18,14),-0.184235 # DEPENDENCYPART_GRANDPAR
(11,18),(18,15),-0.254654 # DEPENDENCYPART_GRANDPAR
(11,18),(18,16),-0.220733 # DEPENDENCYPART_GRANDPAR
(11,18),(18,17),-0.0818016 # DEPENDENCYPART_GRANDPAR
(11,18),(18,19),-0.336107 # DEPENDENCYPART_GRANDPAR
(11,18),(18,20),-0.262218 # DEPENDENCYPART_GRANDPAR
(11,18),(18,21),-0.284061 # DEPENDENCYPART_GRANDPAR
(11,18),(18,22),-0.426631 # DEPENDENCYPART_GRANDPAR
(11,18),(18,23),0.00757293 # DEPENDENCYPART_GRANDPAR
(11,18),(18,24),-0.20628 # DEPENDENCYPART_GRANDPAR
(11,18),(18,25),-0.168346 # DEPENDENCYPART_GRANDPAR
(11,18),(18,26),-0.298516 # DEPENDENCYPART_GRANDPAR
(11,18),(18,27),-0.33953 # DEPENDENCYPART_GRANDPAR
(11,18),(18,28),-0.590965 # DEPENDENCYPART_GRANDPAR
(11,19),(19,14),-0.0842414 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.10587 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.0106976 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.147608 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.317143 # DEPENDENCYPART_GRANDPAR
(11,19),(19,24),-0.188685 # DEPENDENCYPART_GRANDPAR
(11,19),(19,25),-0.122355 # DEPENDENCYPART_GRANDPAR
(11,19),(19,27),-0.230042 # DEPENDENCYPART_GRANDPAR
(11,23),(23,7),-0.85046 # DEPENDENCYPART_GRANDPAR
(11,23),(23,13),0.0382937 # DEPENDENCYPART_GRANDPAR
(11,23),(23,15),-0.154713 # DEPENDENCYPART_GRANDPAR
(11,23),(23,16),-0.0442944 # DEPENDENCYPART_GRANDPAR
(11,23),(23,17),0.0576783 # DEPENDENCYPART_GRANDPAR
(11,23),(23,18),0.188602 # DEPENDENCYPART_GRANDPAR
(11,23),(23,19),-0.315905 # DEPENDENCYPART_GRANDPAR
(11,23),(23,20),-0.157186 # DEPENDENCYPART_GRANDPAR
(11,23),(23,22),-0.410512 # DEPENDENCYPART_GRANDPAR
(11,23),(23,24),-0.200473 # DEPENDENCYPART_GRANDPAR
(11,23),(23,27),-0.235902 # DEPENDENCYPART_GRANDPAR
(11,25),(25,2),-1.29979 # DEPENDENCYPART_GRANDPAR
(11,25),(25,3),-0.971973 # DEPENDENCYPART_GRANDPAR
(11,25),(25,5),-1.27364 # DEPENDENCYPART_GRANDPAR
(11,25),(25,6),-0.958397 # DEPENDENCYPART_GRANDPAR
(11,25),(25,7),-1.1716 # DEPENDENCYPART_GRANDPAR
(11,25),(25,8),-0.78667 # DEPENDENCYPART_GRANDPAR
(11,25),(25,9),-0.807163 # DEPENDENCYPART_GRANDPAR
(11,25),(25,10),-1.08589 # DEPENDENCYPART_GRANDPAR
(11,25),(25,11),-0.314098 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,25),(25,12),-0.0569997 # DEPENDENCYPART_GRANDPAR
(11,25),(25,13),-0.0542281 # DEPENDENCYPART_GRANDPAR
(11,25),(25,15),-0.254654 # DEPENDENCYPART_GRANDPAR
(11,25),(25,16),-0.220733 # DEPENDENCYPART_GRANDPAR
(11,25),(25,17),-0.0818016 # DEPENDENCYPART_GRANDPAR
(11,25),(25,18),0.0493257 # DEPENDENCYPART_GRANDPAR
(11,25),(25,19),-0.41071 # DEPENDENCYPART_GRANDPAR
(11,25),(25,20),-0.252641 # DEPENDENCYPART_GRANDPAR
