# _root_ A szponzoroknak és nekünk is szívügyünk az utánpótlás , ezért mindent elkövetünk , hogy a jövőben még több pénzt fordítsunk erre .
#goldHeads=2,4,4,6,6,10,8,6,10,0,12,10,12,12,16,20,19,19,20,12,20,10,
#predictedHeads=2,3,10,6,6,10,8,6,10,0,12,10,12,12,16,20,20,19,20,12,20,10,
(14,6),(6,9),-0.258001 # DEPENDENCYPART_GRANDPAR
(14,6),(6,10),-0.265452 # DEPENDENCYPART_GRANDPAR
(14,6),(6,12),-0.288472 # DEPENDENCYPART_GRANDPAR
(14,6),(6,13),-0.40793 # DEPENDENCYPART_GRANDPAR
(14,6),(6,16),-0.351922 # DEPENDENCYPART_GRANDPAR
(14,6),(6,17),-0.314046 # DEPENDENCYPART_GRANDPAR
(14,6),(6,20),-0.426325 # DEPENDENCYPART_GRANDPAR
(14,6),(6,22),-0.83883 # DEPENDENCYPART_GRANDPAR
(14,8),(8,1),-0.312406 # DEPENDENCYPART_GRANDPAR
(14,8),(8,2),-0.152133 # DEPENDENCYPART_GRANDPAR
(14,8),(8,3),-0.0971587 # DEPENDENCYPART_GRANDPAR
(14,8),(8,5),-0.181531 # DEPENDENCYPART_GRANDPAR
(14,8),(8,6),-0.237835 # DEPENDENCYPART_GRANDPAR
(14,8),(8,7),-0.0906537 # DEPENDENCYPART_GRANDPAR
(14,8),(8,9),-0.258001 # DEPENDENCYPART_GRANDPAR
(14,10),(10,2),-0.227091 # DEPENDENCYPART_GRANDPAR
(14,10),(10,3),-0.186834 # DEPENDENCYPART_GRANDPAR
(14,10),(10,5),-0.110653 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.312794 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.161484 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.139747 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.367795 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.212476 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.1768 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.28143 # DEPENDENCYPART_GRANDPAR
(14,10),(10,14),-0.746192 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,10),(10,16),-0.333495 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.347155 # DEPENDENCYPART_GRANDPAR
(14,10),(10,18),-0.382088 # DEPENDENCYPART_GRANDPAR
(14,10),(10,19),-0.5805 # DEPENDENCYPART_GRANDPAR
(14,10),(10,20),-0.504129 # DEPENDENCYPART_GRANDPAR
(14,10),(10,21),-0.386433 # DEPENDENCYPART_GRANDPAR
(14,10),(10,22),-0.857158 # DEPENDENCYPART_GRANDPAR
(14,12),(12,1),-0.314564 # DEPENDENCYPART_GRANDPAR
(14,12),(12,2),-0.161681 # DEPENDENCYPART_GRANDPAR
(14,12),(12,3),-0.186119 # DEPENDENCYPART_GRANDPAR
(14,12),(12,4),-0.106005 # DEPENDENCYPART_GRANDPAR
(14,12),(12,5),-0.0995056 # DEPENDENCYPART_GRANDPAR
(14,12),(12,6),-0.247384 # DEPENDENCYPART_GRANDPAR
(14,12),(12,7),-0.111902 # DEPENDENCYPART_GRANDPAR
(14,12),(12,8),-0.0743376 # DEPENDENCYPART_GRANDPAR
(14,12),(12,9),-0.323469 # DEPENDENCYPART_GRANDPAR
(14,12),(12,10),-0.22441 # DEPENDENCYPART_GRANDPAR
(14,12),(12,11),-0.139329 # DEPENDENCYPART_GRANDPAR
(14,12),(12,13),-0.345085 # DEPENDENCYPART_GRANDPAR
(14,12),(12,14),-1.07845 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,12),(12,15),-0.719476 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.66787 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.565964 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-0.585575 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-0.916052 # DEPENDENCYPART_GRANDPAR
(14,12),(12,20),-0.755558 # DEPENDENCYPART_GRANDPAR
(14,12),(12,21),-0.604592 # DEPENDENCYPART_GRANDPAR
(14,12),(12,22),-1.08899 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-0.608291 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.328563 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.271088 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),0.121309 # DEPENDENCYPART_GRANDPAR
(14,16),(16,18),0.145192 # DEPENDENCYPART_GRANDPAR
(14,16),(16,19),0.160059 # DEPENDENCYPART_GRANDPAR
(14,17),(17,6),-0.91456 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.741512 # DEPENDENCYPART_GRANDPAR
(14,17),(17,10),-0.655477 # DEPENDENCYPART_GRANDPAR
(14,17),(17,12),-0.852388 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.833491 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.199468 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,16),0.344879 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),0.0809739 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),0.200516 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),0.240686 # DEPENDENCYPART_GRANDPAR
(14,17),(17,22),-0.454198 # DEPENDENCYPART_GRANDPAR
(14,18),(18,15),-0.0801506 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),0.372454 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),0.143593 # DEPENDENCYPART_GRANDPAR
(14,19),(19,8),-0.834289 # DEPENDENCYPART_GRANDPAR
(14,19),(19,11),-0.608291 # DEPENDENCYPART_GRANDPAR
(14,19),(19,13),-0.848658 # DEPENDENCYPART_GRANDPAR
(14,19),(19,14),-0.330178 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,19),(19,15),-0.274124 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),0.314787 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),0.00797075 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),0.0269485 # DEPENDENCYPART_GRANDPAR
(14,20),(20,2),-1.23813 # DEPENDENCYPART_GRANDPAR
(14,20),(20,3),-0.918993 # DEPENDENCYPART_GRANDPAR
(14,20),(20,4),-0.878865 # DEPENDENCYPART_GRANDPAR
(14,20),(20,5),-0.930734 # DEPENDENCYPART_GRANDPAR
(14,20),(20,6),-1.32384 # DEPENDENCYPART_GRANDPAR
(14,20),(20,8),-1.15079 # DEPENDENCYPART_GRANDPAR
(14,20),(20,9),-1.00729 # DEPENDENCYPART_GRANDPAR
(14,20),(20,10),-0.996104 # DEPENDENCYPART_GRANDPAR
(14,20),(20,11),-0.84145 # DEPENDENCYPART_GRANDPAR
(14,20),(20,12),-1.1847 # DEPENDENCYPART_GRANDPAR
(14,20),(20,13),-1.15722 # DEPENDENCYPART_GRANDPAR
(14,20),(20,14),-0.273626 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,20),(20,15),-0.203328 # DEPENDENCYPART_GRANDPAR
(14,20),(20,16),0.344254 # DEPENDENCYPART_GRANDPAR
(14,20),(20,17),0.0588299 # DEPENDENCYPART_GRANDPAR
(14,20),(20,18),0.0517394 # DEPENDENCYPART_GRANDPAR
(14,20),(20,19),0.103245 # DEPENDENCYPART_GRANDPAR
(14,20),(20,21),0.0966269 # DEPENDENCYPART_GRANDPAR
(14,20),(20,22),-0.449446 # DEPENDENCYPART_GRANDPAR
(15,19),(19,8),-1.03471 # DEPENDENCYPART_GRANDPAR
(15,19),(19,11),-0.782098 # DEPENDENCYPART_GRANDPAR
(15,19),(19,13),-0.774061 # DEPENDENCYPART_GRANDPAR
(15,19),(19,14),-0.706478 # DEPENDENCYPART_GRANDPAR
(15,19),(19,15),-0.686894 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),0.0224764 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.114559 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.0443544 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.721407 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.779036 # DEPENDENCYPART_GRANDPAR
(16,14),(14,2),-1.51986 # DEPENDENCYPART_GRANDPAR
(16,14),(14,3),-0.975952 # DEPENDENCYPART_GRANDPAR
(16,14),(14,4),-0.917485 # DEPENDENCYPART_GRANDPAR
(16,14),(14,5),-0.94623 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),-1.56297 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-1.23021 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.797306 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.743377 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.590564 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.724719 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-1.11824 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.449227 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.268336 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.517789 # DEPENDENCYPART_GRANDPAR
(16,14),(14,20),-0.794029 # DEPENDENCYPART_GRANDPAR
(16,14),(14,22),-0.732066 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.462872 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-1.85992 # DEPENDENCYPART_GRANDPAR
(16,17),(17,8),-1.52716 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-1.01512 # DEPENDENCYPART_GRANDPAR
(16,17),(17,12),-0.788917 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.927383 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.946329 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.692486 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.0400529 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.169549 # DEPENDENCYPART_GRANDPAR
(16,17),(17,20),-0.467504 # DEPENDENCYPART_GRANDPAR
(16,17),(17,22),-0.461071 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-1.00843 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.648535 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),-0.018859 # DEPENDENCYPART_GRANDPAR
(16,19),(19,8),-1.65434 # DEPENDENCYPART_GRANDPAR
(16,19),(19,11),-1.04557 # DEPENDENCYPART_GRANDPAR
(16,19),(19,13),-0.970374 # DEPENDENCYPART_GRANDPAR
(16,19),(19,14),-0.980146 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-1.09841 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.57749 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,17),-0.110515 # DEPENDENCYPART_GRANDPAR
(16,19),(19,18),0.140493 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),-0.121945 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.269536 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.32476 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.260519 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.291138 # DEPENDENCYPART_GRANDPAR
(17,6),(6,7),-0.266767 # DEPENDENCYPART_GRANDPAR
(17,6),(6,8),-0.142173 # DEPENDENCYPART_GRANDPAR
(17,6),(6,9),-0.140598 # DEPENDENCYPART_GRANDPAR
(17,6),(6,10),-0.132276 # DEPENDENCYPART_GRANDPAR
(17,6),(6,12),-0.188424 # DEPENDENCYPART_GRANDPAR
(17,6),(6,13),-0.116419 # DEPENDENCYPART_GRANDPAR
(17,6),(6,16),-0.118152 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-0.957201 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,6),(6,20),-0.456966 # DEPENDENCYPART_GRANDPAR
(17,6),(6,22),-0.757638 # DEPENDENCYPART_GRANDPAR
(17,8),(8,1),-0.121945 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),-0.269536 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.32476 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.291138 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),-0.306569 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.290958 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.140598 # DEPENDENCYPART_GRANDPAR
(17,10),(10,2),-0.223313 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.320508 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),-0.180037 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.260346 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.304051 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.229998 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.313693 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.246713 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.21551 # DEPENDENCYPART_GRANDPAR
(17,10),(10,13),-0.16075 # DEPENDENCYPART_GRANDPAR
(17,10),(10,14),-0.106123 # DEPENDENCYPART_GRANDPAR
(17,10),(10,16),-0.198651 # DEPENDENCYPART_GRANDPAR
(17,10),(10,17),-0.962418 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,10),(10,18),-0.339715 # DEPENDENCYPART_GRANDPAR
(17,10),(10,19),-0.596428 # DEPENDENCYPART_GRANDPAR
(17,10),(10,20),-0.494169 # DEPENDENCYPART_GRANDPAR
(17,10),(10,21),-0.578037 # DEPENDENCYPART_GRANDPAR
(17,10),(10,22),-0.74921 # DEPENDENCYPART_GRANDPAR
(17,12),(12,1),-0.0528754 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),-0.188296 # DEPENDENCYPART_GRANDPAR
(17,12),(12,3),-0.272315 # DEPENDENCYPART_GRANDPAR
(17,12),(12,4),-0.184962 # DEPENDENCYPART_GRANDPAR
(17,12),(12,5),-0.0913986 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),-0.225328 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.268709 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.194982 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.224215 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.158502 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.226274 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.279276 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.115307 # DEPENDENCYPART_GRANDPAR
(17,12),(12,15),-0.274845 # DEPENDENCYPART_GRANDPAR
(17,12),(12,16),-0.193203 # DEPENDENCYPART_GRANDPAR
(17,12),(12,17),-0.944235 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,12),(12,18),-0.325305 # DEPENDENCYPART_GRANDPAR
(17,12),(12,19),-0.62658 # DEPENDENCYPART_GRANDPAR
(17,12),(12,20),-0.512553 # DEPENDENCYPART_GRANDPAR
(17,12),(12,21),-0.566365 # DEPENDENCYPART_GRANDPAR
(17,12),(12,22),-0.766229 # DEPENDENCYPART_GRANDPAR
(17,14),(14,2),-0.245746 # DEPENDENCYPART_GRANDPAR
(17,14),(14,3),-0.335074 # DEPENDENCYPART_GRANDPAR
(17,14),(14,4),-0.236453 # DEPENDENCYPART_GRANDPAR
(17,14),(14,5),-0.193509 # DEPENDENCYPART_GRANDPAR
(17,14),(14,6),-0.282778 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.252431 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-0.323338 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.222121 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.335548 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.299159 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.185551 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-0.968802 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.340689 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-0.609583 # DEPENDENCYPART_GRANDPAR
(17,14),(14,20),-0.502528 # DEPENDENCYPART_GRANDPAR
(17,14),(14,22),-0.750331 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.294408 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.22373 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.28128 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.957201 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.358005 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.639472 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.580754 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.535796 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.50971 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,8),-0.643645 # DEPENDENCYPART_GRANDPAR
(17,19),(19,11),-0.603576 # DEPENDENCYPART_GRANDPAR
(17,19),(19,13),-0.539984 # DEPENDENCYPART_GRANDPAR
(17,19),(19,14),-0.454185 # DEPENDENCYPART_GRANDPAR
(17,19),(19,15),-0.634925 # DEPENDENCYPART_GRANDPAR
(17,19),(19,16),-0.619596 # DEPENDENCYPART_GRANDPAR
(17,19),(19,17),-0.604881 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,19),(19,18),0.0415831 # DEPENDENCYPART_GRANDPAR
(17,20),(20,2),-0.623437 # DEPENDENCYPART_GRANDPAR
(17,20),(20,3),-0.656087 # DEPENDENCYPART_GRANDPAR
(17,20),(20,4),-0.511972 # DEPENDENCYPART_GRANDPAR
(17,20),(20,5),-0.554002 # DEPENDENCYPART_GRANDPAR
(17,20),(20,6),-0.66047 # DEPENDENCYPART_GRANDPAR
(17,20),(20,8),-0.630122 # DEPENDENCYPART_GRANDPAR
(17,20),(20,9),-0.611109 # DEPENDENCYPART_GRANDPAR
(17,20),(20,10),-0.581747 # DEPENDENCYPART_GRANDPAR
(17,20),(20,11),-0.583224 # DEPENDENCYPART_GRANDPAR
(17,20),(20,12),-0.637013 # DEPENDENCYPART_GRANDPAR
(17,20),(20,13),-0.58693 # DEPENDENCYPART_GRANDPAR
(17,20),(20,14),-0.543299 # DEPENDENCYPART_GRANDPAR
(17,20),(20,15),-0.614955 # DEPENDENCYPART_GRANDPAR
(17,20),(20,16),-0.605517 # DEPENDENCYPART_GRANDPAR
(17,20),(20,17),-0.564278 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,20),(20,18),0.0101732 # DEPENDENCYPART_GRANDPAR
(17,20),(20,19),-0.208127 # DEPENDENCYPART_GRANDPAR
(17,20),(20,21),-0.209735 # DEPENDENCYPART_GRANDPAR
(17,20),(20,22),-0.387891 # DEPENDENCYPART_GRANDPAR
(18,15),(15,19),-0.515346 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.361978 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.128434 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.232814 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.216009 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.05981 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.59434 # DEPENDENCYPART_GRANDPAR
(18,17),(17,6),-0.413769 # DEPENDENCYPART_GRANDPAR
(18,17),(17,8),-0.43676 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.292151 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.333384 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.310761 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.102024 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.214303 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.03941 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.509827 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.631311 # DEPENDENCYPART_GRANDPAR
(18,17),(17,22),-0.904858 # DEPENDENCYPART_GRANDPAR
(19,8),(8,1),-1.16099 # DEPENDENCYPART_GRANDPAR
(19,8),(8,2),-1.40068 # DEPENDENCYPART_GRANDPAR
(19,8),(8,3),-0.625628 # DEPENDENCYPART_GRANDPAR
(19,8),(8,5),-0.710998 # DEPENDENCYPART_GRANDPAR
(19,8),(8,6),-1.23958 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),-0.954071 # DEPENDENCYPART_GRANDPAR
(19,8),(8,9),-0.389177 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.468631 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.492002 # DEPENDENCYPART_GRANDPAR
(19,14),(14,2),-1.44846 # DEPENDENCYPART_GRANDPAR
(19,14),(14,3),-0.708139 # DEPENDENCYPART_GRANDPAR
(19,14),(14,4),-0.623061 # DEPENDENCYPART_GRANDPAR
(19,14),(14,5),-0.690385 # DEPENDENCYPART_GRANDPAR
(19,14),(14,6),-1.28736 # DEPENDENCYPART_GRANDPAR
(19,14),(14,8),-1.13496 # DEPENDENCYPART_GRANDPAR
(19,14),(14,9),-0.544662 # DEPENDENCYPART_GRANDPAR
(19,14),(14,10),-0.456474 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.404249 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.445577 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.279763 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),-0.133203 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),0.115284 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-0.851118 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,14),(14,20),-0.77392 # DEPENDENCYPART_GRANDPAR
(19,14),(14,22),-0.60915 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.796201 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,11),-0.230838 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.31687 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.71015 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.154746 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),0.102313 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-0.908033 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,6),-1.30598 # DEPENDENCYPART_GRANDPAR
(19,17),(17,8),-1.15359 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.453592 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.33796 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.358268 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.330758 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.387317 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.0955969 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-0.780858 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.711907 # DEPENDENCYPART_GRANDPAR
(19,17),(17,22),-0.597986 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.973285 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.439605 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.275715 # DEPENDENCYPART_GRANDPAR
(20,2),(2,1),-0.35512 # DEPENDENCYPART_GRANDPAR
(20,2),(2,5),-0.423767 # DEPENDENCYPART_GRANDPAR
(20,3),(3,1),-0.539653 # DEPENDENCYPART_GRANDPAR
(20,3),(3,2),-0.506413 # DEPENDENCYPART_GRANDPAR
(20,3),(3,4),-0.29801 # DEPENDENCYPART_GRANDPAR
(20,3),(3,5),-0.616345 # DEPENDENCYPART_GRANDPAR
(20,3),(3,6),-0.437942 # DEPENDENCYPART_GRANDPAR
(20,3),(3,8),-0.505639 # DEPENDENCYPART_GRANDPAR
(20,3),(3,9),-0.295118 # DEPENDENCYPART_GRANDPAR
(20,3),(3,10),-0.598904 # DEPENDENCYPART_GRANDPAR
(20,3),(3,12),-0.589342 # DEPENDENCYPART_GRANDPAR
(20,3),(3,13),-0.347215 # DEPENDENCYPART_GRANDPAR
(20,3),(3,14),-0.623181 # DEPENDENCYPART_GRANDPAR
(20,3),(3,17),-0.0747466 # DEPENDENCYPART_GRANDPAR
(20,3),(3,18),-0.00841131 # DEPENDENCYPART_GRANDPAR
(20,3),(3,20),-1.21532 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,3),(3,22),-0.76644 # DEPENDENCYPART_GRANDPAR
(20,4),(4,2),-0.359337 # DEPENDENCYPART_GRANDPAR
(20,4),(4,3),-0.464875 # DEPENDENCYPART_GRANDPAR
(20,4),(4,6),-0.429845 # DEPENDENCYPART_GRANDPAR
(20,4),(4,8),-0.497541 # DEPENDENCYPART_GRANDPAR
(20,4),(4,9),-0.253241 # DEPENDENCYPART_GRANDPAR
(20,4),(4,12),-0.512226 # DEPENDENCYPART_GRANDPAR
(20,4),(4,13),-0.305338 # DEPENDENCYPART_GRANDPAR
(20,4),(4,16),-0.024833 # DEPENDENCYPART_GRANDPAR
(20,4),(4,20),-0.969751 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,4),(4,22),-0.595659 # DEPENDENCYPART_GRANDPAR
(20,5),(5,1),-0.602451 # DEPENDENCYPART_GRANDPAR
(20,5),(5,2),-0.633589 # DEPENDENCYPART_GRANDPAR
(20,5),(5,3),-0.76468 # DEPENDENCYPART_GRANDPAR
(20,5),(5,4),-0.486631 # DEPENDENCYPART_GRANDPAR
(20,5),(5,6),-0.659223 # DEPENDENCYPART_GRANDPAR
(20,5),(5,8),-0.726919 # DEPENDENCYPART_GRANDPAR
(20,5),(5,10),-0.661675 # DEPENDENCYPART_GRANDPAR
(20,5),(5,12),-0.732177 # DEPENDENCYPART_GRANDPAR
(20,5),(5,14),-0.682028 # DEPENDENCYPART_GRANDPAR
(20,5),(5,20),-1.19177 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,5),(5,22),-0.759499 # DEPENDENCYPART_GRANDPAR
(20,6),(6,1),-0.35512 # DEPENDENCYPART_GRANDPAR
(20,6),(6,2),-0.299277 # DEPENDENCYPART_GRANDPAR
(20,6),(6,3),-0.461756 # DEPENDENCYPART_GRANDPAR
(20,6),(6,4),-0.186744 # DEPENDENCYPART_GRANDPAR
(20,6),(6,5),-0.613894 # DEPENDENCYPART_GRANDPAR
(20,6),(6,7),-0.462215 # DEPENDENCYPART_GRANDPAR
(20,6),(6,8),-0.380634 # DEPENDENCYPART_GRANDPAR
(20,6),(6,9),-0.140427 # DEPENDENCYPART_GRANDPAR
(20,6),(6,10),-0.401166 # DEPENDENCYPART_GRANDPAR
