# _root_ A szakértők azonban arra figyelmeztetnek , hogy az illegális hanghordozók piacán az idén ismét boom várható , s az összforgalmon belül akár meg is duplázódhat a tavalyi becsült 15-20 százalékos arány .
#goldHeads=2,5,5,5,0,5,5,10,10,11,16,13,16,16,16,4,4,4,20,21,25,25,25,25,4,31,31,31,30,31,25,5,
#predictedHeads=2,5,5,5,0,5,5,10,10,11,25,13,25,16,16,4,18,5,20,21,25,25,25,25,4,31,31,31,30,31,25,5,
(4,7),(7,32),-0.940302 # DEPENDENCYPART_GRANDPAR
(4,9),(9,4),-0.619327 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,9),(9,7),-0.154502 # DEPENDENCYPART_GRANDPAR
(4,9),(9,8),-0.0094823 # DEPENDENCYPART_GRANDPAR
(4,10),(10,1),-0.657863 # DEPENDENCYPART_GRANDPAR
(4,10),(10,2),-0.707465 # DEPENDENCYPART_GRANDPAR
(4,10),(10,4),-0.570775 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,10),(10,5),-0.234663 # DEPENDENCYPART_GRANDPAR
(4,10),(10,6),-0.18172 # DEPENDENCYPART_GRANDPAR
(4,10),(10,7),-0.0388041 # DEPENDENCYPART_GRANDPAR
(4,10),(10,8),0.0354175 # DEPENDENCYPART_GRANDPAR
(4,10),(10,9),0.132602 # DEPENDENCYPART_GRANDPAR
(4,11),(11,1),-0.657863 # DEPENDENCYPART_GRANDPAR
(4,11),(11,2),-0.707466 # DEPENDENCYPART_GRANDPAR
(4,11),(11,3),-0.664845 # DEPENDENCYPART_GRANDPAR
(4,11),(11,4),-0.570775 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,11),(11,5),-0.234663 # DEPENDENCYPART_GRANDPAR
(4,11),(11,6),-0.181721 # DEPENDENCYPART_GRANDPAR
(4,11),(11,7),-0.0388041 # DEPENDENCYPART_GRANDPAR
(4,11),(11,8),0.0352177 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),0.132604 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),0.198712 # DEPENDENCYPART_GRANDPAR
(4,11),(11,12),-0.0447109 # DEPENDENCYPART_GRANDPAR
(4,11),(11,13),0.0433595 # DEPENDENCYPART_GRANDPAR
(4,11),(11,15),-0.0306589 # DEPENDENCYPART_GRANDPAR
(4,11),(11,16),-0.0353863 # DEPENDENCYPART_GRANDPAR
(4,11),(11,32),-0.951776 # DEPENDENCYPART_GRANDPAR
(4,13),(13,11),0.0849449 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),-0.0248619 # DEPENDENCYPART_GRANDPAR
(4,13),(13,14),-0.0424896 # DEPENDENCYPART_GRANDPAR
(4,13),(13,15),-0.112246 # DEPENDENCYPART_GRANDPAR
(4,14),(14,5),-0.289897 # DEPENDENCYPART_GRANDPAR
(4,14),(14,10),0.0929334 # DEPENDENCYPART_GRANDPAR
(4,14),(14,11),0.0890971 # DEPENDENCYPART_GRANDPAR
(4,14),(14,13),0.0281649 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),-0.114226 # DEPENDENCYPART_GRANDPAR
(4,14),(14,16),-0.0941257 # DEPENDENCYPART_GRANDPAR
(4,14),(14,17),-6.49092e-05 # DEPENDENCYPART_GRANDPAR
(4,14),(14,25),-0.156834 # DEPENDENCYPART_GRANDPAR
(4,15),(15,8),0.0354196 # DEPENDENCYPART_GRANDPAR
(4,15),(15,9),0.132604 # DEPENDENCYPART_GRANDPAR
(4,15),(15,10),0.197297 # DEPENDENCYPART_GRANDPAR
(4,15),(15,12),-0.0259853 # DEPENDENCYPART_GRANDPAR
(4,15),(15,13),0.06217 # DEPENDENCYPART_GRANDPAR
(4,15),(15,14),0.0177496 # DEPENDENCYPART_GRANDPAR
(4,15),(15,17),0.0708908 # DEPENDENCYPART_GRANDPAR
(4,15),(15,20),-0.145862 # DEPENDENCYPART_GRANDPAR
(4,15),(15,25),-0.0925186 # DEPENDENCYPART_GRANDPAR
(4,16),(16,2),-0.654081 # DEPENDENCYPART_GRANDPAR
(4,16),(16,3),-0.660429 # DEPENDENCYPART_GRANDPAR
(4,16),(16,4),-0.619474 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,16),(16,5),-0.311606 # DEPENDENCYPART_GRANDPAR
(4,16),(16,6),-0.328914 # DEPENDENCYPART_GRANDPAR
(4,16),(16,7),-0.156494 # DEPENDENCYPART_GRANDPAR
(4,16),(16,9),0.0196448 # DEPENDENCYPART_GRANDPAR
(4,16),(16,10),0.0737813 # DEPENDENCYPART_GRANDPAR
(4,16),(16,11),0.0699041 # DEPENDENCYPART_GRANDPAR
(4,16),(16,12),-0.072359 # DEPENDENCYPART_GRANDPAR
(4,16),(16,13),0.00785065 # DEPENDENCYPART_GRANDPAR
(4,16),(16,14),-0.0334274 # DEPENDENCYPART_GRANDPAR
(4,16),(16,15),-0.0938347 # DEPENDENCYPART_GRANDPAR
(4,16),(16,17),0.0267596 # DEPENDENCYPART_GRANDPAR
(4,16),(16,20),-0.189666 # DEPENDENCYPART_GRANDPAR
(4,16),(16,21),0.0502824 # DEPENDENCYPART_GRANDPAR
(4,16),(16,25),-0.141932 # DEPENDENCYPART_GRANDPAR
(4,16),(16,31),0.0411896 # DEPENDENCYPART_GRANDPAR
(4,16),(16,32),-0.970351 # DEPENDENCYPART_GRANDPAR
(4,18),(18,2),-0.671601 # DEPENDENCYPART_GRANDPAR
(4,18),(18,3),-0.67123 # DEPENDENCYPART_GRANDPAR
(4,18),(18,4),-0.748281 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,18),(18,5),-0.415046 # DEPENDENCYPART_GRANDPAR
(4,18),(18,6),-0.448471 # DEPENDENCYPART_GRANDPAR
(4,18),(18,7),-0.254465 # DEPENDENCYPART_GRANDPAR
(4,18),(18,9),-0.117366 # DEPENDENCYPART_GRANDPAR
(4,18),(18,10),0.0073514 # DEPENDENCYPART_GRANDPAR
(4,18),(18,11),0.00351878 # DEPENDENCYPART_GRANDPAR
(4,18),(18,13),-0.0968963 # DEPENDENCYPART_GRANDPAR
(4,18),(18,14),-0.139305 # DEPENDENCYPART_GRANDPAR
(4,18),(18,15),-0.160265 # DEPENDENCYPART_GRANDPAR
(4,18),(18,16),-0.191561 # DEPENDENCYPART_GRANDPAR
(4,18),(18,17),-0.140326 # DEPENDENCYPART_GRANDPAR
(4,18),(18,19),-0.148458 # DEPENDENCYPART_GRANDPAR
(4,18),(18,20),-0.276302 # DEPENDENCYPART_GRANDPAR
(4,18),(18,21),-0.0373785 # DEPENDENCYPART_GRANDPAR
(4,18),(18,22),-0.119413 # DEPENDENCYPART_GRANDPAR
(4,18),(18,24),-0.146703 # DEPENDENCYPART_GRANDPAR
(4,18),(18,25),-0.24773 # DEPENDENCYPART_GRANDPAR
(4,18),(18,27),-0.247357 # DEPENDENCYPART_GRANDPAR
(4,18),(18,28),-0.084928 # DEPENDENCYPART_GRANDPAR
(4,18),(18,29),0.0200986 # DEPENDENCYPART_GRANDPAR
(4,18),(18,30),-0.186873 # DEPENDENCYPART_GRANDPAR
(4,18),(18,31),-0.0454494 # DEPENDENCYPART_GRANDPAR
(4,18),(18,32),-0.932169 # DEPENDENCYPART_GRANDPAR
(4,20),(20,12),-0.0259853 # DEPENDENCYPART_GRANDPAR
(4,20),(20,16),0.0690808 # DEPENDENCYPART_GRANDPAR
(4,20),(20,17),0.126424 # DEPENDENCYPART_GRANDPAR
(4,20),(20,18),0.233925 # DEPENDENCYPART_GRANDPAR
(4,20),(20,19),-0.0100199 # DEPENDENCYPART_GRANDPAR
(4,21),(21,2),-0.637877 # DEPENDENCYPART_GRANDPAR
(4,21),(21,3),-0.659254 # DEPENDENCYPART_GRANDPAR
(4,21),(21,6),-0.289915 # DEPENDENCYPART_GRANDPAR
(4,21),(21,10),0.128587 # DEPENDENCYPART_GRANDPAR
(4,21),(21,11),0.124755 # DEPENDENCYPART_GRANDPAR
(4,21),(21,13),0.0255365 # DEPENDENCYPART_GRANDPAR
(4,21),(21,14),-0.0211084 # DEPENDENCYPART_GRANDPAR
(4,21),(21,15),-0.0390288 # DEPENDENCYPART_GRANDPAR
(4,21),(21,16),-0.058061 # DEPENDENCYPART_GRANDPAR
(4,21),(21,17),0.0182299 # DEPENDENCYPART_GRANDPAR
(4,21),(21,18),0.146563 # DEPENDENCYPART_GRANDPAR
(4,21),(21,19),-0.0456585 # DEPENDENCYPART_GRANDPAR
(4,21),(21,20),-0.156499 # DEPENDENCYPART_GRANDPAR
(4,21),(21,22),-0.0526612 # DEPENDENCYPART_GRANDPAR
(4,21),(21,24),-0.113511 # DEPENDENCYPART_GRANDPAR
(4,21),(21,31),0.0181009 # DEPENDENCYPART_GRANDPAR
(4,22),(22,11),0.0841259 # DEPENDENCYPART_GRANDPAR
(4,22),(22,14),-0.0253954 # DEPENDENCYPART_GRANDPAR
(4,22),(22,15),-0.0796539 # DEPENDENCYPART_GRANDPAR
(4,22),(22,18),0.134354 # DEPENDENCYPART_GRANDPAR
(4,22),(22,20),-0.197124 # DEPENDENCYPART_GRANDPAR
(4,22),(22,21),0.0368603 # DEPENDENCYPART_GRANDPAR
(4,22),(22,24),-0.137572 # DEPENDENCYPART_GRANDPAR
(4,22),(22,29),0.0644801 # DEPENDENCYPART_GRANDPAR
(4,22),(22,31),0.00168766 # DEPENDENCYPART_GRANDPAR
(4,23),(23,20),-0.200695 # DEPENDENCYPART_GRANDPAR
(4,23),(23,21),0.0390776 # DEPENDENCYPART_GRANDPAR
(4,23),(23,22),-0.0372182 # DEPENDENCYPART_GRANDPAR
(4,23),(23,31),0.00126604 # DEPENDENCYPART_GRANDPAR
(4,24),(24,20),-0.224916 # DEPENDENCYPART_GRANDPAR
(4,24),(24,21),0.0566224 # DEPENDENCYPART_GRANDPAR
(4,24),(24,22),-0.0326837 # DEPENDENCYPART_GRANDPAR
(4,24),(24,23),-0.0307226 # DEPENDENCYPART_GRANDPAR
(4,24),(24,27),-0.200321 # DEPENDENCYPART_GRANDPAR
(4,24),(24,28),-0.0378909 # DEPENDENCYPART_GRANDPAR
(4,24),(24,29),0.0578784 # DEPENDENCYPART_GRANDPAR
(4,24),(24,31),-0.00719607 # DEPENDENCYPART_GRANDPAR
(4,25),(25,2),-0.738309 # DEPENDENCYPART_GRANDPAR
(4,25),(25,3),-0.77523 # DEPENDENCYPART_GRANDPAR
(4,25),(25,4),-0.534818 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,25),(25,5),-0.216212 # DEPENDENCYPART_GRANDPAR
(4,25),(25,6),-0.26382 # DEPENDENCYPART_GRANDPAR
(4,25),(25,7),-0.06377 # DEPENDENCYPART_GRANDPAR
(4,25),(25,8),0.0277798 # DEPENDENCYPART_GRANDPAR
(4,25),(25,9),0.141538 # DEPENDENCYPART_GRANDPAR
(4,25),(25,10),0.228112 # DEPENDENCYPART_GRANDPAR
(4,25),(25,11),0.227692 # DEPENDENCYPART_GRANDPAR
(4,25),(25,12),-0.0336251 # DEPENDENCYPART_GRANDPAR
(4,25),(25,13),0.129583 # DEPENDENCYPART_GRANDPAR
(4,25),(25,14),0.0607023 # DEPENDENCYPART_GRANDPAR
(4,25),(25,15),0.0612003 # DEPENDENCYPART_GRANDPAR
(4,25),(25,16),0.070427 # DEPENDENCYPART_GRANDPAR
(4,25),(25,17),0.0443244 # DEPENDENCYPART_GRANDPAR
(4,25),(25,18),0.217874 # DEPENDENCYPART_GRANDPAR
(4,25),(25,19),-0.0176597 # DEPENDENCYPART_GRANDPAR
(4,25),(25,20),-0.0562694 # DEPENDENCYPART_GRANDPAR
(4,25),(25,21),0.162212 # DEPENDENCYPART_GRANDPAR
(4,25),(25,22),0.0572666 # DEPENDENCYPART_GRANDPAR
(4,25),(25,23),0.0602593 # DEPENDENCYPART_GRANDPAR
(4,25),(25,24),0.0118706 # DEPENDENCYPART_GRANDPAR
(4,25),(25,26),0.085458 # DEPENDENCYPART_GRANDPAR
(4,25),(25,27),-0.0868906 # DEPENDENCYPART_GRANDPAR
(4,25),(25,28),0.0759201 # DEPENDENCYPART_GRANDPAR
(4,25),(25,29),0.170987 # DEPENDENCYPART_GRANDPAR
(4,25),(25,30),-0.0241689 # DEPENDENCYPART_GRANDPAR
(4,25),(25,31),0.131702 # DEPENDENCYPART_GRANDPAR
(4,25),(25,32),-0.868245 # DEPENDENCYPART_GRANDPAR
(4,27),(27,26),0.0875551 # DEPENDENCYPART_GRANDPAR
(4,27),(27,28),0.00961898 # DEPENDENCYPART_GRANDPAR
(4,27),(27,29),0.11286 # DEPENDENCYPART_GRANDPAR
(4,28),(28,21),0.0261549 # DEPENDENCYPART_GRANDPAR
(4,28),(28,22),-0.0501192 # DEPENDENCYPART_GRANDPAR
(4,28),(28,24),-0.123295 # DEPENDENCYPART_GRANDPAR
(4,28),(28,25),-0.137619 # DEPENDENCYPART_GRANDPAR
(4,28),(28,26),0.087923 # DEPENDENCYPART_GRANDPAR
(4,28),(28,27),-0.154199 # DEPENDENCYPART_GRANDPAR
(4,28),(28,29),0.112917 # DEPENDENCYPART_GRANDPAR
(4,28),(28,30),-0.0823701 # DEPENDENCYPART_GRANDPAR
(4,28),(28,31),0.0389895 # DEPENDENCYPART_GRANDPAR
(4,29),(29,24),-0.081092 # DEPENDENCYPART_GRANDPAR
(4,29),(29,26),0.121376 # DEPENDENCYPART_GRANDPAR
(4,29),(29,27),-0.134702 # DEPENDENCYPART_GRANDPAR
(4,29),(29,28),0.0331938 # DEPENDENCYPART_GRANDPAR
(4,29),(29,30),-0.10478 # DEPENDENCYPART_GRANDPAR
(4,29),(29,32),-0.962352 # DEPENDENCYPART_GRANDPAR
(4,30),(30,21),0.0260685 # DEPENDENCYPART_GRANDPAR
(4,30),(30,22),-0.0502196 # DEPENDENCYPART_GRANDPAR
(4,30),(30,24),-0.123393 # DEPENDENCYPART_GRANDPAR
(4,30),(30,26),0.0876569 # DEPENDENCYPART_GRANDPAR
(4,30),(30,27),-0.154549 # DEPENDENCYPART_GRANDPAR
(4,30),(30,28),0.0133523 # DEPENDENCYPART_GRANDPAR
(4,30),(30,29),0.0697841 # DEPENDENCYPART_GRANDPAR
(4,31),(31,12),-0.0387162 # DEPENDENCYPART_GRANDPAR
(4,31),(31,16),0.0666776 # DEPENDENCYPART_GRANDPAR
(4,31),(31,19),-0.0227508 # DEPENDENCYPART_GRANDPAR
(4,31),(31,26),0.141078 # DEPENDENCYPART_GRANDPAR
(4,31),(31,27),-0.0394919 # DEPENDENCYPART_GRANDPAR
(4,31),(31,28),0.136492 # DEPENDENCYPART_GRANDPAR
(4,31),(31,29),0.147651 # DEPENDENCYPART_GRANDPAR
(4,31),(31,30),0.0168564 # DEPENDENCYPART_GRANDPAR
(4,31),(31,32),-0.951233 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.103064 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),0.0775739 # DEPENDENCYPART_GRANDPAR
(5,3),(3,1),-0.136681 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.219673 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.0468323 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.16585 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.453434 # DEPENDENCYPART_GRANDPAR
(5,3),(3,7),-0.441556 # DEPENDENCYPART_GRANDPAR
(5,3),(3,18),-0.315608 # DEPENDENCYPART_GRANDPAR
(5,3),(3,25),-0.233353 # DEPENDENCYPART_GRANDPAR
(5,3),(3,32),-1.56432 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),0.0777982 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.201076 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-0.493485 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),0.00956692 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),0.00232178 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.143911 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.137413 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.0715057 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-0.107121 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),0.0163606 # DEPENDENCYPART_GRANDPAR
(5,4),(4,15),-0.0911864 # DEPENDENCYPART_GRANDPAR
(5,4),(4,16),0.0105881 # DEPENDENCYPART_GRANDPAR
(5,4),(4,17),0.338762 # DEPENDENCYPART_GRANDPAR
(5,4),(4,18),0.153844 # DEPENDENCYPART_GRANDPAR
(5,4),(4,20),-0.27471 # DEPENDENCYPART_GRANDPAR
(5,4),(4,21),-0.104484 # DEPENDENCYPART_GRANDPAR
(5,4),(4,22),-0.157952 # DEPENDENCYPART_GRANDPAR
(5,4),(4,23),-0.143404 # DEPENDENCYPART_GRANDPAR
(5,4),(4,24),-0.084212 # DEPENDENCYPART_GRANDPAR
(5,4),(4,25),0.439016 # DEPENDENCYPART_GRANDPAR
(5,4),(4,27),-0.481345 # DEPENDENCYPART_GRANDPAR
(5,4),(4,28),-0.347575 # DEPENDENCYPART_GRANDPAR
(5,4),(4,29),-0.190016 # DEPENDENCYPART_GRANDPAR
(5,4),(4,30),-0.233088 # DEPENDENCYPART_GRANDPAR
(5,4),(4,31),-0.110195 # DEPENDENCYPART_GRANDPAR
(5,4),(4,32),-1.22053 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.53948 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.708743 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.325827 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.875614 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),-0.377157 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),-0.515252 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),-0.455503 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.39076 # DEPENDENCYPART_GRANDPAR
(5,7),(7,13),-0.462562 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.322355 # DEPENDENCYPART_GRANDPAR
(5,7),(7,16),-0.357947 # DEPENDENCYPART_GRANDPAR
(5,7),(7,17),-0.0346895 # DEPENDENCYPART_GRANDPAR
(5,7),(7,18),-0.184375 # DEPENDENCYPART_GRANDPAR
(5,7),(7,22),-0.510654 # DEPENDENCYPART_GRANDPAR
(5,7),(7,24),-0.46612 # DEPENDENCYPART_GRANDPAR
(5,7),(7,25),-0.251898 # DEPENDENCYPART_GRANDPAR
(5,7),(7,32),-1.36599 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.0827258 # DEPENDENCYPART_GRANDPAR
(5,9),(9,4),-0.163825 # DEPENDENCYPART_GRANDPAR
(5,9),(9,7),-0.0285857 # DEPENDENCYPART_GRANDPAR
(5,9),(9,8),-0.0191423 # DEPENDENCYPART_GRANDPAR
(5,10),(10,1),-0.531522 # DEPENDENCYPART_GRANDPAR
(5,10),(10,2),-0.550792 # DEPENDENCYPART_GRANDPAR
(5,10),(10,4),-0.273888 # DEPENDENCYPART_GRANDPAR
(5,10),(10,5),-0.599874 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,10),(10,6),0.0558435 # DEPENDENCYPART_GRANDPAR
(5,10),(10,7),0.0719878 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),0.0215332 # DEPENDENCYPART_GRANDPAR
(5,10),(10,9),-0.0917028 # DEPENDENCYPART_GRANDPAR
(5,11),(11,1),-0.531525 # DEPENDENCYPART_GRANDPAR
(5,11),(11,2),-0.550798 # DEPENDENCYPART_GRANDPAR
(5,11),(11,3),-0.677441 # DEPENDENCYPART_GRANDPAR
(5,11),(11,4),-0.27389 # DEPENDENCYPART_GRANDPAR
(5,11),(11,5),-0.59866 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,11),(11,6),0.0570569 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),0.0732021 # DEPENDENCYPART_GRANDPAR
(5,11),(11,8),0.0223456 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),-0.0904865 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.0525896 # DEPENDENCYPART_GRANDPAR
(5,11),(11,12),0.0122028 # DEPENDENCYPART_GRANDPAR
(5,11),(11,13),-0.188182 # DEPENDENCYPART_GRANDPAR
(5,11),(11,15),-0.0260953 # DEPENDENCYPART_GRANDPAR
(5,11),(11,16),0.0427364 # DEPENDENCYPART_GRANDPAR
(5,11),(11,32),-1.15379 # DEPENDENCYPART_GRANDPAR
(5,13),(13,11),-0.126172 # DEPENDENCYPART_GRANDPAR
(5,13),(13,12),0.0415649 # DEPENDENCYPART_GRANDPAR
(5,13),(13,14),-0.0243889 # DEPENDENCYPART_GRANDPAR
(5,13),(13,15),-0.0503789 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-0.652383 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,10),-0.1871 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.121195 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.187659 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.0889721 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.059873 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),0.252117 # DEPENDENCYPART_GRANDPAR
(5,14),(14,25),0.263444 # DEPENDENCYPART_GRANDPAR
(5,15),(15,8),0.0215357 # DEPENDENCYPART_GRANDPAR
(5,15),(15,9),-0.0917003 # DEPENDENCYPART_GRANDPAR
(5,15),(15,10),-0.0566349 # DEPENDENCYPART_GRANDPAR
(5,15),(15,12),-0.0156865 # DEPENDENCYPART_GRANDPAR
(5,15),(15,13),-0.170408 # DEPENDENCYPART_GRANDPAR
(5,15),(15,14),-0.03311 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),0.310187 # DEPENDENCYPART_GRANDPAR
(5,15),(15,20),-0.208628 # DEPENDENCYPART_GRANDPAR
(5,15),(15,25),0.324892 # DEPENDENCYPART_GRANDPAR
(5,16),(16,2),-0.382562 # DEPENDENCYPART_GRANDPAR
(5,16),(16,3),-0.584801 # DEPENDENCYPART_GRANDPAR
(5,16),(16,4),-0.163864 # DEPENDENCYPART_GRANDPAR
(5,16),(16,5),-0.668007 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,16),(16,6),-0.0577347 # DEPENDENCYPART_GRANDPAR
(5,16),(16,7),-0.0226513 # DEPENDENCYPART_GRANDPAR
(5,16),(16,9),-0.236398 # DEPENDENCYPART_GRANDPAR
(5,16),(16,10),-0.184786 # DEPENDENCYPART_GRANDPAR
(5,16),(16,11),-0.118922 # DEPENDENCYPART_GRANDPAR
(5,16),(16,12),-0.0512692 # DEPENDENCYPART_GRANDPAR
(5,16),(16,13),-0.172992 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),-0.0331841 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),-0.138557 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),0.218175 # DEPENDENCYPART_GRANDPAR
(5,16),(16,20),-0.370656 # DEPENDENCYPART_GRANDPAR
(5,16),(16,21),-0.176924 # DEPENDENCYPART_GRANDPAR
(5,16),(16,25),0.207162 # DEPENDENCYPART_GRANDPAR
(5,16),(16,31),-0.207316 # DEPENDENCYPART_GRANDPAR
(5,16),(16,32),-1.22497 # DEPENDENCYPART_GRANDPAR
(5,18),(18,2),-0.493436 # DEPENDENCYPART_GRANDPAR
(5,18),(18,3),-0.679301 # DEPENDENCYPART_GRANDPAR
(5,18),(18,4),-0.277428 # DEPENDENCYPART_GRANDPAR
(5,18),(18,5),-0.843193 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,18),(18,6),-0.2531 # DEPENDENCYPART_GRANDPAR
(5,18),(18,7),-0.202826 # DEPENDENCYPART_GRANDPAR
(5,18),(18,9),-0.435406 # DEPENDENCYPART_GRANDPAR
(5,18),(18,10),-0.356171 # DEPENDENCYPART_GRANDPAR
(5,18),(18,11),-0.290262 # DEPENDENCYPART_GRANDPAR
(5,18),(18,13),-0.314875 # DEPENDENCYPART_GRANDPAR
(5,18),(18,14),-0.176763 # DEPENDENCYPART_GRANDPAR
(5,18),(18,15),-0.309942 # DEPENDENCYPART_GRANDPAR
(5,18),(18,16),-0.277605 # DEPENDENCYPART_GRANDPAR
(5,18),(18,17),0.0760947 # DEPENDENCYPART_GRANDPAR
(5,18),(18,19),-0.437279 # DEPENDENCYPART_GRANDPAR
(5,18),(18,20),-0.509655 # DEPENDENCYPART_GRANDPAR
(5,18),(18,21),-0.345169 # DEPENDENCYPART_GRANDPAR
(5,18),(18,22),-0.484665 # DEPENDENCYPART_GRANDPAR
(5,18),(18,24),-0.433791 # DEPENDENCYPART_GRANDPAR
(5,18),(18,25),-0.124686 # DEPENDENCYPART_GRANDPAR
(5,18),(18,27),-0.801399 # DEPENDENCYPART_GRANDPAR
(5,18),(18,28),-0.670832 # DEPENDENCYPART_GRANDPAR
(5,18),(18,29),-0.370468 # DEPENDENCYPART_GRANDPAR
(5,18),(18,30),-0.551084 # DEPENDENCYPART_GRANDPAR
(5,18),(18,31),-0.346319 # DEPENDENCYPART_GRANDPAR
(5,18),(18,32),-1.29968 # DEPENDENCYPART_GRANDPAR
(5,20),(20,12),-0.0156865 # DEPENDENCYPART_GRANDPAR
(5,20),(20,16),0.0819418 # DEPENDENCYPART_GRANDPAR
(5,20),(20,17),0.385039 # DEPENDENCYPART_GRANDPAR
(5,20),(20,18),0.198281 # DEPENDENCYPART_GRANDPAR
(5,20),(20,19),-0.187006 # DEPENDENCYPART_GRANDPAR
(5,21),(21,2),-0.351877 # DEPENDENCYPART_GRANDPAR
(5,21),(21,3),-0.573267 # DEPENDENCYPART_GRANDPAR
(5,21),(21,6),-0.0163152 # DEPENDENCYPART_GRANDPAR
(5,21),(21,10),-0.117836 # DEPENDENCYPART_GRANDPAR
(5,21),(21,11),-0.0519264 # DEPENDENCYPART_GRANDPAR
(5,21),(21,13),-0.165712 # DEPENDENCYPART_GRANDPAR
(5,21),(21,14),-0.0322875 # DEPENDENCYPART_GRANDPAR
(5,21),(21,15),-0.0716071 # DEPENDENCYPART_GRANDPAR
(5,21),(21,16),-0.0658278 # DEPENDENCYPART_GRANDPAR
(5,21),(21,17),0.31288 # DEPENDENCYPART_GRANDPAR
(5,21),(21,18),0.150916 # DEPENDENCYPART_GRANDPAR
(5,21),(21,19),-0.200529 # DEPENDENCYPART_GRANDPAR
(5,21),(21,20),-0.25513 # DEPENDENCYPART_GRANDPAR
(5,21),(21,22),-0.203879 # DEPENDENCYPART_GRANDPAR
(5,21),(21,24),-0.194541 # DEPENDENCYPART_GRANDPAR
(5,21),(21,31),-0.037017 # DEPENDENCYPART_GRANDPAR
(5,22),(22,11),-0.133055 # DEPENDENCYPART_GRANDPAR
(5,22),(22,14),-0.0683728 # DEPENDENCYPART_GRANDPAR
(5,22),(22,15),-0.152732 # DEPENDENCYPART_GRANDPAR
(5,22),(22,18),0.0999131 # DEPENDENCYPART_GRANDPAR
(5,22),(22,20),-0.336255 # DEPENDENCYPART_GRANDPAR
(5,22),(22,21),-0.124538 # DEPENDENCYPART_GRANDPAR
(5,22),(22,24),-0.269055 # DEPENDENCYPART_GRANDPAR
(5,22),(22,29),-0.148112 # DEPENDENCYPART_GRANDPAR
(5,22),(22,31),-0.110201 # DEPENDENCYPART_GRANDPAR
