# _root_ Lajtos és Rózsavölgyi él-hal a sportágért , így aztán nem csoda , ha nem sajnálják a pénzt a futballra .
#goldHeads=4,4,4,9,6,4,9,9,0,13,13,13,9,15,13,17,15,19,15,9,
#predictedHeads=4,4,4,8,6,4,8,0,15,15,13,13,15,15,8,17,15,19,15,8,
(11,6),(6,5),-0.212366 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),-0.0262437 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),0.0896245 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),0.028655 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-0.99108 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.503018 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.567977 # DEPENDENCYPART_GRANDPAR
(11,8),(8,1),-0.643169 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.264513 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.618707 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.238933 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.435772 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.0492214 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.204089 # DEPENDENCYPART_GRANDPAR
(11,8),(8,9),0.0154211 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.149213 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-0.920463 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,12),-0.47103 # DEPENDENCYPART_GRANDPAR
(11,8),(8,13),-0.439598 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.413737 # DEPENDENCYPART_GRANDPAR
(11,8),(8,15),-0.587753 # DEPENDENCYPART_GRANDPAR
(11,8),(8,17),-0.479194 # DEPENDENCYPART_GRANDPAR
(11,8),(8,19),-0.458841 # DEPENDENCYPART_GRANDPAR
(11,8),(8,20),-0.768055 # DEPENDENCYPART_GRANDPAR
(11,9),(9,1),-0.623373 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.266378 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.598911 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.254406 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.435558 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.0294257 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.188603 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),0.000411433 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.139009 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.91944 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.470955 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.439552 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.413646 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.587287 # DEPENDENCYPART_GRANDPAR
(11,9),(9,17),-0.478172 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-0.457818 # DEPENDENCYPART_GRANDPAR
(11,9),(9,20),-0.768049 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.0838691 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.081957 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),0.0321269 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.0410361 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.865443 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.459747 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.425191 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.537499 # DEPENDENCYPART_GRANDPAR
(11,10),(10,17),-0.424182 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.403823 # DEPENDENCYPART_GRANDPAR
(11,10),(10,20),-0.758899 # DEPENDENCYPART_GRANDPAR
(11,15),(15,1),-1.00606 # DEPENDENCYPART_GRANDPAR
(11,15),(15,2),-0.54542 # DEPENDENCYPART_GRANDPAR
(11,15),(15,3),-0.981597 # DEPENDENCYPART_GRANDPAR
(11,15),(15,4),-0.515656 # DEPENDENCYPART_GRANDPAR
(11,15),(15,5),-0.73427 # DEPENDENCYPART_GRANDPAR
(11,15),(15,6),-0.412111 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),-0.433938 # DEPENDENCYPART_GRANDPAR
(11,15),(15,8),-0.339869 # DEPENDENCYPART_GRANDPAR
(11,15),(15,9),-0.395161 # DEPENDENCYPART_GRANDPAR
(11,15),(15,10),-0.533662 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.553789 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),-0.232119 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.0713612 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.0223086 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.332724 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.0612897 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.288307 # DEPENDENCYPART_GRANDPAR
(11,15),(15,19),-0.0305485 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.420149 # DEPENDENCYPART_GRANDPAR
(11,17),(17,8),-0.308988 # DEPENDENCYPART_GRANDPAR
(11,17),(17,10),-0.501261 # DEPENDENCYPART_GRANDPAR
(11,17),(17,13),-0.0544153 # DEPENDENCYPART_GRANDPAR
(11,17),(17,16),-0.322184 # DEPENDENCYPART_GRANDPAR
(11,17),(17,18),-0.12768 # DEPENDENCYPART_GRANDPAR
(11,17),(17,19),-0.0557023 # DEPENDENCYPART_GRANDPAR
(11,17),(17,20),-0.403286 # DEPENDENCYPART_GRANDPAR
(11,19),(19,2),-0.551375 # DEPENDENCYPART_GRANDPAR
(11,19),(19,9),-0.366437 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.320297 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),0.0478148 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.27588 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.191818 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.274758 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-0.0650433 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),-0.0806252 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.20604 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.198862 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),-0.0792658 # DEPENDENCYPART_GRANDPAR
(13,2),(2,7),-0.0197154 # DEPENDENCYPART_GRANDPAR
(13,2),(2,8),-0.275259 # DEPENDENCYPART_GRANDPAR
(13,2),(2,9),-0.102481 # DEPENDENCYPART_GRANDPAR
(13,2),(2,10),-0.0585608 # DEPENDENCYPART_GRANDPAR
(13,2),(2,11),0.0286032 # DEPENDENCYPART_GRANDPAR
(13,2),(2,12),-0.25227 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),-0.744568 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,15),-0.605882 # DEPENDENCYPART_GRANDPAR
(13,2),(2,17),-0.751173 # DEPENDENCYPART_GRANDPAR
(13,2),(2,20),-0.84624 # DEPENDENCYPART_GRANDPAR
(13,3),(3,1),-0.0584677 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.115989 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.274758 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.0650433 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.0979365 # DEPENDENCYPART_GRANDPAR
(13,3),(3,11),0.0274125 # DEPENDENCYPART_GRANDPAR
(13,3),(3,13),-0.709069 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,3),(3,15),-0.51269 # DEPENDENCYPART_GRANDPAR
(13,3),(3,20),-0.826031 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.138026 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.211322 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.306258 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.793491 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.203585 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.211582 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),-0.245223 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),-0.0608227 # DEPENDENCYPART_GRANDPAR
(13,4),(4,10),-0.11402 # DEPENDENCYPART_GRANDPAR
(13,4),(4,11),-0.115322 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),-0.444137 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.06002 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,14),-0.491686 # DEPENDENCYPART_GRANDPAR
(13,4),(4,15),-0.828227 # DEPENDENCYPART_GRANDPAR
(13,4),(4,17),-1.06569 # DEPENDENCYPART_GRANDPAR
(13,4),(4,19),-0.944463 # DEPENDENCYPART_GRANDPAR
(13,4),(4,20),-1.06539 # DEPENDENCYPART_GRANDPAR
(13,6),(6,1),-0.0584677 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.115989 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.2267 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.277845 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.700842 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.0979365 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.217311 # DEPENDENCYPART_GRANDPAR
(13,6),(6,9),-0.0638739 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),0.0274125 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),-0.330491 # DEPENDENCYPART_GRANDPAR
(13,6),(6,15),-0.51269 # DEPENDENCYPART_GRANDPAR
(13,8),(8,1),-0.101415 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),-0.157678 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.269647 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.313525 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.707901 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.142873 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.216632 # DEPENDENCYPART_GRANDPAR
(13,8),(8,9),-0.0755349 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.03856 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.0296328 # DEPENDENCYPART_GRANDPAR
(13,8),(8,12),-0.32808 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-0.739949 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),-0.197093 # DEPENDENCYPART_GRANDPAR
(13,8),(8,15),-0.586439 # DEPENDENCYPART_GRANDPAR
(13,8),(8,17),-0.744478 # DEPENDENCYPART_GRANDPAR
(13,8),(8,19),-0.623868 # DEPENDENCYPART_GRANDPAR
(13,8),(8,20),-0.842403 # DEPENDENCYPART_GRANDPAR
(13,9),(9,1),-0.0633147 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),-0.147458 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.231547 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),-0.317753 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),-0.696963 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.104773 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.189829 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.216603 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),-0.000358385 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.0108298 # DEPENDENCYPART_GRANDPAR
(13,9),(9,12),-0.27726 # DEPENDENCYPART_GRANDPAR
(13,9),(9,13),-0.738958 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,9),(9,14),-0.195981 # DEPENDENCYPART_GRANDPAR
(13,9),(9,15),-0.585042 # DEPENDENCYPART_GRANDPAR
(13,9),(9,17),-0.741777 # DEPENDENCYPART_GRANDPAR
(13,9),(9,19),-0.621167 # DEPENDENCYPART_GRANDPAR
(13,9),(9,20),-0.841452 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.0379683 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.00990676 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.108814 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),0.0305785 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),0.060108 # DEPENDENCYPART_GRANDPAR
(13,10),(10,12),-0.314255 # DEPENDENCYPART_GRANDPAR
(13,10),(10,13),-0.700798 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,10),(10,15),-0.508499 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.668863 # DEPENDENCYPART_GRANDPAR
(13,10),(10,19),-0.548249 # DEPENDENCYPART_GRANDPAR
(13,10),(10,20),-0.813885 # DEPENDENCYPART_GRANDPAR
(13,11),(11,1),-0.0639584 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.121159 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.232191 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),-0.283028 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.706013 # DEPENDENCYPART_GRANDPAR
(13,11),(11,6),-0.105416 # DEPENDENCYPART_GRANDPAR
(13,11),(11,7),-0.137708 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.257721 # DEPENDENCYPART_GRANDPAR
(13,11),(11,9),-0.121293 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.0430382 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.333871 # DEPENDENCYPART_GRANDPAR
(13,11),(11,15),-0.512696 # DEPENDENCYPART_GRANDPAR
(13,11),(11,17),-0.763415 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.642812 # DEPENDENCYPART_GRANDPAR
(13,11),(11,20),-0.826033 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.425824 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.592567 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.781056 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.130923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,17),-0.0309084 # DEPENDENCYPART_GRANDPAR
(13,14),(14,19),0.0995501 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-1.0408 # DEPENDENCYPART_GRANDPAR
(13,15),(15,2),-0.873982 # DEPENDENCYPART_GRANDPAR
(13,15),(15,3),-1.20903 # DEPENDENCYPART_GRANDPAR
(13,15),(15,4),-1.16968 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-1.31636 # DEPENDENCYPART_GRANDPAR
(13,15),(15,6),-1.08226 # DEPENDENCYPART_GRANDPAR
(13,15),(15,7),-0.862117 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-0.996593 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-0.852283 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.783604 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.989531 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-1.09467 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.27992 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.18096 # DEPENDENCYPART_GRANDPAR
(13,15),(15,16),-0.323266 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.191772 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.279183 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.0415273 # DEPENDENCYPART_GRANDPAR
(13,15),(15,20),-0.490935 # DEPENDENCYPART_GRANDPAR
(13,17),(17,8),-0.669109 # DEPENDENCYPART_GRANDPAR
(13,17),(17,10),-0.455493 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.229225 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,16),-0.315596 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.282134 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),0.0334789 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.486915 # DEPENDENCYPART_GRANDPAR
(13,19),(19,2),-0.582834 # DEPENDENCYPART_GRANDPAR
(13,19),(19,9),-0.526144 # DEPENDENCYPART_GRANDPAR
(13,19),(19,16),-0.313395 # DEPENDENCYPART_GRANDPAR
(13,19),(19,17),-0.0448611 # DEPENDENCYPART_GRANDPAR
(13,19),(19,18),-0.269312 # DEPENDENCYPART_GRANDPAR
(14,10),(10,6),-0.227541 # DEPENDENCYPART_GRANDPAR
(14,10),(10,7),-0.304284 # DEPENDENCYPART_GRANDPAR
(14,10),(10,8),-0.249059 # DEPENDENCYPART_GRANDPAR
(14,10),(10,9),-0.215794 # DEPENDENCYPART_GRANDPAR
(14,10),(10,11),-0.110285 # DEPENDENCYPART_GRANDPAR
(14,10),(10,12),-0.424745 # DEPENDENCYPART_GRANDPAR
(14,10),(10,13),-0.218227 # DEPENDENCYPART_GRANDPAR
(14,10),(10,15),-0.515759 # DEPENDENCYPART_GRANDPAR
(14,10),(10,17),-0.493414 # DEPENDENCYPART_GRANDPAR
(14,10),(10,19),-0.519729 # DEPENDENCYPART_GRANDPAR
(14,10),(10,20),-0.788223 # DEPENDENCYPART_GRANDPAR
(14,11),(11,1),-0.129161 # DEPENDENCYPART_GRANDPAR
(14,11),(11,2),-0.343442 # DEPENDENCYPART_GRANDPAR
(14,11),(11,3),-0.165585 # DEPENDENCYPART_GRANDPAR
(14,11),(11,4),-0.411017 # DEPENDENCYPART_GRANDPAR
(14,11),(11,5),-0.292798 # DEPENDENCYPART_GRANDPAR
(14,11),(11,6),-0.174283 # DEPENDENCYPART_GRANDPAR
(14,11),(11,7),-0.325601 # DEPENDENCYPART_GRANDPAR
(14,11),(11,8),-0.295118 # DEPENDENCYPART_GRANDPAR
(14,11),(11,9),-0.262192 # DEPENDENCYPART_GRANDPAR
(14,11),(11,10),-0.214396 # DEPENDENCYPART_GRANDPAR
(14,11),(11,12),-0.295348 # DEPENDENCYPART_GRANDPAR
(14,11),(11,15),-0.51428 # DEPENDENCYPART_GRANDPAR
(14,11),(11,17),-0.577956 # DEPENDENCYPART_GRANDPAR
(14,11),(11,19),-0.604281 # DEPENDENCYPART_GRANDPAR
(14,11),(11,20),-0.795233 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.0606288 # DEPENDENCYPART_GRANDPAR
(14,13),(13,2),-0.330248 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.0970531 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.457163 # DEPENDENCYPART_GRANDPAR
(14,13),(13,6),-0.105751 # DEPENDENCYPART_GRANDPAR
(14,13),(13,7),-0.333586 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.244288 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.198586 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.178595 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.12536 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.516836 # DEPENDENCYPART_GRANDPAR
(14,13),(13,14),-0.911768 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,13),(13,15),-0.55272 # DEPENDENCYPART_GRANDPAR
(14,13),(13,17),-0.537854 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.564176 # DEPENDENCYPART_GRANDPAR
(14,13),(13,20),-0.787334 # DEPENDENCYPART_GRANDPAR
(14,17),(17,8),-0.560339 # DEPENDENCYPART_GRANDPAR
(14,17),(17,10),-0.471083 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.6139 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.141256 # DEPENDENCYPART_GRANDPAR
(14,17),(17,18),-0.329769 # DEPENDENCYPART_GRANDPAR
(14,17),(17,19),-0.21579 # DEPENDENCYPART_GRANDPAR
(14,17),(17,20),-0.520181 # DEPENDENCYPART_GRANDPAR
(14,19),(19,2),-0.65019 # DEPENDENCYPART_GRANDPAR
(14,19),(19,9),-0.519163 # DEPENDENCYPART_GRANDPAR
(14,19),(19,16),-0.139382 # DEPENDENCYPART_GRANDPAR
(14,19),(19,17),-0.000807123 # DEPENDENCYPART_GRANDPAR
(14,19),(19,18),-0.262657 # DEPENDENCYPART_GRANDPAR
(15,1),(1,3),-0.391393 # DEPENDENCYPART_GRANDPAR
(15,1),(1,4),-0.375482 # DEPENDENCYPART_GRANDPAR
(15,1),(1,6),-0.526481 # DEPENDENCYPART_GRANDPAR
(15,2),(2,1),-0.686268 # DEPENDENCYPART_GRANDPAR
(15,2),(2,3),-0.517719 # DEPENDENCYPART_GRANDPAR
(15,2),(2,4),-0.494002 # DEPENDENCYPART_GRANDPAR
(15,2),(2,6),-0.652807 # DEPENDENCYPART_GRANDPAR
(15,2),(2,7),-0.274778 # DEPENDENCYPART_GRANDPAR
(15,2),(2,8),-0.440617 # DEPENDENCYPART_GRANDPAR
(15,2),(2,9),-0.445826 # DEPENDENCYPART_GRANDPAR
(15,2),(2,10),-0.248921 # DEPENDENCYPART_GRANDPAR
(15,2),(2,11),-0.181218 # DEPENDENCYPART_GRANDPAR
(15,2),(2,12),-0.211003 # DEPENDENCYPART_GRANDPAR
(15,2),(2,13),-0.363739 # DEPENDENCYPART_GRANDPAR
(15,2),(2,15),-1.56732 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,2),(2,17),-0.362875 # DEPENDENCYPART_GRANDPAR
(15,2),(2,20),-0.918085 # DEPENDENCYPART_GRANDPAR
(15,3),(3,1),-0.479391 # DEPENDENCYPART_GRANDPAR
(15,3),(3,2),-0.31449 # DEPENDENCYPART_GRANDPAR
(15,3),(3,4),-0.375482 # DEPENDENCYPART_GRANDPAR
(15,3),(3,6),-0.526481 # DEPENDENCYPART_GRANDPAR
(15,3),(3,7),-0.119445 # DEPENDENCYPART_GRANDPAR
(15,3),(3,11),-0.0678334 # DEPENDENCYPART_GRANDPAR
(15,3),(3,13),-0.14624 # DEPENDENCYPART_GRANDPAR
(15,3),(3,15),-1.48945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,3),(3,20),-0.926588 # DEPENDENCYPART_GRANDPAR
(15,4),(4,1),-0.530018 # DEPENDENCYPART_GRANDPAR
(15,4),(4,2),-0.371683 # DEPENDENCYPART_GRANDPAR
(15,4),(4,3),-0.43843 # DEPENDENCYPART_GRANDPAR
(15,4),(4,5),-0.59819 # DEPENDENCYPART_GRANDPAR
(15,4),(4,6),-0.616005 # DEPENDENCYPART_GRANDPAR
(15,4),(4,7),-0.265748 # DEPENDENCYPART_GRANDPAR
(15,4),(4,8),-0.26694 # DEPENDENCYPART_GRANDPAR
(15,4),(4,9),-0.269329 # DEPENDENCYPART_GRANDPAR
(15,4),(4,10),-0.168789 # DEPENDENCYPART_GRANDPAR
(15,4),(4,11),-0.161702 # DEPENDENCYPART_GRANDPAR
(15,4),(4,12),-0.201973 # DEPENDENCYPART_GRANDPAR
(15,4),(4,13),-0.192824 # DEPENDENCYPART_GRANDPAR
(15,4),(4,14),-0.0613616 # DEPENDENCYPART_GRANDPAR
(15,4),(4,15),-1.26387 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,4),(4,17),0.0279842 # DEPENDENCYPART_GRANDPAR
(15,4),(4,19),0.0356686 # DEPENDENCYPART_GRANDPAR
(15,4),(4,20),-0.640568 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),-0.479391 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),-0.31449 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),-0.387803 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.375434 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.44335 # DEPENDENCYPART_GRANDPAR
(15,6),(6,7),-0.119445 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.232647 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.250864 # DEPENDENCYPART_GRANDPAR
(15,6),(6,11),-0.0678334 # DEPENDENCYPART_GRANDPAR
(15,6),(6,12),-0.0556699 # DEPENDENCYPART_GRANDPAR
(15,6),(6,15),-1.48945 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,1),-0.800014 # DEPENDENCYPART_GRANDPAR
(15,8),(8,2),-0.590055 # DEPENDENCYPART_GRANDPAR
(15,8),(8,3),-0.708425 # DEPENDENCYPART_GRANDPAR
(15,8),(8,4),-0.816377 # DEPENDENCYPART_GRANDPAR
(15,8),(8,5),-0.671271 # DEPENDENCYPART_GRANDPAR
(15,8),(8,6),-0.843513 # DEPENDENCYPART_GRANDPAR
(15,8),(8,7),-0.477579 # DEPENDENCYPART_GRANDPAR
(15,8),(8,9),-0.455145 # DEPENDENCYPART_GRANDPAR
(15,8),(8,10),-0.257745 # DEPENDENCYPART_GRANDPAR
(15,8),(8,11),-0.315208 # DEPENDENCYPART_GRANDPAR
(15,8),(8,12),-0.311089 # DEPENDENCYPART_GRANDPAR
(15,8),(8,13),-0.372156 # DEPENDENCYPART_GRANDPAR
(15,8),(8,14),-0.150318 # DEPENDENCYPART_GRANDPAR
(15,8),(8,15),-1.5404 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,8),(8,17),-0.348404 # DEPENDENCYPART_GRANDPAR
(15,8),(8,19),-0.342024 # DEPENDENCYPART_GRANDPAR
(15,8),(8,20),-0.909038 # DEPENDENCYPART_GRANDPAR
(15,9),(9,1),-0.738863 # DEPENDENCYPART_GRANDPAR
(15,9),(9,2),-0.564114 # DEPENDENCYPART_GRANDPAR
(15,9),(9,3),-0.647274 # DEPENDENCYPART_GRANDPAR
(15,9),(9,4),-0.79744 # DEPENDENCYPART_GRANDPAR
(15,9),(9,5),-0.640589 # DEPENDENCYPART_GRANDPAR
(15,9),(9,6),-0.782363 # DEPENDENCYPART_GRANDPAR
(15,9),(9,7),-0.435462 # DEPENDENCYPART_GRANDPAR
(15,9),(9,8),-0.478636 # DEPENDENCYPART_GRANDPAR
(15,9),(9,10),-0.240044 # DEPENDENCYPART_GRANDPAR
(15,9),(9,11),-0.301919 # DEPENDENCYPART_GRANDPAR
(15,9),(9,12),-0.310397 # DEPENDENCYPART_GRANDPAR
(15,9),(9,13),-0.385226 # DEPENDENCYPART_GRANDPAR
(15,9),(9,14),-0.132616 # DEPENDENCYPART_GRANDPAR
(15,9),(9,15),-1.53849 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,9),(9,17),-0.346099 # DEPENDENCYPART_GRANDPAR
(15,9),(9,19),-0.339719 # DEPENDENCYPART_GRANDPAR
(15,9),(9,20),-0.90803 # DEPENDENCYPART_GRANDPAR
