# _root_ Az előrehaladás akadálymentesnek látszik , amikor — már 1992-ben — jön egy váratlan kitérő : egy tárgyaláson a külföldi partner felfedezi , és pazar állásajánlattal téríti el .
#goldHeads=2,4,4,0,4,11,11,11,11,11,4,14,14,11,4,17,21,20,20,21,23,23,4,25,26,23,26,4,
#predictedHeads=2,4,4,23,4,11,11,11,11,11,4,14,14,11,11,17,21,20,20,21,23,23,0,25,26,23,26,23,
(8,3),(3,4),0.0791839 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.0302702 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.181896 # DEPENDENCYPART_GRANDPAR
(8,3),(3,9),-0.161641 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.240469 # DEPENDENCYPART_GRANDPAR
(8,3),(3,28),-0.83771 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-4.01984e-05 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.0959812 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.161937 # DEPENDENCYPART_GRANDPAR
(8,4),(4,5),-0.157953 # DEPENDENCYPART_GRANDPAR
(8,4),(4,6),-0.0279017 # DEPENDENCYPART_GRANDPAR
(8,4),(4,7),-0.268905 # DEPENDENCYPART_GRANDPAR
(8,4),(4,8),-0.72143 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,4),(4,9),-0.147793 # DEPENDENCYPART_GRANDPAR
(8,4),(4,10),-0.447902 # DEPENDENCYPART_GRANDPAR
(8,4),(4,11),-0.307766 # DEPENDENCYPART_GRANDPAR
(8,4),(4,15),-0.423343 # DEPENDENCYPART_GRANDPAR
(8,4),(4,21),-0.413559 # DEPENDENCYPART_GRANDPAR
(8,4),(4,22),-0.393098 # DEPENDENCYPART_GRANDPAR
(8,4),(4,23),-0.682852 # DEPENDENCYPART_GRANDPAR
(8,4),(4,26),-0.415783 # DEPENDENCYPART_GRANDPAR
(8,4),(4,27),-0.325484 # DEPENDENCYPART_GRANDPAR
(8,4),(4,28),-0.855883 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.158199 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.118833 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.224027 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.359182 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.25341 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.4281 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.359512 # DEPENDENCYPART_GRANDPAR
(8,6),(6,21),-0.359202 # DEPENDENCYPART_GRANDPAR
(8,6),(6,22),-0.332975 # DEPENDENCYPART_GRANDPAR
(8,6),(6,25),-0.514799 # DEPENDENCYPART_GRANDPAR
(8,6),(6,26),-0.361426 # DEPENDENCYPART_GRANDPAR
(8,6),(6,28),-0.838912 # DEPENDENCYPART_GRANDPAR
(8,9),(9,4),-0.324585 # DEPENDENCYPART_GRANDPAR
(8,9),(9,5),-0.403481 # DEPENDENCYPART_GRANDPAR
(8,9),(9,6),-0.402044 # DEPENDENCYPART_GRANDPAR
(8,9),(9,7),-0.566926 # DEPENDENCYPART_GRANDPAR
(8,9),(9,8),-0.292079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,9),(9,10),-0.0189721 # DEPENDENCYPART_GRANDPAR
(8,9),(9,11),0.0966521 # DEPENDENCYPART_GRANDPAR
(8,9),(9,13),-0.106198 # DEPENDENCYPART_GRANDPAR
(8,9),(9,14),-0.101755 # DEPENDENCYPART_GRANDPAR
(8,9),(9,15),0.0388598 # DEPENDENCYPART_GRANDPAR
(8,9),(9,21),-0.00731371 # DEPENDENCYPART_GRANDPAR
(8,9),(9,22),-0.00538155 # DEPENDENCYPART_GRANDPAR
(8,9),(9,26),-0.0104564 # DEPENDENCYPART_GRANDPAR
(8,9),(9,28),-0.524109 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.380007 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.559967 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.524772 # DEPENDENCYPART_GRANDPAR
(8,11),(11,4),-0.397835 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.47337 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.439068 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.666654 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.289643 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.208277 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.0368677 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.0869923 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.0273125 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),0.0452334 # DEPENDENCYPART_GRANDPAR
(8,11),(11,17),-0.0658364 # DEPENDENCYPART_GRANDPAR
(8,11),(11,18),0.15838 # DEPENDENCYPART_GRANDPAR
(8,11),(11,19),-0.194507 # DEPENDENCYPART_GRANDPAR
(8,11),(11,20),-0.0643098 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),0.0284586 # DEPENDENCYPART_GRANDPAR
(8,11),(11,22),0.020442 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-0.293941 # DEPENDENCYPART_GRANDPAR
(8,11),(11,24),-0.293341 # DEPENDENCYPART_GRANDPAR
(8,11),(11,25),-0.114011 # DEPENDENCYPART_GRANDPAR
(8,11),(11,26),0.0262346 # DEPENDENCYPART_GRANDPAR
(8,11),(11,27),0.0637272 # DEPENDENCYPART_GRANDPAR
(8,11),(11,28),-0.464969 # DEPENDENCYPART_GRANDPAR
(8,14),(14,1),-0.398592 # DEPENDENCYPART_GRANDPAR
(8,14),(14,2),-0.574687 # DEPENDENCYPART_GRANDPAR
(8,14),(14,3),-0.552695 # DEPENDENCYPART_GRANDPAR
(8,14),(14,4),-0.342054 # DEPENDENCYPART_GRANDPAR
(8,14),(14,5),-0.426348 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.587216 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.367443 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,9),0.236514 # DEPENDENCYPART_GRANDPAR
(8,14),(14,10),-0.043794 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),-0.106928 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.0301139 # DEPENDENCYPART_GRANDPAR
(8,14),(14,15),-0.0886197 # DEPENDENCYPART_GRANDPAR
(8,14),(14,17),-0.156388 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.2015 # DEPENDENCYPART_GRANDPAR
(8,14),(14,20),-0.155119 # DEPENDENCYPART_GRANDPAR
(8,14),(14,21),-0.0173432 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),-0.025493 # DEPENDENCYPART_GRANDPAR
(8,14),(14,23),-0.333656 # DEPENDENCYPART_GRANDPAR
(8,14),(14,25),-0.204869 # DEPENDENCYPART_GRANDPAR
(8,14),(14,26),-0.0195662 # DEPENDENCYPART_GRANDPAR
(8,14),(14,28),-0.557764 # DEPENDENCYPART_GRANDPAR
(8,17),(17,12),-0.107085 # DEPENDENCYPART_GRANDPAR
(8,17),(17,13),-0.0301139 # DEPENDENCYPART_GRANDPAR
(8,17),(17,14),-0.0218802 # DEPENDENCYPART_GRANDPAR
(8,17),(17,15),-0.0267968 # DEPENDENCYPART_GRANDPAR
(8,17),(17,16),-0.112495 # DEPENDENCYPART_GRANDPAR
(8,17),(17,18),0.120283 # DEPENDENCYPART_GRANDPAR
(8,17),(17,19),-0.201566 # DEPENDENCYPART_GRANDPAR
(8,17),(17,20),-0.155119 # DEPENDENCYPART_GRANDPAR
(8,17),(17,25),-0.204869 # DEPENDENCYPART_GRANDPAR
(8,20),(20,12),-0.106949 # DEPENDENCYPART_GRANDPAR
(8,20),(20,13),-0.0301139 # DEPENDENCYPART_GRANDPAR
(8,20),(20,14),-0.0218802 # DEPENDENCYPART_GRANDPAR
(8,20),(20,16),-0.112359 # DEPENDENCYPART_GRANDPAR
(8,20),(20,17),-0.060098 # DEPENDENCYPART_GRANDPAR
(8,20),(20,18),0.156333 # DEPENDENCYPART_GRANDPAR
(8,20),(20,19),-0.141041 # DEPENDENCYPART_GRANDPAR
(8,20),(20,25),-0.204869 # DEPENDENCYPART_GRANDPAR
(8,21),(21,2),-0.559677 # DEPENDENCYPART_GRANDPAR
(8,21),(21,3),-0.524488 # DEPENDENCYPART_GRANDPAR
(8,21),(21,4),-0.397547 # DEPENDENCYPART_GRANDPAR
(8,21),(21,5),-0.472916 # DEPENDENCYPART_GRANDPAR
(8,21),(21,6),-0.438444 # DEPENDENCYPART_GRANDPAR
(8,21),(21,7),-0.666033 # DEPENDENCYPART_GRANDPAR
(8,21),(21,8),-0.290004 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,21),(21,9),0.208434 # DEPENDENCYPART_GRANDPAR
(8,21),(21,10),-0.0366109 # DEPENDENCYPART_GRANDPAR
(8,21),(21,11),0.122845 # DEPENDENCYPART_GRANDPAR
(8,21),(21,12),-0.10248 # DEPENDENCYPART_GRANDPAR
(8,21),(21,13),-0.0582943 # DEPENDENCYPART_GRANDPAR
(8,21),(21,14),-0.0914224 # DEPENDENCYPART_GRANDPAR
(8,21),(21,15),-0.149422 # DEPENDENCYPART_GRANDPAR
(8,21),(21,16),-0.107891 # DEPENDENCYPART_GRANDPAR
(8,21),(21,17),-0.128398 # DEPENDENCYPART_GRANDPAR
(8,21),(21,18),0.106211 # DEPENDENCYPART_GRANDPAR
(8,21),(21,19),-0.165993 # DEPENDENCYPART_GRANDPAR
(8,21),(21,20),-0.128394 # DEPENDENCYPART_GRANDPAR
(8,21),(21,22),0.0163993 # DEPENDENCYPART_GRANDPAR
(8,21),(21,23),-0.28823 # DEPENDENCYPART_GRANDPAR
(8,21),(21,24),-0.292765 # DEPENDENCYPART_GRANDPAR
(8,21),(21,25),-0.124322 # DEPENDENCYPART_GRANDPAR
(8,21),(21,26),0.02597 # DEPENDENCYPART_GRANDPAR
(8,21),(21,27),0.0615189 # DEPENDENCYPART_GRANDPAR
(8,21),(21,28),-0.463134 # DEPENDENCYPART_GRANDPAR
(8,23),(23,2),-0.533764 # DEPENDENCYPART_GRANDPAR
(8,23),(23,3),-0.520797 # DEPENDENCYPART_GRANDPAR
(8,23),(23,4),-0.390558 # DEPENDENCYPART_GRANDPAR
(8,23),(23,5),-0.415589 # DEPENDENCYPART_GRANDPAR
(8,23),(23,7),-0.575816 # DEPENDENCYPART_GRANDPAR
(8,23),(23,8),-0.397473 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,23),(23,9),0.222311 # DEPENDENCYPART_GRANDPAR
(8,23),(23,10),0.00262097 # DEPENDENCYPART_GRANDPAR
(8,23),(23,11),0.166827 # DEPENDENCYPART_GRANDPAR
(8,23),(23,13),-0.112177 # DEPENDENCYPART_GRANDPAR
(8,23),(23,14),0.00568591 # DEPENDENCYPART_GRANDPAR
(8,23),(23,15),0.00052578 # DEPENDENCYPART_GRANDPAR
(8,23),(23,17),-0.0325319 # DEPENDENCYPART_GRANDPAR
(8,23),(23,18),0.147495 # DEPENDENCYPART_GRANDPAR
(8,23),(23,19),-0.218169 # DEPENDENCYPART_GRANDPAR
(8,23),(23,20),-0.0312621 # DEPENDENCYPART_GRANDPAR
(8,23),(23,21),0.0678884 # DEPENDENCYPART_GRANDPAR
(8,23),(23,22),0.105793 # DEPENDENCYPART_GRANDPAR
(8,23),(23,24),-0.318852 # DEPENDENCYPART_GRANDPAR
(8,23),(23,25),-0.108473 # DEPENDENCYPART_GRANDPAR
(8,23),(23,26),-0.039128 # DEPENDENCYPART_GRANDPAR
(8,23),(23,28),-0.48119 # DEPENDENCYPART_GRANDPAR
(8,25),(25,8),-0.367443 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,25),(25,12),-0.106928 # DEPENDENCYPART_GRANDPAR
(8,25),(25,13),-0.0301139 # DEPENDENCYPART_GRANDPAR
(8,25),(25,16),-0.112338 # DEPENDENCYPART_GRANDPAR
(8,25),(25,17),-0.060098 # DEPENDENCYPART_GRANDPAR
(8,25),(25,18),0.156375 # DEPENDENCYPART_GRANDPAR
(8,25),(25,19),-0.141041 # DEPENDENCYPART_GRANDPAR
(8,25),(25,20),-0.058831 # DEPENDENCYPART_GRANDPAR
(8,25),(25,21),0.0440361 # DEPENDENCYPART_GRANDPAR
(8,25),(25,22),0.0962928 # DEPENDENCYPART_GRANDPAR
(8,25),(25,23),-0.23383 # DEPENDENCYPART_GRANDPAR
(8,25),(25,24),-0.239579 # DEPENDENCYPART_GRANDPAR
(8,26),(26,2),-0.559677 # DEPENDENCYPART_GRANDPAR
(8,26),(26,3),-0.524488 # DEPENDENCYPART_GRANDPAR
(8,26),(26,4),-0.397547 # DEPENDENCYPART_GRANDPAR
(8,26),(26,5),-0.472916 # DEPENDENCYPART_GRANDPAR
(8,26),(26,6),-0.438444 # DEPENDENCYPART_GRANDPAR
(8,26),(26,7),-0.666033 # DEPENDENCYPART_GRANDPAR
(8,26),(26,8),-0.290004 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,26),(26,9),0.208436 # DEPENDENCYPART_GRANDPAR
(8,26),(26,10),-0.0365911 # DEPENDENCYPART_GRANDPAR
(8,26),(26,11),0.122845 # DEPENDENCYPART_GRANDPAR
(8,26),(26,13),-0.0582912 # DEPENDENCYPART_GRANDPAR
(8,26),(26,14),-0.0850848 # DEPENDENCYPART_GRANDPAR
(8,26),(26,15),-0.149383 # DEPENDENCYPART_GRANDPAR
(8,26),(26,16),-0.10789 # DEPENDENCYPART_GRANDPAR
(8,26),(26,17),-0.122061 # DEPENDENCYPART_GRANDPAR
(8,26),(26,18),0.106213 # DEPENDENCYPART_GRANDPAR
(8,26),(26,19),-0.16599 # DEPENDENCYPART_GRANDPAR
(8,26),(26,20),-0.122057 # DEPENDENCYPART_GRANDPAR
(8,26),(26,21),0.017473 # DEPENDENCYPART_GRANDPAR
(8,26),(26,22),-0.0641495 # DEPENDENCYPART_GRANDPAR
(8,26),(26,23),-0.285837 # DEPENDENCYPART_GRANDPAR
(8,26),(26,24),-0.265513 # DEPENDENCYPART_GRANDPAR
(8,26),(26,25),-0.171784 # DEPENDENCYPART_GRANDPAR
(8,26),(26,27),0.0615189 # DEPENDENCYPART_GRANDPAR
(8,26),(26,28),-0.461276 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),-0.198718 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),-0.108055 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.281007 # DEPENDENCYPART_GRANDPAR
(9,4),(4,5),-0.226705 # DEPENDENCYPART_GRANDPAR
(9,4),(4,6),-0.0422615 # DEPENDENCYPART_GRANDPAR
(9,4),(4,7),-0.213088 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),-0.0147469 # DEPENDENCYPART_GRANDPAR
(9,4),(4,9),-0.581757 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,4),(4,10),-0.560558 # DEPENDENCYPART_GRANDPAR
(9,4),(4,11),-0.677134 # DEPENDENCYPART_GRANDPAR
(9,4),(4,15),-0.51806 # DEPENDENCYPART_GRANDPAR
(9,4),(4,21),-0.632948 # DEPENDENCYPART_GRANDPAR
(9,4),(4,22),-0.49408 # DEPENDENCYPART_GRANDPAR
(9,4),(4,23),-0.570392 # DEPENDENCYPART_GRANDPAR
(9,4),(4,26),-0.669821 # DEPENDENCYPART_GRANDPAR
(9,4),(4,27),-0.696834 # DEPENDENCYPART_GRANDPAR
(9,4),(4,28),-0.967176 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.183029 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.148047 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.198239 # DEPENDENCYPART_GRANDPAR
(9,6),(6,10),-0.482497 # DEPENDENCYPART_GRANDPAR
(9,6),(6,11),-0.633008 # DEPENDENCYPART_GRANDPAR
(9,6),(6,14),-0.511205 # DEPENDENCYPART_GRANDPAR
(9,6),(6,15),-0.464883 # DEPENDENCYPART_GRANDPAR
(9,6),(6,21),-0.588821 # DEPENDENCYPART_GRANDPAR
(9,6),(6,22),-0.446763 # DEPENDENCYPART_GRANDPAR
(9,6),(6,25),-0.782547 # DEPENDENCYPART_GRANDPAR
(9,6),(6,26),-0.625693 # DEPENDENCYPART_GRANDPAR
(9,6),(6,28),-0.958889 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),-0.190144 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.34504 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.173345 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.138427 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.0649718 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),-0.228326 # DEPENDENCYPART_GRANDPAR
(9,8),(8,9),-0.598008 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,8),(8,10),-0.48229 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.631902 # DEPENDENCYPART_GRANDPAR
(9,8),(8,14),-0.512502 # DEPENDENCYPART_GRANDPAR
(9,8),(8,15),-0.464666 # DEPENDENCYPART_GRANDPAR
(9,8),(8,17),-0.561154 # DEPENDENCYPART_GRANDPAR
(9,8),(8,20),-0.623391 # DEPENDENCYPART_GRANDPAR
(9,8),(8,21),-0.587714 # DEPENDENCYPART_GRANDPAR
(9,8),(8,23),-0.543317 # DEPENDENCYPART_GRANDPAR
(9,8),(8,25),-0.783844 # DEPENDENCYPART_GRANDPAR
(9,8),(8,26),-0.624587 # DEPENDENCYPART_GRANDPAR
(9,8),(8,28),-0.958808 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-0.561009 # DEPENDENCYPART_GRANDPAR
(9,11),(11,2),-0.58255 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.653301 # DEPENDENCYPART_GRANDPAR
(9,11),(11,4),-0.563787 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.528061 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.387176 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.642354 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.379936 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.230084 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),-0.126848 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),-0.00513005 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.0871914 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.0313229 # DEPENDENCYPART_GRANDPAR
(9,11),(11,17),-0.13615 # DEPENDENCYPART_GRANDPAR
(9,11),(11,18),-0.252147 # DEPENDENCYPART_GRANDPAR
(9,11),(11,19),-0.0503561 # DEPENDENCYPART_GRANDPAR
(9,11),(11,20),-0.19813 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.178014 # DEPENDENCYPART_GRANDPAR
(9,11),(11,22),-0.0722624 # DEPENDENCYPART_GRANDPAR
(9,11),(11,23),-0.174882 # DEPENDENCYPART_GRANDPAR
(9,11),(11,24),-0.101198 # DEPENDENCYPART_GRANDPAR
(9,11),(11,25),-0.358534 # DEPENDENCYPART_GRANDPAR
(9,11),(11,26),-0.214876 # DEPENDENCYPART_GRANDPAR
(9,11),(11,27),-0.279325 # DEPENDENCYPART_GRANDPAR
(9,11),(11,28),-0.576006 # DEPENDENCYPART_GRANDPAR
(9,13),(13,6),-0.367229 # DEPENDENCYPART_GRANDPAR
(9,13),(13,8),-0.399203 # DEPENDENCYPART_GRANDPAR
(9,13),(13,9),-0.26903 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,13),(13,12),-0.176044 # DEPENDENCYPART_GRANDPAR
(9,14),(14,1),-0.579314 # DEPENDENCYPART_GRANDPAR
(9,14),(14,2),-0.604957 # DEPENDENCYPART_GRANDPAR
(9,14),(14,3),-0.683461 # DEPENDENCYPART_GRANDPAR
(9,14),(14,4),-0.511196 # DEPENDENCYPART_GRANDPAR
(9,14),(14,5),-0.486117 # DEPENDENCYPART_GRANDPAR
(9,14),(14,7),-0.566468 # DEPENDENCYPART_GRANDPAR
(9,14),(14,8),-0.397546 # DEPENDENCYPART_GRANDPAR
(9,14),(14,9),-0.225859 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,14),(14,10),-0.163278 # DEPENDENCYPART_GRANDPAR
(9,14),(14,12),-0.20261 # DEPENDENCYPART_GRANDPAR
(9,14),(14,13),0.0214898 # DEPENDENCYPART_GRANDPAR
(9,14),(14,15),-0.163903 # DEPENDENCYPART_GRANDPAR
(9,14),(14,17),-0.192641 # DEPENDENCYPART_GRANDPAR
(9,14),(14,19),-0.0452973 # DEPENDENCYPART_GRANDPAR
(9,14),(14,20),-0.254879 # DEPENDENCYPART_GRANDPAR
(9,14),(14,21),-0.186765 # DEPENDENCYPART_GRANDPAR
(9,14),(14,22),-0.103542 # DEPENDENCYPART_GRANDPAR
(9,14),(14,23),-0.164242 # DEPENDENCYPART_GRANDPAR
(9,14),(14,25),-0.415331 # DEPENDENCYPART_GRANDPAR
(9,14),(14,26),-0.223625 # DEPENDENCYPART_GRANDPAR
(9,14),(14,28),-0.635591 # DEPENDENCYPART_GRANDPAR
(9,21),(21,2),-0.582543 # DEPENDENCYPART_GRANDPAR
(9,21),(21,3),-0.653301 # DEPENDENCYPART_GRANDPAR
(9,21),(21,4),-0.563783 # DEPENDENCYPART_GRANDPAR
(9,21),(21,5),-0.527891 # DEPENDENCYPART_GRANDPAR
(9,21),(21,6),-0.386835 # DEPENDENCYPART_GRANDPAR
(9,21),(21,7),-0.642016 # DEPENDENCYPART_GRANDPAR
(9,21),(21,8),-0.379466 # DEPENDENCYPART_GRANDPAR
(9,21),(21,9),-0.230572 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,21),(21,10),-0.127295 # DEPENDENCYPART_GRANDPAR
(9,21),(21,11),-0.255862 # DEPENDENCYPART_GRANDPAR
(9,21),(21,12),-0.214394 # DEPENDENCYPART_GRANDPAR
(9,21),(21,13),0.0230321 # DEPENDENCYPART_GRANDPAR
(9,21),(21,14),-0.198234 # DEPENDENCYPART_GRANDPAR
(9,21),(21,15),-0.264716 # DEPENDENCYPART_GRANDPAR
(9,21),(21,16),-0.31901 # DEPENDENCYPART_GRANDPAR
(9,21),(21,17),-0.245644 # DEPENDENCYPART_GRANDPAR
(9,21),(21,18),-0.334975 # DEPENDENCYPART_GRANDPAR
(9,21),(21,19),-0.0222754 # DEPENDENCYPART_GRANDPAR
(9,21),(21,20),-0.309147 # DEPENDENCYPART_GRANDPAR
(9,21),(21,22),-0.0753869 # DEPENDENCYPART_GRANDPAR
(9,21),(21,23),-0.168253 # DEPENDENCYPART_GRANDPAR
(9,21),(21,24),-0.0997048 # DEPENDENCYPART_GRANDPAR
(9,21),(21,25),-0.367005 # DEPENDENCYPART_GRANDPAR
(9,21),(21,26),-0.214222 # DEPENDENCYPART_GRANDPAR
(9,21),(21,27),-0.280615 # DEPENDENCYPART_GRANDPAR
(9,21),(21,28),-0.573255 # DEPENDENCYPART_GRANDPAR
(9,26),(26,2),-0.582543 # DEPENDENCYPART_GRANDPAR
(9,26),(26,3),-0.6533 # DEPENDENCYPART_GRANDPAR
(9,26),(26,4),-0.563783 # DEPENDENCYPART_GRANDPAR
(9,26),(26,5),-0.527891 # DEPENDENCYPART_GRANDPAR
(9,26),(26,6),-0.386835 # DEPENDENCYPART_GRANDPAR
(9,26),(26,7),-0.642016 # DEPENDENCYPART_GRANDPAR
(9,26),(26,8),-0.379466 # DEPENDENCYPART_GRANDPAR
(9,26),(26,9),-0.229641 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,26),(26,10),-0.126341 # DEPENDENCYPART_GRANDPAR
(9,26),(26,11),-0.254935 # DEPENDENCYPART_GRANDPAR
(9,26),(26,13),0.0239643 # DEPENDENCYPART_GRANDPAR
(9,26),(26,14),-0.186274 # DEPENDENCYPART_GRANDPAR
(9,26),(26,15),-0.263734 # DEPENDENCYPART_GRANDPAR
(9,26),(26,16),-0.318081 # DEPENDENCYPART_GRANDPAR
(9,26),(26,17),-0.233684 # DEPENDENCYPART_GRANDPAR
(9,26),(26,18),-0.334044 # DEPENDENCYPART_GRANDPAR
(9,26),(26,19),-0.0213431 # DEPENDENCYPART_GRANDPAR
(9,26),(26,20),-0.297186 # DEPENDENCYPART_GRANDPAR
(9,26),(26,21),-0.210329 # DEPENDENCYPART_GRANDPAR
(9,26),(26,22),-0.187802 # DEPENDENCYPART_GRANDPAR
(9,26),(26,23),-0.183122 # DEPENDENCYPART_GRANDPAR
(9,26),(26,24),-0.0721036 # DEPENDENCYPART_GRANDPAR
(9,26),(26,25),-0.457616 # DEPENDENCYPART_GRANDPAR
(9,26),(26,27),-0.281532 # DEPENDENCYPART_GRANDPAR
(9,26),(26,28),-0.572312 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),0.271214 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.0264133 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),0.220082 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),0.167397 # DEPENDENCYPART_GRANDPAR
(11,2),(2,11),-1.35164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,1),0.0392706 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.426941 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),0.101303 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),0.00849301 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),0.254286 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),0.222941 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-1.25135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,28),-1.25289 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.0728105 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.317053 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),0.116966 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.0406554 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),0.320492 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),0.134644 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),0.328054 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),0.255152 # DEPENDENCYPART_GRANDPAR
(11,4),(4,10),0.0420984 # DEPENDENCYPART_GRANDPAR
(11,4),(4,11),-1.12927 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,4),(4,15),-0.324694 # DEPENDENCYPART_GRANDPAR
(11,4),(4,21),-0.376304 # DEPENDENCYPART_GRANDPAR
(11,4),(4,22),-0.231654 # DEPENDENCYPART_GRANDPAR
(11,4),(4,23),-0.308325 # DEPENDENCYPART_GRANDPAR
(11,4),(4,26),-0.484853 # DEPENDENCYPART_GRANDPAR
(11,4),(4,27),0.269579 # DEPENDENCYPART_GRANDPAR
(11,4),(4,28),-1.06335 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.332724 # DEPENDENCYPART_GRANDPAR
