# _root_ Az egység vitathatatlan , ugyanakkor megfigyelők szerint feltűnő , hogy nem került sor ennél határozottabb hangú közös fellépésre .
#goldHeads=2,3,0,3,10,7,10,10,10,3,12,10,12,15,16,18,18,12,3,
#predictedHeads=2,10,10,10,10,7,8,10,10,0,12,10,12,15,16,18,18,12,10,
(14,12),(12,15),-0.612746 # DEPENDENCYPART_GRANDPAR
(14,12),(12,16),-0.68851 # DEPENDENCYPART_GRANDPAR
(14,12),(12,17),-0.60881 # DEPENDENCYPART_GRANDPAR
(14,12),(12,18),-1.16984 # DEPENDENCYPART_GRANDPAR
(14,12),(12,19),-0.91629 # DEPENDENCYPART_GRANDPAR
(14,13),(13,1),-0.541978 # DEPENDENCYPART_GRANDPAR
(14,13),(13,3),-0.268491 # DEPENDENCYPART_GRANDPAR
(14,13),(13,4),-0.344403 # DEPENDENCYPART_GRANDPAR
(14,13),(13,5),-0.329269 # DEPENDENCYPART_GRANDPAR
(14,13),(13,8),-0.23054 # DEPENDENCYPART_GRANDPAR
(14,13),(13,9),-0.411521 # DEPENDENCYPART_GRANDPAR
(14,13),(13,10),-0.486623 # DEPENDENCYPART_GRANDPAR
(14,13),(13,11),-0.197775 # DEPENDENCYPART_GRANDPAR
(14,13),(13,12),-0.501592 # DEPENDENCYPART_GRANDPAR
(14,13),(13,15),-0.6098 # DEPENDENCYPART_GRANDPAR
(14,13),(13,16),-0.685564 # DEPENDENCYPART_GRANDPAR
(14,13),(13,18),-1.14633 # DEPENDENCYPART_GRANDPAR
(14,13),(13,19),-0.877607 # DEPENDENCYPART_GRANDPAR
(14,15),(15,5),-0.693614 # DEPENDENCYPART_GRANDPAR
(14,15),(15,6),-0.713957 # DEPENDENCYPART_GRANDPAR
(14,15),(15,7),-0.675045 # DEPENDENCYPART_GRANDPAR
(14,15),(15,10),-0.780302 # DEPENDENCYPART_GRANDPAR
(14,15),(15,11),-0.561163 # DEPENDENCYPART_GRANDPAR
(14,15),(15,13),-0.486908 # DEPENDENCYPART_GRANDPAR
(14,15),(15,14),-0.737604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,15),(15,16),-0.293134 # DEPENDENCYPART_GRANDPAR
(14,15),(15,17),-0.215725 # DEPENDENCYPART_GRANDPAR
(14,16),(16,2),-0.633335 # DEPENDENCYPART_GRANDPAR
(14,16),(16,5),-0.693614 # DEPENDENCYPART_GRANDPAR
(14,16),(16,6),-0.713957 # DEPENDENCYPART_GRANDPAR
(14,16),(16,7),-0.675045 # DEPENDENCYPART_GRANDPAR
(14,16),(16,9),-0.759267 # DEPENDENCYPART_GRANDPAR
(14,16),(16,10),-0.780302 # DEPENDENCYPART_GRANDPAR
(14,16),(16,11),-0.561163 # DEPENDENCYPART_GRANDPAR
(14,16),(16,13),-0.486908 # DEPENDENCYPART_GRANDPAR
(14,16),(16,14),-0.737604 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,16),(16,15),-0.210242 # DEPENDENCYPART_GRANDPAR
(14,16),(16,17),-0.204992 # DEPENDENCYPART_GRANDPAR
(14,17),(17,5),-0.693614 # DEPENDENCYPART_GRANDPAR
(14,17),(17,7),-0.675045 # DEPENDENCYPART_GRANDPAR
(14,17),(17,11),-0.561163 # DEPENDENCYPART_GRANDPAR
(14,17),(17,13),-0.486908 # DEPENDENCYPART_GRANDPAR
(14,17),(17,14),-0.737606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,17),(17,15),-0.210245 # DEPENDENCYPART_GRANDPAR
(14,17),(17,16),-0.286009 # DEPENDENCYPART_GRANDPAR
(14,18),(18,1),-0.93786 # DEPENDENCYPART_GRANDPAR
(14,18),(18,2),-0.686667 # DEPENDENCYPART_GRANDPAR
(14,18),(18,3),-0.6708 # DEPENDENCYPART_GRANDPAR
(14,18),(18,4),-0.705962 # DEPENDENCYPART_GRANDPAR
(14,18),(18,6),-0.767289 # DEPENDENCYPART_GRANDPAR
(14,18),(18,7),-0.679906 # DEPENDENCYPART_GRANDPAR
(14,18),(18,8),-0.640554 # DEPENDENCYPART_GRANDPAR
(14,18),(18,9),-0.77308 # DEPENDENCYPART_GRANDPAR
(14,18),(18,10),-0.784471 # DEPENDENCYPART_GRANDPAR
(14,18),(18,11),-0.560901 # DEPENDENCYPART_GRANDPAR
(14,18),(18,13),-0.540239 # DEPENDENCYPART_GRANDPAR
(14,18),(18,14),-0.701813 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(14,18),(18,15),-0.117448 # DEPENDENCYPART_GRANDPAR
(14,18),(18,16),-0.194422 # DEPENDENCYPART_GRANDPAR
(14,18),(18,17),-0.113849 # DEPENDENCYPART_GRANDPAR
(14,18),(18,19),-0.545656 # DEPENDENCYPART_GRANDPAR
(15,5),(5,2),-0.582186 # DEPENDENCYPART_GRANDPAR
(15,5),(5,3),-0.630259 # DEPENDENCYPART_GRANDPAR
(15,5),(5,4),-0.392548 # DEPENDENCYPART_GRANDPAR
(15,5),(5,6),-0.632981 # DEPENDENCYPART_GRANDPAR
(15,5),(5,7),-0.327508 # DEPENDENCYPART_GRANDPAR
(15,5),(5,8),-0.488168 # DEPENDENCYPART_GRANDPAR
(15,5),(5,9),-0.230731 # DEPENDENCYPART_GRANDPAR
(15,5),(5,12),0.0859446 # DEPENDENCYPART_GRANDPAR
(15,5),(5,13),-0.511231 # DEPENDENCYPART_GRANDPAR
(15,5),(5,14),-0.311969 # DEPENDENCYPART_GRANDPAR
(15,5),(5,18),-0.734929 # DEPENDENCYPART_GRANDPAR
(15,5),(5,19),-0.616354 # DEPENDENCYPART_GRANDPAR
(15,6),(6,1),-0.281055 # DEPENDENCYPART_GRANDPAR
(15,6),(6,2),-0.442419 # DEPENDENCYPART_GRANDPAR
(15,6),(6,3),-0.484572 # DEPENDENCYPART_GRANDPAR
(15,6),(6,4),-0.305408 # DEPENDENCYPART_GRANDPAR
(15,6),(6,5),-0.190684 # DEPENDENCYPART_GRANDPAR
(15,6),(6,8),-0.456722 # DEPENDENCYPART_GRANDPAR
(15,6),(6,9),-0.196586 # DEPENDENCYPART_GRANDPAR
(15,6),(6,12),0.0755097 # DEPENDENCYPART_GRANDPAR
(15,6),(6,18),-0.822312 # DEPENDENCYPART_GRANDPAR
(15,6),(6,19),-0.620816 # DEPENDENCYPART_GRANDPAR
(15,7),(7,1),-0.39467 # DEPENDENCYPART_GRANDPAR
(15,7),(7,2),-0.443815 # DEPENDENCYPART_GRANDPAR
(15,7),(7,3),-0.521136 # DEPENDENCYPART_GRANDPAR
(15,7),(7,4),-0.234331 # DEPENDENCYPART_GRANDPAR
(15,7),(7,6),-0.490503 # DEPENDENCYPART_GRANDPAR
(15,7),(7,8),-0.521277 # DEPENDENCYPART_GRANDPAR
(15,7),(7,9),-0.218956 # DEPENDENCYPART_GRANDPAR
(15,7),(7,12),0.0679262 # DEPENDENCYPART_GRANDPAR
(15,7),(7,18),-0.744042 # DEPENDENCYPART_GRANDPAR
(15,7),(7,19),-0.605673 # DEPENDENCYPART_GRANDPAR
(15,10),(10,2),-0.610447 # DEPENDENCYPART_GRANDPAR
(15,10),(10,3),-0.634778 # DEPENDENCYPART_GRANDPAR
(15,10),(10,4),-0.488961 # DEPENDENCYPART_GRANDPAR
(15,10),(10,5),-0.329715 # DEPENDENCYPART_GRANDPAR
(15,10),(10,6),-0.65779 # DEPENDENCYPART_GRANDPAR
(15,10),(10,7),-0.432558 # DEPENDENCYPART_GRANDPAR
(15,10),(10,8),-0.588183 # DEPENDENCYPART_GRANDPAR
(15,10),(10,9),-0.340636 # DEPENDENCYPART_GRANDPAR
(15,10),(10,11),-0.145179 # DEPENDENCYPART_GRANDPAR
(15,10),(10,12),0.103756 # DEPENDENCYPART_GRANDPAR
(15,10),(10,13),-0.418179 # DEPENDENCYPART_GRANDPAR
(15,10),(10,15),-0.953971 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,10),(10,16),-0.34448 # DEPENDENCYPART_GRANDPAR
(15,10),(10,18),-0.785935 # DEPENDENCYPART_GRANDPAR
(15,10),(10,19),-0.610395 # DEPENDENCYPART_GRANDPAR
(15,11),(11,7),-0.437668 # DEPENDENCYPART_GRANDPAR
(15,11),(11,10),-0.221204 # DEPENDENCYPART_GRANDPAR
(15,11),(11,13),-0.466245 # DEPENDENCYPART_GRANDPAR
(15,11),(11,18),-0.738812 # DEPENDENCYPART_GRANDPAR
(15,13),(13,1),-0.276425 # DEPENDENCYPART_GRANDPAR
(15,13),(13,3),-0.484571 # DEPENDENCYPART_GRANDPAR
(15,13),(13,4),-0.30542 # DEPENDENCYPART_GRANDPAR
(15,13),(13,5),-0.190684 # DEPENDENCYPART_GRANDPAR
(15,13),(13,8),-0.429897 # DEPENDENCYPART_GRANDPAR
(15,13),(13,9),-0.157095 # DEPENDENCYPART_GRANDPAR
(15,13),(13,10),-0.137058 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.0957951 # DEPENDENCYPART_GRANDPAR
(15,13),(13,12),0.153836 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-0.982288 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.372796 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.822312 # DEPENDENCYPART_GRANDPAR
(15,13),(13,19),-0.620816 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.507319 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.201788 # DEPENDENCYPART_GRANDPAR
(15,14),(14,12),0.0901452 # DEPENDENCYPART_GRANDPAR
(15,14),(14,13),-0.435173 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-0.833514 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.224023 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.336802 # DEPENDENCYPART_GRANDPAR
(15,14),(14,18),-0.654113 # DEPENDENCYPART_GRANDPAR
(15,14),(14,19),-0.582144 # DEPENDENCYPART_GRANDPAR
(15,16),(16,2),-0.965415 # DEPENDENCYPART_GRANDPAR
(15,16),(16,5),-0.6125 # DEPENDENCYPART_GRANDPAR
(15,16),(16,6),-1.01252 # DEPENDENCYPART_GRANDPAR
(15,16),(16,7),-0.703877 # DEPENDENCYPART_GRANDPAR
(15,16),(16,9),-0.526557 # DEPENDENCYPART_GRANDPAR
(15,16),(16,10),-0.521543 # DEPENDENCYPART_GRANDPAR
(15,16),(16,11),-0.514354 # DEPENDENCYPART_GRANDPAR
(15,16),(16,13),-0.8902 # DEPENDENCYPART_GRANDPAR
(15,16),(16,14),-0.677282 # DEPENDENCYPART_GRANDPAR
(15,16),(16,15),-0.525957 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,16),(16,17),-0.137187 # DEPENDENCYPART_GRANDPAR
(15,17),(17,5),-0.6125 # DEPENDENCYPART_GRANDPAR
(15,17),(17,7),-0.703877 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.514354 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.8902 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.677282 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.525959 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.083532 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.432266 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.281549 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),-0.241193 # DEPENDENCYPART_GRANDPAR
(16,2),(2,6),-0.188267 # DEPENDENCYPART_GRANDPAR
(16,2),(2,12),-0.263588 # DEPENDENCYPART_GRANDPAR
(16,5),(5,2),-0.293646 # DEPENDENCYPART_GRANDPAR
(16,5),(5,3),-0.519709 # DEPENDENCYPART_GRANDPAR
(16,5),(5,4),-0.337256 # DEPENDENCYPART_GRANDPAR
(16,5),(5,6),-0.285454 # DEPENDENCYPART_GRANDPAR
(16,5),(5,7),-0.314359 # DEPENDENCYPART_GRANDPAR
(16,5),(5,8),-0.367625 # DEPENDENCYPART_GRANDPAR
(16,5),(5,9),-0.21777 # DEPENDENCYPART_GRANDPAR
(16,5),(5,12),-0.256265 # DEPENDENCYPART_GRANDPAR
(16,5),(5,13),-0.21572 # DEPENDENCYPART_GRANDPAR
(16,5),(5,14),-0.261819 # DEPENDENCYPART_GRANDPAR
(16,5),(5,18),-0.793343 # DEPENDENCYPART_GRANDPAR
(16,5),(5,19),-0.668944 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),-0.435236 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.155144 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),-0.37526 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.251354 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.122278 # DEPENDENCYPART_GRANDPAR
(16,6),(6,8),-0.336178 # DEPENDENCYPART_GRANDPAR
(16,6),(6,9),-0.183625 # DEPENDENCYPART_GRANDPAR
(16,6),(6,12),-0.2667 # DEPENDENCYPART_GRANDPAR
(16,6),(6,18),-0.880726 # DEPENDENCYPART_GRANDPAR
(16,6),(6,19),-0.673406 # DEPENDENCYPART_GRANDPAR
(16,7),(7,1),-0.546403 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),-0.155276 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),-0.410587 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.179039 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.139152 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.400733 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.205995 # DEPENDENCYPART_GRANDPAR
(16,7),(7,12),-0.274284 # DEPENDENCYPART_GRANDPAR
(16,7),(7,18),-0.802456 # DEPENDENCYPART_GRANDPAR
(16,7),(7,19),-0.658263 # DEPENDENCYPART_GRANDPAR
(16,10),(10,2),-0.321911 # DEPENDENCYPART_GRANDPAR
(16,10),(10,3),-0.52423 # DEPENDENCYPART_GRANDPAR
(16,10),(10,4),-0.433671 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.260073 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),-0.306442 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),-0.419411 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.467641 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.327676 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),-0.141023 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),-0.238454 # DEPENDENCYPART_GRANDPAR
(16,10),(10,13),-0.122668 # DEPENDENCYPART_GRANDPAR
(16,10),(10,15),-0.158286 # DEPENDENCYPART_GRANDPAR
(16,10),(10,16),-0.864901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,10),(10,18),-0.844349 # DEPENDENCYPART_GRANDPAR
(16,10),(10,19),-0.662985 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.424519 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.20206 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.170734 # DEPENDENCYPART_GRANDPAR
(16,11),(11,18),-0.797226 # DEPENDENCYPART_GRANDPAR
(16,13),(13,1),-0.430605 # DEPENDENCYPART_GRANDPAR
(16,13),(13,3),-0.37526 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.251366 # DEPENDENCYPART_GRANDPAR
(16,13),(13,5),-0.122278 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.31059 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.145371 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),-0.119152 # DEPENDENCYPART_GRANDPAR
(16,13),(13,11),-0.090708 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.189612 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.144258 # DEPENDENCYPART_GRANDPAR
(16,13),(13,16),-0.893218 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,13),(13,18),-0.880726 # DEPENDENCYPART_GRANDPAR
(16,13),(13,19),-0.673406 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.386776 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.182645 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.252065 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.135839 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.203243 # DEPENDENCYPART_GRANDPAR
(16,14),(14,16),-0.744444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,14),(14,17),-0.260839 # DEPENDENCYPART_GRANDPAR
(16,14),(14,18),-0.712527 # DEPENDENCYPART_GRANDPAR
(16,14),(14,19),-0.634734 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.196625 # DEPENDENCYPART_GRANDPAR
(16,15),(15,6),-0.298157 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),-0.43384 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.197707 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.229892 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.229366 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.280305 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.851196 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.367546 # DEPENDENCYPART_GRANDPAR
(16,17),(17,5),-0.545025 # DEPENDENCYPART_GRANDPAR
(16,17),(17,7),-0.690728 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.510197 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.594689 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.627133 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.551058 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.436889 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,5),(5,2),-0.422731 # DEPENDENCYPART_GRANDPAR
(17,5),(5,3),-0.67286 # DEPENDENCYPART_GRANDPAR
(17,5),(5,4),-0.46784 # DEPENDENCYPART_GRANDPAR
(17,5),(5,6),-0.400093 # DEPENDENCYPART_GRANDPAR
(17,5),(5,7),-0.395377 # DEPENDENCYPART_GRANDPAR
(17,5),(5,8),-0.504937 # DEPENDENCYPART_GRANDPAR
(17,5),(5,9),-0.337127 # DEPENDENCYPART_GRANDPAR
(17,5),(5,12),-0.334801 # DEPENDENCYPART_GRANDPAR
(17,5),(5,13),-0.339657 # DEPENDENCYPART_GRANDPAR
(17,5),(5,14),-0.314763 # DEPENDENCYPART_GRANDPAR
(17,5),(5,18),-0.659237 # DEPENDENCYPART_GRANDPAR
(17,5),(5,19),-0.560469 # DEPENDENCYPART_GRANDPAR
(17,7),(7,1),-0.537762 # DEPENDENCYPART_GRANDPAR
(17,7),(7,2),-0.284358 # DEPENDENCYPART_GRANDPAR
(17,7),(7,3),-0.563737 # DEPENDENCYPART_GRANDPAR
(17,7),(7,4),-0.309622 # DEPENDENCYPART_GRANDPAR
(17,7),(7,6),-0.264186 # DEPENDENCYPART_GRANDPAR
(17,7),(7,8),-0.538045 # DEPENDENCYPART_GRANDPAR
(17,7),(7,9),-0.325352 # DEPENDENCYPART_GRANDPAR
(17,7),(7,12),-0.35282 # DEPENDENCYPART_GRANDPAR
(17,7),(7,18),-0.66835 # DEPENDENCYPART_GRANDPAR
(17,7),(7,19),-0.549788 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.505537 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.278963 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.29467 # DEPENDENCYPART_GRANDPAR
(17,11),(11,18),-0.66312 # DEPENDENCYPART_GRANDPAR
(17,13),(13,1),-0.426676 # DEPENDENCYPART_GRANDPAR
(17,13),(13,3),-0.532627 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.384983 # DEPENDENCYPART_GRANDPAR
(17,13),(13,5),-0.141453 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.453036 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.26734 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.198964 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),-0.204778 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.27112 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.242075 # DEPENDENCYPART_GRANDPAR
(17,13),(13,16),-0.167571 # DEPENDENCYPART_GRANDPAR
(17,13),(13,18),-0.74662 # DEPENDENCYPART_GRANDPAR
(17,13),(13,19),-0.564931 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.525003 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.259546 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.330632 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.27017 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.30276 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),-0.227046 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-0.696799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.578421 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-0.526259 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.225046 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.437031 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.524845 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.288564 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.353208 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.377538 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.345928 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.160556 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-0.803505 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,2),-0.458052 # DEPENDENCYPART_GRANDPAR
(17,16),(16,5),-0.225635 # DEPENDENCYPART_GRANDPAR
(17,16),(16,6),-0.438535 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-0.524949 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),-0.347646 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.289903 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.353798 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.379042 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.346031 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.338787 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.803505 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,1),(1,3),-0.606783 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.71956 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.0933187 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.43001 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.626984 # DEPENDENCYPART_GRANDPAR
(18,2),(2,12),0.0157899 # DEPENDENCYPART_GRANDPAR
(18,3),(3,1),-0.767644 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),-0.230196 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),-0.143411 # DEPENDENCYPART_GRANDPAR
(18,3),(3,6),-0.720719 # DEPENDENCYPART_GRANDPAR
(18,3),(3,7),-0.327366 # DEPENDENCYPART_GRANDPAR
(18,3),(3,8),-0.443818 # DEPENDENCYPART_GRANDPAR
(18,3),(3,9),-0.0642474 # DEPENDENCYPART_GRANDPAR
(18,3),(3,10),-0.22696 # DEPENDENCYPART_GRANDPAR
(18,3),(3,11),-0.195713 # DEPENDENCYPART_GRANDPAR
(18,3),(3,12),0.0137716 # DEPENDENCYPART_GRANDPAR
(18,3),(3,15),-0.0153762 # DEPENDENCYPART_GRANDPAR
(18,3),(3,16),0.0304159 # DEPENDENCYPART_GRANDPAR
(18,3),(3,18),-1.01292 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,3),(3,19),-0.588293 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),-0.72219 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),-0.358542 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.630145 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.128368 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-0.411559 # DEPENDENCYPART_GRANDPAR
(18,6),(6,8),-0.426844 # DEPENDENCYPART_GRANDPAR
(18,6),(6,9),-0.0221982 # DEPENDENCYPART_GRANDPAR
(18,6),(6,12),0.0126925 # DEPENDENCYPART_GRANDPAR
(18,6),(6,18),-1.07546 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,6),(6,19),-0.601434 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),-0.913504 # DEPENDENCYPART_GRANDPAR
(18,7),(7,2),-0.334223 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.661055 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.0841105 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.729974 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.507206 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),-0.0532763 # DEPENDENCYPART_GRANDPAR
(18,7),(7,12),-0.000720739 # DEPENDENCYPART_GRANDPAR
(18,7),(7,18),-0.958027 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,7),(7,19),-0.551701 # DEPENDENCYPART_GRANDPAR
(18,8),(8,1),-0.758898 # DEPENDENCYPART_GRANDPAR
(18,8),(8,2),-0.216181 # DEPENDENCYPART_GRANDPAR
(18,8),(8,3),-0.564573 # DEPENDENCYPART_GRANDPAR
(18,8),(8,4),-0.0564016 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.298107 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.612588 # DEPENDENCYPART_GRANDPAR
(18,8),(8,7),-0.286427 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),-0.0642475 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.22696 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.19692 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),0.0137716 # DEPENDENCYPART_GRANDPAR
(18,8),(8,13),-0.467578 # DEPENDENCYPART_GRANDPAR
(18,8),(8,15),-0.0153763 # DEPENDENCYPART_GRANDPAR
(18,8),(8,16),0.0304159 # DEPENDENCYPART_GRANDPAR
(18,8),(8,18),-1.01292 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,8),(8,19),-0.588293 # DEPENDENCYPART_GRANDPAR
(18,10),(10,2),-0.411062 # DEPENDENCYPART_GRANDPAR
(18,10),(10,3),-0.717243 # DEPENDENCYPART_GRANDPAR
(18,10),(10,4),-0.256738 # DEPENDENCYPART_GRANDPAR
(18,10),(10,5),-0.503874 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),-0.807467 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.413647 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.62483 # DEPENDENCYPART_GRANDPAR
