# _root_ Az érdekvédők továbbra is ragaszkodtak ahhoz , hogy az ÉT még április 9. , a részben helyébe lépő Gazdasági_Tanács összehívása előtt üljön össze .
#goldHeads=2,5,5,5,0,5,5,5,10,22,22,13,21,21,19,18,18,19,20,21,22,6,22,5,
#predictedHeads=2,5,5,5,0,5,5,5,10,13,13,13,5,22,19,18,18,19,20,21,22,6,22,5,
(8,13),(13,21),-0.0897378 # DEPENDENCYPART_GRANDPAR
(8,13),(13,22),0.254944 # DEPENDENCYPART_GRANDPAR
(8,13),(13,24),-0.643624 # DEPENDENCYPART_GRANDPAR
(8,16),(16,11),0.254273 # DEPENDENCYPART_GRANDPAR
(8,16),(16,15),-0.33316 # DEPENDENCYPART_GRANDPAR
(8,16),(16,17),0.318841 # DEPENDENCYPART_GRANDPAR
(8,16),(16,19),-0.0370233 # DEPENDENCYPART_GRANDPAR
(8,16),(16,21),-0.0480212 # DEPENDENCYPART_GRANDPAR
(8,18),(18,2),-0.808909 # DEPENDENCYPART_GRANDPAR
(8,18),(18,3),-0.599332 # DEPENDENCYPART_GRANDPAR
(8,18),(18,4),-0.537977 # DEPENDENCYPART_GRANDPAR
(8,18),(18,5),-0.956991 # DEPENDENCYPART_GRANDPAR
(8,18),(18,6),-0.551432 # DEPENDENCYPART_GRANDPAR
(8,18),(18,7),-0.816249 # DEPENDENCYPART_GRANDPAR
(8,18),(18,8),-0.171211 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,18),(18,10),0.304376 # DEPENDENCYPART_GRANDPAR
(8,18),(18,11),0.253925 # DEPENDENCYPART_GRANDPAR
(8,18),(18,12),0.136419 # DEPENDENCYPART_GRANDPAR
(8,18),(18,13),0.214589 # DEPENDENCYPART_GRANDPAR
(8,18),(18,14),0.179689 # DEPENDENCYPART_GRANDPAR
(8,18),(18,15),-0.371822 # DEPENDENCYPART_GRANDPAR
(8,18),(18,16),-0.0250942 # DEPENDENCYPART_GRANDPAR
(8,18),(18,17),0.241402 # DEPENDENCYPART_GRANDPAR
(8,18),(18,19),-0.165351 # DEPENDENCYPART_GRANDPAR
(8,22),(22,2),-1.18441 # DEPENDENCYPART_GRANDPAR
(8,22),(22,3),-0.869367 # DEPENDENCYPART_GRANDPAR
(8,22),(22,4),-0.878982 # DEPENDENCYPART_GRANDPAR
(8,22),(22,5),-1.29621 # DEPENDENCYPART_GRANDPAR
(8,22),(22,6),-0.814979 # DEPENDENCYPART_GRANDPAR
(8,22),(22,7),-1.14501 # DEPENDENCYPART_GRANDPAR
(8,22),(22,8),-0.207207 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,22),(22,9),-0.0778646 # DEPENDENCYPART_GRANDPAR
(8,22),(22,10),0.250119 # DEPENDENCYPART_GRANDPAR
(8,22),(22,11),0.156093 # DEPENDENCYPART_GRANDPAR
(8,22),(22,12),0.0717081 # DEPENDENCYPART_GRANDPAR
(8,22),(22,13),0.162648 # DEPENDENCYPART_GRANDPAR
(8,22),(22,14),0.180622 # DEPENDENCYPART_GRANDPAR
(8,22),(22,15),-0.483427 # DEPENDENCYPART_GRANDPAR
(8,22),(22,16),-0.145009 # DEPENDENCYPART_GRANDPAR
(8,22),(22,17),0.189461 # DEPENDENCYPART_GRANDPAR
(8,22),(22,18),0.0328874 # DEPENDENCYPART_GRANDPAR
(8,22),(22,19),-0.163032 # DEPENDENCYPART_GRANDPAR
(8,22),(22,20),-0.201645 # DEPENDENCYPART_GRANDPAR
(8,22),(22,21),-0.0381647 # DEPENDENCYPART_GRANDPAR
(8,22),(22,23),0.448726 # DEPENDENCYPART_GRANDPAR
(8,22),(22,24),-0.630022 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),-0.991649 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),-0.562857 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.46495 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),-0.507437 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),-0.350089 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),-0.324757 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-0.724435 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,11),-0.158788 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.262708 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.418391 # DEPENDENCYPART_GRANDPAR
(10,6),(6,14),-0.256397 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.241632 # DEPENDENCYPART_GRANDPAR
(10,6),(6,17),-0.409794 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-0.281578 # DEPENDENCYPART_GRANDPAR
(10,6),(6,19),-0.313268 # DEPENDENCYPART_GRANDPAR
(10,6),(6,20),-0.477763 # DEPENDENCYPART_GRANDPAR
(10,6),(6,21),-0.356551 # DEPENDENCYPART_GRANDPAR
(10,6),(6,22),-0.382987 # DEPENDENCYPART_GRANDPAR
(10,6),(6,23),-0.2135 # DEPENDENCYPART_GRANDPAR
(10,6),(6,24),-0.691777 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),-0.208011 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.139502 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.141124 # DEPENDENCYPART_GRANDPAR
(11,2),(2,24),-0.907221 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.164943 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),0.0162717 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.126124 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-0.883016 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,22),-0.586588 # DEPENDENCYPART_GRANDPAR
(11,3),(3,24),-0.899666 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.23108 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.16363 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.274647 # DEPENDENCYPART_GRANDPAR
(11,4),(4,5),-0.219555 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.196388 # DEPENDENCYPART_GRANDPAR
(11,4),(4,7),-0.135137 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),-0.0504512 # DEPENDENCYPART_GRANDPAR
(11,4),(4,21),-0.362843 # DEPENDENCYPART_GRANDPAR
(11,4),(4,22),-0.625163 # DEPENDENCYPART_GRANDPAR
(11,4),(4,24),-0.899296 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),-0.185762 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.123503 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.172309 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),0.0186032 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.146293 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.209848 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.0447547 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),-0.237233 # DEPENDENCYPART_GRANDPAR
(11,5),(5,10),-0.114906 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-0.898811 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,12),-0.360826 # DEPENDENCYPART_GRANDPAR
(11,5),(5,13),-0.549525 # DEPENDENCYPART_GRANDPAR
(11,5),(5,14),-0.521411 # DEPENDENCYPART_GRANDPAR
(11,5),(5,16),-0.466684 # DEPENDENCYPART_GRANDPAR
(11,5),(5,17),-0.600096 # DEPENDENCYPART_GRANDPAR
(11,5),(5,18),-0.566263 # DEPENDENCYPART_GRANDPAR
(11,5),(5,19),-0.637566 # DEPENDENCYPART_GRANDPAR
(11,5),(5,20),-0.714341 # DEPENDENCYPART_GRANDPAR
(11,5),(5,21),-0.35272 # DEPENDENCYPART_GRANDPAR
(11,5),(5,22),-0.642233 # DEPENDENCYPART_GRANDPAR
(11,5),(5,23),-0.707745 # DEPENDENCYPART_GRANDPAR
(11,5),(5,24),-0.915811 # DEPENDENCYPART_GRANDPAR
(11,8),(8,2),-0.180803 # DEPENDENCYPART_GRANDPAR
(11,8),(8,3),-0.22553 # DEPENDENCYPART_GRANDPAR
(11,8),(8,4),-0.0860298 # DEPENDENCYPART_GRANDPAR
(11,8),(8,5),-0.288249 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.231396 # DEPENDENCYPART_GRANDPAR
(11,8),(8,7),-0.229635 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.103356 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-0.923379 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,8),(8,13),-0.533153 # DEPENDENCYPART_GRANDPAR
(11,8),(8,14),-0.467414 # DEPENDENCYPART_GRANDPAR
(11,8),(8,16),-0.480424 # DEPENDENCYPART_GRANDPAR
(11,8),(8,18),-0.567989 # DEPENDENCYPART_GRANDPAR
(11,8),(8,22),-0.632208 # DEPENDENCYPART_GRANDPAR
(11,8),(8,24),-0.899914 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.202452 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.260544 # DEPENDENCYPART_GRANDPAR
(11,12),(12,6),-0.519656 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.47046 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.383633 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.61173 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.537405 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.559516 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,22),-0.268651 # DEPENDENCYPART_GRANDPAR
(11,13),(13,2),-0.572015 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-0.496703 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-0.38681 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.534127 # DEPENDENCYPART_GRANDPAR
(11,13),(13,6),-0.519656 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.470459 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.383633 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.61173 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.537404 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.559454 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.124322 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.179858 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.241505 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),-0.278974 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.355749 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.113878 # DEPENDENCYPART_GRANDPAR
(11,13),(13,22),-0.268049 # DEPENDENCYPART_GRANDPAR
(11,13),(13,24),-0.64081 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-0.487577 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,15),-0.0968595 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.20821 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.24568 # DEPENDENCYPART_GRANDPAR
(11,16),(16,21),-0.0654633 # DEPENDENCYPART_GRANDPAR
(11,19),(19,9),-0.61173 # DEPENDENCYPART_GRANDPAR
(11,19),(19,10),-0.537404 # DEPENDENCYPART_GRANDPAR
(11,19),(19,12),0.124322 # DEPENDENCYPART_GRANDPAR
(11,19),(19,15),-0.173562 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.110596 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.112154 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.197663 # DEPENDENCYPART_GRANDPAR
(11,21),(21,4),-0.377108 # DEPENDENCYPART_GRANDPAR
(11,21),(21,7),-0.447667 # DEPENDENCYPART_GRANDPAR
(11,21),(21,12),0.0901179 # DEPENDENCYPART_GRANDPAR
(11,21),(21,13),-0.098704 # DEPENDENCYPART_GRANDPAR
(11,21),(21,14),-0.1215 # DEPENDENCYPART_GRANDPAR
(11,21),(21,15),-0.150841 # DEPENDENCYPART_GRANDPAR
(11,21),(21,16),-0.0899896 # DEPENDENCYPART_GRANDPAR
(11,21),(21,17),-0.149272 # DEPENDENCYPART_GRANDPAR
(11,21),(21,18),-0.243623 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),-0.186742 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.263517 # DEPENDENCYPART_GRANDPAR
(11,22),(22,2),-0.558495 # DEPENDENCYPART_GRANDPAR
(11,22),(22,3),-0.496458 # DEPENDENCYPART_GRANDPAR
(11,22),(22,4),-0.446523 # DEPENDENCYPART_GRANDPAR
(11,22),(22,5),-0.589714 # DEPENDENCYPART_GRANDPAR
(11,22),(22,6),-0.510919 # DEPENDENCYPART_GRANDPAR
(11,22),(22,7),-0.517406 # DEPENDENCYPART_GRANDPAR
(11,22),(22,8),-0.472747 # DEPENDENCYPART_GRANDPAR
(11,22),(22,9),-0.593255 # DEPENDENCYPART_GRANDPAR
(11,22),(22,10),-0.523884 # DEPENDENCYPART_GRANDPAR
(11,22),(22,11),-0.518855 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,22),(22,12),0.038965 # DEPENDENCYPART_GRANDPAR
(11,22),(22,13),-0.138795 # DEPENDENCYPART_GRANDPAR
(11,22),(22,14),-0.213757 # DEPENDENCYPART_GRANDPAR
(11,22),(22,15),-0.196021 # DEPENDENCYPART_GRANDPAR
(11,22),(22,16),-0.0833462 # DEPENDENCYPART_GRANDPAR
(11,22),(22,17),-0.189366 # DEPENDENCYPART_GRANDPAR
(11,22),(22,18),-0.205129 # DEPENDENCYPART_GRANDPAR
(11,22),(22,19),-0.226836 # DEPENDENCYPART_GRANDPAR
(11,22),(22,20),-0.303611 # DEPENDENCYPART_GRANDPAR
(11,22),(22,21),0.0406369 # DEPENDENCYPART_GRANDPAR
(11,22),(22,23),-0.368851 # DEPENDENCYPART_GRANDPAR
(11,22),(22,24),-0.537474 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.712909 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.444518 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.425452 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.239231 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.237364 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.199855 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.153202 # DEPENDENCYPART_GRANDPAR
(12,6),(6,11),-0.0890016 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-0.530854 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),-0.177314 # DEPENDENCYPART_GRANDPAR
(12,6),(6,14),-0.315138 # DEPENDENCYPART_GRANDPAR
(12,6),(6,16),-0.235558 # DEPENDENCYPART_GRANDPAR
(12,6),(6,17),-0.345121 # DEPENDENCYPART_GRANDPAR
(12,6),(6,18),-0.257415 # DEPENDENCYPART_GRANDPAR
(12,6),(6,19),-0.188182 # DEPENDENCYPART_GRANDPAR
(12,6),(6,20),-0.309071 # DEPENDENCYPART_GRANDPAR
(12,6),(6,21),-0.319461 # DEPENDENCYPART_GRANDPAR
(12,6),(6,22),-0.248262 # DEPENDENCYPART_GRANDPAR
(12,6),(6,23),-0.218776 # DEPENDENCYPART_GRANDPAR
(12,6),(6,24),-0.653326 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.748433 # DEPENDENCYPART_GRANDPAR
(12,8),(8,3),-0.444663 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.366238 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.363246 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.147849 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.349542 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.0903301 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.0690139 # DEPENDENCYPART_GRANDPAR
(12,8),(8,13),-0.562718 # DEPENDENCYPART_GRANDPAR
(12,8),(8,14),-0.629592 # DEPENDENCYPART_GRANDPAR
(12,8),(8,16),-0.537801 # DEPENDENCYPART_GRANDPAR
(12,8),(8,18),-0.607496 # DEPENDENCYPART_GRANDPAR
(12,8),(8,22),-0.765357 # DEPENDENCYPART_GRANDPAR
(12,8),(8,24),-0.890817 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.0146532 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.438831 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.767322 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.472701 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.416857 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.297088 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.265612 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.203141 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-0.846144 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.492611 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.614083 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.487746 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-0.503479 # DEPENDENCYPART_GRANDPAR
(12,11),(11,21),-0.552531 # DEPENDENCYPART_GRANDPAR
(12,11),(11,22),-0.703649 # DEPENDENCYPART_GRANDPAR
(12,11),(11,24),-0.879808 # DEPENDENCYPART_GRANDPAR
(12,22),(22,2),-1.10596 # DEPENDENCYPART_GRANDPAR
(12,22),(22,3),-0.683242 # DEPENDENCYPART_GRANDPAR
(12,22),(22,4),-0.708032 # DEPENDENCYPART_GRANDPAR
(12,22),(22,5),-0.608097 # DEPENDENCYPART_GRANDPAR
(12,22),(22,6),-0.419545 # DEPENDENCYPART_GRANDPAR
(12,22),(22,7),-0.603065 # DEPENDENCYPART_GRANDPAR
(12,22),(22,8),-0.616194 # DEPENDENCYPART_GRANDPAR
(12,22),(22,9),-0.934986 # DEPENDENCYPART_GRANDPAR
(12,22),(22,10),-0.541779 # DEPENDENCYPART_GRANDPAR
(12,22),(22,11),-0.38541 # DEPENDENCYPART_GRANDPAR
(12,22),(22,12),-0.544191 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,22),(22,13),-0.180833 # DEPENDENCYPART_GRANDPAR
(12,22),(22,14),-0.384926 # DEPENDENCYPART_GRANDPAR
(12,22),(22,15),-0.229299 # DEPENDENCYPART_GRANDPAR
(12,22),(22,16),-0.152104 # DEPENDENCYPART_GRANDPAR
(12,22),(22,17),-0.348631 # DEPENDENCYPART_GRANDPAR
(12,22),(22,18),-0.0667691 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),-0.191701 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),-0.312591 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.182239 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.209908 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),-0.541474 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),-0.457744 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.522674 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),-0.533243 # DEPENDENCYPART_GRANDPAR
(13,2),(2,24),-0.862016 # DEPENDENCYPART_GRANDPAR
(13,3),(3,2),-0.734116 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.37532 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.50953 # DEPENDENCYPART_GRANDPAR
(13,3),(3,11),-0.197981 # DEPENDENCYPART_GRANDPAR
(13,3),(3,22),-1.00014 # DEPENDENCYPART_GRANDPAR
(13,3),(3,24),-0.82178 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.683851 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.74863 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.651945 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.589981 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.336033 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.180689 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),-0.348384 # DEPENDENCYPART_GRANDPAR
(13,4),(4,21),-0.505422 # DEPENDENCYPART_GRANDPAR
(13,4),(4,22),-1.05458 # DEPENDENCYPART_GRANDPAR
(13,4),(4,24),-0.83258 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.63969 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.675579 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.565977 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.455328 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.264157 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.302195 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.337028 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.210455 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.218004 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.219976 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),-0.189134 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.2044 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.660462 # DEPENDENCYPART_GRANDPAR
(13,5),(5,16),-0.470935 # DEPENDENCYPART_GRANDPAR
(13,5),(5,17),-0.808683 # DEPENDENCYPART_GRANDPAR
(13,5),(5,18),-0.440317 # DEPENDENCYPART_GRANDPAR
(13,5),(5,19),-0.538113 # DEPENDENCYPART_GRANDPAR
(13,5),(5,20),-0.754651 # DEPENDENCYPART_GRANDPAR
(13,5),(5,21),-0.478598 # DEPENDENCYPART_GRANDPAR
(13,5),(5,22),-1.04702 # DEPENDENCYPART_GRANDPAR
(13,5),(5,23),-0.505804 # DEPENDENCYPART_GRANDPAR
(13,5),(5,24),-0.832218 # DEPENDENCYPART_GRANDPAR
(13,6),(6,2),-0.714311 # DEPENDENCYPART_GRANDPAR
(13,6),(6,3),-0.596402 # DEPENDENCYPART_GRANDPAR
(13,6),(6,4),-0.548077 # DEPENDENCYPART_GRANDPAR
(13,6),(6,5),-0.602957 # DEPENDENCYPART_GRANDPAR
(13,6),(6,7),-0.216768 # DEPENDENCYPART_GRANDPAR
(13,6),(6,8),-0.331855 # DEPENDENCYPART_GRANDPAR
(13,6),(6,10),-0.206032 # DEPENDENCYPART_GRANDPAR
(13,6),(6,11),-0.268665 # DEPENDENCYPART_GRANDPAR
(13,6),(6,12),-0.168448 # DEPENDENCYPART_GRANDPAR
(13,6),(6,13),-0.823637 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,6),(6,14),-0.310872 # DEPENDENCYPART_GRANDPAR
(13,6),(6,16),-0.201923 # DEPENDENCYPART_GRANDPAR
(13,6),(6,17),-0.42793 # DEPENDENCYPART_GRANDPAR
(13,6),(6,18),-0.106665 # DEPENDENCYPART_GRANDPAR
(13,6),(6,19),-0.15735 # DEPENDENCYPART_GRANDPAR
(13,6),(6,20),-0.373888 # DEPENDENCYPART_GRANDPAR
(13,6),(6,21),-0.251399 # DEPENDENCYPART_GRANDPAR
(13,6),(6,22),-0.545592 # DEPENDENCYPART_GRANDPAR
(13,6),(6,23),-0.224207 # DEPENDENCYPART_GRANDPAR
(13,6),(6,24),-0.595899 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),-0.749833 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.596546 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.488862 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.72697 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.394897 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.328947 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.143158 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.248675 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-1.20904 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,14),-0.625326 # DEPENDENCYPART_GRANDPAR
(13,8),(8,16),-0.504166 # DEPENDENCYPART_GRANDPAR
(13,8),(8,18),-0.456746 # DEPENDENCYPART_GRANDPAR
(13,8),(8,22),-1.06269 # DEPENDENCYPART_GRANDPAR
(13,8),(8,24),-0.83339 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.256379 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.0936801 # DEPENDENCYPART_GRANDPAR
(13,11),(11,2),-0.768724 # DEPENDENCYPART_GRANDPAR
(13,11),(11,3),-0.624585 # DEPENDENCYPART_GRANDPAR
(13,11),(11,4),-0.539483 # DEPENDENCYPART_GRANDPAR
(13,11),(11,5),-0.660814 # DEPENDENCYPART_GRANDPAR
(13,11),(11,8),-0.396802 # DEPENDENCYPART_GRANDPAR
(13,11),(11,10),-0.251268 # DEPENDENCYPART_GRANDPAR
(13,11),(11,12),-0.137047 # DEPENDENCYPART_GRANDPAR
(13,11),(11,13),-1.13878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,11),(11,14),-0.609661 # DEPENDENCYPART_GRANDPAR
(13,11),(11,16),-0.453956 # DEPENDENCYPART_GRANDPAR
(13,11),(11,19),-0.472488 # DEPENDENCYPART_GRANDPAR
(13,11),(11,21),-0.484314 # DEPENDENCYPART_GRANDPAR
(13,11),(11,22),-1.00067 # DEPENDENCYPART_GRANDPAR
(13,11),(11,24),-0.822226 # DEPENDENCYPART_GRANDPAR
(13,12),(12,6),-0.302771 # DEPENDENCYPART_GRANDPAR
(13,12),(12,7),-0.244273 # DEPENDENCYPART_GRANDPAR
(13,12),(12,8),-0.417035 # DEPENDENCYPART_GRANDPAR
(13,12),(12,9),-0.216743 # DEPENDENCYPART_GRANDPAR
(13,12),(12,10),-0.230508 # DEPENDENCYPART_GRANDPAR
(13,12),(12,11),-0.282553 # DEPENDENCYPART_GRANDPAR
(13,12),(12,22),-1.0318 # DEPENDENCYPART_GRANDPAR
(13,17),(17,9),-0.660177 # DEPENDENCYPART_GRANDPAR
(13,17),(17,12),-0.620119 # DEPENDENCYPART_GRANDPAR
(13,17),(17,13),-0.667993 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,17),(17,14),-0.251622 # DEPENDENCYPART_GRANDPAR
(13,17),(17,15),-0.280752 # DEPENDENCYPART_GRANDPAR
(13,17),(17,16),-0.159705 # DEPENDENCYPART_GRANDPAR
(13,17),(17,18),-0.0519044 # DEPENDENCYPART_GRANDPAR
(13,17),(17,19),-0.122678 # DEPENDENCYPART_GRANDPAR
(13,17),(17,20),-0.339216 # DEPENDENCYPART_GRANDPAR
(13,17),(17,21),-0.147456 # DEPENDENCYPART_GRANDPAR
(13,19),(19,9),-0.660177 # DEPENDENCYPART_GRANDPAR
(13,19),(19,10),-0.656504 # DEPENDENCYPART_GRANDPAR
