# _root_ Orbán egyetlen " házon belüli " kritikusa , Tölgyessy_Péter már hónapokkal ezelőtt jelezte , hogy a kormányfő megválasztása után egyfajta elnöki rendszer kiépítésébe fogott .
#goldHeads=7,7,7,5,7,7,13,13,13,13,12,13,0,13,13,17,24,19,24,22,22,23,24,13,13,
#predictedHeads=2,4,4,5,7,7,13,13,13,13,12,13,0,13,13,17,18,19,24,22,22,23,24,13,13,
(10,7),(7,9),-0.0238487 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-0.838929 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.313837 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.283809 # DEPENDENCYPART_GRANDPAR
(10,7),(7,19),-0.223242 # DEPENDENCYPART_GRANDPAR
(10,7),(7,24),-0.50735 # DEPENDENCYPART_GRANDPAR
(10,7),(7,25),-0.855693 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),-0.407485 # DEPENDENCYPART_GRANDPAR
(10,9),(9,3),-0.0555575 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),-0.222652 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.268808 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),-0.0179069 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),-0.0691539 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),-0.248892 # DEPENDENCYPART_GRANDPAR
(10,9),(9,11),-0.313837 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.283809 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-0.223242 # DEPENDENCYPART_GRANDPAR
(10,9),(9,25),-0.855693 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.666236 # DEPENDENCYPART_GRANDPAR
(10,11),(11,2),-0.782347 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-0.474547 # DEPENDENCYPART_GRANDPAR
(10,11),(11,4),-0.623888 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.644649 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.436896 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.47039 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),-0.569809 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.521374 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.472394 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,19),0.0534042 # DEPENDENCYPART_GRANDPAR
(10,12),(12,1),-0.590508 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-0.733724 # DEPENDENCYPART_GRANDPAR
(10,12),(12,3),-0.452821 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-0.54816 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-0.596233 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-0.415171 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.394662 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.545713 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.445646 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.456606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.16205 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.0784356 # DEPENDENCYPART_GRANDPAR
(10,12),(12,22),-0.131149 # DEPENDENCYPART_GRANDPAR
(10,12),(12,24),-0.127343 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-0.634016 # DEPENDENCYPART_GRANDPAR
(10,15),(15,2),-0.754861 # DEPENDENCYPART_GRANDPAR
(10,15),(15,4),-0.591668 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.617352 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.426683 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-0.43817 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),-0.561564 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.489154 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.486787 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),0.127667 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.0741423 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.016656 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.0687988 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.159315 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.233208 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.170641 # DEPENDENCYPART_GRANDPAR
(10,15),(15,21),-0.250619 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.219289 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.274206 # DEPENDENCYPART_GRANDPAR
(10,15),(15,24),-0.260638 # DEPENDENCYPART_GRANDPAR
(10,15),(15,25),-0.481407 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),-0.446374 # DEPENDENCYPART_GRANDPAR
(10,19),(19,11),0.129428 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),-0.0546178 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),-0.139262 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.123098 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.201305 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),-0.0951666 # DEPENDENCYPART_GRANDPAR
(10,19),(19,21),-0.175144 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),-0.0861259 # DEPENDENCYPART_GRANDPAR
(10,19),(19,23),-0.147772 # DEPENDENCYPART_GRANDPAR
(10,22),(22,2),-0.782347 # DEPENDENCYPART_GRANDPAR
(10,22),(22,5),-0.644649 # DEPENDENCYPART_GRANDPAR
(10,22),(22,10),-0.472398 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,22),(22,12),0.0935097 # DEPENDENCYPART_GRANDPAR
(10,22),(22,13),0.036249 # DEPENDENCYPART_GRANDPAR
(10,22),(22,14),0.0292308 # DEPENDENCYPART_GRANDPAR
(10,22),(22,15),-0.0624305 # DEPENDENCYPART_GRANDPAR
(10,22),(22,16),-0.113962 # DEPENDENCYPART_GRANDPAR
(10,22),(22,17),-0.0687812 # DEPENDENCYPART_GRANDPAR
(10,22),(22,18),-0.147386 # DEPENDENCYPART_GRANDPAR
(10,22),(22,19),0.159373 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),-0.0650253 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),-0.149085 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-0.283679 # DEPENDENCYPART_GRANDPAR
(10,24),(24,1),-0.651248 # DEPENDENCYPART_GRANDPAR
(10,24),(24,3),-0.527479 # DEPENDENCYPART_GRANDPAR
(10,24),(24,4),-0.608878 # DEPENDENCYPART_GRANDPAR
(10,24),(24,5),-0.616442 # DEPENDENCYPART_GRANDPAR
(10,24),(24,6),-0.489828 # DEPENDENCYPART_GRANDPAR
(10,24),(24,7),-0.45538 # DEPENDENCYPART_GRANDPAR
(10,24),(24,8),-0.616378 # DEPENDENCYPART_GRANDPAR
(10,24),(24,9),-0.506364 # DEPENDENCYPART_GRANDPAR
(10,24),(24,10),-0.392651 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,24),(24,11),0.12046 # DEPENDENCYPART_GRANDPAR
(10,24),(24,12),0.135917 # DEPENDENCYPART_GRANDPAR
(10,24),(24,13),0.00653641 # DEPENDENCYPART_GRANDPAR
(10,24),(24,14),-0.132376 # DEPENDENCYPART_GRANDPAR
(10,24),(24,15),-0.0946399 # DEPENDENCYPART_GRANDPAR
(10,24),(24,16),-0.164288 # DEPENDENCYPART_GRANDPAR
(10,24),(24,17),-0.123693 # DEPENDENCYPART_GRANDPAR
(10,24),(24,18),-0.211728 # DEPENDENCYPART_GRANDPAR
(10,24),(24,19),0.229384 # DEPENDENCYPART_GRANDPAR
(10,24),(24,20),-0.0935935 # DEPENDENCYPART_GRANDPAR
(10,24),(24,21),-0.172648 # DEPENDENCYPART_GRANDPAR
(10,24),(24,22),-0.197573 # DEPENDENCYPART_GRANDPAR
(10,24),(24,23),-0.251763 # DEPENDENCYPART_GRANDPAR
(10,24),(24,25),-0.47236 # DEPENDENCYPART_GRANDPAR
(11,1),(1,3),-0.0762137 # DEPENDENCYPART_GRANDPAR
(11,1),(1,13),-0.97085 # DEPENDENCYPART_GRANDPAR
(11,1),(1,24),-0.63978 # DEPENDENCYPART_GRANDPAR
(11,1),(1,25),-0.98716 # DEPENDENCYPART_GRANDPAR
(11,2),(2,1),0.0335523 # DEPENDENCYPART_GRANDPAR
(11,2),(2,3),-0.116254 # DEPENDENCYPART_GRANDPAR
(11,2),(2,4),-0.174988 # DEPENDENCYPART_GRANDPAR
(11,2),(2,5),-0.168224 # DEPENDENCYPART_GRANDPAR
(11,2),(2,6),-0.0964783 # DEPENDENCYPART_GRANDPAR
(11,2),(2,7),-0.464886 # DEPENDENCYPART_GRANDPAR
(11,2),(2,8),-0.156756 # DEPENDENCYPART_GRANDPAR
(11,2),(2,13),-0.956722 # DEPENDENCYPART_GRANDPAR
(11,2),(2,24),-0.625748 # DEPENDENCYPART_GRANDPAR
(11,2),(2,25),-0.974584 # DEPENDENCYPART_GRANDPAR
(11,4),(4,1),-0.0572485 # DEPENDENCYPART_GRANDPAR
(11,4),(4,2),-0.239219 # DEPENDENCYPART_GRANDPAR
(11,4),(4,3),-0.143506 # DEPENDENCYPART_GRANDPAR
(11,4),(4,6),-0.0564374 # DEPENDENCYPART_GRANDPAR
(11,4),(4,8),-0.126889 # DEPENDENCYPART_GRANDPAR
(11,4),(4,9),0.202639 # DEPENDENCYPART_GRANDPAR
(11,4),(4,12),-0.459819 # DEPENDENCYPART_GRANDPAR
(11,4),(4,13),-0.97085 # DEPENDENCYPART_GRANDPAR
(11,4),(4,24),-0.63978 # DEPENDENCYPART_GRANDPAR
(11,4),(4,25),-0.98716 # DEPENDENCYPART_GRANDPAR
(11,5),(5,1),0.0934021 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.208639 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.161192 # DEPENDENCYPART_GRANDPAR
(11,5),(5,4),-0.063694 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.102348 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),-0.46786 # DEPENDENCYPART_GRANDPAR
(11,5),(5,8),-0.169311 # DEPENDENCYPART_GRANDPAR
(11,5),(5,9),0.115209 # DEPENDENCYPART_GRANDPAR
(11,5),(5,11),-1.09959 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,5),(5,13),-0.956151 # DEPENDENCYPART_GRANDPAR
(11,5),(5,14),-0.522434 # DEPENDENCYPART_GRANDPAR
(11,5),(5,20),-0.953111 # DEPENDENCYPART_GRANDPAR
(11,5),(5,24),-0.625177 # DEPENDENCYPART_GRANDPAR
(11,5),(5,25),-0.974018 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.0572485 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.239219 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.143506 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.211473 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.258033 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.12373 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),-0.126889 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),0.202639 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),-0.128358 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-1.16212 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.459819 # DEPENDENCYPART_GRANDPAR
(11,7),(7,19),-0.597979 # DEPENDENCYPART_GRANDPAR
(11,7),(7,24),-0.63978 # DEPENDENCYPART_GRANDPAR
(11,7),(7,25),-0.98716 # DEPENDENCYPART_GRANDPAR
(11,9),(9,2),-0.239219 # DEPENDENCYPART_GRANDPAR
(11,9),(9,3),-0.143506 # DEPENDENCYPART_GRANDPAR
(11,9),(9,4),-0.211473 # DEPENDENCYPART_GRANDPAR
(11,9),(9,5),-0.258033 # DEPENDENCYPART_GRANDPAR
(11,9),(9,6),-0.12373 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.50137 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),-0.153895 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.16212 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.459819 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-0.597979 # DEPENDENCYPART_GRANDPAR
(11,9),(9,25),-0.98716 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.549531 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),0.0335383 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-1.0351 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.416342 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.554996 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.554554 # DEPENDENCYPART_GRANDPAR
(11,10),(10,22),-0.577858 # DEPENDENCYPART_GRANDPAR
(11,10),(10,24),-0.609397 # DEPENDENCYPART_GRANDPAR
(11,10),(10,25),-0.947058 # DEPENDENCYPART_GRANDPAR
(11,19),(19,9),-0.276581 # DEPENDENCYPART_GRANDPAR
(11,19),(19,11),-0.662409 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,19),(19,14),-0.176087 # DEPENDENCYPART_GRANDPAR
(11,19),(19,16),-0.489425 # DEPENDENCYPART_GRANDPAR
(11,19),(19,17),-0.147485 # DEPENDENCYPART_GRANDPAR
(11,19),(19,18),-0.208457 # DEPENDENCYPART_GRANDPAR
(11,19),(19,20),-0.588319 # DEPENDENCYPART_GRANDPAR
(11,19),(19,21),-0.601721 # DEPENDENCYPART_GRANDPAR
(11,19),(19,22),-0.214734 # DEPENDENCYPART_GRANDPAR
(11,19),(19,23),-0.547293 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.151966 # DEPENDENCYPART_GRANDPAR
(12,1),(1,13),-0.379744 # DEPENDENCYPART_GRANDPAR
(12,1),(1,24),-0.348115 # DEPENDENCYPART_GRANDPAR
(12,1),(1,25),-0.650852 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.30272 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.0878871 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.180799 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),-0.240063 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.0342692 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),-0.126676 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.163305 # DEPENDENCYPART_GRANDPAR
(12,2),(2,13),-0.368243 # DEPENDENCYPART_GRANDPAR
(12,2),(2,24),-0.33671 # DEPENDENCYPART_GRANDPAR
(12,2),(2,25),-0.641999 # DEPENDENCYPART_GRANDPAR
(12,4),(4,1),-0.26727 # DEPENDENCYPART_GRANDPAR
(12,4),(4,2),-0.25461 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.104172 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.0983477 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.225507 # DEPENDENCYPART_GRANDPAR
(12,4),(4,9),-0.130484 # DEPENDENCYPART_GRANDPAR
(12,4),(4,12),-0.81519 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,4),(4,13),-0.379744 # DEPENDENCYPART_GRANDPAR
(12,4),(4,24),-0.348115 # DEPENDENCYPART_GRANDPAR
(12,4),(4,25),-0.650851 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.285066 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.293877 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.146096 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.213505 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.0410815 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),-0.130371 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.177182 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),-0.0770162 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),0.203811 # DEPENDENCYPART_GRANDPAR
(12,5),(5,13),-0.367942 # DEPENDENCYPART_GRANDPAR
(12,5),(5,14),-0.528623 # DEPENDENCYPART_GRANDPAR
(12,5),(5,20),-0.379098 # DEPENDENCYPART_GRANDPAR
(12,5),(5,24),-0.336409 # DEPENDENCYPART_GRANDPAR
(12,5),(5,25),-0.641721 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.26727 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.25461 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.104172 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.195634 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),-0.200848 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.0505542 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.225507 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),-0.130484 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),-0.0360042 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),0.150351 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-0.81519 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,19),-0.45931 # DEPENDENCYPART_GRANDPAR
(12,7),(7,24),-0.348115 # DEPENDENCYPART_GRANDPAR
(12,7),(7,25),-0.650851 # DEPENDENCYPART_GRANDPAR
(12,9),(9,2),-0.25461 # DEPENDENCYPART_GRANDPAR
(12,9),(9,3),-0.104172 # DEPENDENCYPART_GRANDPAR
(12,9),(9,4),-0.195634 # DEPENDENCYPART_GRANDPAR
(12,9),(9,5),-0.200848 # DEPENDENCYPART_GRANDPAR
(12,9),(9,6),-0.0505542 # DEPENDENCYPART_GRANDPAR
(12,9),(9,7),-0.141511 # DEPENDENCYPART_GRANDPAR
(12,9),(9,8),-0.198002 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),0.150351 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-0.81519 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,19),-0.45931 # DEPENDENCYPART_GRANDPAR
(12,9),(9,25),-0.650851 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.182689 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.129333 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.190464 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-0.799596 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,15),-0.42929 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-0.443769 # DEPENDENCYPART_GRANDPAR
(12,10),(10,22),-0.4893 # DEPENDENCYPART_GRANDPAR
(12,10),(10,24),-0.345595 # DEPENDENCYPART_GRANDPAR
(12,10),(10,25),-0.640202 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),-0.26776 # DEPENDENCYPART_GRANDPAR
(12,11),(11,2),-0.255099 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.104663 # DEPENDENCYPART_GRANDPAR
(12,11),(11,4),-0.196124 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.201337 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.0510447 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),-0.142001 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),-0.198493 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.0886462 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),0.00514627 # DEPENDENCYPART_GRANDPAR
(12,11),(11,19),-0.45931 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),-0.104194 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),-0.316514 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.133065 # DEPENDENCYPART_GRANDPAR
(12,22),(22,2),-0.716797 # DEPENDENCYPART_GRANDPAR
(12,22),(22,5),-0.654585 # DEPENDENCYPART_GRANDPAR
(12,22),(22,10),-0.309241 # DEPENDENCYPART_GRANDPAR
(12,22),(22,12),-0.508132 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,22),(22,13),-0.0488857 # DEPENDENCYPART_GRANDPAR
(12,22),(22,14),-0.208422 # DEPENDENCYPART_GRANDPAR
(12,22),(22,15),-0.103205 # DEPENDENCYPART_GRANDPAR
(12,22),(22,16),-0.313322 # DEPENDENCYPART_GRANDPAR
(12,22),(22,17),-0.209581 # DEPENDENCYPART_GRANDPAR
(12,22),(22,18),-0.180328 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),-0.155476 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),-0.0626697 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.0871039 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.142864 # DEPENDENCYPART_GRANDPAR
(12,24),(24,1),-0.696787 # DEPENDENCYPART_GRANDPAR
(12,24),(24,3),-0.570203 # DEPENDENCYPART_GRANDPAR
(12,24),(24,4),-0.625207 # DEPENDENCYPART_GRANDPAR
(12,24),(24,5),-0.612182 # DEPENDENCYPART_GRANDPAR
(12,24),(24,6),-0.516586 # DEPENDENCYPART_GRANDPAR
(12,24),(24,7),-0.571084 # DEPENDENCYPART_GRANDPAR
(12,24),(24,8),-0.593682 # DEPENDENCYPART_GRANDPAR
(12,24),(24,9),-0.517729 # DEPENDENCYPART_GRANDPAR
(12,24),(24,10),-0.276928 # DEPENDENCYPART_GRANDPAR
(12,24),(24,11),-0.236893 # DEPENDENCYPART_GRANDPAR
(12,24),(24,12),-0.455091 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,24),(24,13),-0.0459467 # DEPENDENCYPART_GRANDPAR
(12,24),(24,14),-0.267087 # DEPENDENCYPART_GRANDPAR
(12,24),(24,15),-0.107042 # DEPENDENCYPART_GRANDPAR
(12,24),(24,16),-0.300693 # DEPENDENCYPART_GRANDPAR
(12,24),(24,17),-0.222736 # DEPENDENCYPART_GRANDPAR
(12,24),(24,18),-0.202159 # DEPENDENCYPART_GRANDPAR
(12,24),(24,19),-0.0854462 # DEPENDENCYPART_GRANDPAR
(12,24),(24,20),-0.0316518 # DEPENDENCYPART_GRANDPAR
(12,24),(24,21),-0.0510517 # DEPENDENCYPART_GRANDPAR
(12,24),(24,22),-0.176516 # DEPENDENCYPART_GRANDPAR
(12,24),(24,23),-0.206645 # DEPENDENCYPART_GRANDPAR
(12,24),(24,25),-0.266347 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.116227 # DEPENDENCYPART_GRANDPAR
(13,1),(1,13),-1.27051 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,1),(1,24),-0.516632 # DEPENDENCYPART_GRANDPAR
(13,1),(1,25),-1.23058 # DEPENDENCYPART_GRANDPAR
(13,2),(2,1),-0.357381 # DEPENDENCYPART_GRANDPAR
(13,2),(2,3),-0.255902 # DEPENDENCYPART_GRANDPAR
(13,2),(2,4),-0.439441 # DEPENDENCYPART_GRANDPAR
(13,2),(2,5),-0.157217 # DEPENDENCYPART_GRANDPAR
(13,2),(2,6),-0.145713 # DEPENDENCYPART_GRANDPAR
(13,2),(2,7),-0.276031 # DEPENDENCYPART_GRANDPAR
(13,2),(2,8),-0.231207 # DEPENDENCYPART_GRANDPAR
(13,2),(2,13),-1.17043 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,2),(2,24),-0.416745 # DEPENDENCYPART_GRANDPAR
(13,2),(2,25),-1.13783 # DEPENDENCYPART_GRANDPAR
(13,4),(4,1),-0.192276 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.0508203 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.244314 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.00603806 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),-0.144268 # DEPENDENCYPART_GRANDPAR
(13,4),(4,9),-0.0153264 # DEPENDENCYPART_GRANDPAR
(13,4),(4,12),0.20756 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.27051 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,4),(4,24),-0.516632 # DEPENDENCYPART_GRANDPAR
(13,4),(4,25),-1.23058 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.339312 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.17181 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.331863 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.46622 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.152312 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.279549 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.244871 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.140294 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),0.248083 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.17005 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.517038 # DEPENDENCYPART_GRANDPAR
(13,5),(5,20),-0.54711 # DEPENDENCYPART_GRANDPAR
(13,5),(5,24),-0.416363 # DEPENDENCYPART_GRANDPAR
(13,5),(5,25),-1.13745 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),-0.192276 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.0508203 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.244314 # DEPENDENCYPART_GRANDPAR
(13,7),(7,4),-0.319111 # DEPENDENCYPART_GRANDPAR
(13,7),(7,5),-0.0302964 # DEPENDENCYPART_GRANDPAR
(13,7),(7,6),-0.134126 # DEPENDENCYPART_GRANDPAR
(13,7),(7,8),-0.144268 # DEPENDENCYPART_GRANDPAR
(13,7),(7,9),-0.0153264 # DEPENDENCYPART_GRANDPAR
(13,7),(7,10),-0.107673 # DEPENDENCYPART_GRANDPAR
(13,7),(7,11),0.373059 # DEPENDENCYPART_GRANDPAR
(13,7),(7,12),0.20756 # DEPENDENCYPART_GRANDPAR
(13,7),(7,19),-0.431317 # DEPENDENCYPART_GRANDPAR
(13,7),(7,24),-0.516632 # DEPENDENCYPART_GRANDPAR
(13,7),(7,25),-1.23058 # DEPENDENCYPART_GRANDPAR
(13,9),(9,2),-0.0508203 # DEPENDENCYPART_GRANDPAR
(13,9),(9,3),-0.244314 # DEPENDENCYPART_GRANDPAR
(13,9),(9,4),-0.319111 # DEPENDENCYPART_GRANDPAR
(13,9),(9,5),-0.0302964 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.134126 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),-0.155701 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),-0.198042 # DEPENDENCYPART_GRANDPAR
