# _root_ Az ezredfordulón nemcsak a közlekedés és a hírközlés , de a háztartás , a munka és a szórakozás tempója is a sokszorosa a száz évvel ezelőttinek .
#goldHeads=2,20,20,5,6,20,8,6,20,20,12,19,19,15,19,19,18,19,20,0,22,20,26,25,26,20,20,
#predictedHeads=2,3,10,5,6,10,8,6,10,0,12,19,19,15,19,19,18,19,20,26,22,26,25,25,26,10,10,
(8,5),(5,8),-1.13522 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,1),-1.00796 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.612128 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.529321 # DEPENDENCYPART_GRANDPAR
(8,6),(6,4),-0.80796 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.52159 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.553994 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-1.07364 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.529022 # DEPENDENCYPART_GRANDPAR
(8,6),(6,10),-0.523773 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.655054 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.628089 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.588798 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.586725 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-0.555373 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-0.773774 # DEPENDENCYPART_GRANDPAR
(8,6),(6,20),-0.53096 # DEPENDENCYPART_GRANDPAR
(8,6),(6,22),-0.858848 # DEPENDENCYPART_GRANDPAR
(8,6),(6,24),-0.798425 # DEPENDENCYPART_GRANDPAR
(8,6),(6,25),-0.737015 # DEPENDENCYPART_GRANDPAR
(8,6),(6,26),-0.504447 # DEPENDENCYPART_GRANDPAR
(8,6),(6,27),-0.877909 # DEPENDENCYPART_GRANDPAR
(8,7),(7,6),-0.378786 # DEPENDENCYPART_GRANDPAR
(8,7),(7,9),-0.516707 # DEPENDENCYPART_GRANDPAR
(8,7),(7,12),-0.604803 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-1.15284 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.970539 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.71967 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-1.00923 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.538887 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.156105 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),-0.120716 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),-0.212822 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),-0.276795 # DEPENDENCYPART_GRANDPAR
(8,12),(12,15),-0.159498 # DEPENDENCYPART_GRANDPAR
(8,12),(12,18),-0.136303 # DEPENDENCYPART_GRANDPAR
(8,12),(12,19),-0.354704 # DEPENDENCYPART_GRANDPAR
(8,12),(12,20),-0.236226 # DEPENDENCYPART_GRANDPAR
(8,12),(12,26),-0.0967131 # DEPENDENCYPART_GRANDPAR
(8,12),(12,27),-0.504326 # DEPENDENCYPART_GRANDPAR
(8,26),(26,2),-0.998542 # DEPENDENCYPART_GRANDPAR
(8,26),(26,3),-0.808142 # DEPENDENCYPART_GRANDPAR
(8,26),(26,5),-0.908004 # DEPENDENCYPART_GRANDPAR
(8,26),(26,6),-0.708197 # DEPENDENCYPART_GRANDPAR
(8,26),(26,8),-0.624339 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,26),(26,9),-0.196586 # DEPENDENCYPART_GRANDPAR
(8,26),(26,10),-0.155591 # DEPENDENCYPART_GRANDPAR
(8,26),(26,12),-0.200621 # DEPENDENCYPART_GRANDPAR
(8,26),(26,13),-0.295653 # DEPENDENCYPART_GRANDPAR
(8,26),(26,15),-0.13977 # DEPENDENCYPART_GRANDPAR
(8,26),(26,16),-0.235173 # DEPENDENCYPART_GRANDPAR
(8,26),(26,18),-0.106071 # DEPENDENCYPART_GRANDPAR
(8,26),(26,19),-0.32448 # DEPENDENCYPART_GRANDPAR
(8,26),(26,20),-0.169091 # DEPENDENCYPART_GRANDPAR
(8,26),(26,21),-0.294575 # DEPENDENCYPART_GRANDPAR
(8,26),(26,22),-0.409546 # DEPENDENCYPART_GRANDPAR
(8,26),(26,23),-0.21648 # DEPENDENCYPART_GRANDPAR
(8,26),(26,24),-0.408047 # DEPENDENCYPART_GRANDPAR
(8,26),(26,25),-0.288656 # DEPENDENCYPART_GRANDPAR
(8,26),(26,27),-0.456208 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),0.125146 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),0.0966788 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-0.705432 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,27),-0.750179 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),0.202592 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),0.1139 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-0.0906387 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),0.0688416 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),0.156066 # DEPENDENCYPART_GRANDPAR
(10,3),(3,8),0.287448 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),-0.174425 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-0.741581 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,12),-0.427592 # DEPENDENCYPART_GRANDPAR
(10,3),(3,13),-0.320484 # DEPENDENCYPART_GRANDPAR
(10,3),(3,16),-0.303669 # DEPENDENCYPART_GRANDPAR
(10,3),(3,19),-0.435577 # DEPENDENCYPART_GRANDPAR
(10,3),(3,20),-0.318683 # DEPENDENCYPART_GRANDPAR
(10,3),(3,24),-0.383188 # DEPENDENCYPART_GRANDPAR
(10,3),(3,25),-0.728671 # DEPENDENCYPART_GRANDPAR
(10,3),(3,26),-0.615558 # DEPENDENCYPART_GRANDPAR
(10,3),(3,27),-0.771314 # DEPENDENCYPART_GRANDPAR
(10,5),(5,1),0.125146 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),0.0635845 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),0.127639 # DEPENDENCYPART_GRANDPAR
(10,5),(5,4),-0.0701229 # DEPENDENCYPART_GRANDPAR
(10,5),(5,8),0.315285 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),0.212666 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),0.123296 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),0.253197 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),0.0128749 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),0.147421 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.0154215 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),0.381418 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),-0.0520005 # DEPENDENCYPART_GRANDPAR
(10,6),(6,10),-0.745444 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,6),(6,12),-0.432232 # DEPENDENCYPART_GRANDPAR
(10,6),(6,13),-0.324536 # DEPENDENCYPART_GRANDPAR
(10,6),(6,15),-0.50617 # DEPENDENCYPART_GRANDPAR
(10,6),(6,16),-0.307567 # DEPENDENCYPART_GRANDPAR
(10,6),(6,18),-0.770159 # DEPENDENCYPART_GRANDPAR
(10,6),(6,19),-0.440217 # DEPENDENCYPART_GRANDPAR
(10,6),(6,20),-0.322574 # DEPENDENCYPART_GRANDPAR
(10,6),(6,22),-0.591089 # DEPENDENCYPART_GRANDPAR
(10,6),(6,24),-0.386234 # DEPENDENCYPART_GRANDPAR
(10,6),(6,25),-0.733311 # DEPENDENCYPART_GRANDPAR
(10,6),(6,26),-0.620161 # DEPENDENCYPART_GRANDPAR
(10,6),(6,27),-0.774337 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),0.172026 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),-0.102577 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.335883 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),0.125146 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),0.0635845 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.0701229 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),0.0877092 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),0.188024 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),-0.00584808 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.184472 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.440209 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.297676 # DEPENDENCYPART_GRANDPAR
(10,8),(8,26),-0.61664 # DEPENDENCYPART_GRANDPAR
(10,8),(8,27),-0.750179 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.270678 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,13),0.112562 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),0.128735 # DEPENDENCYPART_GRANDPAR
(10,12),(12,4),-0.471071 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-0.598102 # DEPENDENCYPART_GRANDPAR
(10,12),(12,6),-0.273332 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.406796 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.379496 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.598644 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.309293 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.00902496 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),0.0954181 # DEPENDENCYPART_GRANDPAR
(10,12),(12,15),0.179918 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.0927059 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),0.237236 # DEPENDENCYPART_GRANDPAR
(10,12),(12,20),0.0914502 # DEPENDENCYPART_GRANDPAR
(10,12),(12,26),-0.198433 # DEPENDENCYPART_GRANDPAR
(10,12),(12,27),-0.443707 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-0.406796 # DEPENDENCYPART_GRANDPAR
(10,15),(15,11),0.00817091 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.254931 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),-0.294274 # DEPENDENCYPART_GRANDPAR
(10,16),(16,2),-0.614249 # DEPENDENCYPART_GRANDPAR
(10,16),(16,3),-0.331911 # DEPENDENCYPART_GRANDPAR
(10,16),(16,5),-0.590125 # DEPENDENCYPART_GRANDPAR
(10,16),(16,6),-0.313252 # DEPENDENCYPART_GRANDPAR
(10,16),(16,8),-0.371519 # DEPENDENCYPART_GRANDPAR
(10,16),(16,9),-0.625503 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-0.262716 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,11),0.148869 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),0.319935 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),0.248967 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),-0.153576 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.247099 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.177462 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.0326133 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),0.297329 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),0.313848 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),0.146456 # DEPENDENCYPART_GRANDPAR
(10,16),(16,24),0.0841445 # DEPENDENCYPART_GRANDPAR
(10,16),(16,25),0.00245605 # DEPENDENCYPART_GRANDPAR
(10,16),(16,26),-0.100899 # DEPENDENCYPART_GRANDPAR
(10,16),(16,27),-0.283985 # DEPENDENCYPART_GRANDPAR
(10,18),(18,11),0.00904908 # DEPENDENCYPART_GRANDPAR
(10,18),(18,14),-0.293396 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),0.178628 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),0.136412 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),-0.37901 # DEPENDENCYPART_GRANDPAR
(10,18),(18,22),0.0867446 # DEPENDENCYPART_GRANDPAR
(10,19),(19,2),-0.622227 # DEPENDENCYPART_GRANDPAR
(10,19),(19,3),-0.286563 # DEPENDENCYPART_GRANDPAR
(10,19),(19,5),-0.598102 # DEPENDENCYPART_GRANDPAR
(10,19),(19,6),-0.273332 # DEPENDENCYPART_GRANDPAR
(10,19),(19,8),-0.379496 # DEPENDENCYPART_GRANDPAR
(10,19),(19,9),-0.598644 # DEPENDENCYPART_GRANDPAR
(10,19),(19,10),-0.309269 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,19),(19,11),0.00904866 # DEPENDENCYPART_GRANDPAR
(10,19),(19,12),0.256034 # DEPENDENCYPART_GRANDPAR
(10,19),(19,13),0.116494 # DEPENDENCYPART_GRANDPAR
(10,19),(19,14),-0.293397 # DEPENDENCYPART_GRANDPAR
(10,19),(19,15),0.178621 # DEPENDENCYPART_GRANDPAR
(10,19),(19,16),0.136412 # DEPENDENCYPART_GRANDPAR
(10,19),(19,17),-0.379011 # DEPENDENCYPART_GRANDPAR
(10,19),(19,18),-0.0833631 # DEPENDENCYPART_GRANDPAR
(10,19),(19,20),0.0915332 # DEPENDENCYPART_GRANDPAR
(10,19),(19,22),0.0831058 # DEPENDENCYPART_GRANDPAR
(10,19),(19,24),-0.0109233 # DEPENDENCYPART_GRANDPAR
(10,19),(19,25),-0.0616892 # DEPENDENCYPART_GRANDPAR
(10,20),(20,2),-0.610436 # DEPENDENCYPART_GRANDPAR
(10,20),(20,3),-0.330702 # DEPENDENCYPART_GRANDPAR
(10,20),(20,8),-0.367705 # DEPENDENCYPART_GRANDPAR
(10,20),(20,9),-0.62273 # DEPENDENCYPART_GRANDPAR
(10,20),(20,10),-0.0954427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,20),(20,12),0.392964 # DEPENDENCYPART_GRANDPAR
(10,20),(20,13),0.336417 # DEPENDENCYPART_GRANDPAR
(10,20),(20,15),0.320129 # DEPENDENCYPART_GRANDPAR
(10,20),(20,16),0.344563 # DEPENDENCYPART_GRANDPAR
(10,20),(20,17),-0.136442 # DEPENDENCYPART_GRANDPAR
(10,20),(20,18),0.0558069 # DEPENDENCYPART_GRANDPAR
(10,20),(20,19),0.385749 # DEPENDENCYPART_GRANDPAR
(10,20),(20,21),-0.277922 # DEPENDENCYPART_GRANDPAR
(10,20),(20,22),0.159736 # DEPENDENCYPART_GRANDPAR
(10,20),(20,24),0.0727868 # DEPENDENCYPART_GRANDPAR
(10,20),(20,25),0.0157402 # DEPENDENCYPART_GRANDPAR
(10,20),(20,26),-0.085048 # DEPENDENCYPART_GRANDPAR
(10,20),(20,27),-0.266744 # DEPENDENCYPART_GRANDPAR
(10,22),(22,14),-0.293396 # DEPENDENCYPART_GRANDPAR
(10,22),(22,17),-0.37901 # DEPENDENCYPART_GRANDPAR
(10,22),(22,18),-0.0833555 # DEPENDENCYPART_GRANDPAR
(10,22),(22,19),0.246586 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),0.112068 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),-0.474396 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-0.332042 # DEPENDENCYPART_GRANDPAR
(10,22),(22,24),-0.0109233 # DEPENDENCYPART_GRANDPAR
(10,22),(22,25),-0.0580504 # DEPENDENCYPART_GRANDPAR
(10,22),(22,26),-0.198332 # DEPENDENCYPART_GRANDPAR
(10,22),(22,27),-0.443609 # DEPENDENCYPART_GRANDPAR
(10,24),(24,21),-0.312419 # DEPENDENCYPART_GRANDPAR
(10,24),(24,22),0.157517 # DEPENDENCYPART_GRANDPAR
(10,24),(24,23),-0.288615 # DEPENDENCYPART_GRANDPAR
(10,24),(24,25),-0.0413145 # DEPENDENCYPART_GRANDPAR
(10,25),(25,15),0.177331 # DEPENDENCYPART_GRANDPAR
(10,25),(25,16),0.135258 # DEPENDENCYPART_GRANDPAR
(10,25),(25,17),-0.381937 # DEPENDENCYPART_GRANDPAR
(10,25),(25,18),-0.0846534 # DEPENDENCYPART_GRANDPAR
(10,25),(25,19),0.245288 # DEPENDENCYPART_GRANDPAR
(10,25),(25,20),0.110917 # DEPENDENCYPART_GRANDPAR
(10,25),(25,21),-0.477322 # DEPENDENCYPART_GRANDPAR
(10,25),(25,22),0.0944163 # DEPENDENCYPART_GRANDPAR
(10,25),(25,23),-0.453519 # DEPENDENCYPART_GRANDPAR
(10,25),(25,24),0.0399497 # DEPENDENCYPART_GRANDPAR
(10,26),(26,2),-0.566646 # DEPENDENCYPART_GRANDPAR
(10,26),(26,3),-0.279245 # DEPENDENCYPART_GRANDPAR
(10,26),(26,5),-0.542521 # DEPENDENCYPART_GRANDPAR
(10,26),(26,6),-0.266163 # DEPENDENCYPART_GRANDPAR
(10,26),(26,8),-0.323915 # DEPENDENCYPART_GRANDPAR
(10,26),(26,9),-0.580002 # DEPENDENCYPART_GRANDPAR
(10,26),(26,10),-0.237565 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,26),(26,12),0.314318 # DEPENDENCYPART_GRANDPAR
(10,26),(26,13),0.187102 # DEPENDENCYPART_GRANDPAR
(10,26),(26,15),0.241446 # DEPENDENCYPART_GRANDPAR
(10,26),(26,16),0.232862 # DEPENDENCYPART_GRANDPAR
(10,26),(26,18),-0.0229799 # DEPENDENCYPART_GRANDPAR
(10,26),(26,19),0.306955 # DEPENDENCYPART_GRANDPAR
(10,26),(26,20),0.215873 # DEPENDENCYPART_GRANDPAR
(10,26),(26,21),-0.333222 # DEPENDENCYPART_GRANDPAR
(10,26),(26,22),0.15609 # DEPENDENCYPART_GRANDPAR
(10,26),(26,23),-0.309418 # DEPENDENCYPART_GRANDPAR
(10,26),(26,24),0.0779174 # DEPENDENCYPART_GRANDPAR
(10,26),(26,25),0.0112558 # DEPENDENCYPART_GRANDPAR
(10,26),(26,27),-0.420282 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.503149 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.250126 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.469771 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.216542 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.243743 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.376123 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),-0.369075 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.894086 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.409044 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.484914 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.532212 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.473752 # DEPENDENCYPART_GRANDPAR
(11,10),(10,18),-0.552752 # DEPENDENCYPART_GRANDPAR
(11,10),(10,19),-0.584401 # DEPENDENCYPART_GRANDPAR
(11,10),(10,20),-0.509762 # DEPENDENCYPART_GRANDPAR
(11,10),(10,22),-0.643403 # DEPENDENCYPART_GRANDPAR
(11,10),(10,24),-0.41929 # DEPENDENCYPART_GRANDPAR
(11,10),(10,25),-0.581793 # DEPENDENCYPART_GRANDPAR
(11,10),(10,26),-0.583469 # DEPENDENCYPART_GRANDPAR
(11,10),(10,27),-0.525829 # DEPENDENCYPART_GRANDPAR
(11,15),(15,7),-0.586155 # DEPENDENCYPART_GRANDPAR
(11,15),(15,11),-0.623304 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,15),(15,12),0.0298342 # DEPENDENCYPART_GRANDPAR
(11,15),(15,14),-0.313672 # DEPENDENCYPART_GRANDPAR
(12,4),(4,3),-0.747392 # DEPENDENCYPART_GRANDPAR
(12,4),(4,6),-0.633885 # DEPENDENCYPART_GRANDPAR
(12,4),(4,8),-0.722487 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-1.00623 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.813636 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.749682 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.692035 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.573011 # DEPENDENCYPART_GRANDPAR
(12,6),(6,1),-1.23839 # DEPENDENCYPART_GRANDPAR
(12,6),(6,2),-0.84167 # DEPENDENCYPART_GRANDPAR
(12,6),(6,3),-0.802122 # DEPENDENCYPART_GRANDPAR
(12,6),(6,4),-0.931783 # DEPENDENCYPART_GRANDPAR
(12,6),(6,5),-0.843221 # DEPENDENCYPART_GRANDPAR
(12,6),(6,7),-0.780879 # DEPENDENCYPART_GRANDPAR
(12,6),(6,8),-0.580046 # DEPENDENCYPART_GRANDPAR
(12,6),(6,9),-0.356316 # DEPENDENCYPART_GRANDPAR
(12,6),(6,10),-0.40029 # DEPENDENCYPART_GRANDPAR
(12,6),(6,12),-1.05873 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,6),(6,13),-0.606173 # DEPENDENCYPART_GRANDPAR
(12,6),(6,15),-0.5074 # DEPENDENCYPART_GRANDPAR
(12,6),(6,16),-0.516424 # DEPENDENCYPART_GRANDPAR
(12,6),(6,18),-0.519368 # DEPENDENCYPART_GRANDPAR
(12,6),(6,19),-0.666511 # DEPENDENCYPART_GRANDPAR
(12,6),(6,20),-0.50694 # DEPENDENCYPART_GRANDPAR
(12,6),(6,22),-0.745059 # DEPENDENCYPART_GRANDPAR
(12,6),(6,24),-0.719498 # DEPENDENCYPART_GRANDPAR
(12,6),(6,25),-0.698419 # DEPENDENCYPART_GRANDPAR
(12,6),(6,26),-0.459441 # DEPENDENCYPART_GRANDPAR
(12,6),(6,27),-0.811158 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.593492 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),-0.492433 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.00848 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,1),-1.00623 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.813636 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.692035 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),-0.815187 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.566436 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),-0.651488 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),-0.442087 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.12031 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,8),(8,13),-0.632723 # DEPENDENCYPART_GRANDPAR
(12,8),(8,26),-0.5183 # DEPENDENCYPART_GRANDPAR
(12,8),(8,27),-0.837195 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.873868 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.814764 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.875419 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.667049 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),-0.882284 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.754573 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.634969 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.638139 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.05294 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.603939 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.501604 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.513873 # DEPENDENCYPART_GRANDPAR
(12,10),(10,18),-0.513572 # DEPENDENCYPART_GRANDPAR
(12,10),(10,19),-0.660715 # DEPENDENCYPART_GRANDPAR
(12,10),(10,20),-0.504378 # DEPENDENCYPART_GRANDPAR
(12,10),(10,22),-0.739263 # DEPENDENCYPART_GRANDPAR
(12,10),(10,24),-0.716684 # DEPENDENCYPART_GRANDPAR
(12,10),(10,25),-0.692623 # DEPENDENCYPART_GRANDPAR
(12,10),(10,26),-0.456496 # DEPENDENCYPART_GRANDPAR
(12,10),(10,27),-0.808608 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.442603 # DEPENDENCYPART_GRANDPAR
(12,11),(11,13),-0.593858 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.457149 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-1.23611 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-1.06363 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.506018 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,14),-0.0380684 # DEPENDENCYPART_GRANDPAR
(12,18),(18,11),-1.06363 # DEPENDENCYPART_GRANDPAR
(12,18),(18,14),-0.0429115 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),0.0259887 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),-0.145821 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),-0.22505 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),-0.330035 # DEPENDENCYPART_GRANDPAR
(12,19),(19,2),-1.29024 # DEPENDENCYPART_GRANDPAR
(12,19),(19,3),-1.09287 # DEPENDENCYPART_GRANDPAR
(12,19),(19,5),-1.29179 # DEPENDENCYPART_GRANDPAR
(12,19),(19,6),-0.934376 # DEPENDENCYPART_GRANDPAR
(12,19),(19,8),-1.17094 # DEPENDENCYPART_GRANDPAR
(12,19),(19,9),-0.843121 # DEPENDENCYPART_GRANDPAR
(12,19),(19,10),-0.798001 # DEPENDENCYPART_GRANDPAR
(12,19),(19,11),-1.06363 # DEPENDENCYPART_GRANDPAR
(12,19),(19,12),-0.510632 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,19),(19,13),-0.23169 # DEPENDENCYPART_GRANDPAR
(12,19),(19,14),-0.042912 # DEPENDENCYPART_GRANDPAR
(12,19),(19,15),0.0259812 # DEPENDENCYPART_GRANDPAR
(12,19),(19,16),-0.145821 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.22505 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),0.0169774 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),-0.216078 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.333674 # DEPENDENCYPART_GRANDPAR
(12,19),(19,24),-0.296559 # DEPENDENCYPART_GRANDPAR
(12,19),(19,25),-0.292196 # DEPENDENCYPART_GRANDPAR
(12,20),(20,2),-1.22465 # DEPENDENCYPART_GRANDPAR
(12,20),(20,3),-1.07815 # DEPENDENCYPART_GRANDPAR
(12,20),(20,8),-1.10535 # DEPENDENCYPART_GRANDPAR
(12,20),(20,9),-0.813426 # DEPENDENCYPART_GRANDPAR
(12,20),(20,10),-0.78022 # DEPENDENCYPART_GRANDPAR
