# _root_ Külön biztató , hogy a részvények nemcsak a hazai , hanem a külföldi befektetők számára is újra vonzóak .
#goldHeads=4,4,4,0,6,18,18,18,8,18,18,14,14,15,18,18,18,4,4,
#predictedHeads=4,4,4,0,6,7,4,14,14,11,4,14,14,15,18,18,18,11,4,
(15,17),(17,4),-0.565345 # DEPENDENCYPART_GRANDPAR
(15,17),(17,6),-0.551053 # DEPENDENCYPART_GRANDPAR
(15,17),(17,9),-0.436746 # DEPENDENCYPART_GRANDPAR
(15,17),(17,10),-0.51049 # DEPENDENCYPART_GRANDPAR
(15,17),(17,11),-0.398089 # DEPENDENCYPART_GRANDPAR
(15,17),(17,13),-0.125638 # DEPENDENCYPART_GRANDPAR
(15,17),(17,14),-0.147093 # DEPENDENCYPART_GRANDPAR
(15,17),(17,15),-0.49878 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,17),(17,16),0.0423828 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.0467949 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.274121 # DEPENDENCYPART_GRANDPAR
(15,18),(18,1),-0.532496 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-0.522035 # DEPENDENCYPART_GRANDPAR
(15,18),(18,4),-0.563404 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-0.587076 # DEPENDENCYPART_GRANDPAR
(15,18),(18,7),-0.454331 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-0.446658 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.506201 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.397006 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.238033 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.135551 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.183117 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.517346 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),-0.0180862 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.133282 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.234422 # DEPENDENCYPART_GRANDPAR
(16,1),(1,2),-0.581925 # DEPENDENCYPART_GRANDPAR
(16,1),(1,3),-0.4458 # DEPENDENCYPART_GRANDPAR
(16,1),(1,4),-0.494869 # DEPENDENCYPART_GRANDPAR
(16,1),(1,6),-0.427861 # DEPENDENCYPART_GRANDPAR
(16,1),(1,7),-0.311258 # DEPENDENCYPART_GRANDPAR
(16,1),(1,11),-0.346915 # DEPENDENCYPART_GRANDPAR
(16,1),(1,14),-0.304272 # DEPENDENCYPART_GRANDPAR
(16,1),(1,15),-0.221664 # DEPENDENCYPART_GRANDPAR
(16,1),(1,16),-0.822819 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,1),(1,19),-0.575136 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),-0.572055 # DEPENDENCYPART_GRANDPAR
(16,2),(2,3),-0.434238 # DEPENDENCYPART_GRANDPAR
(16,2),(2,4),-0.5286 # DEPENDENCYPART_GRANDPAR
(16,2),(2,6),-0.387207 # DEPENDENCYPART_GRANDPAR
(16,2),(2,9),-0.46146 # DEPENDENCYPART_GRANDPAR
(16,2),(2,10),-0.337481 # DEPENDENCYPART_GRANDPAR
(16,2),(2,11),-0.370752 # DEPENDENCYPART_GRANDPAR
(16,2),(2,14),-0.263619 # DEPENDENCYPART_GRANDPAR
(16,2),(2,16),-0.820769 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,2),(2,18),-0.199422 # DEPENDENCYPART_GRANDPAR
(16,2),(2,19),-0.576689 # DEPENDENCYPART_GRANDPAR
(16,4),(4,1),-0.540452 # DEPENDENCYPART_GRANDPAR
(16,4),(4,2),-0.597786 # DEPENDENCYPART_GRANDPAR
(16,4),(4,3),-0.511004 # DEPENDENCYPART_GRANDPAR
(16,4),(4,6),-0.383932 # DEPENDENCYPART_GRANDPAR
(16,4),(4,7),-0.324086 # DEPENDENCYPART_GRANDPAR
(16,4),(4,9),-0.430374 # DEPENDENCYPART_GRANDPAR
(16,4),(4,10),-0.291118 # DEPENDENCYPART_GRANDPAR
(16,4),(4,11),-0.349418 # DEPENDENCYPART_GRANDPAR
(16,4),(4,13),-0.342725 # DEPENDENCYPART_GRANDPAR
(16,4),(4,14),-0.25998 # DEPENDENCYPART_GRANDPAR
(16,4),(4,16),-0.873961 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,4),(4,17),-0.345242 # DEPENDENCYPART_GRANDPAR
(16,4),(4,18),-0.249254 # DEPENDENCYPART_GRANDPAR
(16,4),(4,19),-0.609669 # DEPENDENCYPART_GRANDPAR
(16,7),(7,1),-0.587014 # DEPENDENCYPART_GRANDPAR
(16,7),(7,2),-0.628643 # DEPENDENCYPART_GRANDPAR
(16,7),(7,3),-0.571255 # DEPENDENCYPART_GRANDPAR
(16,7),(7,4),-0.524543 # DEPENDENCYPART_GRANDPAR
(16,7),(7,5),-0.40928 # DEPENDENCYPART_GRANDPAR
(16,7),(7,6),-0.412148 # DEPENDENCYPART_GRANDPAR
(16,7),(7,8),-0.346629 # DEPENDENCYPART_GRANDPAR
(16,7),(7,9),-0.514136 # DEPENDENCYPART_GRANDPAR
(16,7),(7,10),-0.369819 # DEPENDENCYPART_GRANDPAR
(16,7),(7,11),-0.418495 # DEPENDENCYPART_GRANDPAR
(16,7),(7,13),-0.426433 # DEPENDENCYPART_GRANDPAR
(16,7),(7,14),-0.340461 # DEPENDENCYPART_GRANDPAR
(16,7),(7,15),-0.227314 # DEPENDENCYPART_GRANDPAR
(16,7),(7,16),-0.863831 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,7),(7,17),-0.335119 # DEPENDENCYPART_GRANDPAR
(16,7),(7,18),-0.238156 # DEPENDENCYPART_GRANDPAR
(16,7),(7,19),-0.604306 # DEPENDENCYPART_GRANDPAR
(16,9),(9,1),-0.575375 # DEPENDENCYPART_GRANDPAR
(16,9),(9,4),-0.573357 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.312471 # DEPENDENCYPART_GRANDPAR
(16,9),(9,6),-0.433048 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),-0.380747 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.221211 # DEPENDENCYPART_GRANDPAR
(16,9),(9,10),-0.338171 # DEPENDENCYPART_GRANDPAR
(16,9),(9,14),-0.264344 # DEPENDENCYPART_GRANDPAR
(16,9),(9,16),-0.820769 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,9),(9,18),-0.199425 # DEPENDENCYPART_GRANDPAR
(16,9),(9,19),-0.576689 # DEPENDENCYPART_GRANDPAR
(16,11),(11,1),-0.589033 # DEPENDENCYPART_GRANDPAR
(16,11),(11,2),-0.63826 # DEPENDENCYPART_GRANDPAR
(16,11),(11,3),-0.593614 # DEPENDENCYPART_GRANDPAR
(16,11),(11,4),-0.509834 # DEPENDENCYPART_GRANDPAR
(16,11),(11,6),-0.406954 # DEPENDENCYPART_GRANDPAR
(16,11),(11,7),-0.374889 # DEPENDENCYPART_GRANDPAR
(16,11),(11,8),-0.325544 # DEPENDENCYPART_GRANDPAR
(16,11),(11,9),-0.527432 # DEPENDENCYPART_GRANDPAR
(16,11),(11,10),-0.496857 # DEPENDENCYPART_GRANDPAR
(16,11),(11,12),-0.304023 # DEPENDENCYPART_GRANDPAR
(16,11),(11,13),-0.426971 # DEPENDENCYPART_GRANDPAR
(16,11),(11,14),-0.344426 # DEPENDENCYPART_GRANDPAR
(16,11),(11,15),-0.237621 # DEPENDENCYPART_GRANDPAR
(16,11),(11,16),-0.865591 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,11),(11,17),-0.33584 # DEPENDENCYPART_GRANDPAR
(16,11),(11,18),-0.239756 # DEPENDENCYPART_GRANDPAR
(16,11),(11,19),-0.605159 # DEPENDENCYPART_GRANDPAR
(16,12),(12,13),-0.366089 # DEPENDENCYPART_GRANDPAR
(16,12),(12,18),-0.201178 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.208549 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),-0.163269 # DEPENDENCYPART_GRANDPAR
(16,13),(13,15),-0.237273 # DEPENDENCYPART_GRANDPAR
(16,14),(14,1),-0.595584 # DEPENDENCYPART_GRANDPAR
(16,14),(14,2),-0.623553 # DEPENDENCYPART_GRANDPAR
(16,14),(14,3),-0.471469 # DEPENDENCYPART_GRANDPAR
(16,14),(14,5),-0.352811 # DEPENDENCYPART_GRANDPAR
(16,14),(14,6),-0.360639 # DEPENDENCYPART_GRANDPAR
(16,14),(14,7),-0.375557 # DEPENDENCYPART_GRANDPAR
(16,14),(14,8),-0.261551 # DEPENDENCYPART_GRANDPAR
(16,14),(14,9),-0.511889 # DEPENDENCYPART_GRANDPAR
(16,14),(14,10),-0.374712 # DEPENDENCYPART_GRANDPAR
(16,14),(14,11),-0.399531 # DEPENDENCYPART_GRANDPAR
(16,14),(14,12),-0.216271 # DEPENDENCYPART_GRANDPAR
(16,14),(14,13),-0.426112 # DEPENDENCYPART_GRANDPAR
(16,14),(14,15),-0.269303 # DEPENDENCYPART_GRANDPAR
(16,14),(14,17),-0.303092 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),-0.650285 # DEPENDENCYPART_GRANDPAR
(16,15),(15,3),-0.453784 # DEPENDENCYPART_GRANDPAR
(16,15),(15,6),-0.40872 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),-0.385223 # DEPENDENCYPART_GRANDPAR
(16,15),(15,9),-0.539074 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),-0.357027 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),-0.41065 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),-0.315226 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),-0.455849 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),-0.28446 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.81369 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.28751 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),-0.186973 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.568169 # DEPENDENCYPART_GRANDPAR
(16,17),(17,2),-1.03086 # DEPENDENCYPART_GRANDPAR
(16,17),(17,4),-1.00657 # DEPENDENCYPART_GRANDPAR
(16,17),(17,6),-1.00271 # DEPENDENCYPART_GRANDPAR
(16,17),(17,9),-0.918526 # DEPENDENCYPART_GRANDPAR
(16,17),(17,10),-0.811096 # DEPENDENCYPART_GRANDPAR
(16,17),(17,11),-0.84046 # DEPENDENCYPART_GRANDPAR
(16,17),(17,13),-0.836094 # DEPENDENCYPART_GRANDPAR
(16,17),(17,14),-0.88072 # DEPENDENCYPART_GRANDPAR
(16,17),(17,15),-0.696445 # DEPENDENCYPART_GRANDPAR
(16,17),(17,16),-0.245919 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,17),(17,18),0.229815 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.209626 # DEPENDENCYPART_GRANDPAR
(16,18),(18,1),-1.01145 # DEPENDENCYPART_GRANDPAR
(16,18),(18,3),-0.905044 # DEPENDENCYPART_GRANDPAR
(16,18),(18,4),-1.00408 # DEPENDENCYPART_GRANDPAR
(16,18),(18,6),-1.04047 # DEPENDENCYPART_GRANDPAR
(16,18),(18,7),-0.816619 # DEPENDENCYPART_GRANDPAR
(16,18),(18,9),-0.929428 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-0.808287 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-0.839307 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.663028 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.846997 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-0.918477 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.702622 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.318031 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.210236 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),-0.2486 # DEPENDENCYPART_GRANDPAR
(17,2),(2,1),-0.0308493 # DEPENDENCYPART_GRANDPAR
(17,2),(2,3),-0.177382 # DEPENDENCYPART_GRANDPAR
(17,2),(2,4),-0.18519 # DEPENDENCYPART_GRANDPAR
(17,2),(2,6),-0.05856 # DEPENDENCYPART_GRANDPAR
(17,2),(2,9),-0.139722 # DEPENDENCYPART_GRANDPAR
(17,2),(2,10),-0.0859437 # DEPENDENCYPART_GRANDPAR
(17,2),(2,11),-0.0304616 # DEPENDENCYPART_GRANDPAR
(17,2),(2,14),0.000423726 # DEPENDENCYPART_GRANDPAR
(17,2),(2,16),-0.0766585 # DEPENDENCYPART_GRANDPAR
(17,2),(2,18),-0.19314 # DEPENDENCYPART_GRANDPAR
(17,2),(2,19),-0.496273 # DEPENDENCYPART_GRANDPAR
(17,4),(4,1),-0.101413 # DEPENDENCYPART_GRANDPAR
(17,4),(4,2),-0.336648 # DEPENDENCYPART_GRANDPAR
(17,4),(4,3),-0.33042 # DEPENDENCYPART_GRANDPAR
(17,4),(4,6),-0.108685 # DEPENDENCYPART_GRANDPAR
(17,4),(4,7),-0.167096 # DEPENDENCYPART_GRANDPAR
(17,4),(4,9),-0.25237 # DEPENDENCYPART_GRANDPAR
(17,4),(4,10),-0.152723 # DEPENDENCYPART_GRANDPAR
(17,4),(4,11),-0.0921578 # DEPENDENCYPART_GRANDPAR
(17,4),(4,13),-0.0992154 # DEPENDENCYPART_GRANDPAR
(17,4),(4,14),-0.049611 # DEPENDENCYPART_GRANDPAR
(17,4),(4,16),-0.154188 # DEPENDENCYPART_GRANDPAR
(17,4),(4,17),-0.805323 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,4),(4,18),-0.207455 # DEPENDENCYPART_GRANDPAR
(17,4),(4,19),-0.49765 # DEPENDENCYPART_GRANDPAR
(17,6),(6,1),-0.105849 # DEPENDENCYPART_GRANDPAR
(17,6),(6,2),-0.300777 # DEPENDENCYPART_GRANDPAR
(17,6),(6,3),-0.2572 # DEPENDENCYPART_GRANDPAR
(17,6),(6,4),-0.337293 # DEPENDENCYPART_GRANDPAR
(17,6),(6,5),-0.0679228 # DEPENDENCYPART_GRANDPAR
(17,6),(6,15),-0.234069 # DEPENDENCYPART_GRANDPAR
(17,6),(6,17),-0.794319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,9),(9,1),-0.0294671 # DEPENDENCYPART_GRANDPAR
(17,9),(9,4),-0.286636 # DEPENDENCYPART_GRANDPAR
(17,9),(9,5),0.0500342 # DEPENDENCYPART_GRANDPAR
(17,9),(9,6),-0.189986 # DEPENDENCYPART_GRANDPAR
(17,9),(9,7),-0.186498 # DEPENDENCYPART_GRANDPAR
(17,9),(9,8),0.0145241 # DEPENDENCYPART_GRANDPAR
(17,9),(9,10),-0.0866328 # DEPENDENCYPART_GRANDPAR
(17,9),(9,14),-0.00030051 # DEPENDENCYPART_GRANDPAR
(17,9),(9,16),-0.0766873 # DEPENDENCYPART_GRANDPAR
(17,9),(9,18),-0.193143 # DEPENDENCYPART_GRANDPAR
(17,9),(9,19),-0.496273 # DEPENDENCYPART_GRANDPAR
(17,11),(11,1),-0.104865 # DEPENDENCYPART_GRANDPAR
(17,11),(11,2),-0.329119 # DEPENDENCYPART_GRANDPAR
(17,11),(11,3),-0.345208 # DEPENDENCYPART_GRANDPAR
(17,11),(11,4),-0.265369 # DEPENDENCYPART_GRANDPAR
(17,11),(11,6),-0.135813 # DEPENDENCYPART_GRANDPAR
(17,11),(11,7),-0.201578 # DEPENDENCYPART_GRANDPAR
(17,11),(11,8),-0.115706 # DEPENDENCYPART_GRANDPAR
(17,11),(11,9),-0.24205 # DEPENDENCYPART_GRANDPAR
(17,11),(11,10),-0.253769 # DEPENDENCYPART_GRANDPAR
(17,11),(11,12),-0.0482515 # DEPENDENCYPART_GRANDPAR
(17,11),(11,13),-0.0952394 # DEPENDENCYPART_GRANDPAR
(17,11),(11,14),-0.0688114 # DEPENDENCYPART_GRANDPAR
(17,11),(11,15),-0.259838 # DEPENDENCYPART_GRANDPAR
(17,11),(11,16),-0.152974 # DEPENDENCYPART_GRANDPAR
(17,11),(11,17),-0.79937 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,11),(11,18),-0.201629 # DEPENDENCYPART_GRANDPAR
(17,11),(11,19),-0.496579 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),0.0193407 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),0.0654267 # DEPENDENCYPART_GRANDPAR
(17,13),(13,15),-0.193227 # DEPENDENCYPART_GRANDPAR
(17,14),(14,1),-0.10648 # DEPENDENCYPART_GRANDPAR
(17,14),(14,2),-0.301792 # DEPENDENCYPART_GRANDPAR
(17,14),(14,3),-0.257831 # DEPENDENCYPART_GRANDPAR
(17,14),(14,5),-0.067109 # DEPENDENCYPART_GRANDPAR
(17,14),(14,6),-0.167969 # DEPENDENCYPART_GRANDPAR
(17,14),(14,7),-0.235081 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.102619 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-0.213033 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.166392 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.157374 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.0565331 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.0651494 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),-0.234069 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-0.794319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,2),-0.286328 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.175705 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.107558 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.152669 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.198875 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.0842659 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.077088 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.0658441 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.0514766 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.0496021 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),-0.0967969 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-0.786209 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.186432 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.493157 # DEPENDENCYPART_GRANDPAR
(17,16),(16,1),-0.149326 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.333571 # DEPENDENCYPART_GRANDPAR
(17,16),(16,3),-0.327831 # DEPENDENCYPART_GRANDPAR
(17,16),(16,4),-0.296631 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-0.214875 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),-0.246506 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.236392 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.123288 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.077217 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.0988378 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),-0.0915077 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),-0.308722 # DEPENDENCYPART_GRANDPAR
(17,16),(16,17),-0.800048 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,16),(16,18),-0.202035 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.497032 # DEPENDENCYPART_GRANDPAR
(17,18),(18,1),-0.370522 # DEPENDENCYPART_GRANDPAR
(17,18),(18,3),-0.546734 # DEPENDENCYPART_GRANDPAR
(17,18),(18,4),-0.578717 # DEPENDENCYPART_GRANDPAR
(17,18),(18,6),-0.502655 # DEPENDENCYPART_GRANDPAR
(17,18),(18,7),-0.492576 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.541982 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.455296 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.421659 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.371047 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.393307 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.443674 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.586597 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.452992 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.320402 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.204371 # DEPENDENCYPART_GRANDPAR
(18,1),(1,2),-0.32835 # DEPENDENCYPART_GRANDPAR
(18,1),(1,3),-0.283748 # DEPENDENCYPART_GRANDPAR
(18,1),(1,4),-0.2858 # DEPENDENCYPART_GRANDPAR
(18,1),(1,6),-0.397587 # DEPENDENCYPART_GRANDPAR
(18,1),(1,7),-0.247121 # DEPENDENCYPART_GRANDPAR
(18,1),(1,11),-0.212752 # DEPENDENCYPART_GRANDPAR
(18,1),(1,14),-0.148976 # DEPENDENCYPART_GRANDPAR
(18,1),(1,15),-0.130597 # DEPENDENCYPART_GRANDPAR
(18,1),(1,16),-0.150965 # DEPENDENCYPART_GRANDPAR
(18,1),(1,19),-0.481722 # DEPENDENCYPART_GRANDPAR
(18,4),(4,1),-0.315913 # DEPENDENCYPART_GRANDPAR
(18,4),(4,2),-0.428707 # DEPENDENCYPART_GRANDPAR
(18,4),(4,3),-0.399797 # DEPENDENCYPART_GRANDPAR
(18,4),(4,6),-0.31211 # DEPENDENCYPART_GRANDPAR
(18,4),(4,7),-0.231261 # DEPENDENCYPART_GRANDPAR
(18,4),(4,9),-0.156229 # DEPENDENCYPART_GRANDPAR
(18,4),(4,10),-0.132783 # DEPENDENCYPART_GRANDPAR
(18,4),(4,11),-0.193171 # DEPENDENCYPART_GRANDPAR
(18,4),(4,13),-0.0152988 # DEPENDENCYPART_GRANDPAR
(18,4),(4,14),-0.0634103 # DEPENDENCYPART_GRANDPAR
(18,4),(4,16),-0.175108 # DEPENDENCYPART_GRANDPAR
(18,4),(4,17),-0.0450196 # DEPENDENCYPART_GRANDPAR
(18,4),(4,18),-0.829346 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,4),(4,19),-0.476063 # DEPENDENCYPART_GRANDPAR
(18,6),(6,1),-0.175723 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),-0.275134 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.216313 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.241298 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-0.070464 # DEPENDENCYPART_GRANDPAR
(18,6),(6,15),-0.156561 # DEPENDENCYPART_GRANDPAR
(18,6),(6,17),-0.104632 # DEPENDENCYPART_GRANDPAR
(18,7),(7,1),-0.321805 # DEPENDENCYPART_GRANDPAR
(18,7),(7,2),-0.416564 # DEPENDENCYPART_GRANDPAR
(18,7),(7,3),-0.398 # DEPENDENCYPART_GRANDPAR
(18,7),(7,4),-0.312903 # DEPENDENCYPART_GRANDPAR
(18,7),(7,5),-0.200714 # DEPENDENCYPART_GRANDPAR
(18,7),(7,6),-0.410238 # DEPENDENCYPART_GRANDPAR
(18,7),(7,8),-0.100155 # DEPENDENCYPART_GRANDPAR
(18,7),(7,9),-0.163119 # DEPENDENCYPART_GRANDPAR
(18,7),(7,10),-0.119426 # DEPENDENCYPART_GRANDPAR
(18,7),(7,11),-0.189123 # DEPENDENCYPART_GRANDPAR
(18,7),(7,13),-0.0221348 # DEPENDENCYPART_GRANDPAR
(18,7),(7,14),-0.0815035 # DEPENDENCYPART_GRANDPAR
(18,7),(7,15),-0.111211 # DEPENDENCYPART_GRANDPAR
(18,7),(7,16),-0.174544 # DEPENDENCYPART_GRANDPAR
(18,7),(7,17),-0.0593441 # DEPENDENCYPART_GRANDPAR
(18,7),(7,18),-0.822908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,7),(7,19),-0.474856 # DEPENDENCYPART_GRANDPAR
(18,9),(9,1),-0.257964 # DEPENDENCYPART_GRANDPAR
(18,9),(9,4),-0.33524 # DEPENDENCYPART_GRANDPAR
(18,9),(9,5),-0.0981462 # DEPENDENCYPART_GRANDPAR
(18,9),(9,6),-0.436879 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),-0.281924 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.0774467 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.189765 # DEPENDENCYPART_GRANDPAR
(18,9),(9,14),-0.0691403 # DEPENDENCYPART_GRANDPAR
(18,9),(9,16),-0.16976 # DEPENDENCYPART_GRANDPAR
(18,9),(9,18),-0.815646 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,19),-0.475301 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),-0.317894 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.41937 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-0.411923 # DEPENDENCYPART_GRANDPAR
(18,11),(11,4),-0.297829 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.398812 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.278555 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.180327 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.2591 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.339385 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.0225116 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.0200832 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.0805945 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.118483 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.189008 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),-0.0669434 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-0.82334 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,19),-0.474897 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),0.0494899 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-0.82452 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,8),-0.0727078 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),0.00582698 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),-0.10254 # DEPENDENCYPART_GRANDPAR
(18,14),(14,1),-0.175782 # DEPENDENCYPART_GRANDPAR
(18,14),(14,2),-0.275577 # DEPENDENCYPART_GRANDPAR
(18,14),(14,3),-0.216373 # DEPENDENCYPART_GRANDPAR
(18,14),(14,5),-0.0679355 # DEPENDENCYPART_GRANDPAR
(18,14),(14,6),-0.261345 # DEPENDENCYPART_GRANDPAR
(18,14),(14,7),-0.181731 # DEPENDENCYPART_GRANDPAR
(18,14),(14,8),-0.0472359 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.112726 # DEPENDENCYPART_GRANDPAR
