# _root_ De például a májjal már más a helyzet : a sertés mája más enzimeket termel , mint az emberé , más nagyságú vörösvérsejteket hoz létre és így tovább .
#goldHeads=0,6,4,6,6,1,8,6,1,11,12,15,14,15,26,15,15,19,15,26,22,23,24,26,24,1,28,26,1,
#predictedHeads=0,15,4,2,15,8,8,15,1,11,12,15,14,15,1,15,15,19,24,24,23,23,24,26,24,13,28,24,1,
(5,1),(1,24),-0.470834 # DEPENDENCYPART_GRANDPAR
(5,1),(1,29),-1.08771 # DEPENDENCYPART_GRANDPAR
(5,2),(2,1),-0.133589 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.140739 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-0.886843 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,8),-0.442782 # DEPENDENCYPART_GRANDPAR
(5,2),(2,9),-0.531141 # DEPENDENCYPART_GRANDPAR
(5,2),(2,11),-0.501555 # DEPENDENCYPART_GRANDPAR
(5,2),(2,12),-0.519262 # DEPENDENCYPART_GRANDPAR
(5,2),(2,14),-0.480608 # DEPENDENCYPART_GRANDPAR
(5,2),(2,15),-0.381405 # DEPENDENCYPART_GRANDPAR
(5,2),(2,16),-0.459336 # DEPENDENCYPART_GRANDPAR
(5,2),(2,19),-0.636588 # DEPENDENCYPART_GRANDPAR
(5,2),(2,20),-0.404013 # DEPENDENCYPART_GRANDPAR
(5,2),(2,24),-0.426706 # DEPENDENCYPART_GRANDPAR
(5,2),(2,26),-0.966051 # DEPENDENCYPART_GRANDPAR
(5,2),(2,29),-1.08736 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.150135 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.111174 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.11469 # DEPENDENCYPART_GRANDPAR
(5,8),(8,1),-0.44852 # DEPENDENCYPART_GRANDPAR
(5,8),(8,2),-0.383712 # DEPENDENCYPART_GRANDPAR
(5,8),(8,3),-0.52371 # DEPENDENCYPART_GRANDPAR
(5,8),(8,4),-0.566191 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.546654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,6),-0.0581456 # DEPENDENCYPART_GRANDPAR
(5,8),(8,7),0.0123834 # DEPENDENCYPART_GRANDPAR
(5,8),(8,9),-0.263296 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.192509 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.210216 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.171562 # DEPENDENCYPART_GRANDPAR
(5,8),(8,28),-0.139967 # DEPENDENCYPART_GRANDPAR
(5,8),(8,29),-0.811684 # DEPENDENCYPART_GRANDPAR
(5,11),(11,3),-0.52371 # DEPENDENCYPART_GRANDPAR
(5,11),(11,6),-0.0467748 # DEPENDENCYPART_GRANDPAR
(5,11),(11,7),-0.0310429 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.0598374 # DEPENDENCYPART_GRANDPAR
(5,12),(12,1),-0.44852 # DEPENDENCYPART_GRANDPAR
(5,12),(12,2),-0.383712 # DEPENDENCYPART_GRANDPAR
(5,12),(12,3),-0.52371 # DEPENDENCYPART_GRANDPAR
(5,12),(12,4),-0.56619 # DEPENDENCYPART_GRANDPAR
(5,12),(12,5),-0.547908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,12),(12,6),-0.0467748 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),-0.0310429 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),-0.0396463 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),-0.197347 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),-0.0598374 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.0939423 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.169285 # DEPENDENCYPART_GRANDPAR
(5,12),(12,28),-0.137358 # DEPENDENCYPART_GRANDPAR
(5,14),(14,2),-0.383712 # DEPENDENCYPART_GRANDPAR
(5,14),(14,4),-0.56619 # DEPENDENCYPART_GRANDPAR
(5,14),(14,5),-0.547908 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,14),(14,6),-0.0467748 # DEPENDENCYPART_GRANDPAR
(5,14),(14,7),-0.0310429 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),-0.0396463 # DEPENDENCYPART_GRANDPAR
(5,14),(14,10),-0.0598374 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.0939423 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.11165 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),-0.174066 # DEPENDENCYPART_GRANDPAR
(5,14),(14,28),-0.137358 # DEPENDENCYPART_GRANDPAR
(5,15),(15,1),-0.519758 # DEPENDENCYPART_GRANDPAR
(5,15),(15,2),-0.401 # DEPENDENCYPART_GRANDPAR
(5,15),(15,3),-0.503543 # DEPENDENCYPART_GRANDPAR
(5,15),(15,4),-0.551181 # DEPENDENCYPART_GRANDPAR
(5,15),(15,5),-0.470469 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,15),(15,6),-0.0606323 # DEPENDENCYPART_GRANDPAR
(5,15),(15,7),-0.0812048 # DEPENDENCYPART_GRANDPAR
(5,15),(15,8),-0.0891597 # DEPENDENCYPART_GRANDPAR
(5,15),(15,9),-0.319933 # DEPENDENCYPART_GRANDPAR
(5,15),(15,10),-0.109999 # DEPENDENCYPART_GRANDPAR
(5,15),(15,11),-0.157147 # DEPENDENCYPART_GRANDPAR
(5,15),(15,12),-0.174854 # DEPENDENCYPART_GRANDPAR
(5,15),(15,13),-0.187924 # DEPENDENCYPART_GRANDPAR
(5,15),(15,14),-0.1362 # DEPENDENCYPART_GRANDPAR
(5,15),(15,16),-0.108271 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),-0.402233 # DEPENDENCYPART_GRANDPAR
(5,15),(15,18),-0.168943 # DEPENDENCYPART_GRANDPAR
(5,15),(15,19),-0.24471 # DEPENDENCYPART_GRANDPAR
(5,15),(15,20),-0.0529477 # DEPENDENCYPART_GRANDPAR
(5,15),(15,21),-0.278771 # DEPENDENCYPART_GRANDPAR
(5,15),(15,22),-0.266284 # DEPENDENCYPART_GRANDPAR
(5,15),(15,23),-0.161097 # DEPENDENCYPART_GRANDPAR
(5,15),(15,24),-0.0392287 # DEPENDENCYPART_GRANDPAR
(5,15),(15,25),-0.00951367 # DEPENDENCYPART_GRANDPAR
(5,15),(15,26),-0.606823 # DEPENDENCYPART_GRANDPAR
(5,15),(15,27),-0.104904 # DEPENDENCYPART_GRANDPAR
(5,15),(15,28),-0.0620918 # DEPENDENCYPART_GRANDPAR
(5,15),(15,29),-0.709613 # DEPENDENCYPART_GRANDPAR
(5,17),(17,1),-0.448572 # DEPENDENCYPART_GRANDPAR
(5,17),(17,2),-0.388174 # DEPENDENCYPART_GRANDPAR
(5,17),(17,4),-0.523083 # DEPENDENCYPART_GRANDPAR
(5,17),(17,5),-0.580595 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,17),(17,6),-0.0447494 # DEPENDENCYPART_GRANDPAR
(5,17),(17,8),-0.10767 # DEPENDENCYPART_GRANDPAR
(5,17),(17,9),-0.230951 # DEPENDENCYPART_GRANDPAR
(5,17),(17,11),-0.171907 # DEPENDENCYPART_GRANDPAR
(5,17),(17,12),-0.189615 # DEPENDENCYPART_GRANDPAR
(5,17),(17,13),-0.172041 # DEPENDENCYPART_GRANDPAR
(5,17),(17,14),-0.15096 # DEPENDENCYPART_GRANDPAR
(5,17),(17,15),-0.0088723 # DEPENDENCYPART_GRANDPAR
(5,17),(17,16),-0.138817 # DEPENDENCYPART_GRANDPAR
(5,17),(17,19),-0.248302 # DEPENDENCYPART_GRANDPAR
(5,17),(17,20),-0.107952 # DEPENDENCYPART_GRANDPAR
(5,17),(17,22),-0.291439 # DEPENDENCYPART_GRANDPAR
(5,17),(17,23),-0.164689 # DEPENDENCYPART_GRANDPAR
(5,17),(17,24),-0.161345 # DEPENDENCYPART_GRANDPAR
(5,17),(17,25),-0.0553514 # DEPENDENCYPART_GRANDPAR
(5,17),(17,26),-0.679058 # DEPENDENCYPART_GRANDPAR
(5,17),(17,28),-0.106927 # DEPENDENCYPART_GRANDPAR
(5,17),(17,29),-0.745506 # DEPENDENCYPART_GRANDPAR
(5,24),(24,1),-0.519758 # DEPENDENCYPART_GRANDPAR
(5,24),(24,2),-0.401 # DEPENDENCYPART_GRANDPAR
(5,24),(24,4),-0.551181 # DEPENDENCYPART_GRANDPAR
(5,24),(24,5),-0.470469 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,24),(24,6),-0.0612117 # DEPENDENCYPART_GRANDPAR
(5,24),(24,8),-0.0851636 # DEPENDENCYPART_GRANDPAR
(5,24),(24,9),-0.314362 # DEPENDENCYPART_GRANDPAR
(5,24),(24,11),-0.153151 # DEPENDENCYPART_GRANDPAR
(5,24),(24,12),-0.170858 # DEPENDENCYPART_GRANDPAR
(5,24),(24,13),-0.188503 # DEPENDENCYPART_GRANDPAR
(5,24),(24,14),-0.132204 # DEPENDENCYPART_GRANDPAR
(5,24),(24,15),-0.00464861 # DEPENDENCYPART_GRANDPAR
(5,24),(24,16),-0.177653 # DEPENDENCYPART_GRANDPAR
(5,24),(24,17),-0.403434 # DEPENDENCYPART_GRANDPAR
(5,24),(24,18),-0.181636 # DEPENDENCYPART_GRANDPAR
(5,24),(24,19),-0.288184 # DEPENDENCYPART_GRANDPAR
(5,24),(24,20),-0.12233 # DEPENDENCYPART_GRANDPAR
(5,24),(24,21),-0.32102 # DEPENDENCYPART_GRANDPAR
(5,24),(24,22),-0.23929 # DEPENDENCYPART_GRANDPAR
(5,24),(24,23),-0.204572 # DEPENDENCYPART_GRANDPAR
(5,24),(24,25),-0.00883764 # DEPENDENCYPART_GRANDPAR
(5,24),(24,26),-0.606823 # DEPENDENCYPART_GRANDPAR
(5,24),(24,27),-0.104566 # DEPENDENCYPART_GRANDPAR
(5,24),(24,28),-0.0617537 # DEPENDENCYPART_GRANDPAR
(5,24),(24,29),-0.708365 # DEPENDENCYPART_GRANDPAR
(5,26),(26,1),-0.449267 # DEPENDENCYPART_GRANDPAR
(5,26),(26,9),-0.170025 # DEPENDENCYPART_GRANDPAR
(5,26),(26,13),-0.171629 # DEPENDENCYPART_GRANDPAR
(5,26),(26,15),0.0457667 # DEPENDENCYPART_GRANDPAR
(5,26),(26,16),-0.018877 # DEPENDENCYPART_GRANDPAR
(5,26),(26,17),-0.411008 # DEPENDENCYPART_GRANDPAR
(5,26),(26,19),-0.201409 # DEPENDENCYPART_GRANDPAR
(5,26),(26,20),0.0364459 # DEPENDENCYPART_GRANDPAR
(5,26),(26,21),-0.304146 # DEPENDENCYPART_GRANDPAR
(5,26),(26,22),-0.292056 # DEPENDENCYPART_GRANDPAR
(5,26),(26,23),-0.117797 # DEPENDENCYPART_GRANDPAR
(5,26),(26,24),0.00046574 # DEPENDENCYPART_GRANDPAR
(5,26),(26,27),-0.16454 # DEPENDENCYPART_GRANDPAR
(5,26),(26,28),-0.118044 # DEPENDENCYPART_GRANDPAR
(5,26),(26,29),-0.729526 # DEPENDENCYPART_GRANDPAR
(6,5),(5,1),-0.254038 # DEPENDENCYPART_GRANDPAR
(6,5),(5,2),-0.181679 # DEPENDENCYPART_GRANDPAR
(6,5),(5,4),-0.193454 # DEPENDENCYPART_GRANDPAR
(6,5),(5,8),-0.953771 # DEPENDENCYPART_GRANDPAR
(6,5),(5,9),-0.786016 # DEPENDENCYPART_GRANDPAR
(6,5),(5,11),-1.01893 # DEPENDENCYPART_GRANDPAR
(6,5),(5,12),-0.721392 # DEPENDENCYPART_GRANDPAR
(6,5),(5,14),-0.878026 # DEPENDENCYPART_GRANDPAR
(6,5),(5,15),-0.90946 # DEPENDENCYPART_GRANDPAR
(6,5),(5,17),-0.673877 # DEPENDENCYPART_GRANDPAR
(6,5),(5,24),-0.860909 # DEPENDENCYPART_GRANDPAR
(6,5),(5,26),-0.894549 # DEPENDENCYPART_GRANDPAR
(6,5),(5,29),-1.54741 # DEPENDENCYPART_GRANDPAR
(6,8),(8,1),-0.570192 # DEPENDENCYPART_GRANDPAR
(6,8),(8,2),-0.478276 # DEPENDENCYPART_GRANDPAR
(6,8),(8,3),-0.505082 # DEPENDENCYPART_GRANDPAR
(6,8),(8,4),-0.597045 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.594975 # DEPENDENCYPART_GRANDPAR
(6,8),(8,6),-0.742864 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,8),(8,7),0.102285 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),-0.465582 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.597766 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.300226 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.45686 # DEPENDENCYPART_GRANDPAR
(6,8),(8,28),-0.441454 # DEPENDENCYPART_GRANDPAR
(6,8),(8,29),-1.21726 # DEPENDENCYPART_GRANDPAR
(6,11),(11,3),-0.505082 # DEPENDENCYPART_GRANDPAR
(6,11),(11,6),-0.745505 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,11),(11,7),0.0523585 # DEPENDENCYPART_GRANDPAR
(6,11),(11,10),-0.241499 # DEPENDENCYPART_GRANDPAR
(6,12),(12,1),-0.570192 # DEPENDENCYPART_GRANDPAR
(6,12),(12,2),-0.478276 # DEPENDENCYPART_GRANDPAR
(6,12),(12,3),-0.505082 # DEPENDENCYPART_GRANDPAR
(6,12),(12,4),-0.597045 # DEPENDENCYPART_GRANDPAR
(6,12),(12,5),-0.594975 # DEPENDENCYPART_GRANDPAR
(6,12),(12,6),-0.745505 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,12),(12,7),0.0523585 # DEPENDENCYPART_GRANDPAR
(6,12),(12,8),-0.513746 # DEPENDENCYPART_GRANDPAR
(6,12),(12,9),-0.417746 # DEPENDENCYPART_GRANDPAR
(6,12),(12,10),-0.241499 # DEPENDENCYPART_GRANDPAR
(6,12),(12,11),-0.561488 # DEPENDENCYPART_GRANDPAR
(6,12),(12,14),-0.456448 # DEPENDENCYPART_GRANDPAR
(6,12),(12,28),-0.440718 # DEPENDENCYPART_GRANDPAR
(6,13),(13,12),-0.374885 # DEPENDENCYPART_GRANDPAR
(6,13),(13,14),-0.536926 # DEPENDENCYPART_GRANDPAR
(6,13),(13,16),-0.552108 # DEPENDENCYPART_GRANDPAR
(6,13),(13,19),-0.678923 # DEPENDENCYPART_GRANDPAR
(6,13),(13,21),-0.218813 # DEPENDENCYPART_GRANDPAR
(6,13),(13,23),-0.747458 # DEPENDENCYPART_GRANDPAR
(6,13),(13,24),-0.542134 # DEPENDENCYPART_GRANDPAR
(6,13),(13,26),-0.614265 # DEPENDENCYPART_GRANDPAR
(6,14),(14,2),-0.478276 # DEPENDENCYPART_GRANDPAR
(6,14),(14,4),-0.597045 # DEPENDENCYPART_GRANDPAR
(6,14),(14,5),-0.594975 # DEPENDENCYPART_GRANDPAR
(6,14),(14,6),-0.745505 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,14),(14,7),0.0523585 # DEPENDENCYPART_GRANDPAR
(6,14),(14,8),-0.513746 # DEPENDENCYPART_GRANDPAR
(6,14),(14,10),-0.241499 # DEPENDENCYPART_GRANDPAR
(6,14),(14,11),-0.561488 # DEPENDENCYPART_GRANDPAR
(6,14),(14,12),-0.263948 # DEPENDENCYPART_GRANDPAR
(6,14),(14,13),-0.106249 # DEPENDENCYPART_GRANDPAR
(6,14),(14,28),-0.440718 # DEPENDENCYPART_GRANDPAR
(6,15),(15,1),-0.672485 # DEPENDENCYPART_GRANDPAR
(6,15),(15,2),-0.528275 # DEPENDENCYPART_GRANDPAR
(6,15),(15,3),-0.516633 # DEPENDENCYPART_GRANDPAR
(6,15),(15,4),-0.619496 # DEPENDENCYPART_GRANDPAR
(6,15),(15,5),-0.615714 # DEPENDENCYPART_GRANDPAR
(6,15),(15,6),-0.722357 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,15),(15,7),0.0175413 # DEPENDENCYPART_GRANDPAR
(6,15),(15,8),-0.48657 # DEPENDENCYPART_GRANDPAR
(6,15),(15,9),-0.47969 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),-0.276316 # DEPENDENCYPART_GRANDPAR
(6,15),(15,11),-0.54682 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),-0.24928 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),-0.0831007 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.405914 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.48544 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.2503 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.306325 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),-0.562761 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.4483 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-0.0803686 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),-0.534281 # DEPENDENCYPART_GRANDPAR
(6,15),(15,23),-0.631296 # DEPENDENCYPART_GRANDPAR
(6,15),(15,24),-0.407249 # DEPENDENCYPART_GRANDPAR
(6,15),(15,25),-0.1761 # DEPENDENCYPART_GRANDPAR
(6,15),(15,26),-0.504638 # DEPENDENCYPART_GRANDPAR
(6,15),(15,27),-0.454113 # DEPENDENCYPART_GRANDPAR
(6,15),(15,28),-0.384829 # DEPENDENCYPART_GRANDPAR
(6,15),(15,29),-1.15063 # DEPENDENCYPART_GRANDPAR
(6,19),(19,6),-0.745505 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,19),(19,13),-0.106249 # DEPENDENCYPART_GRANDPAR
(6,19),(19,16),-0.382576 # DEPENDENCYPART_GRANDPAR
(6,19),(19,17),-0.246424 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.306616 # DEPENDENCYPART_GRANDPAR
(6,19),(19,20),-0.417547 # DEPENDENCYPART_GRANDPAR
(6,19),(19,22),-0.549232 # DEPENDENCYPART_GRANDPAR
(6,19),(19,23),-0.666981 # DEPENDENCYPART_GRANDPAR
(6,19),(19,28),-0.440718 # DEPENDENCYPART_GRANDPAR
(6,24),(24,1),-0.672485 # DEPENDENCYPART_GRANDPAR
(6,24),(24,2),-0.528275 # DEPENDENCYPART_GRANDPAR
(6,24),(24,4),-0.619496 # DEPENDENCYPART_GRANDPAR
(6,24),(24,5),-0.615714 # DEPENDENCYPART_GRANDPAR
(6,24),(24,6),-0.722939 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,24),(24,8),-0.482579 # DEPENDENCYPART_GRANDPAR
(6,24),(24,9),-0.474122 # DEPENDENCYPART_GRANDPAR
(6,24),(24,11),-0.542829 # DEPENDENCYPART_GRANDPAR
(6,24),(24,12),-0.245289 # DEPENDENCYPART_GRANDPAR
(6,24),(24,13),-0.083683 # DEPENDENCYPART_GRANDPAR
(6,24),(24,14),-0.401923 # DEPENDENCYPART_GRANDPAR
(6,24),(24,15),-0.456519 # DEPENDENCYPART_GRANDPAR
(6,24),(24,16),-0.464055 # DEPENDENCYPART_GRANDPAR
(6,24),(24,17),-0.233926 # DEPENDENCYPART_GRANDPAR
(6,24),(24,18),-0.310473 # DEPENDENCYPART_GRANDPAR
(6,24),(24,19),-0.543921 # DEPENDENCYPART_GRANDPAR
(6,24),(24,20),-0.426916 # DEPENDENCYPART_GRANDPAR
(6,24),(24,21),-0.0741438 # DEPENDENCYPART_GRANDPAR
(6,24),(24,22),-0.453433 # DEPENDENCYPART_GRANDPAR
(6,24),(24,23),-0.612456 # DEPENDENCYPART_GRANDPAR
(6,24),(24,25),-0.175438 # DEPENDENCYPART_GRANDPAR
(6,24),(24,26),-0.504643 # DEPENDENCYPART_GRANDPAR
(6,24),(24,27),-0.453785 # DEPENDENCYPART_GRANDPAR
(6,24),(24,28),-0.3845 # DEPENDENCYPART_GRANDPAR
(6,24),(24,29),-1.14939 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.700791 # DEPENDENCYPART_GRANDPAR
(8,1),(1,4),-0.434719 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),-0.456673 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-0.913283 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,9),-0.426762 # DEPENDENCYPART_GRANDPAR
(8,1),(1,12),-0.432588 # DEPENDENCYPART_GRANDPAR
(8,1),(1,15),-0.156884 # DEPENDENCYPART_GRANDPAR
(8,1),(1,16),-0.187355 # DEPENDENCYPART_GRANDPAR
(8,1),(1,17),-0.363244 # DEPENDENCYPART_GRANDPAR
(8,1),(1,20),-0.422302 # DEPENDENCYPART_GRANDPAR
(8,1),(1,22),-0.507713 # DEPENDENCYPART_GRANDPAR
(8,1),(1,24),-0.204095 # DEPENDENCYPART_GRANDPAR
(8,1),(1,29),-0.801616 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.473255 # DEPENDENCYPART_GRANDPAR
(8,2),(2,4),-0.425285 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.3743 # DEPENDENCYPART_GRANDPAR
(8,2),(2,8),-0.854351 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,2),(2,9),-0.416771 # DEPENDENCYPART_GRANDPAR
(8,2),(2,11),-0.21152 # DEPENDENCYPART_GRANDPAR
(8,2),(2,12),-0.373655 # DEPENDENCYPART_GRANDPAR
(8,2),(2,14),-0.0527328 # DEPENDENCYPART_GRANDPAR
(8,2),(2,15),-0.0968345 # DEPENDENCYPART_GRANDPAR
(8,2),(2,16),-0.175273 # DEPENDENCYPART_GRANDPAR
(8,2),(2,19),-0.592928 # DEPENDENCYPART_GRANDPAR
(8,2),(2,20),-0.41022 # DEPENDENCYPART_GRANDPAR
(8,2),(2,24),-0.144045 # DEPENDENCYPART_GRANDPAR
(8,2),(2,26),-0.144272 # DEPENDENCYPART_GRANDPAR
(8,2),(2,29),-0.790803 # DEPENDENCYPART_GRANDPAR
(8,4),(4,1),-0.39653 # DEPENDENCYPART_GRANDPAR
(8,4),(4,2),-0.682926 # DEPENDENCYPART_GRANDPAR
(8,4),(4,3),-0.741726 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.463174 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.800475 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.480063 # DEPENDENCYPART_GRANDPAR
(8,5),(5,8),-0.853638 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,5),(5,9),-0.415014 # DEPENDENCYPART_GRANDPAR
(8,5),(5,11),-0.210806 # DEPENDENCYPART_GRANDPAR
(8,5),(5,12),-0.372941 # DEPENDENCYPART_GRANDPAR
(8,5),(5,14),-0.0520191 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-0.0947352 # DEPENDENCYPART_GRANDPAR
(8,5),(5,17),-0.346128 # DEPENDENCYPART_GRANDPAR
(8,5),(5,24),-0.141946 # DEPENDENCYPART_GRANDPAR
(8,5),(5,26),-0.143164 # DEPENDENCYPART_GRANDPAR
(8,5),(5,29),-0.790101 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.490297 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-0.54857 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,9),-0.147833 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),0.0942675 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.0678679 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.141144 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),0.253054 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),0.339898 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),0.119077 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-0.287141 # DEPENDENCYPART_GRANDPAR
(8,6),(6,20),-0.11587 # DEPENDENCYPART_GRANDPAR
(8,6),(6,24),0.292648 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-1.32636 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.830511 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-1.00319 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.101254 # DEPENDENCYPART_GRANDPAR
(8,12),(12,1),-0.793122 # DEPENDENCYPART_GRANDPAR
(8,12),(12,2),-1.04779 # DEPENDENCYPART_GRANDPAR
(8,12),(12,3),-1.32636 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.908171 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.785685 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.830511 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-1.00319 # DEPENDENCYPART_GRANDPAR
(8,12),(12,8),-0.391901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,12),(12,9),-0.0769605 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),0.101254 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),0.259859 # DEPENDENCYPART_GRANDPAR
(8,12),(12,14),0.29795 # DEPENDENCYPART_GRANDPAR
(8,12),(12,28),-0.133062 # DEPENDENCYPART_GRANDPAR
(8,14),(14,2),-1.04779 # DEPENDENCYPART_GRANDPAR
(8,14),(14,4),-0.908171 # DEPENDENCYPART_GRANDPAR
(8,14),(14,5),-0.785685 # DEPENDENCYPART_GRANDPAR
(8,14),(14,6),-0.830511 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-1.00319 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.391901 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,10),0.101254 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),0.259859 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),0.0977238 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),-0.014548 # DEPENDENCYPART_GRANDPAR
(8,14),(14,28),-0.133062 # DEPENDENCYPART_GRANDPAR
(8,28),(28,15),0.319434 # DEPENDENCYPART_GRANDPAR
(8,28),(28,17),0.0294257 # DEPENDENCYPART_GRANDPAR
(8,28),(28,19),-0.224084 # DEPENDENCYPART_GRANDPAR
(8,28),(28,22),-0.0259597 # DEPENDENCYPART_GRANDPAR
(8,28),(28,23),0.182228 # DEPENDENCYPART_GRANDPAR
(8,28),(28,26),0.197799 # DEPENDENCYPART_GRANDPAR
(8,28),(28,27),-0.0370154 # DEPENDENCYPART_GRANDPAR
(8,28),(28,29),-0.505364 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.666294 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.629432 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),-0.59244 # DEPENDENCYPART_GRANDPAR
(11,6),(6,11),-0.628374 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,6),(6,12),-0.18928 # DEPENDENCYPART_GRANDPAR
(11,6),(6,13),-0.268015 # DEPENDENCYPART_GRANDPAR
(11,6),(6,14),0.0650749 # DEPENDENCYPART_GRANDPAR
(11,6),(6,15),-0.0540229 # DEPENDENCYPART_GRANDPAR
