# _root_ Még inkább meglepődtek a vizsgálódók azon , hogy az idősek és fiatalok értékválasztása alig különbözött : az 55 éven felüliek 97 százaléka , a 15-24 évesek 93 százaléka említette első helyen a családot .
#goldHeads=2,3,0,5,3,3,3,3,10,13,13,13,15,15,6,3,20,19,20,22,22,29,29,26,26,28,28,29,3,31,29,33,29,3,
#predictedHeads=3,3,0,5,3,3,3,3,10,15,13,13,15,15,3,15,19,19,20,22,22,29,29,26,26,28,28,29,15,31,29,33,29,3,
(6,15),(15,2),-0.599188 # DEPENDENCYPART_GRANDPAR
(6,15),(15,3),-0.961081 # DEPENDENCYPART_GRANDPAR
(6,15),(15,4),-0.659488 # DEPENDENCYPART_GRANDPAR
(6,15),(15,5),-0.599908 # DEPENDENCYPART_GRANDPAR
(6,15),(15,6),-0.455201 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,15),(15,7),-0.394569 # DEPENDENCYPART_GRANDPAR
(6,15),(15,8),-0.408867 # DEPENDENCYPART_GRANDPAR
(6,15),(15,9),-0.184589 # DEPENDENCYPART_GRANDPAR
(6,15),(15,10),-0.0128625 # DEPENDENCYPART_GRANDPAR
(6,15),(15,11),-0.127046 # DEPENDENCYPART_GRANDPAR
(6,15),(15,12),0.183977 # DEPENDENCYPART_GRANDPAR
(6,15),(15,13),0.171347 # DEPENDENCYPART_GRANDPAR
(6,15),(15,14),-0.18441 # DEPENDENCYPART_GRANDPAR
(6,15),(15,16),-0.145883 # DEPENDENCYPART_GRANDPAR
(6,15),(15,17),-0.171969 # DEPENDENCYPART_GRANDPAR
(6,15),(15,18),-0.22122 # DEPENDENCYPART_GRANDPAR
(6,15),(15,19),-0.236536 # DEPENDENCYPART_GRANDPAR
(6,15),(15,20),-0.210364 # DEPENDENCYPART_GRANDPAR
(6,15),(15,21),-0.214722 # DEPENDENCYPART_GRANDPAR
(6,15),(15,22),-0.0389178 # DEPENDENCYPART_GRANDPAR
(6,15),(15,23),-0.376609 # DEPENDENCYPART_GRANDPAR
(6,15),(15,25),-0.197395 # DEPENDENCYPART_GRANDPAR
(6,15),(15,26),-0.102641 # DEPENDENCYPART_GRANDPAR
(6,15),(15,27),-0.217507 # DEPENDENCYPART_GRANDPAR
(6,15),(15,28),-0.132949 # DEPENDENCYPART_GRANDPAR
(6,15),(15,29),-0.637631 # DEPENDENCYPART_GRANDPAR
(6,15),(15,31),-0.208207 # DEPENDENCYPART_GRANDPAR
(6,15),(15,33),-0.403797 # DEPENDENCYPART_GRANDPAR
(6,15),(15,34),-1.05401 # DEPENDENCYPART_GRANDPAR
(6,18),(18,17),-0.174134 # DEPENDENCYPART_GRANDPAR
(6,19),(19,4),-0.647154 # DEPENDENCYPART_GRANDPAR
(6,19),(19,9),-0.198994 # DEPENDENCYPART_GRANDPAR
(6,19),(19,14),-0.25683 # DEPENDENCYPART_GRANDPAR
(6,19),(19,16),-0.216051 # DEPENDENCYPART_GRANDPAR
(6,19),(19,17),-0.175007 # DEPENDENCYPART_GRANDPAR
(6,19),(19,18),-0.2485 # DEPENDENCYPART_GRANDPAR
(6,19),(19,22),-0.128263 # DEPENDENCYPART_GRANDPAR
(6,20),(20,1),-0.560286 # DEPENDENCYPART_GRANDPAR
(6,20),(20,2),-0.534369 # DEPENDENCYPART_GRANDPAR
(6,20),(20,6),-0.577472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,20),(20,12),-4.40543e-05 # DEPENDENCYPART_GRANDPAR
(6,20),(20,13),-0.00750951 # DEPENDENCYPART_GRANDPAR
(6,20),(20,14),-0.290856 # DEPENDENCYPART_GRANDPAR
(6,20),(20,15),-0.39037 # DEPENDENCYPART_GRANDPAR
(6,20),(20,16),-0.252632 # DEPENDENCYPART_GRANDPAR
(6,20),(20,17),-0.227062 # DEPENDENCYPART_GRANDPAR
(6,20),(20,18),-0.328423 # DEPENDENCYPART_GRANDPAR
(6,20),(20,19),-0.403553 # DEPENDENCYPART_GRANDPAR
(6,20),(20,21),-0.266503 # DEPENDENCYPART_GRANDPAR
(6,20),(20,22),-0.154119 # DEPENDENCYPART_GRANDPAR
(6,20),(20,23),-0.390749 # DEPENDENCYPART_GRANDPAR
(6,20),(20,25),-0.249176 # DEPENDENCYPART_GRANDPAR
(6,20),(20,26),-0.213035 # DEPENDENCYPART_GRANDPAR
(6,20),(20,27),-0.269288 # DEPENDENCYPART_GRANDPAR
(6,20),(20,28),-0.24815 # DEPENDENCYPART_GRANDPAR
(6,20),(20,29),-0.734202 # DEPENDENCYPART_GRANDPAR
(6,20),(20,31),-0.322796 # DEPENDENCYPART_GRANDPAR
(6,21),(21,17),-0.174134 # DEPENDENCYPART_GRANDPAR
(6,21),(21,18),-0.265824 # DEPENDENCYPART_GRANDPAR
(6,21),(21,19),-0.32403 # DEPENDENCYPART_GRANDPAR
(6,21),(21,20),-0.236026 # DEPENDENCYPART_GRANDPAR
(6,21),(21,26),-0.238791 # DEPENDENCYPART_GRANDPAR
(6,21),(21,29),-0.727101 # DEPENDENCYPART_GRANDPAR
(6,21),(21,34),-1.14739 # DEPENDENCYPART_GRANDPAR
(6,22),(22,4),-0.647155 # DEPENDENCYPART_GRANDPAR
(6,22),(22,9),-0.199105 # DEPENDENCYPART_GRANDPAR
(6,22),(22,11),-0.134613 # DEPENDENCYPART_GRANDPAR
(6,22),(22,12),0.139479 # DEPENDENCYPART_GRANDPAR
(6,22),(22,13),0.132048 # DEPENDENCYPART_GRANDPAR
(6,22),(22,14),-0.256855 # DEPENDENCYPART_GRANDPAR
(6,22),(22,16),-0.213953 # DEPENDENCYPART_GRANDPAR
(6,22),(22,17),-0.175119 # DEPENDENCYPART_GRANDPAR
(6,22),(22,18),-0.238153 # DEPENDENCYPART_GRANDPAR
(6,22),(22,19),-0.263716 # DEPENDENCYPART_GRANDPAR
(6,22),(22,20),-0.15637 # DEPENDENCYPART_GRANDPAR
(6,22),(22,21),-0.231656 # DEPENDENCYPART_GRANDPAR
(6,22),(22,23),-0.375444 # DEPENDENCYPART_GRANDPAR
(6,22),(22,25),-0.257687 # DEPENDENCYPART_GRANDPAR
(6,22),(22,26),-0.178113 # DEPENDENCYPART_GRANDPAR
(6,22),(22,27),-0.277789 # DEPENDENCYPART_GRANDPAR
(6,22),(22,28),-0.221125 # DEPENDENCYPART_GRANDPAR
(6,22),(22,29),-0.695714 # DEPENDENCYPART_GRANDPAR
(6,22),(22,31),-0.286896 # DEPENDENCYPART_GRANDPAR
(6,22),(22,33),-0.478963 # DEPENDENCYPART_GRANDPAR
(6,25),(25,24),-0.0384148 # DEPENDENCYPART_GRANDPAR
(6,25),(25,27),-0.320255 # DEPENDENCYPART_GRANDPAR
(6,26),(26,4),-0.647154 # DEPENDENCYPART_GRANDPAR
(6,26),(26,9),-0.198987 # DEPENDENCYPART_GRANDPAR
(6,26),(26,17),-0.175001 # DEPENDENCYPART_GRANDPAR
(6,26),(26,18),-0.248289 # DEPENDENCYPART_GRANDPAR
(6,26),(26,19),-0.264497 # DEPENDENCYPART_GRANDPAR
(6,26),(26,20),-0.160446 # DEPENDENCYPART_GRANDPAR
(6,26),(26,21),-0.241792 # DEPENDENCYPART_GRANDPAR
(6,26),(26,22),-0.0896898 # DEPENDENCYPART_GRANDPAR
(6,26),(26,23),-0.287819 # DEPENDENCYPART_GRANDPAR
(6,26),(26,24),-0.0192293 # DEPENDENCYPART_GRANDPAR
(6,26),(26,25),-0.224465 # DEPENDENCYPART_GRANDPAR
(6,26),(26,27),-0.271671 # DEPENDENCYPART_GRANDPAR
(6,26),(26,28),-0.222153 # DEPENDENCYPART_GRANDPAR
(6,26),(26,31),-0.290115 # DEPENDENCYPART_GRANDPAR
(6,26),(26,33),-0.482182 # DEPENDENCYPART_GRANDPAR
(6,27),(27,21),-0.259329 # DEPENDENCYPART_GRANDPAR
(6,27),(27,22),-0.143553 # DEPENDENCYPART_GRANDPAR
(6,27),(27,24),-0.0384148 # DEPENDENCYPART_GRANDPAR
(6,27),(27,25),-0.242002 # DEPENDENCYPART_GRANDPAR
(6,27),(27,26),-0.19883 # DEPENDENCYPART_GRANDPAR
(6,27),(27,31),-0.347607 # DEPENDENCYPART_GRANDPAR
(6,27),(27,33),-0.539641 # DEPENDENCYPART_GRANDPAR
(6,28),(28,4),-0.647155 # DEPENDENCYPART_GRANDPAR
(6,28),(28,14),-0.256855 # DEPENDENCYPART_GRANDPAR
(6,28),(28,17),-0.175119 # DEPENDENCYPART_GRANDPAR
(6,28),(28,18),-0.238153 # DEPENDENCYPART_GRANDPAR
(6,28),(28,19),-0.263716 # DEPENDENCYPART_GRANDPAR
(6,28),(28,20),-0.15637 # DEPENDENCYPART_GRANDPAR
(6,28),(28,21),-0.231656 # DEPENDENCYPART_GRANDPAR
(6,28),(28,22),-0.0896422 # DEPENDENCYPART_GRANDPAR
(6,28),(28,23),-0.283336 # DEPENDENCYPART_GRANDPAR
(6,28),(28,24),-0.0193979 # DEPENDENCYPART_GRANDPAR
(6,28),(28,25),-0.214329 # DEPENDENCYPART_GRANDPAR
(6,28),(28,26),-0.138428 # DEPENDENCYPART_GRANDPAR
(6,28),(28,27),-0.234444 # DEPENDENCYPART_GRANDPAR
(6,28),(28,31),-0.286896 # DEPENDENCYPART_GRANDPAR
(6,28),(28,33),-0.478963 # DEPENDENCYPART_GRANDPAR
(6,29),(29,1),-0.581709 # DEPENDENCYPART_GRANDPAR
(6,29),(29,2),-0.599205 # DEPENDENCYPART_GRANDPAR
(6,29),(29,3),-0.962 # DEPENDENCYPART_GRANDPAR
(6,29),(29,6),-0.458295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,29),(29,7),-0.395439 # DEPENDENCYPART_GRANDPAR
(6,29),(29,8),-0.411115 # DEPENDENCYPART_GRANDPAR
(6,29),(29,9),-0.187005 # DEPENDENCYPART_GRANDPAR
(6,29),(29,10),-0.0157899 # DEPENDENCYPART_GRANDPAR
(6,29),(29,11),-0.129288 # DEPENDENCYPART_GRANDPAR
(6,29),(29,12),0.177259 # DEPENDENCYPART_GRANDPAR
(6,29),(29,13),0.164629 # DEPENDENCYPART_GRANDPAR
(6,29),(29,14),-0.188505 # DEPENDENCYPART_GRANDPAR
(6,29),(29,15),-0.27615 # DEPENDENCYPART_GRANDPAR
(6,29),(29,16),-0.249865 # DEPENDENCYPART_GRANDPAR
(6,29),(29,17),-0.163019 # DEPENDENCYPART_GRANDPAR
(6,29),(29,18),-0.183208 # DEPENDENCYPART_GRANDPAR
(6,29),(29,19),-0.231323 # DEPENDENCYPART_GRANDPAR
(6,29),(29,20),-0.112881 # DEPENDENCYPART_GRANDPAR
(6,29),(29,21),-0.17671 # DEPENDENCYPART_GRANDPAR
(6,29),(29,22),-0.0460524 # DEPENDENCYPART_GRANDPAR
(6,29),(29,23),-0.350947 # DEPENDENCYPART_GRANDPAR
(6,29),(29,24),-0.0401708 # DEPENDENCYPART_GRANDPAR
(6,29),(29,25),-0.159383 # DEPENDENCYPART_GRANDPAR
(6,29),(29,26),-0.105847 # DEPENDENCYPART_GRANDPAR
(6,29),(29,27),-0.179505 # DEPENDENCYPART_GRANDPAR
(6,29),(29,28),-0.140083 # DEPENDENCYPART_GRANDPAR
(6,29),(29,30),-0.132555 # DEPENDENCYPART_GRANDPAR
(6,29),(29,31),-0.210577 # DEPENDENCYPART_GRANDPAR
(6,29),(29,32),-0.0554979 # DEPENDENCYPART_GRANDPAR
(6,29),(29,33),-0.406167 # DEPENDENCYPART_GRANDPAR
(6,29),(29,34),-1.0532 # DEPENDENCYPART_GRANDPAR
(6,31),(31,17),-0.178043 # DEPENDENCYPART_GRANDPAR
(6,31),(31,21),-0.243111 # DEPENDENCYPART_GRANDPAR
(6,31),(31,24),-0.0234999 # DEPENDENCYPART_GRANDPAR
(6,31),(31,25),-0.225784 # DEPENDENCYPART_GRANDPAR
(6,31),(31,26),-0.139947 # DEPENDENCYPART_GRANDPAR
(6,31),(31,27),-0.245899 # DEPENDENCYPART_GRANDPAR
(6,31),(31,28),-0.184459 # DEPENDENCYPART_GRANDPAR
(6,31),(31,30),-0.126332 # DEPENDENCYPART_GRANDPAR
(6,31),(31,32),-0.0807222 # DEPENDENCYPART_GRANDPAR
(6,31),(31,33),-0.482993 # DEPENDENCYPART_GRANDPAR
(6,33),(33,24),-0.01755 # DEPENDENCYPART_GRANDPAR
(6,33),(33,30),-0.124986 # DEPENDENCYPART_GRANDPAR
(6,33),(33,31),-0.248774 # DEPENDENCYPART_GRANDPAR
(6,33),(33,32),-0.00817978 # DEPENDENCYPART_GRANDPAR
(8,1),(1,2),-0.273812 # DEPENDENCYPART_GRANDPAR
(8,1),(1,3),-0.371142 # DEPENDENCYPART_GRANDPAR
(8,1),(1,5),-0.0442395 # DEPENDENCYPART_GRANDPAR
(8,1),(1,8),-0.657053 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,1),(1,15),-0.418229 # DEPENDENCYPART_GRANDPAR
(8,1),(1,34),-1.18274 # DEPENDENCYPART_GRANDPAR
(8,2),(2,1),-0.190744 # DEPENDENCYPART_GRANDPAR
(8,2),(2,3),-0.362431 # DEPENDENCYPART_GRANDPAR
(8,2),(2,5),-0.0464172 # DEPENDENCYPART_GRANDPAR
(8,2),(2,15),-0.418227 # DEPENDENCYPART_GRANDPAR
(8,2),(2,34),-1.18271 # DEPENDENCYPART_GRANDPAR
(8,3),(3,1),-0.240609 # DEPENDENCYPART_GRANDPAR
(8,3),(3,2),-0.183002 # DEPENDENCYPART_GRANDPAR
(8,3),(3,4),-0.281285 # DEPENDENCYPART_GRANDPAR
(8,3),(3,5),-0.0635595 # DEPENDENCYPART_GRANDPAR
(8,3),(3,6),-0.340848 # DEPENDENCYPART_GRANDPAR
(8,3),(3,7),-0.373582 # DEPENDENCYPART_GRANDPAR
(8,3),(3,8),-1.02915 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,3),(3,9),-0.61313 # DEPENDENCYPART_GRANDPAR
(8,3),(3,10),-0.376833 # DEPENDENCYPART_GRANDPAR
(8,3),(3,11),-0.611438 # DEPENDENCYPART_GRANDPAR
(8,3),(3,12),-0.957163 # DEPENDENCYPART_GRANDPAR
(8,3),(3,13),-0.846798 # DEPENDENCYPART_GRANDPAR
(8,3),(3,14),-0.631797 # DEPENDENCYPART_GRANDPAR
(8,3),(3,15),-0.750541 # DEPENDENCYPART_GRANDPAR
(8,3),(3,16),-0.60361 # DEPENDENCYPART_GRANDPAR
(8,3),(3,18),-0.754543 # DEPENDENCYPART_GRANDPAR
(8,3),(3,19),-1.15056 # DEPENDENCYPART_GRANDPAR
(8,3),(3,20),-0.674716 # DEPENDENCYPART_GRANDPAR
(8,3),(3,21),-0.705631 # DEPENDENCYPART_GRANDPAR
(8,3),(3,22),-1.09286 # DEPENDENCYPART_GRANDPAR
(8,3),(3,23),-0.694535 # DEPENDENCYPART_GRANDPAR
(8,3),(3,25),-0.736129 # DEPENDENCYPART_GRANDPAR
(8,3),(3,26),-1.28276 # DEPENDENCYPART_GRANDPAR
(8,3),(3,27),-0.668778 # DEPENDENCYPART_GRANDPAR
(8,3),(3,28),-1.12301 # DEPENDENCYPART_GRANDPAR
(8,3),(3,29),-0.713333 # DEPENDENCYPART_GRANDPAR
(8,3),(3,31),-1.05301 # DEPENDENCYPART_GRANDPAR
(8,3),(3,33),-1.18439 # DEPENDENCYPART_GRANDPAR
(8,3),(3,34),-1.44285 # DEPENDENCYPART_GRANDPAR
(8,5),(5,1),-0.271422 # DEPENDENCYPART_GRANDPAR
(8,5),(5,2),-0.250152 # DEPENDENCYPART_GRANDPAR
(8,5),(5,3),-0.484084 # DEPENDENCYPART_GRANDPAR
(8,5),(5,4),-0.0338146 # DEPENDENCYPART_GRANDPAR
(8,5),(5,7),-0.374513 # DEPENDENCYPART_GRANDPAR
(8,5),(5,15),-0.411316 # DEPENDENCYPART_GRANDPAR
(8,5),(5,34),-1.18257 # DEPENDENCYPART_GRANDPAR
(8,6),(6,1),-0.330152 # DEPENDENCYPART_GRANDPAR
(8,6),(6,2),-0.299511 # DEPENDENCYPART_GRANDPAR
(8,6),(6,3),-0.503534 # DEPENDENCYPART_GRANDPAR
(8,6),(6,5),-0.134647 # DEPENDENCYPART_GRANDPAR
(8,6),(6,7),-0.371128 # DEPENDENCYPART_GRANDPAR
(8,6),(6,8),-0.687239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,6),(6,10),-0.136756 # DEPENDENCYPART_GRANDPAR
(8,6),(6,11),-0.33735 # DEPENDENCYPART_GRANDPAR
(8,6),(6,12),-0.595851 # DEPENDENCYPART_GRANDPAR
(8,6),(6,13),-0.485704 # DEPENDENCYPART_GRANDPAR
(8,6),(6,14),-0.418038 # DEPENDENCYPART_GRANDPAR
(8,6),(6,15),-0.441 # DEPENDENCYPART_GRANDPAR
(8,6),(6,16),-0.348081 # DEPENDENCYPART_GRANDPAR
(8,6),(6,18),-0.623066 # DEPENDENCYPART_GRANDPAR
(8,6),(6,19),-0.789414 # DEPENDENCYPART_GRANDPAR
(8,6),(6,20),-0.434642 # DEPENDENCYPART_GRANDPAR
(8,6),(6,21),-0.574155 # DEPENDENCYPART_GRANDPAR
(8,6),(6,22),-0.72932 # DEPENDENCYPART_GRANDPAR
(8,6),(6,23),-0.423942 # DEPENDENCYPART_GRANDPAR
(8,6),(6,25),-0.604653 # DEPENDENCYPART_GRANDPAR
(8,6),(6,26),-0.92167 # DEPENDENCYPART_GRANDPAR
(8,6),(6,27),-0.537302 # DEPENDENCYPART_GRANDPAR
(8,6),(6,28),-0.75947 # DEPENDENCYPART_GRANDPAR
(8,6),(6,29),-0.403748 # DEPENDENCYPART_GRANDPAR
(8,6),(6,31),-0.689218 # DEPENDENCYPART_GRANDPAR
(8,6),(6,33),-0.823293 # DEPENDENCYPART_GRANDPAR
(8,6),(6,34),-1.28369 # DEPENDENCYPART_GRANDPAR
(8,10),(10,4),-0.522661 # DEPENDENCYPART_GRANDPAR
(8,10),(10,6),-0.619447 # DEPENDENCYPART_GRANDPAR
(8,10),(10,8),-0.188328 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),0.0481339 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.750148 # DEPENDENCYPART_GRANDPAR
(8,11),(11,2),-0.748138 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-1.15722 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.558908 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.667629 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.904329 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.255401 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),0.0411834 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),0.327249 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),0.0643473 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),0.174864 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),0.223589 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),0.117037 # DEPENDENCYPART_GRANDPAR
(8,11),(11,23),-0.0420742 # DEPENDENCYPART_GRANDPAR
(8,11),(11,29),0.261537 # DEPENDENCYPART_GRANDPAR
(8,11),(11,34),-0.799879 # DEPENDENCYPART_GRANDPAR
(8,12),(12,4),-0.576232 # DEPENDENCYPART_GRANDPAR
(8,12),(12,5),-0.556397 # DEPENDENCYPART_GRANDPAR
(8,12),(12,6),-0.638113 # DEPENDENCYPART_GRANDPAR
(8,12),(12,7),-0.877154 # DEPENDENCYPART_GRANDPAR
(8,12),(12,9),-0.135151 # DEPENDENCYPART_GRANDPAR
(8,12),(12,10),0.237124 # DEPENDENCYPART_GRANDPAR
(8,12),(12,11),0.0862138 # DEPENDENCYPART_GRANDPAR
(8,12),(12,13),0.239203 # DEPENDENCYPART_GRANDPAR
(8,13),(13,4),-0.576232 # DEPENDENCYPART_GRANDPAR
(8,13),(13,5),-0.556397 # DEPENDENCYPART_GRANDPAR
(8,13),(13,6),-0.638113 # DEPENDENCYPART_GRANDPAR
(8,13),(13,7),-0.877154 # DEPENDENCYPART_GRANDPAR
(8,13),(13,8),-0.280542 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,13),(13,9),-0.135009 # DEPENDENCYPART_GRANDPAR
(8,13),(13,10),0.237268 # DEPENDENCYPART_GRANDPAR
(8,13),(13,11),0.0862159 # DEPENDENCYPART_GRANDPAR
(8,13),(13,12),0.0261673 # DEPENDENCYPART_GRANDPAR
(8,13),(13,14),0.115507 # DEPENDENCYPART_GRANDPAR
(8,14),(14,3),-1.05545 # DEPENDENCYPART_GRANDPAR
(8,14),(14,7),-0.861738 # DEPENDENCYPART_GRANDPAR
(8,14),(14,8),-0.146064 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,14),(14,10),0.357989 # DEPENDENCYPART_GRANDPAR
(8,14),(14,11),0.206513 # DEPENDENCYPART_GRANDPAR
(8,14),(14,12),0.0621281 # DEPENDENCYPART_GRANDPAR
(8,14),(14,13),0.172275 # DEPENDENCYPART_GRANDPAR
(8,14),(14,16),0.232387 # DEPENDENCYPART_GRANDPAR
(8,14),(14,19),-0.0186169 # DEPENDENCYPART_GRANDPAR
(8,14),(14,22),0.0724722 # DEPENDENCYPART_GRANDPAR
(8,14),(14,29),0.274504 # DEPENDENCYPART_GRANDPAR
(8,15),(15,1),-0.963566 # DEPENDENCYPART_GRANDPAR
(8,15),(15,2),-1.00516 # DEPENDENCYPART_GRANDPAR
(8,15),(15,3),-1.38805 # DEPENDENCYPART_GRANDPAR
(8,15),(15,4),-0.797433 # DEPENDENCYPART_GRANDPAR
(8,15),(15,5),-0.779308 # DEPENDENCYPART_GRANDPAR
(8,15),(15,6),-0.884491 # DEPENDENCYPART_GRANDPAR
(8,15),(15,7),-1.18571 # DEPENDENCYPART_GRANDPAR
(8,15),(15,8),-0.224325 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,15),(15,9),-0.050665 # DEPENDENCYPART_GRANDPAR
(8,15),(15,10),0.337848 # DEPENDENCYPART_GRANDPAR
(8,15),(15,11),0.134566 # DEPENDENCYPART_GRANDPAR
(8,15),(15,12),0.0544364 # DEPENDENCYPART_GRANDPAR
(8,15),(15,13),0.162027 # DEPENDENCYPART_GRANDPAR
(8,15),(15,14),-0.00992179 # DEPENDENCYPART_GRANDPAR
(8,15),(15,16),0.223739 # DEPENDENCYPART_GRANDPAR
(8,15),(15,17),-0.47926 # DEPENDENCYPART_GRANDPAR
(8,15),(15,18),-0.11638 # DEPENDENCYPART_GRANDPAR
(8,15),(15,19),-0.081916 # DEPENDENCYPART_GRANDPAR
(8,15),(15,20),0.0560801 # DEPENDENCYPART_GRANDPAR
(8,15),(15,21),-0.0674671 # DEPENDENCYPART_GRANDPAR
(8,15),(15,22),0.0160351 # DEPENDENCYPART_GRANDPAR
(8,15),(15,23),-0.0107146 # DEPENDENCYPART_GRANDPAR
(8,15),(15,25),-0.0979655 # DEPENDENCYPART_GRANDPAR
(8,15),(15,26),-0.20631 # DEPENDENCYPART_GRANDPAR
(8,15),(15,27),-0.0306145 # DEPENDENCYPART_GRANDPAR
(8,15),(15,28),-0.0141145 # DEPENDENCYPART_GRANDPAR
(8,15),(15,29),0.276094 # DEPENDENCYPART_GRANDPAR
(8,15),(15,31),0.0320914 # DEPENDENCYPART_GRANDPAR
(8,15),(15,33),-0.108238 # DEPENDENCYPART_GRANDPAR
(8,15),(15,34),-0.803313 # DEPENDENCYPART_GRANDPAR
(8,20),(20,1),-0.706178 # DEPENDENCYPART_GRANDPAR
(8,20),(20,2),-0.704444 # DEPENDENCYPART_GRANDPAR
(8,20),(20,6),-0.619447 # DEPENDENCYPART_GRANDPAR
(8,20),(20,12),0.103818 # DEPENDENCYPART_GRANDPAR
(8,20),(20,13),0.213969 # DEPENDENCYPART_GRANDPAR
(8,20),(20,14),0.119183 # DEPENDENCYPART_GRANDPAR
(8,20),(20,15),0.230638 # DEPENDENCYPART_GRANDPAR
(8,20),(20,16),0.175598 # DEPENDENCYPART_GRANDPAR
(8,20),(20,17),-0.488813 # DEPENDENCYPART_GRANDPAR
(8,20),(20,18),-0.0981411 # DEPENDENCYPART_GRANDPAR
(8,20),(20,19),-0.0905288 # DEPENDENCYPART_GRANDPAR
(8,20),(20,21),-0.096958 # DEPENDENCYPART_GRANDPAR
(8,20),(20,22),-0.0611789 # DEPENDENCYPART_GRANDPAR
(8,20),(20,23),0.0274102 # DEPENDENCYPART_GRANDPAR
(8,20),(20,25),-0.127456 # DEPENDENCYPART_GRANDPAR
(8,20),(20,26),-0.276752 # DEPENDENCYPART_GRANDPAR
(8,20),(20,27),-0.0601052 # DEPENDENCYPART_GRANDPAR
(8,20),(20,28),-0.0913285 # DEPENDENCYPART_GRANDPAR
(8,20),(20,29),0.191379 # DEPENDENCYPART_GRANDPAR
(8,20),(20,31),-0.0437236 # DEPENDENCYPART_GRANDPAR
(8,29),(29,1),-0.964218 # DEPENDENCYPART_GRANDPAR
(8,29),(29,2),-1.00581 # DEPENDENCYPART_GRANDPAR
(8,29),(29,3),-1.39026 # DEPENDENCYPART_GRANDPAR
(8,29),(29,6),-0.885149 # DEPENDENCYPART_GRANDPAR
(8,29),(29,7),-1.18637 # DEPENDENCYPART_GRANDPAR
(8,29),(29,8),-0.224559 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,29),(29,9),-0.0510673 # DEPENDENCYPART_GRANDPAR
(8,29),(29,10),0.336933 # DEPENDENCYPART_GRANDPAR
(8,29),(29,11),0.134337 # DEPENDENCYPART_GRANDPAR
(8,29),(29,12),0.0509118 # DEPENDENCYPART_GRANDPAR
(8,29),(29,13),0.158502 # DEPENDENCYPART_GRANDPAR
(8,29),(29,14),-0.0111376 # DEPENDENCYPART_GRANDPAR
(8,29),(29,15),0.173499 # DEPENDENCYPART_GRANDPAR
(8,29),(29,16),0.0288516 # DEPENDENCYPART_GRANDPAR
(8,29),(29,17),-0.588191 # DEPENDENCYPART_GRANDPAR
(8,29),(29,18),-0.113101 # DEPENDENCYPART_GRANDPAR
(8,29),(29,19),-0.145951 # DEPENDENCYPART_GRANDPAR
(8,29),(29,20),0.040118 # DEPENDENCYPART_GRANDPAR
(8,29),(29,21),-0.0641885 # DEPENDENCYPART_GRANDPAR
(8,29),(29,22),-0.0805329 # DEPENDENCYPART_GRANDPAR
(8,29),(29,23),0.11868 # DEPENDENCYPART_GRANDPAR
(8,29),(29,24),-0.5848 # DEPENDENCYPART_GRANDPAR
(8,29),(29,25),-0.0946869 # DEPENDENCYPART_GRANDPAR
(8,29),(29,26),-0.277463 # DEPENDENCYPART_GRANDPAR
(8,29),(29,27),-0.0273457 # DEPENDENCYPART_GRANDPAR
(8,29),(29,28),-0.110683 # DEPENDENCYPART_GRANDPAR
(8,29),(29,30),-0.0305407 # DEPENDENCYPART_GRANDPAR
(8,29),(29,31),0.035959 # DEPENDENCYPART_GRANDPAR
(8,29),(29,32),-0.365506 # DEPENDENCYPART_GRANDPAR
(8,29),(29,33),-0.104371 # DEPENDENCYPART_GRANDPAR
(8,29),(29,34),-0.796967 # DEPENDENCYPART_GRANDPAR
(9,10),(10,4),-0.668189 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.666144 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.6374 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.541165 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,4),(4,5),-0.367684 # DEPENDENCYPART_GRANDPAR
