# _root_ 1994-ben Márkus_Gyulával közösen alapítója volt a privatizációk lebonyolítására szakosodott Márkus_Pénzügyi_Gazdasági_Tanácsadó_Kft.-nek , amely utóbb fiktív cégnek bizonyult ( HVG , 1998. február 28. ) .
#goldHeads=5,3,5,5,0,7,8,9,10,5,5,16,16,15,16,5,18,5,18,22,22,18,18,5,
#predictedHeads=5,3,5,5,0,7,8,9,10,5,5,16,16,15,16,5,18,16,18,22,22,18,18,5,
(9,2),(2,10),-0.59455 # DEPENDENCYPART_GRANDPAR
(9,2),(2,11),-0.497155 # DEPENDENCYPART_GRANDPAR
(9,2),(2,16),-0.467539 # DEPENDENCYPART_GRANDPAR
(9,2),(2,22),-0.834789 # DEPENDENCYPART_GRANDPAR
(9,2),(2,23),-0.445391 # DEPENDENCYPART_GRANDPAR
(9,2),(2,24),-0.829479 # DEPENDENCYPART_GRANDPAR
(9,4),(4,1),-0.503523 # DEPENDENCYPART_GRANDPAR
(9,4),(4,2),0.0133767 # DEPENDENCYPART_GRANDPAR
(9,4),(4,3),-0.0917023 # DEPENDENCYPART_GRANDPAR
(9,4),(4,8),-0.227965 # DEPENDENCYPART_GRANDPAR
(9,4),(4,10),-0.59455 # DEPENDENCYPART_GRANDPAR
(9,4),(4,13),-0.397656 # DEPENDENCYPART_GRANDPAR
(9,4),(4,24),-0.829479 # DEPENDENCYPART_GRANDPAR
(9,5),(5,1),-0.569861 # DEPENDENCYPART_GRANDPAR
(9,5),(5,2),-0.0528106 # DEPENDENCYPART_GRANDPAR
(9,5),(5,3),-0.143445 # DEPENDENCYPART_GRANDPAR
(9,5),(5,4),-0.467569 # DEPENDENCYPART_GRANDPAR
(9,5),(5,6),0.0411799 # DEPENDENCYPART_GRANDPAR
(9,5),(5,7),-0.0823022 # DEPENDENCYPART_GRANDPAR
(9,5),(5,8),-0.327348 # DEPENDENCYPART_GRANDPAR
(9,5),(5,9),-0.784783 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,5),(5,10),-0.569155 # DEPENDENCYPART_GRANDPAR
(9,5),(5,11),-0.53199 # DEPENDENCYPART_GRANDPAR
(9,5),(5,12),-0.238829 # DEPENDENCYPART_GRANDPAR
(9,5),(5,13),-0.390091 # DEPENDENCYPART_GRANDPAR
(9,5),(5,14),-0.448078 # DEPENDENCYPART_GRANDPAR
(9,5),(5,15),-0.630249 # DEPENDENCYPART_GRANDPAR
(9,5),(5,16),-0.511075 # DEPENDENCYPART_GRANDPAR
(9,5),(5,17),-0.505791 # DEPENDENCYPART_GRANDPAR
(9,5),(5,18),-0.762963 # DEPENDENCYPART_GRANDPAR
(9,5),(5,19),-0.495702 # DEPENDENCYPART_GRANDPAR
(9,5),(5,21),-0.772669 # DEPENDENCYPART_GRANDPAR
(9,5),(5,22),-0.809394 # DEPENDENCYPART_GRANDPAR
(9,5),(5,23),-0.48724 # DEPENDENCYPART_GRANDPAR
(9,5),(5,24),-0.822286 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.222981 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),0.217763 # DEPENDENCYPART_GRANDPAR
(9,8),(8,1),-0.503505 # DEPENDENCYPART_GRANDPAR
(9,8),(8,2),0.00990499 # DEPENDENCYPART_GRANDPAR
(9,8),(8,3),-0.0916779 # DEPENDENCYPART_GRANDPAR
(9,8),(8,4),-0.407579 # DEPENDENCYPART_GRANDPAR
(9,8),(8,5),-0.222981 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),0.217763 # DEPENDENCYPART_GRANDPAR
(9,8),(8,7),0.0755423 # DEPENDENCYPART_GRANDPAR
(9,8),(8,10),-0.59455 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.497155 # DEPENDENCYPART_GRANDPAR
(9,8),(8,13),-0.397656 # DEPENDENCYPART_GRANDPAR
(9,8),(8,16),-0.467539 # DEPENDENCYPART_GRANDPAR
(9,8),(8,18),-0.788171 # DEPENDENCYPART_GRANDPAR
(9,8),(8,22),-0.834789 # DEPENDENCYPART_GRANDPAR
(9,16),(16,1),-0.900643 # DEPENDENCYPART_GRANDPAR
(9,16),(16,2),-0.539562 # DEPENDENCYPART_GRANDPAR
(9,16),(16,3),-0.514144 # DEPENDENCYPART_GRANDPAR
(9,16),(16,4),-0.954827 # DEPENDENCYPART_GRANDPAR
(9,16),(16,5),-0.71496 # DEPENDENCYPART_GRANDPAR
(9,16),(16,6),-0.225477 # DEPENDENCYPART_GRANDPAR
(9,16),(16,7),-0.473924 # DEPENDENCYPART_GRANDPAR
(9,16),(16,8),-0.71897 # DEPENDENCYPART_GRANDPAR
(9,16),(16,9),-0.400029 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,16),(16,10),-0.16305 # DEPENDENCYPART_GRANDPAR
(9,16),(16,11),-0.280443 # DEPENDENCYPART_GRANDPAR
(9,16),(16,12),0.175947 # DEPENDENCYPART_GRANDPAR
(9,16),(16,13),-0.0901461 # DEPENDENCYPART_GRANDPAR
(9,16),(16,14),-0.0633351 # DEPENDENCYPART_GRANDPAR
(9,16),(16,15),-0.222848 # DEPENDENCYPART_GRANDPAR
(9,16),(16,17),-0.0945581 # DEPENDENCYPART_GRANDPAR
(9,16),(16,18),-0.251903 # DEPENDENCYPART_GRANDPAR
(9,16),(16,19),-0.138523 # DEPENDENCYPART_GRANDPAR
(9,16),(16,21),-0.259519 # DEPENDENCYPART_GRANDPAR
(9,16),(16,22),-0.295515 # DEPENDENCYPART_GRANDPAR
(9,16),(16,23),-0.108132 # DEPENDENCYPART_GRANDPAR
(9,16),(16,24),-0.438292 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),0.0234303 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),-0.215746 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),0.1075 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.114922 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),0.16853 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-1.02501 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,11),-0.532828 # DEPENDENCYPART_GRANDPAR
(10,2),(2,16),-0.420776 # DEPENDENCYPART_GRANDPAR
(10,2),(2,22),-0.906981 # DEPENDENCYPART_GRANDPAR
(10,2),(2,23),-0.598365 # DEPENDENCYPART_GRANDPAR
(10,2),(2,24),-0.817949 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),0.0956353 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),0.202185 # DEPENDENCYPART_GRANDPAR
(10,4),(4,1),0.0228999 # DEPENDENCYPART_GRANDPAR
(10,4),(4,2),0.0566996 # DEPENDENCYPART_GRANDPAR
(10,4),(4,3),-0.326112 # DEPENDENCYPART_GRANDPAR
(10,4),(4,8),0.88341 # DEPENDENCYPART_GRANDPAR
(10,4),(4,10),-1.02501 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,4),(4,13),-0.380758 # DEPENDENCYPART_GRANDPAR
(10,4),(4,24),-0.817949 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),-0.149081 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),0.0943876 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),0.0234303 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),0.0540159 # DEPENDENCYPART_GRANDPAR
(10,8),(8,3),-0.32557 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.0191998 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.149081 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),0.0943876 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.0475889 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.02501 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.532828 # DEPENDENCYPART_GRANDPAR
(10,8),(8,13),-0.380758 # DEPENDENCYPART_GRANDPAR
(10,8),(8,16),-0.420776 # DEPENDENCYPART_GRANDPAR
(10,8),(8,18),-0.659103 # DEPENDENCYPART_GRANDPAR
(10,8),(8,22),-0.906981 # DEPENDENCYPART_GRANDPAR
(10,9),(9,1),0.098152 # DEPENDENCYPART_GRANDPAR
(10,9),(9,2),0.193412 # DEPENDENCYPART_GRANDPAR
(10,9),(9,4),0.123508 # DEPENDENCYPART_GRANDPAR
(10,9),(9,5),-0.12593 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),0.0728143 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),0.186985 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),0.904628 # DEPENDENCYPART_GRANDPAR
(10,9),(9,11),-0.508995 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.406167 # DEPENDENCYPART_GRANDPAR
(10,14),(14,1),-0.419247 # DEPENDENCYPART_GRANDPAR
(10,14),(14,4),-0.429232 # DEPENDENCYPART_GRANDPAR
(10,14),(14,5),-0.531005 # DEPENDENCYPART_GRANDPAR
(10,14),(14,7),-0.366866 # DEPENDENCYPART_GRANDPAR
(10,14),(14,8),0.350777 # DEPENDENCYPART_GRANDPAR
(10,14),(14,9),-0.244758 # DEPENDENCYPART_GRANDPAR
(10,14),(14,10),-0.514131 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,14),(14,11),-0.173843 # DEPENDENCYPART_GRANDPAR
(10,14),(14,12),0.286453 # DEPENDENCYPART_GRANDPAR
(10,14),(14,13),0.0362128 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.0421881 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.294173 # DEPENDENCYPART_GRANDPAR
(10,15),(15,1),-0.440941 # DEPENDENCYPART_GRANDPAR
(10,15),(15,3),-0.78668 # DEPENDENCYPART_GRANDPAR
(10,15),(15,5),-0.545316 # DEPENDENCYPART_GRANDPAR
(10,15),(15,6),-0.490245 # DEPENDENCYPART_GRANDPAR
(10,15),(15,7),-0.429402 # DEPENDENCYPART_GRANDPAR
(10,15),(15,8),0.288242 # DEPENDENCYPART_GRANDPAR
(10,15),(15,9),-0.297613 # DEPENDENCYPART_GRANDPAR
(10,15),(15,10),-0.427142 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,15),(15,11),-0.131794 # DEPENDENCYPART_GRANDPAR
(10,15),(15,12),0.270198 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.0279443 # DEPENDENCYPART_GRANDPAR
(10,15),(15,14),0.109653 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),0.00430707 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.176742 # DEPENDENCYPART_GRANDPAR
(10,15),(15,19),-0.014712 # DEPENDENCYPART_GRANDPAR
(10,15),(15,22),-0.426854 # DEPENDENCYPART_GRANDPAR
(10,15),(15,23),-0.220906 # DEPENDENCYPART_GRANDPAR
(10,16),(16,1),-0.371016 # DEPENDENCYPART_GRANDPAR
(10,16),(16,2),-0.361468 # DEPENDENCYPART_GRANDPAR
(10,16),(16,3),-0.708792 # DEPENDENCYPART_GRANDPAR
(10,16),(16,4),-0.430263 # DEPENDENCYPART_GRANDPAR
(10,16),(16,5),-0.561127 # DEPENDENCYPART_GRANDPAR
(10,16),(16,6),-0.427526 # DEPENDENCYPART_GRANDPAR
(10,16),(16,7),-0.367895 # DEPENDENCYPART_GRANDPAR
(10,16),(16,8),0.349748 # DEPENDENCYPART_GRANDPAR
(10,16),(16,9),-0.223649 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-0.587153 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,11),-0.260518 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),0.379753 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),0.0174465 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),0.142286 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),0.0124667 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),0.0154102 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.157717 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.0993389 # DEPENDENCYPART_GRANDPAR
(10,16),(16,21),0.022882 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),-0.407996 # DEPENDENCYPART_GRANDPAR
(10,16),(16,23),-0.28637 # DEPENDENCYPART_GRANDPAR
(10,16),(16,24),-0.438743 # DEPENDENCYPART_GRANDPAR
(10,18),(18,13),-0.0295589 # DEPENDENCYPART_GRANDPAR
(10,18),(18,14),0.106811 # DEPENDENCYPART_GRANDPAR
(10,18),(18,15),0.169046 # DEPENDENCYPART_GRANDPAR
(10,18),(18,16),0.000485132 # DEPENDENCYPART_GRANDPAR
(10,18),(18,17),0.0997139 # DEPENDENCYPART_GRANDPAR
(10,18),(18,19),0.0128996 # DEPENDENCYPART_GRANDPAR
(10,18),(18,20),0.105546 # DEPENDENCYPART_GRANDPAR
(10,18),(18,21),0.0139389 # DEPENDENCYPART_GRANDPAR
(10,18),(18,22),-0.419296 # DEPENDENCYPART_GRANDPAR
(10,18),(18,23),-0.18897 # DEPENDENCYPART_GRANDPAR
(10,18),(18,24),-0.42082 # DEPENDENCYPART_GRANDPAR
(10,22),(22,2),-0.422975 # DEPENDENCYPART_GRANDPAR
(10,22),(22,4),-0.491768 # DEPENDENCYPART_GRANDPAR
(10,22),(22,7),-0.429402 # DEPENDENCYPART_GRANDPAR
(10,22),(22,8),0.288242 # DEPENDENCYPART_GRANDPAR
(10,22),(22,9),-0.297613 # DEPENDENCYPART_GRANDPAR
(10,22),(22,10),-0.427077 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,22),(22,11),-0.131794 # DEPENDENCYPART_GRANDPAR
(10,22),(22,13),-0.0278727 # DEPENDENCYPART_GRANDPAR
(10,22),(22,14),0.109653 # DEPENDENCYPART_GRANDPAR
(10,22),(22,15),0.171331 # DEPENDENCYPART_GRANDPAR
(10,22),(22,16),0.00242686 # DEPENDENCYPART_GRANDPAR
(10,22),(22,17),0.0790232 # DEPENDENCYPART_GRANDPAR
(10,22),(22,18),-0.0701536 # DEPENDENCYPART_GRANDPAR
(10,22),(22,19),0.0124898 # DEPENDENCYPART_GRANDPAR
(10,22),(22,20),0.110035 # DEPENDENCYPART_GRANDPAR
(10,22),(22,21),0.12751 # DEPENDENCYPART_GRANDPAR
(10,22),(22,23),-0.22071 # DEPENDENCYPART_GRANDPAR
(10,22),(22,24),-0.422178 # DEPENDENCYPART_GRANDPAR
(12,14),(14,1),-0.393833 # DEPENDENCYPART_GRANDPAR
(12,14),(14,4),-0.622825 # DEPENDENCYPART_GRANDPAR
(12,14),(14,5),-0.671275 # DEPENDENCYPART_GRANDPAR
(12,14),(14,7),-0.422042 # DEPENDENCYPART_GRANDPAR
(12,14),(14,8),-0.792296 # DEPENDENCYPART_GRANDPAR
(12,14),(14,9),-0.466774 # DEPENDENCYPART_GRANDPAR
(12,14),(14,10),-0.569245 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.757443 # DEPENDENCYPART_GRANDPAR
(12,14),(14,12),-0.4939 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,14),(14,13),-0.405512 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.145479 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.113729 # DEPENDENCYPART_GRANDPAR
(12,15),(15,1),-0.408966 # DEPENDENCYPART_GRANDPAR
(12,15),(15,3),-0.567475 # DEPENDENCYPART_GRANDPAR
(12,15),(15,5),-0.679414 # DEPENDENCYPART_GRANDPAR
(12,15),(15,6),-0.514726 # DEPENDENCYPART_GRANDPAR
(12,15),(15,7),-0.477028 # DEPENDENCYPART_GRANDPAR
(12,15),(15,8),-0.847282 # DEPENDENCYPART_GRANDPAR
(12,15),(15,9),-0.504018 # DEPENDENCYPART_GRANDPAR
(12,15),(15,10),-0.624231 # DEPENDENCYPART_GRANDPAR
(12,15),(15,11),-0.772118 # DEPENDENCYPART_GRANDPAR
(12,15),(15,12),-0.465282 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,15),(15,13),-0.37844 # DEPENDENCYPART_GRANDPAR
(12,15),(15,14),-0.151841 # DEPENDENCYPART_GRANDPAR
(12,15),(15,17),-0.394912 # DEPENDENCYPART_GRANDPAR
(12,15),(15,18),-0.110499 # DEPENDENCYPART_GRANDPAR
(12,15),(15,19),-0.246446 # DEPENDENCYPART_GRANDPAR
(12,15),(15,22),-0.0755653 # DEPENDENCYPART_GRANDPAR
(12,15),(15,23),-0.273267 # DEPENDENCYPART_GRANDPAR
(12,21),(21,9),-0.504018 # DEPENDENCYPART_GRANDPAR
(12,21),(21,13),-0.378365 # DEPENDENCYPART_GRANDPAR
(12,21),(21,14),-0.151837 # DEPENDENCYPART_GRANDPAR
(12,21),(21,15),-0.116047 # DEPENDENCYPART_GRANDPAR
(12,21),(21,16),-0.407137 # DEPENDENCYPART_GRANDPAR
(12,21),(21,17),-0.324323 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),-0.0530401 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.172021 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.273117 # DEPENDENCYPART_GRANDPAR
(12,21),(21,23),-0.273267 # DEPENDENCYPART_GRANDPAR
(12,22),(22,2),-0.738696 # DEPENDENCYPART_GRANDPAR
(12,22),(22,4),-0.677811 # DEPENDENCYPART_GRANDPAR
(12,22),(22,7),-0.477028 # DEPENDENCYPART_GRANDPAR
(12,22),(22,8),-0.847282 # DEPENDENCYPART_GRANDPAR
(12,22),(22,9),-0.504018 # DEPENDENCYPART_GRANDPAR
(12,22),(22,10),-0.624231 # DEPENDENCYPART_GRANDPAR
(12,22),(22,11),-0.772118 # DEPENDENCYPART_GRANDPAR
(12,22),(22,13),-0.378365 # DEPENDENCYPART_GRANDPAR
(12,22),(22,14),-0.151837 # DEPENDENCYPART_GRANDPAR
(12,22),(22,15),-0.116032 # DEPENDENCYPART_GRANDPAR
(12,22),(22,16),-0.407137 # DEPENDENCYPART_GRANDPAR
(12,22),(22,17),-0.324323 # DEPENDENCYPART_GRANDPAR
(12,22),(22,18),-0.0530252 # DEPENDENCYPART_GRANDPAR
(12,22),(22,19),-0.172021 # DEPENDENCYPART_GRANDPAR
(12,22),(22,20),-0.273111 # DEPENDENCYPART_GRANDPAR
(12,22),(22,21),-0.128114 # DEPENDENCYPART_GRANDPAR
(12,22),(22,23),-0.273267 # DEPENDENCYPART_GRANDPAR
(12,22),(22,24),-0.728321 # DEPENDENCYPART_GRANDPAR
(13,5),(5,1),-0.228453 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.340817 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.353431 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.310463 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.193438 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.250472 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.280438 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.118348 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.152791 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.47426 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),-0.0371055 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-0.840319 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,14),-0.20954 # DEPENDENCYPART_GRANDPAR
(13,5),(5,15),-0.437001 # DEPENDENCYPART_GRANDPAR
(13,5),(5,16),-0.46069 # DEPENDENCYPART_GRANDPAR
(13,5),(5,17),-0.571275 # DEPENDENCYPART_GRANDPAR
(13,5),(5,18),-0.702813 # DEPENDENCYPART_GRANDPAR
(13,5),(5,19),-0.61169 # DEPENDENCYPART_GRANDPAR
(13,5),(5,21),-0.755016 # DEPENDENCYPART_GRANDPAR
(13,5),(5,22),-0.808364 # DEPENDENCYPART_GRANDPAR
(13,5),(5,23),-0.621774 # DEPENDENCYPART_GRANDPAR
(13,5),(5,24),-0.834072 # DEPENDENCYPART_GRANDPAR
(13,8),(8,1),-0.25909 # DEPENDENCYPART_GRANDPAR
(13,8),(8,2),-0.393081 # DEPENDENCYPART_GRANDPAR
(13,8),(8,3),-0.392175 # DEPENDENCYPART_GRANDPAR
(13,8),(8,4),-0.365443 # DEPENDENCYPART_GRANDPAR
(13,8),(8,5),-0.316618 # DEPENDENCYPART_GRANDPAR
(13,8),(8,6),-0.206038 # DEPENDENCYPART_GRANDPAR
(13,8),(8,7),-0.343368 # DEPENDENCYPART_GRANDPAR
(13,8),(8,10),-0.107869 # DEPENDENCYPART_GRANDPAR
(13,8),(8,11),-0.340698 # DEPENDENCYPART_GRANDPAR
(13,8),(8,13),-0.827513 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,8),(8,16),-0.399159 # DEPENDENCYPART_GRANDPAR
(13,8),(8,18),-0.703271 # DEPENDENCYPART_GRANDPAR
(13,8),(8,22),-0.809009 # DEPENDENCYPART_GRANDPAR
(13,10),(10,2),-0.393081 # DEPENDENCYPART_GRANDPAR
(13,10),(10,3),-0.392175 # DEPENDENCYPART_GRANDPAR
(13,10),(10,4),-0.365443 # DEPENDENCYPART_GRANDPAR
(13,10),(10,6),-0.206038 # DEPENDENCYPART_GRANDPAR
(13,10),(10,7),-0.343368 # DEPENDENCYPART_GRANDPAR
(13,10),(10,8),-0.373336 # DEPENDENCYPART_GRANDPAR
(13,10),(10,9),-0.200729 # DEPENDENCYPART_GRANDPAR
(13,10),(10,11),-0.339002 # DEPENDENCYPART_GRANDPAR
(13,10),(10,14),-0.236134 # DEPENDENCYPART_GRANDPAR
(13,10),(10,15),-0.437561 # DEPENDENCYPART_GRANDPAR
(13,10),(10,16),-0.399159 # DEPENDENCYPART_GRANDPAR
(13,10),(10,17),-0.516381 # DEPENDENCYPART_GRANDPAR
(13,10),(10,18),-0.703271 # DEPENDENCYPART_GRANDPAR
(13,10),(10,19),-0.558665 # DEPENDENCYPART_GRANDPAR
(13,10),(10,22),-0.809009 # DEPENDENCYPART_GRANDPAR
(13,10),(10,23),-0.563011 # DEPENDENCYPART_GRANDPAR
(13,10),(10,24),-0.825454 # DEPENDENCYPART_GRANDPAR
(13,12),(12,14),-0.0816944 # DEPENDENCYPART_GRANDPAR
(13,12),(12,15),-0.270325 # DEPENDENCYPART_GRANDPAR
(13,12),(12,21),-0.588393 # DEPENDENCYPART_GRANDPAR
(13,12),(12,22),-0.641773 # DEPENDENCYPART_GRANDPAR
(13,14),(14,1),-0.58161 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-0.698859 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.636239 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.678988 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.708954 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.529058 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.581308 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.755099 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.521662 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.352136 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,18),-0.334643 # DEPENDENCYPART_GRANDPAR
(13,14),(14,22),-0.439103 # DEPENDENCYPART_GRANDPAR
(13,15),(15,1),-0.599448 # DEPENDENCYPART_GRANDPAR
(13,15),(15,3),-0.756465 # DEPENDENCYPART_GRANDPAR
(13,15),(15,5),-0.646822 # DEPENDENCYPART_GRANDPAR
(13,15),(15,6),-0.573903 # DEPENDENCYPART_GRANDPAR
(13,15),(15,7),-0.734934 # DEPENDENCYPART_GRANDPAR
(13,15),(15,8),-0.7649 # DEPENDENCYPART_GRANDPAR
(13,15),(15,9),-0.569433 # DEPENDENCYPART_GRANDPAR
(13,15),(15,10),-0.637254 # DEPENDENCYPART_GRANDPAR
(13,15),(15,11),-0.773844 # DEPENDENCYPART_GRANDPAR
(13,15),(15,12),-0.539262 # DEPENDENCYPART_GRANDPAR
(13,15),(15,13),-0.459502 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,15),(15,14),0.188438 # DEPENDENCYPART_GRANDPAR
(13,15),(15,17),-0.238668 # DEPENDENCYPART_GRANDPAR
(13,15),(15,18),-0.314371 # DEPENDENCYPART_GRANDPAR
(13,15),(15,19),-0.250675 # DEPENDENCYPART_GRANDPAR
(13,15),(15,22),-0.414526 # DEPENDENCYPART_GRANDPAR
(13,15),(15,23),-0.258951 # DEPENDENCYPART_GRANDPAR
(13,18),(18,13),-0.459574 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,18),(18,14),0.18716 # DEPENDENCYPART_GRANDPAR
(13,18),(18,15),0.0943343 # DEPENDENCYPART_GRANDPAR
(13,18),(18,16),0.00265715 # DEPENDENCYPART_GRANDPAR
(13,18),(18,17),-0.113484 # DEPENDENCYPART_GRANDPAR
(13,18),(18,19),-0.229281 # DEPENDENCYPART_GRANDPAR
(13,18),(18,20),-0.28228 # DEPENDENCYPART_GRANDPAR
(13,18),(18,21),-0.357794 # DEPENDENCYPART_GRANDPAR
(13,18),(18,22),-0.413478 # DEPENDENCYPART_GRANDPAR
(13,18),(18,23),-0.233367 # DEPENDENCYPART_GRANDPAR
(13,18),(18,24),-0.54488 # DEPENDENCYPART_GRANDPAR
(13,21),(21,9),-0.569433 # DEPENDENCYPART_GRANDPAR
(13,21),(21,13),-0.459431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,21),(21,14),0.188438 # DEPENDENCYPART_GRANDPAR
(13,21),(21,15),0.09427 # DEPENDENCYPART_GRANDPAR
(13,21),(21,16),0.00303579 # DEPENDENCYPART_GRANDPAR
(13,21),(21,17),-0.136254 # DEPENDENCYPART_GRANDPAR
(13,21),(21,18),-0.177375 # DEPENDENCYPART_GRANDPAR
(13,21),(21,19),-0.123823 # DEPENDENCYPART_GRANDPAR
(13,21),(21,20),-0.20856 # DEPENDENCYPART_GRANDPAR
(13,21),(21,23),-0.258537 # DEPENDENCYPART_GRANDPAR
(13,22),(22,2),-0.784646 # DEPENDENCYPART_GRANDPAR
(13,22),(22,4),-0.754805 # DEPENDENCYPART_GRANDPAR
(13,22),(22,7),-0.734934 # DEPENDENCYPART_GRANDPAR
(13,22),(22,8),-0.7649 # DEPENDENCYPART_GRANDPAR
(13,22),(22,9),-0.569433 # DEPENDENCYPART_GRANDPAR
(13,22),(22,10),-0.637254 # DEPENDENCYPART_GRANDPAR
(13,22),(22,11),-0.773844 # DEPENDENCYPART_GRANDPAR
(13,22),(22,13),-0.459431 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,22),(22,14),0.188438 # DEPENDENCYPART_GRANDPAR
(13,22),(22,15),0.0942849 # DEPENDENCYPART_GRANDPAR
(13,22),(22,16),0.00303603 # DEPENDENCYPART_GRANDPAR
(13,22),(22,17),-0.136254 # DEPENDENCYPART_GRANDPAR
(13,22),(22,18),-0.17736 # DEPENDENCYPART_GRANDPAR
(13,22),(22,19),-0.123823 # DEPENDENCYPART_GRANDPAR
(13,22),(22,20),-0.208554 # DEPENDENCYPART_GRANDPAR
(13,22),(22,21),-0.223334 # DEPENDENCYPART_GRANDPAR
(13,22),(22,23),-0.258537 # DEPENDENCYPART_GRANDPAR
