# _root_ gasteizek onartu egingo luke eaeko kuotetara iristen ez den diru kopuru bat , kontuan_hartuz forcem_espainiako langileen prestakuntzarako erakundeak ere eaen jarduten duela , hobetuzekin_batera .
#goldHeads=2,0,2,2,6,7,10,7,7,2,10,10,12,2,16,17,18,21,0,21,0,14,22,21,24,
#predictedHeads=2,0,2,2,6,7,10,7,7,14,10,11,12,2,16,18,18,21,0,21,2,21,22,21,24,
(8,10),(10,8),-0.483731 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,10),(10,9),-0.369541 # DEPENDENCYPART_GRANDPAR
(8,10),(10,11),-0.287232 # DEPENDENCYPART_GRANDPAR
(8,10),(10,12),-0.275921 # DEPENDENCYPART_GRANDPAR
(8,10),(10,13),-0.352327 # DEPENDENCYPART_GRANDPAR
(8,10),(10,15),-0.302839 # DEPENDENCYPART_GRANDPAR
(8,10),(10,16),-0.302748 # DEPENDENCYPART_GRANDPAR
(8,11),(11,1),-0.720162 # DEPENDENCYPART_GRANDPAR
(8,11),(11,3),-0.515008 # DEPENDENCYPART_GRANDPAR
(8,11),(11,5),-0.595685 # DEPENDENCYPART_GRANDPAR
(8,11),(11,6),-0.499031 # DEPENDENCYPART_GRANDPAR
(8,11),(11,7),-0.324609 # DEPENDENCYPART_GRANDPAR
(8,11),(11,8),-0.483637 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(8,11),(11,9),-0.369411 # DEPENDENCYPART_GRANDPAR
(8,11),(11,10),-0.1934 # DEPENDENCYPART_GRANDPAR
(8,11),(11,12),-0.266217 # DEPENDENCYPART_GRANDPAR
(8,11),(11,13),-0.352267 # DEPENDENCYPART_GRANDPAR
(8,11),(11,14),-0.298741 # DEPENDENCYPART_GRANDPAR
(8,11),(11,15),-0.300649 # DEPENDENCYPART_GRANDPAR
(8,11),(11,16),-0.300558 # DEPENDENCYPART_GRANDPAR
(8,11),(11,21),-0.368309 # DEPENDENCYPART_GRANDPAR
(9,6),(6,1),-0.323899 # DEPENDENCYPART_GRANDPAR
(9,6),(6,2),-0.16001 # DEPENDENCYPART_GRANDPAR
(9,6),(6,3),-0.240999 # DEPENDENCYPART_GRANDPAR
(9,6),(6,4),-0.36913 # DEPENDENCYPART_GRANDPAR
(9,6),(6,5),-0.0509519 # DEPENDENCYPART_GRANDPAR
(9,6),(6,7),-0.0548956 # DEPENDENCYPART_GRANDPAR
(9,6),(6,8),-0.10536 # DEPENDENCYPART_GRANDPAR
(9,6),(6,9),-0.692345 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,6),(6,12),-0.31292 # DEPENDENCYPART_GRANDPAR
(9,7),(7,1),-0.398129 # DEPENDENCYPART_GRANDPAR
(9,7),(7,2),-0.268207 # DEPENDENCYPART_GRANDPAR
(9,7),(7,3),-0.334757 # DEPENDENCYPART_GRANDPAR
(9,7),(7,4),-0.370847 # DEPENDENCYPART_GRANDPAR
(9,7),(7,5),-0.142888 # DEPENDENCYPART_GRANDPAR
(9,7),(7,6),-0.326124 # DEPENDENCYPART_GRANDPAR
(9,7),(7,8),-0.0402975 # DEPENDENCYPART_GRANDPAR
(9,7),(7,9),-0.714316 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,7),(7,10),-0.186502 # DEPENDENCYPART_GRANDPAR
(9,7),(7,11),-0.24733 # DEPENDENCYPART_GRANDPAR
(9,7),(7,12),-0.302602 # DEPENDENCYPART_GRANDPAR
(9,7),(7,13),0.0316737 # DEPENDENCYPART_GRANDPAR
(9,7),(7,14),-0.622668 # DEPENDENCYPART_GRANDPAR
(9,7),(7,15),-0.7812 # DEPENDENCYPART_GRANDPAR
(9,7),(7,16),-0.644499 # DEPENDENCYPART_GRANDPAR
(9,7),(7,17),-0.797996 # DEPENDENCYPART_GRANDPAR
(9,7),(7,18),-0.698353 # DEPENDENCYPART_GRANDPAR
(9,7),(7,20),-0.853406 # DEPENDENCYPART_GRANDPAR
(9,7),(7,21),-0.620974 # DEPENDENCYPART_GRANDPAR
(9,7),(7,22),-0.268909 # DEPENDENCYPART_GRANDPAR
(9,8),(8,6),-0.359458 # DEPENDENCYPART_GRANDPAR
(9,8),(8,10),-0.12839 # DEPENDENCYPART_GRANDPAR
(9,8),(8,11),-0.189305 # DEPENDENCYPART_GRANDPAR
(9,10),(10,1),-0.563359 # DEPENDENCYPART_GRANDPAR
(9,10),(10,2),-0.361861 # DEPENDENCYPART_GRANDPAR
(9,10),(10,3),-0.438509 # DEPENDENCYPART_GRANDPAR
(9,10),(10,5),-0.304424 # DEPENDENCYPART_GRANDPAR
(9,10),(10,6),-0.492371 # DEPENDENCYPART_GRANDPAR
(9,10),(10,7),-0.366287 # DEPENDENCYPART_GRANDPAR
(9,10),(10,8),-0.343353 # DEPENDENCYPART_GRANDPAR
(9,10),(10,9),-0.485606 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,10),(10,11),0.0634544 # DEPENDENCYPART_GRANDPAR
(9,10),(10,12),-0.0843412 # DEPENDENCYPART_GRANDPAR
(9,10),(10,13),0.343976 # DEPENDENCYPART_GRANDPAR
(9,10),(10,15),-0.477292 # DEPENDENCYPART_GRANDPAR
(9,10),(10,16),-0.348205 # DEPENDENCYPART_GRANDPAR
(9,11),(11,1),-0.563651 # DEPENDENCYPART_GRANDPAR
(9,11),(11,3),-0.438416 # DEPENDENCYPART_GRANDPAR
(9,11),(11,5),-0.304716 # DEPENDENCYPART_GRANDPAR
(9,11),(11,6),-0.492663 # DEPENDENCYPART_GRANDPAR
(9,11),(11,7),-0.366195 # DEPENDENCYPART_GRANDPAR
(9,11),(11,8),-0.343353 # DEPENDENCYPART_GRANDPAR
(9,11),(11,9),-0.485479 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(9,11),(11,10),0.196422 # DEPENDENCYPART_GRANDPAR
(9,11),(11,12),-0.0745998 # DEPENDENCYPART_GRANDPAR
(9,11),(11,13),0.344108 # DEPENDENCYPART_GRANDPAR
(9,11),(11,14),-0.369545 # DEPENDENCYPART_GRANDPAR
(9,11),(11,15),-0.475063 # DEPENDENCYPART_GRANDPAR
(9,11),(11,16),-0.345976 # DEPENDENCYPART_GRANDPAR
(9,11),(11,21),-0.367147 # DEPENDENCYPART_GRANDPAR
(10,1),(1,2),0.288637 # DEPENDENCYPART_GRANDPAR
(10,2),(2,1),-0.0414844 # DEPENDENCYPART_GRANDPAR
(10,2),(2,3),0.218023 # DEPENDENCYPART_GRANDPAR
(10,2),(2,4),0.0210636 # DEPENDENCYPART_GRANDPAR
(10,2),(2,5),-0.0287648 # DEPENDENCYPART_GRANDPAR
(10,2),(2,6),0.160508 # DEPENDENCYPART_GRANDPAR
(10,2),(2,7),0.325815 # DEPENDENCYPART_GRANDPAR
(10,2),(2,8),0.391183 # DEPENDENCYPART_GRANDPAR
(10,2),(2,9),1.59852 # DEPENDENCYPART_GRANDPAR
(10,2),(2,10),-0.790789 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,2),(2,11),-0.402795 # DEPENDENCYPART_GRANDPAR
(10,2),(2,14),-0.448667 # DEPENDENCYPART_GRANDPAR
(10,2),(2,15),-0.655997 # DEPENDENCYPART_GRANDPAR
(10,2),(2,16),-0.600219 # DEPENDENCYPART_GRANDPAR
(10,2),(2,17),-0.461275 # DEPENDENCYPART_GRANDPAR
(10,2),(2,18),-0.568258 # DEPENDENCYPART_GRANDPAR
(10,2),(2,20),-0.473087 # DEPENDENCYPART_GRANDPAR
(10,2),(2,21),-0.608072 # DEPENDENCYPART_GRANDPAR
(10,3),(3,1),-0.0904942 # DEPENDENCYPART_GRANDPAR
(10,3),(3,2),0.0208269 # DEPENDENCYPART_GRANDPAR
(10,3),(3,4),-0.0044918 # DEPENDENCYPART_GRANDPAR
(10,3),(3,5),-0.0338578 # DEPENDENCYPART_GRANDPAR
(10,3),(3,6),0.155415 # DEPENDENCYPART_GRANDPAR
(10,3),(3,7),0.31442 # DEPENDENCYPART_GRANDPAR
(10,3),(3,8),0.374768 # DEPENDENCYPART_GRANDPAR
(10,3),(3,9),1.57082 # DEPENDENCYPART_GRANDPAR
(10,3),(3,10),-0.787846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,3),(3,11),-0.399938 # DEPENDENCYPART_GRANDPAR
(10,3),(3,14),-0.451375 # DEPENDENCYPART_GRANDPAR
(10,3),(3,15),-0.65314 # DEPENDENCYPART_GRANDPAR
(10,3),(3,16),-0.597362 # DEPENDENCYPART_GRANDPAR
(10,3),(3,17),-0.458418 # DEPENDENCYPART_GRANDPAR
(10,3),(3,18),-0.565401 # DEPENDENCYPART_GRANDPAR
(10,3),(3,20),-0.470229 # DEPENDENCYPART_GRANDPAR
(10,3),(3,21),-0.61078 # DEPENDENCYPART_GRANDPAR
(10,5),(5,2),0.0472148 # DEPENDENCYPART_GRANDPAR
(10,5),(5,3),0.0882593 # DEPENDENCYPART_GRANDPAR
(10,5),(5,6),0.267869 # DEPENDENCYPART_GRANDPAR
(10,5),(5,7),0.454979 # DEPENDENCYPART_GRANDPAR
(10,6),(6,1),-0.245989 # DEPENDENCYPART_GRANDPAR
(10,6),(6,2),0.0544612 # DEPENDENCYPART_GRANDPAR
(10,6),(6,3),0.0955057 # DEPENDENCYPART_GRANDPAR
(10,6),(6,4),-0.425215 # DEPENDENCYPART_GRANDPAR
(10,6),(6,5),0.047306 # DEPENDENCYPART_GRANDPAR
(10,6),(6,7),0.456617 # DEPENDENCYPART_GRANDPAR
(10,6),(6,8),0.326272 # DEPENDENCYPART_GRANDPAR
(10,6),(6,9),1.28859 # DEPENDENCYPART_GRANDPAR
(10,6),(6,12),-0.325035 # DEPENDENCYPART_GRANDPAR
(10,7),(7,1),-0.0664473 # DEPENDENCYPART_GRANDPAR
(10,7),(7,2),0.0427199 # DEPENDENCYPART_GRANDPAR
(10,7),(7,3),0.0978637 # DEPENDENCYPART_GRANDPAR
(10,7),(7,4),-0.335776 # DEPENDENCYPART_GRANDPAR
(10,7),(7,5),0.189317 # DEPENDENCYPART_GRANDPAR
(10,7),(7,6),0.361038 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),0.379025 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),1.57391 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-0.790662 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.402753 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.308534 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.370344 # DEPENDENCYPART_GRANDPAR
(10,7),(7,14),-0.450003 # DEPENDENCYPART_GRANDPAR
(10,7),(7,15),-0.655955 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.600177 # DEPENDENCYPART_GRANDPAR
(10,7),(7,17),-0.461233 # DEPENDENCYPART_GRANDPAR
(10,7),(7,18),-0.568216 # DEPENDENCYPART_GRANDPAR
(10,7),(7,20),-0.473045 # DEPENDENCYPART_GRANDPAR
(10,7),(7,21),-0.609408 # DEPENDENCYPART_GRANDPAR
(10,7),(7,22),-0.626225 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),0.172599 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-0.716725 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.328904 # DEPENDENCYPART_GRANDPAR
(10,9),(9,6),0.266034 # DEPENDENCYPART_GRANDPAR
(10,9),(9,7),0.244041 # DEPENDENCYPART_GRANDPAR
(10,9),(9,8),0.381139 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-0.748155 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.360334 # DEPENDENCYPART_GRANDPAR
(10,11),(11,1),-0.574489 # DEPENDENCYPART_GRANDPAR
(10,11),(11,3),-0.157763 # DEPENDENCYPART_GRANDPAR
(10,11),(11,5),-0.332943 # DEPENDENCYPART_GRANDPAR
(10,11),(11,6),-0.148021 # DEPENDENCYPART_GRANDPAR
(10,11),(11,7),-0.0337048 # DEPENDENCYPART_GRANDPAR
(10,11),(11,8),0.107363 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),0.953038 # DEPENDENCYPART_GRANDPAR
(10,11),(11,10),-0.367056 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,11),(11,12),-0.00134878 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.0432762 # DEPENDENCYPART_GRANDPAR
(10,11),(11,14),-0.132369 # DEPENDENCYPART_GRANDPAR
(10,11),(11,15),-0.294037 # DEPENDENCYPART_GRANDPAR
(10,11),(11,16),-0.238039 # DEPENDENCYPART_GRANDPAR
(10,11),(11,21),-0.291066 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.409008 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),-0.0210423 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),0.0962446 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),0.93738 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.225221 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),-0.384587 # DEPENDENCYPART_GRANDPAR
(10,15),(15,13),-0.204057 # DEPENDENCYPART_GRANDPAR
(10,15),(15,16),-0.249737 # DEPENDENCYPART_GRANDPAR
(10,15),(15,17),-0.107483 # DEPENDENCYPART_GRANDPAR
(10,15),(15,18),-0.2202 # DEPENDENCYPART_GRANDPAR
(10,15),(15,20),-0.130962 # DEPENDENCYPART_GRANDPAR
(10,16),(16,10),-0.363827 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,16),(16,11),0.0259879 # DEPENDENCYPART_GRANDPAR
(10,16),(16,12),0.033974 # DEPENDENCYPART_GRANDPAR
(10,16),(16,13),-0.219882 # DEPENDENCYPART_GRANDPAR
(10,16),(16,14),0.0890138 # DEPENDENCYPART_GRANDPAR
(10,16),(16,15),-0.226246 # DEPENDENCYPART_GRANDPAR
(10,16),(16,17),-0.137314 # DEPENDENCYPART_GRANDPAR
(10,16),(16,18),-0.250031 # DEPENDENCYPART_GRANDPAR
(10,16),(16,19),-0.267322 # DEPENDENCYPART_GRANDPAR
(10,16),(16,20),-0.160793 # DEPENDENCYPART_GRANDPAR
(10,16),(16,22),-0.524467 # DEPENDENCYPART_GRANDPAR
(10,16),(16,25),-0.364363 # DEPENDENCYPART_GRANDPAR
(11,1),(1,2),-0.088957 # DEPENDENCYPART_GRANDPAR
(11,3),(3,1),-0.476713 # DEPENDENCYPART_GRANDPAR
(11,3),(3,2),-0.363045 # DEPENDENCYPART_GRANDPAR
(11,3),(3,4),-0.495943 # DEPENDENCYPART_GRANDPAR
(11,3),(3,5),-0.39664 # DEPENDENCYPART_GRANDPAR
(11,3),(3,6),-0.220557 # DEPENDENCYPART_GRANDPAR
(11,3),(3,7),-0.0971158 # DEPENDENCYPART_GRANDPAR
(11,3),(3,8),0.0126718 # DEPENDENCYPART_GRANDPAR
(11,3),(3,9),0.922608 # DEPENDENCYPART_GRANDPAR
(11,3),(3,10),-0.0623341 # DEPENDENCYPART_GRANDPAR
(11,3),(3,11),-0.744645 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,3),(3,14),-0.522721 # DEPENDENCYPART_GRANDPAR
(11,3),(3,15),-0.551071 # DEPENDENCYPART_GRANDPAR
(11,3),(3,16),-0.535081 # DEPENDENCYPART_GRANDPAR
(11,3),(3,17),-0.420503 # DEPENDENCYPART_GRANDPAR
(11,3),(3,18),-0.545288 # DEPENDENCYPART_GRANDPAR
(11,3),(3,20),-0.536184 # DEPENDENCYPART_GRANDPAR
(11,3),(3,21),-0.662129 # DEPENDENCYPART_GRANDPAR
(11,5),(5,2),-0.328944 # DEPENDENCYPART_GRANDPAR
(11,5),(5,3),-0.276566 # DEPENDENCYPART_GRANDPAR
(11,5),(5,6),-0.115885 # DEPENDENCYPART_GRANDPAR
(11,5),(5,7),0.0402446 # DEPENDENCYPART_GRANDPAR
(11,6),(6,1),-0.606592 # DEPENDENCYPART_GRANDPAR
(11,6),(6,2),-0.321698 # DEPENDENCYPART_GRANDPAR
(11,6),(6,3),-0.26932 # DEPENDENCYPART_GRANDPAR
(11,6),(6,4),-0.909972 # DEPENDENCYPART_GRANDPAR
(11,6),(6,5),-0.34196 # DEPENDENCYPART_GRANDPAR
(11,6),(6,7),0.0418826 # DEPENDENCYPART_GRANDPAR
(11,6),(6,8),-0.0390245 # DEPENDENCYPART_GRANDPAR
(11,6),(6,9),0.643927 # DEPENDENCYPART_GRANDPAR
(11,6),(6,12),-0.455486 # DEPENDENCYPART_GRANDPAR
(11,7),(7,1),-0.452666 # DEPENDENCYPART_GRANDPAR
(11,7),(7,2),-0.341152 # DEPENDENCYPART_GRANDPAR
(11,7),(7,3),-0.274675 # DEPENDENCYPART_GRANDPAR
(11,7),(7,4),-0.828859 # DEPENDENCYPART_GRANDPAR
(11,7),(7,5),-0.225565 # DEPENDENCYPART_GRANDPAR
(11,7),(7,6),-0.0670336 # DEPENDENCYPART_GRANDPAR
(11,7),(7,8),0.0169288 # DEPENDENCYPART_GRANDPAR
(11,7),(7,9),0.925697 # DEPENDENCYPART_GRANDPAR
(11,7),(7,10),-0.0544757 # DEPENDENCYPART_GRANDPAR
(11,7),(7,11),-0.74746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,7),(7,12),-0.438865 # DEPENDENCYPART_GRANDPAR
(11,7),(7,13),-0.384497 # DEPENDENCYPART_GRANDPAR
(11,7),(7,14),-0.521349 # DEPENDENCYPART_GRANDPAR
(11,7),(7,15),-0.553886 # DEPENDENCYPART_GRANDPAR
(11,7),(7,16),-0.537896 # DEPENDENCYPART_GRANDPAR
(11,7),(7,17),-0.423319 # DEPENDENCYPART_GRANDPAR
(11,7),(7,18),-0.548104 # DEPENDENCYPART_GRANDPAR
(11,7),(7,20),-0.539 # DEPENDENCYPART_GRANDPAR
(11,7),(7,21),-0.660757 # DEPENDENCYPART_GRANDPAR
(11,7),(7,22),-0.658977 # DEPENDENCYPART_GRANDPAR
(11,8),(8,6),-0.238825 # DEPENDENCYPART_GRANDPAR
(11,8),(8,10),-0.0310711 # DEPENDENCYPART_GRANDPAR
(11,8),(8,11),-0.673759 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,6),-0.145286 # DEPENDENCYPART_GRANDPAR
(11,9),(9,7),-0.169797 # DEPENDENCYPART_GRANDPAR
(11,9),(9,8),0.0196954 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.0156553 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-0.705189 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,1),-0.625797 # DEPENDENCYPART_GRANDPAR
(11,10),(10,2),-0.336181 # DEPENDENCYPART_GRANDPAR
(11,10),(10,3),-0.283803 # DEPENDENCYPART_GRANDPAR
(11,10),(10,5),-0.361166 # DEPENDENCYPART_GRANDPAR
(11,10),(10,6),-0.239412 # DEPENDENCYPART_GRANDPAR
(11,10),(10,7),-0.207557 # DEPENDENCYPART_GRANDPAR
(11,10),(10,8),-0.0894863 # DEPENDENCYPART_GRANDPAR
(11,10),(10,9),0.392441 # DEPENDENCYPART_GRANDPAR
(11,10),(10,11),-0.727222 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,10),(10,12),-0.456014 # DEPENDENCYPART_GRANDPAR
(11,10),(10,13),-0.309986 # DEPENDENCYPART_GRANDPAR
(11,10),(10,15),-0.533649 # DEPENDENCYPART_GRANDPAR
(11,10),(10,16),-0.517659 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.292216 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.3572 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),0.0821054 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),0.299803 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.296531 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.435901 # DEPENDENCYPART_GRANDPAR
(11,14),(14,2),-0.631198 # DEPENDENCYPART_GRANDPAR
(11,14),(14,3),-0.574106 # DEPENDENCYPART_GRANDPAR
(11,14),(14,4),-1.02269 # DEPENDENCYPART_GRANDPAR
(11,14),(14,5),-0.730172 # DEPENDENCYPART_GRANDPAR
(11,14),(14,6),-0.560302 # DEPENDENCYPART_GRANDPAR
(11,14),(14,7),-0.499682 # DEPENDENCYPART_GRANDPAR
(11,14),(14,8),-0.254376 # DEPENDENCYPART_GRANDPAR
(11,14),(14,9),0.290611 # DEPENDENCYPART_GRANDPAR
(11,14),(14,10),-0.404332 # DEPENDENCYPART_GRANDPAR
(11,14),(14,11),-0.409593 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,14),(14,12),-0.180639 # DEPENDENCYPART_GRANDPAR
(11,14),(14,13),-0.201258 # DEPENDENCYPART_GRANDPAR
(11,14),(14,15),-0.0539767 # DEPENDENCYPART_GRANDPAR
(11,14),(14,16),-0.038031 # DEPENDENCYPART_GRANDPAR
(11,14),(14,17),0.0753802 # DEPENDENCYPART_GRANDPAR
(11,14),(14,18),-0.0484214 # DEPENDENCYPART_GRANDPAR
(11,14),(14,21),-0.357726 # DEPENDENCYPART_GRANDPAR
(11,14),(14,22),-0.444854 # DEPENDENCYPART_GRANDPAR
(11,15),(15,13),-0.218746 # DEPENDENCYPART_GRANDPAR
(11,15),(15,16),-0.196389 # DEPENDENCYPART_GRANDPAR
(11,15),(15,17),-0.0785011 # DEPENDENCYPART_GRANDPAR
(11,15),(15,18),-0.20902 # DEPENDENCYPART_GRANDPAR
(11,15),(15,20),-0.20585 # DEPENDENCYPART_GRANDPAR
(11,16),(16,10),-0.324981 # DEPENDENCYPART_GRANDPAR
(11,16),(16,11),-0.30895 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,16),(16,12),-0.0962594 # DEPENDENCYPART_GRANDPAR
(11,16),(16,13),-0.234571 # DEPENDENCYPART_GRANDPAR
(11,16),(16,14),0.0169102 # DEPENDENCYPART_GRANDPAR
(11,16),(16,15),-0.114407 # DEPENDENCYPART_GRANDPAR
(11,16),(16,17),-0.108332 # DEPENDENCYPART_GRANDPAR
(11,16),(16,18),-0.238851 # DEPENDENCYPART_GRANDPAR
(11,16),(16,19),-0.352356 # DEPENDENCYPART_GRANDPAR
(11,16),(16,20),-0.235681 # DEPENDENCYPART_GRANDPAR
(11,16),(16,22),-0.554514 # DEPENDENCYPART_GRANDPAR
(11,16),(16,25),-0.492526 # DEPENDENCYPART_GRANDPAR
(11,21),(21,2),-0.631198 # DEPENDENCYPART_GRANDPAR
(11,21),(21,3),-0.574106 # DEPENDENCYPART_GRANDPAR
(11,21),(21,5),-0.73017 # DEPENDENCYPART_GRANDPAR
(11,21),(21,6),-0.560301 # DEPENDENCYPART_GRANDPAR
(11,21),(21,7),-0.499682 # DEPENDENCYPART_GRANDPAR
(11,21),(21,8),-0.254375 # DEPENDENCYPART_GRANDPAR
(11,21),(21,10),-0.404331 # DEPENDENCYPART_GRANDPAR
(11,21),(21,11),-0.408427 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,21),(21,14),-0.106823 # DEPENDENCYPART_GRANDPAR
(11,21),(21,15),-0.212735 # DEPENDENCYPART_GRANDPAR
(11,21),(21,16),-0.185881 # DEPENDENCYPART_GRANDPAR
(11,21),(21,17),-0.0842693 # DEPENDENCYPART_GRANDPAR
(11,21),(21,18),-0.208223 # DEPENDENCYPART_GRANDPAR
(11,21),(21,19),-0.22542 # DEPENDENCYPART_GRANDPAR
(11,21),(21,20),-0.203247 # DEPENDENCYPART_GRANDPAR
(11,21),(21,22),-0.444208 # DEPENDENCYPART_GRANDPAR
(11,21),(21,23),-0.131366 # DEPENDENCYPART_GRANDPAR
(11,21),(21,24),-0.249734 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),-0.738205 # DEPENDENCYPART_GRANDPAR
(12,10),(10,2),-0.23567 # DEPENDENCYPART_GRANDPAR
(12,10),(10,3),-0.18548 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),-0.433671 # DEPENDENCYPART_GRANDPAR
(12,10),(10,6),-0.483106 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),0.134841 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),0.207436 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),-0.145449 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),0.162844 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-0.471825 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.225028 # DEPENDENCYPART_GRANDPAR
(12,10),(10,15),-0.29494 # DEPENDENCYPART_GRANDPAR
(12,10),(10,16),-0.551903 # DEPENDENCYPART_GRANDPAR
(12,11),(11,1),-0.736113 # DEPENDENCYPART_GRANDPAR
(12,11),(11,3),-0.185971 # DEPENDENCYPART_GRANDPAR
(12,11),(11,5),-0.431579 # DEPENDENCYPART_GRANDPAR
(12,11),(11,6),-0.481013 # DEPENDENCYPART_GRANDPAR
(12,11),(11,7),0.134351 # DEPENDENCYPART_GRANDPAR
(12,11),(11,8),0.207339 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),-0.145167 # DEPENDENCYPART_GRANDPAR
(12,11),(11,10),-0.29038 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-0.476567 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.225028 # DEPENDENCYPART_GRANDPAR
(12,11),(11,14),-0.345057 # DEPENDENCYPART_GRANDPAR
(12,11),(11,15),-0.295231 # DEPENDENCYPART_GRANDPAR
(12,11),(11,16),-0.552194 # DEPENDENCYPART_GRANDPAR
(12,11),(11,21),-0.501633 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.295113 # DEPENDENCYPART_GRANDPAR
(12,13),(13,14),-0.196266 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.352831 # DEPENDENCYPART_GRANDPAR
(13,9),(9,6),-0.0128968 # DEPENDENCYPART_GRANDPAR
(13,9),(9,7),0.157836 # DEPENDENCYPART_GRANDPAR
(13,9),(9,8),0.159112 # DEPENDENCYPART_GRANDPAR
(13,9),(9,10),0.159955 # DEPENDENCYPART_GRANDPAR
(13,9),(9,11),0.130108 # DEPENDENCYPART_GRANDPAR
(13,14),(14,2),-0.307164 # DEPENDENCYPART_GRANDPAR
(13,14),(14,3),-0.217457 # DEPENDENCYPART_GRANDPAR
(13,14),(14,4),-0.126734 # DEPENDENCYPART_GRANDPAR
(13,14),(14,5),-0.367222 # DEPENDENCYPART_GRANDPAR
(13,14),(14,6),-0.408785 # DEPENDENCYPART_GRANDPAR
(13,14),(14,7),-0.230803 # DEPENDENCYPART_GRANDPAR
(13,14),(14,8),-0.137377 # DEPENDENCYPART_GRANDPAR
(13,14),(14,9),-0.109103 # DEPENDENCYPART_GRANDPAR
(13,14),(14,10),-0.243957 # DEPENDENCYPART_GRANDPAR
(13,14),(14,11),-0.274007 # DEPENDENCYPART_GRANDPAR
(13,14),(14,12),-0.215804 # DEPENDENCYPART_GRANDPAR
(13,14),(14,13),-0.342526 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,14),(14,15),-0.165348 # DEPENDENCYPART_GRANDPAR
(13,14),(14,16),-0.169398 # DEPENDENCYPART_GRANDPAR
(13,14),(14,17),-0.176524 # DEPENDENCYPART_GRANDPAR
