# _root_ تَوَقَّعَت الحُكُومَةُ المِصْرِيَّةُ زِيادَةً فِي حَجْمِ مُوازَنَةِ السَنَةِ المُقْبِلَةِ بِ نِسْبَةِ 13 فِي المِئَةِ إِلَى 140 بِلْيُونَ جُنَيْهٍ ( 33 بِلْيُونَ دُولارٍ ) اِرْتِفاعاً مِن 8,126 بِلْيُونَ جُنَيْهٍ ( 7,29 بِلْيُونَ دُولارٍ ) لِ المُوازَنَةِ الحالِيَّةِ . وَ شَدَّدَ وَزِيرُ المالِ مِدْحَت حَسانَيْن فِي تَصْرِيحٍ لِ » الحَياَةِ « عَلَى ضَرُورَةِ أَن تَتَحَوَّلَ مُوازَنَةُ الدَوْلَةِ إِلَى » مُوازَنَةِ مَوارِدَ وَ بَرامِجَ وَ أَداءٍ وَ لَيْسَت مُوازَنَةِ إِنْفاقٍ « مُشِيراً إِلَى أَنَّ المُشْكِلَةَ تَكْمُنُ فِي تَراجُعِ حَجْمِ الإِيراداتِ وَ اِرْتِفاعِ حَجْمِ الإِنْفاقِ سَنَوِيّاً .
#goldHeads=0,1,2,1,4,5,6,7,8,4,10,11,12,13,4,19,16,17,15,19,20,21,19,4,24,29,26,27,25,29,30,31,29,24,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,64,64,60,58,60,60,60,56,66,64,66,64,39,69,70,73,71,73,78,75,76,74,78,79,80,78,0,
#predictedHeads=0,1,2,1,1,5,6,7,8,1,10,11,12,13,1,19,16,17,15,19,20,21,19,19,24,25,26,27,24,29,30,31,29,1,34,35,0,0,38,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,58,56,60,58,60,60,60,60,64,78,66,58,39,69,70,73,71,73,74,75,76,75,78,79,80,78,0,
(49,30),-2.73424 # DEPENDENCYPART_ARC
(49,31),-2.38656 # DEPENDENCYPART_ARC
(49,32),-2.40124 # DEPENDENCYPART_ARC
(49,33),-1.77962 # DEPENDENCYPART_ARC
(49,34),-2.06883 # DEPENDENCYPART_ARC
(49,35),-2.05364 # DEPENDENCYPART_ARC
(49,36),-1.66871 # DEPENDENCYPART_ARC
(49,37),-1.56497 # DEPENDENCYPART_ARC
(49,38),-1.45178 # DEPENDENCYPART_ARC
(49,39),-1.18533 # DEPENDENCYPART_ARC
(49,40),-1.67915 # DEPENDENCYPART_ARC
(49,41),-1.34299 # DEPENDENCYPART_ARC
(49,42),-1.36564 # DEPENDENCYPART_ARC
(49,43),-1.61538 # DEPENDENCYPART_ARC
(49,44),-1.23541 # DEPENDENCYPART_ARC
(49,45),-0.794737 # DEPENDENCYPART_ARC
(49,46),-0.958073 # DEPENDENCYPART_ARC
(49,47),-0.350318 # DEPENDENCYPART_ARC
(49,48),-0.362386 # DEPENDENCYPART_ARC
(49,50),-0.488931 # DEPENDENCYPART_ARC
(49,51),-0.70453 # DEPENDENCYPART_ARC
(49,52),-0.84538 # DEPENDENCYPART_ARC
(49,53),-0.663301 # DEPENDENCYPART_ARC
(49,54),-1.52894 # DEPENDENCYPART_ARC
(49,55),-1.63422 # DEPENDENCYPART_ARC
(49,56),-1.54351 # DEPENDENCYPART_ARC
(49,57),-1.51003 # DEPENDENCYPART_ARC
(49,58),-1.8747 # DEPENDENCYPART_ARC
(49,59),-1.7716 # DEPENDENCYPART_ARC
(49,60),-1.70729 # DEPENDENCYPART_ARC
(49,61),-1.95633 # DEPENDENCYPART_ARC
(49,62),-1.67875 # DEPENDENCYPART_ARC
(49,63),-1.98551 # DEPENDENCYPART_ARC
(49,64),-1.9131 # DEPENDENCYPART_ARC
(49,65),-1.44098 # DEPENDENCYPART_ARC
(49,66),-2.41867 # DEPENDENCYPART_ARC
(49,67),-2.28898 # DEPENDENCYPART_ARC
(49,68),-2.68856 # DEPENDENCYPART_ARC
(49,69),-2.17461 # DEPENDENCYPART_ARC
(49,70),-2.50855 # DEPENDENCYPART_ARC
(49,71),-1.96932 # DEPENDENCYPART_ARC
(49,72),-2.78819 # DEPENDENCYPART_ARC
(49,73),-2.02861 # DEPENDENCYPART_ARC
(49,74),-4.06567 # DEPENDENCYPART_ARC
(49,75),-3.22487 # DEPENDENCYPART_ARC
(49,76),-3.21509 # DEPENDENCYPART_ARC
(49,77),-3.16382 # DEPENDENCYPART_ARC
(49,78),-2.87395 # DEPENDENCYPART_ARC
(49,79),-3.39332 # DEPENDENCYPART_ARC
(49,80),-3.61565 # DEPENDENCYPART_ARC
(49,81),-3.67604 # DEPENDENCYPART_ARC
(49,82),-3.70834 # DEPENDENCYPART_ARC
(49,83),-4.39726 # DEPENDENCYPART_ARC
(50,1),-2.97338 # DEPENDENCYPART_ARC
(50,2),-2.99667 # DEPENDENCYPART_ARC
(50,3),-2.59509 # DEPENDENCYPART_ARC
(50,4),-2.79294 # DEPENDENCYPART_ARC
(50,5),-7.71117 # DEPENDENCYPART_ARC
(50,6),-2.87983 # DEPENDENCYPART_ARC
(50,7),-2.96026 # DEPENDENCYPART_ARC
(50,8),-2.87589 # DEPENDENCYPART_ARC
(50,9),-2.59085 # DEPENDENCYPART_ARC
(50,10),-5.44717 # DEPENDENCYPART_ARC
(50,11),-2.3998 # DEPENDENCYPART_ARC
(50,12),-1.96009 # DEPENDENCYPART_ARC
(50,13),-6.07296 # DEPENDENCYPART_ARC
(50,14),-2.21674 # DEPENDENCYPART_ARC
(50,15),-5.11967 # DEPENDENCYPART_ARC
(50,16),-1.88389 # DEPENDENCYPART_ARC
(50,17),-2.47445 # DEPENDENCYPART_ARC
(50,18),-2.347 # DEPENDENCYPART_ARC
(50,19),-1.46026 # DEPENDENCYPART_ARC
(50,20),-1.55497 # DEPENDENCYPART_ARC
(50,21),-1.96542 # DEPENDENCYPART_ARC
(50,22),-1.87406 # DEPENDENCYPART_ARC
(50,23),-2.1914 # DEPENDENCYPART_ARC
(50,24),-1.59272 # DEPENDENCYPART_ARC
(50,25),-3.71342 # DEPENDENCYPART_ARC
(50,26),-1.56009 # DEPENDENCYPART_ARC
(50,27),-1.88444 # DEPENDENCYPART_ARC
(50,28),-1.70934 # DEPENDENCYPART_ARC
(50,29),-1.21796 # DEPENDENCYPART_ARC
(50,30),-1.15824 # DEPENDENCYPART_ARC
(50,31),-1.4184 # DEPENDENCYPART_ARC
(50,32),-1.31431 # DEPENDENCYPART_ARC
(50,33),-1.73072 # DEPENDENCYPART_ARC
(50,34),-2.44798 # DEPENDENCYPART_ARC
(50,35),-1.10507 # DEPENDENCYPART_ARC
(50,36),-1.46598 # DEPENDENCYPART_ARC
(50,37),-1.21356 # DEPENDENCYPART_ARC
(50,38),-1.06415 # DEPENDENCYPART_ARC
(50,39),-0.588998 # DEPENDENCYPART_ARC
(50,40),-0.975902 # DEPENDENCYPART_ARC
(50,41),-0.891455 # DEPENDENCYPART_ARC
(50,42),-1.22591 # DEPENDENCYPART_ARC
(50,43),-1.19656 # DEPENDENCYPART_ARC
(50,44),-1.09123 # DEPENDENCYPART_ARC
(50,45),-0.30121 # DEPENDENCYPART_ARC
(50,46),-0.799339 # DEPENDENCYPART_ARC
(50,47),-0.12756 # DEPENDENCYPART_ARC
(50,48),-0.408507 # DEPENDENCYPART_ARC
(50,49),0.295477 # DEPENDENCYPART_ARC
(50,51),2.21329 # DEPENDENCYPART_ARC
(50,52),0.774173 # DEPENDENCYPART_ARC
(50,53),-0.647091 # DEPENDENCYPART_ARC
(50,54),-1.03935 # DEPENDENCYPART_ARC
(50,55),-1.38529 # DEPENDENCYPART_ARC
(50,56),-0.863989 # DEPENDENCYPART_ARC
(50,57),-1.44425 # DEPENDENCYPART_ARC
(50,58),-2.07824 # DEPENDENCYPART_ARC
(50,59),-2.34353 # DEPENDENCYPART_ARC
(50,60),-0.750472 # DEPENDENCYPART_ARC
(50,61),-2.70827 # DEPENDENCYPART_ARC
(50,62),-1.17012 # DEPENDENCYPART_ARC
(50,63),-3.10908 # DEPENDENCYPART_ARC
(50,64),-2.26642 # DEPENDENCYPART_ARC
(50,65),-2.20468 # DEPENDENCYPART_ARC
(50,66),-3.56466 # DEPENDENCYPART_ARC
(50,67),-3.98392 # DEPENDENCYPART_ARC
(50,68),-1.68767 # DEPENDENCYPART_ARC
(50,69),-1.23369 # DEPENDENCYPART_ARC
(50,70),-1.49772 # DEPENDENCYPART_ARC
(50,71),-3.46832 # DEPENDENCYPART_ARC
(50,72),-4.38255 # DEPENDENCYPART_ARC
(50,73),-2.83141 # DEPENDENCYPART_ARC
(50,74),-3.32025 # DEPENDENCYPART_ARC
(50,75),-4.10942 # DEPENDENCYPART_ARC
(50,76),-5.49546 # DEPENDENCYPART_ARC
(50,77),-5.6397 # DEPENDENCYPART_ARC
(50,78),-3.68742 # DEPENDENCYPART_ARC
(50,79),-6.11673 # DEPENDENCYPART_ARC
(50,80),-6.5452 # DEPENDENCYPART_ARC
(50,81),-6.92269 # DEPENDENCYPART_ARC
(50,82),-2.10175 # DEPENDENCYPART_ARC
(50,83),-4.87321 # DEPENDENCYPART_ARC
(51,1),-5.17794 # DEPENDENCYPART_ARC
(51,2),-5.10647 # DEPENDENCYPART_ARC
(51,3),-3.76303 # DEPENDENCYPART_ARC
(51,4),-5.06615 # DEPENDENCYPART_ARC
(51,5),-3.9909 # DEPENDENCYPART_ARC
(51,6),-5.91852 # DEPENDENCYPART_ARC
(51,7),-6.15838 # DEPENDENCYPART_ARC
(51,8),-6.08635 # DEPENDENCYPART_ARC
(51,9),-4.41652 # DEPENDENCYPART_ARC
(51,10),-2.69689 # DEPENDENCYPART_ARC
(51,11),-5.76623 # DEPENDENCYPART_ARC
(51,12),-1.98537 # DEPENDENCYPART_ARC
(51,13),-3.31612 # DEPENDENCYPART_ARC
(51,14),-5.40862 # DEPENDENCYPART_ARC
(51,15),-3.41382 # DEPENDENCYPART_ARC
(51,16),-1.95742 # DEPENDENCYPART_ARC
(51,17),-4.50534 # DEPENDENCYPART_ARC
(51,18),-4.74334 # DEPENDENCYPART_ARC
(51,19),-3.29564 # DEPENDENCYPART_ARC
(51,20),-1.83283 # DEPENDENCYPART_ARC
(51,21),-3.95787 # DEPENDENCYPART_ARC
(51,22),-4.18134 # DEPENDENCYPART_ARC
(51,23),-2.83023 # DEPENDENCYPART_ARC
(51,24),-3.36813 # DEPENDENCYPART_ARC
(51,25),-2.29813 # DEPENDENCYPART_ARC
(51,26),-1.52188 # DEPENDENCYPART_ARC
(51,27),-3.76066 # DEPENDENCYPART_ARC
(51,28),-3.99239 # DEPENDENCYPART_ARC
(51,29),-2.36132 # DEPENDENCYPART_ARC
(51,30),-1.56631 # DEPENDENCYPART_ARC
(51,31),-3.14839 # DEPENDENCYPART_ARC
(51,32),-3.45974 # DEPENDENCYPART_ARC
(51,33),-2.04139 # DEPENDENCYPART_ARC
(51,34),-2.06671 # DEPENDENCYPART_ARC
(51,35),-3.85569 # DEPENDENCYPART_ARC
(51,36),-3.44167 # DEPENDENCYPART_ARC
(51,37),-1.95035 # DEPENDENCYPART_ARC
(51,38),-1.61719 # DEPENDENCYPART_ARC
(51,39),-1.69834 # DEPENDENCYPART_ARC
(51,40),-1.94809 # DEPENDENCYPART_ARC
(51,41),-2.47781 # DEPENDENCYPART_ARC
(51,42),-0.750205 # DEPENDENCYPART_ARC
(51,43),-0.98908 # DEPENDENCYPART_ARC
(51,44),-0.841462 # DEPENDENCYPART_ARC
(51,45),-2.42418 # DEPENDENCYPART_ARC
(51,46),-0.935331 # DEPENDENCYPART_ARC
(51,47),-0.138817 # DEPENDENCYPART_ARC
(51,48),-2.56891 # DEPENDENCYPART_ARC
(51,49),-0.395608 # DEPENDENCYPART_ARC
(51,50),0.205955 # DEPENDENCYPART_ARC
(51,52),0.947297 # DEPENDENCYPART_ARC
(51,53),-1.7583 # DEPENDENCYPART_ARC
(51,54),-0.998608 # DEPENDENCYPART_ARC
(51,55),-0.68397 # DEPENDENCYPART_ARC
(51,56),-0.295292 # DEPENDENCYPART_ARC
(51,57),-1.43319 # DEPENDENCYPART_ARC
(51,58),-1.23658 # DEPENDENCYPART_ARC
(51,59),-1.77457 # DEPENDENCYPART_ARC
(51,60),-0.319381 # DEPENDENCYPART_ARC
(51,61),-2.82934 # DEPENDENCYPART_ARC
(51,62),-0.712477 # DEPENDENCYPART_ARC
(51,63),-3.34184 # DEPENDENCYPART_ARC
(51,64),-1.21124 # DEPENDENCYPART_ARC
(51,65),-4.10251 # DEPENDENCYPART_ARC
(51,66),-2.9872 # DEPENDENCYPART_ARC
(51,67),-3.50209 # DEPENDENCYPART_ARC
(51,68),-0.425572 # DEPENDENCYPART_ARC
(51,69),-5.23884 # DEPENDENCYPART_ARC
(51,70),-1.54323 # DEPENDENCYPART_ARC
(51,71),-2.78093 # DEPENDENCYPART_ARC
(51,72),-5.19156 # DEPENDENCYPART_ARC
(51,73),-5.36534 # DEPENDENCYPART_ARC
(51,74),-3.05475 # DEPENDENCYPART_ARC
(51,75),-5.26262 # DEPENDENCYPART_ARC
(51,76),-4.82971 # DEPENDENCYPART_ARC
(51,77),-4.793 # DEPENDENCYPART_ARC
(51,78),-2.50873 # DEPENDENCYPART_ARC
(51,79),-6.09388 # DEPENDENCYPART_ARC
(51,80),-5.83241 # DEPENDENCYPART_ARC
(51,81),-6.22563 # DEPENDENCYPART_ARC
(51,82),-8.08658 # DEPENDENCYPART_ARC
(51,83),-2.81163 # DEPENDENCYPART_ARC
(52,1),-6.18054 # DEPENDENCYPART_ARC
(52,2),-2.5768 # DEPENDENCYPART_ARC
(52,3),-3.76994 # DEPENDENCYPART_ARC
(52,4),-4.62148 # DEPENDENCYPART_ARC
(52,5),-5.77146 # DEPENDENCYPART_ARC
(52,6),-5.11461 # DEPENDENCYPART_ARC
(52,7),-4.68207 # DEPENDENCYPART_ARC
(52,8),-4.68029 # DEPENDENCYPART_ARC
(52,9),-3.48955 # DEPENDENCYPART_ARC
(52,10),-4.12153 # DEPENDENCYPART_ARC
(52,11),-4.20444 # DEPENDENCYPART_ARC
(52,12),-4.10139 # DEPENDENCYPART_ARC
(52,13),-4.60265 # DEPENDENCYPART_ARC
(52,14),-3.84803 # DEPENDENCYPART_ARC
(52,15),-3.4486 # DEPENDENCYPART_ARC
(52,16),-3.72226 # DEPENDENCYPART_ARC
(52,17),-3.78344 # DEPENDENCYPART_ARC
(52,18),-4.0754 # DEPENDENCYPART_ARC
(52,19),-3.54586 # DEPENDENCYPART_ARC
(52,20),-3.59847 # DEPENDENCYPART_ARC
(52,21),-3.50673 # DEPENDENCYPART_ARC
(52,22),-3.71543 # DEPENDENCYPART_ARC
(52,23),-3.4506 # DEPENDENCYPART_ARC
(52,24),-2.97552 # DEPENDENCYPART_ARC
(52,25),-2.29188 # DEPENDENCYPART_ARC
(52,26),-2.60005 # DEPENDENCYPART_ARC
(52,27),-2.84724 # DEPENDENCYPART_ARC
(52,28),-3.28662 # DEPENDENCYPART_ARC
(52,29),-2.39341 # DEPENDENCYPART_ARC
(52,30),-2.51206 # DEPENDENCYPART_ARC
(52,31),-2.73955 # DEPENDENCYPART_ARC
(52,32),-2.84437 # DEPENDENCYPART_ARC
(52,33),-2.51889 # DEPENDENCYPART_ARC
(52,34),-1.47784 # DEPENDENCYPART_ARC
(52,35),-2.19061 # DEPENDENCYPART_ARC
(52,36),-1.55242 # DEPENDENCYPART_ARC
(52,37),-2.04657 # DEPENDENCYPART_ARC
(52,38),-1.89758 # DEPENDENCYPART_ARC
(52,39),-0.539456 # DEPENDENCYPART_ARC
(52,40),-1.51038 # DEPENDENCYPART_ARC
(52,41),-1.96357 # DEPENDENCYPART_ARC
(52,42),-1.56488 # DEPENDENCYPART_ARC
(52,43),-1.75546 # DEPENDENCYPART_ARC
(52,44),-1.17073 # DEPENDENCYPART_ARC
(52,45),-1.37564 # DEPENDENCYPART_ARC
(52,46),-0.769272 # DEPENDENCYPART_ARC
(52,47),-0.275633 # DEPENDENCYPART_ARC
(52,48),-1.2406 # DEPENDENCYPART_ARC
(52,49),-0.74835 # DEPENDENCYPART_ARC
(52,50),-0.491955 # DEPENDENCYPART_ARC
(52,51),-0.874854 # DEPENDENCYPART_ARC
(52,53),2.98998 # DEPENDENCYPART_ARC
(52,54),-0.328693 # DEPENDENCYPART_ARC
(52,55),-0.118482 # DEPENDENCYPART_ARC
(52,56),0.161856 # DEPENDENCYPART_ARC
(52,57),-0.541833 # DEPENDENCYPART_ARC
(52,58),-0.823643 # DEPENDENCYPART_ARC
(52,59),-0.538326 # DEPENDENCYPART_ARC
(52,60),-0.0723192 # DEPENDENCYPART_ARC
(52,61),-0.297572 # DEPENDENCYPART_ARC
(52,62),-0.222654 # DEPENDENCYPART_ARC
(52,63),-0.353892 # DEPENDENCYPART_ARC
(52,64),0.142338 # DEPENDENCYPART_ARC
(52,65),-0.430509 # DEPENDENCYPART_ARC
(52,66),-0.813028 # DEPENDENCYPART_ARC
(52,67),-1.06492 # DEPENDENCYPART_ARC
(52,68),0.212033 # DEPENDENCYPART_ARC
(52,69),-1.00963 # DEPENDENCYPART_ARC
(52,70),-1.73731 # DEPENDENCYPART_ARC
(52,71),-2.23165 # DEPENDENCYPART_ARC
(52,72),-1.40999 # DEPENDENCYPART_ARC
(52,73),-0.427948 # DEPENDENCYPART_ARC
(52,74),-2.15641 # DEPENDENCYPART_ARC
(52,75),-1.99167 # DEPENDENCYPART_ARC
(52,76),-2.27 # DEPENDENCYPART_ARC
(52,77),-1.97538 # DEPENDENCYPART_ARC
(52,78),-2.11624 # DEPENDENCYPART_ARC
(52,79),-0.679861 # DEPENDENCYPART_ARC
(52,80),-2.2172 # DEPENDENCYPART_ARC
(52,81),-2.21371 # DEPENDENCYPART_ARC
(52,82),-2.07143 # DEPENDENCYPART_ARC
(52,83),-2.16343 # DEPENDENCYPART_ARC
(53,1),-6.00512 # DEPENDENCYPART_ARC
(53,2),-6.27862 # DEPENDENCYPART_ARC
(53,3),-5.26075 # DEPENDENCYPART_ARC
(53,4),-6.59743 # DEPENDENCYPART_ARC
(53,5),-5.23948 # DEPENDENCYPART_ARC
(53,6),-8.0574 # DEPENDENCYPART_ARC
(53,7),-8.88634 # DEPENDENCYPART_ARC
(53,8),-8.52788 # DEPENDENCYPART_ARC
(53,9),-6.8362 # DEPENDENCYPART_ARC
(53,10),-5.60015 # DEPENDENCYPART_ARC
(53,11),-8.7206 # DEPENDENCYPART_ARC
(53,12),-3.70935 # DEPENDENCYPART_ARC
(53,13),-4.37007 # DEPENDENCYPART_ARC
(53,14),-8.10488 # DEPENDENCYPART_ARC
(53,15),-4.76003 # DEPENDENCYPART_ARC
(53,16),-2.95085 # DEPENDENCYPART_ARC
(53,17),-5.30751 # DEPENDENCYPART_ARC
(53,18),-8.58906 # DEPENDENCYPART_ARC
(53,19),-3.86428 # DEPENDENCYPART_ARC
(53,20),-3.02249 # DEPENDENCYPART_ARC
(53,21),-5.04278 # DEPENDENCYPART_ARC
(53,22),-8.2153 # DEPENDENCYPART_ARC
(53,23),-3.37068 # DEPENDENCYPART_ARC
(53,24),-4.74172 # DEPENDENCYPART_ARC
(53,25),-3.94814 # DEPENDENCYPART_ARC
(53,26),-2.49517 # DEPENDENCYPART_ARC
(53,27),-4.21609 # DEPENDENCYPART_ARC
(53,28),-7.44702 # DEPENDENCYPART_ARC
(53,29),-3.16901 # DEPENDENCYPART_ARC
(53,30),-2.47444 # DEPENDENCYPART_ARC
(53,31),-4.01517 # DEPENDENCYPART_ARC
(53,32),-7.24229 # DEPENDENCYPART_ARC
(53,33),-2.83836 # DEPENDENCYPART_ARC
(53,34),-2.88546 # DEPENDENCYPART_ARC
(53,35),-6.06726 # DEPENDENCYPART_ARC
(53,36),-5.05294 # DEPENDENCYPART_ARC
(53,37),-2.59793 # DEPENDENCYPART_ARC
(53,38),-2.0992 # DEPENDENCYPART_ARC
(53,39),-2.57105 # DEPENDENCYPART_ARC
(53,40),-3.35297 # DEPENDENCYPART_ARC
(53,41),-5.0133 # DEPENDENCYPART_ARC
(53,42),-2.08455 # DEPENDENCYPART_ARC
(53,43),-2.17364 # DEPENDENCYPART_ARC
(53,44),-1.68433 # DEPENDENCYPART_ARC
(53,45),-5.44285 # DEPENDENCYPART_ARC
(53,46),-1.63906 # DEPENDENCYPART_ARC
(53,47),-1.35098 # DEPENDENCYPART_ARC
(53,48),-3.87424 # DEPENDENCYPART_ARC
(53,49),-1.39026 # DEPENDENCYPART_ARC
(53,50),-0.822469 # DEPENDENCYPART_ARC
(53,51),-4.48573 # DEPENDENCYPART_ARC
(53,52),-0.533932 # DEPENDENCYPART_ARC
(53,54),3.53986 # DEPENDENCYPART_ARC
(53,55),0.098031 # DEPENDENCYPART_ARC
(53,56),2.17657 # DEPENDENCYPART_ARC
(53,57),-0.383577 # DEPENDENCYPART_ARC
(53,58),-1.57328 # DEPENDENCYPART_ARC
(53,59),-0.713254 # DEPENDENCYPART_ARC
(53,60),0.457451 # DEPENDENCYPART_ARC
(53,61),-2.84374 # DEPENDENCYPART_ARC
(53,62),0.0578719 # DEPENDENCYPART_ARC
(53,63),-3.36594 # DEPENDENCYPART_ARC
(53,64),-0.966855 # DEPENDENCYPART_ARC
(53,65),-1.40783 # DEPENDENCYPART_ARC
(53,66),-3.66433 # DEPENDENCYPART_ARC
(53,67),-3.1005 # DEPENDENCYPART_ARC
(53,68),-0.489111 # DEPENDENCYPART_ARC
(53,69),2.00984 # DEPENDENCYPART_ARC
(53,70),-0.142822 # DEPENDENCYPART_ARC
(53,71),-1.49181 # DEPENDENCYPART_ARC
(53,72),-3.6664 # DEPENDENCYPART_ARC
(53,73),-3.10027 # DEPENDENCYPART_ARC
(53,74),-2.30475 # DEPENDENCYPART_ARC
(53,75),-5.1755 # DEPENDENCYPART_ARC
(53,76),-4.69897 # DEPENDENCYPART_ARC
(53,77),-5.10413 # DEPENDENCYPART_ARC
(53,78),-2.86224 # DEPENDENCYPART_ARC
(53,79),-6.92895 # DEPENDENCYPART_ARC
(53,80),-5.29231 # DEPENDENCYPART_ARC
(53,81),-4.71648 # DEPENDENCYPART_ARC
(53,82),-1.98789 # DEPENDENCYPART_ARC
(53,83),-2.49245 # DEPENDENCYPART_ARC
(54,1),-5.2473 # DEPENDENCYPART_ARC
(54,2),-4.10896 # DEPENDENCYPART_ARC
(54,3),-3.06112 # DEPENDENCYPART_ARC
(54,4),-4.10671 # DEPENDENCYPART_ARC
(54,5),-3.96095 # DEPENDENCYPART_ARC
(54,6),-5.46397 # DEPENDENCYPART_ARC
(54,7),-5.14911 # DEPENDENCYPART_ARC
(54,8),-5.01156 # DEPENDENCYPART_ARC
(54,9),-3.71132 # DEPENDENCYPART_ARC
(54,10),-2.55953 # DEPENDENCYPART_ARC
(54,11),-5.21603 # DEPENDENCYPART_ARC
(54,12),-2.0863 # DEPENDENCYPART_ARC
(54,13),-3.60631 # DEPENDENCYPART_ARC
(54,14),-4.46594 # DEPENDENCYPART_ARC
(54,15),-3.36091 # DEPENDENCYPART_ARC
(54,16),-1.735 # DEPENDENCYPART_ARC
(54,17),-3.83592 # DEPENDENCYPART_ARC
(54,18),-4.42622 # DEPENDENCYPART_ARC
(54,19),-2.89563 # DEPENDENCYPART_ARC
(54,20),-1.67619 # DEPENDENCYPART_ARC
(54,21),-3.71615 # DEPENDENCYPART_ARC
(54,22),-4.26236 # DEPENDENCYPART_ARC
(54,23),-2.70255 # DEPENDENCYPART_ARC
(54,24),-2.92982 # DEPENDENCYPART_ARC
(54,25),-2.24455 # DEPENDENCYPART_ARC
(54,26),-1.40318 # DEPENDENCYPART_ARC
(54,27),-3.12131 # DEPENDENCYPART_ARC
(54,28),-3.5638 # DEPENDENCYPART_ARC
(54,29),-1.84687 # DEPENDENCYPART_ARC
(54,30),-1.40901 # DEPENDENCYPART_ARC
(54,31),-2.9652 # DEPENDENCYPART_ARC
(54,32),-3.46376 # DEPENDENCYPART_ARC
(54,33),-1.92211 # DEPENDENCYPART_ARC
(54,34),-1.99536 # DEPENDENCYPART_ARC
(54,35),-2.95487 # DEPENDENCYPART_ARC
(54,36),-2.79364 # DEPENDENCYPART_ARC
(54,37),-1.59962 # DEPENDENCYPART_ARC
(54,38),-1.58311 # DEPENDENCYPART_ARC
(54,39),-1.89094 # DEPENDENCYPART_ARC
(54,40),-1.8074 # DEPENDENCYPART_ARC
(54,41),-2.37823 # DEPENDENCYPART_ARC
(54,42),-0.940815 # DEPENDENCYPART_ARC
(54,43),-1.1958 # DEPENDENCYPART_ARC
(54,44),-1.09264 # DEPENDENCYPART_ARC
(54,45),-2.48128 # DEPENDENCYPART_ARC
(54,46),-1.2436 # DEPENDENCYPART_ARC
(54,47),-0.176448 # DEPENDENCYPART_ARC
(54,48),-2.35468 # DEPENDENCYPART_ARC
(54,49),-0.841399 # DEPENDENCYPART_ARC
(54,50),-0.61104 # DEPENDENCYPART_ARC
(54,51),-1.922 # DEPENDENCYPART_ARC
(54,52),-0.409979 # DEPENDENCYPART_ARC
(54,53),-0.549582 # DEPENDENCYPART_ARC
(54,55),2.88065 # DEPENDENCYPART_ARC
(54,56),1.09089 # DEPENDENCYPART_ARC
(54,57),-0.435698 # DEPENDENCYPART_ARC
(54,58),-0.464139 # DEPENDENCYPART_ARC
(54,59),-0.235546 # DEPENDENCYPART_ARC
(54,60),0.455112 # DEPENDENCYPART_ARC
(54,61),-1.28089 # DEPENDENCYPART_ARC
(54,62),-0.00276099 # DEPENDENCYPART_ARC
(54,63),-1.73295 # DEPENDENCYPART_ARC
(54,64),-1.07308 # DEPENDENCYPART_ARC
(54,65),-2.3371 # DEPENDENCYPART_ARC
(54,66),-2.72041 # DEPENDENCYPART_ARC
(54,67),-2.09001 # DEPENDENCYPART_ARC
(54,68),-1.09731 # DEPENDENCYPART_ARC
(54,69),-3.47587 # DEPENDENCYPART_ARC
(54,70),-0.981518 # DEPENDENCYPART_ARC
(54,71),-1.8359 # DEPENDENCYPART_ARC
(54,72),-4.10348 # DEPENDENCYPART_ARC
(54,73),-3.70437 # DEPENDENCYPART_ARC
(54,74),-1.92356 # DEPENDENCYPART_ARC
(54,75),-3.91308 # DEPENDENCYPART_ARC
(54,76),-3.26661 # DEPENDENCYPART_ARC
(54,77),-4.226 # DEPENDENCYPART_ARC
(54,78),-2.83045 # DEPENDENCYPART_ARC
(54,79),-4.84259 # DEPENDENCYPART_ARC
(54,80),-4.46462 # DEPENDENCYPART_ARC
(54,81),-4.52276 # DEPENDENCYPART_ARC
(54,82),-5.92898 # DEPENDENCYPART_ARC
(54,83),-3.25069 # DEPENDENCYPART_ARC
(55,1),-5.7498 # DEPENDENCYPART_ARC
(55,2),-5.93777 # DEPENDENCYPART_ARC
(55,3),-3.56774 # DEPENDENCYPART_ARC
(55,4),-5.73139 # DEPENDENCYPART_ARC
(55,5),-4.49493 # DEPENDENCYPART_ARC
(55,6),-6.57172 # DEPENDENCYPART_ARC
(55,7),-6.94763 # DEPENDENCYPART_ARC
(55,8),-6.8875 # DEPENDENCYPART_ARC
(55,9),-4.22789 # DEPENDENCYPART_ARC
(55,10),-3.02532 # DEPENDENCYPART_ARC
(55,11),-6.89152 # DEPENDENCYPART_ARC
(55,12),-2.5909 # DEPENDENCYPART_ARC
(55,13),-4.17227 # DEPENDENCYPART_ARC
(55,14),-6.6478 # DEPENDENCYPART_ARC
(55,15),-3.90675 # DEPENDENCYPART_ARC
(55,16),-2.19952 # DEPENDENCYPART_ARC
(55,17),-5.21229 # DEPENDENCYPART_ARC
(55,18),-5.28529 # DEPENDENCYPART_ARC
(55,19),-3.71571 # DEPENDENCYPART_ARC
(55,20),-2.15875 # DEPENDENCYPART_ARC
(55,21),-5.03647 # DEPENDENCYPART_ARC
(55,22),-5.16552 # DEPENDENCYPART_ARC
(55,23),-3.68666 # DEPENDENCYPART_ARC
