# _root_ وَ تُعارِضُ إِيرانُ ، ثانِي أَكْبَرِ مُنْتِجٍ لِ النَفْطِ فِي أُوبِك حَيْثُ يَبْلُغُ إِنْتاجُ ها 3,7 مِلْيُون بَرْمِيلٍ فِي اليَوْمِ بَيْنَ ها 2,4 مِلْيُون بَرْمِيلٍ مُخَصَّصَةٍ لِ التَصْدِيرِ ، أَيَّ رَفْعٍ لِ الإِنْتاجِ رَغْمَ اِعْتِمادِ ها عَلَى عائِداتِ النَفْطِ .
#goldHeads=0,0,4,2,4,5,6,7,8,6,10,11,12,13,14,13,16,17,18,19,16,21,21,23,24,23,26,27,4,2,30,31,32,2,34,35,35,37,38,0,
#predictedHeads=0,0,2,3,2,5,6,7,8,9,10,11,12,13,14,13,16,17,13,19,23,21,26,23,24,16,26,27,28,13,30,31,32,30,34,35,35,37,38,0,
(10,7),(7,6),0.216101 # DEPENDENCYPART_GRANDPAR
(10,7),(7,8),0.170085 # DEPENDENCYPART_GRANDPAR
(10,7),(7,9),0.000644986 # DEPENDENCYPART_GRANDPAR
(10,7),(7,10),-1.27712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,7),(7,11),-0.210872 # DEPENDENCYPART_GRANDPAR
(10,7),(7,12),-0.530376 # DEPENDENCYPART_GRANDPAR
(10,7),(7,13),-0.920428 # DEPENDENCYPART_GRANDPAR
(10,7),(7,15),-1.37696 # DEPENDENCYPART_GRANDPAR
(10,7),(7,16),-0.980638 # DEPENDENCYPART_GRANDPAR
(10,8),(8,1),-0.0601597 # DEPENDENCYPART_GRANDPAR
(10,8),(8,2),0.00127238 # DEPENDENCYPART_GRANDPAR
(10,8),(8,4),-0.194671 # DEPENDENCYPART_GRANDPAR
(10,8),(8,5),-0.0373822 # DEPENDENCYPART_GRANDPAR
(10,8),(8,6),0.0758905 # DEPENDENCYPART_GRANDPAR
(10,8),(8,7),0.0663024 # DEPENDENCYPART_GRANDPAR
(10,8),(8,9),-0.134999 # DEPENDENCYPART_GRANDPAR
(10,8),(8,10),-1.28079 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,8),(8,11),-0.220858 # DEPENDENCYPART_GRANDPAR
(10,8),(8,12),-0.558407 # DEPENDENCYPART_GRANDPAR
(10,9),(9,10),-1.27712 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,9),(9,11),-0.210884 # DEPENDENCYPART_GRANDPAR
(10,9),(9,12),-0.530376 # DEPENDENCYPART_GRANDPAR
(10,9),(9,13),-0.920428 # DEPENDENCYPART_GRANDPAR
(10,9),(9,14),-1.09045 # DEPENDENCYPART_GRANDPAR
(10,9),(9,15),-1.37696 # DEPENDENCYPART_GRANDPAR
(10,9),(9,16),-0.980638 # DEPENDENCYPART_GRANDPAR
(10,9),(9,19),-1.14764 # DEPENDENCYPART_GRANDPAR
(10,11),(11,9),-0.574496 # DEPENDENCYPART_GRANDPAR
(10,11),(11,12),0.18593 # DEPENDENCYPART_GRANDPAR
(10,11),(11,13),-0.253723 # DEPENDENCYPART_GRANDPAR
(10,12),(12,1),-0.507345 # DEPENDENCYPART_GRANDPAR
(10,12),(12,2),-0.521186 # DEPENDENCYPART_GRANDPAR
(10,12),(12,5),-0.710441 # DEPENDENCYPART_GRANDPAR
(10,12),(12,7),-0.61178 # DEPENDENCYPART_GRANDPAR
(10,12),(12,8),-0.507586 # DEPENDENCYPART_GRANDPAR
(10,12),(12,9),-0.559269 # DEPENDENCYPART_GRANDPAR
(10,12),(12,10),-0.674923 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,12),(12,11),0.278039 # DEPENDENCYPART_GRANDPAR
(10,12),(12,13),-0.180505 # DEPENDENCYPART_GRANDPAR
(10,12),(12,14),-0.328413 # DEPENDENCYPART_GRANDPAR
(10,12),(12,17),-0.501197 # DEPENDENCYPART_GRANDPAR
(10,12),(12,18),-0.597229 # DEPENDENCYPART_GRANDPAR
(10,12),(12,19),-0.487488 # DEPENDENCYPART_GRANDPAR
(10,12),(12,21),-0.664692 # DEPENDENCYPART_GRANDPAR
(10,13),(13,1),-0.530391 # DEPENDENCYPART_GRANDPAR
(10,13),(13,3),-0.760331 # DEPENDENCYPART_GRANDPAR
(10,13),(13,4),-0.72241 # DEPENDENCYPART_GRANDPAR
(10,13),(13,5),-0.776494 # DEPENDENCYPART_GRANDPAR
(10,13),(13,7),-0.677837 # DEPENDENCYPART_GRANDPAR
(10,13),(13,8),-0.541634 # DEPENDENCYPART_GRANDPAR
(10,13),(13,9),-0.625323 # DEPENDENCYPART_GRANDPAR
(10,13),(13,10),-0.749437 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(10,13),(13,11),0.217514 # DEPENDENCYPART_GRANDPAR
(10,13),(13,12),-0.057679 # DEPENDENCYPART_GRANDPAR
(10,13),(13,14),-0.249922 # DEPENDENCYPART_GRANDPAR
(10,13),(13,16),-0.336843 # DEPENDENCYPART_GRANDPAR
(10,13),(13,17),-0.423773 # DEPENDENCYPART_GRANDPAR
(10,13),(13,18),-0.519148 # DEPENDENCYPART_GRANDPAR
(10,13),(13,19),-0.451917 # DEPENDENCYPART_GRANDPAR
(10,13),(13,20),-0.546758 # DEPENDENCYPART_GRANDPAR
(10,13),(13,21),-0.679922 # DEPENDENCYPART_GRANDPAR
(10,13),(13,23),-0.523114 # DEPENDENCYPART_GRANDPAR
(10,13),(13,24),-0.689936 # DEPENDENCYPART_GRANDPAR
(10,13),(13,25),-0.64709 # DEPENDENCYPART_GRANDPAR
(10,13),(13,26),-0.662528 # DEPENDENCYPART_GRANDPAR
(10,13),(13,27),-0.549074 # DEPENDENCYPART_GRANDPAR
(10,13),(13,28),-0.613211 # DEPENDENCYPART_GRANDPAR
(10,13),(13,29),-0.608533 # DEPENDENCYPART_GRANDPAR
(10,13),(13,30),-0.771882 # DEPENDENCYPART_GRANDPAR
(10,13),(13,31),-0.850314 # DEPENDENCYPART_GRANDPAR
(10,13),(13,32),-0.704586 # DEPENDENCYPART_GRANDPAR
(10,13),(13,33),-0.798184 # DEPENDENCYPART_GRANDPAR
(10,13),(13,34),-0.198704 # DEPENDENCYPART_GRANDPAR
(10,13),(13,35),-0.938391 # DEPENDENCYPART_GRANDPAR
(10,13),(13,37),-0.96187 # DEPENDENCYPART_GRANDPAR
(10,13),(13,38),-1.04529 # DEPENDENCYPART_GRANDPAR
(10,13),(13,39),-0.902369 # DEPENDENCYPART_GRANDPAR
(10,13),(13,40),-0.446366 # DEPENDENCYPART_GRANDPAR
(10,14),(14,11),0.282646 # DEPENDENCYPART_GRANDPAR
(10,14),(14,15),-0.71186 # DEPENDENCYPART_GRANDPAR
(10,14),(14,16),-0.250765 # DEPENDENCYPART_GRANDPAR
(10,14),(14,17),-0.461347 # DEPENDENCYPART_GRANDPAR
(10,14),(14,18),-0.551839 # DEPENDENCYPART_GRANDPAR
(10,14),(14,19),-0.382722 # DEPENDENCYPART_GRANDPAR
(10,14),(14,20),-0.584331 # DEPENDENCYPART_GRANDPAR
(10,14),(14,21),-0.557139 # DEPENDENCYPART_GRANDPAR
(10,14),(14,22),-0.939223 # DEPENDENCYPART_GRANDPAR
(10,14),(14,23),-0.436002 # DEPENDENCYPART_GRANDPAR
(10,14),(14,24),-0.72751 # DEPENDENCYPART_GRANDPAR
(10,14),(14,27),-0.439538 # DEPENDENCYPART_GRANDPAR
(10,14),(14,32),-0.59505 # DEPENDENCYPART_GRANDPAR
(10,14),(14,34),-0.146114 # DEPENDENCYPART_GRANDPAR
(11,9),(9,10),-0.0392882 # DEPENDENCYPART_GRANDPAR
(11,9),(9,11),-1.19265 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,9),(9,12),-0.380535 # DEPENDENCYPART_GRANDPAR
(11,9),(9,13),-0.776134 # DEPENDENCYPART_GRANDPAR
(11,9),(9,14),-0.903805 # DEPENDENCYPART_GRANDPAR
(11,9),(9,15),-0.887591 # DEPENDENCYPART_GRANDPAR
(11,9),(9,16),-0.791477 # DEPENDENCYPART_GRANDPAR
(11,9),(9,19),-0.669957 # DEPENDENCYPART_GRANDPAR
(11,12),(12,1),-0.849275 # DEPENDENCYPART_GRANDPAR
(11,12),(12,2),-0.780572 # DEPENDENCYPART_GRANDPAR
(11,12),(12,5),-0.922456 # DEPENDENCYPART_GRANDPAR
(11,12),(12,7),-0.891364 # DEPENDENCYPART_GRANDPAR
(11,12),(12,8),-0.794558 # DEPENDENCYPART_GRANDPAR
(11,12),(12,9),-0.800207 # DEPENDENCYPART_GRANDPAR
(11,12),(12,10),-0.673056 # DEPENDENCYPART_GRANDPAR
(11,12),(12,11),-0.601193 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,12),(12,13),-0.0462222 # DEPENDENCYPART_GRANDPAR
(11,12),(12,14),-0.248271 # DEPENDENCYPART_GRANDPAR
(11,12),(12,17),-0.287283 # DEPENDENCYPART_GRANDPAR
(11,12),(12,18),-0.190228 # DEPENDENCYPART_GRANDPAR
(11,12),(12,19),-0.0381972 # DEPENDENCYPART_GRANDPAR
(11,12),(12,21),-0.202209 # DEPENDENCYPART_GRANDPAR
(11,13),(13,1),-0.85437 # DEPENDENCYPART_GRANDPAR
(11,13),(13,3),-0.895473 # DEPENDENCYPART_GRANDPAR
(11,13),(13,4),-0.834281 # DEPENDENCYPART_GRANDPAR
(11,13),(13,5),-0.970289 # DEPENDENCYPART_GRANDPAR
(11,13),(13,7),-0.939201 # DEPENDENCYPART_GRANDPAR
(11,13),(13,8),-0.810607 # DEPENDENCYPART_GRANDPAR
(11,13),(13,9),-0.84804 # DEPENDENCYPART_GRANDPAR
(11,13),(13,10),-0.691944 # DEPENDENCYPART_GRANDPAR
(11,13),(13,11),-0.628548 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(11,13),(13,12),0.150926 # DEPENDENCYPART_GRANDPAR
(11,13),(13,14),-0.16789 # DEPENDENCYPART_GRANDPAR
(11,13),(13,16),-0.150746 # DEPENDENCYPART_GRANDPAR
(11,13),(13,17),-0.20797 # DEPENDENCYPART_GRANDPAR
(11,13),(13,18),-0.110256 # DEPENDENCYPART_GRANDPAR
(11,13),(13,19),0.0209825 # DEPENDENCYPART_GRANDPAR
(11,13),(13,20),-0.155275 # DEPENDENCYPART_GRANDPAR
(11,13),(13,21),-0.172233 # DEPENDENCYPART_GRANDPAR
(11,13),(13,23),-0.17333 # DEPENDENCYPART_GRANDPAR
(11,13),(13,24),-0.301575 # DEPENDENCYPART_GRANDPAR
(11,13),(13,25),-0.207736 # DEPENDENCYPART_GRANDPAR
(11,13),(13,26),-0.129359 # DEPENDENCYPART_GRANDPAR
(11,13),(13,27),-0.351453 # DEPENDENCYPART_GRANDPAR
(11,13),(13,28),-0.180588 # DEPENDENCYPART_GRANDPAR
(11,13),(13,29),-0.594137 # DEPENDENCYPART_GRANDPAR
(11,13),(13,30),-0.325716 # DEPENDENCYPART_GRANDPAR
(11,13),(13,31),-0.240306 # DEPENDENCYPART_GRANDPAR
(11,13),(13,32),-0.496121 # DEPENDENCYPART_GRANDPAR
(11,13),(13,33),-0.24624 # DEPENDENCYPART_GRANDPAR
(11,13),(13,34),-0.383481 # DEPENDENCYPART_GRANDPAR
(11,13),(13,35),-0.210926 # DEPENDENCYPART_GRANDPAR
(11,13),(13,37),-0.441114 # DEPENDENCYPART_GRANDPAR
(11,13),(13,38),-0.321397 # DEPENDENCYPART_GRANDPAR
(11,13),(13,39),-0.208188 # DEPENDENCYPART_GRANDPAR
(11,13),(13,40),-0.847014 # DEPENDENCYPART_GRANDPAR
(12,1),(1,2),-0.0850219 # DEPENDENCYPART_GRANDPAR
(12,1),(1,3),-0.145301 # DEPENDENCYPART_GRANDPAR
(12,1),(1,4),-0.29849 # DEPENDENCYPART_GRANDPAR
(12,1),(1,6),-0.155019 # DEPENDENCYPART_GRANDPAR
(12,1),(1,8),-0.289343 # DEPENDENCYPART_GRANDPAR
(12,1),(1,16),-0.485311 # DEPENDENCYPART_GRANDPAR
(12,2),(2,1),-0.0542477 # DEPENDENCYPART_GRANDPAR
(12,2),(2,3),-0.0870046 # DEPENDENCYPART_GRANDPAR
(12,2),(2,4),-0.251182 # DEPENDENCYPART_GRANDPAR
(12,2),(2,5),0.198555 # DEPENDENCYPART_GRANDPAR
(12,2),(2,6),-0.0159451 # DEPENDENCYPART_GRANDPAR
(12,2),(2,7),0.0455295 # DEPENDENCYPART_GRANDPAR
(12,2),(2,8),-0.176605 # DEPENDENCYPART_GRANDPAR
(12,2),(2,9),0.126336 # DEPENDENCYPART_GRANDPAR
(12,2),(2,10),-0.12398 # DEPENDENCYPART_GRANDPAR
(12,2),(2,11),-0.103456 # DEPENDENCYPART_GRANDPAR
(12,2),(2,12),-1.02816 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,2),(2,13),-0.0549096 # DEPENDENCYPART_GRANDPAR
(12,2),(2,14),-0.597485 # DEPENDENCYPART_GRANDPAR
(12,2),(2,16),-0.483166 # DEPENDENCYPART_GRANDPAR
(12,2),(2,17),-0.690359 # DEPENDENCYPART_GRANDPAR
(12,2),(2,18),-0.644892 # DEPENDENCYPART_GRANDPAR
(12,2),(2,19),-0.611997 # DEPENDENCYPART_GRANDPAR
(12,2),(2,20),-0.731086 # DEPENDENCYPART_GRANDPAR
(12,2),(2,21),-0.751835 # DEPENDENCYPART_GRANDPAR
(12,2),(2,24),-0.832095 # DEPENDENCYPART_GRANDPAR
(12,2),(2,25),-0.873389 # DEPENDENCYPART_GRANDPAR
(12,2),(2,26),-0.701625 # DEPENDENCYPART_GRANDPAR
(12,2),(2,27),-0.730065 # DEPENDENCYPART_GRANDPAR
(12,2),(2,30),-0.904761 # DEPENDENCYPART_GRANDPAR
(12,2),(2,31),-0.876723 # DEPENDENCYPART_GRANDPAR
(12,2),(2,32),-0.835356 # DEPENDENCYPART_GRANDPAR
(12,2),(2,34),-0.88966 # DEPENDENCYPART_GRANDPAR
(12,5),(5,1),-0.14409 # DEPENDENCYPART_GRANDPAR
(12,5),(5,2),-0.120856 # DEPENDENCYPART_GRANDPAR
(12,5),(5,3),-0.0557608 # DEPENDENCYPART_GRANDPAR
(12,5),(5,4),-0.237923 # DEPENDENCYPART_GRANDPAR
(12,5),(5,6),-0.0218214 # DEPENDENCYPART_GRANDPAR
(12,5),(5,7),0.0242748 # DEPENDENCYPART_GRANDPAR
(12,5),(5,8),-0.0921154 # DEPENDENCYPART_GRANDPAR
(12,5),(5,9),0.117917 # DEPENDENCYPART_GRANDPAR
(12,5),(5,10),-0.0832822 # DEPENDENCYPART_GRANDPAR
(12,5),(5,11),-0.114557 # DEPENDENCYPART_GRANDPAR
(12,5),(5,12),-1.01672 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,5),(5,13),-0.0597274 # DEPENDENCYPART_GRANDPAR
(12,5),(5,15),-0.566638 # DEPENDENCYPART_GRANDPAR
(12,5),(5,16),-0.484357 # DEPENDENCYPART_GRANDPAR
(12,5),(5,19),-0.603105 # DEPENDENCYPART_GRANDPAR
(12,7),(7,1),-0.144019 # DEPENDENCYPART_GRANDPAR
(12,7),(7,2),-0.120881 # DEPENDENCYPART_GRANDPAR
(12,7),(7,3),-0.0557608 # DEPENDENCYPART_GRANDPAR
(12,7),(7,4),-0.245657 # DEPENDENCYPART_GRANDPAR
(12,7),(7,5),0.131795 # DEPENDENCYPART_GRANDPAR
(12,7),(7,6),-0.00804909 # DEPENDENCYPART_GRANDPAR
(12,7),(7,8),-0.0919656 # DEPENDENCYPART_GRANDPAR
(12,7),(7,9),0.114394 # DEPENDENCYPART_GRANDPAR
(12,7),(7,10),-0.0830949 # DEPENDENCYPART_GRANDPAR
(12,7),(7,11),-0.114456 # DEPENDENCYPART_GRANDPAR
(12,7),(7,12),-1.01672 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,7),(7,13),-0.0597274 # DEPENDENCYPART_GRANDPAR
(12,7),(7,15),-0.566638 # DEPENDENCYPART_GRANDPAR
(12,7),(7,16),-0.484357 # DEPENDENCYPART_GRANDPAR
(12,8),(8,1),-0.138422 # DEPENDENCYPART_GRANDPAR
(12,8),(8,2),-0.110429 # DEPENDENCYPART_GRANDPAR
(12,8),(8,4),-0.302189 # DEPENDENCYPART_GRANDPAR
(12,8),(8,5),0.243114 # DEPENDENCYPART_GRANDPAR
(12,8),(8,6),-0.00472104 # DEPENDENCYPART_GRANDPAR
(12,8),(8,7),0.0800065 # DEPENDENCYPART_GRANDPAR
(12,8),(8,9),0.0757024 # DEPENDENCYPART_GRANDPAR
(12,8),(8,10),-0.195012 # DEPENDENCYPART_GRANDPAR
(12,8),(8,11),-0.168206 # DEPENDENCYPART_GRANDPAR
(12,8),(8,12),-1.02437 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,10),-0.0834957 # DEPENDENCYPART_GRANDPAR
(12,9),(9,11),-0.114613 # DEPENDENCYPART_GRANDPAR
(12,9),(9,12),-1.01672 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,9),(9,13),-0.0597274 # DEPENDENCYPART_GRANDPAR
(12,9),(9,14),-0.59407 # DEPENDENCYPART_GRANDPAR
(12,9),(9,15),-0.566638 # DEPENDENCYPART_GRANDPAR
(12,9),(9,16),-0.484357 # DEPENDENCYPART_GRANDPAR
(12,9),(9,19),-0.603105 # DEPENDENCYPART_GRANDPAR
(12,10),(10,1),-0.10086 # DEPENDENCYPART_GRANDPAR
(12,10),(10,4),-0.260802 # DEPENDENCYPART_GRANDPAR
(12,10),(10,5),0.259924 # DEPENDENCYPART_GRANDPAR
(12,10),(10,7),0.0968101 # DEPENDENCYPART_GRANDPAR
(12,10),(10,8),-0.158669 # DEPENDENCYPART_GRANDPAR
(12,10),(10,9),0.172859 # DEPENDENCYPART_GRANDPAR
(12,10),(10,11),-0.144785 # DEPENDENCYPART_GRANDPAR
(12,10),(10,12),-1.0249 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,10),(10,13),-0.0442 # DEPENDENCYPART_GRANDPAR
(12,10),(10,14),-0.575752 # DEPENDENCYPART_GRANDPAR
(12,11),(11,9),0.0547135 # DEPENDENCYPART_GRANDPAR
(12,11),(11,12),-1.02329 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,11),(11,13),-0.0402637 # DEPENDENCYPART_GRANDPAR
(12,13),(13,1),-0.734251 # DEPENDENCYPART_GRANDPAR
(12,13),(13,3),-0.679222 # DEPENDENCYPART_GRANDPAR
(12,13),(13,4),-0.835127 # DEPENDENCYPART_GRANDPAR
(12,13),(13,5),-0.520526 # DEPENDENCYPART_GRANDPAR
(12,13),(13,7),-0.676116 # DEPENDENCYPART_GRANDPAR
(12,13),(13,8),-0.782771 # DEPENDENCYPART_GRANDPAR
(12,13),(13,9),-0.59502 # DEPENDENCYPART_GRANDPAR
(12,13),(13,10),-0.733139 # DEPENDENCYPART_GRANDPAR
(12,13),(13,11),-0.688508 # DEPENDENCYPART_GRANDPAR
(12,13),(13,12),-0.436826 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(12,13),(13,14),0.251791 # DEPENDENCYPART_GRANDPAR
(12,13),(13,16),0.218865 # DEPENDENCYPART_GRANDPAR
(12,13),(13,17),0.155848 # DEPENDENCYPART_GRANDPAR
(12,13),(13,18),0.203975 # DEPENDENCYPART_GRANDPAR
(12,13),(13,19),0.214858 # DEPENDENCYPART_GRANDPAR
(12,13),(13,20),0.117184 # DEPENDENCYPART_GRANDPAR
(12,13),(13,21),-0.0250173 # DEPENDENCYPART_GRANDPAR
(12,13),(13,23),0.00273409 # DEPENDENCYPART_GRANDPAR
(12,13),(13,24),0.0141117 # DEPENDENCYPART_GRANDPAR
(12,13),(13,25),-0.0245224 # DEPENDENCYPART_GRANDPAR
(12,13),(13,26),0.0202713 # DEPENDENCYPART_GRANDPAR
(12,13),(13,27),0.0365569 # DEPENDENCYPART_GRANDPAR
(12,13),(13,28),-0.0157951 # DEPENDENCYPART_GRANDPAR
(12,13),(13,29),-0.246462 # DEPENDENCYPART_GRANDPAR
(12,13),(13,30),-0.05879 # DEPENDENCYPART_GRANDPAR
(12,13),(13,31),-0.0278564 # DEPENDENCYPART_GRANDPAR
(12,13),(13,32),-0.0687347 # DEPENDENCYPART_GRANDPAR
(12,13),(13,33),-0.0632361 # DEPENDENCYPART_GRANDPAR
(12,13),(13,34),-0.107104 # DEPENDENCYPART_GRANDPAR
(12,13),(13,35),-0.157574 # DEPENDENCYPART_GRANDPAR
(12,13),(13,37),-0.279935 # DEPENDENCYPART_GRANDPAR
(12,13),(13,38),-0.272066 # DEPENDENCYPART_GRANDPAR
(12,13),(13,39),-0.234856 # DEPENDENCYPART_GRANDPAR
(12,13),(13,40),-0.53478 # DEPENDENCYPART_GRANDPAR
(12,14),(14,11),-0.68447 # DEPENDENCYPART_GRANDPAR
(12,14),(14,15),0.0671424 # DEPENDENCYPART_GRANDPAR
(12,14),(14,16),0.11553 # DEPENDENCYPART_GRANDPAR
(12,14),(14,17),-0.0598866 # DEPENDENCYPART_GRANDPAR
(12,14),(14,18),-0.007498 # DEPENDENCYPART_GRANDPAR
(12,14),(14,19),0.0147654 # DEPENDENCYPART_GRANDPAR
(12,14),(14,20),-0.0974327 # DEPENDENCYPART_GRANDPAR
(12,14),(14,21),-0.111559 # DEPENDENCYPART_GRANDPAR
(12,14),(14,22),-0.147834 # DEPENDENCYPART_GRANDPAR
(12,14),(14,23),-0.0995645 # DEPENDENCYPART_GRANDPAR
(12,14),(14,24),-0.201623 # DEPENDENCYPART_GRANDPAR
(12,14),(14,27),-0.111437 # DEPENDENCYPART_GRANDPAR
(12,14),(14,32),-0.216728 # DEPENDENCYPART_GRANDPAR
(12,14),(14,34),-0.298262 # DEPENDENCYPART_GRANDPAR
(12,17),(17,2),-0.732937 # DEPENDENCYPART_GRANDPAR
(12,17),(17,14),0.0970736 # DEPENDENCYPART_GRANDPAR
(12,17),(17,15),0.11074 # DEPENDENCYPART_GRANDPAR
(12,17),(17,16),0.0743016 # DEPENDENCYPART_GRANDPAR
(12,17),(17,18),-0.00430005 # DEPENDENCYPART_GRANDPAR
(12,17),(17,19),0.00973 # DEPENDENCYPART_GRANDPAR
(12,17),(17,20),-0.0957062 # DEPENDENCYPART_GRANDPAR
(12,17),(17,21),-0.116285 # DEPENDENCYPART_GRANDPAR
(12,17),(17,22),-0.148 # DEPENDENCYPART_GRANDPAR
(12,17),(17,23),-0.100199 # DEPENDENCYPART_GRANDPAR
(12,17),(17,24),-0.199896 # DEPENDENCYPART_GRANDPAR
(12,17),(17,25),-0.232797 # DEPENDENCYPART_GRANDPAR
(12,17),(17,27),-0.116163 # DEPENDENCYPART_GRANDPAR
(12,18),(18,15),0.110813 # DEPENDENCYPART_GRANDPAR
(12,18),(18,16),0.0749873 # DEPENDENCYPART_GRANDPAR
(12,18),(18,17),0.0061973 # DEPENDENCYPART_GRANDPAR
(12,18),(18,19),0.00652939 # DEPENDENCYPART_GRANDPAR
(12,18),(18,20),-0.0974323 # DEPENDENCYPART_GRANDPAR
(12,18),(18,21),-0.121411 # DEPENDENCYPART_GRANDPAR
(12,18),(18,22),-0.147915 # DEPENDENCYPART_GRANDPAR
(12,18),(18,23),-0.0995645 # DEPENDENCYPART_GRANDPAR
(12,18),(18,27),-0.124229 # DEPENDENCYPART_GRANDPAR
(12,19),(19,14),0.0656393 # DEPENDENCYPART_GRANDPAR
(12,19),(19,15),0.0141136 # DEPENDENCYPART_GRANDPAR
(12,19),(19,17),-0.027584 # DEPENDENCYPART_GRANDPAR
(12,19),(19,18),0.0182315 # DEPENDENCYPART_GRANDPAR
(12,19),(19,20),0.0451557 # DEPENDENCYPART_GRANDPAR
(12,19),(19,21),-0.118237 # DEPENDENCYPART_GRANDPAR
(12,19),(19,22),-0.0491866 # DEPENDENCYPART_GRANDPAR
(12,19),(19,23),-0.070037 # DEPENDENCYPART_GRANDPAR
(12,19),(19,24),-0.0623735 # DEPENDENCYPART_GRANDPAR
(12,19),(19,28),-0.0849195 # DEPENDENCYPART_GRANDPAR
(12,21),(21,1),-0.733153 # DEPENDENCYPART_GRANDPAR
(12,21),(21,14),0.0644452 # DEPENDENCYPART_GRANDPAR
(12,21),(21,17),-0.0287781 # DEPENDENCYPART_GRANDPAR
(12,21),(21,18),0.0170378 # DEPENDENCYPART_GRANDPAR
(12,21),(21,19),-0.0380429 # DEPENDENCYPART_GRANDPAR
(12,21),(21,20),-0.0731589 # DEPENDENCYPART_GRANDPAR
(12,21),(21,22),-0.0498791 # DEPENDENCYPART_GRANDPAR
(12,21),(21,23),-0.121943 # DEPENDENCYPART_GRANDPAR
(12,21),(21,24),-0.16956 # DEPENDENCYPART_GRANDPAR
(12,21),(21,25),-0.207759 # DEPENDENCYPART_GRANDPAR
(12,21),(21,26),-0.0734971 # DEPENDENCYPART_GRANDPAR
(12,21),(21,28),-0.194908 # DEPENDENCYPART_GRANDPAR
(13,1),(1,2),-0.188575 # DEPENDENCYPART_GRANDPAR
(13,1),(1,3),-0.208147 # DEPENDENCYPART_GRANDPAR
(13,1),(1,4),-0.438925 # DEPENDENCYPART_GRANDPAR
(13,1),(1,6),-0.624094 # DEPENDENCYPART_GRANDPAR
(13,1),(1,8),-0.241936 # DEPENDENCYPART_GRANDPAR
(13,1),(1,16),-0.613641 # DEPENDENCYPART_GRANDPAR
(13,3),(3,4),-0.499655 # DEPENDENCYPART_GRANDPAR
(13,3),(3,5),-0.442071 # DEPENDENCYPART_GRANDPAR
(13,3),(3,6),-0.575477 # DEPENDENCYPART_GRANDPAR
(13,3),(3,7),-0.703254 # DEPENDENCYPART_GRANDPAR
(13,3),(3,9),-0.409102 # DEPENDENCYPART_GRANDPAR
(13,4),(4,2),-0.150267 # DEPENDENCYPART_GRANDPAR
(13,4),(4,3),-0.2824 # DEPENDENCYPART_GRANDPAR
(13,4),(4,5),-0.476719 # DEPENDENCYPART_GRANDPAR
(13,4),(4,6),-0.621946 # DEPENDENCYPART_GRANDPAR
(13,4),(4,7),-0.737903 # DEPENDENCYPART_GRANDPAR
(13,4),(4,8),-0.262894 # DEPENDENCYPART_GRANDPAR
(13,4),(4,10),-0.23525 # DEPENDENCYPART_GRANDPAR
(13,4),(4,13),-1.02595 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,1),-0.403879 # DEPENDENCYPART_GRANDPAR
(13,5),(5,2),-0.0847535 # DEPENDENCYPART_GRANDPAR
(13,5),(5,3),-0.152406 # DEPENDENCYPART_GRANDPAR
(13,5),(5,4),-0.483238 # DEPENDENCYPART_GRANDPAR
(13,5),(5,6),-0.50743 # DEPENDENCYPART_GRANDPAR
(13,5),(5,7),-0.652383 # DEPENDENCYPART_GRANDPAR
(13,5),(5,8),-0.13075 # DEPENDENCYPART_GRANDPAR
(13,5),(5,9),-0.345175 # DEPENDENCYPART_GRANDPAR
(13,5),(5,10),-0.117636 # DEPENDENCYPART_GRANDPAR
(13,5),(5,11),-0.239582 # DEPENDENCYPART_GRANDPAR
(13,5),(5,12),-0.213613 # DEPENDENCYPART_GRANDPAR
(13,5),(5,13),-1.07046 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(13,5),(5,15),-0.556683 # DEPENDENCYPART_GRANDPAR
(13,5),(5,16),-0.561627 # DEPENDENCYPART_GRANDPAR
(13,5),(5,19),-0.535255 # DEPENDENCYPART_GRANDPAR
(13,7),(7,1),-0.40367 # DEPENDENCYPART_GRANDPAR
(13,7),(7,2),-0.0846405 # DEPENDENCYPART_GRANDPAR
(13,7),(7,3),-0.152267 # DEPENDENCYPART_GRANDPAR
