# _root_ تَجْدُرُ الإِشارَةُ إِلَى أَنَّ بونومى البالِغُ مِن العُمْرِ 44 عاماً , وَ هُوَ مُحام سابِقٌ , كانَ يَعْمَلُ رَئِيساً لِ مَجْلِسِ إِدارَةِ شَرِكَةِ / إِس آي أَي / المَسْؤُولَةِ عَن إِدارَةِ مَطارَيْ ليناتى ومالبينسا فِي مِيلانُو خِلالَ الفَتْرَةِ مِن 1997 ـ 1999 .
#goldHeads=0,1,2,3,6,12,6,7,8,9,10,4,14,12,14,15,14,17,18,19,20,21,22,27,27,27,23,27,23,29,30,31,34,32,32,35,29,37,38,41,39,41,0,
#predictedHeads=0,1,1,3,4,5,5,7,8,9,10,0,14,12,14,15,14,17,18,19,20,21,22,27,27,27,23,27,23,29,30,31,34,32,31,35,31,37,38,39,40,41,0,
(4,11),(11,1),-0.825418 # DEPENDENCYPART_GRANDPAR
(4,11),(11,9),-0.00151368 # DEPENDENCYPART_GRANDPAR
(4,11),(11,10),0.00695757 # DEPENDENCYPART_GRANDPAR
(4,12),(12,1),-0.934999 # DEPENDENCYPART_GRANDPAR
(4,12),(12,2),-0.853954 # DEPENDENCYPART_GRANDPAR
(4,12),(12,3),-0.754335 # DEPENDENCYPART_GRANDPAR
(4,12),(12,4),-0.418311 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,12),(12,5),0.701713 # DEPENDENCYPART_GRANDPAR
(4,12),(12,6),0.233809 # DEPENDENCYPART_GRANDPAR
(4,12),(12,7),0.136663 # DEPENDENCYPART_GRANDPAR
(4,12),(12,8),-0.029617 # DEPENDENCYPART_GRANDPAR
(4,12),(12,9),-0.0599779 # DEPENDENCYPART_GRANDPAR
(4,12),(12,10),-0.0645197 # DEPENDENCYPART_GRANDPAR
(4,12),(12,11),0.129477 # DEPENDENCYPART_GRANDPAR
(4,12),(12,13),0.15086 # DEPENDENCYPART_GRANDPAR
(4,12),(12,14),0.0569466 # DEPENDENCYPART_GRANDPAR
(4,12),(12,15),0.175061 # DEPENDENCYPART_GRANDPAR
(4,12),(12,16),0.2533 # DEPENDENCYPART_GRANDPAR
(4,12),(12,17),0.270796 # DEPENDENCYPART_GRANDPAR
(4,12),(12,18),0.607511 # DEPENDENCYPART_GRANDPAR
(4,12),(12,19),-0.417462 # DEPENDENCYPART_GRANDPAR
(4,12),(12,20),-0.202043 # DEPENDENCYPART_GRANDPAR
(4,12),(12,40),-0.868034 # DEPENDENCYPART_GRANDPAR
(4,12),(12,42),-0.963238 # DEPENDENCYPART_GRANDPAR
(4,13),(13,12),0.227459 # DEPENDENCYPART_GRANDPAR
(4,14),(14,1),-0.860041 # DEPENDENCYPART_GRANDPAR
(4,14),(14,2),-0.883607 # DEPENDENCYPART_GRANDPAR
(4,14),(14,3),-0.732689 # DEPENDENCYPART_GRANDPAR
(4,14),(14,4),-0.282553 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,14),(14,6),0.404631 # DEPENDENCYPART_GRANDPAR
(4,14),(14,7),0.46746 # DEPENDENCYPART_GRANDPAR
(4,14),(14,8),0.276916 # DEPENDENCYPART_GRANDPAR
(4,14),(14,10),0.237456 # DEPENDENCYPART_GRANDPAR
(4,14),(14,11),0.28071 # DEPENDENCYPART_GRANDPAR
(4,14),(14,12),0.443317 # DEPENDENCYPART_GRANDPAR
(4,14),(14,13),0.617037 # DEPENDENCYPART_GRANDPAR
(4,14),(14,15),-0.10257 # DEPENDENCYPART_GRANDPAR
(4,14),(14,16),0.141878 # DEPENDENCYPART_GRANDPAR
(4,14),(14,17),-0.450656 # DEPENDENCYPART_GRANDPAR
(4,14),(14,18),-0.168095 # DEPENDENCYPART_GRANDPAR
(4,14),(14,19),-0.657556 # DEPENDENCYPART_GRANDPAR
(4,14),(14,20),-0.375709 # DEPENDENCYPART_GRANDPAR
(4,15),(15,9),0.130646 # DEPENDENCYPART_GRANDPAR
(4,15),(15,13),0.428674 # DEPENDENCYPART_GRANDPAR
(4,15),(15,16),0.245032 # DEPENDENCYPART_GRANDPAR
(4,15),(15,17),-0.188823 # DEPENDENCYPART_GRANDPAR
(4,15),(15,20),-0.126651 # DEPENDENCYPART_GRANDPAR
(4,16),(16,1),-0.825418 # DEPENDENCYPART_GRANDPAR
(4,16),(16,14),0.0277064 # DEPENDENCYPART_GRANDPAR
(4,16),(16,15),0.0162623 # DEPENDENCYPART_GRANDPAR
(4,16),(16,17),-0.1971 # DEPENDENCYPART_GRANDPAR
(4,16),(16,18),0.080553 # DEPENDENCYPART_GRANDPAR
(4,17),(17,2),-1.0201 # DEPENDENCYPART_GRANDPAR
(4,17),(17,3),-0.839536 # DEPENDENCYPART_GRANDPAR
(4,17),(17,4),-0.300583 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(4,17),(17,6),0.340925 # DEPENDENCYPART_GRANDPAR
(4,17),(17,7),0.321108 # DEPENDENCYPART_GRANDPAR
(4,17),(17,8),0.198295 # DEPENDENCYPART_GRANDPAR
(4,17),(17,9),0.112449 # DEPENDENCYPART_GRANDPAR
(4,17),(17,10),0.141408 # DEPENDENCYPART_GRANDPAR
(4,17),(17,13),0.280495 # DEPENDENCYPART_GRANDPAR
(4,17),(17,14),0.180129 # DEPENDENCYPART_GRANDPAR
(4,17),(17,15),0.171689 # DEPENDENCYPART_GRANDPAR
(4,17),(17,16),0.253827 # DEPENDENCYPART_GRANDPAR
(4,17),(17,18),0.108746 # DEPENDENCYPART_GRANDPAR
(4,17),(17,19),-0.371253 # DEPENDENCYPART_GRANDPAR
(4,17),(17,20),-0.159748 # DEPENDENCYPART_GRANDPAR
(4,17),(17,21),-0.391815 # DEPENDENCYPART_GRANDPAR
(4,17),(17,22),-0.463264 # DEPENDENCYPART_GRANDPAR
(4,17),(17,23),-0.551526 # DEPENDENCYPART_GRANDPAR
(4,17),(17,24),-0.679114 # DEPENDENCYPART_GRANDPAR
(4,17),(17,29),-0.459155 # DEPENDENCYPART_GRANDPAR
(4,17),(17,30),-0.475366 # DEPENDENCYPART_GRANDPAR
(4,17),(17,31),-0.57874 # DEPENDENCYPART_GRANDPAR
(4,17),(17,33),-0.0792819 # DEPENDENCYPART_GRANDPAR
(4,17),(17,34),-0.0226514 # DEPENDENCYPART_GRANDPAR
(4,17),(17,37),0.185933 # DEPENDENCYPART_GRANDPAR
(4,17),(17,41),-0.362977 # DEPENDENCYPART_GRANDPAR
(4,17),(17,43),-0.842872 # DEPENDENCYPART_GRANDPAR
(4,18),(18,7),0.274964 # DEPENDENCYPART_GRANDPAR
(4,18),(18,13),0.228093 # DEPENDENCYPART_GRANDPAR
(4,18),(18,14),0.13581 # DEPENDENCYPART_GRANDPAR
(4,18),(18,16),0.227489 # DEPENDENCYPART_GRANDPAR
(4,18),(18,17),0.0500115 # DEPENDENCYPART_GRANDPAR
(4,18),(18,19),-0.351239 # DEPENDENCYPART_GRANDPAR
(4,18),(18,20),-0.10104 # DEPENDENCYPART_GRANDPAR
(4,18),(18,21),-0.371801 # DEPENDENCYPART_GRANDPAR
(4,18),(18,22),-0.443249 # DEPENDENCYPART_GRANDPAR
(4,18),(18,23),-0.531512 # DEPENDENCYPART_GRANDPAR
(4,18),(18,24),-0.682066 # DEPENDENCYPART_GRANDPAR
(4,18),(18,28),-0.662275 # DEPENDENCYPART_GRANDPAR
(4,18),(18,29),-0.477466 # DEPENDENCYPART_GRANDPAR
(4,18),(18,30),-0.425856 # DEPENDENCYPART_GRANDPAR
(4,18),(18,31),-0.558726 # DEPENDENCYPART_GRANDPAR
(4,18),(18,32),-0.395506 # DEPENDENCYPART_GRANDPAR
(4,18),(18,33),-0.0863875 # DEPENDENCYPART_GRANDPAR
(4,18),(18,34),-0.0297571 # DEPENDENCYPART_GRANDPAR
(4,18),(18,35),-0.268118 # DEPENDENCYPART_GRANDPAR
(4,18),(18,37),0.228219 # DEPENDENCYPART_GRANDPAR
(4,18),(18,38),-0.637921 # DEPENDENCYPART_GRANDPAR
(4,18),(18,39),-0.412993 # DEPENDENCYPART_GRANDPAR
(4,18),(18,41),-0.370083 # DEPENDENCYPART_GRANDPAR
(4,20),(20,19),-0.353873 # DEPENDENCYPART_GRANDPAR
(4,20),(20,21),-0.460602 # DEPENDENCYPART_GRANDPAR
(4,20),(20,22),-0.539295 # DEPENDENCYPART_GRANDPAR
(4,20),(20,23),-0.61275 # DEPENDENCYPART_GRANDPAR
(5,1),(1,2),-0.266315 # DEPENDENCYPART_GRANDPAR
(5,1),(1,3),-0.0215693 # DEPENDENCYPART_GRANDPAR
(5,1),(1,4),-0.0191603 # DEPENDENCYPART_GRANDPAR
(5,1),(1,5),-1.13472 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,1),(1,6),-0.254238 # DEPENDENCYPART_GRANDPAR
(5,1),(1,7),-0.728459 # DEPENDENCYPART_GRANDPAR
(5,1),(1,8),-0.737388 # DEPENDENCYPART_GRANDPAR
(5,1),(1,9),-0.584556 # DEPENDENCYPART_GRANDPAR
(5,1),(1,10),-0.774564 # DEPENDENCYPART_GRANDPAR
(5,1),(1,11),-0.651054 # DEPENDENCYPART_GRANDPAR
(5,1),(1,12),-0.733389 # DEPENDENCYPART_GRANDPAR
(5,1),(1,14),-0.945478 # DEPENDENCYPART_GRANDPAR
(5,1),(1,15),-0.732354 # DEPENDENCYPART_GRANDPAR
(5,1),(1,16),-0.76862 # DEPENDENCYPART_GRANDPAR
(5,1),(1,18),-0.794831 # DEPENDENCYPART_GRANDPAR
(5,1),(1,20),-0.817293 # DEPENDENCYPART_GRANDPAR
(5,1),(1,29),-0.971535 # DEPENDENCYPART_GRANDPAR
(5,1),(1,30),-0.911739 # DEPENDENCYPART_GRANDPAR
(5,2),(2,3),0.0523394 # DEPENDENCYPART_GRANDPAR
(5,2),(2,4),-0.0532168 # DEPENDENCYPART_GRANDPAR
(5,2),(2,5),-1.13675 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,2),(2,6),-0.258717 # DEPENDENCYPART_GRANDPAR
(5,2),(2,7),-0.724172 # DEPENDENCYPART_GRANDPAR
(5,3),(3,2),-0.0951171 # DEPENDENCYPART_GRANDPAR
(5,3),(3,4),-0.0318512 # DEPENDENCYPART_GRANDPAR
(5,3),(3,5),-1.13074 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,3),(3,6),-0.247986 # DEPENDENCYPART_GRANDPAR
(5,4),(4,1),-0.126192 # DEPENDENCYPART_GRANDPAR
(5,4),(4,2),-0.263635 # DEPENDENCYPART_GRANDPAR
(5,4),(4,3),-0.00894692 # DEPENDENCYPART_GRANDPAR
(5,4),(4,5),-1.12985 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,4),(4,6),-0.260548 # DEPENDENCYPART_GRANDPAR
(5,4),(4,7),-0.712219 # DEPENDENCYPART_GRANDPAR
(5,4),(4,8),-0.680253 # DEPENDENCYPART_GRANDPAR
(5,4),(4,9),-0.579648 # DEPENDENCYPART_GRANDPAR
(5,4),(4,10),-0.717354 # DEPENDENCYPART_GRANDPAR
(5,4),(4,11),-0.646167 # DEPENDENCYPART_GRANDPAR
(5,4),(4,12),-0.754852 # DEPENDENCYPART_GRANDPAR
(5,4),(4,13),-0.692719 # DEPENDENCYPART_GRANDPAR
(5,4),(4,14),-0.888343 # DEPENDENCYPART_GRANDPAR
(5,4),(4,15),-0.738665 # DEPENDENCYPART_GRANDPAR
(5,4),(4,16),-0.763733 # DEPENDENCYPART_GRANDPAR
(5,4),(4,17),-0.64004 # DEPENDENCYPART_GRANDPAR
(5,4),(4,18),-0.825983 # DEPENDENCYPART_GRANDPAR
(5,4),(4,20),-0.801408 # DEPENDENCYPART_GRANDPAR
(5,6),(6,2),-0.8225 # DEPENDENCYPART_GRANDPAR
(5,6),(6,3),-0.621657 # DEPENDENCYPART_GRANDPAR
(5,6),(6,4),-0.631637 # DEPENDENCYPART_GRANDPAR
(5,6),(6,7),-0.0445517 # DEPENDENCYPART_GRANDPAR
(5,6),(6,8),-0.0603611 # DEPENDENCYPART_GRANDPAR
(5,6),(6,9),0.00652633 # DEPENDENCYPART_GRANDPAR
(5,6),(6,20),-0.175014 # DEPENDENCYPART_GRANDPAR
(5,7),(7,1),-0.825441 # DEPENDENCYPART_GRANDPAR
(5,7),(7,2),-0.852718 # DEPENDENCYPART_GRANDPAR
(5,7),(7,3),-0.62324 # DEPENDENCYPART_GRANDPAR
(5,7),(7,4),-0.638739 # DEPENDENCYPART_GRANDPAR
(5,7),(7,5),-0.605602 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,7),(7,6),0.292945 # DEPENDENCYPART_GRANDPAR
(5,7),(7,8),0.0377312 # DEPENDENCYPART_GRANDPAR
(5,7),(7,9),0.0821663 # DEPENDENCYPART_GRANDPAR
(5,7),(7,10),0.0227381 # DEPENDENCYPART_GRANDPAR
(5,7),(7,11),-0.0252558 # DEPENDENCYPART_GRANDPAR
(5,7),(7,12),-0.129291 # DEPENDENCYPART_GRANDPAR
(5,7),(7,14),-0.157186 # DEPENDENCYPART_GRANDPAR
(5,8),(8,5),-0.558158 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,8),(8,9),0.02386 # DEPENDENCYPART_GRANDPAR
(5,8),(8,10),-0.0510362 # DEPENDENCYPART_GRANDPAR
(5,8),(8,11),-0.0169364 # DEPENDENCYPART_GRANDPAR
(5,8),(8,12),-0.122497 # DEPENDENCYPART_GRANDPAR
(5,8),(8,13),-0.106721 # DEPENDENCYPART_GRANDPAR
(5,8),(8,14),-0.239111 # DEPENDENCYPART_GRANDPAR
(5,8),(8,15),-0.0846802 # DEPENDENCYPART_GRANDPAR
(5,8),(8,17),0.00852832 # DEPENDENCYPART_GRANDPAR
(5,10),(10,8),-0.0569223 # DEPENDENCYPART_GRANDPAR
(5,10),(10,11),-0.0198777 # DEPENDENCYPART_GRANDPAR
(5,10),(10,12),-0.122757 # DEPENDENCYPART_GRANDPAR
(5,10),(10,13),-0.108061 # DEPENDENCYPART_GRANDPAR
(5,10),(10,14),-0.241122 # DEPENDENCYPART_GRANDPAR
(5,10),(10,15),-0.0914006 # DEPENDENCYPART_GRANDPAR
(5,11),(11,1),-0.821775 # DEPENDENCYPART_GRANDPAR
(5,11),(11,9),0.0106775 # DEPENDENCYPART_GRANDPAR
(5,11),(11,10),-0.143888 # DEPENDENCYPART_GRANDPAR
(5,12),(12,1),-0.878741 # DEPENDENCYPART_GRANDPAR
(5,12),(12,2),-0.829299 # DEPENDENCYPART_GRANDPAR
(5,12),(12,3),-0.628443 # DEPENDENCYPART_GRANDPAR
(5,12),(12,4),-0.65916 # DEPENDENCYPART_GRANDPAR
(5,12),(12,5),-0.485072 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(5,12),(12,6),0.38367 # DEPENDENCYPART_GRANDPAR
(5,12),(12,7),-0.0794848 # DEPENDENCYPART_GRANDPAR
(5,12),(12,8),-0.0211836 # DEPENDENCYPART_GRANDPAR
(5,12),(12,9),0.0622579 # DEPENDENCYPART_GRANDPAR
(5,12),(12,10),-0.0548411 # DEPENDENCYPART_GRANDPAR
(5,12),(12,11),-0.0227855 # DEPENDENCYPART_GRANDPAR
(5,12),(12,13),-0.182031 # DEPENDENCYPART_GRANDPAR
(5,12),(12,14),-0.162924 # DEPENDENCYPART_GRANDPAR
(5,12),(12,15),-0.054572 # DEPENDENCYPART_GRANDPAR
(5,12),(12,16),-0.202989 # DEPENDENCYPART_GRANDPAR
(5,12),(12,17),0.0124356 # DEPENDENCYPART_GRANDPAR
(5,12),(12,18),-0.148355 # DEPENDENCYPART_GRANDPAR
(5,12),(12,19),-0.398738 # DEPENDENCYPART_GRANDPAR
(5,12),(12,20),-0.16146 # DEPENDENCYPART_GRANDPAR
(5,12),(12,40),-0.288899 # DEPENDENCYPART_GRANDPAR
(5,12),(12,42),-0.279937 # DEPENDENCYPART_GRANDPAR
(5,14),(14,1),-0.845416 # DEPENDENCYPART_GRANDPAR
(5,14),(14,2),-0.875882 # DEPENDENCYPART_GRANDPAR
(5,14),(14,3),-0.63646 # DEPENDENCYPART_GRANDPAR
(5,14),(14,4),-0.633156 # DEPENDENCYPART_GRANDPAR
(5,14),(14,6),0.37296 # DEPENDENCYPART_GRANDPAR
(5,14),(14,7),-0.0290009 # DEPENDENCYPART_GRANDPAR
(5,14),(14,8),-0.0567937 # DEPENDENCYPART_GRANDPAR
(5,14),(14,10),-0.0949808 # DEPENDENCYPART_GRANDPAR
(5,14),(14,11),-0.130562 # DEPENDENCYPART_GRANDPAR
(5,14),(14,12),-0.0665187 # DEPENDENCYPART_GRANDPAR
(5,14),(14,13),0.040129 # DEPENDENCYPART_GRANDPAR
(5,14),(14,15),-0.0846799 # DEPENDENCYPART_GRANDPAR
(5,14),(14,16),-0.134502 # DEPENDENCYPART_GRANDPAR
(5,14),(14,17),0.00852834 # DEPENDENCYPART_GRANDPAR
(5,14),(14,18),-0.177787 # DEPENDENCYPART_GRANDPAR
(5,14),(14,19),-0.46422 # DEPENDENCYPART_GRANDPAR
(5,14),(14,20),-0.203408 # DEPENDENCYPART_GRANDPAR
(5,15),(15,9),0.00125171 # DEPENDENCYPART_GRANDPAR
(5,15),(15,13),-0.0460654 # DEPENDENCYPART_GRANDPAR
(5,15),(15,16),-0.162284 # DEPENDENCYPART_GRANDPAR
(5,15),(15,17),-0.0150932 # DEPENDENCYPART_GRANDPAR
(5,15),(15,20),-0.175014 # DEPENDENCYPART_GRANDPAR
(5,16),(16,1),-0.821775 # DEPENDENCYPART_GRANDPAR
(5,16),(16,14),-0.314308 # DEPENDENCYPART_GRANDPAR
(5,16),(16,15),-0.172444 # DEPENDENCYPART_GRANDPAR
(5,16),(16,17),-0.0251397 # DEPENDENCYPART_GRANDPAR
(5,16),(16,18),-0.216282 # DEPENDENCYPART_GRANDPAR
(5,17),(17,2),-0.874461 # DEPENDENCYPART_GRANDPAR
(5,17),(17,3),-0.638496 # DEPENDENCYPART_GRANDPAR
(5,17),(17,4),-0.642435 # DEPENDENCYPART_GRANDPAR
(5,17),(17,6),0.337426 # DEPENDENCYPART_GRANDPAR
(5,17),(17,7),-0.105308 # DEPENDENCYPART_GRANDPAR
(5,17),(17,8),-0.120443 # DEPENDENCYPART_GRANDPAR
(5,17),(17,9),0.00588261 # DEPENDENCYPART_GRANDPAR
(5,17),(17,10),-0.167792 # DEPENDENCYPART_GRANDPAR
(5,17),(17,13),-0.0837022 # DEPENDENCYPART_GRANDPAR
(5,17),(17,14),-0.328533 # DEPENDENCYPART_GRANDPAR
(5,17),(17,15),-0.140691 # DEPENDENCYPART_GRANDPAR
(5,17),(17,16),-0.197363 # DEPENDENCYPART_GRANDPAR
(5,17),(17,18),-0.142763 # DEPENDENCYPART_GRANDPAR
(5,17),(17,19),-0.462139 # DEPENDENCYPART_GRANDPAR
(5,17),(17,20),-0.204134 # DEPENDENCYPART_GRANDPAR
(5,17),(17,21),-0.559544 # DEPENDENCYPART_GRANDPAR
(5,17),(17,22),-0.495004 # DEPENDENCYPART_GRANDPAR
(5,17),(17,23),-0.595402 # DEPENDENCYPART_GRANDPAR
(5,17),(17,24),-0.342171 # DEPENDENCYPART_GRANDPAR
(5,17),(17,29),-0.307009 # DEPENDENCYPART_GRANDPAR
(5,17),(17,30),-0.256352 # DEPENDENCYPART_GRANDPAR
(5,17),(17,31),-0.602468 # DEPENDENCYPART_GRANDPAR
(5,17),(17,33),-0.483192 # DEPENDENCYPART_GRANDPAR
(5,17),(17,34),-0.521508 # DEPENDENCYPART_GRANDPAR
(5,17),(17,37),-0.148135 # DEPENDENCYPART_GRANDPAR
(5,17),(17,41),-0.576793 # DEPENDENCYPART_GRANDPAR
(5,17),(17,43),-0.417243 # DEPENDENCYPART_GRANDPAR
(5,19),(19,20),-0.185798 # DEPENDENCYPART_GRANDPAR
(5,19),(19,21),-0.568979 # DEPENDENCYPART_GRANDPAR
(5,19),(19,22),-0.495457 # DEPENDENCYPART_GRANDPAR
(5,19),(19,23),-0.612001 # DEPENDENCYPART_GRANDPAR
(5,19),(19,24),-0.358537 # DEPENDENCYPART_GRANDPAR
(5,19),(19,25),-0.380064 # DEPENDENCYPART_GRANDPAR
(5,19),(19,26),-0.370014 # DEPENDENCYPART_GRANDPAR
(5,19),(19,27),-0.396462 # DEPENDENCYPART_GRANDPAR
(5,19),(19,29),-0.324522 # DEPENDENCYPART_GRANDPAR
(5,19),(19,30),-0.2913 # DEPENDENCYPART_GRANDPAR
(5,20),(20,19),-0.578917 # DEPENDENCYPART_GRANDPAR
(5,20),(20,21),-0.449718 # DEPENDENCYPART_GRANDPAR
(5,20),(20,22),-0.382438 # DEPENDENCYPART_GRANDPAR
(5,20),(20,23),-0.478381 # DEPENDENCYPART_GRANDPAR
(5,21),(21,22),-0.477372 # DEPENDENCYPART_GRANDPAR
(5,21),(21,23),-0.599516 # DEPENDENCYPART_GRANDPAR
(5,21),(21,24),-0.378285 # DEPENDENCYPART_GRANDPAR
(5,21),(21,25),-0.380249 # DEPENDENCYPART_GRANDPAR
(5,21),(21,26),-0.370199 # DEPENDENCYPART_GRANDPAR
(5,21),(21,27),-0.396647 # DEPENDENCYPART_GRANDPAR
(5,21),(21,28),-0.350277 # DEPENDENCYPART_GRANDPAR
(5,21),(21,29),-0.285099 # DEPENDENCYPART_GRANDPAR
(5,21),(21,30),-0.329865 # DEPENDENCYPART_GRANDPAR
(5,21),(21,31),-0.584835 # DEPENDENCYPART_GRANDPAR
(5,21),(21,32),-0.717347 # DEPENDENCYPART_GRANDPAR
(5,21),(21,33),-0.48645 # DEPENDENCYPART_GRANDPAR
(5,21),(21,35),-0.501368 # DEPENDENCYPART_GRANDPAR
(5,21),(21,37),-0.274823 # DEPENDENCYPART_GRANDPAR
(5,22),(22,21),-0.602008 # DEPENDENCYPART_GRANDPAR
(5,22),(22,23),-0.607587 # DEPENDENCYPART_GRANDPAR
(5,22),(22,24),-0.364445 # DEPENDENCYPART_GRANDPAR
(5,22),(22,25),-0.384672 # DEPENDENCYPART_GRANDPAR
(5,22),(22,26),-0.374623 # DEPENDENCYPART_GRANDPAR
(5,22),(22,27),-0.40107 # DEPENDENCYPART_GRANDPAR
(5,22),(22,28),-0.336436 # DEPENDENCYPART_GRANDPAR
(5,22),(22,29),-0.337658 # DEPENDENCYPART_GRANDPAR
(5,22),(22,30),-0.302414 # DEPENDENCYPART_GRANDPAR
(5,22),(22,31),-0.600179 # DEPENDENCYPART_GRANDPAR
(5,22),(22,32),-0.727886 # DEPENDENCYPART_GRANDPAR
(5,22),(22,34),-0.530785 # DEPENDENCYPART_GRANDPAR
(5,22),(22,35),-0.473581 # DEPENDENCYPART_GRANDPAR
(5,22),(22,36),-0.507926 # DEPENDENCYPART_GRANDPAR
(6,2),(2,3),0.0720882 # DEPENDENCYPART_GRANDPAR
(6,2),(2,4),-0.0970037 # DEPENDENCYPART_GRANDPAR
(6,2),(2,5),-0.0219324 # DEPENDENCYPART_GRANDPAR
(6,2),(2,6),-1.10409 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,2),(2,7),-0.345574 # DEPENDENCYPART_GRANDPAR
(6,3),(3,2),0.0326454 # DEPENDENCYPART_GRANDPAR
(6,3),(3,4),-0.139855 # DEPENDENCYPART_GRANDPAR
(6,3),(3,5),-0.11273 # DEPENDENCYPART_GRANDPAR
(6,3),(3,6),-1.09051 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,1),-0.0331829 # DEPENDENCYPART_GRANDPAR
(6,4),(4,2),-0.120941 # DEPENDENCYPART_GRANDPAR
(6,4),(4,3),-0.00845529 # DEPENDENCYPART_GRANDPAR
(6,4),(4,5),-0.026944 # DEPENDENCYPART_GRANDPAR
(6,4),(4,6),-1.10256 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,4),(4,7),-0.328005 # DEPENDENCYPART_GRANDPAR
(6,4),(4,8),-0.837791 # DEPENDENCYPART_GRANDPAR
(6,4),(4,9),-0.518383 # DEPENDENCYPART_GRANDPAR
(6,4),(4,10),-0.767998 # DEPENDENCYPART_GRANDPAR
(6,4),(4,11),-0.641602 # DEPENDENCYPART_GRANDPAR
(6,4),(4,12),-0.749086 # DEPENDENCYPART_GRANDPAR
(6,4),(4,13),-0.431234 # DEPENDENCYPART_GRANDPAR
(6,4),(4,14),-0.986464 # DEPENDENCYPART_GRANDPAR
(6,4),(4,15),-1.0408 # DEPENDENCYPART_GRANDPAR
(6,4),(4,16),-0.741227 # DEPENDENCYPART_GRANDPAR
(6,4),(4,17),-0.839976 # DEPENDENCYPART_GRANDPAR
(6,4),(4,18),-0.556907 # DEPENDENCYPART_GRANDPAR
(6,4),(4,20),-0.975868 # DEPENDENCYPART_GRANDPAR
(6,7),(7,1),-0.767861 # DEPENDENCYPART_GRANDPAR
(6,7),(7,2),-0.75925 # DEPENDENCYPART_GRANDPAR
(6,7),(7,3),-0.627211 # DEPENDENCYPART_GRANDPAR
(6,7),(7,4),-0.724974 # DEPENDENCYPART_GRANDPAR
(6,7),(7,5),-0.640646 # DEPENDENCYPART_GRANDPAR
(6,7),(7,6),-0.569039 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(6,7),(7,8),-0.124295 # DEPENDENCYPART_GRANDPAR
(6,7),(7,9),0.180712 # DEPENDENCYPART_GRANDPAR
(6,7),(7,10),-0.018544 # DEPENDENCYPART_GRANDPAR
(6,7),(7,11),-0.0226735 # DEPENDENCYPART_GRANDPAR
(6,7),(7,12),-0.120573 # DEPENDENCYPART_GRANDPAR
(6,7),(7,14),-0.240056 # DEPENDENCYPART_GRANDPAR
(6,8),(8,5),-0.649535 # DEPENDENCYPART_GRANDPAR
(6,8),(8,9),0.0735872 # DEPENDENCYPART_GRANDPAR
(6,8),(8,10),-0.158441 # DEPENDENCYPART_GRANDPAR
(6,8),(8,11),-0.00890374 # DEPENDENCYPART_GRANDPAR
(6,8),(8,12),-0.157398 # DEPENDENCYPART_GRANDPAR
(6,8),(8,13),0.12862 # DEPENDENCYPART_GRANDPAR
(6,8),(8,14),-0.388142 # DEPENDENCYPART_GRANDPAR
(6,8),(8,15),-0.41158 # DEPENDENCYPART_GRANDPAR
(6,8),(8,17),-0.233898 # DEPENDENCYPART_GRANDPAR
(6,9),(9,7),0.417282 # DEPENDENCYPART_GRANDPAR
(6,9),(9,8),-0.20372 # DEPENDENCYPART_GRANDPAR
(6,9),(9,10),-0.110315 # DEPENDENCYPART_GRANDPAR
(6,9),(9,11),0.00691811 # DEPENDENCYPART_GRANDPAR
(6,9),(9,12),-0.15046 # DEPENDENCYPART_GRANDPAR
(6,9),(9,15),-0.405679 # DEPENDENCYPART_GRANDPAR
(6,9),(9,16),-0.0927074 # DEPENDENCYPART_GRANDPAR
(6,9),(9,17),-0.193047 # DEPENDENCYPART_GRANDPAR
(6,9),(9,18),0.0923739 # DEPENDENCYPART_GRANDPAR
(6,20),(20,19),-0.610954 # DEPENDENCYPART_GRANDPAR
(6,20),(20,21),-0.38361 # DEPENDENCYPART_GRANDPAR
(6,20),(20,22),-0.375046 # DEPENDENCYPART_GRANDPAR
(6,20),(20,23),-0.113502 # DEPENDENCYPART_GRANDPAR
(7,1),(1,2),-0.46667 # DEPENDENCYPART_GRANDPAR
(7,1),(1,3),-0.251966 # DEPENDENCYPART_GRANDPAR
(7,1),(1,4),-0.0253413 # DEPENDENCYPART_GRANDPAR
(7,1),(1,5),-0.195093 # DEPENDENCYPART_GRANDPAR
(7,1),(1,6),-0.0135552 # DEPENDENCYPART_GRANDPAR
(7,1),(1,7),-1.10195 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
