# _root_ تَوَقَّعَت الحُكُومَةُ المِصْرِيَّةُ زِيادَةً فِي حَجْمِ مُوازَنَةِ السَنَةِ المُقْبِلَةِ بِ نِسْبَةِ 13 فِي المِئَةِ إِلَى 140 بِلْيُونَ جُنَيْهٍ ( 33 بِلْيُونَ دُولارٍ ) اِرْتِفاعاً مِن 8,126 بِلْيُونَ جُنَيْهٍ ( 7,29 بِلْيُونَ دُولارٍ ) لِ المُوازَنَةِ الحالِيَّةِ . وَ شَدَّدَ وَزِيرُ المالِ مِدْحَت حَسانَيْن فِي تَصْرِيحٍ لِ » الحَياَةِ « عَلَى ضَرُورَةِ أَن تَتَحَوَّلَ مُوازَنَةُ الدَوْلَةِ إِلَى » مُوازَنَةِ مَوارِدَ وَ بَرامِجَ وَ أَداءٍ وَ لَيْسَت مُوازَنَةِ إِنْفاقٍ « مُشِيراً إِلَى أَنَّ المُشْكِلَةَ تَكْمُنُ فِي تَراجُعِ حَجْمِ الإِيراداتِ وَ اِرْتِفاعِ حَجْمِ الإِنْفاقِ سَنَوِيّاً .
#goldHeads=0,1,2,1,4,5,6,7,8,4,10,11,12,13,4,19,16,17,15,19,20,21,19,4,24,29,26,27,25,29,30,31,29,24,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,64,64,60,58,60,60,60,56,66,64,66,64,39,69,70,73,71,73,78,75,76,74,78,79,80,78,0,
#predictedHeads=0,1,2,1,1,5,6,7,8,1,10,11,12,13,1,19,16,17,15,19,20,21,19,19,24,29,26,27,25,29,30,31,29,1,34,35,0,0,0,39,40,43,40,39,44,45,48,46,48,39,50,51,52,53,54,53,58,56,60,58,60,60,60,60,64,65,66,58,39,69,70,73,71,73,74,75,78,76,78,79,80,39,0,
(0,1),(1,25),-0.161281 # DEPENDENCYPART_GRANDPAR
(0,1),(1,27),0.267942 # DEPENDENCYPART_GRANDPAR
(0,1),(1,28),-0.179535 # DEPENDENCYPART_GRANDPAR
(0,1),(1,31),0.40264 # DEPENDENCYPART_GRANDPAR
(0,1),(1,32),-0.202499 # DEPENDENCYPART_GRANDPAR
(0,1),(1,34),0.365564 # DEPENDENCYPART_GRANDPAR
(0,1),(1,36),-0.578399 # DEPENDENCYPART_GRANDPAR
(0,1),(1,44),0.150944 # DEPENDENCYPART_GRANDPAR
(0,1),(1,46),-0.0380294 # DEPENDENCYPART_GRANDPAR
(0,1),(1,50),-0.181448 # DEPENDENCYPART_GRANDPAR
(0,2),(2,3),-0.101088 # DEPENDENCYPART_GRANDPAR
(0,2),(2,4),-0.0358335 # DEPENDENCYPART_GRANDPAR
(0,2),(2,5),0.153048 # DEPENDENCYPART_GRANDPAR
(0,2),(2,6),-0.585456 # DEPENDENCYPART_GRANDPAR
(0,2),(2,7),-0.343931 # DEPENDENCYPART_GRANDPAR
(0,2),(2,9),-0.440242 # DEPENDENCYPART_GRANDPAR
(0,2),(2,10),-0.256084 # DEPENDENCYPART_GRANDPAR
(0,2),(2,13),0.0640426 # DEPENDENCYPART_GRANDPAR
(0,2),(2,15),0.192004 # DEPENDENCYPART_GRANDPAR
(0,3),(3,2),0.0750936 # DEPENDENCYPART_GRANDPAR
(0,3),(3,4),-0.0330631 # DEPENDENCYPART_GRANDPAR
(0,3),(3,5),0.153724 # DEPENDENCYPART_GRANDPAR
(0,3),(3,6),-0.575634 # DEPENDENCYPART_GRANDPAR
(0,3),(3,7),-0.342425 # DEPENDENCYPART_GRANDPAR
(0,3),(3,9),-0.446344 # DEPENDENCYPART_GRANDPAR
(0,3),(3,10),-0.152692 # DEPENDENCYPART_GRANDPAR
(0,4),(4,2),0.0707708 # DEPENDENCYPART_GRANDPAR
(0,4),(4,3),-0.0392164 # DEPENDENCYPART_GRANDPAR
(0,4),(4,5),0.174707 # DEPENDENCYPART_GRANDPAR
(0,4),(4,6),-0.581468 # DEPENDENCYPART_GRANDPAR
(0,4),(4,7),-0.339943 # DEPENDENCYPART_GRANDPAR
(0,4),(4,8),-0.40579 # DEPENDENCYPART_GRANDPAR
(0,4),(4,9),-0.427802 # DEPENDENCYPART_GRANDPAR
(0,4),(4,10),-0.227348 # DEPENDENCYPART_GRANDPAR
(0,4),(4,13),0.0857011 # DEPENDENCYPART_GRANDPAR
(0,5),(5,2),0.0171285 # DEPENDENCYPART_GRANDPAR
(0,5),(5,3),-0.0960069 # DEPENDENCYPART_GRANDPAR
(0,5),(5,4),-0.110532 # DEPENDENCYPART_GRANDPAR
(0,5),(5,6),-0.366825 # DEPENDENCYPART_GRANDPAR
(0,5),(5,7),-0.140318 # DEPENDENCYPART_GRANDPAR
(0,5),(5,8),-0.210798 # DEPENDENCYPART_GRANDPAR
(0,5),(5,9),-0.259943 # DEPENDENCYPART_GRANDPAR
(0,6),(6,3),-0.0392196 # DEPENDENCYPART_GRANDPAR
(0,6),(6,4),-0.0633044 # DEPENDENCYPART_GRANDPAR
(0,6),(6,7),-0.327099 # DEPENDENCYPART_GRANDPAR
(0,6),(6,8),-0.392945 # DEPENDENCYPART_GRANDPAR
(0,6),(6,9),-0.433089 # DEPENDENCYPART_GRANDPAR
(0,6),(6,10),-0.235727 # DEPENDENCYPART_GRANDPAR
(0,6),(6,11),-0.498148 # DEPENDENCYPART_GRANDPAR
(0,6),(6,12),-0.0539522 # DEPENDENCYPART_GRANDPAR
(0,6),(6,13),0.0731803 # DEPENDENCYPART_GRANDPAR
(0,6),(6,15),0.205935 # DEPENDENCYPART_GRANDPAR
(0,6),(6,16),-0.322407 # DEPENDENCYPART_GRANDPAR
(0,9),(9,2),0.079285 # DEPENDENCYPART_GRANDPAR
(0,9),(9,4),-0.0514665 # DEPENDENCYPART_GRANDPAR
(0,9),(9,5),0.116228 # DEPENDENCYPART_GRANDPAR
(0,9),(9,6),-0.588636 # DEPENDENCYPART_GRANDPAR
(0,9),(9,7),-0.35552 # DEPENDENCYPART_GRANDPAR
(0,9),(9,8),-0.424691 # DEPENDENCYPART_GRANDPAR
(0,9),(9,10),-0.146137 # DEPENDENCYPART_GRANDPAR
(0,9),(9,11),-0.506697 # DEPENDENCYPART_GRANDPAR
(0,9),(9,12),-0.0288925 # DEPENDENCYPART_GRANDPAR
(0,12),(12,7),-0.482448 # DEPENDENCYPART_GRANDPAR
(0,12),(12,8),-0.551618 # DEPENDENCYPART_GRANDPAR
(0,12),(12,10),-0.353365 # DEPENDENCYPART_GRANDPAR
(0,12),(12,11),-0.653026 # DEPENDENCYPART_GRANDPAR
(0,12),(12,13),-0.0356382 # DEPENDENCYPART_GRANDPAR
(0,12),(12,14),-0.587858 # DEPENDENCYPART_GRANDPAR
(0,12),(12,15),0.135031 # DEPENDENCYPART_GRANDPAR
(0,12),(12,19),-0.00493952 # DEPENDENCYPART_GRANDPAR
(0,12),(12,23),-0.182772 # DEPENDENCYPART_GRANDPAR
(0,16),(16,11),-0.634996 # DEPENDENCYPART_GRANDPAR
(0,16),(16,13),-0.102912 # DEPENDENCYPART_GRANDPAR
(0,16),(16,14),-0.763451 # DEPENDENCYPART_GRANDPAR
(0,16),(16,15),-0.0222693 # DEPENDENCYPART_GRANDPAR
(0,16),(16,17),-0.0373616 # DEPENDENCYPART_GRANDPAR
(0,16),(16,18),-0.428751 # DEPENDENCYPART_GRANDPAR
(0,16),(16,19),-0.0365901 # DEPENDENCYPART_GRANDPAR
(0,16),(16,23),-0.21452 # DEPENDENCYPART_GRANDPAR
(0,16),(16,25),-0.327457 # DEPENDENCYPART_GRANDPAR
(0,16),(16,29),-0.297988 # DEPENDENCYPART_GRANDPAR
(0,16),(16,33),-0.444865 # DEPENDENCYPART_GRANDPAR
(0,19),(19,2),-0.188619 # DEPENDENCYPART_GRANDPAR
(0,19),(19,4),-0.319704 # DEPENDENCYPART_GRANDPAR
(0,19),(19,6),-0.856871 # DEPENDENCYPART_GRANDPAR
(0,19),(19,7),-0.623757 # DEPENDENCYPART_GRANDPAR
(0,19),(19,8),-0.692932 # DEPENDENCYPART_GRANDPAR
(0,19),(19,14),-0.921856 # DEPENDENCYPART_GRANDPAR
(0,19),(19,16),-0.494286 # DEPENDENCYPART_GRANDPAR
(0,19),(19,17),-0.361616 # DEPENDENCYPART_GRANDPAR
(0,19),(19,18),-0.7216 # DEPENDENCYPART_GRANDPAR
(0,19),(19,20),-0.507782 # DEPENDENCYPART_GRANDPAR
(0,19),(19,21),-0.323611 # DEPENDENCYPART_GRANDPAR
(0,19),(19,22),-0.843353 # DEPENDENCYPART_GRANDPAR
(0,19),(19,23),-0.55113 # DEPENDENCYPART_GRANDPAR
(0,19),(19,24),-0.202625 # DEPENDENCYPART_GRANDPAR
(0,19),(19,25),-0.575621 # DEPENDENCYPART_GRANDPAR
(0,19),(19,27),-0.31339 # DEPENDENCYPART_GRANDPAR
(0,19),(19,28),-0.765437 # DEPENDENCYPART_GRANDPAR
(0,19),(19,29),-0.6044 # DEPENDENCYPART_GRANDPAR
(0,19),(19,31),-0.178692 # DEPENDENCYPART_GRANDPAR
(0,19),(19,33),-0.781475 # DEPENDENCYPART_GRANDPAR
(0,19),(19,35),-0.733163 # DEPENDENCYPART_GRANDPAR
(0,19),(19,37),-1.56711 # DEPENDENCYPART_GRANDPAR
(0,20),(20,17),-0.189799 # DEPENDENCYPART_GRANDPAR
(0,20),(20,18),-0.557671 # DEPENDENCYPART_GRANDPAR
(0,20),(20,19),-0.281102 # DEPENDENCYPART_GRANDPAR
(0,20),(20,21),0.0322726 # DEPENDENCYPART_GRANDPAR
(0,20),(20,22),-0.510192 # DEPENDENCYPART_GRANDPAR
(0,20),(20,23),-0.211442 # DEPENDENCYPART_GRANDPAR
(0,20),(20,24),0.144336 # DEPENDENCYPART_GRANDPAR
(0,20),(20,25),-0.327495 # DEPENDENCYPART_GRANDPAR
(0,20),(20,29),-0.296609 # DEPENDENCYPART_GRANDPAR
(0,20),(20,33),-0.441787 # DEPENDENCYPART_GRANDPAR
(0,23),(23,20),-0.398126 # DEPENDENCYPART_GRANDPAR
(0,23),(23,21),-0.283404 # DEPENDENCYPART_GRANDPAR
(0,23),(23,22),-0.793432 # DEPENDENCYPART_GRANDPAR
(0,23),(23,24),-0.135379 # DEPENDENCYPART_GRANDPAR
(0,23),(23,25),-0.529583 # DEPENDENCYPART_GRANDPAR
(0,23),(23,26),-0.439123 # DEPENDENCYPART_GRANDPAR
(0,23),(23,29),-0.502341 # DEPENDENCYPART_GRANDPAR
(0,26),(26,21),-0.122958 # DEPENDENCYPART_GRANDPAR
(0,26),(26,22),-0.647556 # DEPENDENCYPART_GRANDPAR
(0,26),(26,24),-0.00773531 # DEPENDENCYPART_GRANDPAR
(0,26),(26,25),-0.28876 # DEPENDENCYPART_GRANDPAR
(0,26),(26,27),0.0403203 # DEPENDENCYPART_GRANDPAR
(0,26),(26,28),-0.434318 # DEPENDENCYPART_GRANDPAR
(0,26),(26,29),-0.297749 # DEPENDENCYPART_GRANDPAR
(0,26),(26,33),-0.444626 # DEPENDENCYPART_GRANDPAR
(0,26),(26,34),0.0699711 # DEPENDENCYPART_GRANDPAR
(0,26),(26,36),-0.725693 # DEPENDENCYPART_GRANDPAR
(0,26),(26,37),-1.24297 # DEPENDENCYPART_GRANDPAR
(0,30),(30,27),-0.112736 # DEPENDENCYPART_GRANDPAR
(0,30),(30,28),-0.563857 # DEPENDENCYPART_GRANDPAR
(0,30),(30,29),-0.545259 # DEPENDENCYPART_GRANDPAR
(0,30),(30,31),0.175018 # DEPENDENCYPART_GRANDPAR
(0,30),(30,32),-0.459941 # DEPENDENCYPART_GRANDPAR
(0,30),(30,33),-0.444626 # DEPENDENCYPART_GRANDPAR
(0,30),(30,34),0.0699711 # DEPENDENCYPART_GRANDPAR
(0,30),(30,36),-0.725693 # DEPENDENCYPART_GRANDPAR
(0,30),(30,37),-1.24297 # DEPENDENCYPART_GRANDPAR
(0,30),(30,38),-0.498488 # DEPENDENCYPART_GRANDPAR
(0,30),(30,39),0.350282 # DEPENDENCYPART_GRANDPAR
(0,37),(37,35),-0.776811 # DEPENDENCYPART_GRANDPAR
(0,37),(37,36),-1.03403 # DEPENDENCYPART_GRANDPAR
(0,37),(37,38),-0.765382 # DEPENDENCYPART_GRANDPAR
(0,37),(37,39),0.143961 # DEPENDENCYPART_GRANDPAR
(0,38),(38,1),0.990768 # DEPENDENCYPART_GRANDPAR
(0,38),(38,5),-0.168775 # DEPENDENCYPART_GRANDPAR
(0,38),(38,26),-0.351462 # DEPENDENCYPART_GRANDPAR
(0,38),(38,27),-0.12777 # DEPENDENCYPART_GRANDPAR
(0,38),(38,30),-0.268584 # DEPENDENCYPART_GRANDPAR
(0,38),(38,31),0.00692749 # DEPENDENCYPART_GRANDPAR
(0,38),(38,32),-0.611697 # DEPENDENCYPART_GRANDPAR
(0,38),(38,34),-0.108002 # DEPENDENCYPART_GRANDPAR
(0,38),(38,35),-0.543887 # DEPENDENCYPART_GRANDPAR
(0,38),(38,36),-0.872851 # DEPENDENCYPART_GRANDPAR
(0,38),(38,37),-1.52152 # DEPENDENCYPART_GRANDPAR
(0,38),(38,39),0.394748 # DEPENDENCYPART_GRANDPAR
(0,38),(38,40),0.257464 # DEPENDENCYPART_GRANDPAR
(0,38),(38,41),-0.813995 # DEPENDENCYPART_GRANDPAR
(0,38),(38,42),-0.497748 # DEPENDENCYPART_GRANDPAR
(0,38),(38,52),-0.65539 # DEPENDENCYPART_GRANDPAR
(0,38),(38,64),-1.14281 # DEPENDENCYPART_GRANDPAR
(0,39),(39,5),0.227735 # DEPENDENCYPART_GRANDPAR
(0,39),(39,30),-0.0812599 # DEPENDENCYPART_GRANDPAR
(0,39),(39,35),-0.343761 # DEPENDENCYPART_GRANDPAR
(0,39),(39,37),-1.38488 # DEPENDENCYPART_GRANDPAR
(0,39),(39,38),-0.59535 # DEPENDENCYPART_GRANDPAR
(0,39),(39,40),0.656321 # DEPENDENCYPART_GRANDPAR
(0,39),(39,41),-0.393055 # DEPENDENCYPART_GRANDPAR
(0,39),(39,42),-0.183684 # DEPENDENCYPART_GRANDPAR
(0,39),(39,43),-0.2432 # DEPENDENCYPART_GRANDPAR
(0,39),(39,44),0.140948 # DEPENDENCYPART_GRANDPAR
(0,39),(39,45),-0.390973 # DEPENDENCYPART_GRANDPAR
(0,39),(39,46),-0.0495043 # DEPENDENCYPART_GRANDPAR
(0,39),(39,47),-0.602681 # DEPENDENCYPART_GRANDPAR
(0,39),(39,48),-0.596622 # DEPENDENCYPART_GRANDPAR
(0,39),(39,49),-1.91258 # DEPENDENCYPART_GRANDPAR
(0,39),(39,50),-0.180262 # DEPENDENCYPART_GRANDPAR
(0,39),(39,51),0.44526 # DEPENDENCYPART_GRANDPAR
(0,39),(39,52),-0.200893 # DEPENDENCYPART_GRANDPAR
(0,39),(39,53),-0.214847 # DEPENDENCYPART_GRANDPAR
(0,39),(39,54),0.151695 # DEPENDENCYPART_GRANDPAR
(0,39),(39,55),-0.568329 # DEPENDENCYPART_GRANDPAR
(0,39),(39,56),0.601481 # DEPENDENCYPART_GRANDPAR
(0,39),(39,58),-0.348507 # DEPENDENCYPART_GRANDPAR
(0,39),(39,59),-0.391992 # DEPENDENCYPART_GRANDPAR
(0,39),(39,69),1.48459 # DEPENDENCYPART_GRANDPAR
(0,39),(39,82),0.26132 # DEPENDENCYPART_GRANDPAR
(0,42),(42,40),0.318892 # DEPENDENCYPART_GRANDPAR
(0,42),(42,41),-0.745749 # DEPENDENCYPART_GRANDPAR
(0,42),(42,43),-0.586624 # DEPENDENCYPART_GRANDPAR
(0,42),(42,44),-0.102083 # DEPENDENCYPART_GRANDPAR
(0,42),(42,45),-0.797682 # DEPENDENCYPART_GRANDPAR
(0,42),(42,46),-0.331844 # DEPENDENCYPART_GRANDPAR
(0,42),(42,47),-0.706283 # DEPENDENCYPART_GRANDPAR
(0,42),(42,49),-1.96617 # DEPENDENCYPART_GRANDPAR
(0,43),(43,41),-0.745747 # DEPENDENCYPART_GRANDPAR
(0,43),(43,42),-0.453075 # DEPENDENCYPART_GRANDPAR
(0,43),(43,44),-0.102082 # DEPENDENCYPART_GRANDPAR
(0,43),(43,45),-0.797682 # DEPENDENCYPART_GRANDPAR
(0,43),(43,46),-0.331844 # DEPENDENCYPART_GRANDPAR
(0,43),(43,47),-0.706283 # DEPENDENCYPART_GRANDPAR
(0,43),(43,49),-1.96617 # DEPENDENCYPART_GRANDPAR
(0,48),(48,43),-0.522739 # DEPENDENCYPART_GRANDPAR
(0,48),(48,47),-0.873 # DEPENDENCYPART_GRANDPAR
(0,48),(48,49),-1.94733 # DEPENDENCYPART_GRANDPAR
(0,48),(48,50),-0.48929 # DEPENDENCYPART_GRANDPAR
(0,48),(48,51),0.0398305 # DEPENDENCYPART_GRANDPAR
(0,48),(48,52),-0.51304 # DEPENDENCYPART_GRANDPAR
(0,48),(48,53),-0.395605 # DEPENDENCYPART_GRANDPAR
(0,53),(53,42),-0.350573 # DEPENDENCYPART_GRANDPAR
(0,53),(53,44),0.0829528 # DEPENDENCYPART_GRANDPAR
(0,53),(53,50),-0.339839 # DEPENDENCYPART_GRANDPAR
(0,53),(53,51),0.281494 # DEPENDENCYPART_GRANDPAR
(0,53),(53,54),0.145635 # DEPENDENCYPART_GRANDPAR
(0,53),(53,55),-0.574389 # DEPENDENCYPART_GRANDPAR
(0,53),(53,56),0.592315 # DEPENDENCYPART_GRANDPAR
(0,53),(53,57),-0.934264 # DEPENDENCYPART_GRANDPAR
(0,53),(53,58),-0.354567 # DEPENDENCYPART_GRANDPAR
(0,53),(53,59),-0.398052 # DEPENDENCYPART_GRANDPAR
(0,53),(53,60),-0.992216 # DEPENDENCYPART_GRANDPAR
(0,53),(53,61),-0.653414 # DEPENDENCYPART_GRANDPAR
(0,53),(53,62),-0.988562 # DEPENDENCYPART_GRANDPAR
(0,53),(53,63),-0.675879 # DEPENDENCYPART_GRANDPAR
(0,53),(53,64),-0.807969 # DEPENDENCYPART_GRANDPAR
(0,53),(53,69),1.43901 # DEPENDENCYPART_GRANDPAR
(0,53),(53,70),0.814389 # DEPENDENCYPART_GRANDPAR
(0,53),(53,71),0.941442 # DEPENDENCYPART_GRANDPAR
(0,60),(60,1),0.990768 # DEPENDENCYPART_GRANDPAR
(0,60),(60,35),-0.543887 # DEPENDENCYPART_GRANDPAR
(0,60),(60,40),0.290794 # DEPENDENCYPART_GRANDPAR
(0,60),(60,41),-0.761351 # DEPENDENCYPART_GRANDPAR
(0,60),(60,42),-0.630637 # DEPENDENCYPART_GRANDPAR
(0,60),(60,45),-0.760071 # DEPENDENCYPART_GRANDPAR
(0,60),(60,47),-0.8162 # DEPENDENCYPART_GRANDPAR
(0,60),(60,51),0.0692589 # DEPENDENCYPART_GRANDPAR
(0,60),(60,53),-0.21969 # DEPENDENCYPART_GRANDPAR
(0,60),(60,54),-0.216566 # DEPENDENCYPART_GRANDPAR
(0,60),(60,55),-0.93734 # DEPENDENCYPART_GRANDPAR
(0,60),(60,56),0.0215892 # DEPENDENCYPART_GRANDPAR
(0,60),(60,57),-1.1378 # DEPENDENCYPART_GRANDPAR
(0,60),(60,58),-0.716767 # DEPENDENCYPART_GRANDPAR
(0,60),(60,59),-0.760253 # DEPENDENCYPART_GRANDPAR
(0,60),(60,61),-1.06829 # DEPENDENCYPART_GRANDPAR
(0,60),(60,62),-1.3234 # DEPENDENCYPART_GRANDPAR
(0,60),(60,63),-1.09076 # DEPENDENCYPART_GRANDPAR
(0,60),(60,64),-1.14281 # DEPENDENCYPART_GRANDPAR
(0,60),(60,65),-2.43933 # DEPENDENCYPART_GRANDPAR
(0,60),(60,66),-0.863604 # DEPENDENCYPART_GRANDPAR
(0,60),(60,67),-0.875112 # DEPENDENCYPART_GRANDPAR
(0,60),(60,68),-2.99857 # DEPENDENCYPART_GRANDPAR
(0,60),(60,69),1.20675 # DEPENDENCYPART_GRANDPAR
(0,60),(60,70),0.453086 # DEPENDENCYPART_GRANDPAR
(0,60),(60,71),0.420174 # DEPENDENCYPART_GRANDPAR
(0,60),(60,72),-1.08521 # DEPENDENCYPART_GRANDPAR
(0,60),(60,73),-0.478091 # DEPENDENCYPART_GRANDPAR
(0,60),(60,74),-0.882861 # DEPENDENCYPART_GRANDPAR
(0,60),(60,75),-1.18313 # DEPENDENCYPART_GRANDPAR
(0,60),(60,76),-1.06434 # DEPENDENCYPART_GRANDPAR
(0,60),(60,77),-1.11294 # DEPENDENCYPART_GRANDPAR
(0,60),(60,78),-1.50707 # DEPENDENCYPART_GRANDPAR
(0,60),(60,79),-1.33432 # DEPENDENCYPART_GRANDPAR
(0,60),(60,80),-1.11024 # DEPENDENCYPART_GRANDPAR
(0,60),(60,81),-1.13389 # DEPENDENCYPART_GRANDPAR
(0,62),(62,1),0.990768 # DEPENDENCYPART_GRANDPAR
(0,62),(62,40),0.290794 # DEPENDENCYPART_GRANDPAR
(0,62),(62,45),-0.760071 # DEPENDENCYPART_GRANDPAR
(0,62),(62,51),0.0692589 # DEPENDENCYPART_GRANDPAR
(0,62),(62,53),-0.21969 # DEPENDENCYPART_GRANDPAR
(0,62),(62,54),-0.216566 # DEPENDENCYPART_GRANDPAR
(0,62),(62,55),-0.93734 # DEPENDENCYPART_GRANDPAR
(0,62),(62,56),0.0215892 # DEPENDENCYPART_GRANDPAR
(0,62),(62,57),-1.1378 # DEPENDENCYPART_GRANDPAR
(0,62),(62,58),-0.716767 # DEPENDENCYPART_GRANDPAR
(0,62),(62,59),-0.760253 # DEPENDENCYPART_GRANDPAR
(0,62),(62,60),-1.49666 # DEPENDENCYPART_GRANDPAR
(0,62),(62,61),-1.01561 # DEPENDENCYPART_GRANDPAR
(0,62),(62,63),-1.09076 # DEPENDENCYPART_GRANDPAR
(0,62),(62,64),-1.14281 # DEPENDENCYPART_GRANDPAR
(0,62),(62,65),-2.43933 # DEPENDENCYPART_GRANDPAR
(0,62),(62,66),-0.863604 # DEPENDENCYPART_GRANDPAR
(0,62),(62,67),-0.875112 # DEPENDENCYPART_GRANDPAR
(0,62),(62,68),-2.99857 # DEPENDENCYPART_GRANDPAR
(0,62),(62,70),0.453086 # DEPENDENCYPART_GRANDPAR
(0,62),(62,71),0.420174 # DEPENDENCYPART_GRANDPAR
(0,62),(62,72),-1.08521 # DEPENDENCYPART_GRANDPAR
(0,62),(62,73),-0.478091 # DEPENDENCYPART_GRANDPAR
(0,62),(62,74),-0.882861 # DEPENDENCYPART_GRANDPAR
(0,62),(62,75),-1.18313 # DEPENDENCYPART_GRANDPAR
(0,62),(62,76),-1.06434 # DEPENDENCYPART_GRANDPAR
(0,62),(62,77),-1.11294 # DEPENDENCYPART_GRANDPAR
(0,62),(62,78),-1.50707 # DEPENDENCYPART_GRANDPAR
(0,62),(62,79),-1.33432 # DEPENDENCYPART_GRANDPAR
(0,62),(62,80),-1.11024 # DEPENDENCYPART_GRANDPAR
(0,62),(62,81),-1.13389 # DEPENDENCYPART_GRANDPAR
(0,64),(64,1),0.990768 # DEPENDENCYPART_GRANDPAR
(0,64),(64,39),0.44331 # DEPENDENCYPART_GRANDPAR
(0,64),(64,53),-0.21969 # DEPENDENCYPART_GRANDPAR
(0,64),(64,54),-0.216566 # DEPENDENCYPART_GRANDPAR
(0,64),(64,55),-0.93734 # DEPENDENCYPART_GRANDPAR
(0,64),(64,57),-1.1378 # DEPENDENCYPART_GRANDPAR
(0,64),(64,58),-0.716767 # DEPENDENCYPART_GRANDPAR
(0,64),(64,59),-0.760253 # DEPENDENCYPART_GRANDPAR
(0,64),(64,61),-1.01561 # DEPENDENCYPART_GRANDPAR
(0,64),(64,62),-1.493 # DEPENDENCYPART_GRANDPAR
(0,64),(64,63),-1.03819 # DEPENDENCYPART_GRANDPAR
(0,64),(64,65),-2.43933 # DEPENDENCYPART_GRANDPAR
(0,64),(64,66),-0.863604 # DEPENDENCYPART_GRANDPAR
(0,64),(64,67),-0.875112 # DEPENDENCYPART_GRANDPAR
(0,64),(64,68),-2.99857 # DEPENDENCYPART_GRANDPAR
(0,64),(64,69),1.20675 # DEPENDENCYPART_GRANDPAR
(0,64),(64,70),0.453086 # DEPENDENCYPART_GRANDPAR
(0,64),(64,71),0.420174 # DEPENDENCYPART_GRANDPAR
(0,64),(64,72),-1.08521 # DEPENDENCYPART_GRANDPAR
(0,64),(64,73),-0.478091 # DEPENDENCYPART_GRANDPAR
(0,64),(64,74),-0.882861 # DEPENDENCYPART_GRANDPAR
(0,64),(64,78),-1.50707 # DEPENDENCYPART_GRANDPAR
(0,64),(64,79),-1.33432 # DEPENDENCYPART_GRANDPAR
(0,65),(65,61),-0.795656 # DEPENDENCYPART_GRANDPAR
(0,65),(65,63),-0.818122 # DEPENDENCYPART_GRANDPAR
(0,65),(65,64),-1.06603 # DEPENDENCYPART_GRANDPAR
(0,65),(65,66),-0.453094 # DEPENDENCYPART_GRANDPAR
(0,65),(65,67),-0.464603 # DEPENDENCYPART_GRANDPAR
(0,65),(65,68),-2.74402 # DEPENDENCYPART_GRANDPAR
(0,65),(65,69),1.43695 # DEPENDENCYPART_GRANDPAR
(0,65),(65,70),0.812464 # DEPENDENCYPART_GRANDPAR
(0,65),(65,71),0.918092 # DEPENDENCYPART_GRANDPAR
(0,65),(65,72),-0.6749 # DEPENDENCYPART_GRANDPAR
(0,65),(65,73),-0.45202 # DEPENDENCYPART_GRANDPAR
(0,65),(65,74),-0.573843 # DEPENDENCYPART_GRANDPAR
(0,65),(65,75),-0.773079 # DEPENDENCYPART_GRANDPAR
(0,65),(65,76),-0.651499 # DEPENDENCYPART_GRANDPAR
(0,65),(65,77),-0.702428 # DEPENDENCYPART_GRANDPAR
(0,65),(65,78),-1.19534 # DEPENDENCYPART_GRANDPAR
(0,65),(65,82),0.218486 # DEPENDENCYPART_GRANDPAR
(0,69),(69,63),-0.924592 # DEPENDENCYPART_GRANDPAR
(0,69),(69,66),-0.697437 # DEPENDENCYPART_GRANDPAR
(0,69),(69,67),-0.708946 # DEPENDENCYPART_GRANDPAR
(0,69),(69,68),-3.00835 # DEPENDENCYPART_GRANDPAR
(0,69),(69,70),0.767686 # DEPENDENCYPART_GRANDPAR
(0,69),(69,71),0.767267 # DEPENDENCYPART_GRANDPAR
(0,69),(69,72),-0.899468 # DEPENDENCYPART_GRANDPAR
(0,69),(69,73),-0.565266 # DEPENDENCYPART_GRANDPAR
(0,69),(69,74),-0.655525 # DEPENDENCYPART_GRANDPAR
(0,73),(73,61),-0.802188 # DEPENDENCYPART_GRANDPAR
(0,73),(73,63),-0.824654 # DEPENDENCYPART_GRANDPAR
(0,73),(73,66),-0.597499 # DEPENDENCYPART_GRANDPAR
(0,73),(73,67),-0.609008 # DEPENDENCYPART_GRANDPAR
(0,73),(73,70),0.645349 # DEPENDENCYPART_GRANDPAR
(0,73),(73,71),0.641979 # DEPENDENCYPART_GRANDPAR
(0,73),(73,72),-0.819232 # DEPENDENCYPART_GRANDPAR
(0,73),(73,74),-0.589292 # DEPENDENCYPART_GRANDPAR
(0,73),(73,75),-0.781675 # DEPENDENCYPART_GRANDPAR
(0,73),(73,76),-0.660095 # DEPENDENCYPART_GRANDPAR
(0,73),(73,77),-0.711024 # DEPENDENCYPART_GRANDPAR
(0,73),(73,78),-1.18643 # DEPENDENCYPART_GRANDPAR
(0,73),(73,79),-0.931723 # DEPENDENCYPART_GRANDPAR
(0,73),(73,80),-0.706003 # DEPENDENCYPART_GRANDPAR
(0,73),(73,81),-0.731982 # DEPENDENCYPART_GRANDPAR
(0,73),(73,82),0.212759 # DEPENDENCYPART_GRANDPAR
(0,83),(83,80),-1.28873 # DEPENDENCYPART_GRANDPAR
(0,83),(83,81),-1.31486 # DEPENDENCYPART_GRANDPAR
(0,83),(83,82),-0.231957 # DEPENDENCYPART_GRANDPAR
