# _root_ القاهِرَةُ - » الحَياَةُ « - زادَت مُعَدَّلاتُ » الدَوْلَرَةِ « داخِلَ الاِقْتِصادِ المِصْرِيِّ عَلَى نَحْوٍ باتٍّ يَزْعَجُ الحُكُومَةَ الَّتِي خَفَّضَت مَطْلَعَ الشَهْرِ الماضِي قِيمَةَ الجُنَيْهِ فِي مُواجَهَةِ الدُولارِ ، وَ بَدَأَت هٰذِهِ المُعَدَّلاتُ تَقْتَرِبُ مِن حاجِزِ عامِ 1994 فِي بِدايَةِ بَرْنامَجِ الإِصْلاحِ الاِقْتِصادِيِّ . وَ أَشارَ تَقْرِيرٌ لِ وِزارَةِ الاِقْتِصادِ إِلَى أَنَّ مُعَدَّلَ » الدَوْلَرَةِ « تَجاوَزَ 22 فِي المِئَةِ مِن إِجْمالِيِّ حَجْمِ السُيُولَةِ وَ هُوَ فِي سَبِيلِ هُ إِلَى الصُعُودِ تَدْرِيجاً بِ مُعَدَّلٍ يُراوِحُ بَيْنَ 3,0 وَ 4,0 فِي المِئَةِ شَهْرِيّاً .
#goldHeads=0,0,4,0,4,0,31,7,10,8,10,7,12,13,7,15,16,17,18,19,19,21,22,23,21,25,21,27,27,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,67,68,58,68,69,69,71,72,72,74,75,76,79,77,79,79,81,79,0,
#predictedHeads=0,0,4,0,4,0,0,7,10,8,10,7,12,13,7,15,16,16,18,19,31,21,22,23,21,25,26,27,28,29,0,31,34,32,32,35,36,37,38,32,40,41,42,43,0,0,0,47,48,49,50,47,52,58,56,54,56,53,58,59,60,59,62,63,64,68,68,64,68,69,69,71,72,73,74,75,76,79,77,79,80,81,76,0,
(15,12),(12,11),-0.206049 # DEPENDENCYPART_GRANDPAR
(15,12),(12,13),-0.324415 # DEPENDENCYPART_GRANDPAR
(15,12),(12,14),-0.0268053 # DEPENDENCYPART_GRANDPAR
(15,12),(12,15),-1.08868 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,12),(12,16),-0.128853 # DEPENDENCYPART_GRANDPAR
(15,12),(12,17),-0.613939 # DEPENDENCYPART_GRANDPAR
(15,13),(13,11),-0.0565506 # DEPENDENCYPART_GRANDPAR
(15,13),(13,14),0.100096 # DEPENDENCYPART_GRANDPAR
(15,13),(13,15),-1.08067 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,13),(13,16),-0.135371 # DEPENDENCYPART_GRANDPAR
(15,13),(13,17),-0.609587 # DEPENDENCYPART_GRANDPAR
(15,13),(13,18),-0.686243 # DEPENDENCYPART_GRANDPAR
(15,13),(13,20),-0.848304 # DEPENDENCYPART_GRANDPAR
(15,13),(13,21),-0.857507 # DEPENDENCYPART_GRANDPAR
(15,14),(14,8),-0.100866 # DEPENDENCYPART_GRANDPAR
(15,14),(14,10),-0.0293509 # DEPENDENCYPART_GRANDPAR
(15,14),(14,11),-0.0360884 # DEPENDENCYPART_GRANDPAR
(15,14),(14,15),-1.0754 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,14),(14,16),-0.0801496 # DEPENDENCYPART_GRANDPAR
(15,14),(14,17),-0.597245 # DEPENDENCYPART_GRANDPAR
(15,16),(16,17),0.0517878 # DEPENDENCYPART_GRANDPAR
(15,16),(16,18),-0.0301782 # DEPENDENCYPART_GRANDPAR
(15,16),(16,19),-0.15745 # DEPENDENCYPART_GRANDPAR
(15,16),(16,20),-0.0916778 # DEPENDENCYPART_GRANDPAR
(15,16),(16,21),-0.201443 # DEPENDENCYPART_GRANDPAR
(15,16),(16,24),-0.462424 # DEPENDENCYPART_GRANDPAR
(15,17),(17,18),-0.0411009 # DEPENDENCYPART_GRANDPAR
(15,17),(17,19),-0.0937291 # DEPENDENCYPART_GRANDPAR
(15,18),(18,2),-0.767308 # DEPENDENCYPART_GRANDPAR
(15,18),(18,3),-0.711616 # DEPENDENCYPART_GRANDPAR
(15,18),(18,5),-0.679952 # DEPENDENCYPART_GRANDPAR
(15,18),(18,6),-0.710607 # DEPENDENCYPART_GRANDPAR
(15,18),(18,8),-0.957855 # DEPENDENCYPART_GRANDPAR
(15,18),(18,9),-0.696491 # DEPENDENCYPART_GRANDPAR
(15,18),(18,10),-0.886163 # DEPENDENCYPART_GRANDPAR
(15,18),(18,11),-0.681317 # DEPENDENCYPART_GRANDPAR
(15,18),(18,12),-0.66398 # DEPENDENCYPART_GRANDPAR
(15,18),(18,13),-0.851896 # DEPENDENCYPART_GRANDPAR
(15,18),(18,14),-0.513033 # DEPENDENCYPART_GRANDPAR
(15,18),(18,15),-0.558732 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,18),(18,16),0.404817 # DEPENDENCYPART_GRANDPAR
(15,18),(18,17),-0.0754821 # DEPENDENCYPART_GRANDPAR
(15,18),(18,19),-0.0827893 # DEPENDENCYPART_GRANDPAR
(15,18),(18,20),-0.139502 # DEPENDENCYPART_GRANDPAR
(15,18),(18,21),-0.254698 # DEPENDENCYPART_GRANDPAR
(15,18),(18,22),-0.0407326 # DEPENDENCYPART_GRANDPAR
(15,18),(18,23),-0.398065 # DEPENDENCYPART_GRANDPAR
(15,18),(18,24),-0.442106 # DEPENDENCYPART_GRANDPAR
(15,18),(18,25),-0.101405 # DEPENDENCYPART_GRANDPAR
(15,18),(18,26),-0.444449 # DEPENDENCYPART_GRANDPAR
(15,18),(18,27),-0.0500759 # DEPENDENCYPART_GRANDPAR
(15,18),(18,28),-0.313168 # DEPENDENCYPART_GRANDPAR
(15,18),(18,29),-0.535494 # DEPENDENCYPART_GRANDPAR
(15,18),(18,31),-0.261917 # DEPENDENCYPART_GRANDPAR
(15,18),(18,34),-0.656724 # DEPENDENCYPART_GRANDPAR
(15,18),(18,36),0.00891722 # DEPENDENCYPART_GRANDPAR
(15,18),(18,38),-0.774592 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.09277 # DEPENDENCYPART_GRANDPAR
(15,19),(19,21),-0.203216 # DEPENDENCYPART_GRANDPAR
(15,19),(19,22),-0.110163 # DEPENDENCYPART_GRANDPAR
(15,19),(19,23),-0.4548 # DEPENDENCYPART_GRANDPAR
(15,19),(19,24),-0.465214 # DEPENDENCYPART_GRANDPAR
(15,19),(19,27),-0.0706883 # DEPENDENCYPART_GRANDPAR
(16,17),(17,18),-0.0624527 # DEPENDENCYPART_GRANDPAR
(16,17),(17,19),-0.223667 # DEPENDENCYPART_GRANDPAR
(16,18),(18,2),-0.991528 # DEPENDENCYPART_GRANDPAR
(16,18),(18,3),-1.04923 # DEPENDENCYPART_GRANDPAR
(16,18),(18,5),-0.982469 # DEPENDENCYPART_GRANDPAR
(16,18),(18,6),-0.937656 # DEPENDENCYPART_GRANDPAR
(16,18),(18,8),-1.21059 # DEPENDENCYPART_GRANDPAR
(16,18),(18,9),-0.957965 # DEPENDENCYPART_GRANDPAR
(16,18),(18,10),-1.10424 # DEPENDENCYPART_GRANDPAR
(16,18),(18,11),-0.925261 # DEPENDENCYPART_GRANDPAR
(16,18),(18,12),-0.904188 # DEPENDENCYPART_GRANDPAR
(16,18),(18,13),-0.953764 # DEPENDENCYPART_GRANDPAR
(16,18),(18,14),-1.00404 # DEPENDENCYPART_GRANDPAR
(16,18),(18,15),-0.716263 # DEPENDENCYPART_GRANDPAR
(16,18),(18,16),-0.833453 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,18),(18,17),0.374028 # DEPENDENCYPART_GRANDPAR
(16,18),(18,19),0.098313 # DEPENDENCYPART_GRANDPAR
(16,18),(18,20),0.00548512 # DEPENDENCYPART_GRANDPAR
(16,18),(18,21),-3.31475e-05 # DEPENDENCYPART_GRANDPAR
(16,18),(18,22),0.174021 # DEPENDENCYPART_GRANDPAR
(16,18),(18,23),-0.117151 # DEPENDENCYPART_GRANDPAR
(16,18),(18,24),-0.443688 # DEPENDENCYPART_GRANDPAR
(16,18),(18,25),-0.162503 # DEPENDENCYPART_GRANDPAR
(16,18),(18,26),-0.171956 # DEPENDENCYPART_GRANDPAR
(16,18),(18,27),-0.191092 # DEPENDENCYPART_GRANDPAR
(16,18),(18,28),-0.12411 # DEPENDENCYPART_GRANDPAR
(16,18),(18,29),-0.304808 # DEPENDENCYPART_GRANDPAR
(16,18),(18,31),-0.423266 # DEPENDENCYPART_GRANDPAR
(16,18),(18,34),0.000782888 # DEPENDENCYPART_GRANDPAR
(16,18),(18,36),-0.386029 # DEPENDENCYPART_GRANDPAR
(16,18),(18,38),-0.444328 # DEPENDENCYPART_GRANDPAR
(16,19),(19,20),-0.0184798 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),0.0330604 # DEPENDENCYPART_GRANDPAR
(16,19),(19,22),-0.0764199 # DEPENDENCYPART_GRANDPAR
(16,19),(19,23),-0.351618 # DEPENDENCYPART_GRANDPAR
(16,19),(19,24),-0.575971 # DEPENDENCYPART_GRANDPAR
(16,19),(19,27),-0.42253 # DEPENDENCYPART_GRANDPAR
(16,20),(20,2),-0.975066 # DEPENDENCYPART_GRANDPAR
(16,20),(20,7),-0.922695 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.281552 # DEPENDENCYPART_GRANDPAR
(16,21),(21,8),-1.21059 # DEPENDENCYPART_GRANDPAR
(16,21),(21,10),-1.10424 # DEPENDENCYPART_GRANDPAR
(16,21),(21,12),-0.904188 # DEPENDENCYPART_GRANDPAR
(16,21),(21,13),-0.953764 # DEPENDENCYPART_GRANDPAR
(16,21),(21,15),-0.716263 # DEPENDENCYPART_GRANDPAR
(16,21),(21,16),-0.833453 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,21),(21,19),-0.43412 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.274591 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),0.174021 # DEPENDENCYPART_GRANDPAR
(16,21),(21,23),-0.117151 # DEPENDENCYPART_GRANDPAR
(16,21),(21,24),-0.443688 # DEPENDENCYPART_GRANDPAR
(16,21),(21,25),-0.162503 # DEPENDENCYPART_GRANDPAR
(16,21),(21,26),-0.171956 # DEPENDENCYPART_GRANDPAR
(16,21),(21,27),-0.191092 # DEPENDENCYPART_GRANDPAR
(16,21),(21,28),-0.12411 # DEPENDENCYPART_GRANDPAR
(16,21),(21,29),-0.304808 # DEPENDENCYPART_GRANDPAR
(16,21),(21,30),-0.375476 # DEPENDENCYPART_GRANDPAR
(16,21),(21,31),-0.423266 # DEPENDENCYPART_GRANDPAR
(16,21),(21,34),0.000782888 # DEPENDENCYPART_GRANDPAR
(16,21),(21,36),-0.386029 # DEPENDENCYPART_GRANDPAR
(16,21),(21,38),-0.444328 # DEPENDENCYPART_GRANDPAR
(16,21),(21,40),-0.441046 # DEPENDENCYPART_GRANDPAR
(16,21),(21,52),-0.980925 # DEPENDENCYPART_GRANDPAR
(16,24),(24,22),-0.225333 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),-0.505829 # DEPENDENCYPART_GRANDPAR
(16,24),(24,25),-0.48949 # DEPENDENCYPART_GRANDPAR
(16,24),(24,26),-0.49846 # DEPENDENCYPART_GRANDPAR
(16,24),(24,27),-0.438928 # DEPENDENCYPART_GRANDPAR
(16,24),(24,30),-0.393149 # DEPENDENCYPART_GRANDPAR
(17,18),(18,2),-0.89638 # DEPENDENCYPART_GRANDPAR
(17,18),(18,3),-0.920772 # DEPENDENCYPART_GRANDPAR
(17,18),(18,5),-0.918845 # DEPENDENCYPART_GRANDPAR
(17,18),(18,6),-0.91837 # DEPENDENCYPART_GRANDPAR
(17,18),(18,8),-1.08344 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.918091 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.786857 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.849025 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.674334 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.820298 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.659441 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),-0.584186 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),-0.74862 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.752582 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,18),(18,19),-0.637374 # DEPENDENCYPART_GRANDPAR
(17,18),(18,20),-0.420372 # DEPENDENCYPART_GRANDPAR
(17,18),(18,21),-0.780124 # DEPENDENCYPART_GRANDPAR
(17,18),(18,22),-0.530478 # DEPENDENCYPART_GRANDPAR
(17,18),(18,23),-0.641555 # DEPENDENCYPART_GRANDPAR
(17,18),(18,24),-0.522956 # DEPENDENCYPART_GRANDPAR
(17,18),(18,25),-0.850068 # DEPENDENCYPART_GRANDPAR
(17,18),(18,26),-0.630857 # DEPENDENCYPART_GRANDPAR
(17,18),(18,27),-0.473956 # DEPENDENCYPART_GRANDPAR
(17,18),(18,28),-0.805972 # DEPENDENCYPART_GRANDPAR
(17,18),(18,29),-0.631161 # DEPENDENCYPART_GRANDPAR
(17,18),(18,31),-0.450302 # DEPENDENCYPART_GRANDPAR
(17,18),(18,34),-0.841115 # DEPENDENCYPART_GRANDPAR
(17,18),(18,36),-0.597554 # DEPENDENCYPART_GRANDPAR
(17,18),(18,38),-0.754171 # DEPENDENCYPART_GRANDPAR
(17,19),(19,20),-0.428718 # DEPENDENCYPART_GRANDPAR
(17,19),(19,21),-0.765754 # DEPENDENCYPART_GRANDPAR
(17,19),(19,22),-0.633293 # DEPENDENCYPART_GRANDPAR
(17,19),(19,23),-0.732093 # DEPENDENCYPART_GRANDPAR
(17,19),(19,24),-0.545004 # DEPENDENCYPART_GRANDPAR
(17,19),(19,27),-0.575118 # DEPENDENCYPART_GRANDPAR
(18,2),(2,1),-0.498774 # DEPENDENCYPART_GRANDPAR
(18,2),(2,3),-0.0880794 # DEPENDENCYPART_GRANDPAR
(18,2),(2,4),-0.468941 # DEPENDENCYPART_GRANDPAR
(18,2),(2,5),-0.271129 # DEPENDENCYPART_GRANDPAR
(18,2),(2,6),-0.270105 # DEPENDENCYPART_GRANDPAR
(18,2),(2,7),-0.0797852 # DEPENDENCYPART_GRANDPAR
(18,3),(3,1),-0.587623 # DEPENDENCYPART_GRANDPAR
(18,3),(3,2),-0.238477 # DEPENDENCYPART_GRANDPAR
(18,3),(3,4),-0.496495 # DEPENDENCYPART_GRANDPAR
(18,3),(3,5),-0.294727 # DEPENDENCYPART_GRANDPAR
(18,3),(3,6),-0.293318 # DEPENDENCYPART_GRANDPAR
(18,3),(3,7),-0.0966775 # DEPENDENCYPART_GRANDPAR
(18,5),(5,1),-0.553816 # DEPENDENCYPART_GRANDPAR
(18,5),(5,2),-0.193042 # DEPENDENCYPART_GRANDPAR
(18,5),(5,3),-0.130266 # DEPENDENCYPART_GRANDPAR
(18,5),(5,4),-0.471563 # DEPENDENCYPART_GRANDPAR
(18,5),(5,6),-0.295481 # DEPENDENCYPART_GRANDPAR
(18,5),(5,7),-0.0954112 # DEPENDENCYPART_GRANDPAR
(18,5),(5,9),-0.116374 # DEPENDENCYPART_GRANDPAR
(18,6),(6,2),-0.180677 # DEPENDENCYPART_GRANDPAR
(18,6),(6,3),-0.154526 # DEPENDENCYPART_GRANDPAR
(18,6),(6,4),-0.417759 # DEPENDENCYPART_GRANDPAR
(18,6),(6,5),-0.234944 # DEPENDENCYPART_GRANDPAR
(18,6),(6,7),-0.0797852 # DEPENDENCYPART_GRANDPAR
(18,8),(8,4),-0.298857 # DEPENDENCYPART_GRANDPAR
(18,8),(8,5),-0.267778 # DEPENDENCYPART_GRANDPAR
(18,8),(8,6),-0.2663 # DEPENDENCYPART_GRANDPAR
(18,8),(8,9),-0.143824 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.396615 # DEPENDENCYPART_GRANDPAR
(18,8),(8,11),-0.229354 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),0.117136 # DEPENDENCYPART_GRANDPAR
(18,8),(8,13),0.102616 # DEPENDENCYPART_GRANDPAR
(18,8),(8,14),-0.275277 # DEPENDENCYPART_GRANDPAR
(18,8),(8,15),0.302153 # DEPENDENCYPART_GRANDPAR
(18,8),(8,17),0.0197591 # DEPENDENCYPART_GRANDPAR
(18,8),(8,18),-1.24816 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,8),(8,20),-0.521046 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.32918 # DEPENDENCYPART_GRANDPAR
(18,9),(9,10),-0.501484 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.199239 # DEPENDENCYPART_GRANDPAR
(18,10),(10,2),-0.235509 # DEPENDENCYPART_GRANDPAR
(18,10),(10,3),-0.231571 # DEPENDENCYPART_GRANDPAR
(18,10),(10,5),-0.272308 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),-0.270883 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.00130536 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.16732 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.234154 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),-0.22941 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),0.117136 # DEPENDENCYPART_GRANDPAR
(18,10),(10,13),0.102616 # DEPENDENCYPART_GRANDPAR
(18,10),(10,14),-0.275277 # DEPENDENCYPART_GRANDPAR
(18,10),(10,15),0.302153 # DEPENDENCYPART_GRANDPAR
(18,10),(10,16),0.104472 # DEPENDENCYPART_GRANDPAR
(18,10),(10,17),0.0197591 # DEPENDENCYPART_GRANDPAR
(18,10),(10,18),-1.24816 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,10),(10,20),-0.521046 # DEPENDENCYPART_GRANDPAR
(18,10),(10,21),-0.631655 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.295662 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.132849 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.494691 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.00114977 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.018576 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.414502 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.00823395 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.151278 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.207474 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.0963463 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),0.0426773 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.421267 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),0.125052 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),0.0538597 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.129766 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.167294 # DEPENDENCYPART_GRANDPAR
(18,13),(13,14),-0.277354 # DEPENDENCYPART_GRANDPAR
(18,13),(13,15),0.302145 # DEPENDENCYPART_GRANDPAR
(18,13),(13,16),0.104469 # DEPENDENCYPART_GRANDPAR
(18,13),(13,17),0.0176924 # DEPENDENCYPART_GRANDPAR
(18,13),(13,18),-1.24816 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,20),-0.521046 # DEPENDENCYPART_GRANDPAR
(18,13),(13,21),-0.631655 # DEPENDENCYPART_GRANDPAR
(18,14),(14,8),-0.127646 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.32667 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.0659032 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),0.21121 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.0397457 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.113147 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),0.0908462 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),0.370224 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.171786 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),0.0964333 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.112126 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-1.2036 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.467317 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),0.0197591 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-1.24816 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.512315 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.521046 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.631655 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-0.735885 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-1.19411 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.434793 # DEPENDENCYPART_GRANDPAR
(18,19),(19,20),0.260374 # DEPENDENCYPART_GRANDPAR
(18,19),(19,21),0.14428 # DEPENDENCYPART_GRANDPAR
(18,19),(19,22),0.131879 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),-0.508952 # DEPENDENCYPART_GRANDPAR
(18,19),(19,24),0.0831282 # DEPENDENCYPART_GRANDPAR
(18,19),(19,27),-0.111859 # DEPENDENCYPART_GRANDPAR
(18,20),(20,2),-0.864496 # DEPENDENCYPART_GRANDPAR
(18,20),(20,7),-0.737665 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.0430417 # DEPENDENCYPART_GRANDPAR
(18,21),(21,8),-0.968195 # DEPENDENCYPART_GRANDPAR
(18,21),(21,10),-1.16721 # DEPENDENCYPART_GRANDPAR
(18,21),(21,12),-0.641254 # DEPENDENCYPART_GRANDPAR
(18,21),(21,13),-0.67721 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.452983 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.666092 # DEPENDENCYPART_GRANDPAR
(18,21),(21,19),-0.0219633 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),0.000115706 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.159101 # DEPENDENCYPART_GRANDPAR
(18,21),(21,23),-0.496698 # DEPENDENCYPART_GRANDPAR
(18,21),(21,24),0.00172733 # DEPENDENCYPART_GRANDPAR
(18,21),(21,25),-0.133665 # DEPENDENCYPART_GRANDPAR
(18,21),(21,26),-0.37424 # DEPENDENCYPART_GRANDPAR
(18,21),(21,27),-0.10402 # DEPENDENCYPART_GRANDPAR
(18,21),(21,28),-0.458929 # DEPENDENCYPART_GRANDPAR
(18,21),(21,29),-0.589265 # DEPENDENCYPART_GRANDPAR
(18,21),(21,30),-0.201136 # DEPENDENCYPART_GRANDPAR
(18,21),(21,31),-0.209311 # DEPENDENCYPART_GRANDPAR
(18,21),(21,34),-0.644299 # DEPENDENCYPART_GRANDPAR
(18,21),(21,36),-0.526032 # DEPENDENCYPART_GRANDPAR
(18,21),(21,38),-1.13621 # DEPENDENCYPART_GRANDPAR
(18,21),(21,40),-0.415004 # DEPENDENCYPART_GRANDPAR
(18,21),(21,52),-0.295315 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),0.247332 # DEPENDENCYPART_GRANDPAR
(18,22),(22,23),-0.491615 # DEPENDENCYPART_GRANDPAR
(18,22),(22,24),0.0645573 # DEPENDENCYPART_GRANDPAR
(18,22),(22,25),-0.13445 # DEPENDENCYPART_GRANDPAR
(18,22),(22,26),-0.371677 # DEPENDENCYPART_GRANDPAR
(18,22),(22,27),-0.0704678 # DEPENDENCYPART_GRANDPAR
(18,22),(22,28),-0.458804 # DEPENDENCYPART_GRANDPAR
(18,22),(22,29),-0.582694 # DEPENDENCYPART_GRANDPAR
(18,22),(22,31),-0.102044 # DEPENDENCYPART_GRANDPAR
(18,22),(22,32),-0.0861072 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),0.119477 # DEPENDENCYPART_GRANDPAR
(18,23),(23,24),0.0943403 # DEPENDENCYPART_GRANDPAR
(18,23),(23,25),-0.138282 # DEPENDENCYPART_GRANDPAR
(18,23),(23,26),-0.375509 # DEPENDENCYPART_GRANDPAR
(18,23),(23,27),-0.0778522 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),-0.0242514 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.673502 # DEPENDENCYPART_GRANDPAR
(18,24),(24,25),-0.10401 # DEPENDENCYPART_GRANDPAR
(18,24),(24,26),-0.340609 # DEPENDENCYPART_GRANDPAR
(18,24),(24,27),-0.017657 # DEPENDENCYPART_GRANDPAR
(18,24),(24,30),-0.0325533 # DEPENDENCYPART_GRANDPAR
(18,25),(25,22),0.122284 # DEPENDENCYPART_GRANDPAR
(18,25),(25,23),-0.522001 # DEPENDENCYPART_GRANDPAR
(18,25),(25,24),-0.0559314 # DEPENDENCYPART_GRANDPAR
(18,25),(25,26),-0.361373 # DEPENDENCYPART_GRANDPAR
(18,25),(25,27),-0.0764883 # DEPENDENCYPART_GRANDPAR
(18,25),(25,28),-0.4485 # DEPENDENCYPART_GRANDPAR
(18,25),(25,29),-0.572389 # DEPENDENCYPART_GRANDPAR
(18,25),(25,30),-0.210904 # DEPENDENCYPART_GRANDPAR
(18,25),(25,31),-0.104667 # DEPENDENCYPART_GRANDPAR
(18,25),(25,32),-0.0859825 # DEPENDENCYPART_GRANDPAR
(18,26),(26,27),-0.0832978 # DEPENDENCYPART_GRANDPAR
(18,26),(26,28),-0.467974 # DEPENDENCYPART_GRANDPAR
(18,26),(26,29),-0.591863 # DEPENDENCYPART_GRANDPAR
(18,26),(26,30),-0.21239 # DEPENDENCYPART_GRANDPAR
(18,27),(27,25),-0.203994 # DEPENDENCYPART_GRANDPAR
(18,27),(27,26),-0.43256 # DEPENDENCYPART_GRANDPAR
(18,27),(27,28),-0.294976 # DEPENDENCYPART_GRANDPAR
(18,27),(27,29),-0.427234 # DEPENDENCYPART_GRANDPAR
(18,27),(27,30),-0.175468 # DEPENDENCYPART_GRANDPAR
(18,27),(27,31),-0.190637 # DEPENDENCYPART_GRANDPAR
(18,27),(27,33),-0.689038 # DEPENDENCYPART_GRANDPAR
(18,28),(28,29),-0.581719 # DEPENDENCYPART_GRANDPAR
(18,28),(28,30),-0.214811 # DEPENDENCYPART_GRANDPAR
(18,28),(28,31),-0.108446 # DEPENDENCYPART_GRANDPAR
(18,28),(28,32),-0.0936231 # DEPENDENCYPART_GRANDPAR
(18,29),(29,30),-0.215093 # DEPENDENCYPART_GRANDPAR
(18,29),(29,31),-0.104815 # DEPENDENCYPART_GRANDPAR
(18,29),(29,32),-0.0882333 # DEPENDENCYPART_GRANDPAR
(18,29),(29,33),-0.586976 # DEPENDENCYPART_GRANDPAR
(18,29),(29,34),-0.649777 # DEPENDENCYPART_GRANDPAR
(18,29),(29,35),-0.17799 # DEPENDENCYPART_GRANDPAR
(18,31),(31,3),-0.833364 # DEPENDENCYPART_GRANDPAR
(18,31),(31,7),-0.89406 # DEPENDENCYPART_GRANDPAR
(18,31),(31,9),-0.835947 # DEPENDENCYPART_GRANDPAR
(18,31),(31,12),-0.708611 # DEPENDENCYPART_GRANDPAR
(18,31),(31,13),-0.73198 # DEPENDENCYPART_GRANDPAR
(18,31),(31,14),-1.04772 # DEPENDENCYPART_GRANDPAR
(18,31),(31,16),-0.720862 # DEPENDENCYPART_GRANDPAR
