# _root_ خَصَّصَت الحُكُومَةُ المِصْرِيَّةُ 5,2 بِلْيُونِ جُنَيْهٍ ( 585 مِلْيُونَ دُولارٍ ) لِ إِصْلاحِ شَرِكَةِ الحَدِيدِ وَ الصُلْبِ وَ 5,1 بِلْيُونٍ ( 153 مِلْيُونَ دُولارٍ ) لِ إِصْلاحِ قِطاعِ الغَزْلِ وَ النَسِيجِ فِي الوَقْتِ الَّذِي سَ تَمْتَنِعُ عَن بَيْعِ 115 شَرِكَةً تابِعَةً سابِقاً لِ وِزارَةِ الاِقْتِصادِ قَبْلَ إِلْغائِ ها .
#goldHeads=18,1,2,7,4,5,1,7,8,9,7,1,12,13,16,14,16,32,21,19,18,21,22,23,21,18,26,27,30,28,30,0,32,32,36,32,36,37,38,39,40,41,41,43,44,41,46,47,0,
#predictedHeads=0,1,2,7,4,5,1,7,8,9,7,1,12,13,16,14,16,16,21,19,14,21,22,23,21,1,26,27,30,28,30,31,32,33,36,33,36,37,38,39,40,41,38,43,44,36,46,47,0,
(1,2),(2,6),-0.207974 # DEPENDENCYPART_GRANDPAR
(1,2),(2,7),-0.063343 # DEPENDENCYPART_GRANDPAR
(1,2),(2,8),-0.0421548 # DEPENDENCYPART_GRANDPAR
(1,2),(2,12),-0.402904 # DEPENDENCYPART_GRANDPAR
(1,3),(3,2),0.215848 # DEPENDENCYPART_GRANDPAR
(1,3),(3,4),0.133819 # DEPENDENCYPART_GRANDPAR
(1,3),(3,5),0.0293339 # DEPENDENCYPART_GRANDPAR
(1,3),(3,6),-0.139623 # DEPENDENCYPART_GRANDPAR
(1,3),(3,7),0.0747533 # DEPENDENCYPART_GRANDPAR
(1,4),(4,2),0.248354 # DEPENDENCYPART_GRANDPAR
(1,4),(4,3),-0.0105861 # DEPENDENCYPART_GRANDPAR
(1,4),(4,5),-0.0470404 # DEPENDENCYPART_GRANDPAR
(1,4),(4,6),-0.226064 # DEPENDENCYPART_GRANDPAR
(1,4),(4,7),0.020844 # DEPENDENCYPART_GRANDPAR
(1,4),(4,11),-0.0413618 # DEPENDENCYPART_GRANDPAR
(1,4),(4,12),-0.365114 # DEPENDENCYPART_GRANDPAR
(1,5),(5,1),-0.644337 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,5),(5,2),0.363392 # DEPENDENCYPART_GRANDPAR
(1,5),(5,3),0.160042 # DEPENDENCYPART_GRANDPAR
(1,5),(5,4),0.0524315 # DEPENDENCYPART_GRANDPAR
(1,5),(5,6),-0.17286 # DEPENDENCYPART_GRANDPAR
(1,5),(5,7),-0.0338764 # DEPENDENCYPART_GRANDPAR
(1,5),(5,8),-0.00434946 # DEPENDENCYPART_GRANDPAR
(1,5),(5,9),0.0761443 # DEPENDENCYPART_GRANDPAR
(1,5),(5,10),-0.344111 # DEPENDENCYPART_GRANDPAR
(1,5),(5,12),-0.342968 # DEPENDENCYPART_GRANDPAR
(1,5),(5,16),-0.273858 # DEPENDENCYPART_GRANDPAR
(1,6),(6,1),-0.644335 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,6),(6,2),0.357994 # DEPENDENCYPART_GRANDPAR
(1,6),(6,3),0.16004 # DEPENDENCYPART_GRANDPAR
(1,6),(6,4),0.0530349 # DEPENDENCYPART_GRANDPAR
(1,6),(6,5),-0.0465407 # DEPENDENCYPART_GRANDPAR
(1,6),(6,7),-0.0255206 # DEPENDENCYPART_GRANDPAR
(1,6),(6,8),-0.00706299 # DEPENDENCYPART_GRANDPAR
(1,6),(6,9),0.0715354 # DEPENDENCYPART_GRANDPAR
(1,6),(6,10),-0.353351 # DEPENDENCYPART_GRANDPAR
(1,6),(6,12),-0.345703 # DEPENDENCYPART_GRANDPAR
(1,7),(7,1),-0.757703 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,7),(7,2),0.318105 # DEPENDENCYPART_GRANDPAR
(1,7),(7,3),-0.0036577 # DEPENDENCYPART_GRANDPAR
(1,7),(7,4),0.0987669 # DEPENDENCYPART_GRANDPAR
(1,7),(7,5),-0.0902074 # DEPENDENCYPART_GRANDPAR
(1,7),(7,6),-0.263466 # DEPENDENCYPART_GRANDPAR
(1,7),(7,8),-0.0667744 # DEPENDENCYPART_GRANDPAR
(1,7),(7,9),-0.0408808 # DEPENDENCYPART_GRANDPAR
(1,7),(7,10),-0.500097 # DEPENDENCYPART_GRANDPAR
(1,7),(7,11),-0.0153648 # DEPENDENCYPART_GRANDPAR
(1,7),(7,12),-0.406729 # DEPENDENCYPART_GRANDPAR
(1,7),(7,13),-0.161445 # DEPENDENCYPART_GRANDPAR
(1,7),(7,14),-0.452072 # DEPENDENCYPART_GRANDPAR
(1,7),(7,21),-0.20233 # DEPENDENCYPART_GRANDPAR
(1,7),(7,25),-0.17714 # DEPENDENCYPART_GRANDPAR
(1,8),(8,5),-0.154106 # DEPENDENCYPART_GRANDPAR
(1,8),(8,6),-0.330039 # DEPENDENCYPART_GRANDPAR
(1,8),(8,7),-0.0099807 # DEPENDENCYPART_GRANDPAR
(1,8),(8,9),0.12085 # DEPENDENCYPART_GRANDPAR
(1,8),(8,10),-0.433148 # DEPENDENCYPART_GRANDPAR
(1,8),(8,11),-0.0436236 # DEPENDENCYPART_GRANDPAR
(1,8),(8,12),-0.367376 # DEPENDENCYPART_GRANDPAR
(1,8),(8,16),-0.361254 # DEPENDENCYPART_GRANDPAR
(1,9),(9,1),-0.647746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,9),(9,8),-0.041184 # DEPENDENCYPART_GRANDPAR
(1,9),(9,10),-0.376215 # DEPENDENCYPART_GRANDPAR
(1,9),(9,11),-0.128118 # DEPENDENCYPART_GRANDPAR
(1,9),(9,12),-0.363573 # DEPENDENCYPART_GRANDPAR
(1,9),(9,13),-0.0676825 # DEPENDENCYPART_GRANDPAR
(1,9),(9,14),-0.353181 # DEPENDENCYPART_GRANDPAR
(1,9),(9,15),-0.572224 # DEPENDENCYPART_GRANDPAR
(1,9),(9,16),-0.277521 # DEPENDENCYPART_GRANDPAR
(1,9),(9,18),-0.32223 # DEPENDENCYPART_GRANDPAR
(1,10),(10,11),-0.09925 # DEPENDENCYPART_GRANDPAR
(1,10),(10,12),-0.369745 # DEPENDENCYPART_GRANDPAR
(1,11),(11,1),-0.761959 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,11),(11,8),-0.0254507 # DEPENDENCYPART_GRANDPAR
(1,11),(11,9),-0.0719945 # DEPENDENCYPART_GRANDPAR
(1,11),(11,10),-0.501909 # DEPENDENCYPART_GRANDPAR
(1,11),(11,12),-0.417014 # DEPENDENCYPART_GRANDPAR
(1,12),(12,9),0.00057366 # DEPENDENCYPART_GRANDPAR
(1,12),(12,10),-0.430292 # DEPENDENCYPART_GRANDPAR
(1,12),(12,11),-0.158101 # DEPENDENCYPART_GRANDPAR
(1,12),(12,13),0.152614 # DEPENDENCYPART_GRANDPAR
(1,12),(12,14),-0.153732 # DEPENDENCYPART_GRANDPAR
(1,12),(12,15),-0.393196 # DEPENDENCYPART_GRANDPAR
(1,12),(12,16),-0.307067 # DEPENDENCYPART_GRANDPAR
(1,12),(12,18),-0.351776 # DEPENDENCYPART_GRANDPAR
(1,13),(13,14),-0.329431 # DEPENDENCYPART_GRANDPAR
(1,13),(13,15),-0.54939 # DEPENDENCYPART_GRANDPAR
(1,13),(13,16),-0.276912 # DEPENDENCYPART_GRANDPAR
(1,13),(13,17),-0.552224 # DEPENDENCYPART_GRANDPAR
(1,13),(13,18),-0.32162 # DEPENDENCYPART_GRANDPAR
(1,13),(13,19),-0.327387 # DEPENDENCYPART_GRANDPAR
(1,13),(13,20),-0.436931 # DEPENDENCYPART_GRANDPAR
(1,13),(13,21),-0.233514 # DEPENDENCYPART_GRANDPAR
(1,13),(13,22),-0.23797 # DEPENDENCYPART_GRANDPAR
(1,13),(13,30),-0.750142 # DEPENDENCYPART_GRANDPAR
(1,14),(14,13),-0.0887478 # DEPENDENCYPART_GRANDPAR
(1,14),(14,15),-0.56675 # DEPENDENCYPART_GRANDPAR
(1,14),(14,16),-0.257079 # DEPENDENCYPART_GRANDPAR
(1,14),(14,17),-0.564085 # DEPENDENCYPART_GRANDPAR
(1,14),(14,18),-0.301787 # DEPENDENCYPART_GRANDPAR
(1,14),(14,19),-0.331634 # DEPENDENCYPART_GRANDPAR
(1,14),(14,20),-0.446636 # DEPENDENCYPART_GRANDPAR
(1,14),(14,21),-0.236788 # DEPENDENCYPART_GRANDPAR
(1,14),(14,22),-0.242217 # DEPENDENCYPART_GRANDPAR
(1,14),(14,30),-0.730308 # DEPENDENCYPART_GRANDPAR
(1,14),(14,34),-0.784841 # DEPENDENCYPART_GRANDPAR
(1,15),(15,16),-0.277089 # DEPENDENCYPART_GRANDPAR
(1,16),(16,1),-0.799356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,16),(16,2),0.359058 # DEPENDENCYPART_GRANDPAR
(1,16),(16,3),0.0226706 # DEPENDENCYPART_GRANDPAR
(1,16),(16,4),0.0924361 # DEPENDENCYPART_GRANDPAR
(1,16),(16,5),-0.0505532 # DEPENDENCYPART_GRANDPAR
(1,16),(16,6),-0.225936 # DEPENDENCYPART_GRANDPAR
(1,16),(16,7),0.0920779 # DEPENDENCYPART_GRANDPAR
(1,16),(16,8),0.00607364 # DEPENDENCYPART_GRANDPAR
(1,16),(16,9),0.012859 # DEPENDENCYPART_GRANDPAR
(1,16),(16,10),-0.428818 # DEPENDENCYPART_GRANDPAR
(1,16),(16,11),-0.0101227 # DEPENDENCYPART_GRANDPAR
(1,16),(16,13),-0.0998847 # DEPENDENCYPART_GRANDPAR
(1,16),(16,14),-0.371154 # DEPENDENCYPART_GRANDPAR
(1,16),(16,15),-0.52455 # DEPENDENCYPART_GRANDPAR
(1,16),(16,17),-0.340329 # DEPENDENCYPART_GRANDPAR
(1,16),(16,18),-0.321951 # DEPENDENCYPART_GRANDPAR
(1,16),(16,19),-0.275339 # DEPENDENCYPART_GRANDPAR
(1,16),(16,20),-0.251441 # DEPENDENCYPART_GRANDPAR
(1,16),(16,21),-0.141365 # DEPENDENCYPART_GRANDPAR
(1,16),(16,22),-0.184898 # DEPENDENCYPART_GRANDPAR
(1,16),(16,23),-0.326039 # DEPENDENCYPART_GRANDPAR
(1,16),(16,24),-0.822089 # DEPENDENCYPART_GRANDPAR
(1,16),(16,25),-0.180106 # DEPENDENCYPART_GRANDPAR
(1,16),(16,26),-0.812566 # DEPENDENCYPART_GRANDPAR
(1,16),(16,27),-0.125091 # DEPENDENCYPART_GRANDPAR
(1,16),(16,28),-0.543934 # DEPENDENCYPART_GRANDPAR
(1,16),(16,29),-0.743828 # DEPENDENCYPART_GRANDPAR
(1,16),(16,30),-0.750473 # DEPENDENCYPART_GRANDPAR
(1,16),(16,31),-0.470369 # DEPENDENCYPART_GRANDPAR
(1,16),(16,32),-0.846449 # DEPENDENCYPART_GRANDPAR
(1,16),(16,33),0.0697936 # DEPENDENCYPART_GRANDPAR
(1,16),(16,36),-0.681094 # DEPENDENCYPART_GRANDPAR
(1,16),(16,37),-1.01028 # DEPENDENCYPART_GRANDPAR
(1,16),(16,38),-0.657298 # DEPENDENCYPART_GRANDPAR
(1,16),(16,39),-0.66375 # DEPENDENCYPART_GRANDPAR
(1,16),(16,40),-0.790441 # DEPENDENCYPART_GRANDPAR
(1,17),(17,18),-0.317889 # DEPENDENCYPART_GRANDPAR
(1,17),(17,19),-0.327387 # DEPENDENCYPART_GRANDPAR
(1,18),(18,1),-0.799356 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(1,18),(18,2),0.359058 # DEPENDENCYPART_GRANDPAR
(1,18),(18,3),0.0226706 # DEPENDENCYPART_GRANDPAR
(1,18),(18,4),0.0924361 # DEPENDENCYPART_GRANDPAR
(1,18),(18,5),-0.0505532 # DEPENDENCYPART_GRANDPAR
(1,18),(18,6),-0.225936 # DEPENDENCYPART_GRANDPAR
(1,18),(18,7),0.0920779 # DEPENDENCYPART_GRANDPAR
(1,18),(18,8),0.00607364 # DEPENDENCYPART_GRANDPAR
(1,18),(18,9),0.012859 # DEPENDENCYPART_GRANDPAR
(1,18),(18,10),-0.428818 # DEPENDENCYPART_GRANDPAR
(1,18),(18,11),-0.0101227 # DEPENDENCYPART_GRANDPAR
(1,18),(18,13),-0.0998847 # DEPENDENCYPART_GRANDPAR
(1,18),(18,14),-0.371154 # DEPENDENCYPART_GRANDPAR
(1,18),(18,15),-0.52455 # DEPENDENCYPART_GRANDPAR
(1,18),(18,16),-0.191354 # DEPENDENCYPART_GRANDPAR
(1,18),(18,17),-0.569921 # DEPENDENCYPART_GRANDPAR
(1,18),(18,19),-0.275339 # DEPENDENCYPART_GRANDPAR
(1,18),(18,20),-0.251441 # DEPENDENCYPART_GRANDPAR
(1,18),(18,21),-0.141365 # DEPENDENCYPART_GRANDPAR
(1,18),(18,22),-0.184898 # DEPENDENCYPART_GRANDPAR
(1,18),(18,23),-0.326039 # DEPENDENCYPART_GRANDPAR
(1,18),(18,24),-0.822089 # DEPENDENCYPART_GRANDPAR
(1,18),(18,25),-0.180106 # DEPENDENCYPART_GRANDPAR
(1,18),(18,26),-0.812566 # DEPENDENCYPART_GRANDPAR
(1,18),(18,27),-0.125091 # DEPENDENCYPART_GRANDPAR
(1,18),(18,28),-0.543934 # DEPENDENCYPART_GRANDPAR
(1,18),(18,29),-0.743828 # DEPENDENCYPART_GRANDPAR
(1,18),(18,30),-0.750473 # DEPENDENCYPART_GRANDPAR
(1,18),(18,31),-0.470369 # DEPENDENCYPART_GRANDPAR
(1,18),(18,32),-0.846449 # DEPENDENCYPART_GRANDPAR
(1,18),(18,33),0.0697936 # DEPENDENCYPART_GRANDPAR
(1,18),(18,36),-0.681094 # DEPENDENCYPART_GRANDPAR
(1,18),(18,39),-0.66375 # DEPENDENCYPART_GRANDPAR
(1,19),(19,14),-0.473741 # DEPENDENCYPART_GRANDPAR
(1,19),(19,15),-0.6872 # DEPENDENCYPART_GRANDPAR
(1,19),(19,17),-0.6898 # DEPENDENCYPART_GRANDPAR
(1,19),(19,20),-0.47121 # DEPENDENCYPART_GRANDPAR
(1,19),(19,21),-0.184239 # DEPENDENCYPART_GRANDPAR
(1,19),(19,23),-0.462323 # DEPENDENCYPART_GRANDPAR
(1,19),(19,25),-0.205398 # DEPENDENCYPART_GRANDPAR
(1,19),(19,26),-0.826858 # DEPENDENCYPART_GRANDPAR
(1,19),(19,34),-0.858155 # DEPENDENCYPART_GRANDPAR
(1,20),(20,18),-0.131137 # DEPENDENCYPART_GRANDPAR
(1,20),(20,19),-0.357041 # DEPENDENCYPART_GRANDPAR
(1,20),(20,21),-0.233514 # DEPENDENCYPART_GRANDPAR
(1,20),(20,22),-0.23797 # DEPENDENCYPART_GRANDPAR
(1,20),(20,23),-0.510297 # DEPENDENCYPART_GRANDPAR
(1,20),(20,24),-0.99357 # DEPENDENCYPART_GRANDPAR
(1,23),(23,22),-0.275043 # DEPENDENCYPART_GRANDPAR
(1,23),(23,24),-1.01778 # DEPENDENCYPART_GRANDPAR
(1,23),(23,25),-0.289893 # DEPENDENCYPART_GRANDPAR
(1,23),(23,26),-0.820078 # DEPENDENCYPART_GRANDPAR
(1,23),(23,27),-0.333432 # DEPENDENCYPART_GRANDPAR
(1,23),(23,28),-0.728921 # DEPENDENCYPART_GRANDPAR
(1,23),(23,29),-0.937513 # DEPENDENCYPART_GRANDPAR
(1,23),(23,30),-0.750751 # DEPENDENCYPART_GRANDPAR
(1,23),(23,32),-0.926742 # DEPENDENCYPART_GRANDPAR
(1,26),(26,24),-1.07186 # DEPENDENCYPART_GRANDPAR
(1,26),(26,25),-0.319875 # DEPENDENCYPART_GRANDPAR
(1,26),(26,27),-0.113135 # DEPENDENCYPART_GRANDPAR
(1,26),(26,28),-0.543261 # DEPENDENCYPART_GRANDPAR
(1,26),(26,29),-0.734691 # DEPENDENCYPART_GRANDPAR
(1,26),(26,30),-0.780297 # DEPENDENCYPART_GRANDPAR
(1,26),(26,35),-1.2589 # DEPENDENCYPART_GRANDPAR
(1,28),(28,27),-0.36044 # DEPENDENCYPART_GRANDPAR
(1,28),(28,29),-0.916165 # DEPENDENCYPART_GRANDPAR
(1,28),(28,30),-0.728876 # DEPENDENCYPART_GRANDPAR
(1,28),(28,31),-0.659013 # DEPENDENCYPART_GRANDPAR
(1,28),(28,32),-0.908776 # DEPENDENCYPART_GRANDPAR
(1,28),(28,33),-0.113305 # DEPENDENCYPART_GRANDPAR
(1,28),(28,34),-0.785912 # DEPENDENCYPART_GRANDPAR
(1,28),(28,35),-1.33647 # DEPENDENCYPART_GRANDPAR
(1,28),(28,36),-0.524656 # DEPENDENCYPART_GRANDPAR
(1,28),(28,37),-1.10667 # DEPENDENCYPART_GRANDPAR
(1,29),(29,28),-0.760695 # DEPENDENCYPART_GRANDPAR
(1,29),(29,30),-0.745568 # DEPENDENCYPART_GRANDPAR
(1,29),(29,31),-0.664361 # DEPENDENCYPART_GRANDPAR
(1,32),(32,29),-0.961823 # DEPENDENCYPART_GRANDPAR
(1,32),(32,31),-0.718993 # DEPENDENCYPART_GRANDPAR
(1,32),(32,33),0.0762461 # DEPENDENCYPART_GRANDPAR
(1,32),(32,34),-0.856283 # DEPENDENCYPART_GRANDPAR
(1,32),(32,35),-1.30487 # DEPENDENCYPART_GRANDPAR
(1,32),(32,38),-0.639214 # DEPENDENCYPART_GRANDPAR
(1,41),(41,39),-0.789457 # DEPENDENCYPART_GRANDPAR
(1,41),(41,40),-1.14665 # DEPENDENCYPART_GRANDPAR
(1,41),(41,42),-0.843142 # DEPENDENCYPART_GRANDPAR
(1,41),(41,43),-1.22081 # DEPENDENCYPART_GRANDPAR
(1,41),(41,44),-1.86456 # DEPENDENCYPART_GRANDPAR
(1,41),(41,45),-0.904427 # DEPENDENCYPART_GRANDPAR
(1,41),(41,46),-0.568872 # DEPENDENCYPART_GRANDPAR
(1,42),(42,38),-1.02404 # DEPENDENCYPART_GRANDPAR
(1,42),(42,39),-0.78892 # DEPENDENCYPART_GRANDPAR
(1,42),(42,40),-1.14649 # DEPENDENCYPART_GRANDPAR
(1,42),(42,41),-1.18844 # DEPENDENCYPART_GRANDPAR
(1,42),(42,43),-1.18164 # DEPENDENCYPART_GRANDPAR
(1,42),(42,44),-1.86554 # DEPENDENCYPART_GRANDPAR
(1,42),(42,45),-0.905428 # DEPENDENCYPART_GRANDPAR
(1,42),(42,46),-0.547681 # DEPENDENCYPART_GRANDPAR
(1,42),(42,47),-0.685375 # DEPENDENCYPART_GRANDPAR
(1,43),(43,40),-1.02442 # DEPENDENCYPART_GRANDPAR
(1,43),(43,41),-1.20678 # DEPENDENCYPART_GRANDPAR
(1,43),(43,42),-1.02958 # DEPENDENCYPART_GRANDPAR
(1,43),(43,44),-1.77805 # DEPENDENCYPART_GRANDPAR
(1,43),(43,45),-0.779115 # DEPENDENCYPART_GRANDPAR
(1,43),(43,47),-0.55019 # DEPENDENCYPART_GRANDPAR
(1,46),(46,43),-1.41129 # DEPENDENCYPART_GRANDPAR
(1,46),(46,44),-1.92467 # DEPENDENCYPART_GRANDPAR
(1,46),(46,45),-1.01641 # DEPENDENCYPART_GRANDPAR
(1,46),(46,47),-0.484133 # DEPENDENCYPART_GRANDPAR
(1,46),(46,48),-1.28248 # DEPENDENCYPART_GRANDPAR
(2,3),(3,2),-1.10065 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,3),(3,4),-0.555014 # DEPENDENCYPART_GRANDPAR
(2,3),(3,5),-0.937712 # DEPENDENCYPART_GRANDPAR
(2,3),(3,6),-1.09142 # DEPENDENCYPART_GRANDPAR
(2,3),(3,7),-0.649874 # DEPENDENCYPART_GRANDPAR
(2,4),(4,2),-0.947216 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,4),(4,3),-0.117913 # DEPENDENCYPART_GRANDPAR
(2,4),(4,5),-0.905453 # DEPENDENCYPART_GRANDPAR
(2,4),(4,6),-1.06025 # DEPENDENCYPART_GRANDPAR
(2,4),(4,7),-0.542308 # DEPENDENCYPART_GRANDPAR
(2,4),(4,11),-0.276903 # DEPENDENCYPART_GRANDPAR
(2,4),(4,12),-0.715894 # DEPENDENCYPART_GRANDPAR
(2,5),(5,1),-1.1399 # DEPENDENCYPART_GRANDPAR
(2,5),(5,2),-0.934863 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,5),(5,3),-0.0223147 # DEPENDENCYPART_GRANDPAR
(2,5),(5,4),-0.477091 # DEPENDENCYPART_GRANDPAR
(2,5),(5,6),-0.994269 # DEPENDENCYPART_GRANDPAR
(2,5),(5,7),-0.534637 # DEPENDENCYPART_GRANDPAR
(2,5),(5,8),-0.53649 # DEPENDENCYPART_GRANDPAR
(2,5),(5,9),-0.851464 # DEPENDENCYPART_GRANDPAR
(2,5),(5,10),-1.11473 # DEPENDENCYPART_GRANDPAR
(2,5),(5,12),-0.600192 # DEPENDENCYPART_GRANDPAR
(2,5),(5,16),-0.565354 # DEPENDENCYPART_GRANDPAR
(2,6),(6,1),-1.13922 # DEPENDENCYPART_GRANDPAR
(2,6),(6,2),-0.939942 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,6),(6,3),-0.0219958 # DEPENDENCYPART_GRANDPAR
(2,6),(6,4),-0.475848 # DEPENDENCYPART_GRANDPAR
(2,6),(6,5),-0.824931 # DEPENDENCYPART_GRANDPAR
(2,6),(6,7),-0.520169 # DEPENDENCYPART_GRANDPAR
(2,6),(6,8),-0.539557 # DEPENDENCYPART_GRANDPAR
(2,6),(6,9),-0.85222 # DEPENDENCYPART_GRANDPAR
(2,6),(6,10),-1.11999 # DEPENDENCYPART_GRANDPAR
(2,6),(6,12),-0.607311 # DEPENDENCYPART_GRANDPAR
(2,7),(7,1),-1.09615 # DEPENDENCYPART_GRANDPAR
(2,7),(7,2),-0.953559 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(2,7),(7,3),-0.133255 # DEPENDENCYPART_GRANDPAR
(2,7),(7,4),-0.420587 # DEPENDENCYPART_GRANDPAR
(2,7),(7,5),-0.841507 # DEPENDENCYPART_GRANDPAR
(2,7),(7,6),-1.01523 # DEPENDENCYPART_GRANDPAR
(2,7),(7,8),-0.510546 # DEPENDENCYPART_GRANDPAR
(2,7),(7,9),-0.84755 # DEPENDENCYPART_GRANDPAR
(2,7),(7,10),-1.1605 # DEPENDENCYPART_GRANDPAR
(2,7),(7,11),-0.156596 # DEPENDENCYPART_GRANDPAR
(2,7),(7,12),-0.575918 # DEPENDENCYPART_GRANDPAR
(2,7),(7,13),-0.99385 # DEPENDENCYPART_GRANDPAR
(2,7),(7,14),-1.03677 # DEPENDENCYPART_GRANDPAR
(2,7),(7,21),-0.489514 # DEPENDENCYPART_GRANDPAR
(2,7),(7,25),-0.12473 # DEPENDENCYPART_GRANDPAR
(2,8),(8,5),-0.83114 # DEPENDENCYPART_GRANDPAR
(2,8),(8,6),-1.00555 # DEPENDENCYPART_GRANDPAR
(2,8),(8,7),-0.408032 # DEPENDENCYPART_GRANDPAR
(2,8),(8,9),-0.820178 # DEPENDENCYPART_GRANDPAR
(2,8),(8,10),-1.21739 # DEPENDENCYPART_GRANDPAR
(2,8),(8,11),-0.274679 # DEPENDENCYPART_GRANDPAR
(2,8),(8,12),-0.71367 # DEPENDENCYPART_GRANDPAR
(2,8),(8,16),-0.645346 # DEPENDENCYPART_GRANDPAR
(2,12),(12,9),-1.00953 # DEPENDENCYPART_GRANDPAR
(2,12),(12,10),-1.32424 # DEPENDENCYPART_GRANDPAR
(2,12),(12,11),-0.480456 # DEPENDENCYPART_GRANDPAR
(2,12),(12,13),-0.876798 # DEPENDENCYPART_GRANDPAR
(2,12),(12,14),-0.889001 # DEPENDENCYPART_GRANDPAR
(2,12),(12,15),-0.999899 # DEPENDENCYPART_GRANDPAR
(2,12),(12,16),-0.532781 # DEPENDENCYPART_GRANDPAR
(2,12),(12,18),-0.694549 # DEPENDENCYPART_GRANDPAR
(3,2),(2,3),-1.7172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,2),(2,4),-0.225135 # DEPENDENCYPART_GRANDPAR
(3,2),(2,5),-0.806632 # DEPENDENCYPART_GRANDPAR
(3,2),(2,6),-0.83789 # DEPENDENCYPART_GRANDPAR
(3,2),(2,7),-0.759854 # DEPENDENCYPART_GRANDPAR
(3,2),(2,8),-0.679286 # DEPENDENCYPART_GRANDPAR
(3,2),(2,12),-1.00055 # DEPENDENCYPART_GRANDPAR
(3,4),(4,2),-0.842197 # DEPENDENCYPART_GRANDPAR
(3,4),(4,3),-1.11312 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,4),(4,5),-0.115329 # DEPENDENCYPART_GRANDPAR
(3,4),(4,6),-0.157591 # DEPENDENCYPART_GRANDPAR
(3,4),(4,7),-0.133238 # DEPENDENCYPART_GRANDPAR
(3,4),(4,11),-0.141248 # DEPENDENCYPART_GRANDPAR
(3,4),(4,12),-0.434228 # DEPENDENCYPART_GRANDPAR
(3,5),(5,1),-0.647621 # DEPENDENCYPART_GRANDPAR
(3,5),(5,2),-0.904275 # DEPENDENCYPART_GRANDPAR
(3,5),(5,3),-1.04164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,5),(5,4),0.377829 # DEPENDENCYPART_GRANDPAR
(3,5),(5,6),-0.162321 # DEPENDENCYPART_GRANDPAR
(3,5),(5,7),-0.194113 # DEPENDENCYPART_GRANDPAR
(3,5),(5,8),-0.0705343 # DEPENDENCYPART_GRANDPAR
(3,5),(5,9),-0.0876282 # DEPENDENCYPART_GRANDPAR
(3,5),(5,10),-0.160389 # DEPENDENCYPART_GRANDPAR
(3,5),(5,12),-0.431938 # DEPENDENCYPART_GRANDPAR
(3,5),(5,16),-0.34152 # DEPENDENCYPART_GRANDPAR
(3,6),(6,1),-0.647622 # DEPENDENCYPART_GRANDPAR
(3,6),(6,2),-0.903709 # DEPENDENCYPART_GRANDPAR
(3,6),(6,3),-1.04164 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,6),(6,4),0.378435 # DEPENDENCYPART_GRANDPAR
(3,6),(6,5),-0.0720768 # DEPENDENCYPART_GRANDPAR
(3,6),(6,7),-0.185756 # DEPENDENCYPART_GRANDPAR
(3,6),(6,8),-0.0732469 # DEPENDENCYPART_GRANDPAR
(3,6),(6,9),-0.0922409 # DEPENDENCYPART_GRANDPAR
(3,6),(6,10),-0.169632 # DEPENDENCYPART_GRANDPAR
(3,6),(6,12),-0.434671 # DEPENDENCYPART_GRANDPAR
(3,7),(7,1),-0.618964 # DEPENDENCYPART_GRANDPAR
(3,7),(7,2),-0.843386 # DEPENDENCYPART_GRANDPAR
(3,7),(7,3),-1.16566 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(3,7),(7,4),0.389035 # DEPENDENCYPART_GRANDPAR
(3,7),(7,5),-0.142354 # DEPENDENCYPART_GRANDPAR
(3,7),(7,6),-0.177066 # DEPENDENCYPART_GRANDPAR
(3,7),(7,8),-0.10554 # DEPENDENCYPART_GRANDPAR
(3,7),(7,9),-0.122269 # DEPENDENCYPART_GRANDPAR
(3,7),(7,10),-0.241301 # DEPENDENCYPART_GRANDPAR
(3,7),(7,11),-0.164496 # DEPENDENCYPART_GRANDPAR
(3,7),(7,12),-0.435598 # DEPENDENCYPART_GRANDPAR
(3,7),(7,13),-0.338475 # DEPENDENCYPART_GRANDPAR
(3,7),(7,14),-0.260508 # DEPENDENCYPART_GRANDPAR
(3,7),(7,21),-0.440179 # DEPENDENCYPART_GRANDPAR
