sentence,n,depth,max degree,deg0,deg1,deg2,deg3,deg4,deg5,deg6,deg7,deg8,deg > 9
24039,32,8,5,14,13,0,3,1,1,0,0,0,0
24040,30,7,6,17,7,1,2,2,0,1,0,0,0
24041,22,10,3,9,7,4,2,0,0,0,0,0,0
24042,19,5,6,11,5,1,0,0,1,1,0,0,0
24043,18,10,4,8,6,2,1,1,0,0,0,0,0
24044,37,15,6,14,15,6,1,0,0,1,0,0,0
24045,25,11,4,9,11,3,1,1,0,0,0,0,0
24046,33,11,5,12,14,5,1,0,1,0,0,0,0
24047,36,6,10,22,7,4,1,0,0,0,1,0,1
24048,45,11,5,23,10,4,7,0,1,0,0,0,0
24049,14,5,5,7,4,2,0,0,1,0,0,0,0
24050,36,9,5,20,7,3,3,2,1,0,0,0,0
24051,25,8,4,12,7,2,3,1,0,0,0,0,0
24052,17,5,4,9,4,2,0,2,0,0,0,0,0
24053,42,16,6,22,10,6,0,2,1,1,0,0,0
24054,10,5,4,4,5,0,0,1,0,0,0,0,0
24055,32,11,5,15,9,4,3,0,1,0,0,0,0
24056,28,5,6,18,3,4,0,0,2,1,0,0,0
24057,39,12,6,19,12,3,2,2,0,1,0,0,0
24058,23,5,5,14,2,3,3,0,1,0,0,0,0
24059,13,4,3,8,1,1,3,0,0,0,0,0,0
24060,38,10,5,17,12,4,4,0,1,0,0,0,0
24061,44,11,5,19,13,9,1,1,1,0,0,0,0
24062,24,7,5,11,8,3,0,1,1,0,0,0,0
24063,32,7,6,17,8,2,3,1,0,1,0,0,0
24064,18,7,5,10,4,2,0,1,1,0,0,0,0
24065,27,9,6,15,5,4,1,1,0,1,0,0,0
24066,16,5,5,10,1,3,1,0,1,0,0,0,0
24067,35,8,5,16,10,5,3,0,1,0,0,0,0
24068,31,6,6,16,9,2,2,0,1,1,0,0,0
24069,12,4,4,7,1,3,0,1,0,0,0,0,0
24070,20,5,5,13,2,2,1,0,2,0,0,0,0
24071,29,8,6,14,10,2,1,0,1,1,0,0,0
24072,29,9,5,17,4,3,3,1,1,0,0,0,0
24073,34,8,5,18,7,5,1,2,1,0,0,0,0
24074,30,11,5,13,10,4,2,0,1,0,0,0,0
24075,15,5,4,8,3,2,1,1,0,0,0,0,0
24076,27,9,4,11,9,5,1,1,0,0,0,0,0
24077,38,14,5,17,11,6,3,0,1,0,0,0,0
24078,47,10,8,20,18,5,2,1,0,0,0,1,0
24079,45,8,7,21,13,7,2,1,0,0,1,0,0
24080,50,11,6,27,12,3,4,2,1,1,0,0,0
24081,13,5,3,7,2,2,2,0,0,0,0,0,0
24082,28,8,4,14,5,6,2,1,0,0,0,0,0
24083,29,8,5,15,7,4,0,2,1,0,0,0,0
24084,10,3,6,7,1,1,0,0,0,1,0,0,0
24085,33,10,5,14,12,5,0,0,2,0,0,0,0
24086,29,10,4,13,9,4,1,2,0,0,0,0,0
24087,31,12,6,15,9,5,0,0,1,1,0,0,0
24088,19,9,5,8,8,1,1,0,1,0,0,0,0
24089,26,8,6,13,7,3,2,0,0,1,0,0,0
24090,25,8,5,12,6,5,1,0,1,0,0,0,0
24091,34,8,6,17,10,3,2,0,1,1,0,0,0
24092,20,6,4,12,2,3,1,2,0,0,0,0,0
24093,27,7,5,13,8,2,3,0,1,0,0,0,0
24094,9,4,3,4,3,1,1,0,0,0,0,0,0
24095,25,6,6,12,9,2,0,0,1,1,0,0,0
24096,23,4,9,13,7,1,0,1,0,0,0,0,1
24097,53,11,6,23,15,12,1,1,0,1,0,0,0
24098,24,10,4,11,7,4,0,2,0,0,0,0,0
24099,31,6,9,16,10,2,1,1,0,0,0,0,1
24100,30,12,4,16,8,0,3,3,0,0,0,0,0
24101,17,7,3,9,2,4,2,0,0,0,0,0,0
24102,25,10,3,11,7,4,3,0,0,0,0,0,0
24103,23,8,4,12,5,3,1,2,0,0,0,0,0
24104,31,15,3,11,12,6,2,0,0,0,0,0,0
24105,14,7,3,7,3,2,2,0,0,0,0,0,0
24106,22,11,3,11,4,4,3,0,0,0,0,0,0
24107,21,7,3,9,6,4,2,0,0,0,0,0,0
24108,36,11,6,16,11,6,2,0,0,1,0,0,0
24109,25,7,4,13,5,3,3,1,0,0,0,0,0
24110,33,12,5,17,8,3,3,1,1,0,0,0,0
24111,20,11,3,8,7,3,2,0,0,0,0,0,0
24112,14,8,3,6,5,1,2,0,0,0,0,0,0
24113,13,7,4,6,4,2,0,1,0,0,0,0,0
24114,25,6,7,16,3,2,2,1,0,0,1,0,0
24115,23,10,5,11,7,3,0,1,1,0,0,0,0
24116,37,10,5,23,5,4,1,0,4,0,0,0,0
24117,20,8,4,10,5,2,2,1,0,0,0,0,0
24118,19,7,6,11,4,1,2,0,0,1,0,0,0
24119,37,10,5,20,7,6,1,1,2,0,0,0,0
24120,15,8,3,6,5,3,1,0,0,0,0,0,0
24121,40,9,5,21,9,6,0,2,2,0,0,0,0
24122,20,7,4,10,5,2,2,1,0,0,0,0,0
24123,39,8,5,21,9,4,1,2,2,0,0,0,0
24124,13,4,5,8,1,3,0,0,1,0,0,0,0
24125,40,8,6,22,10,3,0,3,1,1,0,0,0
24126,25,12,4,14,5,1,3,2,0,0,0,0,0
24127,15,6,4,8,3,2,1,1,0,0,0,0,0
24128,21,9,4,11,5,1,3,1,0,0,0,0,0
24129,38,13,5,16,15,2,3,1,1,0,0,0,0
24130,17,7,5,11,3,0,0,2,1,0,0,0,0
24131,36,9,5,21,7,2,2,2,2,0,0,0,0
24132,43,9,6,24,9,2,5,2,0,1,0,0,0
24133,13,4,7,8,3,1,0,0,0,0,1,0,0
24134,31,9,5,15,9,3,2,1,1,0,0,0,0
24135,13,9,4,4,8,0,0,1,0,0,0,0,0
24136,20,7,6,10,6,2,1,0,0,1,0,0,0
24137,21,7,5,11,6,1,1,1,1,0,0,0,0
24138,7,3,5,5,1,0,0,0,1,0,0,0,0
24139,23,8,5,12,7,1,1,0,2,0,0,0,0
24140,19,5,4,10,4,3,0,2,0,0,0,0,0
24141,34,9,6,16,10,5,1,1,0,1,0,0,0
24142,13,8,5,6,5,1,0,0,1,0,0,0,0
24143,23,9,4,11,5,5,1,1,0,0,0,0,0
24144,23,11,6,10,9,2,1,0,0,1,0,0,0
24145,8,4,4,5,1,1,0,1,0,0,0,0,0
24146,16,4,8,10,4,0,1,0,0,0,0,1,0
24147,20,10,3,8,8,1,3,0,0,0,0,0,0
24148,33,13,5,12,15,3,2,0,1,0,0,0,0
24149,26,10,6,12,8,4,1,0,0,1,0,0,0
24150,28,12,6,12,11,2,2,0,0,1,0,0,0
24151,24,7,5,10,9,3,1,0,1,0,0,0,0
24152,22,6,6,13,4,2,1,1,0,1,0,0,0
24153,22,5,6,15,2,1,1,2,0,1,0,0,0
24154,20,5,5,12,4,1,1,0,2,0,0,0,0
24155,23,7,5,11,6,4,1,0,1,0,0,0,0
24156,37,14,4,16,12,4,4,1,0,0,0,0,0
24157,17,9,3,7,6,2,2,0,0,0,0,0,0
24158,15,6,6,9,3,1,1,0,0,1,0,0,0
24159,8,3,5,6,0,1,0,0,1,0,0,0,0
24160,17,7,4,11,1,2,1,2,0,0,0,0,0
24161,20,9,3,9,6,2,3,0,0,0,0,0,0
24162,21,7,4,13,3,1,1,3,0,0,0,0,0
24163,20,6,6,9,9,0,0,1,0,1,0,0,0
24164,36,10,7,16,13,4,1,1,0,0,1,0,0
24165,14,8,3,7,3,2,2,0,0,0,0,0,0
24166,25,8,4,12,7,3,1,2,0,0,0,0,0
24167,12,5,4,6,4,0,1,1,0,0,0,0,0
24168,23,9,4,12,6,1,2,2,0,0,0,0,0
24169,19,6,5,8,7,3,0,0,1,0,0,0,0
24170,15,6,5,8,3,3,0,0,1,0,0,0,0
24171,10,6,4,5,3,1,0,1,0,0,0,0,0
24172,42,11,5,21,13,2,1,4,1,0,0,0,0
24173,20,8,5,10,6,2,0,1,1,0,0,0,0
24174,26,16,4,8,14,2,1,1,0,0,0,0,0
24175,27,10,4,16,4,2,2,3,0,0,0,0,0
24176,29,8,5,17,4,4,1,2,1,0,0,0,0
24177,28,9,5,15,6,3,2,1,1,0,0,0,0
24178,10,5,3,4,4,1,1,0,0,0,0,0,0
24179,27,7,5,16,3,4,2,1,1,0,0,0,0
24180,41,12,6,20,11,5,3,1,0,1,0,0,0
24181,16,6,4,10,1,3,0,2,0,0,0,0,0
24182,18,10,5,8,7,1,1,0,1,0,0,0,0
24183,14,4,4,8,3,1,0,2,0,0,0,0,0
24184,13,6,3,5,5,2,1,0,0,0,0,0,0
24185,19,6,5,11,5,0,1,0,2,0,0,0,0
24186,28,8,3,15,5,2,6,0,0,0,0,0,0
24187,20,13,3,8,7,3,2,0,0,0,0,0,0
24188,40,12,6,22,8,5,1,3,0,1,0,0,0
24189,25,10,4,12,8,1,2,2,0,0,0,0,0
24190,37,10,5,15,13,6,2,0,1,0,0,0,0
24191,24,12,4,12,6,2,3,1,0,0,0,0,0
24192,10,4,4,5,3,1,0,1,0,0,0,0,0
24193,24,9,5,8,12,3,0,0,1,0,0,0,0
24194,8,3,3,5,1,0,2,0,0,0,0,0,0
24195,19,9,5,8,8,1,1,0,1,0,0,0,0
24196,15,10,3,6,6,1,2,0,0,0,0,0,0
24197,30,8,5,15,8,3,2,1,1,0,0,0,0
24198,33,12,6,16,9,4,3,0,0,1,0,0,0
24199,22,9,7,11,7,2,1,0,0,0,1,0,0
24200,21,9,5,11,6,1,1,1,1,0,0,0,0
24201,16,7,6,10,2,2,1,0,0,1,0,0,0
24202,10,5,5,6,2,1,0,0,1,0,0,0,0
24203,9,4,5,6,1,1,0,0,1,0,0,0,0
24204,35,15,3,16,8,7,4,0,0,0,0,0,0
24205,33,15,6,16,8,6,2,0,0,1,0,0,0
24206,17,9,3,7,6,2,2,0,0,0,0,0,0
24207,31,9,6,15,10,2,2,1,0,1,0,0,0
24208,46,13,5,21,13,7,3,1,1,0,0,0,0
24209,40,11,8,15,18,5,1,0,0,0,0,1,0
24210,24,7,4,13,4,4,1,2,0,0,0,0,0
24211,10,5,3,5,3,0,2,0,0,0,0,0,0
24212,18,6,4,8,6,2,1,1,0,0,0,0,0
24213,17,5,5,8,5,3,0,0,1,0,0,0,0
24214,15,6,3,7,4,2,2,0,0,0,0,0,0
24215,21,8,3,10,6,1,4,0,0,0,0,0,0
24216,16,5,6,9,4,1,1,0,0,1,0,0,0
24217,33,7,7,20,6,2,2,1,1,0,1,0,0
24218,25,12,3,11,6,6,2,0,0,0,0,0,0
24219,42,9,5,19,12,7,2,1,1,0,0,0,0
24220,15,6,4,8,3,2,1,1,0,0,0,0,0
24221,28,12,4,11,12,2,1,2,0,0,0,0,0
24222,28,13,3,12,8,5,3,0,0,0,0,0,0
24223,32,10,6,14,12,3,1,1,0,1,0,0,0
24224,23,9,4,12,4,5,0,2,0,0,0,0,0
24225,21,9,5,9,9,1,0,1,1,0,0,0,0
24226,26,7,8,13,7,5,0,0,0,0,0,1,0
24227,16,5,4,9,3,2,0,2,0,0,0,0,0
24228,68,13,6,42,10,6,2,3,3,2,0,0,0
24229,28,8,6,16,7,1,2,0,0,2,0,0,0
24230,23,10,3,8,10,3,2,0,0,0,0,0,0
24231,26,8,5,13,7,4,0,0,2,0,0,0,0
24232,23,7,5,11,8,1,1,1,1,0,0,0,0
24233,17,8,3,7,6,2,2,0,0,0,0,0,0
24234,9,4,4,5,2,1,0,1,0,0,0,0,0
24235,27,10,6,13,9,3,0,0,1,1,0,0,0
24236,28,7,8,16,7,0,4,0,0,0,0,1,0
24237,15,7,3,6,6,1,2,0,0,0,0,0,0
24238,16,8,4,7,6,1,1,1,0,0,0,0,0
24239,21,8,5,9,9,0,2,0,1,0,0,0,0
24240,44,9,7,21,11,9,1,1,0,0,1,0,0
24241,12,4,4,7,3,0,0,2,0,0,0,0,0
24242,21,7,8,11,6,3,0,0,0,0,0,1,0
24243,25,9,4,13,6,1,4,1,0,0,0,0,0
24244,14,5,6,9,2,1,1,0,0,1,0,0,0
24245,14,4,5,7,5,0,1,0,1,0,0,0,0
24246,9,4,3,4,3,1,1,0,0,0,0,0,0
24247,24,8,3,11,7,2,4,0,0,0,0,0,0
24248,11,6,4,6,2,2,0,1,0,0,0,0,0
24249,38,9,6,20,9,5,1,1,1,1,0,0,0
24250,17,9,4,8,5,2,1,1,0,0,0,0,0
24251,17,5,5,11,1,2,2,0,1,0,0,0,0
24252,13,6,3,7,2,2,2,0,0,0,0,0,0
24253,20,7,3,8,7,3,2,0,0,0,0,0,0
24254,16,8,3,8,3,3,2,0,0,0,0,0,0
24255,26,9,5,12,8,4,0,1,1,0,0,0,0
24256,15,7,3,7,3,4,1,0,0,0,0,0,0
24257,27,8,5,13,9,0,4,0,1,0,0,0,0
24258,30,8,5,17,3,6,3,0,1,0,0,0,0
24259,17,7,5,7,7,2,0,0,1,0,0,0,0
24260,10,5,3,5,2,2,1,0,0,0,0,0,0
24261,33,10,6,17,9,3,1,2,0,1,0,0,0
24262,19,7,6,9,7,1,1,0,0,1,0,0,0
24263,30,8,7,14,11,1,3,0,0,0,1,0,0
24264,25,12,4,8,13,2,1,1,0,0,0,0,0
24265,25,9,5,11,8,4,1,0,1,0,0,0,0
24266,36,11,5,14,16,3,1,0,2,0,0,0,0
24267,23,6,6,10,9,2,1,0,0,1,0,0,0
24268,11,5,3,5,4,0,2,0,0,0,0,0,0
24269,29,8,5,17,5,2,2,2,1,0,0,0,0
24270,12,6,3,6,3,1,2,0,0,0,0,0,0
24271,38,12,6,19,12,2,2,1,1,1,0,0,0
24272,14,4,5,7,4,2,0,0,1,0,0,0,0
24273,17,4,6,10,3,2,1,0,0,1,0,0,0
24274,16,9,3,7,5,2,2,0,0,0,0,0,0
24275,26,14,3,8,12,5,1,0,0,0,0,0,0
24276,36,14,4,15,12,5,3,1,0,0,0,0,0
24277,16,7,5,8,5,1,1,0,1,0,0,0,0
24278,19,6,5,8,7,3,0,0,1,0,0,0,0
24279,32,9,6,19,7,1,1,2,1,1,0,0,0
24280,23,9,4,11,7,2,1,2,0,0,0,0,0
24281,17,8,3,9,3,2,3,0,0,0,0,0,0
24282,33,8,5,15,10,6,0,0,2,0,0,0,0
24283,15,7,4,8,4,1,0,2,0,0,0,0,0
24284,16,8,4,4,11,0,0,1,0,0,0,0,0
24285,18,5,8,11,3,3,0,0,0,0,0,1,0
24286,8,5,3,4,2,1,1,0,0,0,0,0,0
24287,14,8,5,6,6,1,0,0,1,0,0,0,0
24288,17,9,3,6,8,1,2,0,0,0,0,0,0
24289,27,11,3,10,10,5,2,0,0,0,0,0,0
24290,24,8,6,12,8,1,1,1,0,1,0,0,0
24291,43,15,5,19,13,6,4,0,1,0,0,0,0
24292,37,10,5,17,11,4,4,0,1,0,0,0,0
24293,35,9,9,19,8,5,1,1,0,0,0,0,1
24294,51,11,7,26,15,5,0,2,2,0,1,0,0
24295,10,4,4,5,3,1,0,1,0,0,0,0,0
24296,11,5,4,6,3,0,1,1,0,0,0,0,0
24297,19,8,4,11,4,0,2,2,0,0,0,0,0
24298,11,5,3,5,3,2,1,0,0,0,0,0,0
24299,14,7,3,7,4,0,3,0,0,0,0,0,0
24300,24,10,5,10,9,3,1,0,1,0,0,0,0
24301,16,6,4,8,4,2,1,1,0,0,0,0,0
24302,14,6,4,8,2,2,1,1,0,0,0,0,0
24303,28,7,5,15,8,0,2,2,1,0,0,0,0
24304,22,10,3,9,7,4,2,0,0,0,0,0,0
24305,13,7,3,6,3,3,1,0,0,0,0,0,0
24306,8,6,2,3,3,2,0,0,0,0,0,0,0
24307,24,9,3,9,10,2,3,0,0,0,0,0,0
24308,45,13,5,21,13,5,4,1,1,0,0,0,0
24309,22,8,5,12,5,2,1,1,1,0,0,0,0
24310,13,5,4,7,4,0,0,2,0,0,0,0,0
24311,12,5,3,5,4,2,1,0,0,0,0,0,0
24312,27,7,5,14,8,1,2,0,2,0,0,0,0
24313,18,6,3,9,3,4,2,0,0,0,0,0,0
24314,11,5,5,5,5,0,0,0,1,0,0,0,0
24315,33,11,3,12,12,7,2,0,0,0,0,0,0
24316,8,3,4,4,3,0,0,1,0,0,0,0,0
24317,21,9,3,8,7,5,1,0,0,0,0,0,0
24318,19,7,3,9,5,2,3,0,0,0,0,0,0
24319,17,6,5,8,6,1,1,0,1,0,0,0,0
24320,14,5,5,7,4,2,0,0,1,0,0,0,0
24321,13,6,4,6,5,0,1,1,0,0,0,0,0
24322,28,7,5,15,7,2,1,2,1,0,0,0,0
24323,26,8,5,12,9,2,1,1,1,0,0,0,0
24324,39,10,7,23,8,2,2,2,1,0,1,0,0
24325,14,7,4,6,5,2,0,1,0,0,0,0,0
24326,22,8,6,13,5,1,0,2,0,1,0,0,0
24327,19,8,5,8,8,1,1,0,1,0,0,0,0
24328,27,10,5,14,6,3,3,0,1,0,0,0,0
24329,22,7,4,14,2,1,3,2,0,0,0,0,0
24330,16,7,5,7,6,2,0,0,1,0,0,0,0
24331,21,9,3,10,5,3,3,0,0,0,0,0,0
24332,29,14,4,13,10,1,4,1,0,0,0,0,0
24333,13,7,5,6,5,1,0,0,1,0,0,0,0
24334,38,13,5,16,13,5,3,0,1,0,0,0,0
24335,21,6,3,9,6,4,2,0,0,0,0,0,0
24336,20,8,3,8,7,3,2,0,0,0,0,0,0
24337,27,7,7,15,8,2,0,0,0,0,2,0,0
24338,20,7,6,12,3,2,2,0,0,1,0,0,0
24339,21,6,7,12,5,1,2,0,0,0,1,0,0
24340,5,3,3,3,1,0,1,0,0,0,0,0,0
24341,13,8,3,6,4,1,2,0,0,0,0,0,0
24342,32,8,5,15,11,2,2,0,2,0,0,0,0
24343,13,6,3,6,4,1,2,0,0,0,0,0,0
24344,27,14,3,11,9,4,3,0,0,0,0,0,0
24345,22,6,6,13,6,0,1,0,0,2,0,0,0
24346,25,12,4,11,8,3,2,1,0,0,0,0,0
24347,10,5,4,6,2,0,1,1,0,0,0,0,0
24348,16,7,3,7,4,4,1,0,0,0,0,0,0
24349,28,9,5,12,9,5,1,0,1,0,0,0,0
24350,23,9,5,11,7,3,0,1,1,0,0,0,0
24351,34,6,6,18,6,6,3,0,0,1,0,0,0
24352,21,9,3,9,5,6,1,0,0,0,0,0,0
24353,14,4,6,8,4,0,1,0,0,1,0,0,0
24354,15,7,4,7,6,0,0,2,0,0,0,0,0
24355,24,9,4,11,8,2,1,2,0,0,0,0,0
24356,26,9,4,13,7,2,2,2,0,0,0,0,0
24357,19,7,5,10,4,3,1,0,1,0,0,0,0
24358,17,4,8,10,5,0,1,0,0,0,0,1,0
24359,34,11,4,16,8,7,1,2,0,0,0,0,0
24360,12,4,5,7,2,2,0,0,1,0,0,0,0
24361,24,8,8,16,4,2,0,0,0,0,1,1,0
24362,18,6,6,9,5,3,0,0,0,1,0,0,0
24363,18,8,5,7,8,2,0,0,1,0,0,0,0
24364,3,2,2,2,0,1,0,0,0,0,0,0,0
24365,31,10,5,15,8,4,3,0,1,0,0,0,0
24366,33,8,10,15,13,3,1,0,0,0,0,0,1
24367,22,7,5,12,4,3,2,0,1,0,0,0,0
24368,17,7,5,9,4,2,1,0,1,0,0,0,0
24369,12,5,3,6,3,1,2,0,0,0,0,0,0
24370,28,7,6,16,6,2,1,2,0,1,0,0,0
24371,15,7,5,9,2,2,1,0,1,0,0,0,0
24372,14,6,4,7,3,3,0,1,0,0,0,0,0
24373,18,7,5,11,3,1,1,1,1,0,0,0,0
24374,31,8,6,15,9,3,3,0,0,1,0,0,0
24375,12,7,5,6,4,1,0,0,1,0,0,0,0
24376,28,7,5,14,9,1,1,2,1,0,0,0,0
24377,30,10,6,13,10,5,1,0,0,1,0,0,0
24378,25,13,4,11,7,5,1,1,0,0,0,0,0
24379,26,8,6,14,6,2,3,0,0,1,0,0,0
24380,39,10,5,19,13,2,2,0,3,0,0,0,0
24381,23,7,5,10,7,5,0,0,1,0,0,0,0
24382,31,9,6,17,7,2,3,1,0,1,0,0,0
24383,22,6,6,10,8,2,1,0,0,1,0,0,0
24384,43,9,9,25,6,7,3,1,0,0,0,0,1
24385,15,5,6,9,2,3,0,0,0,1,0,0,0
24386,30,6,6,19,2,5,1,2,0,1,0,0,0
24387,29,8,5,15,8,2,1,2,1,0,0,0,0
24388,26,9,4,12,8,2,3,1,0,0,0,0,0
24389,17,9,6,8,6,2,0,0,0,1,0,0,0
24390,10,4,6,7,1,1,0,0,0,1,0,0,0
24391,40,12,6,18,13,5,2,1,0,1,0,0,0
24392,17,7,4,8,4,4,0,1,0,0,0,0,0
24393,26,5,8,16,5,2,1,0,1,0,0,1,0
24394,13,4,4,7,3,1,1,1,0,0,0,0,0
24395,17,8,3,7,6,2,2,0,0,0,0,0,0
24396,26,8,5,12,8,3,2,0,1,0,0,0,0
24397,21,8,7,13,4,1,1,1,0,0,1,0,0
24398,17,5,6,10,3,2,1,0,0,1,0,0,0
24399,20,5,5,12,2,3,2,0,1,0,0,0,0
24400,38,9,5,19,10,4,2,2,1,0,0,0,0
24401,29,6,5,13,10,3,1,1,1,0,0,0,0
24402,14,5,6,10,1,1,0,1,0,1,0,0,0
24403,14,5,5,8,3,1,1,0,1,0,0,0,0
24404,20,8,4,8,9,1,0,2,0,0,0,0,0
24405,30,8,5,16,5,5,3,0,1,0,0,0,0
24406,47,8,5,24,12,4,4,1,2,0,0,0,0
24407,28,8,7,16,7,1,1,2,0,0,1,0,0
24408,26,7,6,11,10,3,1,0,0,1,0,0,0
24409,27,8,5,13,8,2,3,0,1,0,0,0,0
24410,12,6,3,6,2,3,1,0,0,0,0,0,0
24411,39,10,5,22,7,4,3,1,2,0,0,0,0
24412,50,9,7,30,10,2,3,3,0,0,2,0,0
24413,30,7,5,16,7,3,1,2,1,0,0,0,0
24414,35,10,5,15,13,3,2,1,1,0,0,0,0
24415,15,6,4,8,4,0,2,1,0,0,0,0,0
24416,9,5,5,5,3,0,0,0,1,0,0,0,0
24417,25,8,4,11,9,2,1,2,0,0,0,0,0
24418,20,6,4,12,3,1,2,2,0,0,0,0,0
24419,24,6,6,16,2,1,3,1,0,1,0,0,0
24420,17,7,5,10,3,1,2,0,1,0,0,0,0
24421,7,3,3,5,0,0,2,0,0,0,0,0,0
24422,4,2,3,3,0,0,1,0,0,0,0,0,0
24423,4,3,2,2,1,1,0,0,0,0,0,0,0
24424,13,6,5,8,2,1,1,0,1,0,0,0,0
24425,45,16,7,24,9,7,2,2,0,0,1,0,0
24426,23,11,3,11,6,2,4,0,0,0,0,0,0
24427,30,9,4,15,8,3,1,3,0,0,0,0,0
24428,21,8,5,10,5,5,0,0,1,0,0,0,0
24429,24,7,5,12,6,3,2,0,1,0,0,0,0
24430,11,7,3,5,3,2,1,0,0,0,0,0,0
24431,13,6,6,7,4,1,0,0,0,1,0,0,0
24432,8,3,6,6,1,0,0,0,0,1,0,0,0
24433,17,10,4,8,5,2,1,1,0,0,0,0,0
24434,25,10,5,10,12,0,1,1,1,0,0,0,0
24435,42,15,5,18,13,8,1,1,1,0,0,0,0
24436,44,10,7,26,7,4,3,3,0,0,1,0,0
24437,14,10,3,5,7,0,2,0,0,0,0,0,0
24438,20,10,4,11,5,1,0,3,0,0,0,0,0
24439,12,4,6,8,2,0,1,0,0,1,0,0,0
24440,11,5,5,6,3,1,0,0,1,0,0,0,0
24441,28,10,7,17,7,0,1,1,0,1,1,0,0
24442,11,4,4,7,2,0,0,2,0,0,0,0,0
24443,16,7,4,7,6,1,1,1,0,0,0,0,0
24444,15,6,4,7,5,1,1,1,0,0,0,0,0
24445,22,8,3,8,9,3,2,0,0,0,0,0,0
24446,32,10,5,13,12,4,2,0,1,0,0,0,0
24447,13,7,3,6,4,1,2,0,0,0,0,0,0
24448,8,4,3,4,2,1,1,0,0,0,0,0,0
24449,5,3,3,3,1,0,1,0,0,0,0,0,0
24450,17,8,6,7,8,1,0,0,0,1,0,0,0
24451,35,9,5,16,9,8,0,1,1,0,0,0,0
24452,33,12,5,16,10,2,3,1,1,0,0,0,0
24453,27,7,5,11,10,4,1,0,1,0,0,0,0
24454,18,7,5,8,6,3,0,0,1,0,0,0,0
24455,43,10,6,22,12,3,3,1,1,1,0,0,0
24456,37,10,6,20,6,6,4,0,0,1,0,0,0
24457,15,7,6,8,4,2,0,0,0,1,0,0,0
24458,44,11,4,17,17,6,2,2,0,0,0,0,0
24459,11,4,4,6,2,2,0,1,0,0,0,0,0
24460,11,5,3,5,3,2,1,0,0,0,0,0,0
24461,15,5,6,7,6,1,0,0,0,1,0,0,0
24462,22,11,4,9,9,2,0,2,0,0,0,0,0
24463,29,10,4,13,8,5,2,1,0,0,0,0,0
24464,17,6,4,9,3,3,1,1,0,0,0,0,0
24465,17,9,5,8,7,0,0,1,1,0,0,0,0
24466,28,9,4,15,5,4,2,2,0,0,0,0,0
24467,18,9,3,9,4,2,3,0,0,0,0,0,0
24468,25,7,5,14,5,3,1,0,2,0,0,0,0
24469,25,7,6,13,6,3,2,0,0,1,0,0,0
24470,26,9,5,12,7,5,1,0,1,0,0,0,0
24471,7,3,3,4,1,1,1,0,0,0,0,0,0
24472,11,5,6,6,4,0,0,0,0,1,0,0,0
24473,13,6,3,6,4,1,2,0,0,0,0,0,0
24474,16,8,4,7,6,1,1,1,0,0,0,0,0
24475,8,3,5,5,2,0,0,0,1,0,0,0,0
24476,17,5,7,9,5,2,0,0,0,0,1,0,0
24477,22,6,6,13,3,3,2,0,0,1,0,0,0
24478,27,8,7,15,6,2,3,0,0,0,1,0,0
24479,16,6,7,11,2,1,0,1,0,0,1,0,0
24480,10,5,5,6,2,1,0,0,1,0,0,0,0
24481,18,6,4,10,3,2,2,1,0,0,0,0,0
24482,13,5,5,8,3,0,0,1,1,0,0,0,0
24483,26,11,4,14,6,1,3,2,0,0,0,0,0
24484,30,10,8,13,12,3,1,0,0,0,0,1,0
24485,11,5,4,6,3,0,1,1,0,0,0,0,0
24486,10,4,4,6,2,0,1,1,0,0,0,0,0
24487,20,8,4,8,7,4,0,1,0,0,0,0,0
24488,34,11,5,15,12,3,2,1,1,0,0,0,0
24489,25,9,6,13,8,1,1,0,1,1,0,0,0
24490,13,7,5,6,5,1,0,0,1,0,0,0,0
24491,34,8,3,16,9,3,6,0,0,0,0,0,0
24492,17,9,4,8,5,2,1,1,0,0,0,0,0
24493,8,5,3,4,2,1,1,0,0,0,0,0,0
24494,42,12,5,19,12,7,2,1,1,0,0,0,0
24495,21,7,7,12,6,0,1,1,0,0,1,0,0
24496,10,7,3,4,4,1,1,0,0,0,0,0,0
24497,25,8,5,13,6,3,1,1,1,0,0,0,0
24498,28,7,7,15,7,3,1,1,0,0,1,0,0
24499,33,7,9,19,7,4,0,2,0,0,0,0,1
24500,13,4,5,7,3,2,0,0,1,0,0,0,0
24501,20,6,5,13,2,2,0,2,1,0,0,0,0
24502,31,10,4,14,10,3,2,2,0,0,0,0,0
24503,23,5,6,13,4,4,0,1,0,1,0,0,0
24504,11,6,4,5,4,1,0,1,0,0,0,0,0
24505,20,6,4,10,4,4,1,1,0,0,0,0,0
24506,34,10,4,15,11,5,0,3,0,0,0,0,0
24507,19,6,5,9,5,4,0,0,1,0,0,0,0
24508,21,5,8,13,5,1,0,0,1,0,0,1,0
24509,12,7,4,5,5,1,0,1,0,0,0,0,0
24510,25,8,5,13,6,3,1,1,1,0,0,0,0
24511,28,9,4,16,4,2,5,1,0,0,0,0,0
24512,43,10,7,22,9,7,4,0,0,0,1,0,0
24513,18,9,5,9,5,2,1,0,1,0,0,0,0
24514,36,14,4,19,8,4,1,4,0,0,0,0,0
24515,15,5,8,9,4,1,0,0,0,0,0,1,0
24516,21,6,4,13,1,4,1,2,0,0,0,0,0
24517,13,6,4,7,3,1,1,1,0,0,0,0,0
24518,38,11,4,19,7,7,4,1,0,0,0,0,0
