# _root_ Bir gün düşünmüş , iki gün düşünmüş , işin içinden _ _ çıkamayacağını _ _ kestirince doğru kıza gitmiş .
#goldHeads=2,3,4,7,6,7,8,19,10,12,12,13,15,15,16,19,19,19,20,0,
#predictedHeads=2,3,4,7,6,7,8,19,10,12,12,13,15,15,16,19,19,19,20,0,
(15,19),(19,15),-0.285295 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(15,19),(19,16),-0.0405539 # DEPENDENCYPART_GRANDPAR
(15,19),(19,17),-0.0135787 # DEPENDENCYPART_GRANDPAR
(15,19),(19,18),-0.355986 # DEPENDENCYPART_GRANDPAR
(15,19),(19,20),-0.352009 # DEPENDENCYPART_GRANDPAR
(16,2),(2,1),0.0257968 # DEPENDENCYPART_GRANDPAR
(16,2),(2,5),-0.193993 # DEPENDENCYPART_GRANDPAR
(16,2),(2,19),-0.163411 # DEPENDENCYPART_GRANDPAR
(16,6),(6,1),0.0257968 # DEPENDENCYPART_GRANDPAR
(16,6),(6,2),-0.133519 # DEPENDENCYPART_GRANDPAR
(16,6),(6,3),0.0529203 # DEPENDENCYPART_GRANDPAR
(16,6),(6,4),-0.519304 # DEPENDENCYPART_GRANDPAR
(16,6),(6,5),-0.0381113 # DEPENDENCYPART_GRANDPAR
(16,6),(6,19),-0.163411 # DEPENDENCYPART_GRANDPAR
(16,9),(9,1),0.023953 # DEPENDENCYPART_GRANDPAR
(16,9),(9,5),-0.0394384 # DEPENDENCYPART_GRANDPAR
(16,9),(9,7),0.0248469 # DEPENDENCYPART_GRANDPAR
(16,9),(9,8),-0.453393 # DEPENDENCYPART_GRANDPAR
(16,9),(9,11),0.0173621 # DEPENDENCYPART_GRANDPAR
(16,10),(10,2),-0.123897 # DEPENDENCYPART_GRANDPAR
(16,10),(10,3),0.0612856 # DEPENDENCYPART_GRANDPAR
(16,10),(10,5),-0.0394384 # DEPENDENCYPART_GRANDPAR
(16,10),(10,6),0.0333904 # DEPENDENCYPART_GRANDPAR
(16,10),(10,7),0.0248232 # DEPENDENCYPART_GRANDPAR
(16,10),(10,8),-0.451751 # DEPENDENCYPART_GRANDPAR
(16,10),(10,9),-0.101845 # DEPENDENCYPART_GRANDPAR
(16,10),(10,11),0.0173559 # DEPENDENCYPART_GRANDPAR
(16,10),(10,12),0.0982483 # DEPENDENCYPART_GRANDPAR
(16,13),(13,2),-0.123882 # DEPENDENCYPART_GRANDPAR
(16,13),(13,4),-0.50524 # DEPENDENCYPART_GRANDPAR
(16,13),(13,6),0.0334054 # DEPENDENCYPART_GRANDPAR
(16,13),(13,8),-0.453393 # DEPENDENCYPART_GRANDPAR
(16,13),(13,9),-0.10183 # DEPENDENCYPART_GRANDPAR
(16,13),(13,10),0.0372414 # DEPENDENCYPART_GRANDPAR
(16,13),(13,12),0.175304 # DEPENDENCYPART_GRANDPAR
(16,15),(15,2),0.176751 # DEPENDENCYPART_GRANDPAR
(16,15),(15,3),0.131746 # DEPENDENCYPART_GRANDPAR
(16,15),(15,4),-0.381763 # DEPENDENCYPART_GRANDPAR
(16,15),(15,5),-0.0743052 # DEPENDENCYPART_GRANDPAR
(16,15),(15,6),0.334039 # DEPENDENCYPART_GRANDPAR
(16,15),(15,7),0.0952833 # DEPENDENCYPART_GRANDPAR
(16,15),(15,8),-0.329916 # DEPENDENCYPART_GRANDPAR
(16,15),(15,9),0.0778623 # DEPENDENCYPART_GRANDPAR
(16,15),(15,10),0.226241 # DEPENDENCYPART_GRANDPAR
(16,15),(15,11),0.219769 # DEPENDENCYPART_GRANDPAR
(16,15),(15,12),0.300661 # DEPENDENCYPART_GRANDPAR
(16,15),(15,13),0.631805 # DEPENDENCYPART_GRANDPAR
(16,15),(15,14),0.180601 # DEPENDENCYPART_GRANDPAR
(16,15),(15,16),-0.247242 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,15),(15,17),-0.0514471 # DEPENDENCYPART_GRANDPAR
(16,15),(15,18),0.212565 # DEPENDENCYPART_GRANDPAR
(16,15),(15,19),-0.182218 # DEPENDENCYPART_GRANDPAR
(17,10),(10,2),-0.511556 # DEPENDENCYPART_GRANDPAR
(17,10),(10,3),-0.556275 # DEPENDENCYPART_GRANDPAR
(17,10),(10,5),0.229258 # DEPENDENCYPART_GRANDPAR
(17,10),(10,6),-0.355676 # DEPENDENCYPART_GRANDPAR
(17,10),(10,7),-0.527199 # DEPENDENCYPART_GRANDPAR
(17,10),(10,8),-0.0175411 # DEPENDENCYPART_GRANDPAR
(17,10),(10,9),-0.114885 # DEPENDENCYPART_GRANDPAR
(17,10),(10,11),-0.289381 # DEPENDENCYPART_GRANDPAR
(17,10),(10,12),-0.162137 # DEPENDENCYPART_GRANDPAR
(17,13),(13,2),-0.511541 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.0855563 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),-0.355661 # DEPENDENCYPART_GRANDPAR
(17,13),(13,8),-0.0191834 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),-0.11487 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.139187 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.0101602 # DEPENDENCYPART_GRANDPAR
(17,14),(14,8),-0.108227 # DEPENDENCYPART_GRANDPAR
(17,14),(14,9),-0.296441 # DEPENDENCYPART_GRANDPAR
(17,14),(14,10),-0.311451 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.302292 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.175048 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.14713 # DEPENDENCYPART_GRANDPAR
(17,14),(14,16),0.25652 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-0.363135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,18),-0.163292 # DEPENDENCYPART_GRANDPAR
(17,14),(14,19),-0.170874 # DEPENDENCYPART_GRANDPAR
(17,15),(15,2),-0.59835 # DEPENDENCYPART_GRANDPAR
(17,15),(15,3),-0.743247 # DEPENDENCYPART_GRANDPAR
(17,15),(15,4),-0.1746 # DEPENDENCYPART_GRANDPAR
(17,15),(15,5),-0.0187718 # DEPENDENCYPART_GRANDPAR
(17,15),(15,6),-0.442469 # DEPENDENCYPART_GRANDPAR
(17,15),(15,7),-0.714172 # DEPENDENCYPART_GRANDPAR
(17,15),(15,8),-0.108227 # DEPENDENCYPART_GRANDPAR
(17,15),(15,9),-0.296441 # DEPENDENCYPART_GRANDPAR
(17,15),(15,10),-0.311451 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.302292 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.175048 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.14713 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),-0.138564 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.25652 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-0.363135 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,18),-0.163292 # DEPENDENCYPART_GRANDPAR
(17,15),(15,19),-0.170874 # DEPENDENCYPART_GRANDPAR
(17,16),(16,2),-0.588996 # DEPENDENCYPART_GRANDPAR
(17,16),(16,6),-0.433115 # DEPENDENCYPART_GRANDPAR
(17,16),(16,9),-0.216673 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.236474 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.0665287 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.337009 # DEPENDENCYPART_GRANDPAR
(17,18),(18,9),-0.456979 # DEPENDENCYPART_GRANDPAR
(17,18),(18,10),-0.475929 # DEPENDENCYPART_GRANDPAR
(17,18),(18,11),-0.421962 # DEPENDENCYPART_GRANDPAR
(17,18),(18,12),-0.294718 # DEPENDENCYPART_GRANDPAR
(17,18),(18,13),-0.305983 # DEPENDENCYPART_GRANDPAR
(17,18),(18,14),-0.258233 # DEPENDENCYPART_GRANDPAR
(17,18),(18,15),0.0408014 # DEPENDENCYPART_GRANDPAR
(17,18),(18,16),0.204894 # DEPENDENCYPART_GRANDPAR
(17,18),(18,17),-0.273585 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,9),(9,1),-0.231604 # DEPENDENCYPART_GRANDPAR
(18,9),(9,5),-0.385946 # DEPENDENCYPART_GRANDPAR
(18,9),(9,7),-0.574915 # DEPENDENCYPART_GRANDPAR
(18,9),(9,8),-0.544036 # DEPENDENCYPART_GRANDPAR
(18,9),(9,11),-0.391993 # DEPENDENCYPART_GRANDPAR
(18,10),(10,2),-0.80408 # DEPENDENCYPART_GRANDPAR
(18,10),(10,3),-0.513154 # DEPENDENCYPART_GRANDPAR
(18,10),(10,5),-0.386763 # DEPENDENCYPART_GRANDPAR
(18,10),(10,6),-0.599288 # DEPENDENCYPART_GRANDPAR
(18,10),(10,7),-0.575755 # DEPENDENCYPART_GRANDPAR
(18,10),(10,8),-0.54968 # DEPENDENCYPART_GRANDPAR
(18,10),(10,9),-0.374716 # DEPENDENCYPART_GRANDPAR
(18,10),(10,11),-0.391999 # DEPENDENCYPART_GRANDPAR
(18,10),(10,12),-0.427929 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),-0.476617 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-0.528895 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.458357 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.576673 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.379914 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.296266 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.350556 # DEPENDENCYPART_GRANDPAR
(18,11),(11,13),-0.420116 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.414878 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.169699 # DEPENDENCYPART_GRANDPAR
(18,11),(11,16),-0.679717 # DEPENDENCYPART_GRANDPAR
(18,11),(11,17),-0.263058 # DEPENDENCYPART_GRANDPAR
(18,11),(11,18),-0.296572 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,11),(11,19),-0.297291 # DEPENDENCYPART_GRANDPAR
(18,12),(12,1),-0.476617 # DEPENDENCYPART_GRANDPAR
(18,12),(12,2),-0.663149 # DEPENDENCYPART_GRANDPAR
(18,12),(12,3),-0.514072 # DEPENDENCYPART_GRANDPAR
(18,12),(12,4),-0.441024 # DEPENDENCYPART_GRANDPAR
(18,12),(12,5),-0.528895 # DEPENDENCYPART_GRANDPAR
(18,12),(12,6),-0.458357 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.576673 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.379914 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.296266 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.350556 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.251796 # DEPENDENCYPART_GRANDPAR
(18,12),(12,13),-0.420116 # DEPENDENCYPART_GRANDPAR
(18,12),(12,14),-0.414878 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),-0.679717 # DEPENDENCYPART_GRANDPAR
(18,12),(12,17),-0.263058 # DEPENDENCYPART_GRANDPAR
(18,12),(12,18),-0.296572 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,13),(13,2),-0.800829 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.602727 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.596037 # DEPENDENCYPART_GRANDPAR
(18,13),(13,8),-0.541617 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.371465 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.430558 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.339974 # DEPENDENCYPART_GRANDPAR
(18,14),(14,8),-0.379914 # DEPENDENCYPART_GRANDPAR
(18,14),(14,9),-0.296266 # DEPENDENCYPART_GRANDPAR
(18,14),(14,10),-0.350556 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.251796 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.287725 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.0642675 # DEPENDENCYPART_GRANDPAR
(18,14),(14,16),-0.679717 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),-0.263058 # DEPENDENCYPART_GRANDPAR
(18,14),(14,18),-0.296572 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,14),(14,19),-0.297291 # DEPENDENCYPART_GRANDPAR
(18,15),(15,2),-0.663149 # DEPENDENCYPART_GRANDPAR
(18,15),(15,3),-0.514072 # DEPENDENCYPART_GRANDPAR
(18,15),(15,4),-0.441024 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.528895 # DEPENDENCYPART_GRANDPAR
(18,15),(15,6),-0.458357 # DEPENDENCYPART_GRANDPAR
(18,15),(15,7),-0.576673 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.379914 # DEPENDENCYPART_GRANDPAR
(18,15),(15,9),-0.296266 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.350556 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.251796 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.287725 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.0642675 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.112753 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.679717 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.263058 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-0.296572 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.297291 # DEPENDENCYPART_GRANDPAR
(18,16),(16,2),-0.787607 # DEPENDENCYPART_GRANDPAR
(18,16),(16,6),-0.582815 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),-0.359776 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.420899 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.128986 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.159562 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.436315 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.144401 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.283765 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.038586 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.612629 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-0.431582 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,2),(2,1),-0.108941 # DEPENDENCYPART_GRANDPAR
(19,2),(2,5),-0.106128 # DEPENDENCYPART_GRANDPAR
(19,2),(2,19),-0.664559 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,3),(3,1),-0.335278 # DEPENDENCYPART_GRANDPAR
(19,3),(3,2),-0.322441 # DEPENDENCYPART_GRANDPAR
(19,3),(3,4),-0.390591 # DEPENDENCYPART_GRANDPAR
(19,3),(3,6),-0.475728 # DEPENDENCYPART_GRANDPAR
(19,3),(3,7),0.282328 # DEPENDENCYPART_GRANDPAR
(19,3),(3,11),-0.806129 # DEPENDENCYPART_GRANDPAR
(19,3),(3,12),-0.409192 # DEPENDENCYPART_GRANDPAR
(19,3),(3,14),-0.578308 # DEPENDENCYPART_GRANDPAR
(19,3),(3,15),-0.156585 # DEPENDENCYPART_GRANDPAR
(19,3),(3,16),-0.10188 # DEPENDENCYPART_GRANDPAR
(19,3),(3,18),-0.147114 # DEPENDENCYPART_GRANDPAR
(19,4),(4,1),-0.139524 # DEPENDENCYPART_GRANDPAR
(19,4),(4,2),-0.348675 # DEPENDENCYPART_GRANDPAR
(19,4),(4,3),0.717043 # DEPENDENCYPART_GRANDPAR
(19,4),(4,7),0.0793864 # DEPENDENCYPART_GRANDPAR
(19,4),(4,14),-0.858093 # DEPENDENCYPART_GRANDPAR
(19,4),(4,15),-0.43637 # DEPENDENCYPART_GRANDPAR
(19,4),(4,19),-0.636846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,6),(6,1),-0.108941 # DEPENDENCYPART_GRANDPAR
(19,6),(6,2),-0.377779 # DEPENDENCYPART_GRANDPAR
(19,6),(6,3),0.217059 # DEPENDENCYPART_GRANDPAR
(19,6),(6,4),-0.127195 # DEPENDENCYPART_GRANDPAR
(19,6),(6,5),0.106625 # DEPENDENCYPART_GRANDPAR
(19,6),(6,19),-0.664559 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,7),(7,1),-0.335278 # DEPENDENCYPART_GRANDPAR
(19,7),(7,2),-0.322441 # DEPENDENCYPART_GRANDPAR
(19,7),(7,3),0.0693739 # DEPENDENCYPART_GRANDPAR
(19,7),(7,4),-0.341134 # DEPENDENCYPART_GRANDPAR
(19,7),(7,5),-0.0974798 # DEPENDENCYPART_GRANDPAR
(19,7),(7,6),-0.23294 # DEPENDENCYPART_GRANDPAR
(19,7),(7,9),-0.191884 # DEPENDENCYPART_GRANDPAR
(19,7),(7,10),-0.240241 # DEPENDENCYPART_GRANDPAR
(19,7),(7,11),-0.806129 # DEPENDENCYPART_GRANDPAR
(19,7),(7,12),-0.409192 # DEPENDENCYPART_GRANDPAR
(19,7),(7,13),-0.129994 # DEPENDENCYPART_GRANDPAR
(19,7),(7,14),-0.578308 # DEPENDENCYPART_GRANDPAR
(19,7),(7,15),-0.156585 # DEPENDENCYPART_GRANDPAR
(19,7),(7,16),-0.10188 # DEPENDENCYPART_GRANDPAR
(19,7),(7,17),0.152019 # DEPENDENCYPART_GRANDPAR
(19,7),(7,18),-0.147114 # DEPENDENCYPART_GRANDPAR
(19,7),(7,19),-0.730746 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,8),(8,3),0.717043 # DEPENDENCYPART_GRANDPAR
(19,8),(8,4),-0.178869 # DEPENDENCYPART_GRANDPAR
(19,8),(8,5),0.0511256 # DEPENDENCYPART_GRANDPAR
(19,8),(8,6),-0.259175 # DEPENDENCYPART_GRANDPAR
(19,8),(8,7),0.966899 # DEPENDENCYPART_GRANDPAR
(19,8),(8,12),-0.688977 # DEPENDENCYPART_GRANDPAR
(19,8),(8,13),-0.309453 # DEPENDENCYPART_GRANDPAR
(19,8),(8,15),-0.43637 # DEPENDENCYPART_GRANDPAR
(19,8),(8,18),-0.326325 # DEPENDENCYPART_GRANDPAR
(19,8),(8,19),-0.636846 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,9),(9,1),-0.139689 # DEPENDENCYPART_GRANDPAR
(19,9),(9,5),0.0905193 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),0.455922 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.0575169 # DEPENDENCYPART_GRANDPAR
(19,9),(9,11),-0.680717 # DEPENDENCYPART_GRANDPAR
(19,10),(10,2),-0.387955 # DEPENDENCYPART_GRANDPAR
(19,10),(10,3),0.199273 # DEPENDENCYPART_GRANDPAR
(19,10),(10,5),0.0837563 # DEPENDENCYPART_GRANDPAR
(19,10),(10,6),-0.298454 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),0.449129 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),-0.0626376 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),0.00301231 # DEPENDENCYPART_GRANDPAR
(19,10),(10,11),-0.681477 # DEPENDENCYPART_GRANDPAR
(19,10),(10,12),-0.284541 # DEPENDENCYPART_GRANDPAR
(19,11),(11,1),-0.546987 # DEPENDENCYPART_GRANDPAR
(19,11),(11,5),-0.255721 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-0.166712 # DEPENDENCYPART_GRANDPAR
(19,11),(11,7),0.300809 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.0792006 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),0.0215291 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.0300641 # DEPENDENCYPART_GRANDPAR
(19,11),(11,13),-0.322894 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.697825 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.276102 # DEPENDENCYPART_GRANDPAR
(19,11),(11,16),-0.218617 # DEPENDENCYPART_GRANDPAR
(19,11),(11,17),0.0861988 # DEPENDENCYPART_GRANDPAR
(19,11),(11,18),-0.340015 # DEPENDENCYPART_GRANDPAR
(19,11),(11,19),-0.564594 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,12),(12,1),-0.546987 # DEPENDENCYPART_GRANDPAR
(19,12),(12,2),-0.256213 # DEPENDENCYPART_GRANDPAR
(19,12),(12,3),0.0509532 # DEPENDENCYPART_GRANDPAR
(19,12),(12,4),-0.139357 # DEPENDENCYPART_GRANDPAR
(19,12),(12,5),-0.255721 # DEPENDENCYPART_GRANDPAR
(19,12),(12,6),-0.166712 # DEPENDENCYPART_GRANDPAR
(19,12),(12,7),0.300809 # DEPENDENCYPART_GRANDPAR
(19,12),(12,8),-0.0792006 # DEPENDENCYPART_GRANDPAR
(19,12),(12,9),0.0215291 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.0300641 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.449624 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),-0.322894 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),-0.697825 # DEPENDENCYPART_GRANDPAR
(19,12),(12,16),-0.218617 # DEPENDENCYPART_GRANDPAR
(19,12),(12,17),0.0861988 # DEPENDENCYPART_GRANDPAR
(19,12),(12,18),-0.340015 # DEPENDENCYPART_GRANDPAR
(19,13),(13,2),-0.386199 # DEPENDENCYPART_GRANDPAR
(19,13),(13,4),-0.122695 # DEPENDENCYPART_GRANDPAR
(19,13),(13,6),-0.296698 # DEPENDENCYPART_GRANDPAR
(19,13),(13,8),-0.0625387 # DEPENDENCYPART_GRANDPAR
(19,13),(13,9),0.00476856 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),-0.0767996 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.168418 # DEPENDENCYPART_GRANDPAR
(19,14),(14,8),-0.0792006 # DEPENDENCYPART_GRANDPAR
(19,14),(14,9),0.0215291 # DEPENDENCYPART_GRANDPAR
(19,14),(14,10),-0.0300641 # DEPENDENCYPART_GRANDPAR
(19,14),(14,11),-0.449624 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.0526881 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),0.0782945 # DEPENDENCYPART_GRANDPAR
(19,14),(14,16),-0.218617 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),0.0861988 # DEPENDENCYPART_GRANDPAR
(19,14),(14,18),-0.340015 # DEPENDENCYPART_GRANDPAR
(19,14),(14,19),-0.564594 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,2),-0.256213 # DEPENDENCYPART_GRANDPAR
(19,15),(15,3),0.0509532 # DEPENDENCYPART_GRANDPAR
(19,15),(15,4),-0.139357 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),-0.255721 # DEPENDENCYPART_GRANDPAR
(19,15),(15,6),-0.166712 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),0.300809 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.0792006 # DEPENDENCYPART_GRANDPAR
(19,15),(15,9),0.0215291 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.0300641 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.449624 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.0526881 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),0.0782945 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.221804 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.218617 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),0.0861988 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),-0.340015 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.564594 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,2),-0.361746 # DEPENDENCYPART_GRANDPAR
(19,16),(16,6),-0.272245 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),0.0104024 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.0589233 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),0.0680002 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),0.36656 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.07442 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),0.0525035 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.413899 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),0.0078247 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),-0.0318314 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.105277 # DEPENDENCYPART_GRANDPAR
(19,18),(18,9),-0.00046111 # DEPENDENCYPART_GRANDPAR
(19,18),(18,10),-0.0820293 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.56889 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),-0.171954 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),0.0548065 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.34107 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),0.0806535 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),-0.0376379 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.1891 # DEPENDENCYPART_GRANDPAR
(19,20),(20,3),-0.1123 # DEPENDENCYPART_GRANDPAR
(19,20),(20,7),0.137556 # DEPENDENCYPART_GRANDPAR
(19,20),(20,8),-0.351048 # DEPENDENCYPART_GRANDPAR
(19,20),(20,11),-0.977835 # DEPENDENCYPART_GRANDPAR
(19,20),(20,12),-0.580899 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-0.750014 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-0.328291 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.262242 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.0142977 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.245596 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.695691 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,3),(3,1),-0.185352 # DEPENDENCYPART_GRANDPAR
(20,3),(3,2),-0.415514 # DEPENDENCYPART_GRANDPAR
(20,3),(3,4),-0.425173 # DEPENDENCYPART_GRANDPAR
(20,3),(3,6),-0.699138 # DEPENDENCYPART_GRANDPAR
(20,3),(3,7),0.147199 # DEPENDENCYPART_GRANDPAR
(20,3),(3,11),-0.290553 # DEPENDENCYPART_GRANDPAR
(20,3),(3,12),-0.183559 # DEPENDENCYPART_GRANDPAR
(20,3),(3,14),-0.160738 # DEPENDENCYPART_GRANDPAR
(20,3),(3,15),-0.138813 # DEPENDENCYPART_GRANDPAR
(20,3),(3,16),0.0122744 # DEPENDENCYPART_GRANDPAR
(20,3),(3,18),-0.144025 # DEPENDENCYPART_GRANDPAR
(20,7),(7,1),-0.185352 # DEPENDENCYPART_GRANDPAR
(20,7),(7,2),-0.415514 # DEPENDENCYPART_GRANDPAR
(20,7),(7,3),0.0745 # DEPENDENCYPART_GRANDPAR
