# _root_ Gazetecilere uçak havada _ yanarak geldi yere _ çakıldı _ diyen tanıklar , anket heyetinin _ hazırladığı raporlara göre , _ _ farklı konuşmuşlardı .
#goldHeads=10,6,6,5,6,10,9,9,10,11,12,24,0,15,16,17,18,19,24,0,22,23,24,25,0,
#predictedHeads=6,3,4,5,6,9,6,9,10,11,12,24,0,15,16,17,18,19,24,0,22,23,24,25,0,
(16,19),(19,14),-0.320164 # DEPENDENCYPART_GRANDPAR
(16,19),(19,15),-0.219649 # DEPENDENCYPART_GRANDPAR
(16,19),(19,16),-0.459084 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,19),(19,18),-0.105729 # DEPENDENCYPART_GRANDPAR
(16,19),(19,21),-0.311451 # DEPENDENCYPART_GRANDPAR
(16,20),(20,6),-0.431172 # DEPENDENCYPART_GRANDPAR
(16,20),(20,9),-0.604204 # DEPENDENCYPART_GRANDPAR
(16,20),(20,10),-0.654574 # DEPENDENCYPART_GRANDPAR
(16,20),(20,11),-0.266225 # DEPENDENCYPART_GRANDPAR
(16,20),(20,15),-0.111473 # DEPENDENCYPART_GRANDPAR
(16,20),(20,16),-0.857593 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,20),(20,18),-0.33881 # DEPENDENCYPART_GRANDPAR
(16,20),(20,19),-0.196596 # DEPENDENCYPART_GRANDPAR
(16,20),(20,21),-0.424238 # DEPENDENCYPART_GRANDPAR
(16,20),(20,23),-0.196789 # DEPENDENCYPART_GRANDPAR
(16,20),(20,24),0.204602 # DEPENDENCYPART_GRANDPAR
(16,20),(20,25),-0.296978 # DEPENDENCYPART_GRANDPAR
(16,21),(21,17),-0.0311346 # DEPENDENCYPART_GRANDPAR
(16,21),(21,18),-0.282104 # DEPENDENCYPART_GRANDPAR
(16,21),(21,19),-0.177016 # DEPENDENCYPART_GRANDPAR
(16,21),(21,20),-0.395008 # DEPENDENCYPART_GRANDPAR
(16,21),(21,22),-0.278552 # DEPENDENCYPART_GRANDPAR
(16,23),(23,7),-0.611187 # DEPENDENCYPART_GRANDPAR
(16,23),(23,8),-0.755741 # DEPENDENCYPART_GRANDPAR
(16,23),(23,11),-0.289567 # DEPENDENCYPART_GRANDPAR
(16,23),(23,12),-0.415887 # DEPENDENCYPART_GRANDPAR
(16,23),(23,13),-0.275782 # DEPENDENCYPART_GRANDPAR
(16,23),(23,14),-0.360965 # DEPENDENCYPART_GRANDPAR
(16,23),(23,15),-0.260449 # DEPENDENCYPART_GRANDPAR
(16,23),(23,16),-0.440872 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,23),(23,18),-0.0805206 # DEPENDENCYPART_GRANDPAR
(16,23),(23,19),-0.104477 # DEPENDENCYPART_GRANDPAR
(16,23),(23,20),-0.321054 # DEPENDENCYPART_GRANDPAR
(16,23),(23,21),-0.32695 # DEPENDENCYPART_GRANDPAR
(16,23),(23,22),-0.162398 # DEPENDENCYPART_GRANDPAR
(16,24),(24,1),-0.728816 # DEPENDENCYPART_GRANDPAR
(16,24),(24,2),-0.594017 # DEPENDENCYPART_GRANDPAR
(16,24),(24,3),-0.903954 # DEPENDENCYPART_GRANDPAR
(16,24),(24,4),-0.696993 # DEPENDENCYPART_GRANDPAR
(16,24),(24,5),-0.692586 # DEPENDENCYPART_GRANDPAR
(16,24),(24,6),-0.526001 # DEPENDENCYPART_GRANDPAR
(16,24),(24,7),-0.626076 # DEPENDENCYPART_GRANDPAR
(16,24),(24,8),-0.765625 # DEPENDENCYPART_GRANDPAR
(16,24),(24,9),-0.701871 # DEPENDENCYPART_GRANDPAR
(16,24),(24,10),-0.758925 # DEPENDENCYPART_GRANDPAR
(16,24),(24,12),-0.431132 # DEPENDENCYPART_GRANDPAR
(16,24),(24,13),-0.352814 # DEPENDENCYPART_GRANDPAR
(16,24),(24,14),-0.37621 # DEPENDENCYPART_GRANDPAR
(16,24),(24,15),-0.275694 # DEPENDENCYPART_GRANDPAR
(16,24),(24,16),-0.541193 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(16,24),(24,17),0.0966676 # DEPENDENCYPART_GRANDPAR
(16,24),(24,18),-0.124326 # DEPENDENCYPART_GRANDPAR
(16,24),(24,19),-0.063221 # DEPENDENCYPART_GRANDPAR
(16,24),(24,20),-0.319721 # DEPENDENCYPART_GRANDPAR
(16,24),(24,21),-0.429814 # DEPENDENCYPART_GRANDPAR
(16,24),(24,22),-0.183502 # DEPENDENCYPART_GRANDPAR
(16,24),(24,23),-0.428719 # DEPENDENCYPART_GRANDPAR
(17,8),(8,1),-0.600681 # DEPENDENCYPART_GRANDPAR
(17,8),(8,2),-0.0593776 # DEPENDENCYPART_GRANDPAR
(17,8),(8,3),-0.148119 # DEPENDENCYPART_GRANDPAR
(17,8),(8,4),0.0120466 # DEPENDENCYPART_GRANDPAR
(17,8),(8,5),-0.22304 # DEPENDENCYPART_GRANDPAR
(17,8),(8,6),0.111543 # DEPENDENCYPART_GRANDPAR
(17,8),(8,7),-0.250869 # DEPENDENCYPART_GRANDPAR
(17,8),(8,9),-0.111152 # DEPENDENCYPART_GRANDPAR
(17,8),(8,10),-0.191882 # DEPENDENCYPART_GRANDPAR
(17,12),(12,1),-0.699379 # DEPENDENCYPART_GRANDPAR
(17,12),(12,2),-0.144331 # DEPENDENCYPART_GRANDPAR
(17,12),(12,3),-0.196621 # DEPENDENCYPART_GRANDPAR
(17,12),(12,5),-0.291793 # DEPENDENCYPART_GRANDPAR
(17,12),(12,6),0.0520831 # DEPENDENCYPART_GRANDPAR
(17,12),(12,7),-0.334363 # DEPENDENCYPART_GRANDPAR
(17,12),(12,8),-0.180882 # DEPENDENCYPART_GRANDPAR
(17,12),(12,9),-0.00143657 # DEPENDENCYPART_GRANDPAR
(17,12),(12,10),-0.0978866 # DEPENDENCYPART_GRANDPAR
(17,12),(12,11),-0.281484 # DEPENDENCYPART_GRANDPAR
(17,12),(12,13),-0.558492 # DEPENDENCYPART_GRANDPAR
(17,12),(12,14),-0.00582741 # DEPENDENCYPART_GRANDPAR
(17,12),(12,18),-0.184465 # DEPENDENCYPART_GRANDPAR
(17,12),(12,24),-0.210811 # DEPENDENCYPART_GRANDPAR
(17,13),(13,4),-0.261413 # DEPENDENCYPART_GRANDPAR
(17,13),(13,6),0.226563 # DEPENDENCYPART_GRANDPAR
(17,13),(13,9),0.151272 # DEPENDENCYPART_GRANDPAR
(17,13),(13,10),-0.210596 # DEPENDENCYPART_GRANDPAR
(17,13),(13,11),0.0764643 # DEPENDENCYPART_GRANDPAR
(17,13),(13,12),-0.226021 # DEPENDENCYPART_GRANDPAR
(17,13),(13,20),-0.216445 # DEPENDENCYPART_GRANDPAR
(17,13),(13,24),-0.237848 # DEPENDENCYPART_GRANDPAR
(17,14),(14,11),-0.281484 # DEPENDENCYPART_GRANDPAR
(17,14),(14,12),-0.289482 # DEPENDENCYPART_GRANDPAR
(17,14),(14,13),-0.368896 # DEPENDENCYPART_GRANDPAR
(17,14),(14,15),0.45886 # DEPENDENCYPART_GRANDPAR
(17,14),(14,17),-0.384337 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,14),(14,23),-0.111796 # DEPENDENCYPART_GRANDPAR
(17,14),(14,24),-0.210811 # DEPENDENCYPART_GRANDPAR
(17,15),(15,11),-0.281484 # DEPENDENCYPART_GRANDPAR
(17,15),(15,12),-0.289482 # DEPENDENCYPART_GRANDPAR
(17,15),(15,13),-0.368896 # DEPENDENCYPART_GRANDPAR
(17,15),(15,14),0.138121 # DEPENDENCYPART_GRANDPAR
(17,15),(15,16),0.0893885 # DEPENDENCYPART_GRANDPAR
(17,15),(15,17),-0.384337 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(17,15),(15,23),-0.111796 # DEPENDENCYPART_GRANDPAR
(17,15),(15,24),-0.210811 # DEPENDENCYPART_GRANDPAR
(17,16),(16,5),-0.19475 # DEPENDENCYPART_GRANDPAR
(17,16),(16,7),-0.229135 # DEPENDENCYPART_GRANDPAR
(17,16),(16,8),0.0175681 # DEPENDENCYPART_GRANDPAR
(17,16),(16,10),-0.0429563 # DEPENDENCYPART_GRANDPAR
(17,16),(16,11),-0.241193 # DEPENDENCYPART_GRANDPAR
(17,16),(16,12),-0.170502 # DEPENDENCYPART_GRANDPAR
(17,16),(16,13),-0.358961 # DEPENDENCYPART_GRANDPAR
(17,16),(16,14),0.257101 # DEPENDENCYPART_GRANDPAR
(17,16),(16,15),0.721789 # DEPENDENCYPART_GRANDPAR
(17,16),(16,19),-0.14707 # DEPENDENCYPART_GRANDPAR
(17,16),(16,20),-0.184364 # DEPENDENCYPART_GRANDPAR
(17,16),(16,21),0.00667687 # DEPENDENCYPART_GRANDPAR
(17,16),(16,23),-0.00786322 # DEPENDENCYPART_GRANDPAR
(17,16),(16,24),-0.247425 # DEPENDENCYPART_GRANDPAR
(18,11),(11,1),0.0299477 # DEPENDENCYPART_GRANDPAR
(18,11),(11,2),-0.297851 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-0.176011 # DEPENDENCYPART_GRANDPAR
(18,11),(11,5),-0.0812519 # DEPENDENCYPART_GRANDPAR
(18,11),(11,7),-0.136619 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.175073 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.465933 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.114703 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.404262 # DEPENDENCYPART_GRANDPAR
(18,13),(13,6),-0.259094 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.256645 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.392217 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),0.00315637 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),0.249874 # DEPENDENCYPART_GRANDPAR
(18,13),(13,20),-0.285455 # DEPENDENCYPART_GRANDPAR
(18,13),(13,24),-0.714823 # DEPENDENCYPART_GRANDPAR
(18,14),(14,11),-0.100233 # DEPENDENCYPART_GRANDPAR
(18,14),(14,12),-0.16578 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.249833 # DEPENDENCYPART_GRANDPAR
(18,14),(14,15),-0.231286 # DEPENDENCYPART_GRANDPAR
(18,14),(14,17),0.026659 # DEPENDENCYPART_GRANDPAR
(18,14),(14,23),-0.433699 # DEPENDENCYPART_GRANDPAR
(18,14),(14,24),-0.628297 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.100233 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.16578 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.249833 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.071172 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),0.100574 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),0.026659 # DEPENDENCYPART_GRANDPAR
(18,15),(15,23),-0.433699 # DEPENDENCYPART_GRANDPAR
(18,15),(15,24),-0.628297 # DEPENDENCYPART_GRANDPAR
(18,16),(16,5),-0.0698816 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-0.119937 # DEPENDENCYPART_GRANDPAR
(18,16),(16,8),-0.24319 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.214309 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.059784 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.0917771 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.0819442 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),0.00283086 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.0848315 # DEPENDENCYPART_GRANDPAR
(18,16),(16,19),-0.28758 # DEPENDENCYPART_GRANDPAR
(18,16),(16,20),-0.077869 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.345582 # DEPENDENCYPART_GRANDPAR
(18,16),(16,23),-0.283645 # DEPENDENCYPART_GRANDPAR
(18,16),(16,24),-0.597138 # DEPENDENCYPART_GRANDPAR
(18,17),(17,8),-0.191006 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.152562 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.217622 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.057954 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.145616 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.351561 # DEPENDENCYPART_GRANDPAR
(18,19),(19,9),-0.692774 # DEPENDENCYPART_GRANDPAR
(18,19),(19,12),-0.459609 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-0.415504 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.365001 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.452663 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.115148 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),0.0340172 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,21),-0.13089 # DEPENDENCYPART_GRANDPAR
(18,20),(20,6),-0.737734 # DEPENDENCYPART_GRANDPAR
(18,20),(20,9),-0.740693 # DEPENDENCYPART_GRANDPAR
(18,20),(20,10),-0.642695 # DEPENDENCYPART_GRANDPAR
(18,20),(20,11),-0.393457 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-0.507519 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.178148 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.0757654 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.275527 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.0136327 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),0.299356 # DEPENDENCYPART_GRANDPAR
(18,20),(20,24),-0.230775 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.191169 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.0133124 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.0541448 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.282583 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.252272 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),-0.0385093 # DEPENDENCYPART_GRANDPAR
(18,22),(22,8),-0.648563 # DEPENDENCYPART_GRANDPAR
(18,22),(22,15),-0.338724 # DEPENDENCYPART_GRANDPAR
(18,22),(22,16),-0.0622901 # DEPENDENCYPART_GRANDPAR
(18,22),(22,18),-0.190204 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,22),(22,19),-0.304881 # DEPENDENCYPART_GRANDPAR
(18,22),(22,20),-0.226981 # DEPENDENCYPART_GRANDPAR
(18,22),(22,21),-0.511542 # DEPENDENCYPART_GRANDPAR
(18,23),(23,7),-0.462268 # DEPENDENCYPART_GRANDPAR
(18,23),(23,8),-0.775306 # DEPENDENCYPART_GRANDPAR
(18,23),(23,11),-0.337496 # DEPENDENCYPART_GRANDPAR
(18,23),(23,12),-0.475766 # DEPENDENCYPART_GRANDPAR
(18,23),(23,13),-0.351016 # DEPENDENCYPART_GRANDPAR
(18,23),(23,14),-0.381158 # DEPENDENCYPART_GRANDPAR
(18,23),(23,15),-0.46882 # DEPENDENCYPART_GRANDPAR
(18,23),(23,16),-0.0965123 # DEPENDENCYPART_GRANDPAR
(18,23),(23,18),0.0882239 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,23),(23,19),-0.259049 # DEPENDENCYPART_GRANDPAR
(18,23),(23,20),-0.227833 # DEPENDENCYPART_GRANDPAR
(18,23),(23,21),-0.160379 # DEPENDENCYPART_GRANDPAR
(18,23),(23,22),-0.254942 # DEPENDENCYPART_GRANDPAR
(18,24),(24,1),-0.285534 # DEPENDENCYPART_GRANDPAR
(18,24),(24,2),-0.615393 # DEPENDENCYPART_GRANDPAR
(18,24),(24,3),-0.481079 # DEPENDENCYPART_GRANDPAR
(18,24),(24,4),-0.614819 # DEPENDENCYPART_GRANDPAR
(18,24),(24,5),-0.215216 # DEPENDENCYPART_GRANDPAR
(18,24),(24,6),-0.694391 # DEPENDENCYPART_GRANDPAR
(18,24),(24,7),-0.43552 # DEPENDENCYPART_GRANDPAR
(18,24),(24,8),-0.74579 # DEPENDENCYPART_GRANDPAR
(18,24),(24,9),-0.698769 # DEPENDENCYPART_GRANDPAR
(18,24),(24,10),-0.602774 # DEPENDENCYPART_GRANDPAR
(18,24),(24,12),-0.449137 # DEPENDENCYPART_GRANDPAR
(18,24),(24,13),-0.373267 # DEPENDENCYPART_GRANDPAR
(18,24),(24,14),-0.354529 # DEPENDENCYPART_GRANDPAR
(18,24),(24,15),-0.442191 # DEPENDENCYPART_GRANDPAR
(18,24),(24,16),-0.138227 # DEPENDENCYPART_GRANDPAR
(18,24),(24,17),-0.0783134 # DEPENDENCYPART_GRANDPAR
(18,24),(24,18),0.0169805 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,24),(24,19),-0.222942 # DEPENDENCYPART_GRANDPAR
(18,24),(24,20),-0.192144 # DEPENDENCYPART_GRANDPAR
(18,24),(24,21),-0.314836 # DEPENDENCYPART_GRANDPAR
(18,24),(24,22),-0.297262 # DEPENDENCYPART_GRANDPAR
(18,24),(24,23),-0.267335 # DEPENDENCYPART_GRANDPAR
(19,9),(9,1),-0.33418 # DEPENDENCYPART_GRANDPAR
(19,9),(9,2),-0.372943 # DEPENDENCYPART_GRANDPAR
(19,9),(9,3),-0.0359376 # DEPENDENCYPART_GRANDPAR
(19,9),(9,4),-0.550908 # DEPENDENCYPART_GRANDPAR
(19,9),(9,5),-0.200149 # DEPENDENCYPART_GRANDPAR
(19,9),(9,6),-0.524153 # DEPENDENCYPART_GRANDPAR
(19,9),(9,7),-0.28507 # DEPENDENCYPART_GRANDPAR
(19,9),(9,8),-0.351538 # DEPENDENCYPART_GRANDPAR
(19,9),(9,10),-0.422713 # DEPENDENCYPART_GRANDPAR
(19,9),(9,14),-0.196872 # DEPENDENCYPART_GRANDPAR
(19,9),(9,18),0.0439739 # DEPENDENCYPART_GRANDPAR
(19,9),(9,21),-0.249187 # DEPENDENCYPART_GRANDPAR
(19,12),(12,1),-0.204414 # DEPENDENCYPART_GRANDPAR
(19,12),(12,2),-0.232405 # DEPENDENCYPART_GRANDPAR
(19,12),(12,3),0.14023 # DEPENDENCYPART_GRANDPAR
(19,12),(12,5),-0.205945 # DEPENDENCYPART_GRANDPAR
(19,12),(12,6),-0.408452 # DEPENDENCYPART_GRANDPAR
(19,12),(12,7),-0.158672 # DEPENDENCYPART_GRANDPAR
(19,12),(12,8),-0.191779 # DEPENDENCYPART_GRANDPAR
(19,12),(12,9),-0.31362 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.154576 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),-0.236562 # DEPENDENCYPART_GRANDPAR
(19,12),(12,13),-0.31661 # DEPENDENCYPART_GRANDPAR
(19,12),(12,14),-0.161062 # DEPENDENCYPART_GRANDPAR
(19,12),(12,18),0.0797846 # DEPENDENCYPART_GRANDPAR
(19,12),(12,24),-0.016348 # DEPENDENCYPART_GRANDPAR
(19,13),(13,4),-0.539754 # DEPENDENCYPART_GRANDPAR
(19,13),(13,6),-0.262325 # DEPENDENCYPART_GRANDPAR
(19,13),(13,9),-0.172598 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),-0.292723 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),-0.14216 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),-0.255009 # DEPENDENCYPART_GRANDPAR
(19,13),(13,20),-0.170687 # DEPENDENCYPART_GRANDPAR
(19,13),(13,24),-0.0212104 # DEPENDENCYPART_GRANDPAR
(19,14),(14,11),-0.236562 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),-0.191957 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.119796 # DEPENDENCYPART_GRANDPAR
(19,14),(14,15),-0.119903 # DEPENDENCYPART_GRANDPAR
(19,14),(14,17),0.200664 # DEPENDENCYPART_GRANDPAR
(19,14),(14,23),-0.290077 # DEPENDENCYPART_GRANDPAR
(19,14),(14,24),-0.016348 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.236562 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.191957 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.119796 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),0.0588266 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.0611238 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),0.200664 # DEPENDENCYPART_GRANDPAR
(19,15),(15,23),-0.290077 # DEPENDENCYPART_GRANDPAR
(19,15),(15,24),-0.016348 # DEPENDENCYPART_GRANDPAR
(19,16),(16,5),-0.281389 # DEPENDENCYPART_GRANDPAR
(19,16),(16,7),-0.393802 # DEPENDENCYPART_GRANDPAR
(19,16),(16,8),-0.39741 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.339728 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.36498 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),-0.417165 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.200796 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.166381 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.125222 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-0.377899 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,20),-0.145107 # DEPENDENCYPART_GRANDPAR
(19,16),(16,21),-0.197621 # DEPENDENCYPART_GRANDPAR
(19,16),(16,23),-0.195125 # DEPENDENCYPART_GRANDPAR
(19,16),(16,24),-0.0481396 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.236562 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.119796 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),0.0588266 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),0.0999857 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.126869 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),0.327536 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-0.390368 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.143592 # DEPENDENCYPART_GRANDPAR
(19,18),(18,21),-0.285343 # DEPENDENCYPART_GRANDPAR
(19,18),(18,22),-0.258862 # DEPENDENCYPART_GRANDPAR
(19,18),(18,23),-0.290077 # DEPENDENCYPART_GRANDPAR
(19,18),(18,24),-0.016348 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),0.110551 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.0447271 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.298394 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.10825 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),-0.0227393 # DEPENDENCYPART_GRANDPAR
(20,6),(6,1),-0.206276 # DEPENDENCYPART_GRANDPAR
(20,6),(6,2),-0.597501 # DEPENDENCYPART_GRANDPAR
(20,6),(6,3),-0.379645 # DEPENDENCYPART_GRANDPAR
(20,6),(6,4),-0.987284 # DEPENDENCYPART_GRANDPAR
(20,6),(6,5),-0.135381 # DEPENDENCYPART_GRANDPAR
(20,6),(6,7),-0.140012 # DEPENDENCYPART_GRANDPAR
(20,6),(6,8),-0.991638 # DEPENDENCYPART_GRANDPAR
(20,6),(6,9),-0.119856 # DEPENDENCYPART_GRANDPAR
(20,6),(6,10),-0.582241 # DEPENDENCYPART_GRANDPAR
(20,6),(6,12),-0.133827 # DEPENDENCYPART_GRANDPAR
(20,6),(6,14),-0.10663 # DEPENDENCYPART_GRANDPAR
(20,6),(6,15),-0.0427053 # DEPENDENCYPART_GRANDPAR
(20,6),(6,16),-0.243102 # DEPENDENCYPART_GRANDPAR
(20,6),(6,18),0.0742128 # DEPENDENCYPART_GRANDPAR
(20,6),(6,19),0.289559 # DEPENDENCYPART_GRANDPAR
(20,6),(6,21),-0.131455 # DEPENDENCYPART_GRANDPAR
(20,9),(9,1),-0.206108 # DEPENDENCYPART_GRANDPAR
(20,9),(9,2),-0.597333 # DEPENDENCYPART_GRANDPAR
(20,9),(9,3),-0.380476 # DEPENDENCYPART_GRANDPAR
(20,9),(9,4),-0.994331 # DEPENDENCYPART_GRANDPAR
(20,9),(9,5),-0.12654 # DEPENDENCYPART_GRANDPAR
(20,9),(9,6),0.0524662 # DEPENDENCYPART_GRANDPAR
(20,9),(9,7),-0.0346576 # DEPENDENCYPART_GRANDPAR
(20,9),(9,8),-0.803894 # DEPENDENCYPART_GRANDPAR
(20,9),(9,10),-0.579756 # DEPENDENCYPART_GRANDPAR
(20,9),(9,14),-0.114848 # DEPENDENCYPART_GRANDPAR
(20,9),(9,18),0.065995 # DEPENDENCYPART_GRANDPAR
(20,9),(9,21),-0.130789 # DEPENDENCYPART_GRANDPAR
(20,10),(10,3),-0.841895 # DEPENDENCYPART_GRANDPAR
(20,10),(10,4),-1.36472 # DEPENDENCYPART_GRANDPAR
(20,10),(10,5),-0.504601 # DEPENDENCYPART_GRANDPAR
(20,10),(10,6),-0.344367 # DEPENDENCYPART_GRANDPAR
(20,10),(10,7),-0.481129 # DEPENDENCYPART_GRANDPAR
(20,10),(10,8),-1.21047 # DEPENDENCYPART_GRANDPAR
(20,10),(10,9),-0.475633 # DEPENDENCYPART_GRANDPAR
(20,10),(10,19),0.0604024 # DEPENDENCYPART_GRANDPAR
(20,10),(10,20),-0.385879 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,10),(10,24),-0.284711 # DEPENDENCYPART_GRANDPAR
(20,11),(11,1),-0.437884 # DEPENDENCYPART_GRANDPAR
(20,11),(11,2),-0.819305 # DEPENDENCYPART_GRANDPAR
(20,11),(11,3),-0.582239 # DEPENDENCYPART_GRANDPAR
(20,11),(11,5),-0.311999 # DEPENDENCYPART_GRANDPAR
(20,11),(11,7),-0.285946 # DEPENDENCYPART_GRANDPAR
(20,11),(11,8),-0.881789 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),-0.22763 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),-0.423143 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.5442 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.190634 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),0.166083 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.163437 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.114389 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.223096 # DEPENDENCYPART_GRANDPAR
(20,15),(15,23),-0.405801 # DEPENDENCYPART_GRANDPAR
(20,15),(15,24),-0.261433 # DEPENDENCYPART_GRANDPAR
(20,16),(16,5),-0.504601 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.481129 # DEPENDENCYPART_GRANDPAR
(20,16),(16,8),-1.21047 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.798587 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-0.846417 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.492133 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.24592 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.464936 # DEPENDENCYPART_GRANDPAR
