# _root_ Değişik yasalarda _ _ yapılacak _ değişiklikler ile askeri , ticari , _ _ bankacılık ve benzeri _ alanlardaki " sırların " kapsamı yeniden _ belirlenecek .
#goldHeads=2,5,4,5,7,7,8,23,21,0,21,0,14,15,16,17,19,19,21,0,23,0,26,26,26,27,0,
#predictedHeads=2,4,4,5,7,7,8,9,10,11,15,0,14,15,16,18,18,19,21,0,26,0,26,26,26,27,0,
(18,15),(15,12),-0.0965718 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.293738 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.163308 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.220772 # DEPENDENCYPART_GRANDPAR
(18,15),(15,17),-0.034958 # DEPENDENCYPART_GRANDPAR
(18,15),(15,19),-0.473797 # DEPENDENCYPART_GRANDPAR
(18,15),(15,26),-0.769383 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-0.432198 # DEPENDENCYPART_GRANDPAR
(18,16),(16,8),-0.241303 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.198781 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.0683509 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),-0.00741584 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-0.681104 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,12),-0.0360964 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.0694828 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),0.0609474 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),-0.196854 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),0.0330632 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-0.627799 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,21),0.0938246 # DEPENDENCYPART_GRANDPAR
(18,17),(17,23),-0.274339 # DEPENDENCYPART_GRANDPAR
(18,19),(19,7),-0.959986 # DEPENDENCYPART_GRANDPAR
(18,19),(19,10),-0.234885 # DEPENDENCYPART_GRANDPAR
(18,19),(19,12),-0.212498 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-0.662842 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.532411 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.535204 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.221908 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.163213 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.50644 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,21),0.435412 # DEPENDENCYPART_GRANDPAR
(18,19),(19,23),0.0636191 # DEPENDENCYPART_GRANDPAR
(18,20),(20,4),-0.280386 # DEPENDENCYPART_GRANDPAR
(18,20),(20,14),-0.575924 # DEPENDENCYPART_GRANDPAR
(18,20),(20,15),-0.576336 # DEPENDENCYPART_GRANDPAR
(18,20),(20,16),-0.261068 # DEPENDENCYPART_GRANDPAR
(18,20),(20,17),-0.19739 # DEPENDENCYPART_GRANDPAR
(18,20),(20,18),-0.591778 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,20),(20,19),-0.38825 # DEPENDENCYPART_GRANDPAR
(18,20),(20,21),0.680314 # DEPENDENCYPART_GRANDPAR
(18,20),(20,22),-0.0634558 # DEPENDENCYPART_GRANDPAR
(18,20),(20,23),0.308516 # DEPENDENCYPART_GRANDPAR
(18,20),(20,25),-0.206512 # DEPENDENCYPART_GRANDPAR
(18,20),(20,26),-0.329863 # DEPENDENCYPART_GRANDPAR
(18,20),(20,27),-0.23576 # DEPENDENCYPART_GRANDPAR
(18,26),(26,2),-0.411479 # DEPENDENCYPART_GRANDPAR
(18,26),(26,3),-0.523188 # DEPENDENCYPART_GRANDPAR
(18,26),(26,4),-0.257907 # DEPENDENCYPART_GRANDPAR
(18,26),(26,7),-0.991193 # DEPENDENCYPART_GRANDPAR
(18,26),(26,8),-0.453386 # DEPENDENCYPART_GRANDPAR
(18,26),(26,9),-0.428327 # DEPENDENCYPART_GRANDPAR
(18,26),(26,10),-0.216804 # DEPENDENCYPART_GRANDPAR
(18,26),(26,11),-0.330696 # DEPENDENCYPART_GRANDPAR
(18,26),(26,12),-0.194417 # DEPENDENCYPART_GRANDPAR
(18,26),(26,13),-0.705665 # DEPENDENCYPART_GRANDPAR
(18,26),(26,14),-0.575235 # DEPENDENCYPART_GRANDPAR
(18,26),(26,15),-0.566411 # DEPENDENCYPART_GRANDPAR
(18,26),(26,16),-0.22483 # DEPENDENCYPART_GRANDPAR
(18,26),(26,17),-0.179508 # DEPENDENCYPART_GRANDPAR
(18,26),(26,18),-0.465208 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,26),(26,19),-0.301243 # DEPENDENCYPART_GRANDPAR
(18,26),(26,20),-0.153949 # DEPENDENCYPART_GRANDPAR
(18,26),(26,21),0.288904 # DEPENDENCYPART_GRANDPAR
(18,26),(26,22),-0.199556 # DEPENDENCYPART_GRANDPAR
(18,26),(26,23),-0.0792596 # DEPENDENCYPART_GRANDPAR
(18,26),(26,24),-0.273474 # DEPENDENCYPART_GRANDPAR
(18,26),(26,25),-0.444264 # DEPENDENCYPART_GRANDPAR
(18,26),(26,27),-0.326382 # DEPENDENCYPART_GRANDPAR
(19,7),(7,1),-0.466647 # DEPENDENCYPART_GRANDPAR
(19,7),(7,2),-0.703363 # DEPENDENCYPART_GRANDPAR
(19,7),(7,3),-0.310452 # DEPENDENCYPART_GRANDPAR
(19,7),(7,4),-0.236414 # DEPENDENCYPART_GRANDPAR
(19,7),(7,5),-0.565244 # DEPENDENCYPART_GRANDPAR
(19,7),(7,6),-0.480072 # DEPENDENCYPART_GRANDPAR
(19,7),(7,8),-0.333738 # DEPENDENCYPART_GRANDPAR
(19,7),(7,9),-0.276208 # DEPENDENCYPART_GRANDPAR
(19,7),(7,10),-0.212901 # DEPENDENCYPART_GRANDPAR
(19,7),(7,11),-0.29019 # DEPENDENCYPART_GRANDPAR
(19,7),(7,26),-0.35143 # DEPENDENCYPART_GRANDPAR
(19,10),(10,1),-0.11226 # DEPENDENCYPART_GRANDPAR
(19,10),(10,2),-0.651875 # DEPENDENCYPART_GRANDPAR
(19,10),(10,3),-0.42994 # DEPENDENCYPART_GRANDPAR
(19,10),(10,4),-0.355902 # DEPENDENCYPART_GRANDPAR
(19,10),(10,6),-0.392118 # DEPENDENCYPART_GRANDPAR
(19,10),(10,7),-0.571667 # DEPENDENCYPART_GRANDPAR
(19,10),(10,8),-0.247859 # DEPENDENCYPART_GRANDPAR
(19,10),(10,9),0.115216 # DEPENDENCYPART_GRANDPAR
(19,10),(10,25),-0.265258 # DEPENDENCYPART_GRANDPAR
(19,10),(10,26),-0.378467 # DEPENDENCYPART_GRANDPAR
(19,12),(12,1),-0.11226 # DEPENDENCYPART_GRANDPAR
(19,12),(12,9),0.115216 # DEPENDENCYPART_GRANDPAR
(19,12),(12,10),-0.0465831 # DEPENDENCYPART_GRANDPAR
(19,12),(12,11),0.0985183 # DEPENDENCYPART_GRANDPAR
(19,12),(12,26),-0.378467 # DEPENDENCYPART_GRANDPAR
(19,13),(13,5),-0.633407 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),-0.322835 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),0.229756 # DEPENDENCYPART_GRANDPAR
(19,13),(13,17),-0.152239 # DEPENDENCYPART_GRANDPAR
(19,14),(14,1),-0.535511 # DEPENDENCYPART_GRANDPAR
(19,14),(14,5),-0.633407 # DEPENDENCYPART_GRANDPAR
(19,14),(14,6),-0.447643 # DEPENDENCYPART_GRANDPAR
(19,14),(14,7),-0.536916 # DEPENDENCYPART_GRANDPAR
(19,14),(14,8),-0.215392 # DEPENDENCYPART_GRANDPAR
(19,14),(14,9),-0.29307 # DEPENDENCYPART_GRANDPAR
(19,14),(14,10),0.160961 # DEPENDENCYPART_GRANDPAR
(19,14),(14,11),-0.322835 # DEPENDENCYPART_GRANDPAR
(19,14),(14,12),0.229756 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.20791 # DEPENDENCYPART_GRANDPAR
(19,15),(15,1),-0.466647 # DEPENDENCYPART_GRANDPAR
(19,15),(15,2),-0.703363 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),-0.565244 # DEPENDENCYPART_GRANDPAR
(19,15),(15,6),-0.480072 # DEPENDENCYPART_GRANDPAR
(19,15),(15,7),-0.623156 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.269021 # DEPENDENCYPART_GRANDPAR
(19,15),(15,9),-0.229945 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.0165859 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.253974 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),0.0522089 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.39544 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.310044 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.0300201 # DEPENDENCYPART_GRANDPAR
(19,15),(15,17),-0.125896 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-0.441197 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,26),-0.35143 # DEPENDENCYPART_GRANDPAR
(19,16),(16,7),-0.657698 # DEPENDENCYPART_GRANDPAR
(19,16),(16,8),-0.2315 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.554575 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.469179 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.182859 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.282244 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),-0.113537 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.437051 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.351655 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.289521 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.111674 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),-0.277596 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.233459 # DEPENDENCYPART_GRANDPAR
(19,17),(17,23),-0.391066 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),0.229756 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.20791 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.122514 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.062076 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.197166 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.146714 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-0.440964 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,20),-0.163846 # DEPENDENCYPART_GRANDPAR
(19,18),(18,26),-0.337172 # DEPENDENCYPART_GRANDPAR
(19,21),(21,1),-0.601222 # DEPENDENCYPART_GRANDPAR
(19,21),(21,6),-0.644145 # DEPENDENCYPART_GRANDPAR
(19,21),(21,8),-0.402943 # DEPENDENCYPART_GRANDPAR
(19,21),(21,9),-0.377553 # DEPENDENCYPART_GRANDPAR
(19,21),(21,10),-0.257482 # DEPENDENCYPART_GRANDPAR
(19,21),(21,11),-0.391629 # DEPENDENCYPART_GRANDPAR
(19,21),(21,12),-0.188687 # DEPENDENCYPART_GRANDPAR
(19,21),(21,15),-0.455363 # DEPENDENCYPART_GRANDPAR
(19,21),(21,16),-0.0881667 # DEPENDENCYPART_GRANDPAR
(19,21),(21,17),-0.226874 # DEPENDENCYPART_GRANDPAR
(19,21),(21,18),-0.410808 # DEPENDENCYPART_GRANDPAR
(19,21),(21,19),-0.339757 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,21),(21,20),-0.114484 # DEPENDENCYPART_GRANDPAR
(19,21),(21,22),0.0299959 # DEPENDENCYPART_GRANDPAR
(19,21),(21,23),-0.106182 # DEPENDENCYPART_GRANDPAR
(19,21),(21,25),-0.0230702 # DEPENDENCYPART_GRANDPAR
(19,21),(21,26),-0.156535 # DEPENDENCYPART_GRANDPAR
(19,23),(23,6),-0.644145 # DEPENDENCYPART_GRANDPAR
(19,23),(23,8),-0.402943 # DEPENDENCYPART_GRANDPAR
(19,23),(23,9),-0.377553 # DEPENDENCYPART_GRANDPAR
(19,23),(23,10),-0.257482 # DEPENDENCYPART_GRANDPAR
(19,23),(23,11),-0.391629 # DEPENDENCYPART_GRANDPAR
(19,23),(23,12),-0.188687 # DEPENDENCYPART_GRANDPAR
(19,23),(23,13),-0.729752 # DEPENDENCYPART_GRANDPAR
(19,23),(23,14),-0.644356 # DEPENDENCYPART_GRANDPAR
(19,23),(23,15),-0.455363 # DEPENDENCYPART_GRANDPAR
(19,23),(23,16),-0.0881667 # DEPENDENCYPART_GRANDPAR
(19,23),(23,17),-0.226874 # DEPENDENCYPART_GRANDPAR
(19,23),(23,18),-0.410808 # DEPENDENCYPART_GRANDPAR
(19,23),(23,19),-0.339757 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,23),(23,20),-0.114484 # DEPENDENCYPART_GRANDPAR
(19,23),(23,21),-0.102468 # DEPENDENCYPART_GRANDPAR
(19,23),(23,22),-0.0955771 # DEPENDENCYPART_GRANDPAR
(19,23),(23,24),-0.0362797 # DEPENDENCYPART_GRANDPAR
(19,23),(23,25),-0.0240301 # DEPENDENCYPART_GRANDPAR
(20,4),(4,1),-1.01961 # DEPENDENCYPART_GRANDPAR
(20,4),(4,2),-0.540209 # DEPENDENCYPART_GRANDPAR
(20,4),(4,3),-1.20461 # DEPENDENCYPART_GRANDPAR
(20,4),(4,6),-1.41738 # DEPENDENCYPART_GRANDPAR
(20,14),(14,1),-1.11548 # DEPENDENCYPART_GRANDPAR
(20,14),(14,5),-1.09788 # DEPENDENCYPART_GRANDPAR
(20,14),(14,6),-1.37475 # DEPENDENCYPART_GRANDPAR
(20,14),(14,7),-0.591921 # DEPENDENCYPART_GRANDPAR
(20,14),(14,8),-0.402038 # DEPENDENCYPART_GRANDPAR
(20,14),(14,9),-0.808522 # DEPENDENCYPART_GRANDPAR
(20,14),(14,10),-0.751834 # DEPENDENCYPART_GRANDPAR
(20,14),(14,11),-0.803173 # DEPENDENCYPART_GRANDPAR
(20,14),(14,12),-0.537596 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.771985 # DEPENDENCYPART_GRANDPAR
(20,15),(15,1),-0.813202 # DEPENDENCYPART_GRANDPAR
(20,15),(15,2),-0.390034 # DEPENDENCYPART_GRANDPAR
(20,15),(15,5),-0.793491 # DEPENDENCYPART_GRANDPAR
(20,15),(15,6),-1.09901 # DEPENDENCYPART_GRANDPAR
(20,15),(15,7),-0.276299 # DEPENDENCYPART_GRANDPAR
(20,15),(15,8),-0.190741 # DEPENDENCYPART_GRANDPAR
(20,15),(15,9),-0.511949 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.570098 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.500894 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.35586 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.482905 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.492509 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.213615 # DEPENDENCYPART_GRANDPAR
(20,15),(15,17),-0.329456 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),-0.0504917 # DEPENDENCYPART_GRANDPAR
(20,15),(15,26),-0.197778 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.448953 # DEPENDENCYPART_GRANDPAR
(20,16),(16,8),-0.313857 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.822568 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.832172 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.259676 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),-0.265549 # DEPENDENCYPART_GRANDPAR
(20,17),(17,12),-0.37348 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.505103 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.514706 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.14833 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.167021 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.215491 # DEPENDENCYPART_GRANDPAR
(20,17),(17,21),-0.263821 # DEPENDENCYPART_GRANDPAR
(20,17),(17,23),-0.325732 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.537596 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.771985 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.781589 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.402644 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.341877 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.567685 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),-0.231761 # DEPENDENCYPART_GRANDPAR
(20,18),(18,20),-0.525174 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,18),(18,26),-0.196185 # DEPENDENCYPART_GRANDPAR
(20,19),(19,7),-0.336383 # DEPENDENCYPART_GRANDPAR
(20,19),(19,10),-0.587718 # DEPENDENCYPART_GRANDPAR
(20,19),(19,12),-0.37348 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.503878 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.513482 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.147106 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),-0.172811 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.331175 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.103958 # DEPENDENCYPART_GRANDPAR
(20,19),(19,21),-0.263821 # DEPENDENCYPART_GRANDPAR
(20,19),(19,23),-0.325732 # DEPENDENCYPART_GRANDPAR
(20,21),(21,1),-1.05145 # DEPENDENCYPART_GRANDPAR
(20,21),(21,6),-1.4104 # DEPENDENCYPART_GRANDPAR
(20,21),(21,8),-0.418461 # DEPENDENCYPART_GRANDPAR
(20,21),(21,9),-0.754561 # DEPENDENCYPART_GRANDPAR
(20,21),(21,10),-0.824144 # DEPENDENCYPART_GRANDPAR
(20,21),(21,11),-0.739956 # DEPENDENCYPART_GRANDPAR
(20,21),(21,12),-0.609906 # DEPENDENCYPART_GRANDPAR
(20,21),(21,15),-0.391608 # DEPENDENCYPART_GRANDPAR
(20,21),(21,16),-0.375327 # DEPENDENCYPART_GRANDPAR
(20,21),(21,17),-0.501017 # DEPENDENCYPART_GRANDPAR
(20,21),(21,18),-0.460826 # DEPENDENCYPART_GRANDPAR
(20,21),(21,19),-0.222514 # DEPENDENCYPART_GRANDPAR
(20,21),(21,20),-0.381503 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,21),(21,22),-0.15573 # DEPENDENCYPART_GRANDPAR
(20,21),(21,23),-0.0740641 # DEPENDENCYPART_GRANDPAR
(20,21),(21,25),0.184931 # DEPENDENCYPART_GRANDPAR
(20,21),(21,26),0.0269205 # DEPENDENCYPART_GRANDPAR
(20,22),(22,4),-1.2398 # DEPENDENCYPART_GRANDPAR
(20,22),(22,11),-0.732491 # DEPENDENCYPART_GRANDPAR
(20,22),(22,17),-0.493551 # DEPENDENCYPART_GRANDPAR
(20,22),(22,19),-0.215048 # DEPENDENCYPART_GRANDPAR
(20,22),(22,20),-0.418577 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,22),(22,21),-0.189959 # DEPENDENCYPART_GRANDPAR
(20,22),(22,23),-0.140949 # DEPENDENCYPART_GRANDPAR
(20,22),(22,24),-0.0507912 # DEPENDENCYPART_GRANDPAR
(20,22),(22,25),0.110996 # DEPENDENCYPART_GRANDPAR
(20,22),(22,26),0.154357 # DEPENDENCYPART_GRANDPAR
(20,22),(22,27),-0.288959 # DEPENDENCYPART_GRANDPAR
(20,23),(23,6),-1.4104 # DEPENDENCYPART_GRANDPAR
(20,23),(23,8),-0.418461 # DEPENDENCYPART_GRANDPAR
(20,23),(23,9),-0.754561 # DEPENDENCYPART_GRANDPAR
(20,23),(23,10),-0.824144 # DEPENDENCYPART_GRANDPAR
(20,23),(23,11),-0.739956 # DEPENDENCYPART_GRANDPAR
(20,23),(23,12),-0.609906 # DEPENDENCYPART_GRANDPAR
(20,23),(23,13),-0.860746 # DEPENDENCYPART_GRANDPAR
(20,23),(23,14),-0.87035 # DEPENDENCYPART_GRANDPAR
(20,23),(23,15),-0.391608 # DEPENDENCYPART_GRANDPAR
(20,23),(23,16),-0.375327 # DEPENDENCYPART_GRANDPAR
(20,23),(23,17),-0.501017 # DEPENDENCYPART_GRANDPAR
(20,23),(23,18),-0.460826 # DEPENDENCYPART_GRANDPAR
(20,23),(23,19),-0.222514 # DEPENDENCYPART_GRANDPAR
(20,23),(23,20),-0.381503 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,23),(23,21),-0.00377675 # DEPENDENCYPART_GRANDPAR
(20,23),(23,22),-0.150169 # DEPENDENCYPART_GRANDPAR
(20,23),(23,24),-0.0693216 # DEPENDENCYPART_GRANDPAR
(20,23),(23,25),0.183966 # DEPENDENCYPART_GRANDPAR
(20,25),(25,7),-0.483032 # DEPENDENCYPART_GRANDPAR
(20,25),(25,13),-0.770975 # DEPENDENCYPART_GRANDPAR
(20,25),(25,14),-0.780579 # DEPENDENCYPART_GRANDPAR
(20,25),(25,15),-0.293755 # DEPENDENCYPART_GRANDPAR
(20,25),(25,16),-0.328418 # DEPENDENCYPART_GRANDPAR
(20,25),(25,18),-0.371055 # DEPENDENCYPART_GRANDPAR
(20,25),(25,19),-0.230089 # DEPENDENCYPART_GRANDPAR
(20,25),(25,20),-0.548984 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,25),(25,21),-0.39438 # DEPENDENCYPART_GRANDPAR
(20,25),(25,22),-0.31765 # DEPENDENCYPART_GRANDPAR
(20,25),(25,23),-0.456291 # DEPENDENCYPART_GRANDPAR
(20,25),(25,24),-0.35755 # DEPENDENCYPART_GRANDPAR
(20,25),(25,26),-0.217827 # DEPENDENCYPART_GRANDPAR
(20,26),(26,2),-0.649334 # DEPENDENCYPART_GRANDPAR
(20,26),(26,3),-1.26299 # DEPENDENCYPART_GRANDPAR
(20,26),(26,4),-1.2457 # DEPENDENCYPART_GRANDPAR
(20,26),(26,7),-0.535599 # DEPENDENCYPART_GRANDPAR
(20,26),(26,8),-0.393516 # DEPENDENCYPART_GRANDPAR
(20,26),(26,9),-0.753356 # DEPENDENCYPART_GRANDPAR
(20,26),(26,10),-0.846342 # DEPENDENCYPART_GRANDPAR
(20,26),(26,11),-0.738566 # DEPENDENCYPART_GRANDPAR
(20,26),(26,12),-0.632104 # DEPENDENCYPART_GRANDPAR
(20,26),(26,13),-0.813202 # DEPENDENCYPART_GRANDPAR
(20,26),(26,14),-0.822806 # DEPENDENCYPART_GRANDPAR
(20,26),(26,15),-0.346322 # DEPENDENCYPART_GRANDPAR
(20,26),(26,16),-0.360508 # DEPENDENCYPART_GRANDPAR
(20,26),(26,17),-0.499626 # DEPENDENCYPART_GRANDPAR
(20,26),(26,18),-0.413282 # DEPENDENCYPART_GRANDPAR
(20,26),(26,19),-0.221124 # DEPENDENCYPART_GRANDPAR
(20,26),(26,20),-0.382531 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,26),(26,21),-0.0241432 # DEPENDENCYPART_GRANDPAR
(20,26),(26,22),-0.151197 # DEPENDENCYPART_GRANDPAR
(20,26),(26,23),-0.0860544 # DEPENDENCYPART_GRANDPAR
(20,26),(26,24),-0.094264 # DEPENDENCYPART_GRANDPAR
(20,26),(26,25),0.0475748 # DEPENDENCYPART_GRANDPAR
(20,26),(26,27),-0.210783 # DEPENDENCYPART_GRANDPAR
(20,27),(27,1),-1.05771 # DEPENDENCYPART_GRANDPAR
(20,27),(27,3),-1.29834 # DEPENDENCYPART_GRANDPAR
(20,27),(27,4),-1.28105 # DEPENDENCYPART_GRANDPAR
(20,27),(27,7),-0.56168 # DEPENDENCYPART_GRANDPAR
(20,27),(27,8),-0.417658 # DEPENDENCYPART_GRANDPAR
(20,27),(27,9),-0.760768 # DEPENDENCYPART_GRANDPAR
(20,27),(27,11),-0.746212 # DEPENDENCYPART_GRANDPAR
(20,27),(27,15),-0.372403 # DEPENDENCYPART_GRANDPAR
(20,27),(27,16),-0.375818 # DEPENDENCYPART_GRANDPAR
(20,27),(27,17),-0.507273 # DEPENDENCYPART_GRANDPAR
(20,27),(27,18),-0.436862 # DEPENDENCYPART_GRANDPAR
(20,27),(27,19),-0.22877 # DEPENDENCYPART_GRANDPAR
(20,27),(27,20),-0.425438 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,27),(27,21),-0.109386 # DEPENDENCYPART_GRANDPAR
(20,27),(27,22),-0.194103 # DEPENDENCYPART_GRANDPAR
(20,27),(27,23),-0.171297 # DEPENDENCYPART_GRANDPAR
(20,27),(27,24),-0.219033 # DEPENDENCYPART_GRANDPAR
(20,27),(27,25),-0.0918816 # DEPENDENCYPART_GRANDPAR
(20,27),(27,26),-0.0457766 # DEPENDENCYPART_GRANDPAR
(21,6),(6,2),-0.046173 # DEPENDENCYPART_GRANDPAR
(21,6),(6,3),-0.0248107 # DEPENDENCYPART_GRANDPAR
(21,6),(6,4),0.512257 # DEPENDENCYPART_GRANDPAR
(21,6),(6,5),-0.0552931 # DEPENDENCYPART_GRANDPAR
(21,8),(8,2),0.138923 # DEPENDENCYPART_GRANDPAR
(21,8),(8,3),-0.28107 # DEPENDENCYPART_GRANDPAR
(21,8),(8,4),0.255997 # DEPENDENCYPART_GRANDPAR
(21,8),(8,6),-0.307431 # DEPENDENCYPART_GRANDPAR
(21,8),(8,7),-0.334997 # DEPENDENCYPART_GRANDPAR
(21,9),(9,2),-0.102968 # DEPENDENCYPART_GRANDPAR
(21,9),(9,3),-0.112986 # DEPENDENCYPART_GRANDPAR
(21,9),(9,4),0.424082 # DEPENDENCYPART_GRANDPAR
(21,9),(9,6),-0.0956249 # DEPENDENCYPART_GRANDPAR
(21,9),(9,7),-0.576888 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.285011 # DEPENDENCYPART_GRANDPAR
(21,10),(10,1),-0.0466438 # DEPENDENCYPART_GRANDPAR
(21,10),(10,2),0.306517 # DEPENDENCYPART_GRANDPAR
(21,10),(10,3),-0.383936 # DEPENDENCYPART_GRANDPAR
(21,10),(10,4),0.153132 # DEPENDENCYPART_GRANDPAR
(21,10),(10,6),-0.491321 # DEPENDENCYPART_GRANDPAR
(21,10),(10,7),-0.167403 # DEPENDENCYPART_GRANDPAR
(21,10),(10,8),-0.28513 # DEPENDENCYPART_GRANDPAR
(21,10),(10,9),0.0331387 # DEPENDENCYPART_GRANDPAR
(21,10),(10,25),-0.454237 # DEPENDENCYPART_GRANDPAR
(21,10),(10,26),-0.663223 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.0452489 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),-0.0108551 # DEPENDENCYPART_GRANDPAR
(21,11),(11,13),-0.418468 # DEPENDENCYPART_GRANDPAR
(21,11),(11,14),-0.593991 # DEPENDENCYPART_GRANDPAR
(21,11),(11,21),-0.374203 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
