# _root_ İki gözü iki çeşme , _ öksürüp _ aksırarak , derdini _ anlatamadan bir köşeye _ çekilirmiş kara _ yazgılı hayvan .
#goldHeads=2,4,4,17,0,7,8,9,17,0,12,13,17,15,17,17,22,19,20,21,17,0,
#predictedHeads=2,3,4,9,0,7,8,9,17,0,12,13,17,15,17,17,22,19,20,21,22,0,
(18,8),(8,9),-0.571779 # DEPENDENCYPART_GRANDPAR
(18,8),(8,10),-0.753536 # DEPENDENCYPART_GRANDPAR
(18,8),(8,12),-0.387519 # DEPENDENCYPART_GRANDPAR
(18,8),(8,13),-0.35038 # DEPENDENCYPART_GRANDPAR
(18,8),(8,16),-0.220889 # DEPENDENCYPART_GRANDPAR
(18,8),(8,17),-0.0387262 # DEPENDENCYPART_GRANDPAR
(18,8),(8,19),-0.228689 # DEPENDENCYPART_GRANDPAR
(18,8),(8,21),-0.279315 # DEPENDENCYPART_GRANDPAR
(18,11),(11,3),-0.623515 # DEPENDENCYPART_GRANDPAR
(18,11),(11,6),-0.23537 # DEPENDENCYPART_GRANDPAR
(18,11),(11,8),-0.258265 # DEPENDENCYPART_GRANDPAR
(18,11),(11,9),-0.437266 # DEPENDENCYPART_GRANDPAR
(18,11),(11,10),-0.548455 # DEPENDENCYPART_GRANDPAR
(18,11),(11,12),-0.229204 # DEPENDENCYPART_GRANDPAR
(18,11),(11,14),-0.26872 # DEPENDENCYPART_GRANDPAR
(18,11),(11,15),-0.140738 # DEPENDENCYPART_GRANDPAR
(18,12),(12,1),-0.700091 # DEPENDENCYPART_GRANDPAR
(18,12),(12,2),-0.627765 # DEPENDENCYPART_GRANDPAR
(18,12),(12,3),-0.740843 # DEPENDENCYPART_GRANDPAR
(18,12),(12,4),-0.492825 # DEPENDENCYPART_GRANDPAR
(18,12),(12,5),-0.732538 # DEPENDENCYPART_GRANDPAR
(18,12),(12,6),-0.209254 # DEPENDENCYPART_GRANDPAR
(18,12),(12,7),-0.388527 # DEPENDENCYPART_GRANDPAR
(18,12),(12,8),-0.232148 # DEPENDENCYPART_GRANDPAR
(18,12),(12,9),-0.361585 # DEPENDENCYPART_GRANDPAR
(18,12),(12,10),-0.5634 # DEPENDENCYPART_GRANDPAR
(18,12),(12,11),-0.128474 # DEPENDENCYPART_GRANDPAR
(18,12),(12,15),-0.296936 # DEPENDENCYPART_GRANDPAR
(18,12),(12,16),-0.220889 # DEPENDENCYPART_GRANDPAR
(18,12),(12,19),-0.228689 # DEPENDENCYPART_GRANDPAR
(18,12),(12,21),-0.279315 # DEPENDENCYPART_GRANDPAR
(18,13),(13,2),-0.708935 # DEPENDENCYPART_GRANDPAR
(18,13),(13,4),-0.58712 # DEPENDENCYPART_GRANDPAR
(18,13),(13,7),-0.470527 # DEPENDENCYPART_GRANDPAR
(18,13),(13,9),-0.443585 # DEPENDENCYPART_GRANDPAR
(18,13),(13,10),-0.649797 # DEPENDENCYPART_GRANDPAR
(18,13),(13,11),-0.222769 # DEPENDENCYPART_GRANDPAR
(18,13),(13,12),-0.133071 # DEPENDENCYPART_GRANDPAR
(18,14),(14,13),-0.257731 # DEPENDENCYPART_GRANDPAR
(18,15),(15,5),-0.717667 # DEPENDENCYPART_GRANDPAR
(18,15),(15,8),-0.258393 # DEPENDENCYPART_GRANDPAR
(18,15),(15,10),-0.548529 # DEPENDENCYPART_GRANDPAR
(18,15),(15,11),-0.199803 # DEPENDENCYPART_GRANDPAR
(18,15),(15,12),-0.183392 # DEPENDENCYPART_GRANDPAR
(18,15),(15,13),-0.215891 # DEPENDENCYPART_GRANDPAR
(18,15),(15,14),-0.0939078 # DEPENDENCYPART_GRANDPAR
(18,15),(15,16),-0.0625742 # DEPENDENCYPART_GRANDPAR
(18,15),(15,18),-0.381288 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,15),(15,19),-0.325031 # DEPENDENCYPART_GRANDPAR
(18,15),(15,21),-0.382446 # DEPENDENCYPART_GRANDPAR
(18,16),(16,4),-0.492825 # DEPENDENCYPART_GRANDPAR
(18,16),(16,7),-0.388527 # DEPENDENCYPART_GRANDPAR
(18,16),(16,9),-0.361585 # DEPENDENCYPART_GRANDPAR
(18,16),(16,10),-0.5634 # DEPENDENCYPART_GRANDPAR
(18,16),(16,11),-0.128474 # DEPENDENCYPART_GRANDPAR
(18,16),(16,12),-0.157147 # DEPENDENCYPART_GRANDPAR
(18,16),(16,13),-0.13982 # DEPENDENCYPART_GRANDPAR
(18,16),(16,14),-0.198052 # DEPENDENCYPART_GRANDPAR
(18,16),(16,15),0.100591 # DEPENDENCYPART_GRANDPAR
(18,16),(16,17),-0.0387262 # DEPENDENCYPART_GRANDPAR
(18,16),(16,18),-0.394003 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,16),(16,19),-0.228689 # DEPENDENCYPART_GRANDPAR
(18,16),(16,21),-0.279315 # DEPENDENCYPART_GRANDPAR
(18,17),(17,2),-0.703569 # DEPENDENCYPART_GRANDPAR
(18,17),(17,4),-0.579065 # DEPENDENCYPART_GRANDPAR
(18,17),(17,5),-0.910085 # DEPENDENCYPART_GRANDPAR
(18,17),(17,6),-0.36496 # DEPENDENCYPART_GRANDPAR
(18,17),(17,7),-0.453997 # DEPENDENCYPART_GRANDPAR
(18,17),(17,8),-0.387854 # DEPENDENCYPART_GRANDPAR
(18,17),(17,9),-0.427055 # DEPENDENCYPART_GRANDPAR
(18,17),(17,10),-0.740947 # DEPENDENCYPART_GRANDPAR
(18,17),(17,11),-0.214714 # DEPENDENCYPART_GRANDPAR
(18,17),(17,12),-0.312853 # DEPENDENCYPART_GRANDPAR
(18,17),(17,13),-0.205289 # DEPENDENCYPART_GRANDPAR
(18,17),(17,14),-0.202725 # DEPENDENCYPART_GRANDPAR
(18,17),(17,15),0.00659879 # DEPENDENCYPART_GRANDPAR
(18,17),(17,16),-0.146223 # DEPENDENCYPART_GRANDPAR
(18,17),(17,18),-0.393872 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,17),(17,19),-0.296457 # DEPENDENCYPART_GRANDPAR
(18,17),(17,20),-0.184825 # DEPENDENCYPART_GRANDPAR
(18,17),(17,21),-0.357918 # DEPENDENCYPART_GRANDPAR
(18,19),(19,11),-0.426612 # DEPENDENCYPART_GRANDPAR
(18,19),(19,13),-0.349776 # DEPENDENCYPART_GRANDPAR
(18,19),(19,14),-0.298042 # DEPENDENCYPART_GRANDPAR
(18,19),(19,15),-0.215289 # DEPENDENCYPART_GRANDPAR
(18,19),(19,16),-0.235585 # DEPENDENCYPART_GRANDPAR
(18,19),(19,17),-0.0714701 # DEPENDENCYPART_GRANDPAR
(18,19),(19,18),-0.305927 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,19),(19,20),-0.0842779 # DEPENDENCYPART_GRANDPAR
(18,21),(21,5),-0.962606 # DEPENDENCYPART_GRANDPAR
(18,21),(21,9),-0.61026 # DEPENDENCYPART_GRANDPAR
(18,21),(21,10),-0.793468 # DEPENDENCYPART_GRANDPAR
(18,21),(21,11),-0.505215 # DEPENDENCYPART_GRANDPAR
(18,21),(21,13),-0.388853 # DEPENDENCYPART_GRANDPAR
(18,21),(21,14),-0.301754 # DEPENDENCYPART_GRANDPAR
(18,21),(21,15),-0.293893 # DEPENDENCYPART_GRANDPAR
(18,21),(21,16),-0.239006 # DEPENDENCYPART_GRANDPAR
(18,21),(21,17),-0.0857279 # DEPENDENCYPART_GRANDPAR
(18,21),(21,18),-0.280517 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(18,21),(21,19),-0.107987 # DEPENDENCYPART_GRANDPAR
(18,21),(21,20),-0.0713712 # DEPENDENCYPART_GRANDPAR
(18,21),(21,22),0.0249095 # DEPENDENCYPART_GRANDPAR
(19,11),(11,3),-0.6922 # DEPENDENCYPART_GRANDPAR
(19,11),(11,6),-0.0723369 # DEPENDENCYPART_GRANDPAR
(19,11),(11,8),-0.153068 # DEPENDENCYPART_GRANDPAR
(19,11),(11,9),-0.107944 # DEPENDENCYPART_GRANDPAR
(19,11),(11,10),-0.179111 # DEPENDENCYPART_GRANDPAR
(19,11),(11,12),-0.150771 # DEPENDENCYPART_GRANDPAR
(19,11),(11,14),-0.203109 # DEPENDENCYPART_GRANDPAR
(19,11),(11,15),-0.368085 # DEPENDENCYPART_GRANDPAR
(19,13),(13,2),-0.661695 # DEPENDENCYPART_GRANDPAR
(19,13),(13,4),-0.602748 # DEPENDENCYPART_GRANDPAR
(19,13),(13,7),-0.160154 # DEPENDENCYPART_GRANDPAR
(19,13),(13,9),-0.101034 # DEPENDENCYPART_GRANDPAR
(19,13),(13,10),-0.183656 # DEPENDENCYPART_GRANDPAR
(19,13),(13,11),-0.359457 # DEPENDENCYPART_GRANDPAR
(19,13),(13,12),0.138006 # DEPENDENCYPART_GRANDPAR
(19,14),(14,13),-0.171599 # DEPENDENCYPART_GRANDPAR
(19,15),(15,5),0.0287944 # DEPENDENCYPART_GRANDPAR
(19,15),(15,8),-0.149697 # DEPENDENCYPART_GRANDPAR
(19,15),(15,10),-0.175717 # DEPENDENCYPART_GRANDPAR
(19,15),(15,11),-0.352148 # DEPENDENCYPART_GRANDPAR
(19,15),(15,12),-0.101155 # DEPENDENCYPART_GRANDPAR
(19,15),(15,13),-0.0945166 # DEPENDENCYPART_GRANDPAR
(19,15),(15,14),-0.0683926 # DEPENDENCYPART_GRANDPAR
(19,15),(15,16),-0.138661 # DEPENDENCYPART_GRANDPAR
(19,15),(15,18),-0.0151438 # DEPENDENCYPART_GRANDPAR
(19,15),(15,19),-1.02507 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,15),(15,21),-0.688335 # DEPENDENCYPART_GRANDPAR
(19,16),(16,4),-0.678852 # DEPENDENCYPART_GRANDPAR
(19,16),(16,7),-0.267804 # DEPENDENCYPART_GRANDPAR
(19,16),(16,9),-0.208684 # DEPENDENCYPART_GRANDPAR
(19,16),(16,10),-0.0302087 # DEPENDENCYPART_GRANDPAR
(19,16),(16,11),-0.43556 # DEPENDENCYPART_GRANDPAR
(19,16),(16,12),0.0428231 # DEPENDENCYPART_GRANDPAR
(19,16),(16,13),-0.198375 # DEPENDENCYPART_GRANDPAR
(19,16),(16,14),-0.294002 # DEPENDENCYPART_GRANDPAR
(19,16),(16,15),-0.365319 # DEPENDENCYPART_GRANDPAR
(19,16),(16,17),-0.2766 # DEPENDENCYPART_GRANDPAR
(19,16),(16,18),-0.0116466 # DEPENDENCYPART_GRANDPAR
(19,16),(16,19),-0.928436 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,16),(16,21),-0.581366 # DEPENDENCYPART_GRANDPAR
(19,17),(17,2),-0.640048 # DEPENDENCYPART_GRANDPAR
(19,17),(17,4),-0.578411 # DEPENDENCYPART_GRANDPAR
(19,17),(17,5),0.0557461 # DEPENDENCYPART_GRANDPAR
(19,17),(17,6),0.0596628 # DEPENDENCYPART_GRANDPAR
(19,17),(17,7),-0.149643 # DEPENDENCYPART_GRANDPAR
(19,17),(17,8),-0.0210682 # DEPENDENCYPART_GRANDPAR
(19,17),(17,9),-0.0905225 # DEPENDENCYPART_GRANDPAR
(19,17),(17,10),-0.148765 # DEPENDENCYPART_GRANDPAR
(19,17),(17,11),-0.33512 # DEPENDENCYPART_GRANDPAR
(19,17),(17,12),0.0274731 # DEPENDENCYPART_GRANDPAR
(19,17),(17,13),-0.0802143 # DEPENDENCYPART_GRANDPAR
(19,17),(17,14),-0.182342 # DEPENDENCYPART_GRANDPAR
(19,17),(17,15),-0.268734 # DEPENDENCYPART_GRANDPAR
(19,17),(17,16),0.0395823 # DEPENDENCYPART_GRANDPAR
(19,17),(17,18),0.0307516 # DEPENDENCYPART_GRANDPAR
(19,17),(17,19),-1.02913 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,17),(17,20),-0.400421 # DEPENDENCYPART_GRANDPAR
(19,17),(17,21),-0.697187 # DEPENDENCYPART_GRANDPAR
(19,18),(18,8),0.0556591 # DEPENDENCYPART_GRANDPAR
(19,18),(18,11),-0.344398 # DEPENDENCYPART_GRANDPAR
(19,18),(18,12),0.1042 # DEPENDENCYPART_GRANDPAR
(19,18),(18,13),-0.0528072 # DEPENDENCYPART_GRANDPAR
(19,18),(18,14),-0.000226498 # DEPENDENCYPART_GRANDPAR
(19,18),(18,15),-0.281103 # DEPENDENCYPART_GRANDPAR
(19,18),(18,16),0.11631 # DEPENDENCYPART_GRANDPAR
(19,18),(18,17),-0.180954 # DEPENDENCYPART_GRANDPAR
(19,18),(18,19),-0.986308 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(19,18),(18,21),-0.665245 # DEPENDENCYPART_GRANDPAR
(19,20),(20,11),-0.687306 # DEPENDENCYPART_GRANDPAR
(19,20),(20,12),-0.355791 # DEPENDENCYPART_GRANDPAR
(19,20),(20,13),-0.244682 # DEPENDENCYPART_GRANDPAR
(19,20),(20,14),-0.290379 # DEPENDENCYPART_GRANDPAR
(19,20),(20,15),-0.62104 # DEPENDENCYPART_GRANDPAR
(19,20),(20,16),-0.343682 # DEPENDENCYPART_GRANDPAR
(19,20),(20,17),-0.385935 # DEPENDENCYPART_GRANDPAR
(19,20),(20,18),-0.14376 # DEPENDENCYPART_GRANDPAR
(19,20),(20,19),-0.864949 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,11),(11,3),-0.438331 # DEPENDENCYPART_GRANDPAR
(20,11),(11,6),-0.267739 # DEPENDENCYPART_GRANDPAR
(20,11),(11,8),-0.246961 # DEPENDENCYPART_GRANDPAR
(20,11),(11,9),-0.384947 # DEPENDENCYPART_GRANDPAR
(20,11),(11,10),-0.421191 # DEPENDENCYPART_GRANDPAR
(20,11),(11,12),-0.319808 # DEPENDENCYPART_GRANDPAR
(20,11),(11,14),-0.343759 # DEPENDENCYPART_GRANDPAR
(20,11),(11,15),-0.259555 # DEPENDENCYPART_GRANDPAR
(20,12),(12,1),-0.632031 # DEPENDENCYPART_GRANDPAR
(20,12),(12,2),-0.424173 # DEPENDENCYPART_GRANDPAR
(20,12),(12,3),-0.553844 # DEPENDENCYPART_GRANDPAR
(20,12),(12,4),-0.253979 # DEPENDENCYPART_GRANDPAR
(20,12),(12,5),-0.616188 # DEPENDENCYPART_GRANDPAR
(20,12),(12,6),-0.229676 # DEPENDENCYPART_GRANDPAR
(20,12),(12,7),-0.337018 # DEPENDENCYPART_GRANDPAR
(20,12),(12,8),-0.208898 # DEPENDENCYPART_GRANDPAR
(20,12),(12,9),-0.301231 # DEPENDENCYPART_GRANDPAR
(20,12),(12,10),-0.428104 # DEPENDENCYPART_GRANDPAR
(20,12),(12,11),-0.132483 # DEPENDENCYPART_GRANDPAR
(20,12),(12,15),-0.415753 # DEPENDENCYPART_GRANDPAR
(20,12),(12,16),-0.318195 # DEPENDENCYPART_GRANDPAR
(20,12),(12,19),-0.124592 # DEPENDENCYPART_GRANDPAR
(20,12),(12,21),-0.101371 # DEPENDENCYPART_GRANDPAR
(20,13),(13,2),-0.513165 # DEPENDENCYPART_GRANDPAR
(20,13),(13,4),-0.356096 # DEPENDENCYPART_GRANDPAR
(20,13),(13,7),-0.422928 # DEPENDENCYPART_GRANDPAR
(20,13),(13,9),-0.387141 # DEPENDENCYPART_GRANDPAR
(20,13),(13,10),-0.518412 # DEPENDENCYPART_GRANDPAR
(20,13),(13,11),-0.2346 # DEPENDENCYPART_GRANDPAR
(20,13),(13,12),-0.219764 # DEPENDENCYPART_GRANDPAR
(20,14),(14,13),-0.239873 # DEPENDENCYPART_GRANDPAR
(20,15),(15,5),-0.609349 # DEPENDENCYPART_GRANDPAR
(20,15),(15,8),-0.247089 # DEPENDENCYPART_GRANDPAR
(20,15),(15,10),-0.421265 # DEPENDENCYPART_GRANDPAR
(20,15),(15,11),-0.215165 # DEPENDENCYPART_GRANDPAR
(20,15),(15,12),-0.27421 # DEPENDENCYPART_GRANDPAR
(20,15),(15,13),-0.202158 # DEPENDENCYPART_GRANDPAR
(20,15),(15,14),-0.173814 # DEPENDENCYPART_GRANDPAR
(20,15),(15,16),-0.15988 # DEPENDENCYPART_GRANDPAR
(20,15),(15,18),-0.259448 # DEPENDENCYPART_GRANDPAR
(20,15),(15,19),0.125314 # DEPENDENCYPART_GRANDPAR
(20,15),(15,21),-0.204502 # DEPENDENCYPART_GRANDPAR
(20,16),(16,4),-0.253979 # DEPENDENCYPART_GRANDPAR
(20,16),(16,7),-0.337018 # DEPENDENCYPART_GRANDPAR
(20,16),(16,9),-0.301231 # DEPENDENCYPART_GRANDPAR
(20,16),(16,10),-0.428104 # DEPENDENCYPART_GRANDPAR
(20,16),(16,11),-0.132483 # DEPENDENCYPART_GRANDPAR
(20,16),(16,12),-0.236018 # DEPENDENCYPART_GRANDPAR
(20,16),(16,13),-0.118051 # DEPENDENCYPART_GRANDPAR
(20,16),(16,14),-0.269552 # DEPENDENCYPART_GRANDPAR
(20,16),(16,15),-0.00582873 # DEPENDENCYPART_GRANDPAR
(20,16),(16,17),-0.387664 # DEPENDENCYPART_GRANDPAR
(20,16),(16,18),-0.2555 # DEPENDENCYPART_GRANDPAR
(20,16),(16,19),-0.124592 # DEPENDENCYPART_GRANDPAR
(20,16),(16,21),-0.101371 # DEPENDENCYPART_GRANDPAR
(20,17),(17,2),-0.499976 # DEPENDENCYPART_GRANDPAR
(20,17),(17,4),-0.340218 # DEPENDENCYPART_GRANDPAR
(20,17),(17,5),-0.793735 # DEPENDENCYPART_GRANDPAR
(20,17),(17,6),-0.385382 # DEPENDENCYPART_GRANDPAR
(20,17),(17,7),-0.402487 # DEPENDENCYPART_GRANDPAR
(20,17),(17,8),-0.364604 # DEPENDENCYPART_GRANDPAR
(20,17),(17,9),-0.3667 # DEPENDENCYPART_GRANDPAR
(20,17),(17,10),-0.605651 # DEPENDENCYPART_GRANDPAR
(20,17),(17,11),-0.218723 # DEPENDENCYPART_GRANDPAR
(20,17),(17,12),-0.391724 # DEPENDENCYPART_GRANDPAR
(20,17),(17,13),-0.18352 # DEPENDENCYPART_GRANDPAR
(20,17),(17,14),-0.274225 # DEPENDENCYPART_GRANDPAR
(20,17),(17,15),-0.0998212 # DEPENDENCYPART_GRANDPAR
(20,17),(17,16),-0.231796 # DEPENDENCYPART_GRANDPAR
(20,17),(17,18),-0.229157 # DEPENDENCYPART_GRANDPAR
(20,17),(17,19),0.0265599 # DEPENDENCYPART_GRANDPAR
(20,17),(17,20),-0.353608 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(20,17),(17,21),-0.179974 # DEPENDENCYPART_GRANDPAR
(20,18),(18,8),-0.299246 # DEPENDENCYPART_GRANDPAR
(20,18),(18,11),-0.3527 # DEPENDENCYPART_GRANDPAR
(20,18),(18,12),-0.326366 # DEPENDENCYPART_GRANDPAR
(20,18),(18,13),-0.274329 # DEPENDENCYPART_GRANDPAR
(20,18),(18,14),-0.228966 # DEPENDENCYPART_GRANDPAR
(20,18),(18,15),-0.240788 # DEPENDENCYPART_GRANDPAR
(20,18),(18,16),-0.166438 # DEPENDENCYPART_GRANDPAR
(20,18),(18,17),-0.39165 # DEPENDENCYPART_GRANDPAR
(20,18),(18,19),0.0405415 # DEPENDENCYPART_GRANDPAR
(20,18),(18,21),-0.182334 # DEPENDENCYPART_GRANDPAR
(20,19),(19,11),-0.128333 # DEPENDENCYPART_GRANDPAR
(20,19),(19,13),-0.136658 # DEPENDENCYPART_GRANDPAR
(20,19),(19,14),-0.169106 # DEPENDENCYPART_GRANDPAR
(20,19),(19,15),-0.00869928 # DEPENDENCYPART_GRANDPAR
(20,19),(19,16),0.0415522 # DEPENDENCYPART_GRANDPAR
(20,19),(19,17),-0.185355 # DEPENDENCYPART_GRANDPAR
(20,19),(19,18),-0.276245 # DEPENDENCYPART_GRANDPAR
(20,19),(19,20),-0.340428 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,5),(5,1),-0.298702 # DEPENDENCYPART_GRANDPAR
(21,5),(5,2),-0.0636412 # DEPENDENCYPART_GRANDPAR
(21,5),(5,3),-0.497811 # DEPENDENCYPART_GRANDPAR
(21,5),(5,4),-0.0272876 # DEPENDENCYPART_GRANDPAR
(21,5),(5,6),-0.593102 # DEPENDENCYPART_GRANDPAR
(21,5),(5,7),-0.0234681 # DEPENDENCYPART_GRANDPAR
(21,5),(5,8),-0.560132 # DEPENDENCYPART_GRANDPAR
(21,5),(5,17),-0.487142 # DEPENDENCYPART_GRANDPAR
(21,9),(9,2),-0.46888 # DEPENDENCYPART_GRANDPAR
(21,9),(9,4),-0.433649 # DEPENDENCYPART_GRANDPAR
(21,9),(9,5),-0.0389362 # DEPENDENCYPART_GRANDPAR
(21,9),(9,7),0.0715645 # DEPENDENCYPART_GRANDPAR
(21,9),(9,8),-0.0569295 # DEPENDENCYPART_GRANDPAR
(21,10),(10,6),-0.294954 # DEPENDENCYPART_GRANDPAR
(21,10),(10,7),0.132762 # DEPENDENCYPART_GRANDPAR
(21,10),(10,8),-0.261984 # DEPENDENCYPART_GRANDPAR
(21,10),(10,9),0.050642 # DEPENDENCYPART_GRANDPAR
(21,10),(10,12),-0.542692 # DEPENDENCYPART_GRANDPAR
(21,10),(10,17),-0.487142 # DEPENDENCYPART_GRANDPAR
(21,10),(10,21),-1.01261 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,11),(11,3),-0.53479 # DEPENDENCYPART_GRANDPAR
(21,11),(11,6),-0.165961 # DEPENDENCYPART_GRANDPAR
(21,11),(11,8),-0.132991 # DEPENDENCYPART_GRANDPAR
(21,11),(11,9),-0.0345946 # DEPENDENCYPART_GRANDPAR
(21,11),(11,10),-0.131631 # DEPENDENCYPART_GRANDPAR
(21,11),(11,12),-0.224722 # DEPENDENCYPART_GRANDPAR
(21,11),(11,14),-0.263486 # DEPENDENCYPART_GRANDPAR
(21,11),(11,15),-0.264212 # DEPENDENCYPART_GRANDPAR
(21,13),(13,2),-0.470105 # DEPENDENCYPART_GRANDPAR
(21,13),(13,4),-0.434873 # DEPENDENCYPART_GRANDPAR
(21,13),(13,7),0.0692111 # DEPENDENCYPART_GRANDPAR
(21,13),(13,9),-0.0129093 # DEPENDENCYPART_GRANDPAR
(21,13),(13,10),-0.160682 # DEPENDENCYPART_GRANDPAR
(21,13),(13,11),-0.113886 # DEPENDENCYPART_GRANDPAR
(21,13),(13,12),-0.0397349 # DEPENDENCYPART_GRANDPAR
(21,14),(14,13),-0.174665 # DEPENDENCYPART_GRANDPAR
(21,15),(15,5),-0.0100338 # DEPENDENCYPART_GRANDPAR
(21,15),(15,8),-0.133161 # DEPENDENCYPART_GRANDPAR
(21,15),(15,10),-0.131779 # DEPENDENCYPART_GRANDPAR
(21,15),(15,11),-0.119396 # DEPENDENCYPART_GRANDPAR
(21,15),(15,12),-0.115722 # DEPENDENCYPART_GRANDPAR
(21,15),(15,13),-0.0766421 # DEPENDENCYPART_GRANDPAR
(21,15),(15,14),-0.103554 # DEPENDENCYPART_GRANDPAR
(21,15),(15,16),-0.219089 # DEPENDENCYPART_GRANDPAR
(21,15),(15,18),-0.012197 # DEPENDENCYPART_GRANDPAR
(21,15),(15,19),0.0497119 # DEPENDENCYPART_GRANDPAR
(21,15),(15,21),-0.973915 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,16),(16,4),-0.36893 # DEPENDENCYPART_GRANDPAR
(21,16),(16,7),0.0819686 # DEPENDENCYPART_GRANDPAR
(21,16),(16,9),-0.00015186 # DEPENDENCYPART_GRANDPAR
(21,16),(16,10),0.0330888 # DEPENDENCYPART_GRANDPAR
(21,16),(16,11),-0.0479431 # DEPENDENCYPART_GRANDPAR
(21,16),(16,12),-0.0666267 # DEPENDENCYPART_GRANDPAR
(21,16),(16,13),-0.0417764 # DEPENDENCYPART_GRANDPAR
(21,16),(16,14),-0.171196 # DEPENDENCYPART_GRANDPAR
(21,16),(16,15),-0.108725 # DEPENDENCYPART_GRANDPAR
(21,16),(16,17),-0.363408 # DEPENDENCYPART_GRANDPAR
(21,16),(16,18),-0.00351214 # DEPENDENCYPART_GRANDPAR
(21,16),(16,19),-0.27037 # DEPENDENCYPART_GRANDPAR
(21,16),(16,21),-0.824662 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,17),(17,2),-0.434905 # DEPENDENCYPART_GRANDPAR
(21,17),(17,4),-0.396985 # DEPENDENCYPART_GRANDPAR
(21,17),(17,5),-0.00959888 # DEPENDENCYPART_GRANDPAR
(21,17),(17,6),-0.191143 # DEPENDENCYPART_GRANDPAR
(21,17),(17,7),0.0906483 # DEPENDENCYPART_GRANDPAR
(21,17),(17,8),-0.158174 # DEPENDENCYPART_GRANDPAR
(21,17),(17,9),0.00852782 # DEPENDENCYPART_GRANDPAR
(21,17),(17,10),-0.131344 # DEPENDENCYPART_GRANDPAR
(21,17),(17,11),-0.075998 # DEPENDENCYPART_GRANDPAR
(21,17),(17,12),-0.140734 # DEPENDENCYPART_GRANDPAR
(21,17),(17,13),-0.0330967 # DEPENDENCYPART_GRANDPAR
(21,17),(17,14),-0.183231 # DEPENDENCYPART_GRANDPAR
(21,17),(17,15),-0.140635 # DEPENDENCYPART_GRANDPAR
(21,17),(17,16),-0.135101 # DEPENDENCYPART_GRANDPAR
(21,17),(17,18),0.0287787 # DEPENDENCYPART_GRANDPAR
(21,17),(17,19),-0.104799 # DEPENDENCYPART_GRANDPAR
(21,17),(17,20),-0.144458 # DEPENDENCYPART_GRANDPAR
(21,17),(17,21),-0.948016 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,18),(18,8),0.0233229 # DEPENDENCYPART_GRANDPAR
(21,18),(18,11),-0.0841072 # DEPENDENCYPART_GRANDPAR
(21,18),(18,12),0.0407627 # DEPENDENCYPART_GRANDPAR
(21,18),(18,13),-0.0415952 # DEPENDENCYPART_GRANDPAR
(21,18),(18,14),-0.0137305 # DEPENDENCYPART_GRANDPAR
(21,18),(18,15),-0.151836 # DEPENDENCYPART_GRANDPAR
(21,18),(18,16),0.0463959 # DEPENDENCYPART_GRANDPAR
(21,18),(18,17),-0.22485 # DEPENDENCYPART_GRANDPAR
(21,18),(18,19),-0.13594 # DEPENDENCYPART_GRANDPAR
(21,18),(18,21),-0.967168 # DEPENDENCYPART_GRANDPAR_NO_GRANDCHILD
(21,19),(19,11),-0.0907225 # DEPENDENCYPART_GRANDPAR
(21,19),(19,13),-0.0852585 # DEPENDENCYPART_GRANDPAR
(21,19),(19,14),-0.0914261 # DEPENDENCYPART_GRANDPAR
(21,19),(19,15),-0.154627 # DEPENDENCYPART_GRANDPAR
(21,19),(19,16),-0.0358108 # DEPENDENCYPART_GRANDPAR
(21,19),(19,17),-0.188666 # DEPENDENCYPART_GRANDPAR
(21,19),(19,18),0.157113 # DEPENDENCYPART_GRANDPAR
(21,19),(19,20),-0.217625 # DEPENDENCYPART_GRANDPAR
(21,20),(20,11),-0.0785049 # DEPENDENCYPART_GRANDPAR
(21,20),(20,12),0.0490142 # DEPENDENCYPART_GRANDPAR
(21,20),(20,13),-0.0396799 # DEPENDENCYPART_GRANDPAR
(21,20),(20,14),-0.00946104 # DEPENDENCYPART_GRANDPAR
(21,20),(20,15),-0.146234 # DEPENDENCYPART_GRANDPAR
(21,20),(20,16),0.0546474 # DEPENDENCYPART_GRANDPAR
(21,20),(20,17),-0.216598 # DEPENDENCYPART_GRANDPAR
(21,20),(20,18),0.137888 # DEPENDENCYPART_GRANDPAR
(21,20),(20,19),0.350118 # DEPENDENCYPART_GRANDPAR
(21,22),(22,6),-0.573666 # DEPENDENCYPART_GRANDPAR
(21,22),(22,7),-0.146669 # DEPENDENCYPART_GRANDPAR
